end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccretionAmortizationOfDiscountsAndPremiumsInvestments,AccruedLiabilitiesAndOtherLiabilities,AccruedProfessionalFeesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapitalCommonStock,AdjustmentsToAdditionalPaidInCapitalIncreaseInCarryingAmountOfRedeemablePreferredStock,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,AdjustmentsToAdditionalPaidInCapitalWarrantIssued,AllocatedShareBasedCompensationExpense,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,Assets,AssetsCurrent,AssetsFairValueDisclosure,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,AvailableForSaleDebtSecuritiesAmortizedCostBasis,AvailableForSaleSecuritiesDebtSecuritiesCurrent,CapitalExpendituresIncurredButNotYetPaid,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsAndShortTermInvestments,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CommonStockCapitalSharesReservedForFutureIssuance,CommonStockDividendsPerShareDeclared,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ComprehensiveIncomeNetOfTax,ConstructionInProgressExpendituresIncurredButNotYetPaid,ConstructionLoanNoncurrent,ConversionOfStockAmountConverted1,ConvertiblePreferredStockSharesIssuedUponConversion,DebtIssuanceCostsIncurredDuringNoncashOrPartialNoncashTransaction,DeferredCosts,DeferredOfferingCosts,DeferredRentCreditNoncurrent,DeferredTaxAssetsGross,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsTaxCreditCarryforwardsResearch,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccruals,DeferredTaxAssetsValuationAllowance,DeferredTaxLiabilities,DeferredTaxLiabilitiesLeasingArrangements,DefinedBenefitPlanContributionsByEmployer,DefinedContributionPlanEmployerDiscretionaryContributionAmount,Depreciation,DepreciationDepletionAndAmortization,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,EffectiveIncomeTaxRateReconciliationOtherReconcilingItemsPercent,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EffectiveIncomeTaxRateReconciliationTaxCreditsResearch,EmployeeRelatedLiabilitiesCurrent,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,FairValueAssetsLevel1ToLevel2TransfersAmount,FairValueAssetsLevel2ToLevel1TransfersAmount,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetTransfersNet,GainLossOnSaleOfPropertyPlantEquipment,GeneralAndAdministrativeExpense,IncomeTaxExaminationPenaltiesAndInterestAccrued,IncomeTaxExpenseBenefit,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities,IncreaseDecreaseInOtherCurrentAssets,IncreaseDecreaseInOtherOperatingAssets,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInRestrictedCash,InterestAndOtherIncome,InterestIncomeExpenseNonoperatingNet,LeaseAndRentalExpense,LeaseCost,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueAfterYearFive,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearFive,LesseeOperatingLeaseLiabilityPaymentsDueYearFour,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilityForUncertainTaxPositionsCurrent,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseCost,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeasePayments,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFiveYears,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeaseWeightedAverageDiscountRatePercent,OtherAssetsNoncurrent,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodTax,OtherNonoperatingIncomeExpense,PaymentsOfStockIssuanceCosts,PaymentsToAcquireAvailableForSaleSecuritiesDebt,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PrepaidExpenseAndOtherAssetsCurrent,ProceedsFromCollaborators,ProceedsFromConstructionLoansPayable,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfRedeemableConvertiblePreferredStock,ProceedsFromIssuanceOfSharesUnderIncentiveAndShareBasedCompensationPlansIncludingStockOptions,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromSaleAndMaturityOfAvailableForSaleSecurities,ProceedsFromSaleOfPropertyPlantAndEquipment,ProceedsFromStockOptionsExercised,ProfitLoss,PropertyPlantAndEquipmentDisposals,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,RedeemablePreferredStockDividends,ResearchAndDevelopmentExpense,RestrictedCash,RestrictedCashCurrent,RestrictedCashNoncurrent,RestrictedStockValueSharesIssuedNetOfTaxWithholdings,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,Revenues,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingAggregateIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedInPeriodFairValue1,SharesIssuedPricePerShare,StockholdersEquity,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueStockOptionsExercised,StraightLineRent,TemporaryEquityAccretionToRedemptionValue,TemporaryEquityAccretionToRedemptionValueAdjustment,TemporaryEquityCarryingAmountIncludingPortionAttributableToNoncontrollingInterests,TemporaryEquityLiquidationPreference,TemporaryEquityParOrStatedValuePerShare,TemporaryEquitySharesAuthorized,TemporaryEquitySharesIssued,TemporaryEquitySharesOutstanding,TemporaryEquityStockIssuedDuringPeriodValueNewIssues,UnrecognizedTaxBenefits,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WriteOffOfDeferredDebtIssuanceCost,DefinedContributionPlanEmployerMatchingContributionPercentOfMatch,DefinedContributionPlanEmployersMatchingContributionAnnualVestingPercentage,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExpirationsInPeriod,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExpirationsInPeriodWeightedAverageExercisePrice
2017-06-30,2017-08-10,10-Q,"Aileron Therapeutics, Inc.",ALRN,CIK0001420565,USD,2212000.0,,3259000.0,1345000.0,,,3044000.0,,,,,273000.0,11954088.0,15105000.0,11992000.0,10370000.0,0.0,0.0,1946000.0,1946000.0,,9397000.0,,11343000.0,,9397000.0,,13631297.0,,0.001,143500000.0,450937.0,450937.0,0.0,-4923000.0,,,,10509774.0,,2222000.0,2222000.0,,,,0.0,,,,,,,,,,,-10.98,,,,,,,502000.0,14232000.0,0.0,0.0,,,1791000.0,,0.0,,,,,,,29000.0,29000.0,120000.0,,,,,,,,,,,5471000.0,15105000.0,5471000.0,,,,,,,,-4923000.0,-4944000.0,4952000.0,-4952000.0,,,,,,,,,,,,,,782000.0,,,0.0,,,,,,,,,561000.0,,,,,,,,,,,,,109000.0,0.0,3161000.0,,88000.0,,,-123822000.0,0.0,0.0,,,,,636409.0,4.0,,,,,8220000.0,1444314.0,5.85,8063000.0,1408747.0,5.81,,,,4550000.0,,,-120778000.0,,,,,,,21000.0,130412000.0,130711000.0,0.01,151557293.0,106114520.0,106114520.0,,,450495.0,,,,,
2017-09-30,2017-11-09,10-Q,"Aileron Therapeutics, Inc.",ALRN,CIK0001420565,USD,1650000.0,,3373000.0,472000.0,,-6000.0,184085000.0,,,,,616000.0,2055264.0,59036000.0,58117000.0,,2000.0,8000.0,43443000.0,43437000.0,,13428000.0,,56865000.0,,13428000.0,,3113310.0,,0.001,150000000.0,14718787.0,14718787.0,15000.0,-6265000.0,,,,,,0.0,,,,,,,,,,,,,,,,-0.45,,,,,,,795000.0,9114000.0,0.0,0.0,,,2601000.0,,0.0,,,,,,,167000.0,167000.0,127000.0,,,,,,,,,,,5023000.0,59036000.0,5023000.0,,,,,,,,-6259000.0,-6259000.0,6426000.0,-6426000.0,,,,,,,,,,,,,,808000.0,-6000.0,-6000.0,0.0,,,,,0.001,5000000.0,0.0,0.0,1164000.0,,,,,,,,,,,,,111000.0,0.0,3825000.0,,88000.0,,,-130081000.0,0.0,0.0,,,,,711428.0,4.33,,,,,11385000.0,2055264.0,7.96,11239000.0,1998844.0,7.87,,,,6437000.0,,,54013000.0,,,,,,,,,,0.01,0.0,0.0,0.0,,,13939950.0,,,,,
2017-12-31,2018-04-02,10-K,"Aileron Therapeutics, Inc.",ALRN,CIK0001420565,USD,1600000.0,152000.0,3291000.0,536000.0,1979000.0,-33000.0,184761000.0,41000.0,1749000.0,2304000.0,,1749000.0,2096233.0,52688000.0,51840000.0,,,33000.0,38922000.0,38889000.0,,11863000.0,-8852000.0,50752000.0,11951000.0,11951000.0,-8852000.0,3114279.0,0.0,0.001,150000000.0,14723818.0,14723818.0,15000.0,-29529000.0,,,,,,0.0,,,38645000.0,,35162000.0,2925000.0,,396000.0,38645000.0,,,0.0,,,129000.0,-3.51,0.34,0.313,-0.691,-0.021,0.043,-0.016,1120000.0,8776000.0,0.0,0.0,0.0,,11499000.0,0.0,0.0,-241000.0,1216000.0,-147000.0,,764000.0,,,580000.0,494000.0,,,,,,,,,,,4891000.0,52688000.0,4891000.0,0.0,50591000.0,50591000.0,-38912000.0,-38912000.0,-20531000.0,-20531000.0,-29469000.0,-29510000.0,30049000.0,-30049000.0,,,,,,,,,,,,,,694000.0,-60000.0,-60000.0,0.0,,2304000.0,71056000.0,142000.0,0.001,5000000.0,0.0,0.0,1000000.0,34910000.0,,,,,,32286000.0,0.0,111000.0,-22604000.0,210000.0,2133000.0,154000.0,0.0,18550000.0,,88000.0,,,-136946000.0,0.0,0.0,1749000.0,0.0,0.804,0.0216,784190.0,4.71,165000.0,46595.0,1253728.0,7.49,7332000.0,2096233.0,8.02,7198000.0,2030629.0,7.96,3.49,5.14,10.49,4667000.0,1268000.0,,47797000.0,31631.0,130412000.0,50009000.0,111000.0,11000.0,41000.0,41000.0,0.0,,0.01,0.0,0.0,0.0,,0.0,22163812.0,,,,,
2018-03-31,2018-05-09,10-Q,"Aileron Therapeutics, Inc.",ALRN,CIK0001420565,USD,1796000.0,44000.0,3060000.0,551000.0,,-50000.0,185544000.0,,767000.0,,,767000.0,2175668.0,45831000.0,44446000.0,,,49000.0,36558000.0,36509000.0,,6782000.0,,43291000.0,7438000.0,7438000.0,-4513000.0,,,0.001,150000000.0,14734383.0,14734383.0,15000.0,-7605000.0,,,,,,,,,,,,,,,,,,,,,46000.0,-0.52,,,,,,,553000.0,8246000.0,0.0,0.0,0.0,,2917000.0,,0.0,196000.0,-231000.0,-11000.0,,86000.0,,,175000.0,,,,,,,,,,,,4856000.0,45831000.0,4856000.0,,16000.0,16000.0,2400000.0,2400000.0,-6929000.0,-6929000.0,-7588000.0,-7588000.0,7763000.0,-7763000.0,,,,,,,,,,,,,,683000.0,-17000.0,-17000.0,0.0,,,7548000.0,7000.0,0.001,5000000.0,0.0,0.0,1067000.0,34910000.0,,,,,,9955000.0,,16000.0,-7588000.0,,,134000.0,,4846000.0,,88000.0,568000.0,,-144534000.0,0.0,0.0,767000.0,0.0,0.76,0.0267,870448.0,5.04,83000.0,20000.0,110000.0,6.17,4158000.0,2175668.0,8.06,4125000.0,2129369.0,8.01,1.53,13.0,9.02,2995000.0,514000.0,,40975000.0,10565.0,,,16000.0,,,,,,,0.0,0.0,0.0,,,14732287.0,,,,,
2018-06-30,2018-08-07,10-Q,"Aileron Therapeutics, Inc.",ALRN,CIK0001420565,USD,1583000.0,,4781000.0,458000.0,,-12000.0,186890000.0,,1334000.0,,,1334000.0,2037762.0,42577000.0,37206000.0,,,12000.0,23823000.0,23811000.0,,11980000.0,,35791000.0,,12573000.0,,,,0.001,150000000.0,14737402.0,14737402.0,15000.0,-9453000.0,,3345000.0,,,,,,,,,,,,,,,,,,,,-0.64,,,,,,,846000.0,6046000.0,0.0,0.0,,,4339000.0,,0.0,,,,,,,,168000.0,,,,,,,,,,,,9709000.0,42577000.0,6364000.0,,,,,,,,-9491000.0,-9491000.0,9659000.0,-9659000.0,,,,,,,,,,,,,,680000.0,38000.0,38000.0,0.0,,,,,0.001,5000000.0,0.0,0.0,1390000.0,,,,,,,,,,,,,4123000.0,,5320000.0,,25000.0,568000.0,,-154025000.0,0.0,,,,,,1045177.0,5.73,,,,,875000.0,2037762.0,7.77,875000.0,2004599.0,7.73,,,,858000.0,,,32868000.0,,,,12000.0,,,,,,,0.0,0.0,0.0,,,14737236.0,,,,,
2018-09-30,2018-11-07,10-Q,"Aileron Therapeutics, Inc.",ALRN,CIK0001420565,USD,2994000.0,,4111000.0,560000.0,,-3000.0,187478000.0,,588000.0,,,588000.0,2182640.0,38133000.0,30053000.0,,,3000.0,20232000.0,20229000.0,,7716000.0,,27945000.0,,8309000.0,,,,0.001,150000000.0,14737402.0,14737402.0,15000.0,-7425000.0,,4997000.0,,,,,,,,,,,,,,,,,,,,-0.5,,,,,,,975000.0,5281000.0,0.0,0.0,,,3177000.0,,0.0,,,,,,,,64000.0,,,,,,,,,,,,12102000.0,38133000.0,7105000.0,,,,,,,,-7434000.0,-7434000.0,7498000.0,-7498000.0,,,,,,,,,,,,,,680000.0,9000.0,9000.0,0.0,,,,,0.001,5000000.0,0.0,0.0,2083000.0,,,,,,,,,,,,,6832000.0,,4321000.0,,25000.0,568000.0,,-161459000.0,0.0,,,,,,1187074.0,6.23,,,,,241000.0,2182640.0,7.06,241000.0,2146086.0,7.05,,,,241000.0,,,26031000.0,,,,,,,,,,,0.0,0.0,0.0,,,14737402.0,,,,,
2018-12-31,2019-03-29,10-K,"Aileron Therapeutics, Inc.",ALRN,CIK0001420565,USD,1731000.0,253000.0,3639000.0,436000.0,1206000.0,-5000.0,188083000.0,,3280000.0,,,3280000.0,2528297.0,30312000.0,21775000.0,,,5000.0,10065000.0,10060000.0,2869000.0,10635000.0,,20695000.0,,11228000.0,-723000.0,3678575.0,0.0,0.001,150000000.0,14748475.0,14748475.0,15000.0,-38555000.0,,5342000.0,,,,,,,47399000.0,,42773000.0,3602000.0,504000.0,396000.0,47399000.0,,,0.0,0.0,218000.0,218000.0,-2.62,0.21,-0.277,,-0.009,0.055,-0.021,1473000.0,5364000.0,0.0,0.0,0.0,,16475000.0,0.0,0.0,130000.0,359000.0,-15000.0,-15000.0,117000.0,,,303000.0,,,,,,,,,,,,10712000.0,30312000.0,5370000.0,0.0,2515000.0,,24688000.0,,-27926000.0,,-38581000.0,-31547000.0,38884000.0,-38884000.0,,5401000.0,,,,,8418000.0,997000.0,1122000.0,1089000.0,1058000.0,1026000.0,,679000.0,26000.0,26000.0,0.0,,,31194000.0,4423000.0,0.001,5000000.0,0.0,0.0,1055000.0,34910000.0,2473000.0,,,,,60305000.0,0.0,42000.0,-31547000.0,929000.0,8496000.0,7290000.0,,22409000.0,593000.0,25000.0,568000.0,,-168493000.0,0.0,,3280000.0,0.0,0.748,0.0293,1214016.0,6.29,105000.0,468173.0,947914.0,2.57,,2528297.0,6.31,,2485495.0,6.31,1.7,9.6,4.16,,2889000.0,,19600000.0,24657.0,,,42000.0,11000.0,,,,,,0.0,0.0,0.0,,0.0,29483900.0,,,,,
2019-03-31,2019-05-08,10-Q,"Aileron Therapeutics, Inc.",ALRN,CIK0001420565,USD,858000.0,34000.0,3378000.0,716000.0,,,188811000.0,,563000.0,,,563000.0,2446487.0,22399000.0,14389000.0,,,,1998000.0,1998000.0,,11272000.0,,13270000.0,,11865000.0,637000.0,,,0.001,150000000.0,14875035.0,14875035.0,15000.0,-7207000.0,,,,,,,,,,,,,,,,,,,,,31000.0,-0.49,,,,,,,820000.0,4711000.0,0.0,0.0,0.0,,3139000.0,,0.0,-872000.0,-374000.0,-533000.0,-533000.0,50000.0,,,100000.0,,317000.0,8171000.0,3126000.0,,1122000.0,1089000.0,1058000.0,1026000.0,750000.0,2855000.0,9552000.0,22399000.0,4623000.0,,165000.0,,7973000.0,,-7501000.0,,-7212000.0,,7313000.0,-7313000.0,317000.0,5316000.0,387000.0,4929000.0,247000.0,6543000.0,,,,,,,0.12,501000.0,5000.0,5000.0,0.0,101000.0,,,127000.0,0.001,5000000.0,0.0,0.0,1094000.0,34910000.0,,,,,,8100000.0,,165000.0,-7213000.0,,,398000.0,,4174000.0,,25000.0,568000.0,,-175979000.0,0.0,,563000.0,0.0,0.76,0.0253,1185803.0,6.85,109000.0,5250.0,100000.0,0.99,66000.0,2446487.0,6.37,18000.0,2407749.0,6.85,1.3,12.09,1.47,18000.0,509000.0,,12847000.0,126560.0,,,165000.0,,,,,,,,,,,,14816253.0,,,,,
2019-06-30,2019-08-06,10-Q,"Aileron Therapeutics, Inc.",ALRN,CIK0001420565,USD,1719000.0,,3262000.0,663000.0,,24000.0,213083000.0,,460000.0,,,460000.0,,40193000.0,32559000.0,,24000.0,,21341000.0,21365000.0,,10157000.0,,31522000.0,,10750000.0,,,,0.001,150000000.0,26713617.0,26713617.0,28000.0,-7148000.0,,,,,,,,,,,,,,,,,,,,,,-0.26,,,,,,,994000.0,5449000.0,0.0,0.0,,,3075000.0,,0.0,,,,,,,,207000.0,,317000.0,7925000.0,3126000.0,,1122000.0,1089000.0,1058000.0,1026000.0,504000.0,2697000.0,10209000.0,40193000.0,5387000.0,,,,,,,,-7172000.0,,7380000.0,-7380000.0,317000.0,5228000.0,406000.0,4822000.0,246000.0,6385000.0,,,,,,,0.12,302000.0,24000.0,24000.0,0.0,208000.0,,,,0.001,5000000.0,0.0,0.0,1012000.0,,,,,,,,,,,,,379000.0,,4305000.0,,25000.0,568000.0,,-183151000.0,0.0,,,,,,1299550.0,6.8,,,,,,3877468.0,4.44,,3784829.0,6.8,,,,,,,29984000.0,,,,,,,,,,,,,,,,27526065.0,,,,,
2019-09-30,2019-11-07,10-Q,"Aileron Therapeutics, Inc.",ALRN,CIK0001420565,USD,2349000.0,,3653000.0,683000.0,,17000.0,213671000.0,,614000.0,37000.0,11000.0,614000.0,,33952000.0,26497000.0,,17000.0,,17677000.0,17694000.0,,6867000.0,,24561000.0,,7460000.0,,,,0.001,150000000.0,27810358.0,27810358.0,28000.0,-7756000.0,,,,,,,,,,,,,,,,,,,,,,-0.28,,,,,,,1168000.0,3694000.0,0.0,0.0,,,3440000.0,,0.0,,,,,,,,166000.0,,317000.0,7675000.0,3126000.0,,1122000.0,1089000.0,1058000.0,1026000.0,254000.0,2541000.0,11136000.0,33952000.0,6428000.0,,,,,,,,-7749000.0,,7915000.0,-7915000.0,317000.0,5134000.0,426000.0,4708000.0,250000.0,6224000.0,,,,,,,0.12,302000.0,-7000.0,-7000.0,0.0,166000.0,37000.0,,,0.001,5000000.0,0.0,0.0,1911000.0,,,,,,,,,,,,,361000.0,,4475000.0,,25000.0,568000.0,,-190900000.0,0.0,,,,,,1364172.0,6.55,,,,,,3491360.0,4.21,,3421857.0,4.24,,,,,,,22816000.0,,,,,,,,,,,,,,,,27810358.0,,,,,
