end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccountsReceivableNetCurrent,AccrualForEnvironmentalLossContingencies,AccrualForEnvironmentalLossContingenciesChargesToExpenseForNewLosses,AccrualForEnvironmentalLossContingenciesPayments1,AccruedEnvironmentalLossContingenciesCurrent,AccruedEnvironmentalLossContingenciesNoncurrent,AccruedLiabilitiesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapitalCommonStock,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AdvertisingExpense,AllocatedShareBasedCompensationExpense,AllowanceForDoubtfulAccountsReceivable,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,Assets,AssetsCurrent,CapitalExpendituresIncurredButNotYetPaid,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,CostOfGoodsAndServicesSold,CurrentFederalTaxExpenseBenefit,CurrentIncomeTaxExpenseBenefit,CurrentStateAndLocalTaxExpenseBenefit,CustomerDepositsCurrent,DebtAndCapitalLeaseObligations,DebtInstrumentBasisSpreadOnVariableRate,DebtInstrumentBasisSpreadOnVariableRate1,DebtInstrumentInterestRateStatedPercentage,DebtInstrumentInterestRateStatedPercentageRateRangeMinimum,DeferredFederalIncomeTaxExpenseBenefit,DeferredIncomeTaxAssetsNet,DeferredIncomeTaxExpenseBenefit,DeferredIncomeTaxLiabilities,DeferredOtherTaxExpenseBenefit,DeferredRevenue,DeferredRevenueCurrent,DeferredRevenueNoncurrent,DeferredRevenueRefundPayments,DeferredRevenueRevenueRecognized,DeferredStateAndLocalIncomeTaxExpenseBenefit,DeferredTaxAssetsGoodwillAndIntangibleAssets,DeferredTaxAssetsGross,DeferredTaxAssetsGrossCurrent,DeferredTaxAssetsGrossNoncurrent,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsNet,DeferredTaxAssetsNetNoncurrent,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOperatingLossCarryforwardsDomestic,DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAllowanceForDoubtfulAccounts,DeferredTaxAssetsValuationAllowance,DeferredTaxExpenseFromStockOptionsExercised,DeferredTaxLiabilities,DeferredTaxLiabilitiesCurrent,DeferredTaxLiabilitiesGrossCurrent,DeferredTaxLiabilitiesNoncurrent,DeferredTaxLiabilitiesOther,DeferredTaxLiabilitiesPrepaidExpenses,DefinedBenefitPlanContributionsByEmployer,DemutualizationByInsuranceEntitySecuritiesIssuedGrossCashProceeds,Depreciation,DepreciationAndAmortization,DepreciationDepletionAndAmortization,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationShareBasedCompensationExcessTaxBenefitAmount,EmployeeRelatedLiabilitiesCurrent,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,EnvironmentalRemediationExpense,FIFOInventoryAmount,GainLossOnDispositionOfProperty,GainLossOnSaleOfUnprovedProperty,GainLossRelatedToLitigationSettlement,GrossProfit,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefitContinuingOperations,IncomeTaxesPaid,IncomeTaxesReceivable,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationChangeInEnactedTaxRate,IncomeTaxReconciliationDeductionsExtraterritorialIncomeExclusion,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationNondeductibleExpense,IncomeTaxReconciliationOtherReconcilingItems,IncomeTaxReconciliationStateAndLocalIncomeTaxes,IncomeTaxReconciliationTaxCreditsResearch,IncomeTaxReconciliationTaxExemptIncome,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInCustomerDeposits,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInIncomeTaxesReceivable,IncreaseDecreaseInInventories,IncreaseDecreaseInOperatingAssets,IncreaseDecreaseInOtherAccruedLiabilities,IncreaseDecreaseInOtherCurrentAssets,IncreaseDecreaseInOtherOperatingAssets,IncreaseDecreaseInOtherOperatingLiabilities,IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,InterestExpense,InterestPaid,InterestPaidNet,InventoryAdjustments,InventoryFinishedGoods,InventoryNet,InventoryValuationReserves,InventoryWorkInProcess,InvestmentIncomeInterest,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearFour,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LineOfCreditFacilityCurrentBorrowingCapacity,LineOfCreditFacilityMaximumBorrowingCapacity,LinesOfCreditCurrent,LongTermDebt,LongTermDebtCurrent,LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,LongTermDebtNoncurrent,LossContingencyDamagesSoughtValue,MultiemployerPlanPensionInsignificantPlanContribution,MultiemployerPlansPlanContributions,MultiemployerPlansPlanContributions1,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NonoperatingIncomeExpense,NumberOfOperatingSegments,OperatingIncomeLoss,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFiveYears,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesRentExpenseNet,OperatingLeaseWeightedAverageDiscountRatePercent,OperatingLossCarryforwardsValuationAllowance,OtherAccruedLiabilitiesCurrent,OtherAssetsCurrent,OtherAssetsNoncurrent,OtherInventoriesSpareParts,OtherInventorySupplies,OtherNonoperatingIncomeExpense,PaymentsForEnvironmentalLiabilities,PaymentsForRepurchaseOfCommonStock,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,ProceedsFromIssuanceOfLongTermDebt,ProceedsFromLinesOfCredit,ProceedsFromSaleOfPropertyPlantAndEquipment,ProceedsFromStockOptionsExercised,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,ProvisionForDoubtfulAccounts,RepaymentsOfLinesOfCredit,ResearchAndDevelopmentExpense,Revenues,SalesRevenueNet,SellingGeneralAndAdministrativeExpense,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsWeightedAverageVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,StockholdersEquity,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueShareBasedCompensationForfeited,StockRepurchasedAndRetiredDuringPeriodValue,StockRepurchasedDuringPeriodShares,StockRepurchasedDuringPeriodValue,StockRepurchaseProgramNumberOfSharesAuthorizedToBeRepurchased,TaxBenefitFromStockOptionsExercised1,TreasuryStockShares,TreasuryStockValue,TreasuryStockValueAcquiredCostMethod,ValuationAllowanceDeferredTaxAssetChangeInAmount,ValuationAllowancesAndReservesRecoveries,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents
2004-09-30,2004-11-08,10-Q,"ALLIED HEALTHCARE PRODUCTS,Â INC.",AHPI,CIK0000874710,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-06-30,2008-09-26,10-K,"ALLIED HEALTHCARE PRODUCTS,Â INC.",AHPI,CIK0000874710,USD,,,,,,,,,,,,,,,,,,,,6149015.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43338978.0,,,,,,,,,,,,,,,,,
2009-06-30,2009-09-25,10-K,"ALLIED HEALTHCARE PRODUCTS,Â INC.",AHPI,CIK0000874710,USD,,,,,,,,,,,,,,,,,,,,1943364.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,690500.0,2.52,,,,26685292.0,,,,,,,,,,,,,,,,,
2010-06-30,2010-09-23,10-K,"ALLIED HEALTHCARE PRODUCTS,Â INC.",AHPI,CIK0000874710,USD,,,,,,,,,,,,647926.0,55504.0,648000.0,,57193.0,,,,5263324.0,3319960.0,,,,,,,34944714.0,-324691.0,-349729.0,-25038.0,,,,,,,108702.0,,55788.0,,,1491100.0,,,,-688200.0,-52914.0,,,,,,,,,,,,,,,,,,,,,,,,1400000.0,,1364923.0,-0.07,,-0.07,,,,,,259000.0,,,-67848.0,,,11089534.0,-893514.0,-293941.0,-293941.0,31039.0,,,,492.0,-303795.0,26544.0,10662.0,-26860.0,0.0,,316878.0,-752529.0,,-688200.0,-59608.0,-1508482.0,0.0,,,-105363.0,-75302.0,0.0,-4269.0,4269.0,,,,,,,-10168.0,,,,,,,,,,,,,,,,,,,367581.0,,84868.0,,-282833.0,,3517925.0,,-599573.0,111290.0,,-782224.0,,,,,,,,,,,275446.0,,,,,,,,117189.0,,,337463.0,,,,,,,,54630.0,3469.0,,,1655.0,,858509.0,,46034248.0,11871758.0,647926.0,1.91,0.0,0.016,0.59,,,1218771.0,0.0,0.0,326000.0,,18140.0,473000.0,4.32,2.0,4.26,,26818513.0,-543500.0,84868.0,,,,,,487509.0,,,,,,8066740.0,,8066740.0,
2010-09-30,2010-11-05,10-Q,"ALLIED HEALTHCARE PRODUCTS,Â INC.",AHPI,CIK0000874710,USD,,,,,,,,,,,,,,,,,,,,5338748.0,75424.0,,,,,,,9390006.0,,,,,,,,,,,,-2810.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,376517.0,-0.01,-0.01,-0.01,,,,,,,,,,,,2551000.0,-141540.0,-53785.0,,,,,,,,,,,,,236058.0,213559.0,,-172050.0,-12636.0,-200547.0,,,,-5359.0,-253303.0,,-66.0,,,,,,,,-7475.0,,,,,,,,,,,,,,,,,,,,,0.0,,-47430.0,,122854.0,,-88000.0,7691.0,,-134000.0,,,,,,,,,,,,,,,,,,,15100.0,,,47430.0,,,,,,,,,,,,14188.0,,,,11941000.0,2684576.0,7026.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-31,2011-02-08,10-Q,"ALLIED HEALTHCARE PRODUCTS,Â INC.",AHPI,CIK0000874710,USD,,,,,,,,,,,,,,,,,,,,6239426.0,,,,,,,,8592712.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,0.01,,,,,,,,,,,,2810000.0,188892.0,71779.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,-8067.0,,,,,,,,,,,,,,,,,,,,,,,,,,,117000.0,20343.0,,209000.0,,,,,,,,,,,,,,,,,,,28410.0,,,,,,,,,,,,,,,,,,,11403000.0,2600734.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8119386.0,,8098366.0,
2011-03-31,2011-05-06,10-Q,"ALLIED HEALTHCARE PRODUCTS,Â INC.",AHPI,CIK0000874710,USD,,,,,,,,,,,,,,,,,,,,5802586.0,,,,,,,,8729823.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,0.01,,,,,,,,,,,,2608000.0,97296.0,36972.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,-8150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,60000.0,16271.0,,114000.0,,,,,,,,,,,,,,,,,,,24421.0,,,,,,,,,,,,,,,,,,,11338000.0,2494806.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8195174.0,,8113434.0,
2011-06-30,2011-09-27,10-K,"ALLIED HEALTHCARE PRODUCTS,Â INC.",AHPI,CIK0000874710,USD,1644910.0,5366860.0,,,,,,1645552.0,16024734.0,712542.0,48499103.0,20261.0,42119.0,20000.0,300000.0,0.0,31765346.0,22742359.0,,6512887.0,1249563.0,,0.01,30000000.0,10427878.0,8124386.0,104279.0,35780657.0,-38368.0,117787.0,156155.0,253199.0,,,,,,96079.0,,41232.0,,,802900.0,688200.0,114700.0,,688200.0,-54847.0,,,647402.0,787010.0,,1434412.0,,,,,,,,,12980.0,1624971.0,512572.0,1159973.0,464998.0,,,245628.0,,1300000.0,,1361684.0,0.04,,0.04,,,,1162392.0,,8000.0,,2608503.0,4000.0,4000.0,,14036779.0,363427.0,159019.0,159019.0,25356.0,95578.0,,,0.0,123565.0,25821.0,-2977.0,42610.0,30000.0,,-305536.0,-50531.0,,-688200.0,-782087.0,-602167.0,0.0,,,-8095.0,-615708.0,17644.0,66.0,66.0,,,3293261.0,10553289.0,1419420.0,820586.0,32733.0,,,,,,,31765346.0,4491234.0,,,,,,,,,,,369195.0,,116230.0,,-344551.0,,1477884.0,,319408.0,-45483.0,,628910.0,,,,,,,,,,,303079.0,,,229961.0,213745.0,362480.0,7858862.0,,-78150.0,,0.0,348551.0,0.01,1500000.0,0.0,0.0,0.0,,,4000.0,103250.0,24685241.0,8660507.0,20863.0,,822978.0,,58885436.0,10593869.0,20261.0,1.98,0.0,0.0154,0.46,,,32450.0,0.0,0.0,6000.0,,21900.0,448000.0,4.38,3.33,4.34,,27159412.0,31000.0,116230.0,,,,,,12980.0,2303492.0,20731428.0,,,,8124957.0,,8107313.0,
2011-09-30,2011-11-08,10-Q,"ALLIED HEALTHCARE PRODUCTS,Â INC.",AHPI,CIK0000874710,USD,1796735.0,5146927.0,,,,,,1961130.0,,-857510.0,48509390.0,,,,300000.0,,31921903.0,22706905.0,,6164178.0,-348709.0,,0.01,30000000.0,10427878.0,8124386.0,104279.0,8988991.0,,,,,,,,,,,,-4116.0,,,630850.0,630850.0,0.0,,-172050.0,,,,,,,,,,,,,,,,,,508457.0,,,,,,,,,306848.0,-0.02,-0.02,-0.02,,,,,,,,,,,,2406000.0,-233819.0,-88851.0,,,187728.0,,,,,,,,,,151825.0,-218032.0,,-172050.0,92150.0,198768.0,,,,242270.0,315578.0,,-336.0,,,,,10752057.0,,,-8994.0,,,,,,,31921903.0,4897172.0,,,,,,,,,,,,,0.0,,-498858.0,,150149.0,,-145000.0,5747.0,,-228000.0,,,,,,,,,,,,,,,456015.0,359420.0,,,14405.0,,,498858.0,0.01,1500000.0,0.0,0.0,0.0,,,,,,8855578.0,1901.0,,,,11395000.0,2634089.0,10287.0,,,,,,,,,,,,,,,,,,27024731.0,,,,,,,,,2303492.0,-20731428.0,,,,,8124386.0,,
2011-12-31,2012-02-13,10-Q,"ALLIED HEALTHCARE PRODUCTS,Â INC.",AHPI,CIK0000874710,USD,2027981.0,4211786.0,,,,,,1468468.0,,-834820.0,48520798.0,,,,300000.0,,31517972.0,22209369.0,,6251364.0,,,0.01,30000000.0,10427878.0,8124386.0,104279.0,7946458.0,,,,,,,,,,,,,,,458800.0,458800.0,0.0,,-172050.0,,,,,,,,,,,,,,,,,,503894.0,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,2735000.0,36597.0,13907.0,,,169507.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,11072733.0,,,-7297.0,,,,,,,31517972.0,4459143.0,,,,,,,,,,,,,,,,,,,23000.0,4446.0,,41000.0,,,,,,,,,,,,,,,503979.0,356359.0,,,11743.0,,,,0.01,1500000.0,0.0,0.0,0.0,,,,,,8952244.0,,,,,10681000.0,2693894.0,,,,,,,,,,,,,,,,,,,27058829.0,,,,,,,,,2303492.0,20731428.0,,,,8124834.0,,8124386.0,
2012-03-31,2012-05-10,10-Q,"ALLIED HEALTHCARE PRODUCTS,Â INC.",AHPI,CIK0000874710,USD,1588091.0,4123940.0,,,,,,2073899.0,,-980606.0,48531989.0,,,,300000.0,,31372391.0,21502632.0,,6375285.0,,,0.01,30000000.0,10427878.0,8124386.0,104279.0,8377307.0,,,,,,,,,,,,,,,286750.0,286750.0,0.0,,172050.0,,,,,,,,,,,,,,,,,,499417.0,,,,,,,,,,-0.02,,-0.02,,,,,,,,,,,,2325000.0,-235140.0,-89353.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,10338003.0,,,5692.0,,,,,,,31372391.0,4448157.0,,,,,,,,,,,,,,,,,,,-146000.0,-4605.0,,-231000.0,,,,,,,,,,,,,,,665404.0,562112.0,,,-10297.0,,,,0.01,1500000.0,0.0,0.0,0.0,,,,,,9307647.0,,,,,10702000.0,2555649.0,,,,,,,,,,,,,,,,,,,26924234.0,,,,,,,,,2303492.0,20731428.0,,,,8124386.0,,8124386.0,
