end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccountsReceivableNetCurrent,AccountsReceivableRelatedParties,AccruedLiabilitiesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapital,AdditionalPaidInCapitalCommonStock,AdjustmentsNoncashItemsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AdministrativeFeesExpense,AllocatedShareBasedCompensationExpense,AllowanceForDoubtfulAccountsReceivable,AmortizationOfFinancingCosts,AmortizationOfIntangibleAssets,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,Assets,AssetsCurrent,AssetsFairValueDisclosure,AssetsHeldInTrust,AssetsHeldInTrustNoncurrent,AssetsNoncurrent,BusinessAcquisitionPercentageOfVotingInterestsAcquired,BusinessCombinationConsiderationTransferred1,BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationAsset1,BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability1,BusinessCombinationIntegrationRelatedCosts,BusinessCombinationStepAcquisitionEquityInterestInAcquireePercentage,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsFairValueDisclosure,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,ClassOfWarrantOrRightOutstanding,CommonStockSharesOutstanding,ComprehensiveIncomeNetOfTax,ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,ContingentConsiderationClassifiedAsEquityFairValueDisclosure,ContractWithCustomerLiability,ConvertibleDebt,CostOfGoodsAndServicesSold,CostsAndExpenses,DebtInstrumentCarryingAmount,DeferredFederalIncomeTaxExpenseBenefit,DeferredFinanceCostsNet,DeferredForeignIncomeTaxExpenseBenefit,DeferredIncomeTaxAssetsNet,DeferredIncomeTaxExpenseBenefit,DeferredIncomeTaxLiabilities,DeferredIncomeTaxLiabilitiesNet,DeferredOfferingCosts,DeferredStateAndLocalIncomeTaxExpenseBenefit,DeferredTaxAssetsGross,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOperatingLossCarryforwardsDomestic,DeferredTaxAssetsOperatingLossCarryforwardsForeign,DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,DeferredTaxAssetsOther,DeferredTaxAssetsTaxCreditCarryforwards,DeferredTaxAssetsValuationAllowance,DeferredTaxLiabilities,Depreciation,DepreciationAndAmortization,DueFromRelatedPartiesCurrent,DueToEmployeesCurrentAndNoncurrent,DueToRelatedPartiesCurrent,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationMinorityInterestIncomeExpense,EffectiveIncomeTaxRateReconciliationOtherAdjustments,EffectiveIncomeTaxRateReconciliationShareBasedCompensationExcessTaxBenefitPercent,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedShareBasedAwardsOtherThanOptions,EquityMethodInvestmentOwnershipPercentage,ExchangeFees,FairValueAdjustmentOfWarrants,FederalDepositInsuranceCorporationPremiumExpense,FinancialLiabilitiesFairValueDisclosure,FiniteLivedIntangibleAssetsAccumulatedAmortization,FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear,FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,FiniteLivedIntangibleAssetsGross,FiniteLivedIntangibleAssetsNet,GainLossOnDispositionOfAssets,GainLossOnSaleOfDerivatives,GainLossOnSaleOfPropertyPlantEquipment,GainsLossesOnExtinguishmentOfDebt,Goodwill,GoodwillAcquiredDuringPeriod,GoodwillImpairedAccumulatedImpairmentLoss,GoodwillImpairmentLoss,GoodwillPurchaseAccountingAdjustments,GoodwillWrittenOffRelatedToSaleOfBusinessUnit,ImpairmentOfIntangibleAssetsExcludingGoodwill,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,IncomeTaxExpenseBenefit,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableTrade,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInDueFromRelatedPartiesCurrent,IncreaseDecreaseInDueToRelatedPartiesCurrent,IncreaseDecreaseInOtherOperatingLiabilities,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInPrepaidExpense,IndefiniteLivedTradeNames,InterestExpenseDebt,InterestIncomeExpenseNonoperatingNet,InterestPaidNet,InvestmentIncomeInterest,LeaseCost,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueAfterYearFive,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearFive,LesseeOperatingLeaseLiabilityPaymentsDueYearFour,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LiabilityForUncertainTaxPositionsCurrent,LongTermDebtCurrent,LongTermDebtFairValue,LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,LongTermDebtMaturitiesRepaymentsOfPrincipalRemainderOfFiscalYear,LongTermDebtNoncurrent,LongTermLineOfCredit,MarketableSecuritiesUnrealizedGainLoss,MembersEquity,MinorityInterest,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NetIncomeLossAttributableToNoncontrollingInterest,NetIncomeLossAvailableToCommonStockholdersDiluted,NoncashOrPartNoncashAcquisitionOtherAssetsAcquired1,NoncashOrPartNoncashAcquisitionValueOfAssetsAcquired1,NoncashOrPartNoncashAcquisitionValueOfLiabilitiesAssumed1,NonoperatingIncomeExpense,NotesPayableCurrent,NumberOfOperatingSegments,NumberOfReportableSegments,NumberOfReportingUnits,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseCost,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeasePayments,OperatingLeaseRightOfUseAsset,OperatingLeaseWeightedAverageDiscountRatePercent,OtherAssetsNoncurrent,OtherComprehensiveIncomeLossBeforeTaxPortionAttributableToParent,OtherComprehensiveIncomeLossCashFlowHedgeGainLossAfterReclassificationBeforeTax,OtherComprehensiveIncomeLossCashFlowHedgeGainLossAfterReclassificationTax,OtherComprehensiveIncomeLossNetOfTax,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,OtherComprehensiveIncomeLossTaxPortionAttributableToParent1,OtherIntangibleAssetsNet,OtherLiabilitiesCurrent,OtherLiabilitiesNoncurrent,OtherNonoperatingExpense,OtherNonoperatingIncome,OtherNonoperatingIncomeExpense,OtherUnderwritingExpense,PartnersCapitalAccountDistributions,PartnersCapitalAccountUnitBasedCompensation,PartnersCapitalAccountUnitsSoldInPublicOffering,PaymentForContingentConsiderationLiabilityFinancingActivities,PaymentsForRepurchaseOfWarrants,PaymentsForSoftware,PaymentsForUnderwritingExpense,PaymentsOfCapitalDistribution,PaymentsOfLoanCosts,PaymentsToAcquireBusinessesNetOfCashAcquired,PaymentsToAcquireHeldToMaturitySecurities,PaymentsToAcquireIntangibleAssets,PaymentsToAcquireInvestments,PaymentsToAcquireOtherInvestments,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PrepaidExpenseAndOtherAssetsCurrent,PrepaidExpenseCurrent,ProceedsFromIssuanceInitialPublicOffering,ProceedsFromIssuanceOfLongTermDebt,ProceedsFromIssuanceOfPrivatePlacement,ProceedsFromIssuanceOfWarrants,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromLinesOfCredit,ProceedsFromNotesPayable,ProceedsFromRepaymentsOfLinesOfCredit,ProceedsFromWarrantExercises,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,ProvisionForDoubtfulAccounts,RepaymentsOfLongTermDebt,RepaymentsOfNotesPayable,RestrictedCashNoncurrent,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability,SaleOfStockNumberOfSharesIssuedInTransaction,SaleOfStockPricePerShare,SellingGeneralAndAdministrativeExpense,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeitedInPeriod,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedNumberOfShares,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedWeightedAverageGrantDateFairValue,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedInPeriodFairValue1,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedNumberOfShares,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedWeightedAverageGrantDateFairValue,SharePrice,SharesIssued,ShortTermLeaseCost,SponsorFees,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesRestrictedStockAwardGross,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueNewIssues,StockRedeemedOrCalledDuringPeriodValue,TreasuryStockValueAcquiredCostMethod,VariableLeaseCost,WarrantsAndRightsOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,AssetImpairmentCharges,BusinessAcquisitionsProFormaRevenue,CurrentFederalTaxExpenseBenefit,CurrentIncomeTaxExpenseBenefit,CurrentStateAndLocalTaxExpenseBenefit,EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,GoodwillOtherIncreaseDecrease,IntangibleAssetsNetExcludingGoodwill,MinorityInterestDecreaseFromDistributionsToNoncontrollingInterestHolders,OperatingLossCarryforwardsValuationAllowance,OtherComprehensiveIncomeLossCashFlowHedgeGainLossReclassificationBeforeTax,OtherComprehensiveIncomeLossCashFlowHedgeGainLossReclassificationTax,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentBeforeTax,OtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentTax
2018-06-30,2018-08-10,10-Q,REPAY HOLDINGS CORPORATION,RPAY,CIK0001720592,USD,273727.0,,,,,,5009141.0,,,,,,,,,,261918993.0,1302942.0,,260616051.0,,,,,,,,0.51,1171169.0,,,,,1.0,25800000.0,,,,,,,1500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6369.0,,,,,,,,,,,9963727.0,261918993.0,273727.0,,,,,,,,,,,,,,29682.0,107787870.0,,,,,4484000.0,,-40639.0,,,,,,,,,40639.0,5995000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001,1000000.0,,131773.0,,,,,,,,,,4484000.0,,,,,,,-9918.0,,,,10.0,,,,,,,,,,,,,5000003.0,5000003.0,,,,,,,,,,6596299.0,,,,,,,,,,,,,,
2018-09-30,2018-11-13,10-Q,REPAY HOLDINGS CORPORATION,RPAY,CIK0001720592,USD,15006.0,,,,,,3936040.0,,,,,,,,2557338.0,,262733379.0,873191.0,,,261860188.0,,0.5,,,,315710.0,0.51,767718.0,,,19172709.0,,,25800000.0,,,,,,,1500000.0,,27077042.0,,,,,,,,,,,,,,,,,,,,,,108587.0,2665925.0,,,,-0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3727338.0,,,,,,,,,,,,,1339214.0,-1487551.0,,1104596.0,,,,,,,,,,,9705006.0,262733379.0,15006.0,,,,,,,,,,,,,,139542.0,109330042.0,,,,,3727000.0,,-105976.0,,,,-1487528.0,,,,,171030.0,5215000.0,,,,,,,,,,,,,,,,,,,,23.0,,2383667.0,198501.0,,,,,,,,,,,,,,0.0001,1000000.0,,105473.0,,,,,,,,,,3727000.0,,,,,,,1063189.0,32291908.0,,,10.0,6103913.0,,,,,,,,,,,,5000010.0,,,,,,,,,,25800000.0,7799144.0,,,,,,,,,,,,,,
2018-12-31,2019-03-26,10-K,REPAY HOLDINGS CORPORATION,RPAY,CIK0001720592,USD,2909378.0,5979247.0,0.0,12837826.0,556797.0,,3481063.0,,,,60000.0,,0.0,407403.0,10000000.0,,219057629.0,20081816.0,13285357.0,,263254659.0,198975813.0,0.5,,1103012.0,-1103012.0,1600000.0,0.51,13285357.0,13285357.0,83001.0,23262058.0,10170886.0,,25800000.0,,10537443.0,,10537443.0,1816988.0,,1500000.0,,113401582.0,95750000.0,,1534796.0,,,,,,,,,,,,,,,,,,,400000.0,10421000.0,,,0.0,-0.14,0.0,0.0,,0.0,0.0,0.0,0.0,,,14889816.0,,250000.0,96032192.0,19495866.0,,,,,,,,87718627.0,68222761.0,,,-16827.0,,119529202.0,,,,,,0.0,10537443.0,10537443.0,,,,320747.0,1502090.0,1534285.0,,,,394127.0,130612.0,,5500000.0,-6072837.0,5665434.0,2559541.0,,,,,,,,,,,109979272.0,219057629.0,20647204.0,89332068.0,,4900000.0,94215204.0,,,,,,,,89315204.0,3500000.0,115118.0,109078357.0,,-8207935.0,-5797955.0,24176776.0,12682443.0,,-1011410.0,,,,-6073915.0,,,,,1151231.0,20328358.0,,,,,,,,,,,,,,,523133.0,,16864.0,,,-1078.0,699816.0,6307936.0,796967.0,25800000.0,,,4884457.0,4500000.0,6307935.0,,,260580000.0,4884457.0,,,913498.0,0.0001,1000000.0,817212.0,130612.0,260580000.0,,8830000.0,,,,121000.0,3000000.0,,12682443.0,1803946.0,1247149.0,,4900000.0,277600.0,9976701.0,1518158.0,130012940.0,,,10.0,29097302.0,796967.0,,9460.0,182.83,,,,,,,,5000010.0,,8830000.0,,,3300000.0,,248483332.0,,,25800000.0,7166771.0,,,,,,,,,,,,,,
2019-03-31,2019-05-15,10-Q,REPAY HOLDINGS CORPORATION,RPAY,CIK0001720592,USD,1017139.0,,,,,,2963433.0,,,,,,,101851.0,2800000.0,,265024959.0,248454.0,,,264776505.0,,0.5,,,,100000.0,0.51,159379.0,,50561.0,19501060.0,-3760998.0,,25800000.0,,4864386.0,,4864386.0,,,1500000.0,5119184.0,16710146.0,,,,,,,,,,,,,,,,,,,,,,100000.0,2914328.0,,,,-0.12,,,,,,,,,,14889816.0,,250000.0,,,,,,,,,,,,,,,,119529202.0,,,0.0,,0.0,,,4864386.0,,,,696392.0,-553268.0,1346738.0,,,,52123.0,-41537.0,,,-1448892.0,5665434.0,201253.0,,,,,,,,,,,11024005.0,265024959.0,1334005.0,,,,,,,,,,,,,,1320593.0,113918174.0,,-1376764.0,-2041226.0,-343008.0,4864000.0,,-919299.0,,,,-1448873.0,316866.0,,,,1004234.0,6313000.0,,,,,,,,,,,,,,,,,,,,19.0,699816.0,151764.0,127195.0,25800000.0,,,,4500000.0,151764.0,,,,1938738.0,,,102488.0,0.0001,1000000.0,,89075.0,260580000.0,,,,,,316866.0,,,4864000.0,,,,1225000.0,,,2035770.0,23024000.0,,,10.0,8676634.0,127195.0,,9405.0,182.96,8896.0,55.0,160.0,,,,,5000001.0,,8830000.0,,,3300000.0,,-517621.0,,,25800000.0,7968634.0,,,,,,,,,,,,,,
2019-06-30,2019-07-10,10-Q,REPAY HOLDINGS CORPORATION,RPAY,CIK0001720592,USD,1679756.0,,,,,,2401722.0,,,,,,,,2800000.0,,266494276.0,57855.0,,,266436421.0,,0.5,,,,0.0,0.51,4005.0,,,18311371.0,,,25800000.0,,4156093.0,,4156093.0,,,1500000.0,4629021.0,16059865.0,,,,,,,,,,,,,,,,,,,,,,200000.0,2975299.0,,,,-0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,119529202.0,,,,,,,,4156093.0,,,,,,,,,,,,,,-1469736.0,,1570916.0,,,,,,,,,,,11931622.0,266494276.0,2241622.0,,,,,,,,,,,,,,89000.0,111444628.0,,,,,4156000.0,,-999643.0,,,,-1469717.0,561866.0,,,,1098216.0,5626000.0,,,,,,,,,,,,,,,,,,,,19.0,,6753227.0,123588.0,,,,,,,,,,,,,,0.0001,1000000.0,,53850.0,,,,,,,,,,4156000.0,,,,,,,2597470.0,21686000.0,,,10.0,8455545.0,,,9171.0,180.87,62063.0,,,,,,,5000001.0,,,,,,,,,,25800000.0,7982110.0,,,,,,,,,,,,,,
2019-09-30,2019-11-14,10-Q,REPAY HOLDINGS CORPORATION,RPAY,CIK0001720592,USD,8742117.0,12636396.0,,18638336.0,164123.0,,300342826.0,,,9750822.0,,9800000.0,,223761.0,10500000.0,32737210.0,768818261.0,62205736.0,,,,706612525.0,,,,,600000.0,,45493526.0,,,57049085.0,57049085.0,,,,-15880064.0,,-15880064.0,,,,6367624.0,38073088.0,210000000.0,,5841704.0,,,-2719402.0,,2858139.0,,,2719402.0,,,,,,,,,,,200000.0,10702840.0,,,,-0.25,0.146,,,,,,,25000000.0,,,,,,10538717.0,,,12279830.0,23950000.0,36500761.0,48389953.0,49119322.0,313382965.0,302844248.0,,,,,370779661.0,,,,,,,,-18599466.0,,-2719402.0,0.0,2914452.0,2914452.0,-247912.0,,,,3089306.0,,20800000.0,,-2685998.0,1907283.0,,,2162904.0,,,103868.0,255105.0,606477.0,842684.0,354770.0,,300751374.0,768818261.0,34862028.0,265889346.0,0.0,5250000.0,,166687500.0,,15750000.0,13125000.0,7875000.0,5250000.0,1312500.0,198908296.0,,,,213858301.0,355619149.0,-303507151.0,4937087.0,-8480761.0,-7399303.0,,,,,-4452852.0,,,,,,-14146614.0,,,,,,,,,,,,,,,26659947.0,,16863.0,,,-1315932.0,,,,,,38700000.0,,,185957.0,6065465.0,,,1682965.0,,,265720.0,,,4075814.0,,,210000000.0,135000000.0,,,,,-3500000.0,,-15880064.0,1649330.0,1485207.0,,89800000.0,,11555559.0,-46137789.0,23926474.0,,,,21002624.0,9750822.0,,9171.0,180.87,,,,,,,,254208586.0,,,,,,,,,,,34326127.0,,,,,,,,,,,,,,
2019-12-31,2020-03-16,10-K,REPAY HOLDINGS CORPORATION,RPAY,CIK0001720592,USD,9586001.0,14068477.0,600000.0,15965683.0,416024.0,313397.0,,283555118.0,,,,,0.0,,,,782042151.0,43882522.0,38456566.0,,,738159629.0,,,,,,,24617996.0,24617996.0,,37901117.0,,,,,,,,14250000.0,,,,152812000.0,218937500.0,,5494795.0,,,,413261.0,768335.0,,,5444044.0,27500000.0,355073.0,,3682201.0,74444.0,526606.0,10320.0,52314.0,5799118.0,768335.0,,29980000.0,563084.0,300000.0,14571266.0,-0.62,,,1.0,,,,,17500000.0,,,,,336150533.0,23349951.0,,51904695.0,,26255735.0,26307778.0,39501841.0,50848243.0,335190752.0,311840801.0,,,,,389660519.0,,,0.0,,,0.0,,,,,,,,,,,,,,21200000.0,,,,,,2065924.0,,944234.0,,103868.0,301455.0,716367.0,,,362342999.0,782042151.0,51959437.0,310383562.0,0.0,5500000.0,213908388.0,,,,,,,,207942705.0,10000000.0,,,206162035.0,,,,-23067000.0,,,,,,,,1.0,1.0,,,-61673000.0,,,,,,,,555449.0,,,,,,,24241505.0,,16864.0,,,,,,,,,,,,,,,,,,,,,,4632965.0,,,,,,,,,,,-30939000.0,2026676.0,1610652.0,,,,13283121.0,-70335151.0,138236000.0,,,,96960000.0,,,,,,9460.0,182.83,,,,,213537117.0,419699152.0,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-31,2020-05-11,10-Q,REPAY HOLDINGS CORPORATION,RPAY,CIK0001720592,USD,10887469.0,15202198.0,,12228936.0,654821.0,-5329705.0,,292782302.0,21753683.0,3522731.0,,3500000.0,,332990.0,13700000.0,34335784.0,829827879.0,52739251.0,32712610.0,,,777088628.0,,,,,500000.0,,32712610.0,32712610.0,,44391323.0,6490206.0,,,,-14658398.0,-7064061.0,-21722459.0,31630549.0,,,10771297.0,42841872.0,440000000.0,,12712081.0,,347758.0,-1116093.0,,,,,,,,1100000.0,,,,,,,,200000.0,13904384.0,,,31791494.0,-0.27,0.078,,,,,,,32800000.0,,,6898095.0,,355105413.0,37001234.0,,,42463360.0,28745700.0,28795778.0,49272375.0,49776203.0,366784610.0,329783376.0,,,,,411702399.0,15461331.0,,0.0,6580549.0,0.0,,,-14298130.0,,-1115592.0,0.0,,1149433.0,-242818.0,-563084.0,-160321.0,,10964.0,,21700000.0,,-3517785.0,3184795.0,,,2065924.0,,,,103868.0,301455.0,716367.0,944234.0,,423938814.0,829827879.0,66746386.0,357192428.0,0.0,5502000.0,246457360.0,189747500.0,,17625000.0,18750000.0,14875000.0,8251000.0,4126500.0,427287919.0,,,,199097974.0,36215853.0,-38296792.0,8571145.0,-10330139.0,-2852399.0,,,6580549.0,10800000.0,-10918795.0,,1.0,,1.0,,-3379335.0,,,,,,,,,-9854764.0,-9854764.0,-1314843.0,-8539921.0,-5643102.0,-1314843.0,24533971.0,,9311648.0,,39048.0,39048.0,,,,,,,,,,1755835.0,35521024.0,,2409074.0,,,366694.0,,,4824443.0,,,46000000.0,,,,,,-10000000.0,3534188.0,-13182538.0,2531203.0,1876382.0,,1562500.0,,11678713.0,-80665290.0,39462537.0,,,,18166191.0,3522731.0,,,,,,,,,,,206791091.0,,,,,,,,,,,37624829.0,,,,,,,,,,,,,,
2020-06-30,2020-08-10,10-Q,REPAY HOLDINGS CORPORATION,RPAY,CIK0001720592,USD,10225022.0,14231350.0,,15880690.0,914696.0,-6882240.0,,526569801.0,,5475449.0,,5500000.0,,,14400000.0,28963040.0,980130436.0,184780777.0,179709230.0,,,795349659.0,,,,,700000.0,,165914391.0,165914391.0,,179709230.0,,,11100000.0,,-92615777.0,-4281138.0,-96896915.0,18050000.0,,,8726627.0,43190437.0,266398321.0,,6693319.0,,25766581.0,,,,,,,,,,,,,,,,,300000.0,14705598.0,,,18224056.0,-1.9,0.045,,,,,,,29100000.0,,,66669522.0,,396027170.0,51406978.0,97244585.0,59063840.0,28308907.0,24833333.0,28808700.0,28795778.0,53076421.0,371538542.0,320131564.0,,,,,412167853.0,,,,,,,,-87096848.0,,-3896626.0,,,,,,,,,,21700000.0,,-3704355.0,,,,2784881.0,,,81149.0,369395.0,704070.0,1035753.0,594514.0,,460555584.0,980130436.0,59332898.0,401222686.0,0.0,7175650.0,259705002.0,,10011650.0,197589006.0,19398931.0,19248273.0,16406137.0,3744325.0,252529352.0,,,,159844542.0,,,,-79297163.0,-3903059.0,,,,,-80406936.0,,,,,,-6689912.0,,,,,,,,,-13933220.0,-13933220.0,-236527.0,-13696693.0,-851640.0,-236527.0,24109471.0,,10878251.0,,5399.0,5399.0,,,,,,,,,,,,,,,,,,,4635036.0,,,,,,,,,,51800000.0,-83200222.0,2703518.0,1788822.0,,,,13794839.0,-159962453.0,36500525.0,,,,19018212.0,,,,,,,,,,,,359730310.0,,,,,,173992308.0,,,,,41775128.0,,,,,,,,,,,,,,
2020-09-30,2020-11-10,10-Q,REPAY HOLDINGS CORPORATION,RPAY,CIK0001720592,USD,11892529.0,15789747.0,,12677908.0,1278733.0,-9265548.0,,697198599.0,,5768220.0,,5800000.0,,,15100000.0,10807012.0,1094687902.0,203430977.0,192678885.0,,,891256925.0,,,,,900000.0,,182290497.0,182290497.0,,192678885.0,,,,,-6917935.0,-4534744.0,-11452679.0,14800000.0,,,10492011.0,50743904.0,264369659.0,,6301804.0,,128294164.0,,,,,,,,,,,,,,,,,300000.0,15421129.0,,,14896246.0,-0.12,0.219,,,,,,,22800000.0,,,-2740403.0,,505899917.0,66440236.0,98373633.0,62455180.0,15409158.0,28357778.0,28564200.0,28555778.0,51959290.0,380115253.0,313675017.0,,,,,415510625.0,,,,,,,,-15443460.0,,-3382859.0,,,,,,,,,,21700000.0,,-3624499.0,,,,2669446.0,,1104876.0,,81149.0,394081.0,775983.0,313357.0,,531069878.0,1094687902.0,56332689.0,474737189.0,0.0,6760650.0,258067855.0,,6760650.0,203049624.0,20056949.0,19561462.0,13250812.0,1690162.0,251307205.0,,,,42403135.0,,,,-6762819.0,-5297782.0,,,,,-2334093.0,,,,,,-13109367.0,,,,,,,,,560800.0,560800.0,-47122.0,607922.0,415451.0,-47122.0,23676584.0,,10635013.0,,25379.0,25379.0,,,,,,,,,,,,,,,,,,,5350733.0,,,,,,,,,,31500000.0,-12060601.0,2987464.0,1708731.0,,,,10388388.0,-166725271.0,37634537.0,,,,28580764.0,,,,,,,,,,,,521214889.0,,,,,,336374510.0,,701374.0,,,57913089.0,,,,,,,,,,,,,,
