end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,AccountsPayableCurrent,AccountsPayableCurrentAndNoncurrent,AccountsPayableOtherCurrent,AccountsPayableRelatedPartiesCurrent,AccountsPayableRelatedPartiesCurrentAndNoncurrent,AccountsReceivableGrossCurrent,AccountsReceivableNetCurrent,AccruedEmployeeBenefitsCurrent,AccruedLiabilitiesCurrent,AccruedLiabilitiesCurrentAndNoncurrent,AccruedPayrollTaxesCurrent,AccruedPayrollTaxesCurrentAndNoncurrent,AccruedSalariesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapital,AdditionalPaidInCapitalCommonStock,AdjustmentsNoncashItemsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,AdjustmentsToAdditionalPaidInCapitalOther,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AdvertisingExpense,AllocatedShareBasedCompensationExpenseNetOfTax,AllowanceForDoubtfulAccountsReceivableCurrent,AllowanceForLoanAndLeaseLossesWriteOffs,AmortizationOfDebtDiscountPremium,AmortizationOfIntangibleAssets,Assets,AssetsCurrent,BadDebtReserveForTaxPurposesOfQualifiedLender,BankOverdrafts,BusinessCombinationConsiderationTransferred1,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCashAndEquivalents,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentLiabilitiesAccountsPayable,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentLiabilitiesLongTermDebt,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNet,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedPropertyPlantAndEquipment,CapitalizedComputerSoftwareAccumulatedAmortization,CapitalizedComputerSoftwareAmortization1,CapitalizedComputerSoftwareGross,Cash,CashAcquiredFromAcquisition,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashFDICInsuredAmount,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ContractualObligation,ConvertibleDebtCurrent,CostOfGoodsAndServicesSold,CostOfRevenue,DebtConversionConvertedInstrumentWarrantsOrOptionsIssued1,DebtConversionOriginalDebtAmount1,DebtCurrent,DebtInstrumentFaceAmount,DebtInstrumentUnamortizedDiscount,DebtSecurities,DeferredCompensationArrangementWithIndividualAllocatedShareBasedCompensationExpense,DeferredCompensationEquity,DeferredCostsCurrent,DeferredFederalIncomeTaxExpenseBenefit,DeferredTaxAssetsGross,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,DeferredTaxAssetsValuationAllowance,Depreciation,DepreciationAndAmortization,DerivativeGainLossOnDerivativeNet,DerivativeLiabilities,DerivativeLiabilitiesCurrent,DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,DisposalGroupIncludingDiscontinuedOperationInterestExpense,DisposalGroupIncludingDiscontinuedOperationOperatingExpense,DisposalGroupIncludingDiscontinuedOperationRevenue,DueToRelatedPartiesCurrent,DueToRelatedPartiesCurrentAndNoncurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EmployeeRelatedLiabilitiesCurrent,ExtinguishmentOfDebtAmount,FiniteLivedIntangibleAssetsAccumulatedAmortization,FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,FiniteLivedIntangibleAssetsNet,GeneralAndAdministrativeExpense,GrossProfit,IncomeLossFromContinuingOperations,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,IncomeLossFromDiscontinuedOperationsNetOfTax,IncomeTaxExaminationPenaltiesAndInterestAccrued,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationEquityInEarningsLossesOfUnconsolidatedSubsidiary,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationNondeductibleExpenseShareBasedCompensationCost,IncomeTaxReconciliationOtherReconcilingItems,IncomeTaxReconciliationPriorYearIncomeTaxes,IncomeTaxReconciliationStateAndLocalIncomeTaxes,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsPayableRelatedParties,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInEmployeeRelatedLiabilities,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IntangibleAssetsCurrent,IntangibleAssetsNetExcludingGoodwill,InterestExpense,InterestPaidNet,InterestPayableCurrent,InterestPayableCurrentAndNoncurrent,IssuanceOfStockAndWarrantsForServicesOrClaims,LaborAndRelatedExpense,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LongTermDebtAndCapitalLeaseObligations,LongTermDebtCurrent,LongTermDebtNoncurrent,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NonoperatingIncomeExpense,NotesPayableCurrent,OperatingExpenses,OperatingIncomeLoss,OperatingLossCarryforwards,OtherAssets,OtherIncome,OtherNoncashExpense,OtherNoncashIncome,OtherNotesPayableCurrent,OtherOperatingIncomeExpenseNet,PaymentsForOtherTaxes,PaymentsToAcquireIntangibleAssets,PaymentsToAcquirePropertyPlantAndEquipment,PrepaidExpenseAndOtherAssetsCurrent,PrepaidExpenseCurrent,ProceedsFromConvertibleDebt,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfDebt,ProceedsFromLoans,ProceedsFromNotesPayable,ProceedsFromOtherShortTermDebt,ProceedsFromRelatedPartyDebt,ProceedsFromSaleOfFinanceReceivables,ProfessionalFees,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,PropertyPlantAndEquipmentOwnedAccumulatedDepreciation,ProvisionForDoubtfulAccounts,RepaymentsOfLongTermDebt,RepaymentsOfNotesPayable,RepaymentsOfOtherDebt,RepaymentsOfRelatedPartyDebt,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,Revenues,SellingGeneralAndAdministrativeExpense,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,SharebasedCompensationArrangementBySharebasedPaymentAwardCompensationCost1,StockholdersEquity,StockIssued1,StockIssuedDuringPeriodSharesAcquisitions,StockIssuedDuringPeriodSharesConversionOfConvertibleSecurities,StockIssuedDuringPeriodSharesEmployeeStockOwnershipPlan,StockIssuedDuringPeriodSharesIssuedForCash,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesShareBasedCompensation,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueConversionOfUnits,StockIssuedDuringPeriodValueIssuedForCash,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValuePurchaseOfAssets,StockIssuedDuringPeriodValueShareBasedCompensation,StockRedeemedOrCalledDuringPeriodValue,UnrecognizedTaxBenefits,UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestExpense,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,CapitalExpendituresIncurredButNotYetPaid,FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear,StockholdersEquityPeriodIncreaseDecrease
2014-01-31,2014-07-21,10-Q,"Healthcare Integrated Technologies, Inc.",HITC,CIK0001584693,USD,4034.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2717.0,2717.0,,,,,,,,,,,,2717.0,,2717.0,,,,,0.001,,10000000.0,10000000.0,10000.0,,,,,,,,,,,,,,,,,,,,,,,,13917.0,,,,2600.0,,,0.0,,,,,,,,,,,,,,430.0,,,-2180.0,,,,,,,,,,,,,,,,,,,,,,,,6634.0,2717.0,6634.0,,,,,,,-2180.0,,,2180.0,,,,,,,,,,,,,,,,,,,,,,1750.0,-2180.0,,,,,,,,,,,,,,,,,,,,-3917.0,,,,,,,,,,,,,,,,,,,,10000000.0,,,
2014-04-30,2014-07-22,10-Q,"Healthcare Integrated Technologies, Inc.",HITC,CIK0001584693,USD,5250.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2183.0,2183.0,,,,,,,,,,,,2183.0,,2183.0,,,,,0.001,,10000000.0,10000000.0,10000.0,,,,,,,,,,,,,,,,,,,,,,,,15667.0,,,,2600.0,,,0.0,,,,,,,,,,,,,,,,,-1750.0,,,,,,,,,,,,,,,,,,,,,,,,7850.0,2183.0,7850.0,,,,,,,-1750.0,,,1750.0,,,,,,,,,,,,,,,,,,,,,,1750.0,-1750.0,,,,,,,,,,,,,,,,,,,,-5667.0,,,,,,,,,,,,,,,,,,,,10000000.0,,,
2014-07-31,2014-10-29,10-K,"Healthcare Integrated Technologies, Inc.",HITC,CIK0001584693,USD,19250.0,,19250.0,,,,,,,,,,,,,,27000.0,,15750.0,,,,,,,,,23063.0,23063.0,,,,,,,,,,,,23063.0,,23063.0,18442.0,,,,0.001,200000000.0,13000000.0,13000000.0,13000.0,,,,,,,,,,,,,,-10400.0,13500.0,,,-13500.0,,,,,,38787.0,,,,2600.0,,0.0,0.0,,,,,,,,,,,,,,17558.0,,-29809.0,-29808.0,,,10400.0,,,,,,,15750.0,15751.0,,,,,,,,,,,,,21850.0,23063.0,21850.0,,,,32500.0,,-14058.0,-29809.0,,,29809.0,-29809.0,,,,,,,,,,,,,,30000.0,,,,,2600.0,,27250.0,-29808.0,,,,,,,,100.0,-38788.0,,,2559.0,2000.0,,,,,,,1212.0,,,,,3000000.0,,3000000.0,,,,30000.0,,30000.0,,,,,,,10703110.0,,,
2014-10-31,2014-12-15,10-Q,"Healthcare Integrated Technologies, Inc.",HITC,CIK0001584693,USD,,,6700.0,,,,,,,,,,,,,,27000.0,,,,,,,,,,,8282.0,8282.0,,,,,,,,,,,,,,8282.0,-14781.0,,,,0.001,200000000.0,13000000.0,13000000.0,13000.0,,,,,,,,,,,,,,,,,,,,,,,,41018.0,,,,2600.0,,0.0,0.0,,,,,,,,,,,,,,1750.0,,-2231.0,,,,,,,,,,,-12550.0,-12550.0,,,,,,,,,,,,,9300.0,8282.0,9300.0,,,,,,-14781.0,-2231.0,,,2231.0,-2231.0,,,,,,,,,,,,,,,,,,,,,1750.0,,,,,,,,,,,,,481.0,,,,,,,,-1018.0,,,,,,,,,,,,,,,,,,,,13000000.0,,,
2015-01-31,2015-03-19,10-Q,"Healthcare Integrated Technologies, Inc.",HITC,CIK0001584693,USD,12475.0,,,,,,,,,,,,,,,,27000.0,,,,,,,,,,,6207.0,6207.0,,,,,,,,,,,,6207.0,,6207.0,,,,,0.001,200000000.0,13000000.0,13000000.0,13000.0,,,,,,,,,,,,,,,,,,,,,,,,48868.0,,,,2600.0,,0.0,0.0,,,,,,,,,,,,,,450.0,,-5350.0,,,,,,,,,,,,,,,,,,,,,,,,,15075.0,6207.0,15075.0,,,,,,,-5350.0,,,5350.0,-5350.0,,,,,,,,,,,,,,,,,,,,,4900.0,,,,,,,,,,,,,450.0,,,,,,,,-8868.0,,,,,,,,,,,,,,,,,,,,13000000.0,,,
2015-04-30,2015-06-16,10-Q,"Healthcare Integrated Technologies, Inc.",HITC,CIK0001584693,USD,8445.0,,,,,,,,21110.0,,,,,,,,26750.0,,,,,,,,,,,25523.0,25523.0,,,,,,,,,,,,4413.0,,4413.0,,,,,0.001,200000000.0,13250000.0,13250000.0,13250.0,,,,12151.0,,,,,,,,,,,,,,,,,,,,34422.0,,,,11500.0,,0.0,0.0,,,,,,,,,,,,,,3119.0,20565.0,14446.0,,,,,,,,,,,,,,,,,,,,,,,,,19945.0,25523.0,19945.0,,,,,,,14446.0,,,6119.0,14446.0,,,,,,,,,,,,,,,,,,,,,3000.0,,,,,,,,,,,,32716.0,3119.0,,,,,,,,5578.0,,,,,,,,,,,,,,,,,,,,13168539.0,,,
2015-07-31,2016-11-23,10-K,"Healthcare Integrated Technologies, Inc.",HITC,CIK0001584693,USD,41653.0,,19512.0,,,,,,20345.0,,1600.0,,3644.0,20541.0,,,356759.0,,,-979217.0,,,,,,,,49951.0,40595.0,,,,,,,,,-822.0,822.0,5000.0,,,17617.0,-5446.0,,,,0.001,200000000.0,16425000.0,16425000.0,16425.0,800.0,,,96297.0,,,,,,,,,979217.0,-121500.0,134700.0,22800.0,,-22800.0,472.0,1295.0,,,,,,,,16671.0,,-0.03,,,0.34,0.0301,,,,,,,,,,,,50008.0,-346081.0,,,,-10000.0,,,-119000.0,,129000.0,,,22402.0,,-20345.0,3644.0,-2633.0,,4178.0,332.0,,,,,353297.0,61968.0,49951.0,61968.0,,,,14071.0,,-19517.0,-346413.0,,,396089.0,-346413.0,,9356.0,,,,,-332.0,,,,2633.0,,,,,,,,25755.0,,19325.0,,5650.0,5178.0,-472.0,,,,,11684.0,-385201.0,,146305.0,23467.0,,,,,,,322533.0,-12017.0,979217.0,250000.0,,,,,,3175000.0,10651.0,,,,,,,1301750.0,,,,13459795.0,,,
2015-10-31,2016-12-20,10-Q,"Healthcare Integrated Technologies, Inc.",HITC,CIK0001584693,USD,34072.0,,22687.0,,,,,,34901.0,,11385.0,,,,,,1911930.0,,,,,,,,,,,45334.0,36640.0,,,,,,,,,-1242.0,420.0,5000.0,,,16.0,-17601.0,,,,0.001,200000000.0,17887500.0,17887500.0,17888.0,800.0,,,57317.0,,,,,,,230283.0,,748934.0,,,,,,242.0,662.0,,,,,,,,46326.0,,-0.05,,,,,,,,,,,,,,,,38950.0,-830315.0,,,,,,,,,,,,-11225.0,,-14556.0,,910.0,,3758.0,432.0,,,,,257717.0,80398.0,45334.0,80398.0,,,,47155.0,,-64756.0,-830747.0,,,869265.0,-830747.0,,8694.0,,,,,-432.0,,,,1723.0,,,17500.0,,,,,30955.0,,596418.0,,5650.0,4936.0,-714.0,,,,,1300.0,-1215948.0,,96267.0,15130.0,,,,,,,,-35064.0,,,,,,,,,,,,,,,,,,,,17505978.0,,,
2016-01-31,2017-01-06,10-Q,"Healthcare Integrated Technologies, Inc.",HITC,CIK0001584693,USD,67930.0,,16382.0,,2854.0,,,,42503.0,,13600.0,,37948.0,,,,1975735.0,,,,,,,,,,,61336.0,53303.0,,,,,,,,,-1662.0,,5000.0,,,10161.0,,,,,0.001,200000000.0,17887500.0,17887500.0,17888.0,800.0,,,117929.0,,,,,,,,-8000.0,518650.0,,,,,,,,,,,,,,,61975.0,,-0.02,,,,,,,,,,,,,,,,30862.0,-338004.0,,,,,,,,,,,,,,,,,,3338.0,444.0,,,,,263091.0,132759.0,61336.0,132759.0,,,,,,,-338448.0,,,368866.0,-338448.0,,8033.0,,,,,-444.0,,,,639.0,,,,,,,,,,91725.0,,5650.0,4695.0,-955.0,,,,,,-1554396.0,,148791.0,14050.0,,,,,,,,-71423.0,,,,,,,,,,,,,,,,,,,,17887500.0,,,
2016-04-30,2017-01-23,10-Q,"Healthcare Integrated Technologies, Inc.",HITC,CIK0001584693,USD,95811.0,,21244.0,,19098.0,,,,23728.0,,33600.0,,40967.0,,,,5212405.0,,,,,,3221070.0,,,,,35845.0,28459.0,,,,,,,,,-2073.0,,5000.0,,,4731.0,,,,,0.001,200000000.0,26287500.0,26287500.0,26288.0,800.0,,,41389.0,,,,,,,,,288367.0,,,,,,,,,,,,,,,123025.0,,-0.21,,,,,,,,,,,,,,,,19455.0,-3599066.0,,,,,,,,,,,,,,,,,,2927.0,1807.0,,,,,268866.0,240788.0,35845.0,240788.0,,,,,,,-3600873.0,,,3618521.0,-3600873.0,,7386.0,,,,2854.0,-1807.0,,,,,,,,,,,,,,3326104.0,,5650.0,4459.0,-1191.0,,,,,,-5155269.0,,60844.0,23551.0,,,,,,,,-204943.0,,,,,,,,,,,,,,,,,,,,16949241.0,,,
