end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,AccountsPayableCurrent,AccountsReceivableNet,AccountsReceivableNetCurrent,AccountsReceivableNetNoncurrent,AccountsReceivableRelatedParties,AccruedLiabilitiesCurrent,AccruedProfessionalFeesCurrent,AccruedProfessionalFeesCurrentAndNoncurrent,AccruedSalariesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapital,AdjustmentForAmortization,AdjustmentsNoncashItemsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,AdjustmentsToAdditionalPaidInCapitalOther,AdjustmentsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,AllocatedShareBasedCompensationExpense,AllowanceForDoubtfulAccountsReceivableCurrent,AmortizationOfDebtDiscountPremium,AmortizationOfFinancingCostsAndDiscounts,AmortizationOfIntangibleAssets,Assets,AssetsCurrent,BusinessAcquisitionsProFormaNetIncomeLoss,BusinessAcquisitionsProFormaRevenue,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCashAndEquivalents,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentAssetsOther,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedLiabilities,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNet,CapitalizedComputerSoftwareGross,CapitalizedComputerSoftwareImpairments1,CapitalizedSoftwareDevelopmentCostsForSoftwareSoldToCustomers,CapitalUnitsAuthorized,CashAcquiredFromAcquisition,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashUninsuredAmount,CommonStockParOrStatedValuePerShare,CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ComprehensiveIncomeNetOfTax,ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,ConversionOfStockSharesIssued1,ConvertibleDebtFairValueDisclosures,ConvertibleLongTermNotesPayable,ConvertibleNotesPayable,ConvertibleNotesPayableCurrent,CostOfGoodsAndServicesSold,CostOfRevenue,CostsAndExpenses,DebtConversionConvertedInstrumentAmount1,DebtConversionConvertedInstrumentRate,DebtConversionConvertedInstrumentSharesIssued1,DebtInstrumentCarryingAmount,DebtInstrumentConvertibleBeneficialConversionFeature,DebtInstrumentFaceAmount,DebtInstrumentIncreaseDecreaseForPeriodNet,DebtInstrumentPeriodicPayment,DebtInstrumentUnamortizedDiscount,DebtInstrumentUnamortizedDiscountCurrent,DebtInstrumentUnamortizedDiscountPremiumAndDebtIssuanceCostsNet,DeferredIncomeTaxExpenseBenefit,DeferredTaxAssetsGross,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOperatingLossCarryforwardsDomestic,DeferredTaxAssetsOperatingLossCarryforwardsForeign,DeferredTaxAssetsTaxCreditCarryforwards,DeferredTaxAssetsTaxCreditCarryforwardsOther,DeferredTaxAssetsValuationAllowance,DepositsAssetsCurrent,Depreciation,DepreciationAndAmortization,DepreciationDepletionAndAmortization,DepreciationNonproduction,DerivativeAssetsLiabilitiesAtFairValueNet,DerivativeGainLossOnDerivativeNet,DerivativeLiabilities,DerivativeLiabilitiesCurrent,DerivativeLiabilitiesNoncurrent,DerivativeLossOnDerivative,DividendsPreferredStock,DividendsPreferredStockStock,DueFromRelatedPartiesCurrent,DueToOfficersOrStockholdersCurrent,DueToRelatedPartiesCurrent,DueToRelatedPartiesCurrentAndNoncurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectOfExchangeRateOnCashAndCashEquivalents,EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,EmbeddedDerivativeFairValueOfEmbeddedDerivativeLiability,EmbeddedDerivativeGainLossOnEmbeddedDerivativeNet,FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisChangeInUnrealizedGainLoss,FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisUnobservableInputsReconciliationIssues,FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisWithUnobservableInputs,ForeignCurrencyTransactionGainLossBeforeTax,GainLossOnSaleOfDerivatives,GainLossOnSaleOfEquityInvestments,GainLossOnSaleOfPropertyPlantEquipment,GainLossOnSalesOfAssetsAndAssetImpairmentCharges,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,Goodwill,GoodwillAcquiredDuringPeriod,GoodwillImpairmentLoss,GrossProfit,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeTaxExpenseBenefit,IncomeTaxesPaidNet,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationStateAndLocalIncomeTaxes,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccountsReceivableRelatedParties,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInDerivativeLiabilities,IncreaseDecreaseInDueToOfficersAndStockholders,IncreaseDecreaseInDueToRelatedParties,IncreaseDecreaseInInventories,IncreaseDecreaseInLongTermReceivablesCurrent,IncreaseDecreaseInOperatingLeaseLiability,IncreaseDecreaseInOtherCurrentAssets,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInPrepaidExpense,IncreaseDecreaseInSecurityDeposits,IntangibleAssetsNetExcludingGoodwill,InterestExpense,InterestExpenseDebt,InterestExpenseOther,InterestPaidNet,InterestPayableCurrent,InventoryNet,InventoryWriteDown,InvestmentIncomeInterest,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesAssumed1,LiabilitiesCurrent,LiabilitiesNoncurrent,LoansPayableToBankCurrent,LongTermPurchaseCommitmentAmount,MinorityInterest,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,NonoperatingIncomeExpense,NotesAndLoansReceivableNetCurrent,NotesPayableCurrent,NotesPayableRelatedPartiesClassifiedCurrent,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsReceivable,OperatingLossCarryforwards,OtherAccruedLiabilitiesCurrent,OtherAssets,OtherAssetsCurrent,OtherAssetsNoncurrent,OtherCommitment,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,OtherComprehensiveIncomeLossBeforeTaxPortionAttributableToParent,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,OtherDepreciationAndAmortization,OtherIncome,OtherNotesPayable,PartnersCapitalAccountExchangesAndConversions,PaymentsForCapitalImprovements,PaymentsForProceedsFromProductiveAssets,PaymentsForRestructuring,PaymentsForSoftware,PaymentsOfDebtIssuanceCosts,PaymentsOfStockIssuanceCosts,PaymentsToAcquireAssetsInvestingActivities,PaymentsToAcquireBusinessesGross,PaymentsToAcquireBusinessesNetOfCashAcquired,PaymentsToAcquireInProcessResearchAndDevelopment,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockDividendRatePercentage,PreferredStockDividendsIncomeStatementImpact,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseAndOtherAssets,PrepaidExpenseAndOtherAssetsCurrent,PrepaidExpenseCurrent,PrepaidExpenseCurrentAndNoncurrent,ProceedsFromBankDebt,ProceedsFromConvertibleDebt,ProceedsFromDebtNetOfIssuanceCosts,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfPreferredStockAndPreferenceStock,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromNotesPayable,ProceedsFromPartnershipContribution,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfRelatedPartyDebt,ProceedsFromSaleOfOtherProductiveAssets,ProceedsFromSaleOfPropertyPlantAndEquipment,ProfessionalFees,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,ProvisionForDoubtfulAccounts,RepaymentsOfConvertibleDebt,RepaymentsOfRelatedPartyDebt,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,Revenues,SaleLeasebackTransactionMonthlyRentalPayments,SalesRevenueNet,SecurityDeposit,ShareBasedCompensation,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockIssued1,StockIssuedDuringPeriodSharesConversionOfConvertibleSecurities,StockIssuedDuringPeriodSharesConversionOfUnits,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueConversionOfUnits,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValueShareBasedCompensationGross,StockRepurchasedDuringPeriodShares,TechnologyServicesCosts,TemporaryEquityCarryingAmountAttributableToParent,TenantReimbursements,UnrealizedGainLossOnForeignCurrencyDerivativesNetBeforeTax,ValuationAllowanceDeferredTaxAssetChangeInAmount,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic
2015-02-28,2015-05-14,10-Q,12 RETECH CORPORATION,RETC,CIK0001627611,USD,76.0,,,,,,,,,,,135.0,,19800.0,,,,,76.0,,,,,,18308.0,3308.0,,,,,,,,,,,,3307.0,-11693.0,,,,0.0,,100000000.0,20000000.0,20000000.0,200.0,,,,,,,,,,,11693.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000.0,,0.0,0.0,,,,,,,,,,,,,,,,,11693.0,,,,,,,,,,,76.0,76.0,,-15000.0,,,,,,,,,,,,14865.0,76.0,,,,,,,,,,18308.0,,15076.0,,,,,15000.0,15000.0,-15000.0,-15000.0,,-11693.0,-11769.0,,-76.0,,,,11693.0,-11693.0,,,,,,,,,,,,,,,,,,,,,15000.0,,,,,,,,15000.0,,,0.0,100000000.0,0.0,0.0,,,,,,,,,,,,,,15000.0,,,,,,,,,,,-16768.0,,,,,,,3232.0,,,,,,,,,,,,,,,,,,,,,20000000.0,20000000.0
2015-05-31,2015-07-16,10-Q,12 RETECH CORPORATION,RETC,CIK0001627611,USD,4484.0,,,,,,,,,,,675.0,,47327.0,,,,,,,,,,,41866.0,27541.0,,,,,,,,,,,,27541.0,,,,,0.0,,100000000.0,23960004.0,23960004.0,240.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,540.0,,,,,,,,,,,,,15000.0,,,0.0,,,,,,,,,,,-26.0,,,,,,177.0,,,,,,,,,,,,,,,,,,,,,,,,,,14325.0,302.0,,,,,,,,,,41866.0,,19484.0,,,,,,,,,,,-8415.0,,-328.0,,,,8087.0,-8087.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,100000000.0,0.0,0.0,,,,,,,,,,,,,,,,,,7370.0,,,,,,,-25185.0,,,,,,,22382.0,,,,,,,,,,,,,,,,,,,,,20043044.0,
2015-08-31,2015-10-20,10-Q,12 RETECH CORPORATION,RETC,CIK0001627611,USD,477.0,,,,,,,,,,,1215.0,,48174.0,-540.0,,,,,,,,,,32465.0,18680.0,,,,,,,,,,,,18680.0,,,,,0.0,,100000000.0,24082004.0,24082004.0,241.0,,,,,,,,,,,-6594.0,,,,,,,,,,,,,,,,,,,,,,,540.0,,,,,,,,,,,,,16000.0,,0.0,0.0,,,,,,,,,,,-34.0,,,,,,164.0,,,,,,,,,,,,,,,,,,,,,,,,,,13785.0,74.0,,,,,,,,,,32465.0,,16477.0,,,,,,,,,,,-7242.0,,-108.0,,,,7134.0,-7134.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,100000000.0,0.0,0.0,,,,,,,,,,,,,,,,,,6430.0,,,,,,,-32427.0,,,,,,,15988.0,,,,,,,,,,,,,,,,,,,,,24082004.0,24082004.0
2015-11-30,2016-07-01,10-K,12 RETECH CORPORATION,RETC,CIK0001627611,USD,,,248.0,,,,,977.0,,,,0.0,,48174.0,,,,,3211.0,,,,,1755.0,18159.0,4914.0,,,,,,,,,,,,,-10086.0,,,,0.0,,100000000.0,24082004.0,24082004.0,241.0,,,,,,,,,,,,,,,,,,,,,,,14900.0,,-13150.0,-13150.0,,,,,13150.0,,,1755.0,,,,,,,,,,,,,16000.0,,,0.0,0.0,,0.35,,,,,,,,-231.0,,,,,,1205.0,,,,,,,,,-14900.0,14900.0,247.0,,,,977.0,,,,,,,,,,,,945.0,,,,,,,,,17225.0,18159.0,,17225.0,,,,,,44184.0,,-15000.0,,-39270.0,-42481.0,,-1176.0,,,,41305.0,-41305.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000.0,,,0.0,100000000.0,0.0,0.0,,,,,,,,,28184.0,,,,,16000.0,,,,38345.0,,,13245.0,,,,-47481.0,,,,,,,,,,,,,,,,,,28415.0,,,,,,,-232.0,-14900.0,22163307.0,22163307.0,
2016-02-29,2016-07-05,10-Q,12 RETECH CORPORATION,RETC,CIK0001627611,USD,,,1832.0,,,,,1277.0,,,,2295.0,,48174.0,,2424.0,,,2444.0,,,,,540.0,17600.0,4895.0,,,,,,,,,,,,4895.0,-19.0,,,,0.0,,100000000.0,24082004.0,24082004.0,241.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,540.0,,,,,,,,,,,,,16000.0,,,0.0,,,,-20.0,,,,,,,-20.0,,,,,,3.0,,,,,,,,,,,1584.0,,,,300.0,,,,,,,,,,,,296.0,,,,,,,,,19109.0,17600.0,,19109.0,,,,,,,,,,-19.0,-2443.0,,-316.0,,,,2127.0,-2127.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,100000000.0,0.0,0.0,,,,,,,,,,,,,,,,,,1584.0,,,12705.0,,,,-49924.0,,,,,,,-1509.0,,,,,,,,,,,,,,,,,,,,,24082004.0,
2016-05-31,2016-07-20,10-Q,12 RETECH CORPORATION,RETC,CIK0001627611,USD,,,2116.0,,,,,1577.0,,,,2835.0,,48174.0,,,,,,,,,,,13945.0,1780.0,,,,,,,,,,,,1780.0,,,,,0.0,,100000000.0,24082004.0,24082004.0,241.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,540.0,,,,,,,,,,,,,23383.0,,,0.0,,,,,,,,,,,67.0,,,,,,433.0,,,,,,,,,,,,,,,,,,,,,,,,,,,300.0,,,,,,,,,27076.0,13945.0,,27076.0,,,,,,,,,,,-11622.0,,-233.0,,,,11389.0,-11389.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,100000000.0,0.0,0.0,,,,,,,,,,,,,,,,,,10416.0,,,12165.0,,,,-61546.0,,,,,,,-13131.0,,,,,,,,,,,,,,,,,,,,,144492024.0,
2016-08-31,2016-10-24,10-Q,12 RETECH CORPORATION,RETC,CIK0001627611,USD,,,8690.0,,,,,1877.0,,,,3375.0,,48174.0,,,,,,,,,,,11668.0,43.0,,,,,,,,,,,,,,,,,0.0,,100000000.0,24082004.0,24082004.0,241.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25239.0,,,,,,,,,,,,,,-25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.0,,,,,,,,,35806.0,11668.0,,35806.0,,,,,,,,,,,,,-325.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,100000000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,11625.0,,,,-72554.0,,,,,,,-24139.0,,,,,,,,,,,,,,,,,,,,,,
2016-11-30,2017-05-23,10-K,12 RETECH CORPORATION,RETC,CIK0001627611,USD,,,,,,,,,,,,,,,,,,,,,,,,2160.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16000.0,,,-29150.0,,,,,,,,2160.0,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,,,,,,,,,,,,,,,,,25845.0,,,,1200.0,,,,,,,,,,,,1196.0,,,,,,,,,,,,,,,,,,,,,,,,,-1162.0,,,,,,,,,,,93166.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16000.0,,,
2017-02-28,2017-06-01,10-Q,12 RETECH CORPORATION,RETC,CIK0001627611,USD,,,14233.0,,,,,2477.0,,,,4455.0,,63169.0,,3980.0,,,,,,,,540.0,10559.0,14.0,,,,,,,,,,,,,,,,,0.0,,100000000.0,24082004.0,24082004.0,246.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,540.0,,,,,,,,,,,,,30589.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3140.0,,,,300.0,,,,,,,,,,,,300.0,,,,,,,,,47299.0,10559.0,,47299.0,,,,,,,,,,,,,-300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,100000000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,10545.0,,,,-100155.0,,,,,,,-36740.0,,,,,,,,,,,,,,,,,,,,,,
2017-05-31,2017-07-21,10-Q,12 RETECH CORPORATION,RETC,CIK0001627611,USD,,,3238.0,,,,,2777.0,,,,4995.0,,61940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147492024.0,147492024.0,1475.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,540.0,,,,,,,,,,,,,43532.0,,,,,,,,,,,,,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.0,,,,,,,,,49547.0,10005.0,,49547.0,,,,,,,,,,,,,-301.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,-102957.0,,,,,,,-39542.0,,,,,,,,,,,,,,,,,,,,,,
2017-09-30,2017-11-14,10-Q,12 RETECH CORPORATION,RETC,CIK0001627611,USD,11964.0,,3857.0,28684.0,28684.0,,2884.0,2838.0,,,,33297.0,-2679.0,8311860.0,,,,,,,,,,,183251.0,173064.0,,,,,,,,,,,,151298.0,,,,,0.0,,500000000.0,75692024.0,75692024.0,757.0,-216091.0,,,,,0.0,154420.0,154420.0,,46.0,,,,,,,,,,45580.0,,,,,,,,,,,,,1347.0,7283.0,,,,,,,,,,,1212.0,,227632.0,40766.0,,0.0,,,,,,,,,,,,,,,,,221961.0,,,7811650.0,7744.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,701.0,49147.0,,1876.0,,394016.0,183251.0,,394016.0,,,,,,,,,,,-216091.0,,-2394.0,,,,226229.0,-218485.0,,,,,,,4568.0,,,,,,,606.0,,-2394.0,,,,,,,,,,,,,,,,0.0,50000000.0,5000000.0,5000000.0,50.0,,1508.0,,,,,,,,,,,,,,,2920.0,,41072.0,7775.0,,,,-8520753.0,,7790.0,,34645.0,2412.0,,-210765.0,,,,,,,,,,,,,,,,,,,,,50000000.0,
