end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccountsPayableRelatedPartiesCurrent,AccountsReceivableGrossCurrent,AccountsReceivableNet,AccountsReceivableNetCurrent,AccruedLiabilitiesCurrent,AccruedProfessionalFees,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapital,AdjustmentsForNoncashItemsIncludedInIncomeLossFromContinuingOperations,AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,AllowanceForDoubtfulAccountsReceivable,AllowanceForDoubtfulAccountsReceivableCurrent,AllowanceForLoanAndLeaseLossesRecoveriesOfBadDebts,AmortizationOfDebtDiscountPremium,AssetImpairmentCharges,Assets,AssetsCurrent,AssumedLiabilityForUnpaidClaimsAndClaimsAdjustmentExpense,AvailableforsaleSecuritiesGrossRealizedGainLossExcludingOtherThanTemporaryImpairments,BuildingsAndImprovementsGross,BusinessAcquisitionContingentConsiderationAtFairValue,BusinessAcquisitionCostOfAcquiredEntityCashPaid,BusinessAcquisitionCostOfAcquiredEntityLiabilitiesIncurred,BusinessAcquisitionCostOfAcquiredEntityPurchasePrice,BusinessAcquisitionEquityInterestIssuedOrIssuableValueAssigned,BusinessAcquisitionEquityInterestsIssuedOrIssuableNumberOfSharesIssued,BusinessAcquisitionPercentageOfVotingInterestsAcquired,BusinessAcquisitionPurchasePriceAllocationAssetsAcquired,BusinessAcquisitionPurchasePriceAllocationCurrentAssetsCashAndCashEquivalents,BusinessAcquisitionPurchasePriceAllocationCurrentAssetsInventory,BusinessAcquisitionPurchasePriceAllocationCurrentAssetsMarketableSecurities,BusinessAcquisitionPurchasePriceAllocationCurrentAssetsReceivables,BusinessAcquisitionPurchasePriceAllocationCurrentLiabilitiesAccountsPayable,BusinessAcquisitionPurchasePriceAllocationDeferredIncomeTaxesAssetLiabilityNet,BusinessAcquisitionPurchasePriceAllocationEquipment,BusinessAcquisitionPurchasePriceAllocationGoodwillAmount,BusinessAcquisitionPurchasePriceAllocationOtherNoncurrentAssets,BusinessAcquisitionPurchasePriceAllocationPlant,BusinessAcquisitionPurchasePriceAllocationProperty,BusinessCombinationStepAcquisitionEquityInterestInAcquireePercentage,CapitalizedComputerSoftwareGross,CapitalizedComputerSoftwareNet,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashEquivalentsAtCarryingValue,CashPeriodIncreaseDecrease,CommitmentsAndContingencies,CommonStockAdditionalSeriesSharesAuthorized,CommonStockDividendsShares,CommonStockholdersEquity,CommonStockIncludingAdditionalPaidInCapital,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStocksIncludingAdditionalPaidInCapital,CommonStockValue,ConcentrationRiskPercentage1,ConversionOfStockSharesConverted1,ConversionOfStockSharesIssued1,ConvertibleNotesPayable,ConvertibleNotesPayableCurrent,ConvertiblePreferredStockSharesIssuedUponConversion,CostOfGoodsAndServicesSold,CostOfGoodsSold,CostOfPropertyRepairsAndMaintenance,CostOfRevenue,CostsAndExpenses,CurrentFederalTaxExpenseBenefit,CustomerDepositsCurrent,DebtConversionConvertedInstrumentAmount1,DebtConversionOriginalDebtAmount1,DebtInstrumentInterestRateDuringPeriod,DebtInstrumentInterestRateStatedPercentage,DeferredFederalIncomeTaxExpenseBenefit,DeferredTaxAssetsCapitalLossCarryforwards,DeferredTaxAssetsGross,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOtherLossCarryforwards,DeferredTaxAssetsValuationAllowance,DeferredTaxLiabilities,DeferredTaxLiabilitiesCurrent,DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsIntangibleAssets,Depreciation,DerivativeAssets,DerivativeAssetsLiabilitiesAtFairValueNet,DerivativeGainLossOnDerivativeNet,DerivativeLiabilities,DerivativeLiabilitiesCurrent,DisposalGroupIncludingDiscontinuedOperationPropertyPlantAndEquipmentNet,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EmployeeBenefitsAndShareBasedCompensation,EquityFairValueDisclosure,FeesAndCommissionsCreditCards,FinancingReceivableModificationsRecordedInvestment,FurnitureAndFixturesGross,GainLossOnDispositionOfAssets,GainLossOnDispositionOfOtherAssets,GainLossOnSaleOfDerivatives,GainLossOnSaleOfNotesReceivable,GainsLossesOnExtinguishmentOfDebt,GeneralInsuranceExpense,GoodwillAndIntangibleAssetImpairment,GoodwillGross,GoodwillImpairedAccumulatedImpairmentLoss,GoodwillImpairmentLoss,GrossProfit,ImpairmentOfIntangibleAssetsExcludingGoodwill,IncomeLossFromContinuingOperations,IncomeLossFromContinuingOperationsAttributableToNoncontrollingEntity,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeLossFromContinuingOperationsBeforeInterestExpenseInterestIncomeIncomeTaxesExtraordinaryItemsNoncontrollingInterestsNet,IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,IncomeLossIncludingPortionAttributableToNoncontrollingInterest,IncomeTaxExaminationPenaltiesAndInterestExpense,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncomeTaxesPaidNet,IncomeTaxReconciliationChangeInEnactedTaxRate,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationNondeductibleExpenseMealsAndEntertainment,IncreaseDecreaseInAccountsAndOtherReceivables,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInContractWithCustomerLiability,IncreaseDecreaseInCustomerDeposits,IncreaseDecreaseInIncomeTaxes,IncreaseDecreaseInInventories,IncreaseDecreaseInNotesPayableCurrent,IncreaseDecreaseInNotesReceivables,IncreaseDecreaseInOtherAccountsPayable,IncreaseDecreaseInOtherAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInOtherAccruedLiabilities,IncreaseDecreaseInOtherCurrentLiabilities,IncreaseDecreaseInOtherOperatingAssets,IncreaseDecreaseInOtherOperatingLiabilities,IncreaseDecreaseInOtherReceivables,IncreaseDecreaseInPrepaidExpense,InsuranceCommissions,InterestAndDebtExpense,InterestExpense,InterestExpenseDebt,InterestExpenseOther,InterestExpenseRelatedParty,InterestIncomeExpenseNet,InterestPaid,InterestPaidNet,InterestPayable,InterestPayableCurrent,InterestPayableCurrentAndNoncurrent,InventoryAdjustments,InventoryFinishedGoods,InventoryGross,InventoryNet,InventoryRawMaterials,InventoryValuationReserves,InventoryWorkInProcess,InventoryWriteDown,InvestmentIncomeInterestAndDividend,Investments,InvestmentsAndOtherNoncurrentAssets,IssuanceOfStockAndWarrantsForServicesOrClaims,LaborAndRelatedExpense,Land,LeaseAndRentalExpense,LegalFees,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LoansAndLeasesReceivableConsumerRealEstate,LoansPayableCurrent,LongTermDebt,LongTermDebtCurrent,LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,LongTermLoansPayable,LossOnDerivativeInstrumentsPretax,MachineryAndEquipmentGross,ManagementFeeExpense,MarketingAndAdvertisingExpense,MembersEquity,MinorityInterest,MinorityInterestInNetIncomeLossOfConsolidatedEntities,MinorityInterestOwnershipPercentageByParent,MortgageLoansOnRealEstateCommercialAndConsumerNet,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NetIncomeLossAllocatedToGeneralPartners,NetIncomeLossAttributableToNoncontrollingInterest,NotesAndLoansPayable,NotesPayable,NotesPayableCurrent,NotesPayableRelatedPartiesClassifiedCurrent,NotesPayableRelatedPartiesNoncurrent,NotesReceivableNet,OperatingExpenses,OperatingIncomeLoss,OperatingLeasesRentExpenseNet,OperatingLossCarryforwards,OtherAccountsPayableAndAccruedLiabilities,OtherAccruedLiabilitiesCurrent,OtherAssetsNoncurrent,OtherComprehensiveIncomeLossNetOfTax,OtherExpenses,OtherGeneralAndAdministrativeExpense,OtherGeneralExpense,OtherIncome,OtherInvestments,OtherLiabilities,OtherLiabilitiesCurrent,OtherNonoperatingExpense,OtherNonoperatingIncomeExpense,OtherReceivables,PaymentsForLoans,PaymentsForPreviousAcquisition,PaymentsToAcquireBuildings,PaymentsToAcquireBusinessesGross,PaymentsToAcquireIntangibleAssets,PaymentsToAcquireMachineryAndEquipment,PaymentsToAcquireOtherPropertyPlantAndEquipment,PaymentsToAcquirePropertyPlantAndEquipment,PerformanceFees,PostageExpense,PreferredStockAdditionalSeriesNoParValue,PreferredStockAdditionalSeriesValue,PreferredStockAdditionalSeriesValueOutstanding,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseCurrent,PrepaidExpenseCurrentAndNoncurrent,PrepaidInsurance,ProceedsFromIssuanceOfCommonStock,ProceedsFromLoanOriginations1,ProceedsFromLoans,ProceedsFromNotesPayable,ProceedsFromOtherShortTermDebt,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfRelatedPartyDebt,ProceedsFromShortTermDebt,ProfessionalAndContractServicesExpense,ProfessionalFees,ProfitLoss,PropertyPlantAndEquipmentFairValueDisclosure,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,PropertyPlantAndEquipmentOther,PropertyPlantAndEquipmentOtherNet,ProvisionForDoubtfulAccounts,PublicUtilitiesPropertyPlantAndEquipmentLand,RepaymentsOfNotesPayable,RepaymentsOfRelatedPartyDebt,RepaymentsOfShortTermDebt,ResearchAndDevelopmentExpense,RetainedEarningsAccumulatedDeficit,Revenues,RoyaltyExpense,RoyaltyRevenue,SalariesWagesAndOfficersCompensation,SaleOfStockPricePerShare,SalesRevenueGoodsGross,SalesRevenueNet,ServicingFeesNet,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsTotalShareBasedLiabilitiesPaid,ShareholderLoansToFinanceLeveragedBuyout,SharesIssuedPricePerShare,ShortTermBorrowings,ShortTermDebtPercentageBearingFixedInterestRate,StateAndLocalIncomeTaxExpenseBenefitContinuingOperations,StockholdersEquity,StockIssued1,StockIssuedDuringPeriodSharesAcquisitions,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesStockSplits,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueIssuedForCash,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValueShareBasedCompensation,StockIssuedDuringPeriodValueShareBasedCompensationGross,TangibleAssetImpairmentCharges,TravelAndEntertainmentExpense,UnrealizedGainLossOnInvestments,UnrecognizedTaxBenefits,ValuationAllowanceAmount,ValuationAllowanceDeferredTaxAssetChangeInAmount,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesCommonStockSubjectToRepurchaseOrCancellation,WeightedAverageNumberOfSharesOutstandingBasic
2009-09-30,2009-12-18,10-K,"HEALTHCARE SOLUTIONS MANAGEMENT GROUP, INC.",HSMD,CIK0001418115,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1015.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11232.0,,,,,,,,,,,,,,,,,,,,,
2010-06-30,2010-08-23,10-Q,"HEALTHCARE SOLUTIONS MANAGEMENT GROUP, INC.",HSMD,CIK0001418115,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4273.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,0.0,,,,,,339970.0,67024.0,,-390619.0,,-394669.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,-4050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-394669.0,,,,,,,,,457643.0,,,,,,,,,64655.0,,,,,,,,,,,,,,,,,28814.0,,,,,,,,,,,,,,,,,,,,,0.0,21449.0,,,,,,,,,,,,2755.0,,71297.0,,55590.0,0.0,,0.0,,15707.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,177224960.0,,,
2010-09-30,2011-01-13,10-K,"HEALTHCARE SOLUTIONS MANAGEMENT GROUP, INC.",HSMD,CIK0001418115,USD,100513.0,,,,16008.0,,,,,1414898.0,,,,,,,,22042.0,17042.0,,170000.0,,,,,,,0.0,,,,,,,,,,,,,,,,,1034.0,74816.0,,1034.0,19.0,,1000000000.0,,,,0.001,,,187243870.0,,187244.0,,,,,,,,5834.0,,,,,,,,,,,,,,,,,,,,1802.0,,,,,,,,-0.01,,,,,,21917.0,,,,,,,,,,618271.0,,,618271.0,133464.0,,-1004554.0,,-1008604.0,,,,,,,,,,,,,,,75088.0,46262.0,14392.0,,,,0.0,0.0,,,,,,,36599.0,,,8174.0,,0.0,-4050.0,,,,,,,,,,,,,0.0,,,,,0.0,,,0.0,,,,,,22042.0,444069.0,,,,,,,,,,,,,,,,,,,0.0,,,35221.0,-1000.0,-34202.0,-1008604.0,,,,260695.0,,,,,1138018.0,,,,,,,,,122509.0,,,,36599.0,,,,,,,,,-1000.0,,0.0,,55802.0,,286.0,,285618.0,0.001,50000000.0,,,,,,,17809.0,,,39638.0,,,,,72361.0,93302.0,-1008604.0,,,5000.0,,,-18.0,,-22226.0,,,595.0,-2024455.0,139298.0,,109190.0,126.0,,,,30108.0,70000.0,,,,,,,19661.0,,,,,,,,,,,,,5070.0,170000.0,,,,91957785.0,,,
2010-12-31,2011-02-18,10-Q,"HEALTHCARE SOLUTIONS MANAGEMENT GROUP, INC.",HSMD,CIK0001418115,USD,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82074.0,,,81034.0,,,,,,,,3750000.0,,,,,,,,,,,46524.0,,,,,,,,,,,,,,,,,,,,700.0,,,,,,,,,,,,,,,,,,,,,,,,315484.0,,,315484.0,97056.0,,-370142.0,,-372718.0,,,,0.0,,-372718.0,,0.0,0.0,,,,,,21114.0,,6601.0,,,,,-6742.0,,,803.0,,-1485.0,,,,,,,0.0,-2577.0,,,,,,,,,,,,,,,,,,,,,5000.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,-2505.0,,,122793.0,-5516.0,-36243.0,-375223.0,,2505.0,,,,,,,467198.0,,,,,,,,0.0,53498.0,,,,,,,,,,,,,,,,-5516.0,20890.0,,,,,,,,,,,,,,,,43793.0,,,,,15075.0,31657.0,,,,,,,,,,,,2434.0,,143580.0,,17600.0,24773.0,,,114217.0,11763.0,,,,,,,,,79000.0,400000.0,,,,,,,,,,,3387.0,,,,,200493870.0,,,
2011-03-31,2011-05-12,10-Q,"HEALTHCARE SOLUTIONS MANAGEMENT GROUP, INC.",HSMD,CIK0001418115,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52859.0,,,,,,,,,,,,,,,,,,,,,,59522.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99527.0,,-88467.0,,-72834.0,,,,0.0,,-72834.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3767.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10111.0,,,,,,-62723.0,,,,,,,,,187994.0,,,,,,,,19400.0,92804.0,,,,,,,,,,,,,,,,,24030.0,,,,,,,,,,,,,,,,,,,,,7053.0,27261.0,,,,,,,,,,,,4663.0,,159048.0,,28800.0,28730.0,,,119993.0,10255.0,,,,,,,,,,,,,,,,,,,,,3453.0,,,,,200493870.0,,,
2011-06-30,2011-08-22,10-Q,"HEALTHCARE SOLUTIONS MANAGEMENT GROUP, INC.",HSMD,CIK0001418115,USD,105993.0,,,,6395.0,,,,,1891446.0,,,,,,,,33563.0,9923.0,,,,,,,,,,,,,,,,,,,,,,,,,,3528.0,3528.0,,,,,500000000.0,,,,0.001,,,246822190.0,,246822.0,,,,,,,,45756.0,,,,,,,,,,,,,,,,,,,,2746.0,,,,,,,,0.0,,,,,,,,,,74353.0,,,0.0,,,,,,0.0,123094.0,,-53630.0,,16172.0,,,,,,16172.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,-4551.0,,,,,,,,,,,,,14513.0,,,,,,,,,,,,,,33563.0,348268.0,,,,,,,,,,,,,,,,,,,8074.0,,,,,,24246.0,,,,221329.0,,,,,176724.0,,,,,,,,,64126.0,,,,20946.0,,,,,,,,,,,,,26190.0,,862.0,,861618.0,0.001,50000000.0,,,,,,,,,,,,,,,34910.0,14332.0,,,,9127.0,,,,,,,,1146.0,-2461795.0,168850.0,,53600.0,32904.0,,103719.0,103719.0,11531.0,,,,,,,,-314705.0,,,,,,,,,,,,,3115.0,,,,,229270190.0,,,
2011-09-30,2012-01-13,10-K,"HEALTHCARE SOLUTIONS MANAGEMENT GROUP, INC.",HSMD,CIK0001418115,USD,68843.0,,119762.0,,113774.0,,,147554.0,,1907365.0,,,5988.0,5988.0,4289.0,,-19400.0,1187003.0,990443.0,,-19400.0,,,,,,,400000.0,,,,,,,,,,,,,,,58160.0,16000.0,375429.0,3732.0,300614.0,3732.0,2698.0,,1000000000.0,85350.0,,,0.001,1000000000.0,291617428.0,291617428.0,,291617.0,,,,,,,,1696050.0,22583.0,1303.0,,0.0,24727.0,,,,,0.0,,175800.0,,,,,,,,38800.0,,111111.0,-61111.0,111111.0,,6873.0,,0.0,,,,,,21236.0,17187.0,,0.0,74353.0,,61111.0,19400.0,,16093.0,315484.0,315484.0,-315484.0,315484.0,283510.0,,-478913.0,41956.0,-606250.0,-564294.0,-565140.0,,,,-606250.0,,0.0,0.0,,15.0,,,,68843.0,-29075.0,-42159.0,,,4508.0,0.0,-287310.0,23388.0,,,-349.0,-15853.0,-29075.0,-15853.0,,-15950.0,-3908.0,,0.0,23512.0,23512.0,,,,23512.0,,,,,,497366.0,497366.0,472498.0,0.0,24868.0,1447.0,15121.0,-18298.0,,21236.0,85350.0,398562.0,,,,577553.0,1187003.0,577553.0,,,,,,,,,,,,,61111.0,264718.0,,69258.0,2451549.0,-18315.0,41956.0,,,1203429.0,-135005.0,-767810.0,-565140.0,-681.0,-41956.0,,189179.0,,290000.0,,,762423.0,,24000.0,,11983.0,17187.0,21236.0,,,65528.0,,11139.0,,20746.0,,73853.0,-86227.0,15950.0,-22250.0,,,,0.0,,-6873.0,135005.0,105900.0,,912.0,,911618.0,0.001,50000000.0,911618.0,911618.0,912.0,12793.0,,5743.0,204414.0,,,105988.0,,,862000.0,660000.0,60819.0,36689.0,-564294.0,,322878.0,175324.0,,8427.0,4289.0,,1500.0,,498500.0,9936.0,-1842099.0,590138.0,,100000.0,127455.0,,446053.0,1979560.0,44085.0,5000.0,,,,182000.0,,-84644.0,-430811.0,24000.0,400000.0,,,,,,,,5000.0,,30833.0,55753.0,,,,84644.0,228052093.0,,,
2011-12-31,2012-02-21,10-Q,"HEALTHCARE SOLUTIONS MANAGEMENT GROUP, INC.",HSMD,CIK0001418115,USD,121811.0,,,,2138.0,,,,,1933535.0,-11638.0,,,,,,,42677.0,34186.0,,,,,,,,,,,,,,,,,,,,,,,,,,32048.0,32045.0,,,28313.0,,,,,,0.001,1000000000.0,342117428.0,342117428.0,,342117.0,,,,,,,,33671.0,,,,,,,,,,,,,,,,,,,,700.0,,,,164245.0,,,0.0,,0.0,,,,,,,,,,,,,,,0.0,,,0.0,106049.0,,-67222.0,,-88690.0,-88690.0,,,0.0,,-88690.0,,0.0,0.0,,,,91.0,,2735.0,,-170.0,,,,,-41.0,,,656.0,,-12078.0,656.0,,,,,,0.0,-21469.0,,,,,,,,,,,,,764.0,,,,,,,,16750.0,30000.0,,,,,42677.0,485428.0,,,,,,,,,,,,,16667.0,,,,,,10146.0,,,108534.0,0.0,-80221.0,-78544.0,,-10146.0,221329.0,172808.0,,290000.0,,,173271.0,,,,,17843.0,,,11638.0,70482.0,,,,8721.0,,,,,-3216.0,,,,,,,0.0,30000.0,,,,,0.001,50000000.0,991618.0,991618.0,992.0,,,,76750.0,,,35000.0,,,,,10830.0,12082.0,,,,7727.0,,,,,,,,918.0,-2690934.0,139720.0,,0.0,43785.0,,,129184.0,10536.0,,,,,,,-13304.0,-442751.0,76750.0,0.0,,,,,,,,,,,5174.0,,,,13213.0,342117428.0,,,
2012-03-31,2012-05-14,10-Q,"HEALTHCARE SOLUTIONS MANAGEMENT GROUP, INC.",HSMD,CIK0001418115,USD,120579.0,,,,3848.0,,,,,2006128.0,,,,,,,,53339.0,40789.0,,,,,,,,,,,,,,,,,,,,,,,,,,36942.0,36942.0,,,,,,,,,0.001,1000000000.0,414024625.0,414024625.0,,414024.0,,,,,,,,38138.0,,,,,,,,,,,,,,,,,,,,,,,,186912.0,,,-0.03,,-0.02,,,,,,,,,,,,,,,,,,,86309.0,,-111740.0,,-132657.0,,-132657.0,,0.0,,-132657.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20917.0,,,,,,,,,,,,,5523.0,,,,,,,,,,,,,,53339.0,484247.0,,,,,,,,,,,,,,,,,,-36493.0,8031.0,,,,,,-124626.0,,-8031.0,,149354.0,,,,,198049.0,,,,,18557.0,,,884.0,63550.0,,,,8845.0,,,0.0,,,,,,,,,,30000.0,,,,,0.001,50000000.0,991618.0,991618.0,992.0,,,,,,,,,,,,19655.0,25233.0,,,,7027.0,,,,,,,,68.0,-2815560.0,124448.0,,,47930.0,,,117134.0,7313.0,,,,,,,,-430908.0,,,,,,,,,,,,,11613.0,,,,,379418249.0,3794182.0,,
2012-06-30,2012-08-20,10-Q,"HEALTHCARE SOLUTIONS MANAGEMENT GROUP, INC.",HSMD,CIK0001418115,USD,131442.0,,,,3613.0,,,-64163.0,,2027631.0,,,,,,,,110154.0,76079.0,,,,,,,,,,,,,,,,,,,,,,,,,16000.0,72467.0,72466.0,,,,,,,,,0.001,1000000000.0,491089215.0,491089215.0,,491089.0,,,,,,,,17858.0,,,,,,,,,,,,-410000.0,,,,410000.0,,-5744.0,,2100.0,-2840.0,,,149072.0,,27137.0,-0.04,0.0,-0.03,,,,,,,,,,,,,,,,,,,80954.0,,-179420.0,,-176717.0,,-180580.0,,,3864.0,-180580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1160.0,,,,,,,,,,,,,7484.0,,,,,,,,,,,,,,110154.0,619279.0,,,,,,,,,,,,,,,,,,-41184.0,4691.0,,,,,,-172025.0,,-4691.0,,311464.0,,,,,260374.0,,,,,19350.0,,,,62073.0,,,,7951.0,,,0.0,,,,,,,,,,30000.0,,,,,0.001,50000000.0,923618.0,923618.0,924.0,,,,,,,,,,,,3190.0,123401.0,,,90754.0,26591.0,,26591.0,,,,,,188.0,-2987585.0,98812.0,,,39585.0,,,98812.0,8706.0,,,793.37,,,,,-509125.0,,,,,,,,,,,,,1937.0,,,,,472804300.0,4728043.0,,
