end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccountsPayableCurrentAndNoncurrent,AccountsPayableOtherCurrentAndNoncurrent,AccruedBonusesCurrentAndNoncurrent,AccruedIncomeTaxes,AccruedLiabilitiesCurrent,AccruedLiabilitiesCurrentAndNoncurrent,AccruedPayrollTaxesCurrentAndNoncurrent,AccruedProfessionalFeesCurrentAndNoncurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapitalCommonStock,AdjustmentsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,AllocatedShareBasedCompensationExpense,AllowanceForDoubtfulAccountsReceivable,AllowanceForDoubtfulAccountsReceivableWriteOffs,AreaOfRealEstateProperty,AssetImpairmentCharges,Assets,AssetsNet,AssetsOfDisposalGroupIncludingDiscontinuedOperation,AvailableForSaleSecurities,AvailableForSaleSecuritiesAmortizedCost,AvailableforsaleSecuritiesGrossUnrealizedGainLoss1,BuildingsAndImprovementsGross,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CommonStockDividendsPerShareCashPaid,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockSharesSubscribedButUnissued,CommonStockValue,ComprehensiveIncomeNetOfTax,ContractualObligation,CostsAndExpenses,CurrentFederalTaxExpenseBenefit,CurrentIncomeTaxExpenseBenefit,CurrentStateAndLocalTaxExpenseBenefit,DebtConversionOriginalDebtAmount1,DeferredCompensationArrangementWithIndividualDistributionPaid,DeferredCompensationArrangementWithIndividualDistributionsPaid,DeferredCompensationLiabilityCurrentAndNoncurrent,DeferredFederalIncomeTaxExpenseBenefit,DeferredIncomeTaxExpenseBenefit,DeferredRentCredit,DeferredRentReceivablesNet,DeferredStateAndLocalIncomeTaxExpenseBenefit,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsNet,DeferredTaxLiabilities,DeferredTaxLiabilitiesCurrent,DefinedBenefitPensionPlanCurrentAndNoncurrentLiabilities,DefinedBenefitPlanActualReturnOnPlanAssets,DefinedBenefitPlanActuarialGainLoss,DefinedBenefitPlanAmortizationOfGainsLosses,DefinedBenefitPlanAmortizationOfPriorServiceCostCredit,DefinedBenefitPlanAmountsRecognizedInBalanceSheet,DefinedBenefitPlanAssetsForPlanBenefitsNoncurrent,DefinedBenefitPlanAssumptionsUsedCalculatingNetPeriodicBenefitCostDiscountRate,DefinedBenefitPlanAssumptionsUsedCalculatingNetPeriodicBenefitCostExpectedLongTermReturnOnAssets,DefinedBenefitPlanAssumptionsUsedCalculatingNetPeriodicBenefitCostRateOfCompensationIncrease,DefinedBenefitPlanBenefitObligation,DefinedBenefitPlanBenefitsPaid,DefinedBenefitPlanContributionsByEmployer,DefinedBenefitPlanExpectedContributionsInCurrentFiscalYear,DefinedBenefitPlanExpectedReturnOnPlanAssets,DefinedBenefitPlanFairValueOfPlanAssets,DefinedBenefitPlanFundedStatusOfPlan,DefinedBenefitPlanInterestCost,DefinedBenefitPlanNetPeriodicBenefitCost,DefinedBenefitPlanRecognizedNetGainLossDueToSettlements1,DefinedBenefitPlanRecognizedNetGainLossDueToSettlementsAndCurtailments1,DefinedBenefitPlanServiceCost,DefinedBenefitPlanSettlementsBenefitObligation,DefinedBenefitPlanWeightedAverageAssetAllocations,DefinedContributionPlanNumberOfEmployeesCovered,Depreciation,DepreciationDepletionAndAmortization,DirectCostsOfLeasedAndRentedPropertyOrEquipment,DiscontinuedOperationIncomeLossFromDiscontinuedOperationDuringPhaseOutPeriodNetOfTax,DisposalGroupIncludingDiscontinuedOperationAccountsPayable,DisposalGroupIncludingDiscontinuedOperationDeferredRevenue,DisposalGroupIncludingDiscontinuedOperationDepreciationAndAmortization,DisposalGroupIncludingDiscontinuedOperationOperatingExpense,DisposalGroupIncludingDiscontinuedOperationPrepaidAndOtherAssets,DisposalGroupIncludingDiscontinuedOperationPropertyPlantAndEquipment,DisposalGroupIncludingDiscontinuedOperationRentalIncome,Dividends,DividendsCash,DividendsPayableCurrentAndNoncurrent,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EmployeeRelatedLiabilitiesCurrentAndNoncurrent,EquityMethodInvestments,GainLossOnSaleOfProperties,GeneralAndAdministrativeExpense,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicAndDilutedShare,IncomeTaxExpenseBenefit,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationStateAndLocalIncomeTaxes,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccruedIncomeTaxesPayable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInDeferredLiabilities,IncreaseDecreaseInPensionPlanObligations,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInReceivables,IncreaseDecreaseInSecurityDeposits,InsuranceRecoveries,InterestExpense,InterestIncomeExpenseNet,InterestPaid,InvestmentIncomeInterest,Land,LandAvailableForDevelopment,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesOfDisposalGroupIncludingDiscontinuedOperation,LiquidationBasisOfAccountingAccruedCostsToDisposeOfAssetsAndLiabilities,LongTermDebt,LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalInNextRollingTwelveMonths,LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,LongTermDebtMaturitiesRepaymentsOfPrincipalInRollingAfterYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalInRollingYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalInRollingYearFour,LongTermDebtMaturitiesRepaymentsOfPrincipalInRollingYearThree,LongTermDebtMaturitiesRepaymentsOfPrincipalInRollingYearTwo,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,LongTermDebtMaturitiesRepaymentsOfPrincipalRemainderOfFiscalYear,MachineryAndEquipmentGross,MarketableSecurities,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NoninterestExpenseDirectorsFees,NotesPayable,NumberOfOperatingSegments,NumberOfRealEstateProperties,OperatingLeasesFutureMinimumPaymentsReceivable,OperatingLeasesFutureMinimumPaymentsReceivableCurrent,OperatingLeasesFutureMinimumPaymentsReceivableInFiveYears,OperatingLeasesFutureMinimumPaymentsReceivableInFourYears,OperatingLeasesFutureMinimumPaymentsReceivableInThreeYears,OperatingLeasesFutureMinimumPaymentsReceivableInTwoYears,OperatingLeasesFutureMinimumPaymentsReceivableThereafter,OperatingLeasesIncomeStatementLeaseRevenue,OtherAccruedLiabilitiesCurrentAndNoncurrent,OtherCommitment,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetGainLossNetOfTax,OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,OtherReceivables,PaidInKindInterest,PaymentsForCapitalImprovements,PaymentsToAcquireMarketableSecurities,PaymentsToDevelopRealEstateAssets,PensionAndOtherPostretirementBenefitExpense,PrepaidExpenseAndOtherAssets,ProceedsFromIssuanceOfCommonStock,ProceedsFromMaturitiesPrepaymentsAndCallsOfMortgageBackedSecuritiesMBS,ProceedsFromPrincipalRepaymentsOnLoansAndLeasesHeldForInvestment,ProceedsFromSaleAndMaturityOfMarketableSecurities,ProceedsFromSaleOfMortgageBackedSecuritiesMBSCategorizedAsAvailableForSale,ProceedsFromSaleOfPropertyHeldForSale,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,ProvisionForDoubtfulAccounts,RealEstateAccumulatedDepreciation,RealEstateHeldforsale,RealEstateRevenueNet,ReceivablesNetCurrent,RetainedEarningsAccumulatedDeficit,Revenues,SalesOfRealEstate,SecurityDepositLiability,StockholdersEquity,StockholdersEquityBeforeTreasuryStock,StockholdersEquityChangeInReportingEntity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,SupplementalUnemploymentBenefitsSeveranceBenefits,TaxesPayableCurrent,TenantImprovements,TenantReimbursements,TradeReceivablesHeldForSaleNetNotPartOfDisposalGroup,TreasuryStockShares,TreasuryStockValue,UnrecognizedTaxBenefits,WeightedAverageNumberOfShareOutstandingBasicAndDiluted
2015-09-30,2015-11-23,10-Q,"Gyrodyne, LLC",GYRO,CIK0001589061,USD,,1012944.0,,,,,247223.0,,,,18711.0,652393.0,-633682.0,,,,50000.0,,,,56095591.0,,,5275489.0,5232923.0,,,7615880.0,,,,,,,,,,909200.0,,,,,,,,,,,93804.0,,,,,,,1198620.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.39,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,9772728.0,,,,,,,,,,,,,,,,,,,5275489.0,,,,,,,,,16207000.0,3789000.0,1529000.0,2100000.0,2530000.0,2864000.0,3395000.0,,,,,,,,,,,,,431198.0,,,,,,,,,,,,42723000.0,,50024.0,,,,469256.0,,,,,676000.0,,,,,,,,
2015-12-31,2016-03-30,10-K,"Gyrodyne, LLC",GYRO,CIK0001589061,USD,,499669.0,,,11162.0,,408898.0,24314.0,245637.0,,,,,,,101442.0,49000.0,1000.0,,0.0,57891711.0,,,4087231.0,5026390.0,-24668.0,,5875596.0,,,,,,1482680.0,,,,910300.0,,,,,,,,,,,12509.0,,,,,0.0,,,,,,,,,,,,,,2738284.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28490.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,14436134.0,,,13020340.0,,,,,,,,,,,,,,,,5001722.0,,,,,131758.0,,,,16045000.0,3799000.0,1506000.0,1936000.0,2520000.0,2821000.0,3463000.0,,57547.0,,,,,19117.0,,,,,,443108.0,,,1186603.0,,,,,,,,,46950000.0,,45276.0,,,,483556.0,,,,,677100.0,11162.0,,,,,,,
2016-03-31,2016-05-13,10-Q,"Gyrodyne, LLC",GYRO,CIK0001589061,USD,,315313.0,,1800000.0,,,433540.0,,,,,,,,,233200.0,,,,,57081724.0,,,4887013.0,4830690.0,56323.0,,6189330.0,,,,,,1482680.0,,,,910300.0,,,,,,,,,,,84569.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,13509720.0,,,12193937.0,,,,,,,,,,,,,,,,4887013.0,,,,,,,1.0,,7220536.0,2244489.0,764326.0,480042.0,1259129.0,1481606.0,990944.0,,,,,,,,,,,,,,,,191203.0,,,,,,,,,45962157.0,,43224.0,,,850000.0,482361.0,,,,,677100.0,,,,,,,,
2016-06-30,2016-08-10,10-Q,"Gyrodyne, LLC",GYRO,CIK0001589061,USD,,433206.0,,1000000.0,,,241170.0,,,,,,,,,,,,,,40856335.0,,,4694399.0,4603999.0,,,4322590.0,,,,,,1482680.0,,,,677100.0,,,,,,,,,,,115836.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000000.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,10867434.0,,,9715064.0,,,,,,,,,,,,,,,,4694399.0,,,,,,,,,6752102.0,2160412.0,440913.0,290643.0,1156700.0,1541868.0,1161566.0,,,,,,,402395.0,,,,,,,,,,,,,,,,,,31414979.0,,21972.0,,,,362158.0,,,,,677100.0,,,,,,,,
2016-09-30,2016-11-14,10-Q,"Gyrodyne, LLC",GYRO,CIK0001589061,USD,,,,235000.0,,,,,,,,,,,,,,,,,,,,4454219.0,4368749.0,,,,,,,,,1482680.0,,,,677100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4454219.0,,,,,,,,,6030000.0,1862000.0,391000.0,344000.0,1031000.0,1446000.0,956000.0,,,,,,,,,,,,,,,,,,,,,,,,,28910000.0,,,,,,,,,,,677100.0,,,,,,,,
2016-12-31,2017-03-31,10-K,"Gyrodyne, LLC",GYRO,CIK0001589061,USD,,,,,,,224617.0,29930.0,153992.0,,,,,,,,44000.0,5000.0,,,,,,4087231.0,,,,,,,,,,1482680.0,,,,677100.0,,,,,,1254248.0,1254248.0,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000000.0,,,,,,0.39,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4087231.0,,,,,,,1.0,,,,,,,,,,40695.0,677100.0,,,,,,,,,,,,881066.0,4087231.0,,,,,,,,,31025000.0,,,,,,,,,,,,,,,,,,0.0,
2017-03-31,2017-05-11,10-Q,"Gyrodyne, LLC",GYRO,CIK0001589061,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,712100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,129587.0,,3983562.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-30,2017-08-10,10-Q,"Gyrodyne, LLC",GYRO,CIK0001589061,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,464200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-30,2017-11-09,10-Q,"Gyrodyne, LLC",GYRO,CIK0001589061,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,464200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-31,2018-03-29,10-K,"Gyrodyne, LLC",GYRO,CIK0001589061,USD,,,,,,,261160.0,23780.0,102703.0,,,,,,,,34000.0,10000.0,,,,,,,,,,,,,,,,1482680.0,,,,,,,,,,304052.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,730.85,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,134677.0,431716.0,,,,,,,,,,,,129587.0,,,,,,,,,,33016665.0,,,,,,,,,,,,,,,,,,0.0,
2018-03-31,2018-05-11,10-Q,"Gyrodyne, LLC",GYRO,CIK0001589061,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1100000.0,961096.0,,,,,,,,36926.0,34968.0,33114.0,31359.0,2537.0,,,,,,,,,1.0,,,,,,,,,,,431716.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-30,2018-08-09,10-Q,"Gyrodyne, LLC",GYRO,CIK0001589061,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1100000.0,961096.0,,,,,,,,36926.0,34968.0,33114.0,31359.0,2537.0,,,,,,,,,,,,,,,,,,,,431716.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-30,2018-11-09,10-Q,"Gyrodyne, LLC",GYRO,CIK0001589061,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1100000.0,961096.0,,,,,,,,36926.0,34968.0,33114.0,31359.0,2537.0,,,,,,,,,,,,,,,,,,,,431716.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1100000.0,,,,,,
2018-12-31,2019-03-28,10-K,"Gyrodyne, LLC",GYRO,CIK0001589061,USD,,,,,,,173086.0,34737.0,103349.0,,,,,,,,13000.0,21000.0,,,,,,,,,,,,,,,,,,,,,,,,,,86917.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1100000.0,966238.0,,0.0,,,,,,37461.0,35593.0,33818.0,26890.0,,,,,,,,,,,,,,,,,,,,35000.0,431716.0,,,,,,,,,,,,,,,,,,,,,,36201270.0,,,,,,,,,,,,,1100000.0,,,,,,
