end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccountsReceivableNetCurrent,AccountsReceivableRelatedPartiesCurrent,AccruedLiabilitiesCurrent,AccruedProfessionalFeesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipmentPeriodIncreaseDecrease,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapital,AdditionalPaidInCapitalCommonStock,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AllocatedShareBasedCompensationExpense,AmortizationOfIntangibleAssets,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,AssetImpairmentCharges,Assets,AssetsCurrent,AssetsFairValueDisclosure,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,AvailableForSaleDebtSecuritiesAmortizedCostBasis,AvailableForSaleSecuritiesChangeInNetUnrealizedHoldingGainLossNetOfTax,AvailableForSaleSecuritiesDebtSecuritiesCurrent,AvailableForSaleSecuritiesInUnrealizedLossPositionsQualitativeDisclosureNumberOfPositionsLessThanOneYear,CapitalExpendituresIncurredButNotYetPaid,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsFairValueDisclosure,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsAndShortTermInvestments,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashEquivalentsAtCarryingValue,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ComprehensiveIncomeNetOfTax,ConversionOfStockAmountConverted1,ConversionOfStockSharesIssued1,CostOfGoodsAndServicesSold,CurrentIncomeTaxExpenseBenefit,DeferredIncomeTaxExpenseBenefit,DeferredOfferingCosts,DeferredRevenueAdditions,DeferredTaxAssetsGross,DeferredTaxAssetsNet,DeferredTaxAssetsNetNoncurrent,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOperatingLossCarryforwardsDomestic,DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,DeferredTaxAssetsOther,DeferredTaxAssetsPropertyPlantAndEquipment,DeferredTaxAssetsTaxCreditCarryforwards,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,DeferredTaxAssetsValuationAllowance,DeferredTaxLiabilitiesCurrent,DeferredTaxLiabilitiesLeasingArrangements,DefinedContributionPlanEmployerDiscretionaryContributionAmount,DefinedContributionPlanEmployerMatchingContributionPercentOfMatch,DefinedContributionPlanMaximumAnnualContributionsPerEmployeePercent,Depreciation,DepreciationDepletionAndAmortization,DividendsCommonStock,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,EffectiveIncomeTaxRateReconciliationDeductionsMedicarePrescriptionDrugBenefit,EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,EffectiveIncomeTaxRateReconciliationNondeductibleExpenseShareBasedCompensationCost,EffectiveIncomeTaxRateReconciliationOtherAdjustments,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EffectiveIncomeTaxRateReconciliationTaxCredits,EmployeeRelatedLiabilitiesCurrent,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,FederalIncomeTaxExpenseBenefitContinuingOperations,GeneralAndAdministrativeExpense,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeTaxExaminationPenaltiesAndInterestAccrued,IncomeTaxExpenseBenefit,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsReceivableRelatedParties,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities,IncreaseDecreaseInDeferredCharges,IncreaseDecreaseInOtherNoncurrentAssets,IncreaseDecreaseInOtherOperatingLiabilities,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInRestrictedCash,IncrementalCommonSharesAttributableToConversionOfPreferredStock,IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,IntangibleAssetsNetExcludingGoodwill,InterestIncomeExpenseNonoperatingNet,InvestmentIncomeAmortizationOfPremium,InvestmentIncomeNetAmortizationOfDiscountAndPremium,InvestmentsFairValueDisclosure,LeaseAndRentalExpense,LeaseCost,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilityForUncertainTaxPositionsCurrent,MarketableSecurities,MarketableSecuritiesCurrent,MoneyMarketFundsAtCarryingValue,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseCost,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeasePayments,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFiveYears,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsDueThereafter,OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,OperatingLeasesRentExpenseNet,OperatingLeaseWeightedAverageDiscountRatePercent,OtherAccruedLiabilitiesCurrent,OtherAssetsNoncurrent,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,OtherComprehensiveIncomeLossNetOfTax,OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,OtherLiabilitiesCurrent,OtherLiabilitiesNoncurrent,OtherNonoperatingIncomeExpense,PaymentOfFinancingAndStockIssuanceCosts,PaymentsForRestructuring,PaymentsRelatedToTaxWithholdingForShareBasedCompensation,PaymentsToAcquireAvailableForSaleSecuritiesDebt,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseAndOtherAssetsCurrent,ProceedsFromCollaborators,ProceedsFromIssuanceInitialPublicOffering,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfSharesUnderIncentiveAndShareBasedCompensationPlansIncludingStockOptions,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromSaleAndMaturityOfAvailableForSaleSecurities,ProceedsFromSaleAndMaturityOfMarketableSecurities,ProceedsFromSaleOfAvailableForSaleSecuritiesDebt,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentGrossPeriodIncreaseDecrease,PropertyPlantAndEquipmentNet,ResearchAndDevelopmentExpense,RestrictedCash,RestrictedCashAndCashEquivalentsNoncurrent,RestructuringCharges,RestructuringReserve,RestructuringReserveSettledWithoutCash2,RetainedEarningsAccumulatedDeficit,Revenues,RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability,SellingGeneralAndAdministrativeExpense,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodTotalFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedNumberOfShares,SharesIssuedPricePerShare,ShortTermLeaseCost,StateAndLocalIncomeTaxExpenseBenefitContinuingOperations,StockholdersEquity,StockholdersEquityNoteStockSplitConversionRatio1,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueEmployeeStockPurchasePlan,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueRestrictedStockAwardGross,StockIssuedDuringPeriodValueStockOptionsExercised,TaxCreditCarryforwardAmount,TemporaryEquityAccretionToRedemptionValue,TemporaryEquityAccretionToRedemptionValueAdjustment,TemporaryEquityCarryingAmountAttributableToParent,TemporaryEquityLiquidationPreference,TemporaryEquityParOrStatedValuePerShare,TemporaryEquitySharesAuthorized,TemporaryEquitySharesIssued,TemporaryEquitySharesOutstanding,TreasuryStockCommonShares,TreasuryStockCommonValue,TreasuryStockSharesAcquired,TreasuryStockValueAcquiredCostMethod,UnrecognizedTaxBenefits,UnrecognizedTaxBenefitsDecreasesResultingFromPriorPeriodTaxPositions,UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions,UnrecognizedTaxBenefitsIncreasesResultingFromPriorPeriodTaxPositions,ValuationAllowanceDeferredTaxAssetChangeInAmount,VariableLeaseCost,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,SubleaseIncome
2014-06-30,2014-08-14,10-Q,"Sage Therapeutics, Inc.",SAGE,CIK0001597553,USD,1862000.0,,,2069000.0,210000.0,,,,,,,335000.0,,19838303.0,,51651000.0,51543000.0,,,,,,,,,49127000.0,,,,,,,,,0.0001,70623905.0,1714248.0,1714248.0,,,,,,,,1640000.0,,,,,,,,,,,,,,,,,,,,,,-4.57,,,,,,,,,,,,674000.0,,0.0,1807000.0,,,,,,,,,,,,,,,,,,1000.0,,,,,,3971000.0,51651000.0,3931000.0,,,,,,,,,,,-6192000.0,-7769000.0,6188000.0,-6188000.0,,,,,,,,,,,,,,,,,25000.0,,,,,,40000.0,-5000.0,,,,,,,,,,,2416000.0,,,,,,,,,,,,69000.0,4381000.0,,39000.0,,,,-44792000.0,,,,,,,,0.0,1.0215,0.0182,,,,,,,0.0,-44792000.0,,,,,,,,,,,1577000.0,92472000.0,96615000.0,0.0001,56723905.0,56723904.0,56723904.0,,,,,,,,,,,1700517.0,1700517.0,1700517.0,,
2014-09-30,2014-11-13,10-Q,"Sage Therapeutics, Inc.",SAGE,CIK0001597553,USD,2157000.0,,,2853000.0,471000.0,,,,187400000.0,,,690000.0,,1783209.0,,137963000.0,137790000.0,,,,,,,,,136727000.0,,,,,,,,,0.0001,70623905.0,25586295.0,25586295.0,3000.0,,,,,,,2281000.0,,,,,,,,,,,,,,,,,,,,,,-0.5,,,,,,,,,,,,837000.0,,0.0,2869000.0,,,,,,,,,,,,,,,,,,3000.0,,,,,,5044000.0,137963000.0,5010000.0,,,,,,,,,,,-9468000.0,-9859000.0,9471000.0,-9471000.0,,,,,,,,,,,,,,,,,153000.0,,,,,,34000.0,-1000.0,,,,,,,,,,,1063000.0,,,,,,,,,,,,134000.0,6601000.0,,39000.0,,,,-54484000.0,,,,,,,,0.0,1.0043,0.0199,,,,,,,0.0,132919000.0,,,,,,,,,,,391000.0,,0.0,0.0001,0.0,0.0,0.0,,,,,,,,,,,19581624.0,19581624.0,19581624.0,,
2014-12-31,2015-03-06,10-K,"Sage Therapeutics, Inc.",SAGE,CIK0001597553,USD,2429000.0,,,4687000.0,574000.0,146000.0,,,,188727000.0,2512000.0,2512000.0,,1791973.0,,129665000.0,128822000.0,,,,,,,,,127766000.0,,119700000.0,,,,,,,0.0001,120000000.0,25621791.0,25621791.0,3000.0,-33811000.0,92863000.0,,,,,10000.0,,28303000.0,0.0,641000.0,21907000.0,55821000.0,55443000.0,20000.0,332000.0,4433000.0,494000.0,28303000.0,641000.0,,15000.0,,,51000.0,100000.0,0.0,,-2.15,,0.0,0.34,-0.46,,,,,,-0.045,-0.085,1279000.0,,,9710000.0,,,,0.0,0.0,441000.0,,4374000.0,4353000.0,,,-21000.0,715000.0,,0.0,,,8000.0,,,,,,7780000.0,129665000.0,7757000.0,,,,,,146870000.0,,-128000.0,,-27042000.0,-46172000.0,-48466000.0,46171000.0,-46171000.0,,,,,,,575000.0,262000.0,,,45000.0,268000.0,,,300000.0,,46000.0,,,,,,23000.0,-9000.0,2285000.0,,,,128000.0,0.0001,5000000.0,0.0,0.0,0.0,1056000.0,,96255000.0,96255000.0,40000.0,40000.0,,,,,309000.0,,163000.0,24100000.0,,39000.0,,,,-66845000.0,,,,2512000.0,,,,0.0,0.9886,0.0195,,14.33,,,,,,121885000.0,,,,,127000.0,,14000.0,40000.0,3555000.0,-2294000.0,2294000.0,,0.0,0.0001,0.0,0.0,0.0,,,,,0.0,2880000.0,,,15564000.0,,21574347.0,21574347.0,21574347.0,,
2015-03-31,2015-05-15,10-Q,"Sage Therapeutics, Inc.",SAGE,CIK0001597553,USD,2782000.0,,,5522000.0,432000.0,,,,,190223000.0,,1349000.0,,1874055.0,,115478000.0,114529000.0,,,,,,,,,113162000.0,,-14604000.0,,,,,,,0.0001,120000000.0,25694560.0,25694560.0,3000.0,,,,,,,186000.0,,,,641000.0,,,,,,,,,641000.0,,,,,22000.0,22000.0,,,-0.66,,,,,,,,,,,,619000.0,,0.0,3997000.0,,,,,,343000.0,,261000.0,261000.0,,,,134000.0,,0.0,0.0,,21000.0,,,,,,8968000.0,115478000.0,8945000.0,,,,,,112000.0,,-110000.0,,-14606000.0,-16871000.0,-16871000.0,16897000.0,-16897000.0,,,,,,,,,,,,,,,,,181000.0,,,,,,23000.0,5000.0,35000.0,,,,110000.0,0.0001,5000000.0,0.0,0.0,,1367000.0,,,,147000.0,147000.0,,,,,,,269000.0,12900000.0,,39000.0,,,,-83716000.0,,,,1349000.0,,,,0.0,0.93,0.0146,,38.28,,,,,0.0,106510000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,25655883.0,25655883.0,25655883.0,,
2015-06-30,2015-08-12,10-Q,"Sage Therapeutics, Inc.",SAGE,CIK0001597553,USD,5195000.0,,,5164000.0,803000.0,,,,,326191000.0,,5398000.0,,1749374.0,0.0,228473000.0,227508000.0,,,,,,,,,224234000.0,,,,,,,,,0.0001,120000000.0,28625403.0,28625403.0,3000.0,-25027000.0,,,,,,0.0,,,,641000.0,,,,,,,,,641000.0,,,,,,,,,-0.9,,,,,,,,,,,,1294000.0,,0.0,6456000.0,,,,,,,,,,,,,,,,0.0,,41000.0,,,,,,11022000.0,228473000.0,11000000.0,,,,,,,,,,,-25027000.0,-25027000.0,25059000.0,-25059000.0,,,,,,,,,,,,,,,,,31000.0,,,,,,22000.0,-9000.0,,,,,,0.0001,5000000.0,0.0,0.0,0.0,3274000.0,,,,,,,,,,,,285000.0,18603000.0,,39000.0,,,,-108743000.0,,,,,,,,0.0,0.8858,0.0169,,,,,,,0.0,217451000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,27860332.0,27860332.0,27860332.0,,
2015-09-30,2015-11-06,10-Q,"Sage Therapeutics, Inc.",SAGE,CIK0001597553,USD,3246000.0,,,6404000.0,756000.0,,,,,330879000.0,,4407000.0,,2585022.0,0.0,208410000.0,207481000.0,,,,,,,,,204877000.0,,,,,,,,,0.0001,120000000.0,28788885.0,28788885.0,3000.0,-24035000.0,,,,,,,,,,641000.0,,,,,,,,,641000.0,,,,,,,,,-0.84,,,,,,,,,,,,1545000.0,,0.0,6604000.0,,,,,,,,,,,,,,,,0.0,,53000.0,,,,,,10306000.0,208410000.0,10291000.0,,,,,,,,,,,-24035000.0,-24035000.0,24082000.0,-24082000.0,,,,,,,,,,,,,,,,,7000.0,,,,,,15000.0,-6000.0,,,,,,0.0001,5000000.0,0.0,0.0,,2604000.0,,,,,,,,,,,,249000.0,17478000.0,,39000.0,,,,-132778000.0,,,,,,,,0.0,0.8659,0.018,,,,,,,0.0,198104000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,28737743.0,28737743.0,28737743.0,,
2015-12-31,2016-02-29,10-K,"Sage Therapeutics, Inc.",SAGE,CIK0001597553,USD,5159000.0,,,10148000.0,935000.0,261000.0,,,,335032000.0,15176000.0,15240000.0,,2689921.0,0.0,189016000.0,188491000.0,,,,,,,,,186753000.0,,58987000.0,,186792000.0,,,,,0.0001,120000000.0,28823549.0,28823549.0,3000.0,-94495000.0,,,,,,200000.0,,69069000.0,0.0,,44172000.0,131500000.0,130700000.0,21000.0,716000.0,17013000.0,1062000.0,69069000.0,,,200000.0,0.5,0.06,115000.0,100000.0,0.0,,-4.39,,0.0,0.34,-0.431,,0.042,-0.031,-0.009,0.001,-0.04,-0.132,2718000.0,7800000.0,,25293000.0,,,,0.0,0.0,2590000.0,,,5339000.0,165000.0,,,681000.0,,0.0,,,178000.0,,,,,,15321000.0,189016000.0,15307000.0,0.0,,0.0,,,129866000.0,,-198000.0,,-70681000.0,-123057000.0,-123057000.0,123262000.0,-123262000.0,,,,,,,6926000.0,978000.0,1176000.0,1154000.0,1132000.0,1088000.0,1398000.0,,400000.0,,29000.0,,,,,,14000.0,-23000.0,584000.0,,,,198000.0,0.0001,5000000.0,0.0,0.0,,1738000.0,,,129720000.0,730000.0,,,,,,547000.0,,286000.0,69357000.0,,39000.0,,,,-161340000.0,,,,15240000.0,,,,0.0,0.9054,0.0159,,34.08,,,,,,173695000.0,,,,127000.0,1211000.0,129171000.0,17000.0,603000.0,16400000.0,,,,,,,,,0.0,,,,0.0,,,,40800000.0,,27778288.0,27778288.0,27778288.0,,
2016-03-31,2016-05-06,10-Q,"Sage Therapeutics, Inc.",SAGE,CIK0001597553,USD,4540000.0,,,11430000.0,609000.0,,,,,479380000.0,,3714000.0,,3175199.0,,303510000.0,302606000.0,,,,,,,,279000.0,299680000.0,,112927000.0,,,,,,,0.0001,120000000.0,32038052.0,32038052.0,3000.0,-30543000.0,,,,,,,,,,,,,,,,,,,,,,,,41000.0,,,,-0.97,,,,,,,,,,,,980000.0,10200000.0,0.0,7133000.0,,,,,,-799000.0,,,1341000.0,,,,1189000.0,,0.0,0.0,,175000.0,,,,,,16010000.0,303510000.0,15970000.0,,,,,,140703000.0,,-341000.0,,-27435000.0,-30543000.0,-30543000.0,30714000.0,-30714000.0,,,,,,,,,,,,,,,,,7000.0,,,,,,40000.0,-4000.0,599000.0,,,,341000.0,0.0001,5000000.0,0.0,0.0,,2926000.0,,,141000000.0,302000.0,,,,,,,,865000.0,23581000.0,,39000.0,,,,-191883000.0,,,,3714000.0,,,,0.0,0.798,0.014,,21.87,,,,,0.0,287500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,31643216.0,31643216.0,31643216.0,,
2016-06-30,2016-08-09,10-Q,"Sage Therapeutics, Inc.",SAGE,CIK0001597553,USD,5957000.0,,,12382000.0,738000.0,,,39000.0,,483797000.0,,4465000.0,,3463965.0,0.0,275630000.0,274107000.0,,47000.0,8000.0,83253000.0,,83292000.0,,,189003000.0,,,,,,,,,0.0001,120000000.0,32073437.0,32073437.0,3000.0,-34708000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.08,,,,,,,,,,,,2073000.0,,,8910000.0,,,,,,,,,,,,,,,0.0,0.0,,266000.0,,,,,,18421000.0,275630000.0,18339000.0,,83292000.0,83292000.0,,,,,,,,-34747000.0,,35006000.0,-35006000.0,,,,,,,,,,,,,,,,,4000.0,,,39000.0,39000.0,,82000.0,-7000.0,,,,,,0.0001,5000000.0,0.0,0.0,,1812000.0,,,,,,,,,,,,959000.0,26096000.0,,564000.0,,,,-226630000.0,,,,,,,,0.0,0.8073,0.0142,,,,,,,,257209000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,32062298.0,32062298.0,32062298.0,,
2016-09-30,2016-11-03,10-Q,"Sage Therapeutics, Inc.",SAGE,CIK0001597553,USD,5237000.0,,,17093000.0,1225000.0,,,-35000.0,,678194000.0,,4748000.0,,3638146.0,0.0,436301000.0,434688000.0,,17000.0,52000.0,111227000.0,,111192000.0,,,320078000.0,,,,,,,,,0.0001,120000000.0,37165124.0,37165124.0,4000.0,-37870000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.15,,,,,,,,,,,,3010000.0,,,8989000.0,,,,,,,,,,,,,,,0.0,0.0,,275000.0,,,,,,22564000.0,436301000.0,22330000.0,,111192000.0,111192000.0,320078000.0,,,,,,,-37796000.0,,38064000.0,-38064000.0,,,,,,,,,,,,,,,,,18000.0,,,-74000.0,-74000.0,,234000.0,-7000.0,,,,,,0.0001,5000000.0,0.0,0.0,,3418000.0,,,,,,,,,,,,1049000.0,29075000.0,,564000.0,,,,-264426000.0,,,,,,,,0.0,0.8019,0.0125,,,,,,,,413737000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,32975897.0,32975897.0,32975897.0,,
