end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableTradeCurrent,AccountsReceivableNetCurrent,AccruedLiabilitiesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapital,AdjustmentsToAdditionalPaidInCapitalIncreaseInCarryingAmountOfRedeemablePreferredStock,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,AllocatedShareBasedCompensationExpense,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,AssetImpairmentCharges,Assets,AssetsCurrent,CapitalExpendituresIncurredButNotYetPaid,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsFairValueDisclosure,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,CostOfGoodsAndServicesSold,CurrentIncomeTaxExpenseBenefit,DeferredIncomeTaxExpenseBenefit,DeferredIncomeTaxLiabilities,DeferredTaxAssetsGross,DeferredTaxAssetsInventory,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOperatingLossCarryforwardsNotSubjectToExpiration,DeferredTaxAssetsOther,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsDeferredRent,DeferredTaxAssetsValuationAllowance,DeferredTaxLiabilitiesLeasingArrangements,DeferredTaxLiabilitiesPrepaidExpenses,DeferredTaxLiabilitiesPropertyPlantAndEquipment,Depreciation,DepreciationDepletionAndAmortization,DueFromAffiliateCurrent,DueFromRelatedPartiesCurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,EffectiveIncomeTaxRateReconciliationOtherAdjustments,EffectiveIncomeTaxRateReconciliationShareBasedCompensationExcessTaxBenefitPercent,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EffectiveIncomeTaxRateReconciliationTaxCreditsResearch,EmployeeRelatedLiabilitiesCurrent,FinanceLeasePrincipalPayments,FinanceLeaseRightOfUseAssetBeforeAccumulatedAmortization,GrossProfit,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncreaseDecreaseInAccountsPayableTrade,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInInventories,IncreaseDecreaseInOperatingLeaseLiability,IncreaseDecreaseInOtherNoncurrentAssets,IncreaseDecreaseInOtherNoncurrentLiabilities,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,InterestExpense,InterestIncomeExpenseNonoperatingNet,InterestPaidNet,InventoryNet,InvestmentIncomeNonoperating,LeaseCost,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueAfterYearFive,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearFive,LesseeOperatingLeaseLiabilityPaymentsDueYearFour,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LossContingencyPatentsAllegedlyInfringedNumber,LossContingencyPatentsFoundNotInfringedNumber,MarketingAndAdvertisingExpense,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,NumberOfOperatingSegments,NumberOfReportableSegments,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeasePayments,OperatingLeaseRightOfUseAsset,OperatingLeaseRightOfUseAssetAmortizationExpense,OperatingLeaseWeightedAverageDiscountRatePercent,OtherAccruedLiabilitiesCurrent,OtherAssetsNoncurrent,OtherLiabilitiesNoncurrent,OtherNoncashIncomeExpense,PaymentsForProceedsFromOtherInvestingActivities,PaymentsOfDebtIssuanceCosts,PaymentsOfStockIssuanceCosts,PaymentsToAcquireProductiveAssets,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseAndOtherAssetsCurrent,ProceedsFromCollectionOfAdvanceToAffiliate,ProceedsFromContributionsFromAffiliates,ProceedsFromContributionsFromParent,ProceedsFromIssuanceInitialPublicOffering,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfRedeemableConvertiblePreferredStock,ProceedsFromPaymentsForOtherFinancingActivities,PropertyPlantAndEquipmentAndFinanceLeaseRightOfUseAssetAccumulatedDepreciationAndAmortization,PropertyPlantAndEquipmentAndFinanceLeaseRightOfUseAssetAfterAccumulatedDepreciationAndAmortization,PropertyPlantAndEquipmentAndFinanceLeaseRightOfUseAssetBeforeAccumulatedDepreciationAndAmortization,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,RepaymentsOfLongTermCapitalLeaseObligations,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability,SellingGeneralAndAdministrativeExpense,ShareBasedCompensation,StockholdersEquity,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueConversionOfUnits,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueShareBasedCompensation,TaxCreditCarryforwardAmount,TemporaryEquityAccretionToRedemptionValue,TemporaryEquityAccretionToRedemptionValueAdjustment,TemporaryEquityParOrStatedValuePerShare,UnrecognizedTaxBenefits,ValuationAllowanceDeferredTaxAssetChangeInAmount,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic
2019-05-05,2019-07-19,10-Q,"CHEWY, INC.",CHWY,CIK0001766502,USD,519597000.0,58984000.0,309054000.0,,1263715000.0,,7230000.0,,7230000.0,,,682313000.0,430125000.0,2041000.0,29298000.0,,29298000.0,-59033000.0,0.01,1000.0,100.0,100.0,0.0,854982000.0,0.0,0.0,,,,,,,,,,,,,,,,5000000.0,6949000.0,,74655000.0,,-0.08,,,,,,,,,,,52000.0,,253890000.0,-29554000.0,0.0,16716000.0,10246000.0,-11190000.0,33285000.0,,159000.0,1777000.0,3090000.0,,4000.0,716000.0,,254140000.0,720000.0,11000000.0,365422000.0,215409000.0,,26695000.0,31248000.0,33555000.0,35946000.0,22569000.0,174476000.0,1040254000.0,682313000.0,828651000.0,,,102263000.0,273000.0,-8165000.0,-51141000.0,-29554000.0,-29554000.0,,,284160000.0,-30270000.0,190946000.0,13310000.0,177636000.0,8300000.0,157139000.0,,0.118,97428000.0,1505000.0,33967000.0,-1820000.0,,,,12222000.0,,,,,,13048000.0,,,325000.0,,,,,,,,,93544000.0,,-1621656000.0,1108872000.0,200000.0,181897000.0,7230000.0,-357941000.0,,,,,,,,,,,,393000000.0,
2019-08-04,2019-09-17,10-Q,"CHEWY, INC.",CHWY,CIK0001766502,USD,556907000.0,59995000.0,381983000.0,,1338813000.0,,43783000.0,,43783000.0,21200000.0,,813934000.0,531021000.0,,150844000.0,,150844000.0,,,,,,,881310000.0,0.0,0.0,,,,,,,,,,,,,,,,5200000.0,,,2088000.0,,-0.21,,,,,,,,,,,,,272235000.0,-82876000.0,0.0,,,,,,,,,,,204000.0,,288155000.0,,11900000.0,415919000.0,259764000.0,,30041000.0,34525000.0,36766000.0,38090000.0,16733000.0,199215000.0,1175667000.0,813934000.0,938890000.0,,,110752000.0,,,,-82876000.0,,,,355315000.0,-83080000.0,216704000.0,13781000.0,202923000.0,,181053000.0,,0.113,114573000.0,3449000.0,33854000.0,,,,,,0.01,5000000.0,0.0,0.0,0.0,29939000.0,,,,,,,,,,,,98411000.0,,-1704532000.0,1153545000.0,,244563000.0,,-361733000.0,0.0,,110584000.0,,,,,,,,,397387000.0,
2019-11-03,2019-12-09,10-Q,"CHEWY, INC.",CHWY,CIK0001766502,USD,637687000.0,94087000.0,373744000.0,,1390089000.0,,39348000.0,235000.0,39348000.0,20900000.0,,858687000.0,566214000.0,,135871000.0,,135871000.0,,,,,,,938021000.0,0.0,0.0,,,,,,,,,,,,,,,,5600000.0,,,11764000.0,,-0.2,,,,,,,,,,,,,291780000.0,-79000000.0,0.0,,,,,,,,,,,-221000.0,,289935000.0,,12300000.0,407875000.0,260391000.0,,30580000.0,35137000.0,37429000.0,38753000.0,5585000.0,190803000.0,1248144000.0,858687000.0,1011431000.0,,,112071000.0,,,,-79000000.0,,,,370559000.0,-78779000.0,217072000.0,14451000.0,202621000.0,,181035000.0,,0.113,105479000.0,3735000.0,34092000.0,,,,,,0.01,5000000.0,0.0,0.0,0.0,34557000.0,,,,,,,,,,,,107703000.0,,-1783532000.0,1229801000.0,,258488000.0,,-389457000.0,,,,,,,,,,,,401317000.0,
2020-02-02,2020-04-02,10-K,"CHEWY, INC.",CHWY,CIK0001766502,USD,683049000.0,80478000.0,417489000.0,,1436484000.0,,134926000.0,,134926000.0,21300000.0,0.0,932321000.0,629789000.0,,212088000.0,,212088000.0,123757000.0,,,,,,3702683000.0,0.0,0.0,61731000.0,304705000.0,7485000.0,0.0,61731000.0,190307000.0,,12882000.0,29639000.0,10814000.0,0.0,242974000.0,44428000.0,1622000.0,15681000.0,22000000.0,30645000.0,,626000.0,,-0.63,,0.0,0.21,-0.279,0.006,-0.034,0.04,0.044,-0.013,30791000.0,229000.0,2565000.0,1144060000.0,-252370000.0,0.0,180169000.0,31740000.0,80824000.0,96953000.0,,2125000.0,2924000.0,10134000.0,,,356000.0,375000.0,317808000.0,,47900000.0,401200000.0,231191000.0,36518000.0,29471000.0,30821000.0,35536000.0,37663000.0,,185270000.0,1336295000.0,932321000.0,1100538000.0,,,426896000.0,127037000.0,-49861000.0,46581000.0,-252370000.0,-252370000.0,1.0,1.0,1396786000.0,-252726000.0,215930000.0,15491000.0,200439000.0,37900000.0,179052000.0,18208000.0,0.113,107273000.0,4749000.0,35318000.0,-2511000.0,0.0,1459000.0,,48636000.0,0.01,5000000.0,0.0,0.0,0.0,18789000.0,,,1300000.0,110349000.0,0.0,0.0,-224000.0,70018000.0,118731000.0,188749000.0,,118731000.0,,-1844472000.0,4846743000.0,30700000.0,969890000.0,134926000.0,-403974000.0,0.0,,110349000.0,-224000.0,7558000.0,,0.0,,0.0,70500000.0,,398256000.0,
2020-05-03,2020-06-09,10-Q,"CHEWY, INC.",CHWY,CIK0001766502,USD,782863000.0,98093000.0,466940000.0,,1491792000.0,,42229000.0,,42229000.0,21800000.0,,1123369000.0,767799000.0,,192534000.0,,192534000.0,-19554000.0,,,,,,1242684000.0,0.0,0.0,,,,,,,,,,,,,,,,6100000.0,7253000.0,,11267000.0,-0.12,-0.12,-0.12,,,,,,,,,,160000.0,,378709000.0,-47870000.0,0.0,99814000.0,17615000.0,59008000.0,130948000.0,,-680000.0,5223000.0,-1366000.0,0.0,,-384000.0,,448756000.0,,13400000.0,,,,,,,,,,1519904000.0,1123369000.0,1249803000.0,,,106138000.0,165000.0,-40464000.0,20745000.0,-47870000.0,,,,426195000.0,-47486000.0,244881000.0,15321000.0,229560000.0,10400000.0,207146000.0,5092000.0,,140832000.0,3997000.0,40541000.0,-386000.0,,,,42578000.0,0.01,5000000.0,0.0,0.0,0.0,17149000.0,2114000.0,325000.0,325000.0,,,,,,,,,144427000.0,,-1892342000.0,1621393000.0,32000000.0,320057000.0,42229000.0,-396535000.0,,,,0.0,,,,,,,401405000.0,401405000.0,401405000.0
2020-08-02,2020-09-10,10-Q,"CHEWY, INC.",CHWY,CIK0001766502,USD,702603000.0,93776000.0,506537000.0,,1543481000.0,,33151000.0,,33151000.0,16600000.0,,1144841000.0,733310000.0,,153842000.0,,153842000.0,,,,,,,1266503000.0,0.0,0.0,,,,,,,,,,,,,,,,6600000.0,,,12350000.0,-0.08,-0.08,-0.08,,,,,,,,,,,,433356000.0,-32817000.0,0.0,,,,,,,,,0.0,,-546000.0,,453040000.0,,14900000.0,,,,,,,,,,1522453000.0,1144841000.0,1209140000.0,,,122446000.0,,,,-32817000.0,,,,465627000.0,-32271000.0,277573000.0,15737000.0,261836000.0,,237191000.0,,,151107000.0,4704000.0,51477000.0,,,,,,0.01,5000000.0,0.0,0.0,0.0,20302000.0,,,,,,,,,,,,169636000.0,,-1925159000.0,1699859000.0,,343181000.0,,-377612000.0,,,,0.0,,,,,,,404377000.0,404377000.0,404377000.0
2020-11-01,2020-12-08,10-Q,"CHEWY, INC.",CHWY,CIK0001766502,USD,769434000.0,97920000.0,549302000.0,,1897459000.0,,24808000.0,,24808000.0,16400000.0,,1643240000.0,1136543000.0,,505828000.0,,505828000.0,,,,,,,1327442000.0,0.0,0.0,,,,,,,,,,,,,,,,7500000.0,,,20689000.0,-0.08,-0.08,-0.08,,,,,,,,,,,3102000.0,454558000.0,-32847000.0,0.0,,,,,,,,,,,-539000.0,,482649000.0,,16900000.0,,,,,,,,,,1699661000.0,1643240000.0,1318736000.0,,,134616000.0,,,,-32847000.0,,,,486866000.0,-32308000.0,340875000.0,16927000.0,323948000.0,,297871000.0,,,175597000.0,6736000.0,56977000.0,,,,,,0.01,5000000.0,0.0,0.0,0.0,29457000.0,,,,,,,,93969000.0,202090000.0,296059000.0,,,,-1958006000.0,1782000000.0,,352250000.0,,-56421000.0,,,318416000.0,0.0,,,,,,,409260000.0,409260000.0,409260000.0
2021-01-31,2021-03-30,10-K,"CHEWY, INC.",CHWY,CIK0001766502,USD,778365000.0,100699000.0,602497000.0,,1930804000.0,,121265000.0,,121265000.0,13700000.0,0.0,1740910000.0,1226778000.0,,563345000.0,563345000.0,563345000.0,351257000.0,,,,,,5325457000.0,0.0,0.0,115150000.0,239162000.0,3883000.0,0.0,115150000.0,87881000.0,74830000.0,4044000.0,31372000.0,22865000.0,,124012000.0,76249000.0,1080000.0,37821000.0,28300000.0,35664000.0,21900000.0,21869000.0,,-0.23,,0.0,0.21,-1.25,0.017,0.009,0.73,0.206,-0.078,72467000.0,703000.0,,1820807000.0,-92486000.0,0.0,95316000.0,20221000.0,186895000.0,195496000.0,,442000.0,-1497000.0,9661000.0,,,-2022000.0,1896000.0,513304000.0,,62200000.0,602783000.0,372801000.0,42983000.0,43856000.0,44135000.0,48003000.0,51005000.0,,255410000.0,1742914000.0,1740910000.0,1380862000.0,,,513302000.0,342197000.0,-123695000.0,132755000.0,-92486000.0,,1.0,1.0,1911271000.0,-90464000.0,347373000.0,19142000.0,328231000.0,52900000.0,297213000.0,25996000.0,0.098,133495000.0,6902000.0,33821000.0,-306000.0,2000000.0,0.0,,130743000.0,0.01,5000000.0,0.0,0.0,0.0,49430000.0,,,1300000.0,0.0,318388000.0,,0.0,104358000.0,210017000.0,314375000.0,,,,-1936958000.0,7146264000.0,119000000.0,1397969000.0,121265000.0,-2004000.0,,,318388000.0,0.0,4928000.0,,,,0.0,-119000000.0,,407240000.0,
2021-05-02,2021-06-10,10-Q,"CHEWY, INC.",CHWY,CIK0001766502,USD,804523000.0,117565000.0,620463000.0,,1963107000.0,,23106000.0,,23106000.0,2100000.0,,1898526000.0,1317211000.0,,637525000.0,,637525000.0,74180000.0,,,,,,1545402000.0,0.0,0.0,,,,,,,,,,,,,,,,8600000.0,11426000.0,28800000.0,,0.09,,0.09,,,,,,,,,47468000.0,272000.0,,589776000.0,38719000.0,0.0,26158000.0,16866000.0,20535000.0,-22417000.0,,1874000.0,-831000.0,27653000.0,12349000.0,,-402000.0,,490887000.0,,19000000.0,,,,,,,,,,1829504000.0,1898526000.0,1424986000.0,,,144435000.0,14696000.0,-38882000.0,98366000.0,38719000.0,,,,550655000.0,39121000.0,392765000.0,21301000.0,371464000.0,15300000.0,339056000.0,8365000.0,,154411000.0,8703000.0,33054000.0,-87000.0,,,,38882000.0,0.01,5000000.0,0.0,0.0,0.0,71234000.0,0.0,0.0,,,,,,115674000.0,233556000.0,349230000.0,,,,-1898239000.0,2135178000.0,46000000.0,406220000.0,23106000.0,69022000.0,,,,0.0,,,,,,,427597000.0,,415248000.0
2021-08-01,2021-09-01,10-Q,"CHEWY, INC.",CHWY,CIK0001766502,USD,829021000.0,113433000.0,709927000.0,,1985800000.0,,21778000.0,,21778000.0,11900000.0,,2018362000.0,1392534000.0,,724997000.0,,724997000.0,,,,,,,1561582000.0,0.0,0.0,,,,,,,,,,,,,,,,9400000.0,,7500000.0,,-0.04,,-0.04,,,,,,,,,64118000.0,,,593454000.0,-16686000.0,0.0,,,,,,,,,0.0,,-500000.0,,505978000.0,,19600000.0,,,,,,,,,,1943309000.0,2018362000.0,1538948000.0,,,171968000.0,,,,-16686000.0,,,,609640000.0,-16186000.0,394356000.0,21956000.0,372400000.0,,338334000.0,,,185602000.0,10081000.0,31961000.0,,,,,,0.01,5000000.0,0.0,0.0,0.0,48126000.0,,,,,,,,128292000.0,277413000.0,405705000.0,,,,-1914925000.0,2155036000.0,,437672000.0,,75053000.0,,,,0.0,,,,,,,416665000.0,,416665000.0
