end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccruedLiabilitiesCurrent,AccruedProfessionalFeesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapitalCommonStock,AllocatedShareBasedCompensationExpense,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,Assets,AssetsCurrent,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,AvailableForSaleDebtSecuritiesAmortizedCostBasis,AvailableForSaleSecurities,AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue,AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,AvailableForSaleSecuritiesDebtSecurities,CapitalExpendituresIncurredButNotYetPaid,CashAndCashEquivalentsAtCarryingValue,CashCashEquivalentsAndShortTermInvestments,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CommonStockCapitalSharesReservedForFutureIssuance,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ComprehensiveIncomeNetOfTax,CurrentForeignTaxExpenseBenefit,DeferredIncomeTaxLiabilities,DeferredRentCreditNoncurrent,DeferredRevenueCurrent,DeferredRevenueNoncurrent,DeferredTaxAssetsGross,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsPropertyPlantAndEquipment,DeferredTaxAssetsTaxCreditCarryforwardsResearch,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,DeferredTaxAssetsValuationAllowance,DepreciationAndAmortization,DividendsCommonStock,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationNondeductibleExpenseShareBasedCompensationCost,EffectiveIncomeTaxRateReconciliationOtherAdjustments,EffectiveIncomeTaxRateReconciliationTaxCreditsResearch,EffectiveIncomeTaxRateReconciliationTaxExemptIncome,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,ForeignCurrencyTransactionGainLossBeforeTax,GainLossOnSaleOfPropertyPlantEquipment,GeneralAndAdministrativeExpense,ImpairmentOfLongLivedAssetsToBeDisposedOf,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,IncomeTaxExpenseBenefit,IncomeTaxesPaidNet,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInDeferredCharges,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,InvestmentIncomeAmortizationOfDiscount,InvestmentIncomeAmortizationOfPremium,InvestmentIncomeNetAmortizationOfDiscountAndPremium,LeaseholdImprovementsGross,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueAfterYearFive,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearFive,LesseeOperatingLeaseLiabilityPaymentsDueYearFour,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LossContingencyAccrualPayments,MarketableSecuritiesCurrent,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NonoperatingIncomeExpense,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseExpense,OtherAccruedLiabilitiesCurrent,OtherAssetsNoncurrent,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,OtherLiabilitiesCurrent,OtherNoncashIncomeExpense,PaymentsToAcquireMarketableSecurities,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PrepaidExpenseAndOtherAssetsCurrent,ProceedsFromIssuanceInitialPublicOffering,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfConvertiblePreferredStock,ProceedsFromSaleAndMaturityOfMarketableSecurities,ProceedsFromSaleOfPropertyPlantAndEquipment,ProceedsFromStockOptionsExercised,ProceedsFromStockPlans,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,ReceivableFromOfficersAndDirectorsForIssuanceOfCapitalStock,ReceivablesNetCurrent,ResearchAndDevelopmentExpense,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendPayments,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedInPeriodFairValue1,StockholdersEquity,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueEmployeeStockPurchasePlan,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueShareBasedCompensation,StockIssuedDuringPeriodValueStockOptionsExercised,StockRepurchasedDuringPeriodValue,TemporaryEquityCarryingAmountAttributableToParent,TemporaryEquityLiquidationPreference,TemporaryEquityParOrStatedValuePerShare,TemporaryEquitySharesAuthorized,TemporaryEquitySharesIssued,TemporaryEquitySharesOutstanding,TemporaryEquityStockIssuedDuringPeriodValueNewIssues,TenantImprovements,UnrecognizedTaxBenefits,UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestExpense,UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions,UnrecognizedTaxBenefitsIncreasesResultingFromPriorPeriodTaxPositions,ValuationAllowanceDeferredTaxAssetChangeInAmount,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesCommonStockSubjectToRepurchaseOrCancellation,WeightedAverageNumberOfSharesIssuedBasic,WorkersCompensationLiabilityCurrent,EffectiveIncomeTaxRateReconciliationTaxCreditsForeign
2019-09-30,2019-12-11,10-Q,"RAPT THERAPEUTICS, INC.",RAPT,CIK0001673772,USD,1590000.0,3410000.0,662000.0,5834000.0,13000.0,23923000.0,431000.0,,58369000.0,51224000.0,,,,,,,,,48310000.0,,48310000.0,,18872698.0,,,,935040.0,1000.0,-9956000.0,,,2219000.0,,,,,,,,,,300000.0,,-12.41,,,,,,,,,,,,1733000.0,,,-9971000.0,,,-12.41,0.0,,,,,,,,,,,,,,,,,,,58369000.0,5457000.0,,,,,,-9971000.0,344000.0,10315000.0,-10315000.0,,93000.0,3143000.0,15000.0,15000.0,,457000.0,,,,,,,,2914000.0,,,,,,,,,9836000.0,4002000.0,,,8582000.0,-148734000.0,,,,,,,-124797000.0,,,,431000.0,227000.0,,175490000.0,184469000.0,,117889475.0,104803325.0,104803325.0,,,,,,,,803229.0,16635.0,838961.0,1604000.0,
2019-12-31,2020-03-30,10-K,"RAPT THERAPEUTICS, INC.",RAPT,CIK0001673772,USD,1143000.0,3642000.0,192000.0,6059000.0,20000.0,235049000.0,2051000.0,1313468.0,84602000.0,80506000.0,,,,,,,,0.0,77383000.0,,77383000.0,13585000.0,2522034.0,0.0001,500000000.0,21833037.0,21833037.0,2000.0,-42973000.0,660000.0,97000.0,2225000.0,4000000.0,,34702000.0,0.0,29014000.0,,4636000.0,215000.0,34605000.0,1330000.0,0.0,-9.89,-0.0156,0.21,-0.2318,-0.0063,-0.0049,0.0297,-0.0123,,7900000.0,-24000.0,35000.0,8719000.0,0.0,-41301000.0,-42337000.0,-1036000.0,-42337000.0,-9.89,660000.0,660000.0,736000.0,,-1256000.0,4000000.0,1859000.0,,0.0,,,14296000.0,6579000.0,1602000.0,,2109000.0,2037000.0,1969000.0,11481000.0,84602000.0,9256000.0,0.0,,49902000.0,-843000.0,-35474000.0,-42997000.0,1292000.0,43629000.0,-43629000.0,2000000.0,318000.0,389000.0,24000.0,,,471000.0,-20000.0,0.0,888000.0,0.0001,50000000.0,0.0,0.0,3123000.0,34721000.0,34721000.0,14379000.0,0.0,45000.0,802000.0,0.0,-42997000.0,9766000.0,3707000.0,,,34910000.0,-161950000.0,,2051000.0,0.0,3600000.0,7.12,1600000.0,73121000.0,175490000.0,,34721000.0,2051000.0,347000.0,174000.0,,,0.0001,0.0,0.0,0.0,,,1747000.0,,466000.0,,9800000.0,4346400.0,,4404486.0,1779000.0,
2020-03-31,2020-05-14,10-Q,"RAPT THERAPEUTICS, INC.",RAPT,CIK0001673772,USD,3409000.0,3832000.0,351000.0,6258000.0,7000.0,307009000.0,2088000.0,1611955.0,150889000.0,146894000.0,,217000.0,136866000.0,,,,136649000.0,,91529000.0,,91529000.0,14146000.0,3427003.0,,,,24334007.0,2000.0,-13152000.0,,,2218000.0,5765000.0,3300000.0,,,,,,,,199000.0,0.0,-0.56,,,,,,,,,15200000.0,-204000.0,,3289000.0,,,-12902000.0,,,-0.56,237000.0,,2421000.0,5010000.0,7000.0,5065000.0,562000.0,4000.0,,4000.0,,,,,,,,,,150889000.0,13442000.0,,46670000.0,69872000.0,-46981000.0,-8745000.0,-13139000.0,135000.0,13972000.0,-13037000.0,,196000.0,389000.0,204000.0,,-217000.0,436000.0,,46883000.0,98000.0,,,,,3685000.0,,69842000.0,0.0,0.0,,30000.0,,-13139000.0,9864000.0,3606000.0,,5010000.0,10683000.0,-175089000.0,935000.0,2088000.0,,,,,131929000.0,,,69842000.0,2088000.0,30000.0,,,,,,,,,,,,,,,23266063.0,51098.0,23317161.0,1497000.0,
2020-06-30,2020-08-13,10-Q,"RAPT THERAPEUTICS, INC.",RAPT,CIK0001673772,USD,2381000.0,4256000.0,149000.0,6603000.0,177000.0,309908000.0,2035000.0,,139676000.0,136077000.0,153000.0,1000.0,130552000.0,,,,130704000.0,,28957000.0,,28957000.0,,3374819.0,,,,24442842.0,2000.0,-12217000.0,,,2210000.0,6013000.0,1775000.0,,,,,,,,400000.0,,-0.51,,,,,,,,,,,,2802000.0,,,-12120000.0,,,-0.51,267000.0,,,,,,,,,,,,,,,,,,,139676000.0,13080000.0,,103993000.0,,,,-12387000.0,391000.0,13788000.0,-12511000.0,,164000.0,389000.0,-199000.0,,369000.0,430000.0,,,,,,,,3127000.0,,,,,,,,,9813000.0,3210000.0,,,10986000.0,-187476000.0,1277000.0,,,,,,122611000.0,,411000.0,,2035000.0,453000.0,,,,,,,,,,,,,,,24336102.0,40789.0,24376891.0,2139000.0,
2020-09-30,2020-11-16,10-Q,"RAPT THERAPEUTICS, INC.",RAPT,CIK0001673772,USD,4405000.0,5669000.0,270000.0,6866000.0,74000.0,312078000.0,2005000.0,,128970000.0,125508000.0,119000.0,,121526000.0,,,,121645000.0,,20229000.0,,20229000.0,,4195291.0,,,,24495525.0,2000.0,-14734000.0,,,2200000.0,5128000.0,1132000.0,,,,,,,,300000.0,,-0.6,,,,,,,,,,,,3197000.0,,,-14344000.0,,,-0.6,287000.0,,,,,,,,,,,,,,,,,,,128970000.0,15591000.0,,102557000.0,,,,-14631000.0,237000.0,16109000.0,-14581000.0,,60000.0,389000.0,-70000.0,,-33000.0,389000.0,,,,,,,,2722000.0,,,,,,,,,9939000.0,3073000.0,,,12912000.0,-202107000.0,1528000.0,,,,,,110047000.0,,,,2005000.0,165000.0,,,,,,,,,,,,,,,24449115.0,25042.0,24474157.0,3156000.0,
2020-12-31,2021-03-11,10-K,"RAPT THERAPEUTICS, INC.",RAPT,CIK0001673772,USD,2383000.0,4935000.0,129000.0,7082000.0,-177000.0,319196000.0,8686000.0,1553590.0,118969000.0,115598000.0,53000.0,1000.0,107873000.0,107925000.0,3594000.0,104331000.0,107925000.0,,24918000.0,111500000.0,24918000.0,-52465000.0,4106321.0,0.0001,500000000.0,24773361.0,24773361.0,2000.0,-53089000.0,990000.0,70000.0,2185000.0,4096000.0,863000.0,47130000.0,0.0,38665000.0,,6103000.0,1273000.0,47060000.0,1123000.0,0.0,-2.19,-0.0191,0.21,-0.2399,-0.0055,0.0031,0.0283,,,13100000.0,249000.0,0.0,12771000.0,0.0,-49961000.0,-51902000.0,-1941000.0,-51902000.0,-2.19,990000.0,990000.0,2390000.0,,,959000.0,965000.0,,497000.0,,,12694000.0,2137000.0,1969000.0,2259000.0,2183000.0,2109000.0,2037000.0,14790000.0,118969000.0,11742000.0,0.0,86592000.0,75461000.0,-87435000.0,-40491000.0,-52892000.0,1312000.0,58256000.0,-53214000.0,2100000.0,263000.0,389000.0,-249000.0,,52000.0,328000.0,,139334000.0,398000.0,0.0001,50000000.0,0.0,0.0,4088000.0,,73610000.0,0.0,52297000.0,0.0,955000.0,1851000.0,-52892000.0,10064000.0,2982000.0,,,45485000.0,-214842000.0,5042000.0,8686000.0,0.0,2400000.0,24.57,5400000.0,104179000.0,,896000.0,69842000.0,8686000.0,955000.0,,,,,,,,,,2291000.0,0.0,544000.0,,12500000.0,24134305.0,,24164828.0,2967000.0,
2021-03-31,2021-05-11,10-Q,"RAPT THERAPEUTICS, INC.",RAPT,CIK0001673772,USD,3131000.0,4539000.0,248000.0,7362000.0,-189000.0,323184000.0,2687000.0,2060385.0,105924000.0,102606000.0,19000.0,17000.0,96245000.0,96247000.0,14168000.0,82079000.0,96247000.0,,24720000.0,,24720000.0,-198000.0,5304096.0,,,,,2000.0,-16526000.0,,,2157000.0,3135000.0,983000.0,,,,,,,,280000.0,,-0.66,,,,,,,,18000000.0,,-38000.0,,4012000.0,,,-16514000.0,,,-0.66,,,362000.0,0.0,,-841000.0,112000.0,,,-218000.0,,,,,,,,,14283000.0,105924000.0,11143000.0,,73686000.0,1301000.0,12411000.0,-13910000.0,-16514000.0,47000.0,17783000.0,-16561000.0,,64000.0,389000.0,38000.0,,-50000.0,338000.0,,15734000.0,227000.0,,,,,4200000.0,,1180000.0,,28372000.0,,121000.0,,-16514000.0,10291000.0,2929000.0,,,13771000.0,-231356000.0,1222000.0,2687000.0,,,,,91641000.0,,,1180000.0,2687000.0,121000.0,,,,,,,,,,,,,,,24844946.0,,24844946.0,2167000.0,
2021-06-30,2021-08-11,10-Q,"RAPT THERAPEUTICS, INC.",RAPT,CIK0001673772,USD,2714000.0,5068000.0,620000.0,7606000.0,-137000.0,465179000.0,2888000.0,,231081000.0,227955000.0,12000.0,28000.0,221493000.0,221477000.0,52255000.0,169222000.0,221477000.0,,86220000.0,,86220000.0,,5149674.0,,,,,3000.0,-16058000.0,,,2141000.0,2283000.0,967000.0,,,,,,,,200000.0,,-0.63,,,,,,,,17000000.0,,,,3760000.0,,,-16110000.0,,,-0.63,,,,,,,,,,,,,,,,,,,13502000.0,231081000.0,10394000.0,,137084000.0,,,,-16110000.0,-29000.0,16950000.0,-16081000.0,,40000.0,389000.0,70000.0,,-18000.0,329000.0,,,,,,,,4651000.0,,,,,,,,,10343000.0,2737000.0,,,13190000.0,-247466000.0,869000.0,,,,,,217579000.0,,,,2888000.0,,,,,,,,,,,,,,,,25589947.0,,25589947.0,2272000.0,
2021-09-30,2021-11-10,10-Q,"RAPT THERAPEUTICS, INC.",RAPT,CIK0001673772,USD,4017000.0,6845000.0,670000.0,7836000.0,45000.0,467942000.0,2291000.0,,217462000.0,214495000.0,17000.0,24000.0,209162000.0,209155000.0,52060000.0,157095000.0,209155000.0,,59999000.0,,59999000.0,,5111841.0,,,,,3000.0,-18469000.0,,,2149000.0,1538000.0,745000.0,,,,,,,,200000.0,,-0.63,,,,,,,,16100000.0,,,,3774000.0,,,-18651000.0,,,-0.63,,,,,,,,,,,,,,,,,,,15589000.0,217462000.0,12695000.0,,150787000.0,,,,-18651000.0,-118000.0,19499000.0,-18533000.0,,39000.0,389000.0,173000.0,,9000.0,295000.0,,,,,,,,3709000.0,,,,,,,,,10414000.0,2578000.0,,,15725000.0,-266117000.0,966000.0,,,,,,201873000.0,,,,2291000.0,,,,,,,,,,,,,,,,29491857.0,,29491857.0,3176000.0,
2021-12-31,2022-03-10,10-K,"RAPT THERAPEUTICS, INC.",RAPT,CIK0001673772,USD,1999000.0,6326000.0,415000.0,7684000.0,-206000.0,470629000.0,9952000.0,2071773.0,198636000.0,192973000.0,,235000.0,188520000.0,,55481000.0,132804000.0,188285000.0,,24027000.0,189700000.0,24027000.0,-891000.0,5070476.0,0.0001,500000000.0,29555119.0,29555119.0,3000.0,-69233000.0,,34000.0,2150000.0,1016000.0,511000.0,61522000.0,0.0,49791000.0,,7756000.0,2331000.0,61488000.0,996000.0,0.0,-2.53,,0.21,-0.2086,-0.0076,0.0037,0.0239,,,15700000.0,-258000.0,0.0,16037000.0,0.0,-66464000.0,-69204000.0,-2740000.0,,-2.53,,0.0,933000.0,,,-3432000.0,1764000.0,,1270000.0,,,10725000.0,,2037000.0,2137000.0,2259000.0,2183000.0,2109000.0,12256000.0,198636000.0,9595000.0,0.0,165627000.0,141482000.0,-81347000.0,-61026000.0,-69204000.0,5000.0,73022000.0,-69209000.0,2300000.0,54000.0,2922000.0,258000.0,,-287000.0,254000.0,,164977000.0,755000.0,0.0001,50000000.0,0.0,0.0,3319000.0,,,,84385000.0,0.0,,2022000.0,-69204000.0,10425000.0,2741000.0,,,56985000.0,-284046000.0,3813000.0,9952000.0,0.0,2400000.0,15.04,6800000.0,186380000.0,,,134770000.0,9952000.0,,,,,,,,,,,4434000.0,0.0,1336000.0,807000.0,14400000.0,27390326.0,,27390326.0,3652000.0,-0.0214
