end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccountsReceivableNetCurrent,AccruedInsuranceCurrent,AccruedLiabilitiesCurrent,AccruedLiabilitiesCurrentAndNoncurrent,AccruedPayrollTaxesCurrent,AccruedRentCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapital,AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,AdjustmentsToAdditionalPaidInCapitalMarkToMarket,AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationRestrictedStockUnitsRequisiteServicePeriodRecognition,AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,AdjustmentsToAdditionalPaidInCapitalWarrantIssued,AdvertisingExpense,AllocatedShareBasedCompensationExpense,AllowanceForDoubtfulAccountsReceivable,AmortizationOfDebtDiscountPremium,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,Assets,AssetsCurrent,CapitalizedComputerSoftwareAmortization1,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashFDICInsuredAmount,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,CommitmentsAndContingencies,CommonStockParOrStatedValuePerShare,CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,CompensationExpenseExcludingCostOfGoodAndServiceSold,ContractWithCustomerLiabilityCurrent,ConversionOfStockAmountConverted1,ConversionOfStockSharesConverted1,ConvertiblePreferredStockSharesIssuedUponConversion,CostOfRevenue,CurrentIncomeTaxExpenseBenefit,CurrentStateAndLocalTaxExpenseBenefit,DebtInstrumentFaceAmount,DeferredCostsCurrent,DeferredFederalIncomeTaxExpenseBenefit,DeferredOfferingCosts,DeferredRentCredit,DeferredRentCreditCurrent,DeferredRevenueCurrent,DeferredStateAndLocalIncomeTaxExpenseBenefit,DeferredTaxAssetsGross,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccruals,DeferredTaxAssetsValuationAllowance,DepositsAssetsCurrent,Depreciation,DepreciationAndAmortization,DepreciationDepletionAndAmortization,DueToRelatedPartiesCurrent,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,EffectiveIncomeTaxRateReconciliationNondeductibleExpenseOther,EffectiveIncomeTaxRateReconciliationNondeductibleExpenseShareBasedCompensationCost,EffectiveIncomeTaxRateReconciliationRepatriationForeignEarningsJobsCreationActOf2004,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EmployeeBenefitsAndShareBasedCompensation,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,GeneralAndAdministrativeExpense,GrossProfit,GrossTransactionVolume,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncomeTaxesPaidNet,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInContractWithCustomerLiability,IncreaseDecreaseInDeferredCharges,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInDepositOtherAssets,IncreaseDecreaseInInsuranceAssets,IncreaseDecreaseInNotesPayableRelatedPartiesCurrent,IncreaseDecreaseInOtherCurrentAssets,IncreaseDecreaseInSelfInsuranceReserve,InsuranceCommissionsAndFees,IntangibleAssetsNetExcludingGoodwill,InterestExpense,InterestExpenseDebt,InterestIncomeExpenseNonoperatingNet,InterestPaidNet,LeaseAndRentalExpense,LeaseDepositLiability,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesSubjectToCompromiseDebtAndAccruedInterest,LongTermDebtPercentageBearingFixedInterestRate,LongTermNotesPayable,LossContingencyReceivable,MarketingAndAdvertisingExpense,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NonoperatingIncomeExpense,NotesPayable,NotesPayableCurrent,NotesPayableRelatedPartiesClassifiedCurrent,OperatingExpenses,OperatingIncomeLoss,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLossCarryforwards,OtherAccruedLiabilitiesCurrent,OtherAccruedLiabilitiesNoncurrent,OtherAssetsCurrent,OtherAssetsNoncurrent,OtherLiabilities,OtherNonoperatingIncomeExpense,PaymentsForAdvanceToAffiliate,PaymentsForOtherDeposits,PaymentsForRepurchaseOfPrivatePlacement,PaymentsForSoftware,PaymentsOfStockIssuanceCosts,PaymentsToAcquirePropertyPlantAndEquipment,PaymentsToDevelopSoftware,PreferredStockNoParValue,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrincipalTransactionsRevenue,ProceedsFromContributionsFromAffiliates,ProceedsFromConvertibleDebt,ProceedsFromIssuanceInitialPublicOffering,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfPreferredStockAndPreferenceStock,ProceedsFromIssuanceOfWarrants,ProceedsFromNotesPayable,ProceedsFromOtherEquity,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfNotesPayable,ProceedsFromSaleOfPropertyPlantAndEquipment,ProceedsFromStockOptionsExercised,ProceedsFromWarrantExercises,ProfitLoss,PropertyPlantAndEquipmentNet,ProvisionForDoubtfulAccounts,RelatedPartyTransactionDueFromToRelatedParty,RepaymentsOfNotesPayable,RepaymentsOfOtherShortTermDebt,RepaymentsOfRelatedPartyDebt,ResearchAndDevelopmentExpense,RestrictedCashAndCashEquivalentsAtCarryingValue,RestrictedStockExpense,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerIncludingAssessedTax,Revenues,SelfInsuranceReserve,SelfInsuranceReserveCurrent,SellingAndMarketingExpense,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedNumberOfShares,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedOptionsForfeitedWeightedAverageGrantDateFairValue,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedWeightedAverageGrantDateFairValue,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedNumberOfShares,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedWeightedAverageGrantDateFairValue,SharebasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeExercisableOptionsWeightedAverageExercisePrice1,SharesIssued,SharesIssuedPricePerShare,StockAndWarrantsIssuedDuringPeriodValuePreferredStockAndWarrants,StockholdersEquity,StockholdersEquityNoteSubscriptionsReceivable,StockIssuedDuringPeriodSharesAcquisitions,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesOther,StockIssuedDuringPeriodSharesRestrictedStockAwardForfeited,StockIssuedDuringPeriodSharesRestrictedStockAwardGross,StockIssuedDuringPeriodSharesRestrictedStockAwardNetOfForfeitures,StockIssuedDuringPeriodSharesShareBasedCompensationForfeited,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueRestrictedStockAwardForfeitures,StockIssuedDuringPeriodValueRestrictedStockAwardGross,StockIssuedDuringPeriodValueRestrictedStockAwardNetOfForfeitures,StockIssuedDuringPeriodValueShareBasedCompensation,StockIssuedDuringPeriodValueShareBasedCompensationGross,StockIssuedDuringPeriodValueStockOptionsExercised,StockOptionPlanExpense,ValuationAllowanceDeferredTaxAssetChangeInAmount,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,ClassOfWarrantOrRightOutstanding,DeferredTaxAssetsLiabilitiesNet,DeferredTaxLiabilitiesOther,GainsLossesOnExtinguishmentOfDebt,ImpairmentOfLongLivedAssetsHeldForUse,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearFour,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,OperatingLeasesRentExpenseMinimumRentals,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingAggregateIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedInPeriodFairValue1,SharePrice,StockIssuedDuringPeriodSharesNewIssues
2018-06-30,2018-08-14,10-Q,HyreCar Inc.,HYRE,CIK0001713832,USD,1780724.0,60800.0,,428502.0,,,,,21641896.0,,,,182379.0,,,,,,,,,12116266.0,12022464.0,,11867519.0,,,,,250000.0,5.0,,,0.0,,50000000.0,11708041.0,11708041.0,117.0,,,,,,1196547.0,,,,11585.0,,,,,24960.0,,,,,,,,,,,9629.0,-0.92,,,,,,,,,,,,3156479.0,1076952.0,5193767.0,,,,,,,,,,,,,,,,,1237443.0,,1874685.0,,,,,,2543815.0,12116266.0,2543815.0,,,,0.0,,,,,-5042285.0,-1872604.0,,,300000.0,4246633.0,-3169681.0,,,,,,,,82560.0,90000.0,,2081.0,,,,,,,,,0.0,15000000.0,0.0,0.0,,866144.0,,,,,,,,,,,,,,-5042285.0,3802.0,,0.0,,,960053.0,296958.0,,,-12062170.0,581469.0,2273499.0,162375.0,,793196.0,,0.0,0.45,0.0267,,,,825000.0,,5.0,,,,,,463000.0,9572451.0,7392.0,,,,,,,,,,,,,1209620.0,,,,,,182379.0,,5456685.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-30,2018-11-08,10-Q,HyreCar Inc.,HYRE,CIK0001713832,USD,784538.0,128600.0,,404340.0,,,,,21728618.0,,,,,,,,,,,,,9114597.0,8953338.0,,8671099.0,,,,,250000.0,5.0,,,0.0,,50000000.0,11708041.0,11708041.0,117.0,86722.0,,,,,1235702.0,,,,13988.0,,,,,44602.0,,,,,,,,,,,9629.0,-0.15,,,,,,,,,,,,1210436.0,1450250.0,,,1779454.0,,,,,,,,,,,,,,,1307094.0,67689.0,3261.0,,,,,,1243109.0,9114597.0,1243109.0,,,,0.0,,,,,-1787685.0,-18170.0,,,,3219765.0,-1769515.0,,,,,,,,139651.0,90000.0,,-14909.0,,,,,,,,,0.0,15000000.0,0.0,0.0,,866144.0,,,,,,,,,,,,,,,3570.0,,0.0,,,960053.0,587966.0,,,-13849855.0,581469.0,2685952.0,162375.0,,1421363.0,,0.0,0.45,0.0247,,,,825000.0,,5.0,,,,,,,7871488.0,7392.0,,,,,,,,,,,,,,,,0.0,,,86722.0,,11708041.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-31,2019-03-28,10-K,HyreCar Inc.,HYRE,CIK0001713832,USD,856925.0,161177.0,,775857.0,775857.0,3154.0,,,21857017.0,,-1260000.0,,446417.0,-569665.0,,1107982.0,2086826.0,,,1515191.0,2726464.0,7397547.0,7075311.0,0.0,6764870.0,6550927.0,,,,250000.0,,,,0.0,,50000000.0,11708041.0,11708041.0,117.0,,,,0.0,,5132079.0,800.0,800.0,,20927.0,-1482000.0,,73886.0,,53764.0,-410000.0,62000.0,3258000.0,,,3258000.0,,900.0,,,9629.0,-1.31,0.0,0.21,-0.175,0.0,,-0.048,-0.048,-0.009,0.07,,,7600735.0,4645000.0,,,-11243103.0,800.0,800.0,,-362530.0,120177.0,747358.0,,-14226.0,6046.0,,,-300000.0,45777.0,348442.0,,221623.0,2040311.0,,,64414.0,32168.0,,2044617.0,7397547.0,2044617.0,,,,24444.0,,13263672.0,-197676.0,-6515069.0,-11243903.0,-2084440.0,,,,13803663.0,-9158663.0,,,,,11637000.0,,452307.0,128337.0,90000.0,53741.0,-44129.0,,,569665.0,221623.0,,233136.0,,,0.0,15000000.0,0.0,0.0,,3479004.0,,132640.0,-1260000.0,12600000.0,,,,,,,,,,-11243903.0,10613.0,,275290.0,637547.0,,4304000.0,1414727.0,,,-16496757.0,1557084.0,9777079.0,348442.0,348442.0,4788201.0,2280842.0,0.0,0.45,0.0256,,1099285.0,5.0,825000.0,5.0,,274285.0,5.0,,,,,5352930.0,7447.0,,,,,0.0,264285.0,,,,3137008.0,,12600000.0,1371425.0,,,,1321425.0,,446417.0,-1892000.0,8557796.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-31,2019-05-10,10-Q,HyreCar Inc.,HYRE,CIK0001713832,USD,1037288.0,152027.0,,637025.0,637025.0,6662.0,,,23064096.0,,,,253681.0,,,,335396.0,,,,2888883.0,6988694.0,6672139.0,,6338871.0,-425999.0,,,,,,274224.0,,0.0,,50000000.0,12191508.0,12191508.0,122.0,,,,,,2015048.0,,,,18286.0,,,71574.0,,71875.0,,,,,,,,12930.0,,12930.0,9629.0,-0.14,,,,,,,,,,,,1579779.0,1495677.0,,,-1697598.0,,,,180363.0,-9150.0,-138832.0,,-2641.0,18111.0,,,,34618.0,22019.0,,209311.0,810.0,,,810.0,,,2126278.0,6988694.0,2126278.0,,,,,,925903.0,-7249.0,-1344653.0,-1697598.0,31291.0,,,,3224566.0,-1728889.0,,,,,,,251470.0,162955.0,95000.0,67298.0,32101.0,,,,,,2249.0,,,0.0,15000000.0,0.0,0.0,,1259291.0,,,,,,873403.0,,,,,-2249.0,52500.0,,-1697598.0,12244.0,,196515.0,,,1347000.0,479996.0,,34511.0,-18194355.0,627292.0,3510725.0,370461.0,1453257.0,1164791.0,281181.0,0.0,0.45,0.0261,,975000.0,,,,,,,,,,,4862416.0,7447.0,,,,400000.0,138800.0,10000.0,,0.0,,,27500.0,,,,,27500.0,219170.0,52500.0,219170.0,,11883460.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-30,2019-08-15,10-Q,HyreCar Inc.,HYRE,CIK0001713832,USD,995816.0,155659.0,,545283.0,545283.0,4353.0,,,23976505.0,,,,297862.0,,,,,,,,,5946844.0,5650487.0,,5086942.0,,,,,,,,,0.0,,50000000.0,12331348.0,12331348.0,123.0,,,,,,2110193.0,,,,15743.0,,,19876.0,,59319.0,,,,,,,,,,,9629.0,-0.17,,,,,,,,,,,,1927946.0,1690899.0,,,-2048689.0,,,,,,,,,,,,,,,,190842.0,1051.0,,,,,,2220707.0,5946844.0,2220707.0,,,,,,,,,-2048689.0,29851.0,,,,3769439.0,-2078540.0,,,,,,,156707.0,392143.0,95000.0,66266.0,30902.0,,,,,,,,,0.0,15000000.0,0.0,0.0,,1512593.0,,,,,,,,,,,,,,-2048689.0,10515.0,,150409.0,,,,568657.0,,67680.0,-20243044.0,630578.0,3801092.0,,610660.0,1272836.0,,0.0,0.45,0.0239,,,,,,,,,,,,,3726137.0,7447.0,,,,,,,,,,,,,,,,,,19218.0,297862.0,,12206213.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-30,2019-11-06,10-Q,HyreCar Inc.,HYRE,CIK0001713832,USD,1059669.0,169476.0,,490569.0,490569.0,,,,35455890.0,,,,,-980123.0,,,,,,,,13829139.0,13551938.0,,13143893.0,,,,,250000.0,,,,0.0,,50000000.0,16372171.0,16372171.0,164.0,272074.0,,,,2429638.0,2219275.0,,,,11924.0,,,9938.0,,45737.0,,,,,,,,,,,9629.0,-0.24,,,,,,,,,,,,2342103.0,1490997.0,,,-3622665.0,,,,,,,,,,,,,,,,172374.0,639.0,,,,,,2246241.0,13829139.0,2246241.0,,,,,,,,,-3622665.0,60575.0,,,,5174237.0,-3683240.0,,,,,,,246368.0,226645.0,95000.0,57588.0,61214.0,,,,,,,,,0.0,15000000.0,0.0,0.0,,1614001.0,,,,,,,,,,,,,,-3622665.0,9827.0,,109606.0,,,,560242.0,,102734.0,-23865709.0,382361.0,3710272.0,,640637.0,2271892.0,,0.0,0.45,0.0173,,,,,,,,,,,,,11582898.0,7447.0,,,,,,,,,,,,,,,,102734.0,,9741.0,272074.0,,15323776.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-31,2020-04-14,10-K,HyreCar Inc.,HYRE,CIK0001713832,USD,2232629.0,84680.0,,903912.0,903912.0,161113.0,98000.0,67718.0,35857835.0,,,,,-1017623.0,,,3120151.0,,,,,11379288.0,11121245.0,67718.0,10657140.0,3892270.0,10657140.0,10657140.0,,250000.0,3.71,,,0.0,7447.0,50000000.0,16393171.0,16393171.0,164.0,,,,,2429638.0,9842543.0,800.0,800.0,,,-2024000.0,,98000.0,,64808.0,-674000.0,,5956000.0,386000.0,279000.0,6621000.0,,2682.0,70400.0,,9629.0,-0.9,0.0,0.21,0.218,,0.21,-0.005,-0.014,-0.054,0.07,,,8561755.0,6012381.0,,,-12517577.0,800.0,800.0,800.0,1375704.0,-76497.0,128055.0,,-20927.0,11044.0,,,,251088.0,984450.0,,153905.0,2500.0,,,,274969.0,,4543870.0,11379288.0,4543870.0,,,,,,12012239.0,-6207.0,-8113762.0,-12518377.0,171981.0,,,,18701939.0,-12689558.0,,,,,21300000.0,88302.0,264404.0,379425.0,95000.0,88302.0,174481.0,,5000.0,,221623.0,,1207.0,,,0.0,15000000.0,0.0,0.0,,6623894.0,,,,12075000.0,,,,,,,,81459.0,873403.0,,9138.0,,101167.0,263873.0,,5008000.0,2496165.0,,330390.0,-29015134.0,1953498.0,15854924.0,,1332892.0,7644019.0,1988626.0,0.0,0.45,,400000.0,,,,,,,,6.25,2429638.0,2.63,,6835418.0,7447.0,,,,,341000.0,360000.0,,,,,610550.0,,,330390.0,,,,,1047686.0,-2698000.0,13956793.0,500739.0,,,,,,,,,,,,,,,,,2253206.0,2.6,,,,,,,,,
2020-03-31,2020-05-14,10-Q,HyreCar Inc.,HYRE,CIK0001713832,USD,2879113.0,78549.0,,884998.0,884998.0,,,,36301582.0,,,,,,,,785228.0,,,,,8502190.0,8263304.0,,7822967.0,-2834173.0,7822967.0,,,,,,,0.0,,50000000.0,16473335.0,16473335.0,164.0,,,,,,3605301.0,,,,,,,110250.0,,54244.0,,,,,,,,19157.0,19157.0,,9629.0,-0.25,,,,,,,,,,,,3228172.0,2175112.0,,,-4057416.0,800.0,,,646484.0,-6131.0,-18914.0,,,-10564.0,,,,-17637.0,120365.0,,135436.0,19.0,,-19.0,19.0,,,5281241.0,8502190.0,5281241.0,,,,,,28575.0,,-2862748.0,-4058216.0,29629.0,,,,6262157.0,-4087045.0,,,,,,,547406.0,361788.0,95000.0,72741.0,29648.0,,,,,,,,,0.0,15000000.0,0.0,0.0,,2558295.0,,,,,,,,,,,,28575.0,,-4058216.0,8450.0,,144669.0,,,1388000.0,743813.0,,163100.0,-33073350.0,507477.0,5780413.0,,1453257.0,2290172.0,415172.0,,,,,,,,,,,,,,,,3220949.0,7447.0,,,,,403100.0,,,6650.0,,,,,,163100.0,,,,28575.0,252072.0,,16424969.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-30,2020-08-13,10-Q,HyreCar Inc.,HYRE,CIK0001713832,USD,2311633.0,59249.0,,794074.0,,,88920.0,,38815056.0,,,,,26161.0,,,,,,,,8409033.0,8189304.0,,7157038.0,,,7157038.0,,,,,,0.0,7447.0,50000000.0,17692201.0,17692201.0,176.0,,,,,,3045726.0,,,,,,,,,54244.0,,,,,,,749454.0,,,,9629.0,-0.22,,,,,,,,,,1434132.0,,3911065.0,2537662.0,,,-3853475.0,0.0,,,,,,,,,,,,,,,116967.0,11310.0,,11310.0,,,,6528073.0,8409033.0,5415138.0,,0.01,1112935.0,,,,,,-3853475.0,-6493.0,1999175.0,886240.0,,6397630.0,-3859968.0,,,,,,,,223563.0,95000.0,,-17803.0,,,,,,,,,0.0,15000000.0,0.0,0.0,,2376448.0,,,,,,,,,,,,,,-3853475.0,7762.0,,0.0,,,,615466.0,0.0,121797.0,-36926825.0,387733.0,5583388.0,,1359318.0,1871099.0,,,,,,,,,,,,,,,,,1880960.0,,,,,,,,,,,,145200.0,,,121797.0,0.0,,,5250.0,26161.0,,17181496.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-30,2020-11-12,10-Q,HyreCar Inc.,HYRE,CIK0001713832,USD,2465099.0,72454.0,,1970509.0,1970509.0,,67591.0,,38997490.0,,,99303.0,,24277.0,,,,144100.0,,,,8243546.0,8040822.0,,6788335.0,,,6788335.0,,250000.0,,,,0.0,7447.0,50000000.0,17726601.0,17726601.0,177.0,,,,,,3917365.0,,,,,,,,,54244.0,,,,,,,749454.0,,,,9629.0,-0.1,,,,,,,,,,,,2080037.0,2896460.0,,-1839620.0,-1839620.0,0.0,,,,,,,,,,,,,,,98499.0,22787.0,,22787.0,,,,8019771.0,8243546.0,7240491.0,22781.0,,779280.0,,,,,,-1839620.0,71419.0,1999175.0,1219895.0,,4664661.0,-1768201.0,,,,,,,,430579.0,95000.0,,48632.0,,,,,,,,,0.0,15000000.0,,,,3019518.0,,,,,,,,,,,,,,-1839620.0,9225.0,,0.0,,,,759686.0,0.0,99303.0,-38766445.0,428886.0,6813825.0,,1521115.0,1824938.0,24227.0,,,,,,,,,,,,,,,,223775.0,,,,,,,,,,,,,,,,0.0,,,38335.0,24277.0,,17711132.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
