end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccountsPayableRelatedPartiesCurrent,AccountsReceivableNetCurrent,AccretionOfDiscount,AccruedPayrollTaxesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapitalCommonStock,AdjustmentForAmortization,AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,AdjustmentsToAdditionalPaidInCapitalOther,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AdjustmentsToAdditionalPaidInCapitalWarrantIssued,AdvertisingExpense,AllocatedShareBasedCompensationExpense,AmortizationOfDebtDiscountPremium,AmortizationOfFinancingCosts,AmortizationOfIntangibleAssets,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,AssetImpairmentCharges,Assets,AssetsCurrent,AssetsOfDisposalGroupIncludingDiscontinuedOperation,AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashFDICInsuredAmount,ClassOfWarrantOrRightOutstanding,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ConversionOfStockAmountConverted1,ConvertibleDebtNoncurrent,ConvertibleLongTermNotesPayable,ConvertibleNotesPayable,ConvertibleNotesPayableCurrent,CostOfGoodsSold,CostOfRevenue,DebtInstrumentConvertibleConversionPrice1,DebtInstrumentUnamortizedDiscount,DebtInstrumentUnamortizedDiscountNoncurrent,DebtIssuanceCosts,DebtIssuanceCostsIncurredDuringNoncashOrPartialNoncashTransaction,DebtRelatedCommitmentFeesAndDebtIssuanceCosts,DeferredCompensationLiabilityCurrent,DeferredFinanceCostsCurrentNet,DeferredFinanceCostsNoncurrentGross,DeferredOfferingCosts,DeferredRevenue,DeferredRevenueCurrent,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,DeferredTaxAssetsValuationAllowance,Depreciation,DerivativeGainLossOnDerivativeNet,DerivativeLiabilities,DiscontinuedOperationGainLossFromDisposalOfDiscontinuedOperationBeforeIncomeTax,DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax,DisposalGroupIncludingDiscontinuedOperationAccountsNotesAndLoansReceivableNet,DisposalGroupIncludingDiscontinuedOperationAccountsPayable,DisposalGroupIncludingDiscontinuedOperationAssetsNoncurrent,DisposalGroupIncludingDiscontinuedOperationCashAndCashEquivalents,DisposalGroupIncludingDiscontinuedOperationCostsOfGoodsSold,DisposalGroupIncludingDiscontinuedOperationDeferredRevenueCurrent,DisposalGroupIncludingDiscontinuedOperationGeneralAndAdministrativeExpense,DisposalGroupIncludingDiscontinuedOperationGoodwill1,DisposalGroupIncludingDiscontinuedOperationGrossProfitLoss,DisposalGroupIncludingDiscontinuedOperationIntangibleAssets,DisposalGroupIncludingDiscontinuedOperationOperatingExpense,DisposalGroupIncludingDiscontinuedOperationOtherCurrentAssets,DisposalGroupIncludingDiscontinuedOperationOtherCurrentLiabilities,DisposalGroupIncludingDiscontinuedOperationPropertyPlantAndEquipmentCurrent,DisposalGroupIncludingDiscontinuedOperationRevenue,DueToOfficersOrStockholdersCurrent,DueToRelatedPartiesCurrent,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EmployeeBenefitsAndShareBasedCompensation,FairValueAdjustmentOfWarrants,FiniteLivedIntangibleAssetsAccumulatedAmortization,FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear,FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,FiniteLivedIntangibleAssetsGross,FiniteLivedIntangibleAssetsNet,ForeignCurrencyTransactionGainLossBeforeTax,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,Goodwill,GoodwillImpairedAccumulatedImpairmentLoss,GrossProfit,ImpairmentOfLongLivedAssetsHeldForUse,ImpairmentOfLongLivedAssetsToBeDisposedOf,IncomeLossFromContinuingOperations,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,IncomeLossFromDiscontinuedOperationsNetOfTax,IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicAndDilutedShare,IncomeTaxExpenseBenefit,IncomeTaxesPaidNet,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableRelatedParties,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedTaxesPayable,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInDerivativeLiabilities,IncreaseDecreaseInInventories,IncreaseDecreaseInOtherCurrentAssets,IncreaseDecreaseInOtherCurrentLiabilities,IncreaseDecreaseInOtherRegulatoryAssets,IncreaseDecreaseInPrepaidExpense,IntangibleAssetsNetExcludingGoodwill,IntangibleAssetsNetIncludingGoodwill,InterestExpense,InterestExpenseBorrowings,InterestExpenseOther,InventoryFinishedGoods,InventoryNet,InventoryRawMaterials,InventoryWorkInProcess,IssuanceOfStockAndWarrantsForServicesOrClaims,LeaseAndRentalExpense,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LiabilitiesOfDisposalGroupIncludingDiscontinuedOperation,LiabilitiesOfDisposalGroupIncludingDiscontinuedOperationCurrent,LongTermDebt,LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,LongTermDebtMaturitiesRepaymentsOfPrincipalRemainderOfFiscalYear,LongTermNotesPayable,MarketingAndAdvertisingExpense,MarketingExpense,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,NetIncomeLossAvailableToCommonStockholdersDiluted,NoncashOrPartNoncashAcquisitionPayablesAssumed1,NonoperatingIncomeExpense,NotesIssued1,NotesPayableCurrent,NumberOfReportableSegments,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseCost,OperatingLeaseExpense,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeasePayments,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsDueThereafter,OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,OperatingLeasesRentExpenseNet,OperatingLeaseWeightedAverageDiscountRatePercent,OtherAssetImpairmentCharges,OtherAssetsCurrent,OtherAssetsNoncurrent,OtherInventorySupplies,OtherLiabilitiesCurrent,OtherNonoperatingIncome,PaymentsOfDebtRestructuringCosts,PaymentsToAcquireInProcessResearchAndDevelopment,PaymentsToAcquireIntangibleAssets,PaymentsToAcquireMachineryAndEquipment,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PrepaidExpenseCurrent,PresentValueOfFutureInsuranceProfitsAmortizationExpenseRemainderOfFiscalYear,PresentValueOfFutureInsuranceProfitsAmortizationExpenseYearOne,PresentValueOfFutureInsuranceProfitsAmortizationExpenseYearThree,PresentValueOfFutureInsuranceProfitsAmortizationExpenseYearTwo,ProceedsFromConvertibleDebt,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfLongTermDebt,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromRelatedPartyDebt,ProceedsFromSalesOfBusinessAffiliateAndProductiveAssets,ProceedsFromShortTermDebt,ProceedsFromSubordinatedShortTermDebt,ProfitLoss,PropertyPlantAndEquipmentNet,RelatedPartyTransactionExpensesFromTransactionsWithRelatedParty,RepaymentsOfShortTermDebt,RepaymentsOfSubordinatedShortTermDebt,ResearchAndDevelopmentExpense,RestrictedCashAndCashEquivalents,RetainedEarningsAccumulatedDeficit,Revenues,SalesRevenueNet,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedNumberOfShares,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedWeightedAverageGrantDateFairValue,SharePrice,ShortTermBankLoansAndNotesPayable,ShortTermNonBankLoansAndNotesPayable,StandardizedMeasureOfDiscountedFutureNetCashFlowRelatingToProvedOilAndGasReservesAccretionOfDiscount,StockholdersEquity,StockIssued1,StockIssuedDuringPeriodSharesAcquisitions,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueConversionOfConvertibleSecuritiesNetOfAdjustments,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValuePurchaseOfAssets,StockIssuedDuringPeriodValueShareBasedCompensation,UnamortizedDebtIssuanceExpense,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic,ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,DebtConversionConvertedInstrumentSharesIssued1,DebtConversionOriginalDebtAmount1,ImpairmentChargeOnReclassifiedAssets,InterestExpenseDebt,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearFive,LesseeOperatingLeaseLiabilityPaymentsDueYearFour,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,PaymentsForRent,RepaymentsOfDebt,SharesIssued,SharesIssuedPricePerShare,StockIssuedDuringPeriodSharesRestrictedStockAwardNetOfForfeitures,StockIssuedDuringPeriodValueRestrictedStockAwardNetOfForfeitures
2015-09-30,2015-12-03,10-Q,"SIGYN THERAPEUTICS, INC.",SIGY,CIK0001642159,USD,20000.0,336900.0,,,,,2092223.0,,,,,,28000.0,,,,,,,880873.0,468274.0,,,559.0,,,,,,,0.0001,100000000.0,31823000.0,29855000.0,3183.0,,,,,,,,,,,,,,,,,150000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,51004.0,,-0.03,,,,,,,,,,,,,,,,,260000.0,,,264395.0,,,,,,,-816558.0,,,,,,,,,,,,,,,,,,,,,,51302.0,459823.0,,,,,858904.0,880873.0,858904.0,,,,,,,,,28000.0,,,,,,,-816558.0,,,,,,,,816558.0,-816558.0,,,,,,,,,,,,,,,9700.0,,,,,,,,,,,,,0.0001,10000000.0,,,7892.0,,,,,,,,,0.0,,,,,2599.0,,,,,,-2073437.0,,,,0.005,,,,,,,2450000.0,10000000.0,0.005,10000000.0,0.005,,,,0.25,,,,21969.0,,,,,,,,,,,,31720609.0,31720609.0,31720609.0,,,,,,,,,,,,,,,,,,
2015-12-31,2016-03-30,10-K,"SIGYN THERAPEUTICS, INC.",SIGY,CIK0001642159,USD,20000.0,396819.0,,12591.0,,1155.0,3241137.0,,,,,,,,,48300.0,,,,1426996.0,1162235.0,,,638824.0,638729.0,,,,,,0.0001,150000000.0,34323000.0,34323000.0,3432.0,,12591.0,,,,9930.0,,,849909.0,,138000.0,,,167000.0,,,,,,698455.0,1752000.0,621464.0,1319919.0,1155.0,,88983.0,,,,,,,,,,,,,,,,,,55504.0,,-0.09,0.0,0.34,-0.398,-0.001,0.059,,,,,,,,,,,260000.0,260000.0,,,833547.0,,,19277.0,,,,-2694310.0,,,,,,,191416.0,29206.0,,,,-9930.0,,,,10155.0,,,-441181.0,,,122774.0,509788.0,,,167000.0,2700.0,1509004.0,1426996.0,1496413.0,12591.0,,,,,,,,42990.0,,735000.0,,-12451.0,,-83820.0,-2694310.0,,,,441181.0,,,,2272406.0,-2253129.0,,,,,,,,,,,,,,,38600.0,,,,,,,,,,10000.0,,2451.0,0.0001,10000000.0,0.0,0.0,13623.0,,,,,724500.0,,,,10500.0,,,,,4761.0,,,,,,-3326577.0,,29207.0,,0.005,0.0,0.356,0.0187,,,10000000.0,2450000.0,10000000.0,0.005,10000000.0,0.005,0.005,,,0.25,,,,-82008.0,75000.0,,,,,167000.0,,,,1395869.0,,30992608.0,30992608.0,30992608.0,,,,,,,,,,,,,,,,,,
2016-03-31,2016-05-09,10-Q,"SIGYN THERAPEUTICS, INC.",SIGY,CIK0001642159,USD,,397411.0,,,,,3759602.0,,,,,,27000.0,,,,,,,1294325.0,1026784.0,,,317972.0,-320852.0,,,,,,0.0001,150000000.0,34323000.0,34323000.0,3432.0,,155817.0,,,,,,,706683.0,,,,,,,,,,,,,,,503.0,,87995.0,,,,,,,,,,,,,,,,,,55504.0,,-0.02,,,,,,,7724.0,,,,,,,,,,260000.0,,,167524.0,,,,,,,-848026.0,,,,3216.0,,,-193036.0,,,,-988.0,,,,,-8227.0,,,-144059.0,,,122774.0,703416.0,,,,3400.0,1709110.0,1294325.0,1553293.0,155817.0,,,,,,,,26690.0,,,,-3283.0,,-317569.0,-851242.0,,,,135347.0,,,1.0,712679.0,-712679.0,,,,,,,,,,,,,,,9800.0,,,,,,,,,,,,3283.0,0.0001,10000000.0,0.0,0.0,5396.0,,,,,,,,,0.0,,,,,7541.0,,,,,,-4177819.0,,,,,,,,,,,2450000.0,10000000.0,0.005,10000000.0,0.005,,,,,,,-143226.0,-414785.0,,,,,,,,,,,,34323000.0,34323000.0,34323000.0,,,,,,,,,,,,,,,,,,
2016-06-30,2016-08-04,10-Q,"SIGYN THERAPEUTICS, INC.",SIGY,CIK0001642159,USD,,399337.0,,,,,4084860.0,,,,,,17200.0,,,0.0,,,,1158000.0,883144.0,,,144391.0,,,,,,,0.0001,150000000.0,34398000.0,34398000.0,3440.0,,299042.0,,,,,,,563458.0,,,,,207000.0,,,,,,,,,,,,315297.0,,,,,,,,,,,,,,,,,,55504.0,,-0.03,,,,,,,13344.0,,,,,,,,,268000.0,268000.0,,,203206.0,,,,,,,-884900.0,,,,800.0,,,,,,,,,,,,,,,-144059.0,,,133000.0,732753.0,,,,,2133219.0,1158000.0,1834177.0,299042.0,,,,,,,,17161.0,,,,,,,-885700.0,,,,358017.0,,,,526883.0,-526883.0,,,,,,,,,,,,,,,11300.0,,,,,,,,,,,,,0.0001,10000000.0,,,6000.0,,,,,,,,,0.0,,,,,6856.0,,,,,,-5063519.0,,,,,,,,,,,2450000.0,10000000.0,0.005,10000000.0,0.005,,,,,,,,-975219.0,,,,,,,,,,,,34397176.0,34397176.0,34397176.0,,,,,,,,,,,,,,,,,,
2016-09-30,2016-11-14,10-Q,"SIGYN THERAPEUTICS, INC.",SIGY,CIK0001642159,USD,,399337.0,,,,,4250489.0,,,,,,11200.0,,,,,,,1058362.0,784191.0,,,37955.0,,,,,,,0.0001,150000000.0,34481333.0,34481333.0,3448.0,,443841.0,,,,,,,418659.0,,,,,227000.0,,,,,,,,,,,,317988.0,,,,,,,,,,,,,,,,,,55504.0,,-0.01,,,,,,,-45241.0,,,,,,,,,268000.0,268000.0,,,171239.0,,,,,,,-432524.0,,,,,,,,,,,,,,,,,,,145633.0,,,133000.0,742397.0,,,,,2300468.0,1058362.0,1856627.0,443841.0,,,,,,,,13398.0,,,,,,,-432524.0,,,,-103083.0,,,,329441.0,-329441.0,,,,,,,,,,,,,,,9600.0,,,,,,,,,,,,,0.0001,10000000.0,0.0,0.0,3839.0,,,,,,,,,0.0,,,,,6171.0,,,,,,-5496043.0,,,,,,,,6667667.0,,,2450000.0,10000000.0,0.005,10000000.0,0.005,,,,,,,,-1242106.0,,,,,,,,,,,,34397185.0,34397185.0,34397185.0,,,,,,,,,,,,,,,,,,
2016-12-31,2017-05-31,10-K,"SIGYN THERAPEUTICS, INC.",SIGY,CIK0001642159,USD,,,,,,,,,,,,,,,,,,,,,,,,149607.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153663.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95603.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1100000.0,10000000.0,0.005,,,,,,,,,,-691837.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-31,2017-06-02,10-Q,"SIGYN THERAPEUTICS, INC.",SIGY,CIK0001642159,USD,,,,,,,,51932.0,,,,,,,,,,,,,,,,9219.0,-140388.0,,,,,,,,,,,,,,,,,75998.0,,,,,,,,,,,,,,,,,3399.0,,,,,,,,,,,,,,,,,,,,,,-0.01,,,,,,,,,,,,,,,,,,,,408964.0,,,192928.0,0.0,,,-613895.0,,,,,,829.0,90923.0,25143.0,,-25977.0,,1250.0,,5501.0,,-834.0,,,189162.0,,,,,,,25000.0,,,,,,,,,,,,82142.0,,,,-32424.0,,-107964.0,,-613895.0,,-613895.0,,-269726.0,,,,537097.0,-344169.0,,,,,,,,,,,,,,,33092.0,,,,,,,,,,31954.0,,470.0,,,,,,,,,,,,,,,,,,,,,,,,,,268926.0,,45991.0,,,,,,,,,,,,,,,,,,,,,14985.0,,,,,,,,,,,43704883.0,43704883.0,43704883.0,,,,,,,,,,,,,,,,,,
2017-06-30,2017-08-14,10-Q,"SIGYN THERAPEUTICS, INC.",SIGY,CIK0001642159,USD,,,,,,,,,,,,,,,,,55054.0,,,,,,,32155.0,,,,,,,,,,,,,,,,,,185270.0,,,,,,,,,,,,,,,,,3422.0,,131240.0,,,,,,,,,,,,,,,,,,,,-0.02,,,,,,,,,,,,,,,,,,,-691371.0,359778.0,,,247264.0,,,,-967485.0,,,,,,,,,,,,,,,,,,,128478.0,,,,,,,,,,,,,,,,,,,141153.0,,,,,,,,-967485.0,,-967485.0,,-352158.0,,,,862591.0,-615327.0,,,,,,,,,,,,,,,34580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432534.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44331733.0,44331733.0,44331733.0,,,,,,,,,,,,,,,,,,
2017-09-30,2017-11-13,10-Q,"SIGYN THERAPEUTICS, INC.",SIGY,CIK0001642159,USD,,,,,,,,,,,,,,,,,,,,,,,,21860.0,,,,,,,,,,,,,,,,,,98465.0,,,,,,,,,,,,,,,,,3445.0,,662250.0,,,,,,,,,,,,,,,,,,,,-0.03,,,,,,,,,,,,,,,,,,,,354933.0,,,157510.0,,,,-1497699.0,,,,,,,,,,,,,,,,,,,19971.0,,,,,,,,,,,,,,,,,,,171285.0,,,,,,,,-1497699.0,,-1497699.0,,-917486.0,,,,737723.0,-580213.0,,,,,,,,,,,,,,,18138.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255975.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48034278.0,48034278.0,48034278.0,,,,,,,,,,,,,,,,,,
2017-12-31,2018-04-02,10-K,"SIGYN THERAPEUTICS, INC.",SIGY,CIK0001642159,USD,72581.0,721434.0,9730.0,,,17424.0,8281793.0,222081.0,,1422459.0,45391.0,,,,224904.0,,,,,2071079.0,760548.0,1116466.0,9730.0,9592.0,-140015.0,,,,,17968802.0,0.0001,150000000.0,53276676.0,53276676.0,5328.0,14985.0,,,1437504.0,1212600.0,,21431.0,,,,,,,,70000.0,70000.0,,81455.0,81455.0,1548763.0,,1117072.0,2665835.0,13712.0,-121871.0,470839.0,,,9730.0,121442.0,1106736.0,,490951.0,81455.0,453595.0,,754793.0,,1160760.0,9730.0,7781.0,1106736.0,1245744.0,,721434.0,-0.09,0.0,0.21,-0.2602,-0.018,0.07,,181896.0,-249947.0,,,,,,,,,178517.0,,-691361.0,1051219.0,481947.0,,17003.0,,,-3845297.0,-3844497.0,-0.08,-405967.0,-0.01,800.0,800.0,177068.0,280687.0,9730.0,,2635.0,,2538.0,,26398.0,,15086.0,,803306.0,790841.0,368778.0,,134145.0,726140.0,529018.0,117012.0,811301.0,,4164953.0,2071079.0,4164953.0,,498635.0,498635.0,,,,,74534.0,,339056.0,,-79068.0,,-400003.0,,-4251264.0,,,,-1816177.0,,1212600.0,,2045323.0,-2028320.0,,,,,,,,,,,,,,,99679.0,,,,,62977.0,54188.0,,13950.0,,78128.0,,940.0,0.0001,10000000.0,1.0,1.0,15086.0,,,,,,,,,,,149504.0,250005.0,-4251264.0,25278.0,,60453.0,,,,-10380995.0,38434.0,,919570.0,,,,,,,,1200000.0,10000000.0,0.005,,,,,,,,19051.0,,-2093874.0,,,,,,755884.0,,55417.0,,16920.0,70000.0,47093401.0,47093401.0,47093401.0,,,,,,,,,,,,,,,,,,
2018-03-31,2018-05-15,10-Q,"SIGYN THERAPEUTICS, INC.",SIGY,CIK0001642159,USD,201904.0,762756.0,23128.0,,,20580.0,8713758.0,58443.0,,,,,,,-181370.0,,,,,2045091.0,796159.0,,,41301.0,31709.0,,,,,19928802.0,0.0001,150000000.0,59505658.0,59505658.0,5951.0,,,,1731504.0,,,9681.0,,,,,,,,,108000.0,,35300.0,35300.0,,,,,3156.0,-306018.0,224820.0,,,,,,,72868.0,,167863.0,,177233.0,,304382.0,,,,250101.0,,,-0.01,,,,,,,,-308390.0,142957.0,175328.0,,36500.0,63773.0,102008.0,224297.0,,744863.0,,-548425.0,241549.0,481947.0,,13468.0,0.0,,-612243.0,-612243.0,-0.01,-127149.0,0.0,,,7881.0,41322.0,13398.0,,-46155.0,,-4744.0,,-4810.0,,-1002.0,,744863.0,81600.0,,,,721396.0,468039.0,119212.0,21531.0,1995.0,4445769.0,2045091.0,4445769.0,,,,,,,82205.0,38624.0,,353550.0,,,,-321841.0,,-739392.0,-739392.0,-739392.0,,-324007.0,,1550134.0,,301704.0,-288236.0,,,,,,,,,,,,,,,18906.0,,0.0,,,134145.0,86559.0,,,,,,,0.0001,10000000.0,1.0,1.0,10334.0,,,,,,,,,,,134020.0,250000.0,,22122.0,,30470.0,,,25000.0,-11120387.0,23149.0,,21531.0,,,,,10000000.0,,,795000.0,10000000.0,0.005,,,,10000000.0,0.005,,14000.0,84601.0,,-2400678.0,,,,,,,,,,,,57711496.0,57711496.0,57711496.0,,,,,,,,,,,,,,,,,,
