end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndOtherAccruedLiabilitiesCurrent,AccountsPayableCurrent,AccruedLiabilitiesCurrent,AdditionalPaidInCapital,AdditionalPaidInCapitalCommonStock,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AdjustmentsToAdditionalPaidInCapitalWarrantIssued,AllocatedShareBasedCompensationExpense,AmortizationOfDebtDiscountPremium,AmortizationOfFinancingCosts,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,Assets,AssetsCurrent,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashEquivalentsAtCarryingValue,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,ClassOfWarrantOrRightOutstanding,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ConvertibleNotesPayable,DebtConversionConvertedInstrumentAmount1,DebtInstrumentCarryingAmount,DebtInstrumentUnamortizedDiscountCurrent,DebtInstrumentUnamortizedDiscountNoncurrent,DebtIssuanceCostsIncurredDuringNoncashOrPartialNoncashTransaction,DeferredIncomeTaxLiabilities,DeferredTaxAssetsGross,DeferredTaxAssetsOperatingLossCarryforwardsDomestic,DeferredTaxAssetsOperatingLossCarryforwardsForeign,DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,DeferredTaxAssetsPropertyPlantAndEquipment,DeferredTaxAssetsTaxCreditCarryforwardsResearch,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefits,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccruals,DeferredTaxAssetsValuationAllowance,DeferredTaxLiabilitiesDeferredExpenseDeferredFinancingCosts,DeferredTaxLiabilitiesLeasingArrangements,DeferredTaxLiabilitiesPropertyPlantAndEquipment,Depreciation,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationNondeductibleExpenseShareBasedCompensationCost,EffectiveIncomeTaxRateReconciliationOtherAdjustments,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EffectiveIncomeTaxRateReconciliationTaxCredits,EmbeddedDerivativeGainLossOnEmbeddedDerivativeNet,EmployeeRelatedLiabilitiesCurrent,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,FairValueAdjustmentOfWarrants,FairValueAssumptionsExpectedVolatilityRate,FairValueAssumptionsRiskFreeInterestRate,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityGainLossIncludedInEarnings,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityIssues,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityPeriodIncreaseDecrease,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilitySettlements,FairValueMeasurementWithUnobservableInputsReconciliationsRecurringBasisLiabilityValue,FinancialLiabilitiesFairValueDisclosure,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,IncomeTaxExpenseBenefit,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInOtherAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInOtherNoncurrentAssets,InterestExpenseDebtExcludingAmortization,InterestPaidNet,InterestPayableCurrent,InvestmentIncomeNet,IssuanceOfStockAndWarrantsForServicesOrClaims,LeaseAndRentalExpense,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LongTermDebtCurrent,LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,LongTermDebtMaturitiesRepaymentsOfPrincipalRemainderOfFiscalYear,LongTermDebtNoncurrent,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NumberOfOperatingSegments,NumberOfOperatingSegments,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseCost,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeaseRightOfUseAsset,OperatingLeaseRightOfUseAssetAmortizationExpense,OperatingLeaseWeightedAverageDiscountRatePercent,OperatingLossCarryforwards,OtherAccruedLiabilitiesCurrent,OtherAssetsNoncurrent,PaymentOfFinancingAndStockIssuanceCosts,PaymentsOfDebtIssuanceCosts,PaymentsOfLoanCosts,PaymentsOfStockIssuanceCosts,PaymentsRelatedToTaxWithholdingForShareBasedCompensation,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PrepaidExpenseAndOtherAssetsCurrent,ProceedsFromConvertibleDebt,ProceedsFromIssuanceInitialPublicOffering,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfLongTermDebt,ProceedsFromIssuanceOfPrivatePlacement,ProceedsFromRepaymentsOfNotesPayable,ProceedsFromStockOptionsExercised,ProceedsFromWarrantExercises,ProfitLoss,PropertyPlantAndEquipmentNet,RepaymentsOfLongTermDebt,RepaymentsOfRelatedPartyDebt,ResearchAndDevelopmentExpense,RetainedEarningsAccumulatedDeficit,RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMaximum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMinimum,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAuthorized,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableAggregateIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingAggregateIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExpirationsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedNumberOfShares,SharePrice,StockAndWarrantsIssuedDuringPeriodValuePreferredStockAndWarrants,StockholdersEquity,StockholdersEquityNoteStockSplitConversionRatio1,StockIssued1,StockIssuedDuringPeriodSharesConversionOfConvertibleSecurities,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueStockOptionsExercised,TaxCutsAndJobsActOf2017MeasurementPeriodAdjustmentIncreaseDecreaseInEffectiveTaxRate,ValuationAllowanceDeferredTaxAssetChangeInAmount,WarrantsAndRightsOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,OperatingLeaseExpense
2015-12-31,2016-03-24,10-K,"AXSOME THERAPEUTICS, INC.",AXSM,CIK0001579428,USD,739532.0,1892363.0,739532.0,66882144.0,,803279.0,244774.0,803279.0,42202.0,7757.0,1270666.0,49076156.0,49032878.0,48036260.0,,45418445.0,,0.0,2.02,272518.0,0.0001,150000000.0,19149417.0,19149417.0,1915.0,0.0,15302861.0,,,,,,7756147.0,5281388.0,,1760274.0,,4549.0,560019.0,149917.0,7756147.0,,,,3542.0,-1.25,,0.34,-0.405,,0.011,0.098,,274800.0,330707.0,,108539.0,,,-166261.0,871000.0,,1337374.0,1337374.0,,-2444516.0,2419289.0,,1134204.0,,700821.0,26625.0,,,,-736048.0,,127559.0,,,,,,2631895.0,49076156.0,2631895.0,,,,,,,,,52877631.0,-20195.0,-7438991.0,-15575491.0,,1.0,9196276.0,-6041743.0,,,,,,,,,124768.0,26625.0,,12489.0,,,,20195.0,0.0001,10000000.0,0.0,0.0,996618.0,7382468.0,45549121.0,,,,,,,,16653.0,,41469.0,6776987.0,-20439798.0,,803279.0,,,,,,5875.0,140116.0,438290.0,4.21,,998198.0,3.94,,,,,,3.67,3.1,6.74,,,,,46444261.0,,,,,,15302861.0,,45506501.0,,,,,11945318.0,
2016-03-31,2016-05-11,10-Q,"AXSOME THERAPEUTICS, INC.",AXSM,CIK0001579428,USD,,1830422.0,2083310.0,67538336.0,,,,656192.0,,,1270666.0,45148244.0,45065552.0,44078000.0,,-3958260.0,,,,272468.0,0.0001,150000000.0,19149417.0,19149417.0,1915.0,,,,,,,,,,,,,,,,,,,,2112.0,-0.31,,,,,,,,,128785.0,1500000.0,,,,,,0.0,,,,,1356613.0,,-61941.0,1343778.0,,30875.0,,,,16924.0,,,,,,,,,45148244.0,3913732.0,,,,,,,,,,-10651.0,-3947609.0,-5865941.0,,1.0,5882865.0,5882865.0,,,,,,,,,303153.0,57500.0,,,,,,10651.0,0.0001,10000000.0,0.0,0.0,987552.0,,,,,,,,,,25192.0,,,4526252.0,-26305739.0,,656192.0,,,3501577.0,592194.0,2.42,0.0,0.0,0.0,,4654324.0,998198.0,3.94,3662355.0,4609291.0,992029.0,3.95,,,,0.0,,,,,41234512.0,,,,,0.0,,,,,,,,19149417.0,
2016-06-30,2016-08-09,10-Q,"AXSOME THERAPEUTICS, INC.",AXSM,CIK0001579428,USD,,3035038.0,2068520.0,68020369.0,,,,482033.0,,,,40007913.0,39916623.0,38751750.0,,,,,,272468.0,0.0001,150000000.0,19149417.0,19149417.0,1915.0,,,,,,,,,,,,,,,,,,,,,-0.36,,,,,,,,,305000.0,4900000.0,,,,,,0.0,,,,,1529220.0,,,,,,,,,15090.0,,,,,,,,,40007913.0,5103558.0,,,,,,,,,,,,-6812190.0,,,6827280.0,6827280.0,,,,,,,,,168004.0,57500.0,,,,,,,0.0001,10000000.0,0.0,0.0,1164873.0,,,,,,,,,,33790.0,,,5298060.0,-33117929.0,,,,,2739205.0,659668.0,2.86,,,,,3228352.0,1760570.0,5.71,3089659.0,3189857.0,1754401.0,5.72,,,,,,,,,34904355.0,,,,,,,,,,,,,19149417.0,
2016-09-30,2016-11-14,10-Q,"AXSOME THERAPEUTICS, INC.",AXSM,CIK0001579428,USD,,3867584.0,2867952.0,68493516.0,,,,458468.0,,,,34918454.0,34754903.0,33887804.0,,,,,,272468.0,0.0001,150000000.0,19153417.0,19153417.0,1915.0,,,,,,,,,,,,,,,,,,,,,-0.38,,,,,,,,,379000.0,4700000.0,,,,,,,,,,,1639026.0,,,,,,,,,13219.0,,,,,,,,,34918454.0,6735536.0,,,,,,,,,,,,-7194584.0,,,7207803.0,7207803.0,,,,,,,,,195059.0,59125.0,,,,,,,0.0001,10000000.0,0.0,0.0,867099.0,,,,,,,,,,104426.0,,,5568777.0,-40312513.0,,,,,2718919.0,747830.0,3.31,,,,,4001441.0,1776856.0,5.73,3436797.0,3960849.0,1770687.0,5.75,,,,,,,,,28182918.0,,,,,,,,,,,,,19149906.0,
2016-12-31,2017-03-07,10-K,"AXSOME THERAPEUTICS, INC.",AXSM,CIK0001579428,USD,2820377.0,4081173.0,2820377.0,69210986.0,,2031418.0,264395.0,2031418.0,68930.0,,2109796.0,38212608.0,37999057.0,36618497.0,,-11417763.0,-11417763.0,0.0,3.06,337746.0,0.0001,150000000.0,19158417.0,19149417.0,1916.0,0.0,,10000000.0,,,264395.0,,22089094.0,12747837.0,23293.0,4068086.0,,3491251.0,1450620.0,308007.0,22069109.0,,,19985.0,20484.0,-1.7999999999999998,,0.34,-0.525,,,0.094,0.128,,539290.0,4100000.0,,0.73,0.018,,,,,,,,6343648.0,0.0,2188810.0,,2080845.0,86196.0,,46667.0,,-132424.0,264365.0,254170.0,,,,,,16641157.0,38212608.0,7170712.0,269162.0,277778.0,,3055556.0,3333333.0,3333333.0,,9470445.0,9968102.0,-104561.0,-21281304.0,-34530591.0,,1.0,27543508.0,-19917948.0,,,,,,,,37000000.0,587339.0,112821.0,,64928.0,,,,104561.0,0.0001,10000000.0,0.0,0.0,1380560.0,,,,10000000.0,,,33030.0,33030.0,-27201653.0,100730.0,,,21199860.0,-47641451.0,,2031418.0,0.75,0.69,,856485.0,3.86,888.0,10746.0,794486.0,5.13,2990194.0,1772050.0,5.74,2726109.0,2956573.0,1765881.0,5.75,3.67,6.47,6.81,7.99,,,,264395.0,21571451.0,,,,,9000.0,264395.0,,33030.0,33030.0,,14300000.0,,19150690.0,
2017-03-31,2017-05-09,10-Q,"AXSOME THERAPEUTICS, INC.",AXSM,CIK0001579428,USD,,4740702.0,2535124.0,84914616.0,,,,663615.0,115645.0,,2444605.0,46411558.0,46198751.0,45019627.0,,8401130.0,,,3.28,299797.0,0.0001,150000000.0,23543667.0,23543667.0,2354.0,,,10000000.0,,,,,,,,,,,,,,,,,10113.0,-0.41,,,,,,,,,159174.0,,,,,,,,,,,,1686814.0,,659529.0,-285253.0,,6470.0,,,,-323006.0,,,,,,,,17131078.0,46411558.0,8355750.0,1079924.0,277778.0,,3055556.0,3333333.0,3333333.0,,8775328.0,15040453.0,-2899.0,-6636424.0,-7995039.0,,,7672033.0,7672033.0,,,,,,,,,399538.0,119291.0,,,,,,2899.0,0.0001,10000000.0,0.0,0.0,1179124.0,,,14790021.0,,,,201163.0,49269.0,-7995039.0,93516.0,,,5985219.0,-55636490.0,,663615.0,,,,1004041.0,4.21,,42219.0,457515.0,,1121325.0,2144808.0,5.55,1095946.0,1105286.0,2138639.0,5.57,4.73,,7.19,4.93,,6169.0,3.74,,29280480.0,,,,,42538.0,,,,,,,,19537897.0,
2017-06-30,2017-08-09,10-Q,"AXSOME THERAPEUTICS, INC.",AXSM,CIK0001579428,USD,,4038645.0,2276750.0,85473053.0,,,,483631.0,,,2419337.0,39042861.0,38837046.0,37994449.0,,,,,3.68,249797.0,0.0001,150000000.0,23608084.0,23608084.0,2361.0,,,10000000.0,48649.0,21507.0,,,,,,,,,,,,,,,,-0.3,,,,,,,,,288354.0,,,,,,,,,,,,1743377.0,,,,,,,,,-333578.0,,,,,,,,16288253.0,39042861.0,8211190.0,1895795.0,,,3055556.0,3333333.0,3333333.0,277778.0,8077063.0,,,,-7084316.0,,,6750738.0,6750738.0,,,,,,,,,284555.0,119291.0,,,,,,,0.0001,10000000.0,0.0,0.0,842597.0,,,14800000.0,,,,,,,86524.0,,,5007361.0,-62720806.0,,,,,,1095905.0,4.41,,,,,2289662.0,2169540.0,5.52,1994814.0,2263752.0,2163371.0,5.54,,,,,,6169.0,3.74,,22754608.0,,,,4304813.0,,,,,,,,,23595702.0,
2017-09-30,2017-11-08,10-Q,"AXSOME THERAPEUTICS, INC.",AXSM,CIK0001579428,USD,,2942999.0,2743575.0,85991032.0,,,,388045.0,,,,32618112.0,32419477.0,31673383.0,,,,,4.02,218547.0,0.0001,150000000.0,23665532.0,23665532.0,2367.0,,,10000000.0,60736.0,153217.0,,,,,,,,,,,,,,,,-0.27,,,,,,,,,537037.0,,,,,,,,,,,,1826290.0,-207114.0,,,,,,,,-343234.0,,,,,,,,15779055.0,32618112.0,8403616.0,2717042.0,,,3055556.0,3333333.0,3333333.0,277778.0,7375439.0,,,,-6433536.0,,,6297416.0,6297416.0,,,,,,,,,472543.0,119291.0,,,,,,,0.0001,10000000.0,0.0,0.0,746094.0,,,,,,,,,,79344.0,,,4471126.0,-69154342.0,,,,,,1176892.0,4.62,,,,,2346070.0,2341995.0,5.52,2011795.0,2319852.0,2335826.0,5.54,,,,,,6169.0,,,16839057.0,,,,,,,,,,,,,23634040.0,
2017-12-31,2018-03-07,10-K,"AXSOME THERAPEUTICS, INC.",AXSM,CIK0001579428,USD,2679534.0,3435456.0,2679534.0,93299517.0,,2072210.0,,2072210.0,470521.0,346978.0,4414837.0,35555564.0,35299541.0,34021123.0,,-2597374.0,-2597374.0,0.0,5.21,2099199.0,0.0001,150000000.0,25492992.0,25492992.0,2549.0,0.0,,9722222.0,63987.0,274116.0,,,28827357.0,12844032.0,49846.0,7981812.0,2597.0,5713709.0,1719315.0,472004.0,28827357.0,,,,42557.0,-1.58,,0.69,-0.234,-0.01,,0.1,0.077,,704556.0,4100000.0,646000.0,,,646000.0,2145000.0,,,2791000.0,,,7206691.0,0.0,-645717.0,,-140843.0,75131.0,869678.0,865278.0,,-1340199.0,,307557.0,,,,,,18838341.0,35555564.0,12175336.0,3269346.0,3333333.0,,,3055556.0,3333333.0,,6663005.0,23884176.0,-9898.0,-26471652.0,-36373893.0,,1.0,27164307.0,-20720187.0,,,,,,,,61000000.0,332824.0,187952.0,,,,745856.0,,9898.0,0.0001,10000000.0,0.0,0.0,1278418.0,,,23677341.0,,,-277778.0,316719.0,167894.0,-28943392.0,68071.0,277778.0,,19957616.0,-76584843.0,,2072210.0,0.77,0.73,,1190135.0,4.78,113503.0,101497.0,847510.0,3.06,2385761.0,2315638.0,5.57,2042324.0,2359235.0,2309469.0,5.58,3.56,6.3,6.69,5.24,,,5.325,167894.0,16717223.0,,,,1783587.0,88922.0,,,9816719.0,316719.0,-25.4,6700000.0,,22764606.0,
2018-03-31,2018-05-08,10-Q,"AXSOME THERAPEUTICS, INC.",AXSM,CIK0001579428,USD,,3874592.0,2153051.0,93974001.0,,534570.0,,534570.0,108481.0,,4860011.0,27939296.0,27753698.0,26632695.0,,-7388428.0,-7388428.0,0.0,5.21,2099149.0,0.0001,150000000.0,25549892.0,25549892.0,2555.0,,,8888889.0,58025.0,376635.0,,,,,,,,,,,,,,,11938.0,-0.19,0.0,,,,,,,,220746.0,,-2673000.0,,,,,,,118000.0,0.0,,2410699.0,,439136.0,-526483.0,-526483.0,-73063.0,,206867.0,,-315349.0,,,,,,,,15353142.0,27939296.0,9420951.0,3275308.0,,,,3055556.0,3333333.0,2500000.0,5932191.0,-693413.0,-14576.0,-6680439.0,-4805559.0,,1.0,7163210.0,-7163210.0,,,,,,,,,234751.0,114889.0,,,,,,14576.0,0.0001,10000000.0,0.0,0.0,1121003.0,,,139920.0,,,-833333.0,,,-4805559.0,70709.0,833333.0,,4752511.0,-81390402.0,,534570.0,,,,1409478.0,4.79,760.0,6275.0,452259.0,,463708.0,2760862.0,5.13,456613.0,456613.0,2754693.0,5.14,,7.35,5.7,2.9,,33594.0,,,12586154.0,,,,,0.0,,,,,,,,25501188.0,
