end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableRelatedPartiesCurrent,AccountsReceivableRelatedParties,AccretionAmortizationOfDiscountsAndPremiumsInvestments,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapital,AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationEmployeeStockPurchaseProgramRequisiteServicePeriodRecognition,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationAndExerciseOfStockOptions,AdjustmentsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,AmortizationOfDebtDiscountPremium,AmortizationOfFinancingCostsAndDiscounts,AssetImpairmentCharges,Assets,AssetsCurrent,AuctionMarketPreferredSecuritiesSharesIssued,AuctionMarketPreferredSecuritiesStockSeriesParValuePerShare,AuctionMarketPreferredSecuritiesStockSeriesSharesAuthorized,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ConversionOfStockAmountIssued1,ConvertibleNotesPayable,ConvertibleNotesPayableCurrent,CostsAndExpenses,DebtConversionConvertedInstrumentAmount1,DebtConversionConvertedInstrumentSharesIssued1,DebtConversionConvertedInstrumentWarrantsOrOptionsIssued1,DebtInstrumentConvertibleBeneficialConversionFeature,DebtInstrumentConvertibleCarryingAmountOfTheEquityComponent,DebtInstrumentConvertibleConversionPrice1,DebtInstrumentConvertibleEffectiveInterestRate,DebtInstrumentConvertibleThresholdPercentageOfStockPriceTrigger,DebtInstrumentFairValue,DebtInstrumentInterestRateDuringPeriod,DebtInstrumentInterestRateEffectivePercentage,DebtInstrumentInterestRateStatedPercentage,DebtInstrumentUnamortizedDiscount,DeferredCompensationArrangementWithIndividualFairValueOfSharesIssued,DeferredTaxAssetsNet,DeferredTaxAssetsNetNoncurrent,DepositAssets,Deposits,DepositsAssets,DepositsAssetsCurrent,DepreciationAndAmortization,DepreciationDepletionAndAmortization,DerivativeFixedInterestRate,DerivativeLiabilities,DerivativeLiabilitiesCurrent,DerivativeLossOnDerivative,DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,DueToRelatedPartiesCurrentAndNoncurrent,EmployeeStockOwnershipPlanESOPFairValueOfSharesSubjectToRepurchaseObligation,FairValueOfAssetsAcquired,FairValueOptionChangesInFairValueGainLoss1,ForeignCurrencyTransactionGainLossBeforeTax,GainLossOnDerivativeInstrumentsNetPretax,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,ImpairmentOfIntangibleAssetsExcludingGoodwill,ImpairmentOfLongLivedAssetsHeldForUse,IncomeLossFromContinuingOperations,IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,IncomeTaxesPaid,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInDerivativeLiabilities,IncreaseDecreaseInInterestPayableNet,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInPrepaidExpense,IndefiniteLivedLicenseAgreements,IntangibleAssetsNetExcludingGoodwill,InterestExpense,InterestIncomeDomesticDeposits,InterestIncomeOther,InterestPaid,IssuanceOfStockAndWarrantsForServicesOrClaims,Liabilities,LiabilitiesAndStockholdersEquity,LongTermDebtPercentageBearingVariableInterestRate,LongTermNotesPayable,MineralPropertiesNet,MineralRights,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLossAttributableToNoncontrollingInterest,NonoperatingIncomeExpense,OfficersCompensation,OperatingCostsAndExpenses,OperatingIncomeLoss,OtherAssetsNoncurrent,OtherCommitment,OtherCommitmentDueInSecondYear,OtherCommitmentDueInThirdYear,OtherNonoperatingIncomeExpense,PaymentsForProceedsFromDepositOnLoan,PaymentsForProceedsFromLoansReceivable,PaymentsToAcquireIntangibleAssets,PaymentsToAcquireMineralRights,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseCurrent,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfUnsecuredDebt,ProceedsFromRepaymentsOfRelatedPartyDebt,ProceedsFromRepaymentsOfShortTermDebtMaturingInThreeMonthsOrLess,ProceedsFromShortTermDebt,ProfessionalFees,ProfitLoss,PropertyPlantAndEquipmentNet,RelatedPartyCosts,RelatedPartyTransactionAmountsOfTransaction,RelatedPartyTransactionExpensesFromTransactionsWithRelatedParty,RetainedEarningsAccumulatedDeficit,SaleOfStockConsiderationReceivedOnTransaction,SaleOfStockPercentageOfOwnershipAfterTransaction,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMaximum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfAdditionalSharesAuthorized,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardPercentageOfOutstandingStockMaximum,ShareBasedGoodsAndNonemployeeServicesTransactionModificationOfTermsNumberOfVendorsAffected,ShareBasedGoodsAndNonemployeeServicesTransactionSharesApprovedForIssuance,SharebasedCompensationArrangementBySharebasedPaymentAwardPurchasePriceOfCommonStockPercent,StockGrantedDuringPeriodValueSharebasedCompensation,StockholdersEquity,StockIssuedDuringPeriodSharesAcquisitions,StockIssuedDuringPeriodSharesConversionOfConvertibleSecurities,StockIssuedDuringPeriodSharesIssuedForCash,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesOther,StockIssuedDuringPeriodSharesPurchaseOfAssets,StockIssuedDuringPeriodSharesShareBasedCompensation,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueConversionOfConvertibleSecuritiesNetOfAdjustments,StockIssuedDuringPeriodValueIssuedForCash,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValuePurchaseOfAssets,StockIssuedDuringPeriodValueShareBasedCompensation,StockIssuedDuringPeriodValueShareBasedCompensationGross,StockRepurchasedDuringPeriodValue,UnrealizedGainLossOnDerivatives,UnrecognizedTaxBenefitsResultingInNetOperatingLossCarryforward,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesCommonStockSubjectToRepurchaseOrCancellation,WeightedAverageNumberOfSharesOutstandingBasic,WeightedAverageNumberOfSharesOutstandingBasicAndDiluted
2011-07-31,2011-11-03,10-K,SANTO MINING CORP.,SANP,CIK0001499275,USD,3790.0,36137.0,,,,38320.0,,,,,,,6764.0,2187.0,,,,2187.0,-20545.0,0.0,450000000.0,62962505.0,62962505.0,630.0,,,,,,,,,,,,,,,,,,,,,,,,,,303.0,,,,,72113.0,,,,,10.0,,,14584.0,,,-69978.0,0.0,0.0,,3790.0,,,,15720.0,,4577.0,,4.0,,4.0,,39927.0,6764.0,,,,,34500.0,-4880.0,-50165.0,,14.0,,69992.0,,4577.0,,,,,,,4880.0,,,0.0,450000000.0,0.0,0.0,0.0,,,,34500.0,,,18589.0,-69978.0,4577.0,,,,,,,,,,,,,,,,,,,-33163.0,,,,,,,,,,,,,,,,,,,,,,62962505.0
2011-10-31,2011-12-15,10-Q,SANTO MINING CORP.,SANP,CIK0001499275,USD,12830.0,38677.0,,,,38390.0,,,244.0,,,,6149.0,1816.0,,,,1816.0,-371.0,0.0,100000000.0,55966663.0,55966663.0,560.0,,,,12183.0,,,,,,,,,,,,,,,,,,,,,244.0,,,,,,84308.0,,,,,-12.0,,,459.0,,,-12195.0,0.0,0.0,9040.0,9040.0,,,,,,,,,,,,51507.0,6149.0,,,,,2540.0,,-2911.0,,-12.0,,12183.0,,4333.0,,,,-12.0,,,,,,0.0,100000000.0,0.0,0.0,,,,,2540.0,,,2540.0,-12195.0,4333.0,,,,,,,,,,,,,,,,,,,-45358.0,,,,,,,,,,,,,,,,,,,,,62962496.0,55966663.0
2012-01-31,2012-03-16,10-Q,SANTO MINING CORP.,SANP,CIK0001499275,USD,7290.0,81881.0,,,,38390.0,,,,,,,4667.0,641.0,,,,641.0,,0.0,100000000.0,55966663.0,55966663.0,560.0,,,,-39142.0,,,,,,,,,,,,,,,,,,,,,,,,,,,123454.0,,,,,-4.0,,,17838.0,,,-39146.0,0.0,,,,,,,,,,,,,,,89171.0,4667.0,,,,,,,,-39146.0,-4.0,,39142.0,39142.0,4026.0,,,,,,,,,,0.0,100000000.0,0.0,0.0,,,,,,,,4100.0,,,,,,,,,,,,,,,,,,,,,-84504.0,,,,,,,,,,,,,,,,,,,,,62962496.0,
2012-04-30,2012-06-18,10-Q,SANTO MINING CORP.,SANP,CIK0001499275,USD,6056.0,79881.0,42537.0,,,186418.0,,,,,,,126925.0,123142.0,,,,80605.0,,0.0,450000000.0,253199996.0,253199996.0,2532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147962.0,,,,,,,,5867.0,,,-24508.0,0.0,,,,,,,,,3783.0,,,,,,85937.0,126925.0,,,,,,,,,,,24508.0,24508.0,,,,,,,,,,,0.0,100000000.0,0.0,0.0,,,,,,,,2310.0,,,,,,,,,,,,,,,,,,,,,40988.0,,,,,,,,,,,,,,,,,,,,,252740105.0,
2012-07-31,2012-11-13,10-K,SANTO MINING CORP.,SANP,CIK0001499275,USD,46172.0,79696.0,63912.0,,972.0,290123.0,,,,,,,135071.0,50793.0,,,,50793.0,48606.0,0.0,450000000.0,63635340.0,63635340.0,636.0,,,,,,,,,,,,,,,,,,,,,,-16826.0,,,1037.0,1037.0,,,,,281556.0,,,,,-18.0,,,29008.0,,,-209443.0,0.0,0.0,,42382.0,,,-16826.0,-16826.0,,3540.0,,,,,,125868.0,135071.0,,,63912.0,,244559.0,-59770.0,-136183.0,,-18.0,7327.0,209425.0,,,,,,,,59770.0,,59770.0,,0.0,450000000.0,0.0,0.0,0.0,,201000.0,,43559.0,,,92422.0,-209443.0,,,,,,,,46667.0,,,,,,,,,,,46667.0,9203.0,4142.0,,,233335.0,,,,,4142.0,,,,,,,,,,63105091.0,,,63105091.0
2012-10-31,2012-12-17,10-Q,SANTO MINING CORP.,SANP,CIK0001499275,USD,94677.0,79696.0,,,,620101.0,,,,,,,307406.0,190548.0,,,,184715.0,133922.0,0.0,450000000.0,64352005.0,64352005.0,644.0,,,,,,,,,,,,,,,,,,,,,,,,,3807.0,,,,,,487712.0,79696.0,,,,,,,61025.0,,,-206156.0,0.0,0.0,,48505.0,,,16826.0,16826.0,,3588.0,,,,,,174373.0,307406.0,,,113270.0,6654.0,300000.0,-46559.0,-119519.0,,,,206156.0,,,,,,,,,210.0,46349.0,,0.0,100000000.0,0.0,0.0,0.0,5833.0,300000.0,,,,,130870.0,-206156.0,,,,,487712.0,,,17499.0,,,,,,,,,,,,133033.0,6654.0,,,,,,,,6654.0,,,,,,,,,,63967586.0,,63967586.0,
2013-01-31,2013-03-18,10-Q,SANTO MINING CORP.,SANP,CIK0001499275,USD,101224.0,79696.0,,,1502.0,620101.0,,,,,,,237892.0,32079.0,,,,32079.0,,0.0,450000000.0,64352005.0,64352005.0,644.0,,,,,,,,,,,,,,,,,,,,,,-85310.0,,,,,,,,,563773.0,,,,,,,,31683.0,,,-76061.0,0.0,,,,,,,,,3588.0,,,,,,180920.0,237892.0,,,116915.0,6654.0,,,,,,,76061.0,,,,,,,,,,,,0.0,100000000.0,0.0,0.0,0.0,,,,,,,12858.0,,,,,,563773.0,,,,,,,,,,,,,,,56972.0,,,,,,,,,,,,,,,,,,,64352005.0,,64352005.0,
2013-04-30,2013-06-19,10-Q,SANTO MINING CORP.,SANP,CIK0001499275,USD,124395.0,149696.0,,,1745.0,1349951.0,,167500.0,,,,,837700.0,148793.0,,,,45293.0,,,450000000.0,69431269.0,69431269.0,694.0,,,46277.0,,,,,,,,,,46277.0,,,,7102.0,,,,,-106247.0,,,,,,6890.0,6890.0,,840203.0,,,,,,,,55276.0,,,-276430.0,0.0,,,,,,,,,3345.0,379.0,,-379.0,,,327258.0,837700.0,,,579315.0,,,,,,-167.0,,276263.0,,,,,,,,,,,,0.0,450000000.0,0.0,0.0,0.0,,,,,,,166511.0,,,,,,840203.0,,,,,,,,,,,,,,167500.0,510442.0,,,,1044264.0,,,,,,,,,,,,,212.0,,66251271.0,,66251271.0,
2013-07-31,2013-11-13,10-K,SANTO MINING CORP.,SANP,CIK0001499275,USD,119648.0,149696.0,,,3102.0,1118733.0,,,,9966.0,,,426645.0,99381.0,,,,20653.0,-30140.0,0.0,5000000000.0,67577489.0,67577489.0,676.0,,,41416.0,,,,1000000.0,,11818.0,,,,31140.0,,,,,360427.0,,,,-137247.0,,,648.0,,,149451.0,,9966.0,1545375.0,,,135224.0,,,,,760152.0,,,-1263819.0,-0.02,0.0,,73476.0,-4261.0,,-154770.0,,,3102.0,40897.0,,,,,852611.0,426645.0,,60000.0,186915.0,225000.0,443200.0,-12210.0,-461130.0,,-55124.0,,1208695.0,,,,,,,,,210.0,12000.0,,0.0,500000000.0,0.0,0.0,0.0,78728.0,300200.0,143000.0,,,32500.0,335848.0,-1263819.0,,60000.0,10000.0,70000.0,1545375.0,,,837696.0,3.84,,,,,,,,,,300200.0,-425966.0,6654.0,,,1397885.0,1500000.0,108000.0,1500000.0,,392400.0,,,,6654.0,,,,-14227.0,1359548.0,65233383.0,,,
2013-10-31,2013-12-23,10-Q,SANTO MINING CORP.,SANP,CIK0001499275,USD,121106.0,149696.0,,29130.0,3102.0,1354966.0,,,,46608.0,,2859.0,279876.0,82961.0,,,,29639.0,8986.0,,,70133141.0,70133141.0,701.0,,,91989.0,,,,,-32500.0,,0.0204,,,23526.0,,,,,,,,,-10000.0,,,243.0,,,221993.0,,,1924179.0,,,52629.0,,,3565.0,-8250.0,282149.0,2859.0,,-378804.0,-0.01,0.0,,18847.0,,,127247.0,,,,51862.0,,,,18250.0,848388.0,279876.0,,,186915.0,186915.0,55000.0,,-46014.0,,-77321.0,,301483.0,,,,,,,,,,,,,,0.0,0.0,0.0,53322.0,,55000.0,,,32500.0,4000.0,-378804.0,,,,,1924179.0,,,107962.0,2.07,,,250000.0,,,,,,,,-568512.0,,167400.0,,,,18250.0,,1019480.0,,,,,,,,,-17209.0,,68381801.0,,,
