end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableAndAccruedLiabilitiesNoncurrent,AccountsPayableCurrent,AccountsPayableCurrentAndNoncurrent,AccruedLiabilitiesCurrent,AccruedLiabilitiesCurrentAndNoncurrent,AccruedRentCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapital,AdjustmentsToAdditionalPaidInCapitalOther,AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AllocatedShareBasedCompensationExpense,AmortizationOfLeaseIncentives,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,AssetImpairmentCharges,Assets,AssetsCurrent,AssetsFairValueDisclosure,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,AvailableForSaleDebtSecuritiesAmortizedCostBasis,AvailableForSaleSecurities,AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,AvailableForSaleSecuritiesAmortizedCost,AvailableForSaleSecuritiesDebtSecurities,CapitalExpendituresIncurredButNotYetPaid,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsFairValueDisclosure,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,ClassOfWarrantOrRightOutstanding,CommonStockCapitalSharesReservedForFutureIssuance,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ComprehensiveIncomeNetOfTax,ContractWithCustomerLiability,ContractWithCustomerLiabilityCumulativeCatchUpAdjustmentToRevenueChangeInMeasureOfProgress,ContractWithCustomerLiabilityCurrent,ContractWithCustomerLiabilityNoncurrent,ContractWithCustomerLiabilityRevenueRecognized,CurrentFederalTaxExpenseBenefit,CurrentForeignTaxExpenseBenefit,CurrentIncomeTaxExpenseBenefit,CurrentStateAndLocalTaxExpenseBenefit,DebtSecuritiesAvailableForSaleAllowanceForCreditLoss,DeferredCompensationShareBasedArrangementsLiabilityCurrent,DeferredCosts,DeferredRentCreditCurrent,DeferredRevenueAndCreditsCurrent,DeferredRevenueNoncurrent,DeferredTaxAssetsCapitalLossCarryforwards,DeferredTaxAssetsGross,DeferredTaxAssetsInventory,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOther,DeferredTaxAssetsTaxCreditCarryforwardsResearch,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsReserves,DeferredTaxAssetsValuationAllowance,DeferredTaxLiabilitiesInvestments,DefinedContributionPlanCostRecognized,DefinedContributionPlanEmployerMatchingContributionPercentOfMatch,DefinedContributionPlanMaximumAnnualContributionsPerEmployeeAmount,Depreciation,DerivativeLiabilitiesCurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateReconciliationShareBasedCompensationExcessTaxBenefitAmount,EffectiveIncomeTaxRateReconciliationTaxCutsAndJobsActOf2017Amount,EffectOfExchangeRateOnCashAndCashEquivalents,EmployeeRelatedLiabilitiesCurrent,EmployeeServiceShareBasedCompensationAllocationOfRecognizedPeriodCostsCapitalizedAmount,EmployeeServiceShareBasedCompensationCashReceivedFromExerciseOfStockOptions,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,FairValueAdjustmentOfWarrants,FairValueAssumptionsExpectedDividendRate,FairValueAssumptionsExpectedVolatilityRate,FairValueAssumptionsRiskFreeInterestRate,FairValueMeasurementWithUnobservableInputsReconciliationLiabilityTransfersIntoLevel3,FairValueMeasurementWithUnobservableInputsReconciliationsRecurringBasisLiabilityValue,ForeignCurrencyTransactionGainLossBeforeTax,GainLossOnSaleOfPropertyPlantEquipment,GeneralAndAdministrativeExpense,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExaminationPenaltiesAndInterestAccrued,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncomeTaxesReceivable,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationChangeInEnactedTaxRate,IncomeTaxReconciliationForeignIncomeTaxRateDifferential,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationNondeductibleExpenseOther,IncomeTaxReconciliationNondeductibleExpenseShareBasedCompensationCost,IncomeTaxReconciliationOtherAdjustments,IncomeTaxReconciliationOtherReconcilingItems,IncomeTaxReconciliationStateAndLocalIncomeTaxes,IncomeTaxReconciliationTaxContingencies,IncomeTaxReconciliationTaxCredits,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInDeferredCharges,IncreaseDecreaseInOperatingLeaseLiability,IncreaseDecreaseInOtherCurrentAssets,IncreaseDecreaseInOtherNoncurrentAssets,IncreaseDecreaseInOtherOperatingAssets,IncreaseDecreaseInOtherOperatingLiabilities,IncreaseDecreaseInRestrictedCashAndInvestments,IncreaseDecreaseInSecurityDeposits,IncrementalCommonSharesAttributableToCallOptionsAndWarrants,InterestAndOtherIncome,InterestReceivableCurrent,InvestmentIncomeAmortizationOfPremium,InvestmentIncomeNetAmortizationOfDiscountAndPremium,InvestmentsFairValueDisclosure,LeaseAndRentalExpense,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LicenseAndServicesRevenue,LongTermInvestments,MarketableSecuritiesCurrent,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NetIncomeLossAttributableToParentDiluted,NewAccountingPronouncementOrChangeInAccountingPrincipleCumulativeEffectOfChangeOnEquityOrNetAssets1,NumberOfOperatingSegments,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseCost,OperatingLeaseLiability,OperatingLeaseLiabilityNoncurrent,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFiveYears,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,OperatingLeasesRentExpenseNet,OperatingLeaseWeightedAverageDiscountRatePercent,OtherAccruedLiabilitiesCurrent,OtherAccruedLiabilitiesCurrentAndNoncurrent,OtherAssetsCurrent,OtherAssetsNoncurrent,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,OtherLiabilities,OtherLiabilitiesAndDeferredRevenueNoncurrent,OtherLiabilitiesCurrent,OtherLiabilitiesNoncurrent,OtherMarketableSecuritiesCurrent,OtherMarketableSecuritiesRestrictedCurrent,OtherNonoperatingIncomeExpense,OtherNonrecurringExpense,OtherReceivablesNetCurrent,PaymentsForRestructuring,PaymentsToAcquireInvestments,PaymentsToAcquirePropertyPlantAndEquipment,PaymentsToAcquireShortTermInvestments,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseAndOtherAssetsCurrent,PrepaidExpenseCurrent,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfSharesUnderIncentiveAndShareBasedCompensationPlans,ProceedsFromIssuanceOfSharesUnderIncentiveAndShareBasedCompensationPlansIncludingStockOptions,ProceedsFromIssuanceOfWarrants,ProceedsFromPaymentsForOtherFinancingActivities,ProceedsFromSaleMaturityAndCollectionsOfInvestments,ProceedsFromSaleOfPropertyPlantAndEquipment,ProceedsFromStockOptionsExercised,ProceedsFromStockPlans,ProceedsFromWarrantExercises,PropertyPlantAndEquipmentDisposals,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,ResearchAndDevelopmentExpense,RestrictedCash,RestrictedCashAndCashEquivalents,RestrictedCashAndCashEquivalentsAtCarryingValue,RestrictedCashAndInvestmentsCurrent,RestrictedCashAndInvestmentsNoncurrent,RestrictedCashNoncurrent,RestructuringAndRelatedCostNumberOfPositionsEliminatedPeriodPercent,RestructuringCharges,RestructuringCosts,RestructuringReserve,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,RevenueFromContractWithCustomerIncludingAssessedTax,Revenues,RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability,SaleOfStockConsiderationReceivedOnTransaction,SaleOfStockNumberOfSharesIssuedInTransaction,SaleOfStockPricePerShare,SecurityDeposit,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsWeightedAverageVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingAggregateIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExpirationsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedInPeriodFairValue1,SharePrice,SharesIssuedPricePerShare,StockAndWarrantsIssuedDuringPeriodValuePreferredStockAndWarrants,StockholdersEquity,StockIssuedDuringPeriodSharesConversionOfConvertibleSecurities,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueEmployeeBenefitPlan,StockIssuedDuringPeriodValueEmployeeStockPurchasePlan,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueStockOptionsExercised,TradingSecurities,TradingSecuritiesCost,TradingSecuritiesCurrent,TradingSecuritiesRestricted,UnrealizedGainLossOnInvestments,ValuationAllowanceDeferredTaxAssetChangeInAmount,WarrantsAndRightsOutstanding,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetValue
2013-06-30,2013-08-13,10-Q,"MIRATI THERAPEUTICS, INC.",MRTX,CIK0001576263,USD,4516000.0,,1405000.0,,2297000.0,,,,9520000.0,154469000.0,,,,-217000.0,,0.0,,23040000.0,22436000.0,,,,,,,,,,,9740000.0,,,,,,,,,0.001,100000000.0,9957725.0,9957725.0,10000.0,-8012000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42000.0,12208000.0,0.0,-0.8,-800.0,,,,814000.0,,,,,385000.0,,,,,,-800000.0,,2382000.0,-8012000.0,,41000.0,,,,,,,,,,,,,,,,,,,,,,,,,42000.0,,,,,,,16803000.0,23040000.0,16792000.0,,,,,,,-8012000.0,,,,6892000.0,-6898000.0,,,,,,,,,,,,,,,,,,,0.0,,,68000.0,11000.0,,,-694000.0,,66000.0,,,,,0.001,10000000.0,0.0,0.0,,1787000.0,429000.0,,,,,,,,,,,,,425000.0,4510000.0,,363000.0,78000.0,285000.0,78000.0,,,0.0,,,-157762000.0,,,,,,,,101000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6237000.0,,,,,,,,,,,10516000.0,285000.0,,,,,9957725.0,,
2013-09-30,2013-11-12,10-Q,"MIRATI THERAPEUTICS, INC.",MRTX,CIK0001576263,USD,6555000.0,,2001000.0,,3398000.0,,,,9520000.0,154069000.0,,,,1751000.0,,533158.0,,18001000.0,17021000.0,,,,,,,,,,,7616000.0,,,,,,,,,0.001,100000000.0,9960621.0,9960621.0,10000.0,-29398000.0,,,,,,,,,,,2144000.0,374000.0,,,,,,,,,,,,,,,,,,,41000.0,32803000.0,0.0,-2.95,-2950.0,,,,1156000.0,,,,,20596000.0,,,,,,-400000.0,,3717000.0,-29398000.0,,55000.0,,,,,,,,,,,,,,,,,,,,,,,,,26000.0,,,,,,,41562000.0,18001000.0,41562000.0,,,,,,,-29398000.0,,,,9209000.0,-9209000.0,,,,,,,,,,,,,,,,,,,0.0,,,60000.0,,7418000.0,80000.0,462000.0,,160000.0,,,,,0.001,10000000.0,0.0,0.0,,1510000.0,501000.0,,,,,,,,,,,,,427000.0,5492000.0,,371000.0,291000.0,291000.0,80000.0,,,0.0,,0.0,-187160000.0,,,,,,,,99000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-23561000.0,,,,,,,,,,,,,,,,9957896.0,9957896.0,9957896.0,
2013-12-31,2014-03-17,10-K,"MIRATI THERAPEUTICS, INC.",MRTX,CIK0001576263,USD,5245000.0,,1302000.0,,2335000.0,,0.0,3181000.0,9507000.0,214756000.0,,300000.0,1823000.0,3192000.0,-70000.0,644921.0,,64537000.0,64215000.0,,,,,,,,,,,14235000.0,,-4168000.0,,,,,2539677.0,3897000.0,0.001,100000000.0,13446976.0,13446976.0,13000.0,-52872000.0,,,,,,-23000.0,0.0,-23000.0,0.0,,,,,,,,21736000.0,1459000.0,,0.0,13099000.0,,0.0,0.0,93000.0,21736000.0,,34600.0,0.04,2500.0,171000.0,33407000.0,0.0,-4.78,-960.0,,,0.0,1608000.0,0.0,500000.0,4900000.0,0.0,19799000.0,,,,16194000.0,33407000.0,1300000.0,-40000.0,11177000.0,-64114000.0,0.0,-23000.0,35000.0,58000.0,8537000.0,,3059000.0,-21063000.0,8403000.0,1085000.0,30000.0,,,,96000.0,-68000.0,,,-340000.0,,0.0,0.0,,,,203000.0,,0.0,,,,,,38652000.0,64537000.0,38652000.0,,,47835000.0,54757000.0,-29470000.0,-29455000.0,-52859000.0,,,,31999000.0,-39885000.0,,,,,,379000.0,,,,,,400000.0,,,,506000.0,0.0,,-13000.0,,,,0.0,,,-1084000.0,,,729000.0,68408000.0,204000.0,,0.001,10000000.0,0.0,0.0,0.0,2145000.0,667000.0,54196000.0,,,0.0,0.0,39138000.0,4000.0,,,,,3503000.0,322000.0,19797000.0,,,78000.0,,,,0.75,2050000.0,0.0,296000.0,-198391000.0,,,,,,,,,1823000.0,0.0,1.129,0.02,,100000.0,251981.0,10.57,200000.0,3756.0,244060.0,687040.0,9.75,5400000.0,968923.0,11.13,5100000.0,896778.0,11.18,13.9,54.37,16.96,11.21,1700000.0,2000000.0,,,,25885000.0,,,40534.0,,,,54196000.0,540000.0,,,47835000.0,,,8300000.0,0.0,,11057040.0,,
2014-03-31,2014-05-15,10-Q,"MIRATI THERAPEUTICS, INC.",MRTX,CIK0001576263,USD,3983000.0,,546000.0,,2809000.0,,,115000.0,9516000.0,216111000.0,,,,946000.0,,1874842.0,,56312000.0,56037000.0,,,,,45058000.0,,,45062000.0,,42000.0,8317000.0,,-5918000.0,,,,,2529333.0,,0.001,100000000.0,13475527.0,13446976.0,13000.0,-13646000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78000.0,38736000.0,0.0,-1.01,0.0,,,,628000.0,,300000.0,,,5475000.0,,,,,,-300000.0,,2685000.0,-13656000.0,,0.0,,,,,,,,,,,,,,-1304000.0,,,517000.0,0.0,,,,,,,,167000.0,,,,,,42719000.0,56312000.0,,,,45058000.0,262000.0,2618000.0,-8798000.0,-13656000.0,,,,7979000.0,-7979000.0,,,,,,,,,,,,,,,,160000.0,,,10000.0,,,,,,,-202000.0,,,630000.0,4423000.0,2000.0,,0.001,10000000.0,0.0,0.0,0.0,2662000.0,1089000.0,0.0,,,,,7043000.0,,262000.0,,262000.0,3200000.0,390000.0,275000.0,4960000.0,,,,,,,,334000.0,13000.0,0.0,-212047000.0,,,,,,,,,946000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,13593000.0,,,23307.0,,,,,,,,,,,,,13457400.0,13457400.0,13457400.0,
2014-06-30,2014-08-08,10-Q,"MIRATI THERAPEUTICS, INC.",MRTX,CIK0001576263,USD,5915000.0,,963000.0,,3762000.0,,,152000.0,9539000.0,218357000.0,,,,1285000.0,,1831339.0,,49664000.0,49161000.0,,,,,38902000.0,,,38882000.0,,,8515000.0,,,,,,,2469333.0,,0.001,100000000.0,13522805.0,13522805.0,14000.0,-11014000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38000.0,38924000.0,0.0,-0.82,0.0,,,,1190000.0,,100000.0,,,976000.0,,,,,,,,2986000.0,-11038000.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44839000.0,49664000.0,,,,38902000.0,,,,-11038000.0,,,,10135000.0,-10134000.0,,,,,879000.0,,25000.0,304000.0,291000.0,224000.0,35000.0,,,,,127000.0,24000.0,,24000.0,,,,,,,73000.0,,,,,,,0.001,10000000.0,0.0,0.0,0.0,1744000.0,460000.0,,,,,,,,,,,,631000.0,479000.0,7149000.0,,,,,,,,0.0,,0.0,-223085000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4825000.0,,,11442.0,,,,,,,,,,,,,,13498828.0,,
2014-09-30,2014-11-10,10-Q,"MIRATI THERAPEUTICS, INC.",MRTX,CIK0001576263,USD,5404000.0,,1934000.0,,2239000.0,,16000.0,191000.0,9528000.0,257898000.0,,,,2591000.0,,533398.0,,41309000.0,40345000.0,,,,,32792000.0,,,32784000.0,,,14307000.0,,,,,,,2465713.0,,0.001,100000000.0,13522805.0,13522805.0,14000.0,-8629000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39000.0,167000.0,0.0,,0.0,,,,1215000.0,,100000.0,,,-1907000.0,,,,,,,,3662000.0,-8617000.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,1190140.0,,,,,,,,,5571000.0,41309000.0,,,,32792000.0,,,,-8617000.0,-10524000.0,,,10548000.0,-10548000.0,,,,,856000.0,,25000.0,304000.0,291000.0,224000.0,12000.0,,,,,456000.0,440000.0,,-12000.0,,,,,,,24000.0,,,,,,,0.001,10000000.0,0.0,0.0,0.0,2638000.0,859000.0,,,,,,,,,,,,715000.0,524000.0,6886000.0,,,,,,,,0.0,,0.0,-231702000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35738000.0,,,11778.0,,,,,,,,,,,,,14717253.0,,13527113.0,
2014-12-31,2015-03-11,10-K,"MIRATI THERAPEUTICS, INC.",MRTX,CIK0001576263,USD,5396000.0,,1655000.0,,2327000.0,,,235000.0,9521000.0,260616000.0,,300000.0,7050000.0,7050000.0,0.0,1769040.0,,33479000.0,32657000.0,,,,,22710000.0,3000.0,1000.0,22708000.0,,,6593000.0,,-7642000.0,,,,,2465713.0,4656820.0,0.001,100000000.0,13566726.0,13566726.0,14000.0,-43684000.0,,,,,,0.0,0.0,0.0,0.0,,,,0.0,,,0.0,34009000.0,1425000.0,,0.0,23243000.0,,266000.0,2360000.0,554000.0,34009000.0,,100000.0,0.04,2500.0,199000.0,0.0,-3.24,-3.24,-3.24,,,0.0,1414000.0,0.0,900000.0,7100000.0,0.0,4517000.0,,,,,0.0,200000.0,0.0,12699000.0,-54085000.0,0.0,0.0,0.0,,12273000.0,,3047000.0,-17405000.0,1799000.0,930000.0,-280000.0,0.0,,47000.0,227000.0,151000.0,,,1209000.0,,326000.0,21000.0,,,,,96000.0,534000.0,,,,,,5417000.0,33479000.0,5396000.0,,,22710000.0,887000.0,24219000.0,-32748000.0,-54085000.0,,,,39104000.0,-49547000.0,,,,,841000.0,223000.0,,25000.0,303000.0,290000.0,,400000.0,,0.0,,622000.0,326000.0,,14000.0,21000.0,,,21000.0,,,-77000.0,,,630000.0,10468000.0,386000.0,,0.001,10000000.0,0.0,0.0,0.0,3354000.0,1827000.0,0.0,,,0.0,,35073000.0,0.0,,,,,731000.0,496000.0,26071000.0,,,,,,,0.75,334000.0,13000.0,0.0,-242089000.0,,,,,,,,,7050000.0,0.0,1.13,0.021,,400000.0,431088.0,12.25,600000.0,2609.0,34640.0,599410.0,16.09,,1454860.0,14.0,6830000.0,1383082.0,14.89,11.2,55.8,15.44,18.64,3210000.0,3000000.0,,,,28062000.0,,,76224.0,,,,,887000.0,,,,,,-12300000.0,,,13483467.0,,
2015-03-31,2015-05-06,10-Q,"MIRATI THERAPEUTICS, INC.",MRTX,CIK0001576263,USD,5111000.0,,1271000.0,,2715000.0,,,279000.0,9525000.0,311539000.0,,,,2316000.0,,489610.0,,72182000.0,71189000.0,,,,,53716000.0,,,53709000.0,,197000.0,14307000.0,,7714000.0,,,,,2452439.0,,0.001,100000000.0,16182927.0,16182927.0,16000.0,-11935000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44000.0,,-0.77,-0.77,0.0,,,,1125000.0,,300000.0,,,0.0,,,,,,,,3779000.0,,,,,,,,,,,,,,,,,-482000.0,,,-188000.0,0.0,,,,,,,283000.0,99000.0,,,,,,5131000.0,72182000.0,5111000.0,,,53716000.0,48606000.0,-31117000.0,-9775000.0,-11940000.0,,,,11986000.0,-11986000.0,,,,,773000.0,,,25000.0,305000.0,296000.0,147000.0,,,,,,326000.0,,5000.0,20000.0,,,,,,46000.0,,,,35979000.0,18000.0,,0.001,10000000.0,0.0,0.0,0.0,3166000.0,1544000.0,48361000.0,,,,,4880000.0,,245000.0,,,,946000.0,667000.0,8207000.0,,,,,,,,0.0,0.0,,-254029000.0,,,,,,,,,2316000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,67051000.0,,,22166.0,,,,,,,,,,,,,,15453534.0,,
2015-06-30,2015-08-06,10-Q,"MIRATI THERAPEUTICS, INC.",MRTX,CIK0001576263,USD,7096000.0,,1813000.0,,3568000.0,,,335000.0,9515000.0,314664000.0,,,,2792000.0,,2346758.0,,61874000.0,60893000.0,,,,,45498000.0,8000.0,12000.0,45502000.0,,,13379000.0,,,,,,,2273143.0,,0.001,100000000.0,16347948.0,16347948.0,16000.0,-15455000.0,,,,,,,,,,,,,13000.0,,,,,,,,,,,,,,,,,,56000.0,,-0.95,-0.95,0.0,,,,1702000.0,,100000.0,,,0.0,,,,,,,,4240000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,179000.0,,,,,,,7154000.0,61874000.0,7096000.0,,,45498000.0,,,,-15446000.0,,,,15516000.0,-15516000.0,,,,,756000.0,,,25000.0,305000.0,296000.0,130000.0,,,,,,288000.0,,-9000.0,58000.0,,,,,,70000.0,,,,,,,0.001,10000000.0,0.0,0.0,0.0,2016000.0,1203000.0,,,,,,,,,,,,1028000.0,693000.0,11276000.0,,,,,,,,0.0,,,-269475000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54720000.0,,,4750.0,,,,,,,,,,,,,,16235261.0,,
2015-09-30,2015-11-06,10-Q,"MIRATI THERAPEUTICS, INC.",MRTX,CIK0001576263,USD,9769000.0,,3248000.0,,4244000.0,,,388000.0,9519000.0,412535000.0,,,,2804000.0,,2094338.0,,143678000.0,141038000.0,,,,,28132000.0,2000.0,0.0,28130000.0,,,109881000.0,,,,,,,1428383.0,,0.001,100000000.0,19265922.0,19265922.0,19000.0,-18735000.0,,,,,,,,,,,,,29000.0,,,,,,,,,,,,,,,,,,53000.0,,-1.11,-1.11,0.0,,,,2248000.0,,200000.0,,,0.0,,,,,,,,4161000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,233000.0,,,,,,,9821000.0,143678000.0,9769000.0,,,28132000.0,,,,-18741000.0,,,,18724000.0,-18724000.0,,,,,698000.0,,,25000.0,305000.0,296000.0,72000.0,,,,,,2001000.0,,6000.0,52000.0,,,,,,-17000.0,,,,,,,0.001,10000000.0,0.0,0.0,0.0,3025000.0,2310000.0,,,,,,,,,,,,1027000.0,639000.0,14563000.0,,,,,,,,0.0,,,-288216000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.0,,133857000.0,,,7294.0,,,,,,,,,,,,,16841954.0,16841954.0,16841954.0,
