end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccountsReceivableNetCurrent,AccruedAdvertisingCurrent,AccruedLiabilitiesAndOtherLiabilities,AccruedProfessionalFeesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapitalCommonStock,AdjustmentsToAdditionalPaidInCapitalIncreaseInCarryingAmountOfRedeemablePreferredStock,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,AdvertisingExpense,AllocatedShareBasedCompensationExpense,AllowanceForDoubtfulAccountsReceivable,AllowanceForDoubtfulAccountsReceivableWriteOffs,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,AreaOfLand,AreaOfRealEstateProperty,Assets,AssetsCurrent,BusinessCombinationAcquisitionRelatedCosts,BusinessCombinationConsiderationTransferred1,BusinessCombinationConsiderationTransferredEquityInterestsIssuedAndIssuable,BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability1,BusinessCombinationContingentConsiderationLiability,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedAssets,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNet,CapitalExpendituresIncurredButNotYetPaid,CapitalizedComputerSoftwareAccumulatedAmortization,CapitalizedComputerSoftwareGross,CapitalizedComputerSoftwareNet,CapitalizedContractCostGross,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,ComprehensiveIncomeNetOfTax,ContractWithCustomerLiability,ContractWithCustomerLiabilityCurrent,ContractWithCustomerLiabilityRevenueRecognized,ConversionOfStockAmountConverted1,ConvertiblePreferredStockSharesIssuedUponConversion,CostOfRevenue,CostsAndExpenses,DeferredIncomeTaxExpenseBenefit,DeferredIncomeTaxLiabilities,DeferredOfferingCosts,DeferredRentCredit,DeferredRentCreditNoncurrent,DeferredRevenueCurrent,DeferredTaxAssetsGoodwillAndIntangibleAssets,DeferredTaxAssetsGross,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOther,DeferredTaxAssetsPropertyPlantAndEquipment,DeferredTaxAssetsTaxCreditCarryforwardsResearch,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,DeferredTaxAssetsValuationAllowance,DeferredTaxLiabilitiesDeferredExpenseCapitalizedResearchAndDevelopmentCosts,DefinedContributionPlanEmployerDiscretionaryContributionAmount,DepreciationAndAmortization,DueFromAffiliates,DueToAffiliateCurrentAndNoncurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationNondeductibleExpense,EffectiveIncomeTaxRateReconciliationNondeductibleExpenseShareBasedCompensationCost,EffectiveIncomeTaxRateReconciliationOtherReconcilingItemsPercent,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EffectiveIncomeTaxRateReconciliationTaxCreditsResearch,EffectOfExchangeRateOnCashAndCashEquivalents,EmployeeRelatedLiabilitiesCurrent,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,FiniteLivedIntangibleAssetsAccumulatedAmortization,FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear,FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,FiniteLivedIntangibleAssetsGross,FiniteLivedIntangibleAssetsNet,ForeignCurrencyTransactionGainLossUnrealized,ForeignIncomeTaxExpenseBenefitContinuingOperations,FurnitureAndFixturesGross,GainLossOnSaleOfPropertyPlantEquipment,GeneralAndAdministrativeExpense,Goodwill,GoodwillAcquiredDuringPeriod,GoodwillImpairmentLoss,GoodwillOtherIncreaseDecrease,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,IncomeTaxExpenseBenefit,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities,IncreaseDecreaseInContractWithCustomerLiability,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInOperatingLeaseLiability,IncreaseDecreaseInOtherNoncurrentLiabilities,IncreaseDecreaseInOtherOperatingAssets,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncrementalCommonSharesAttributableToConversionOfPreferredStock,IntangibleAssetsNetExcludingGoodwill,InterestExpense,InterestIncomeExpenseNet,InterestPaidNet,InvestmentIncomeInterest,LeaseAndRentalExpense,LeaseCost,LeaseholdImprovementsGross,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueAfterYearFive,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearFive,LesseeOperatingLeaseLiabilityPaymentsDueYearFour,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LitigationSettlementExpense,LongTermDebtCurrent,LongTermDebtNoncurrent,MachineryAndEquipmentGross,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,NonoperatingIncomeExpense,NumberOfReportingUnits,OperatingIncomeLoss,OperatingLeaseCost,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeasePayments,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFiveYears,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsDueThereafter,OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,OperatingLeasesIncomeStatementSubleaseRevenue,OperatingLeasesRentExpenseNet,OperatingLeaseWeightedAverageDiscountRatePercent,OtherAccruedLiabilitiesCurrent,OtherAssetsNoncurrent,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationReclassificationAdjustmentFromAOCIRealizedUponSaleOrLiquidationNetOfTax,OtherLiabilitiesNoncurrent,OtherNonoperatingIncome,OtherNonoperatingIncomeExpense,PaidInKindInterest,PaymentsForRepurchaseOfCommonStock,PaymentsOfStockIssuanceCosts,PaymentsToAcquireBusinessesGross,PaymentsToAcquireProductiveAssets,PreferredStockAccretionOfRedemptionDiscount,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PrepaidExpenseAndOtherAssetsCurrent,PrepaidExpenseCurrent,ProceedsFromIssuanceInitialPublicOffering,ProceedsFromLongTermLinesOfCredit,ProceedsFromStockOptionsExercised,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,ProvisionForDoubtfulAccounts,RelatedPartyTransactionExpensesFromTransactionsWithRelatedParty,RelatedPartyTransactionOtherRevenuesFromTransactionsWithRelatedParty,RelatedPartyTransactionSellingGeneralAndAdministrativeExpensesFromTransactionsWithRelatedParty,RepaymentsOfLongTermLinesOfCredit,RepaymentsOfSecuredDebt,ResearchAndDevelopmentExpense,RestrictedCash,RestrictedCashAndCashEquivalents,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,Revenues,RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability,SecurityDeposit,SellingAndMarketingExpense,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeitedInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeituresWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingAggregateIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingNumber,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,ShortTermLeaseCost,StockholdersEquity,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueRestrictedStockAwardGross,StockIssuedDuringPeriodValueStockOptionsExercised,StockRepurchasedDuringPeriodValue,TangibleAssetImpairmentCharges,TemporaryEquityAccretionToRedemptionValue,TemporaryEquityAccretionToRedemptionValueAdjustment,TemporaryEquityCarryingAmountAttributableToParent,TemporaryEquityLiquidationPreference,TemporaryEquityParOrStatedValuePerShare,TemporaryEquitySharesAuthorized,TemporaryEquitySharesIssued,TemporaryEquitySharesOutstanding,TreasuryStockAcquiredAverageCostPerShare,TreasuryStockRetiredCostMethodAmount,TreasuryStockSharesAcquired,TreasuryStockValueAcquiredCostMethod,VariableLeaseCost,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic,AmortizationOfIntangibleAssets,DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsIntangibleAssets,DeferredTaxLiabilitiesOther,FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive
2018-06-30,2018-08-10,10-Q,"EverQuote, Inc.",EVER,CIK0001640428,USD,17991000.0,17719000.0,982000.0,3028000.0,230000.0,,,,,723000.0,,28900000.0,723000.0,,,,,,29541000.0,22073000.0,,,,,,,,,,,,,2382000.0,,,2632000.0,,,,,,,,,2873000.0,42719000.0,,,3712000.0,1200000.0,1185000.0,1152000.0,,,,,,,,,,,,,100000.0,,,1000000.0,,-3.1,,,,,,,,,,,1062000.0,7700000.0,,,,,,,,,,,,,,1733000.0,,,,,,-3.1,0.0,,,,,,,,,,,,103000.0,-103000.0,,,500000.0,,,,,,,,,,,30339000.0,29541000.0,22171000.0,,,6983000.0,,,,,-1730000.0,-28132000.0,-103000.0,,-1627000.0,,,,,,,12153000.0,,1911000.0,2075000.0,1996000.0,1861000.0,3405000.0,905000.0,100000.0,500000.0,,754000.0,728000.0,,,,,,,,,,,26402000.0,,,,,1972000.0,,,,,,,3028000.0,,2100000.0,,2100000.0,,,3181000.0,,,-89159000.0,41092000.0,41092000.0,,400000.0,34932000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-89150000.0,,,,,9000.0,,,,26402000.0,88352000.0,36844000.0,0.001,1867886.0,1574508.0,1574508.0,,,,,,,9084880.0,,,,,
2018-09-30,2018-11-14,10-Q,"EverQuote, Inc.",EVER,CIK0001640428,USD,14615000.0,21789000.0,588000.0,3166000.0,331000.0,,,139798000.0,,2586000.0,,29200000.0,2586000.0,0.0,,,,,66885000.0,62143000.0,,,,,,,,,,,,,,38709000.0,,38959000.0,,,,,,,,,3115000.0,45684000.0,,,,1200000.0,1179000.0,1069000.0,,,,,,,,,,,,,100000.0,,,1200000.0,-0.15,-0.15,-0.15,,,,,,,,,,1822000.0,8500000.0,,,,,,,,,,,,,,3296000.0,,,,,-3808000.0,-0.15,0.0,,,,,,,,,,,,3000.0,128000.0,,131000.0,500000.0,,,,,,,,,,,20029000.0,66885000.0,18850000.0,,,,,,,,-3808000.0,-3808000.0,128000.0,,-3936000.0,,,,,,,14890000.0,,2502000.0,2659000.0,2573000.0,2243000.0,4456000.0,457000.0,,500000.0,,425000.0,721000.0,,,,,,,,,,,,0.001,10000000.0,0.0,0.0,1645000.0,,,,,,,4021000.0,,2200000.0,,2200000.0,,,4123000.0,,,-92967000.0,41748000.0,41748000.0,,400000.0,35150000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46856000.0,,88352000.0,48600000.0,,276000.0,,,,,,0.0,0.001,0.0,0.0,0.0,,,,,,24595102.0,24595102.0,24595102.0,,,,
2018-12-31,2019-04-01,10-K,"EverQuote, Inc.",EVER,CIK0001640428,USD,16826000.0,17460000.0,919000.0,3099000.0,,6268000.0,,143050000.0,-37415000.0,7121000.0,3713000.0,117300000.0,7121000.0,0.0,,6179979.0,,,65746000.0,60550000.0,,,,,,,,,600000.0,2500000.0,2900000.0,,,41634000.0,,41884000.0,39271000.0,,,1400000.0,1440000.0,,88352000.0,,14753000.0,177261000.0,,756000.0,,1200000.0,1197000.0,1440000.0,38000.0,12013000.0,0.0,756000.0,5691000.0,382000.0,150000.0,3772000.0,1479000.0,501000.0,11257000.0,756000.0,400000.0,1341000.0,,1000000.0,,-3.03,,0.0,0.21,-0.405,-0.008,0.044,0.002,0.061,0.096,,1369000.0,,,,,,,,,,,,0.0,,,10667000.0,,,,,,-0.28,0.0,4932000.0,2766000.0,1324000.0,454000.0,454000.0,,,,863000.0,,,199000.0,121000.0,214000.0,320000.0,2100000.0,,,,,,,,,,,22562000.0,65746000.0,21365000.0,,,,,44836000.0,-3668000.0,-1897000.0,-20716000.0,-58131000.0,121000.0,,-21026000.0,,,,,,,14433000.0,2243000.0,2534000.0,2502000.0,2659000.0,2573000.0,1922000.0,,300000.0,2100000.0,,811000.0,715000.0,,,,,,14000.0,,3713000.0,,3668000.0,,0.001,10000000.0,0.0,0.0,1456000.0,,52313000.0,22729000.0,861000.0,-13791000.0,10749000.0,4481000.0,,8200000.0,,,24729000.0,2625000.0,14173000.0,300000.0,,-99892000.0,163349000.0,203128000.0,,400000.0,140743000.0,7121000.0,3100.0,14.75,2378578.0,16.76,2409893.0,15.98,208081.0,14.4,0.0,0.4966,0.0279,1910882.0,4.9,1700000.0,507296.0,1342840.0,5.09,1956000.0,3770086.0,6.91,6.7,1938000.0,3436473.0,1.43,7.51,10.4,1938000.0,,43184000.0,601018.0,88352000.0,48600000.0,,861000.0,,0.0,37415000.0,37415000.0,,,0.001,0.0,0.0,0.0,,,,,,,16922225.0,,,,,
2019-03-31,2019-05-10,10-Q,"EverQuote, Inc.",EVER,CIK0001640428,USD,21457000.0,25856000.0,955000.0,4139000.0,,,,146034000.0,,2750000.0,,38400000.0,2750000.0,0.0,,6360693.0,,,70255000.0,64873000.0,,,,,,,,,,,,0.0,,37719000.0,,37969000.0,-3915000.0,,,1700000.0,1670000.0,1000000.0,,,3666000.0,56799000.0,,,,1200000.0,1203000.0,,,,,,,,,,,,,,100000.0,481000.0,,1100000.0,,-0.17,,,,,,,,,,,1613000.0,,,,,,,,,,,,,,,3826000.0,,,,,,-0.17,,4631000.0,8396000.0,1040000.0,230000.0,230000.0,,,,-158000.0,,,,,,184000.0,500000.0,,,,,,,,,,,28469000.0,70255000.0,27266000.0,,,,,234000.0,-667000.0,-3482000.0,-4382000.0,-4382000.0,184000.0,,-4566000.0,,,,,,,13972000.0,,2534000.0,2502000.0,2659000.0,2573000.0,1922000.0,1782000.0,,,,1571000.0,709000.0,,,,,,,,,,667000.0,,0.001,10000000.0,0.0,0.0,1298000.0,,,,234000.0,-4382000.0,,4673000.0,,1500000.0,,,,,4685000.0,,250000.0,-104274000.0,52233000.0,52233000.0,,400000.0,44622000.0,2750000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41786000.0,,,,0.0,234000.0,,,,,,,,,,,,,,,,,25294.0,,,,,
2019-06-30,2019-08-08,10-Q,"EverQuote, Inc.",EVER,CIK0001640428,USD,18355000.0,24147000.0,715000.0,3452000.0,,,,149921000.0,,3238000.0,,39000000.0,3238000.0,0.0,400000.0,,,,68442000.0,62699000.0,,,,,,,,,,,,,,37123000.0,,37373000.0,,,,1800000.0,1761000.0,,,,3504000.0,57913000.0,,,,1200000.0,1175000.0,,,,,,,,,,,,,,100000.0,,,800000.0,,-0.08,,,,,,,,,,,1599000.0,,,,,,,,,,,,,,,4481000.0,,,,,,-0.08,,,,,,,,,,,,,,184000.0,,184000.0,700000.0,,,,,,,,,,,24743000.0,68442000.0,23568000.0,,,,,,,,-1974000.0,-1974000.0,272000.0,,-2246000.0,,,,,,,13411000.0,,2534000.0,2502000.0,2659000.0,2573000.0,1922000.0,1221000.0,,,,1138000.0,703000.0,,,,88000.0,88000.0,,,,,,,0.001,10000000.0,0.0,0.0,1429000.0,,,,,,,5040000.0,,1100000.0,100000.0,,,,4404000.0,,250000.0,-106248000.0,55667000.0,55667000.0,,400000.0,45524000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43699000.0,,,,,649000.0,,,,,,,,,,,,,,,,,25579.0,,,,,
2019-09-30,2019-11-07,10-Q,"EverQuote, Inc.",EVER,CIK0001640428,USD,23358000.0,29908000.0,1964000.0,6513000.0,,,,154362000.0,,3269000.0,,46200000.0,3269000.0,0.0,100000.0,95449.0,,,80870000.0,75067000.0,,,,,,,,,,,,0.0,,41949000.0,,42199000.0,,,,1600000.0,1567000.0,,,,4052000.0,67194000.0,,,,1200000.0,1118000.0,,,,,,,,,,,,,,200000.0,,,1100000.0,0.01,0.01,0.01,,,,,,,,,,2795000.0,,,,,,,,,,,,,,,4334000.0,,,,,,0.01,,,,,,,,,,,2696993.0,,,168000.0,,168000.0,600000.0,,,,,,,,,,,32556000.0,80870000.0,31438000.0,,,,,,,,173000.0,173000.0,255000.0,,-82000.0,,,,,,,12801000.0,,2534000.0,2502000.0,2659000.0,2573000.0,1922000.0,611000.0,,,,1754000.0,698000.0,,,,87000.0,87000.0,,,,,,,0.001,10000000.0,0.0,0.0,3210000.0,,,,,,,5105000.0,,1600000.0,100000.0,,,,5596000.0,,250000.0,-106075000.0,67112000.0,67112000.0,,400000.0,53212000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48314000.0,,,,,1173000.0,,,,,,,,,,,,,,,,28607.0,,25910.0,,,,
2019-12-31,2020-03-13,10-K,"EverQuote, Inc.",EVER,CIK0001640428,USD,23663000.0,32214000.0,4119000.0,13225000.0,,7454000.0,,158752000.0,,12721000.0,,175500000.0,12721000.0,0.0,500000.0,6195714.0,,,91221000.0,85333000.0,,,,,,,,,1400000.0,8829000.0,4000000.0,,,46054000.0,,46304000.0,4420000.0,4420000.0,-7117000.0,1500000.0,1501000.0,1100000.0,,,20584000.0,256860000.0,,1020000.0,,1200000.0,1062000.0,,33000.0,16312000.0,0.0,1020000.0,8165000.0,725000.0,215000.0,5040000.0,1463000.0,671000.0,15292000.0,1020000.0,500000.0,2186000.0,0.0,600000.0,-0.28,-0.32,-0.28,0.0,0.21,-0.567,-0.016,0.133,-0.009,0.055,0.194,,2388000.0,,,,,,,,,,,,0.0,1032000.0,-98000.0,16827000.0,,,,,-7117000.0,-0.04,0.0,6837000.0,15232000.0,10126000.0,61000.0,,,-135000.0,1000.0,5609000.0,,,,669000.0,,,2500000.0,,850000.0,,,,,,,,,39451000.0,91221000.0,38389000.0,1227000.0,,,1940000.0,2982000.0,-2975000.0,4413000.0,-8051000.0,-8051000.0,932000.0,,-9204000.0,,,,,,,12190000.0,2573000.0,1922000.0,2534000.0,2502000.0,2659000.0,0.0,,,,,1968000.0,691000.0,,,1062000.0,263000.0,263000.0,,,,,2975000.0,,0.001,10000000.0,0.0,0.0,7065000.0,,,,2982000.0,-7117000.0,12651000.0,5197000.0,478000.0,5200000.0,,,,,20214000.0,300000.0,250000.0,-107009000.0,248811000.0,73799000.0,,400000.0,202689000.0,12721000.0,180527.0,9.55,1705580.0,12.61,3367846.0,14.84,567100.0,14.66,,,,1690960.0,6.2,8800000.0,296298.0,,,57538000.0,2827868.0,7.17,7.03,71979000.0,2634417.0,4.62,9.35,0.0,47599000.0,,51770000.0,645920.0,,,,2982000.0,,0.0,,,,,,,,,,,,,,25759.0,25759.0,25759.0,,,,
2020-03-31,2020-05-08,10-Q,"EverQuote, Inc.",EVER,CIK0001640428,USD,27646000.0,35655000.0,3519000.0,12736000.0,,,,164656000.0,,4540000.0,,57500000.0,4540000.0,0.0,,6705949.0,,,99202000.0,93274000.0,,,,,,,,,,,,,,50460000.0,,50710000.0,4406000.0,4406000.0,-1442000.0,1600000.0,1577000.0,1000000.0,,,5335000.0,83017000.0,,,,1200000.0,1011000.0,,,,,,,,,,,,,,200000.0,849000.0,,500000.0,-0.05,-0.05,-0.05,,,,,,,,,,2703000.0,,,,,,,,,,,,,,,4719000.0,,,,,,,,3983000.0,3462000.0,-489000.0,76000.0,,,-51000.0,4000.0,94000.0,,,,111000.0,,111000.0,600000.0,,,,,,,,,,,42970000.0,99202000.0,41959000.0,,,,,1364000.0,-885000.0,3927000.0,-1442000.0,,211000.0,,-1653000.0,,,,,,,12150000.0,,1922000.0,2583000.0,2696000.0,2848000.0,0.0,2101000.0,,,,1764000.0,692000.0,,,,,100000.0,,,,,885000.0,,0.001,10000000.0,0.0,0.0,7159000.0,,,,1364000.0,-1442000.0,,5236000.0,21000.0,900000.0,,,,,6459000.0,,250000.0,-108451000.0,81364000.0,81364000.0,,400000.0,66504000.0,4540000.0,,,,,,,,,0.0,0.49,0.015,,,,,,,,,,,,,,,,,,56232000.0,,,,,1364000.0,,,,,,,,,,,,,,,,26640.0,26640.0,26640.0,,,,
2020-06-30,2020-08-07,10-Q,"EverQuote, Inc.",EVER,CIK0001640428,USD,27087000.0,36489000.0,5313000.0,9975000.0,,,,171860000.0,,6250000.0,,54800000.0,6250000.0,0.0,,,,,100831000.0,94327000.0,,,,,,,,,,,,,,54409000.0,,54659000.0,,,-2808000.0,1600000.0,1633000.0,,,,4977000.0,81258000.0,,,,,,,,,,,,,,,,,,,100000.0,,0.0,200000.0,-0.1,-0.1,-0.1,,,,,,,,,,1986000.0,,,,,,,,,,,,,,,4754000.0,,,,,,,,,,,,,,,,,,,,47000.0,,47000.0,600000.0,,,,,,,,,,,40203000.0,100831000.0,38695000.0,,,,,,,,-2808000.0,,148000.0,,-2956000.0,,,,,,,11486000.0,,1922000.0,2608000.0,2696000.0,2848000.0,0.0,1412000.0,,,,2676000.0,745000.0,,,1508000.0,,101000.0,,,,,,,0.001,10000000.0,0.0,0.0,3429000.0,,,,,,,5759000.0,,600000.0,100000.0,,,,6966000.0,,250000.0,-111259000.0,78302000.0,78302000.0,,500000.0,64561000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60628000.0,,,,,954000.0,,,,,,,,,,,,,,,,27136.0,27136.0,27136.0,,,,
2020-09-30,2020-11-06,10-Q,"EverQuote, Inc.",EVER,CIK0001640428,USD,33735000.0,41527000.0,4352000.0,11224000.0,,,,181639000.0,,7200000.0,,60500000.0,7200000.0,0.0,,,,,116235000.0,94527000.0,480000.0,,,,,17124000.0,16681000.0,,,,,,,45881000.0,,46131000.0,,,-3184000.0,1700000.0,1692000.0,,,,5378000.0,93266000.0,,,,1100000.0,,,,,,,,,,,,,,,200000.0,,0.0,500000.0,-0.12,-0.12,-0.12,,,,,,,,,,4120000.0,,-95000.0,1211000.0,425000.0,,450000.0,624000.0,846000.0,3870000.0,3775000.0,,,,,5661000.0,9618000.0,,,,-3184000.0,,,,,,,,,,,,,3775000.0,,18000.0,,18000.0,700000.0,,,,,,,,,,,49012000.0,116235000.0,46651000.0,,,,,,,,-3184000.0,,105000.0,,-3289000.0,,,,,,,12534000.0,,2099000.0,2785000.0,2872000.0,3025000.0,1003000.0,750000.0,,,,2752000.0,2444000.0,,,2361000.0,,87000.0,,,,,,,0.001,10000000.0,0.0,0.0,7119000.0,,,,,,,5871000.0,,700000.0,100000.0,,,,8149000.0,,250000.0,-114443000.0,89977000.0,89977000.0,,500000.0,73598000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67223000.0,,,,,1244000.0,,,,,,,,,,,,,,,,27526.0,,27526.0,,,,
