end,filed,form,Name,Ticker,CIK,Currency,AccountsAndOtherReceivablesNetCurrent,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableAndOtherAccruedLiabilitiesCurrent,AccountsPayableCurrent,AccountsPayableOtherCurrent,AccountsPayableRelatedPartiesCurrent,AccountsPayableRelatedPartiesCurrentAndNoncurrent,AccountsReceivableRelatedParties,AccountsReceivableRelatedPartiesCurrent,AccruedLiabilitiesCurrent,AccruedPayrollTaxesCurrent,AccruedRentCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapital,AdjustmentForAmortization,AdjustmentsToAdditionalPaidInCapitalEquityComponentOfConvertibleDebt,AdjustmentsToAdditionalPaidInCapitalOther,AdjustmentsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,AdvertisingExpense,AmortizationOfDeferredCharges,AmortizationOfLeasedAsset,AssetImpairmentCharges,Assets,AssetsCurrent,AssetsFairValueDisclosure,AssetsNet,AssetsNoncurrent,BusinessAcquisitionProFormaEarningsPerShareBasic,BusinessAcquisitionsProFormaNetIncomeLoss,BusinessAcquisitionsProFormaRevenue,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCashAndEquivalents,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentAssetsOther,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNet,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedPropertyPlantAndEquipment,CapitalExpendituresIncurredButNotYetPaid,CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashDivestedFromDeconsolidation,CashEquivalentsAtCarryingValue,CashFDICInsuredAmount,CommitmentsAndContingencies,CommonStockNoParValue,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ComprehensiveIncomeNetOfTax,ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,ContractWithCustomerLiabilityCurrent,CostOfRevenue,CostOfServicesCatering,DebtConversionConvertedInstrumentSharesIssued1,DebtInstrumentInterestRateDuringPeriod,DebtInstrumentInterestRateStatedPercentage,DeferredIncomeTaxExpenseBenefit,DeferredRevenueCurrent,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsValuationAllowance,Depreciation,DepreciationAndAmortization,DepreciationDepletionAndAmortization,DueToOfficersOrStockholdersCurrent,DueToRelatedPartiesCurrent,DueToRelatedPartiesCurrentAndNoncurrent,DueToRelatedPartiesNoncurrent,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,EffectiveIncomeTaxRateReconciliationOtherAdjustments,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EffectOfExchangeRateOnCashAndCashEquivalents,EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,EmployeeRelatedLiabilitiesCurrent,EnergyMarketingContractLiabilitiesCurrent,FinanceLeaseInterestExpense,FinanceLeaseInterestPaymentOnLiability,FinanceLeaseLiability,FinanceLeaseLiabilityCurrent,FinanceLeaseLiabilityNoncurrent,FinanceLeaseLiabilityPaymentsDue,FinanceLeaseLiabilityPaymentsDueAfterYearFive,FinanceLeaseLiabilityPaymentsDueNextTwelveMonths,FinanceLeaseLiabilityPaymentsDueYearFive,FinanceLeaseLiabilityPaymentsDueYearFour,FinanceLeaseLiabilityPaymentsDueYearThree,FinanceLeaseLiabilityPaymentsDueYearTwo,FinanceLeaseLiabilityUndiscountedExcessAmount,FinanceLeasePrincipalPayments,FinanceLeaseRightOfUseAsset,FinanceLeaseRightOfUseAssetAccumulatedAmortization,FinanceLeaseRightOfUseAssetAmortization,FinanceLeaseRightOfUseAssetBeforeAccumulatedAmortization,FinanceLeaseWeightedAverageDiscountRatePercent,FiniteLivedTrademarksGross,ForeignCurrencyTransactionGainLossBeforeTax,GainLossOnDispositionOfAssets,GainLossOnSaleOfBusiness,GainLossOnSaleOfPropertyPlantEquipment,GainOrLossOnSaleOfStockInSubsidiary,GeneralAndAdministrativeExpense,Goodwill,GoodwillAcquiredDuringPeriod,GoodwillAndIntangibleAssetImpairment,GoodwillForeignCurrencyTranslationGainLoss,GoodwillImpairmentLoss,GoodwillImpairmentLossNetOfTax,GoodwillPurchaseAccountingAdjustments,GrossProfit,IncomeLossAttributableToNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncomeTaxesPaidNet,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationOtherAdjustments,IncreaseDecreaseDueFromAffiliates,IncreaseDecreaseInAccountsAndOtherReceivables,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableRelatedParties,IncreaseDecreaseInAccountsReceivableRelatedParties,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInContractWithCustomerLiability,IncreaseDecreaseInDueToOfficersAndStockholders,IncreaseDecreaseInDueToRelatedParties,IncreaseDecreaseInEmployeeRelatedLiabilities,IncreaseDecreaseInIncomeTaxes,IncreaseDecreaseInInterestPayableNet,IncreaseDecreaseInInventories,IncreaseDecreaseInNotesReceivableRelatedParties,IncreaseDecreaseInOperatingAssets,IncreaseDecreaseInOtherAccountsPayable,IncreaseDecreaseInOtherAccruedLiabilities,IncreaseDecreaseInOtherCurrentLiabilities,IncreaseDecreaseInOtherLoans,IncreaseDecreaseInOtherOperatingAssets,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,InterestExpense,InterestExpenseRelatedParty,InterestIncomeExpenseNet,InterestPaid,InterestPaidNet,InterestPayableCurrent,InventoryNet,InvestmentIncomeInterest,LaborAndRelatedExpense,LeaseCost,LeaseIncentivePayableCurrent,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueAfterYearFive,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearFive,LesseeOperatingLeaseLiabilityPaymentsDueYearFour,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LoansAndLeasesReceivableRelatedPartiesProceeds,LoansPayableFairValueDisclosure,LoansReceivableFairValueDisclosure,LongTermInvestmentsAndReceivablesNet,MachineryAndEquipmentGross,MarketingAndAdvertisingExpense,MinorityInterest,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NetIncomeLossAttributableToNoncontrollingInterest,NetIncomeLossAvailableToCommonStockholdersBasic,NoncashOrPartNoncashAcquisitionFixedAssetsAcquired1,NonoperatingIncomeExpense,NotesAndLoansReceivableNetCurrent,NotesPayable,NotesPayableRelatedPartiesClassifiedCurrent,OperatingCostsAndExpenses,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseCost,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeasePayments,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFiveYears,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsDueThereafter,OperatingLeasesRentExpenseNet,OperatingLeaseWeightedAverageDiscountRatePercent,OtherAccruedLiabilitiesCurrent,OtherAssetImpairmentCharges,OtherAssets,OtherAssetsMiscellaneous,OtherAssetsNoncurrent,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToNoncontrollingInterest,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,OtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentTax,OtherComprehensiveIncomeLossNetOfTax,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,OtherCostAndExpenseOperating,OtherExpenses,OtherGeneralAndAdministrativeExpense,OtherIncome,OtherLiabilities,OtherLiabilitiesCurrent,OtherLoansPayableCurrent,OtherNonoperatingIncome,OtherNotesPayable,OtherNotesPayableCurrent,OtherOperatingIncomeExpenseNet,OtherReceivablesNetCurrent,PartnersCapitalAccountUnitsSoldInPrivatePlacement,PaymentsForPreviousAcquisition,PaymentsForProceedsFromLoansReceivable,PaymentsToAcquireIntangibleAssets,PaymentsToAcquireLoansReceivable,PaymentsToAcquireProductiveAssets,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockNoParValue,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseAndOtherAssetsCurrent,PrepaidExpenseCurrent,PresentValueOfFutureMinimumLeasePaymentsSaleLeasebackTransactions,ProceedsFromCollectionOfLoansReceivable,ProceedsFromContributedCapital,ProceedsFromContributionsFromParent,ProceedsFromDebtNetOfIssuanceCosts,ProceedsFromIssuanceInitialPublicOffering,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfPrivatePlacement,ProceedsFromIssuanceOfSharesUnderIncentiveAndShareBasedCompensationPlans,ProceedsFromLoans,ProceedsFromMinorityShareholders,ProceedsFromNotesPayable,ProceedsFromPaymentsForOtherFinancingActivities,ProceedsFromPreviousAcquisition,ProceedsFromRelatedPartyDebt,ProfessionalFees,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,RelatedPartyTransactionAmountsOfTransaction,RepaymentsOfDebt,RepaymentsOfNotesPayable,ResearchAndDevelopmentExpense,RestrictedCash,RestrictedCashCurrent,RestrictedCashNoncurrent,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,Revenues,SaleOfStockPricePerShare,SellingAndMarketingExpense,SellingExpense,SellingGeneralAndAdministrativeExpense,ShareBasedGoodsAndNonemployeeServicesTransactionExpense,SharePrice,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockIssuedDuringPeriodSharesAcquisitions,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesPurchaseOfAssets,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValuePurchaseOfAssets,TemporaryEquityForeignCurrencyTranslationAdjustments,ValuationAllowanceDeferredTaxAssetChangeInAmount,ValuationAllowancesAndReservesDeductions,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,FinanceLeaseLiabilityPaymentsRemainderOfFiscalYear,LongTermDebtFairValue,SubleaseIncome
2010-07-31,2011-01-28,10-K,HARTFORD GREAT HEALTH CORP.,HFUS,CIK0001482554,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3003.0,,,,,,,,,,,,,,,,,,,,,,,22100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5000.0,147700.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-24935.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6224.0,,,,,,,,,,-3700.0,-22100.0,,,,
2010-10-31,2011-04-05,10-Q,HARTFORD GREAT HEALTH CORP.,HFUS,CIK0001482554,USD,,,,,,,,,,,,,,,,,,,7306.0,,,,,,,,,,,,,,,,,,,1265.0,-1738.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5506.0,,,,,,,1800.0,,,,,,,,,,,,,,,,,,,,1800.0,,,,,,,,,,,,,,,,,,,,,,,,-1738.0,-9044.0,,,,,,,,,9044.0,-9044.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6826.0,,,,,,,398.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-01-31,2011-04-05,10-Q,HARTFORD GREAT HEALTH CORP.,HFUS,CIK0001482554,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1886.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,,,,,,,,1800.0,,,,,,,,,,,,,,,,,,,,,,,,,-7294.0,,,,,,,,,7259.0,-7259.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5330.0,,,,,,,115.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-30,2011-06-15,10-Q,HARTFORD GREAT HEALTH CORP.,HFUS,CIK0001482554,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2905.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.0,,,,,,,,1800.0,,,,,,,,,,,,,,,,,,,,2313.0,,,,,-13604.0,,,,,,,,,13445.0,-13445.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1258.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7838.0,,,,,,,236.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-07-31,2011-12-08,10-K,HARTFORD GREAT HEALTH CORP.,HFUS,CIK0001482554,USD,,,,,,,,,,,,,,,138488.0,,,,7604.0,,,,,,1227.0,,,,,,,,,,,,,1227.0,-1776.0,,,,,,,,,0.001,100000000.0,3012000.0,3012000.0,3012.0,,,,,,,,,26700.0,,,,,,,,227.0,,,,-0.01,0.0,-0.2,0.2,,,,,,,16200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6600.0,178100.0,,,,,,,,,,,0.0,7200.0,,,,,,404.0,,,,404.0,,,,,404.0,,1.0,7200.0,,,,,,,,,,,,,1227.0,37831.0,,,,,,2883.0,,21000.0,,-22776.0,-30380.0,,,,-403.0,,7000.0,14000.0,,29977.0,-29977.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1292.0,,,,,,,,,,,,,,,,,,0.001,5000000.0,0.0,0.0,,,,,,,,,,,,,,,,,,21000.0,17683.0,,,,,,,919.0,,,,-178104.0,,,,,,,,,-36604.0,,,,,,,,,,-4600.0,-26700.0,,,,
2011-10-31,2011-12-23,10-Q,HARTFORD GREAT HEALTH CORP.,HFUS,CIK0001482554,USD,,,,1500.0,,,,,,,,,,,138488.0,,,,1727.0,,,,,,2720.0,,,,,,,,,,,,,2720.0,1493.0,,,,,,,,,0.001,100000000.0,3012000.0,3012000.0,3012.0,,,,,,,,,,,,,,,,,226.0,,,,0.0,,,,,,,,,,18000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500.0,,,,,,,,,,,,,,,227.0,,,,227.0,,,,,632.0,,,1800.0,,,,,,,,,,,,,2720.0,46358.0,,,,,,1822.0,,6800.0,,-5307.0,-7035.0,,,,,,,26000.0,,6808.0,-6808.0,,,,,,,,,,,,,,,,,,,,,,,,,,600.0,,13.0,,,,,,,,,,,,,,,,,,0.001,5000000.0,0.0,0.0,,,,,,,,,,,,,,,,,,6800.0,3000.0,,,,,,,174.0,,,,-185138.0,,,,,,,,,-43638.0,,,,,,,,,,,,,,,
2012-01-31,2012-04-12,10-Q,HARTFORD GREAT HEALTH CORP.,HFUS,CIK0001482554,USD,,,,931.0,,,,,,,,,,,185619.0,,,,,,,,,,601.0,,,,,,,,,,,,,601.0,,,,,,,,,,0.001,100000000.0,3012000.0,3012000.0,3012.0,,,,,,,,,,,,,,,,,227.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601.0,1158.0,,,,,,338.0,,,,,-4050.0,,,,,,,,,4050.0,-4050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0,,,,,,,,,,,,,,,,,,0.001,5000000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,3394.0,,,,,,,280.0,,,,-189188.0,,,,,,,,,-557.0,,,,,,,,,,,,,,,
2012-04-30,2012-06-18,10-Q,HARTFORD GREAT HEALTH CORP.,HFUS,CIK0001482554,USD,,,,37.0,,,,,,,,,,,195619.0,,,,,,,,,,5699.0,,,,,,,,,,,,,5699.0,,,,,,,,,,0.001,100000000.0,3012000.0,3012000.0,3012.0,,,,,,,,,,,,,,,,,227.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5699.0,264.0,,,,,,1975.0,,,,,-4008.0,,,,,,,,,4008.0,-4008.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.0,,,,,,,,,,,,,,,,,,0.001,5000000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,1500.0,,,,,,,173.0,,,,-193196.0,,,,,,,,,5435.0,,,,,,,,,,,,,,,
2012-07-31,2012-10-31,10-K,HARTFORD GREAT HEALTH CORP.,HFUS,CIK0001482554,USD,,,,2015.0,,,,,,,,,,,195619.0,,18000.0,57131.0,1611.0,,,,,,943.0,,,,,,,,,,,,,943.0,-284.0,,,,,,,,,0.001,100000000.0,3012000.0,3012000.0,3012.0,,,,,,,,,30000.0,,,,,,,,227.0,,,,-0.01,0.0,-0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7200.0,200100.0,227.0,,2015.0,,,,,0.0,,,0.0,,,,,,,-404.0,,,,227.0,,,,,,,1.0,1800.0,,,,,,,,,,,,,943.0,2242.0,,,,,,7023.0,,19931.0,,-20215.0,-21826.0,,,,-226.0,,,,,21600.0,-21600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.0,,,,,-226.0,,,,,,,,,,,,,0.001,5000000.0,0.0,0.0,,,,,,57131.0,,,,,,,,,-7000.0,,,-30200.0,11550.0,,,,44631.0,,,805.0,,,,-199930.0,,,,,,,,,-1299.0,,,,,,,,,,-3300.0,-30000.0,,,,
2012-10-31,2012-12-17,10-Q,HARTFORD GREAT HEALTH CORP.,HFUS,CIK0001482554,USD,,,,1130.0,,,,,,,,,,,203119.0,,,,-885.0,,,,,,1699.0,,,,,,,,,,,,,1699.0,756.0,,,,,,,,,0.001,100000000.0,3012000.0,3012000.0,3012.0,,,,,,,,,1200.0,,,,,,,,227.0,,,,0.0,0.0,-0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5859.0,,,,,,-1200.0,6000.0,226.0,,-885.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1699.0,1357.0,,,,,,361.0,,7500.0,,-6744.0,-5859.0,,,,,,,,,5859.0,-5859.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,0.001,5000000.0,0.0,0.0,,,,,,7500.0,,,,,,,,,,,,,5309.0,,,,,,,177.0,,,,-205789.0,,,,,,,,,342.0,,,,,,,,,,-1200.0,,3012000.0,,,
2013-01-31,2013-03-18,10-Q,HARTFORD GREAT HEALTH CORP.,HFUS,CIK0001482554,USD,,,,2743.0,,,,,,,,,,,205619.0,,,,,,,,,,1276.0,,,,,,,,,,,,,1276.0,,,,,,,,,,0.001,100000000.0,3012000.0,,3012.0,,,,,,,,,2000.0,,,,,,,,227.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2000.0,10400.0,226.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1276.0,2970.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001,5000000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-210325.0,,,,,,,,,-1694.0,,,,,,,,,,-1200.0,,,,,
2013-04-30,2013-06-19,10-Q,HARTFORD GREAT HEALTH CORP.,HFUS,CIK0001482554,USD,,,,3658.0,,,,,,,,,,,215619.0,,,,,,,,,,7810.0,,,,,,,,,,,,,7810.0,,,,,,,,,,0.001,100000000.0,3012000.0,,3012.0,,,,,,,,,2800.0,,,,,,,,227.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2800.0,14776.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7810.0,3885.0,,,,,,1901.0,,,,,-4381.0,,,,,,,,,4381.0,-4381.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.0,,,,,,,,,,,,,,,,,,0.001,5000000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,2206.0,,,,,,,173.0,,,,-214706.0,,,,,,,,,3925.0,,,,,,,,,,-2800.0,,3012000.0,,,
2013-07-31,2013-11-12,10-K,HARTFORD GREAT HEALTH CORP.,HFUS,CIK0001482554,USD,,,,1818.0,,,,,,,,,,,215619.0,,,20000.0,-197.0,,,,,3513.0,3513.0,,,,,,,,,,,,,3515.0,2570.0,,,,,,,,,0.001,100000000.0,3012000.0,3012000.0,3012.0,,,,,,,,,32500.0,,,,,,,,227.0,,,,-0.01,0.0,-0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4000.0,217100.0,227.0,,-197.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,2045.0,3513.0,2045.0,,,,,,4302.0,,20000.0,,-17430.0,-17233.0,,,,,,,,,17234.0,-17234.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,329.0,,,,,1.0,,,,,,,,,,,,,0.001,5000000.0,0.0,0.0,,,,,,20000.0,,,,,,,,,,,,,11509.0,,,,,,,1094.0,,,,-217163.0,,,,,,,,,1468.0,,,,,,,,,,-2500.0,-32500.0,,,,
