end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableAndAccruedLiabilitiesNoncurrent,AccountsPayableCurrent,AccountsReceivableNetCurrent,AccruedBonusesCurrentAndNoncurrent,AccruedLiabilitiesCurrent,AccruedPayrollTaxesCurrentAndNoncurrent,AccruedSalariesCurrentAndNoncurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapital,AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,AdjustmentsToAdditionalPaidInCapitalOther,AdjustmentsToAdditionalPaidInCapitalWarrantIssued,AdvancePaymentsNettedAgainstClaimReceivable,AllocatedShareBasedCompensationExpense,AllowanceForDoubtfulAccountsReceivable,AmortizationOfDebtDiscountPremium,AmortizationOfFinancingCosts,AmortizationOfFinancingCostsAndDiscounts,AmortizationOfIntangibleAssets,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,Assets,AssetsCurrent,AssetsHeldInTrust,BankOverdrafts,BusinessAcquisitionPercentageOfVotingInterestsAcquired,BusinessAcquisitionProFormaEarningsPerShareBasic,BusinessAcquisitionsProFormaNetIncomeLoss,BusinessAcquisitionsProFormaRevenue,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedAssets,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCashAndEquivalents,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentAssetsOther,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentAssetsPrepaidExpenseAndOtherAssets,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentAssetsReceivables,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentLiabilitiesAccountsPayable,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentLiabilitiesLongTermDebt,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedLiabilities,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNet,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedPropertyPlantAndEquipment,BusinessCombinationRecognizedIdentifiableAssetsAcquiredGoodwillAndLiabilitiesAssumedNet,BusinessCombinationStepAcquisitionEquityInterestInAcquireePercentage,CapitalizedComputerSoftwareAccumulatedAmortization,Cash,CashAcquiredFromAcquisition,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsAtCarryingValueIncludingDiscontinuedOperations,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashEquivalentsAtCarryingValue,CashFDICInsuredAmount,CashPeriodIncreaseDecrease,CashPeriodIncreaseDecreaseExcludingExchangeRateEffect,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,ClassOfWarrantOrRightOutstanding,CommonStockConvertibleConversionPriceDecrease,CommonStockNoParValue,CommonStockParOrStatedValuePerShare,CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ConversionOfStockAmountConverted1,ConvertibleDebt,ConvertibleDebtCurrent,ConvertibleNotesPayableCurrent,CostOfGoodsAndServicesSold,CostOfGoodsAndServicesSoldAmortization,CostOfRevenue,DebtConversionConvertedInstrumentAmount1,DebtConversionConvertedInstrumentSharesIssued1,DebtConversionOriginalDebtAmount1,DebtConversionOriginalDebtInterestRateOfDebt,DebtInstrumentConvertibleConversionPrice1,DebtInstrumentConvertibleEffectiveInterestRate,DebtInstrumentFaceAmount,DebtInstrumentFairValue,DebtInstrumentIncreaseAccruedInterest,DebtInstrumentUnamortizedDiscount,DebtInstrumentUnamortizedDiscountNoncurrent,DeferredCosts,DeferredOfferingCosts,DeferredRevenue,DeferredRevenueRevenueRecognized1,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOther,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAllowanceForDoubtfulAccounts,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsOther,DeferredTaxAssetsValuationAllowance,Depreciation,DepreciationDepletionAndAmortization,DerivativeFairValueOfDerivativeLiability,DerivativeLiabilitiesCurrent,DerivativeLossOnDerivative,DueToOfficersOrStockholdersCurrentAndNoncurrent,DueToRelatedPartiesCurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EmployeeRelatedLiabilitiesCurrent,EquityMethodInvestmentOwnershipPercentage,ExtinguishmentOfDebtAmount,FairValueAssumptionsExpectedVolatilityRate,FairValueAssumptionsRiskFreeInterestRate,FiniteLivedCustomerListsGross,FiniteLivedIntangibleAssetsAccumulatedAmortization,FiniteLivedIntangibleAssetsAcquired,FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,FiniteLivedIntangibleAssetsGross,FiniteLivedIntangibleAssetsNet,FiniteLivedTrademarksGross,FiniteLivedTradeNamesGross,GainLossOnDerivativeInstrumentsNetPretax,GainLossRelatedToLitigationSettlement,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,Goodwill,GrossProfit,ImpairmentOfIntangibleAssetsFinitelived,ImpairmentOfIntangibleAssetsIndefinitelivedExcludingGoodwill,IncomeLossFromContinuingOperations,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationNondeductibleExpenseAmortization,IncomeTaxReconciliationNondeductibleExpenseMealsAndEntertainment,IncomeTaxReconciliationNondeductibleExpenseOther,IncomeTaxReconciliationNondeductibleExpenseShareBasedCompensationCost,IncomeTaxReconciliationOtherAdjustments,IncomeTaxReconciliationOtherReconcilingItems,IncomeTaxReconciliationStateAndLocalIncomeTaxes,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInAccruedSalaries,IncreaseDecreaseInBookOverdrafts,IncreaseDecreaseInEmployeeRelatedLiabilities,IncreaseDecreaseInOtherAccruedLiabilities,IncreaseDecreaseInOtherCurrentAssets,IncreaseDecreaseInPrepaidExpense,IndefiniteLivedIntangibleAssetsExcludingGoodwill,InsuranceServicesRevenue,IntangibleAssetsNetExcludingGoodwill,InterestExpense,InterestExpenseBorrowings,InterestExpenseDebtExcludingAmortization,InterestExpenseRelatedParty,InterestPaidNet,InterestPayableCurrent,InvestmentsAndCash,IssuanceOfStockAndWarrantsForServicesOrClaims,LeaseAndRentalExpense,LeaseCost,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LicensesRevenue,LoansPayableCurrent,LongTermNotesPayable,MortgageLoansOnRealEstateCommercialAndConsumerNet,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,NonoperatingIncomeExpense,NotesPayable,NotesPayableCurrent,NotesPayableRelatedPartiesClassifiedCurrent,NotesPayableRelatedPartiesNoncurrent,NotesReceivableNet,NumberOfOperatingSegments,OfficersCompensation,OilAndGasPropertyFullCostMethodNet,OperatingCostsAndExpenses,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeasePayments,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsDueThereafter,OperatingLeasesRentExpenseNet,OperatingLeaseWeightedAverageDiscountRatePercent,OperatingLossCarryforwards,OtherAccruedLiabilitiesCurrent,OtherAssetsCurrent,OtherAssetsNoncurrent,OtherFiniteLivedIntangibleAssetsGross,OtherIncome,OtherLongTermInvestments,OtherNonoperatingIncomeExpense,OtherSalesRevenueNet,PaymentsForFees,PaymentsForOtherOperatingActivities,PaymentsForRent,PaymentsToAcquireBusinessesGross,PaymentsToAcquireIntangibleAssets,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PrepaidExpenseCurrent,ProceedsFromCollectionOfAdvanceToAffiliate,ProceedsFromConvertibleDebt,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfDebt,ProceedsFromIssuanceOfPrivatePlacement,ProceedsFromIssuanceOfWarrants,ProceedsFromLoans,ProceedsFromNotesPayable,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfBankOverdrafts,ProceedsFromSaleOfNotesReceivable,ProceedsFromWarrantExercises,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,ProvisionForDoubtfulAccounts,ReceivableWithImputedInterestNetAmount,RelatedPartyTransactionRate,RepaymentsOfDebt,RepaymentsOfNotesPayable,RepaymentsOfRelatedPartyDebt,RetainedEarningsAccumulatedDeficit,Revenues,RevenuesNetOfInterestExpense,RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability,SalariesAndWages,SaleOfStockNumberOfSharesIssuedInTransaction,SaleOfStockPricePerShare,SalesRevenueNet,SecurityDeposit,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeitedInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsExercised,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOtherIncreasesDecreasesInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableAggregateIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingAggregateIntrinsicValue,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,ShareBasedGoodsAndNonemployeeServicesTransactionValuationMethodExpectedVolatilityRate,ShareBasedGoodsAndNonemployeeServicesTransactionValuationMethodRiskFreeInterestRate,SharePrice,SharesIssuedPricePerShare,StockholdersEquity,StockIssued1,StockIssuedDuringPeriodSharesAcquisitions,StockIssuedDuringPeriodSharesEmployeeStockOwnershipPlan,StockIssuedDuringPeriodSharesIssuedForCash,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesOther,StockIssuedDuringPeriodSharesPurchaseOfAssets,StockIssuedDuringPeriodSharesReverseStockSplits,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueConversionOfUnits,StockIssuedDuringPeriodValueEmployeeStockOwnershipPlan,StockIssuedDuringPeriodValueIssuedForCash,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValueShareBasedCompensation,StockIssuedDuringPeriodValueStockOptionsExercised,SubscriptionRevenue,TechnologyServicesRevenue,TemporaryEquitySharesIssued,ValuationAllowanceDeferredTaxAssetChangeInAmount,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic,AccruedProfessionalFeesCurrent,AccruedSalariesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipmentExcludingCapitalLeasedAssets,AssetAcquisitionConsiderationTransferred,AssetsNet,CapitalUnitsNetAmount,DepreciationAndAmortization,IncomeTaxReconciliationNondeductibleExpense,NetIncomeLossAttributableToNoncontrollingInterest,OperatingLeasesFutureMinimumPaymentsDueInFiveYears,OtherAssets,OtherGeneralAndAdministrativeExpense,ProceedsFromStockOptionsExercised,ProfessionalFees,PurchaseObligation,RevenueFromContractWithCustomerIncludingAssessedTax,ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfOutstandingOptions,StockAndWarrantsIssuedDuringPeriodValuePreferredStockAndWarrants,WarrantExercisePriceDecrease
2009-12-31,2010-03-30,10-K,"OLB GROUP, INC.",OLB,CIK0001314196,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,555.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-80249.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-06-30,2010-07-21,10-Q,"OLB GROUP, INC.",OLB,CIK0001314196,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43096.0,,,,,,,,,,,,,,,,,,,,,,,26333.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,51617.0,,19044.0,,,-101323.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-101323.0,,,,,,,,,68750.0,,,120367.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45377.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74270617.0,,,,,,,,,,,,,,,,,,,
2010-09-30,2010-11-08,10-Q,"OLB GROUP, INC.",OLB,CIK0001314196,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,553.0,,,,,,,,,,,,,,,,,,,,,,,25045.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.03,,,,,,,,,,,,,,,,,,,,,,,,68101.0,,26834.0,,,-110017.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-110017.0,,,,,,,,,68750.0,,,136851.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51879.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4371236.0,,,,,,,,,,,,,,,,,,,
2010-12-31,2011-03-25,10-K,"OLB GROUP, INC.",OLB,CIK0001314196,USD,28935.0,,,,,,,,,12775917.0,,,326459.0,,,,,,,,,554915.0,3908.0,,,,,,,,,,,,,,,,,,,,3908.0,,,,,,,3353.0,,,,,,0.0001,,200000000.0,6419830.0,6419830.0,642.0,,,,,96580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1,,,,,,,,,,,,,,,,,,,,,,86887.0,,210798.0,,121758.0,,104008.0,-468048.0,,,,,,,,,,,,145506.0,,,,,,,,,,,546042.0,,,,,,,,,,,28935.0,554915.0,28935.0,,,,,135000.0,,-131647.0,-381161.0,,86887.0,,,,,,,275000.0,,,589806.0,,,,,,,,,,,,,,,,,,4965.0,,,,,,,,,,,,0.01,50000000.0,,0.0,,,,135000.0,,,,,,,,,,,,,,,,,,,-12250579.0,,,,,,,218338.0,,,,,,,,,,,,,,,,,,,,,525980.0,,,,,,,,,,323591.0,,,,,,,,,,,,,,,4022053.0,,,,,,,,,,,,,,,,,,,
2011-03-31,2011-05-16,10-Q,"OLB GROUP, INC.",OLB,CIK0001314196,USD,,,,,,,,,,,,,,,,,,,,67320.0,,,,,,,,,,,,,,,,,,,,,,,859.0,,,,,,,-3049.0,,,,,,,,,,,,,,,,17448.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.02,,,,,,,,,,,,,,,,,,,,,,,,31809.0,,30015.0,,,-137864.0,,,,,,,,,,,,60560.0,,,,,,,,,,,,65.0,,,,,,,,,,,,,,,,,7000.0,,-10049.0,-137929.0,,-65.0,,,,,,,68750.0,,,167879.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7000.0,,,,,,,,,,,,,,,,,,,,,,,,,47463.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6419830.0,,,,,,,,,,,,,,,,,,,
2011-06-30,2011-07-29,10-Q,"OLB GROUP, INC.",OLB,CIK0001314196,USD,30934.0,,,,,,,,,11509259.0,,,,,,,,,,68069.0,,433609.0,17990.0,,,,,,,,,,,,,,,,,,,,17990.0,,,,,,,,,,,,,0.01,,200000000.0,128396599.0,128396599.0,1283968.0,,,,,16737.0,,,,,,,,,,,,,,,,,,,,,,,,,,64828.0,64828.0,,,-0.03,,,98995.0,,,,,390030.0,135388.0,,,,,,,,546042.0,410653.0,91007.0,,-64828.0,,,37176.0,,32558.0,,,-141437.0,,,,,,,,,,,,,,,,,,,,,,,410654.0,1362.0,,,,,514.0,,,,,236517.0,433609.0,236517.0,,,,,,,,-207627.0,,-66190.0,,41246.0,,,,,68750.0,,,173995.0,,,,,,,,,,,,,,,,,,4965.0,65005.0,,,,,,,,,,,0.01,50000000.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,-12596135.0,,,,,,,49295.0,,,,,,,,,,,,,,,,,,,,,197092.0,,,,,,,,,,,,,,,,,,,,,,,,,6419830.0,,,,,,,,,,,,,,,,,,,
2011-09-30,2011-11-03,10-Q,"OLB GROUP, INC.",OLB,CIK0001314196,USD,31370.0,,,,,,,,,12792583.0,,,,,,,,,,68815.0,,347403.0,600.0,,533.0,,,,,,,,,,,,,,,,,,600.0,,,,,,,,,,,,,0.0001,,200000000.0,6419830.0,6419830.0,642.0,,,38447.0,,15174.0,,,,,,,,,,,,,,,,,,,,,,,,,,52774.0,-12054.0,,,-0.02,,,149425.0,,,,,,,,,,,,,,,,,,12054.0,,,24078.0,,24040.0,,,-137603.0,,,,,,,,,,,,,,,,,,,,,,,341838.0,5624.0,,,,,1937.0,,,,,281486.0,347403.0,281486.0,,,,,,,,-131173.0,,6430.0,,7000.0,,,,,68750.0,,,161643.0,,,,,,,,,,,,,,,,,,4965.0,,,,,,,,,,,,0.01,50000000.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,-12727308.0,,,,,,,39214.0,,,,,,,,,,,,,,,,,,,,,65917.0,,,,,,,,,,,,,,,,,,,,,,,,,6419830.0,,,,,,,,,,,,,,,,,,,
2011-12-31,2012-03-20,10-K,"OLB GROUP, INC.",OLB,CIK0001314196,USD,84055.0,,,,,,,,,12968956.0,,66087.0,,,,,16667.0,,,273021.0,,278831.0,845.0,,,,,,,,,,,,,,,,,,,,845.0,,845.0,,,,,-3063.0,,,,,,0.0001,50000.0,200000000.0,7155548.0,7155548.0,715.0,,,,,63934.0,,63934.0,,,,,0.15,,,,,66087.0,,,,,,1187800.0,102600.0,,,1290400.0,,,66087.0,,66087.0,,,-0.1,,,205175.0,,,,,390030.0,273021.0,,,,,,,,546042.0,273021.0,91007.0,,-66087.0,,,166182.0,,120824.0,0.0,,-593379.0,,59400.0,-339700.0,136500.0,8200.0,102600.0,,,33000.0,,,263653.0,,,,,,,,,,,273021.0,20025.0,,,,,,,,,,289230.0,278831.0,289230.0,,,,,57000.0,,-60063.0,-679491.0,,-86112.0,,,,,,,275000.0,,,714203.0,,,,,,,,,,,,,,,,,,4965.0,65005.0,,,,,,,,,,,0.01,50000000.0,,,,,57000.0,,,,,,,,,,,,,,,,,,,,-12930070.0,,,,,,,184758.0,,,,,,,,,,,,0.0,,,,,,,,,-10399.0,,,,,,,,,,,,,,,60358.0,,,,,,,,0.0,,6423861.0,,,,,,,,,,,,,,,,,,,
2012-03-31,2012-05-07,10-Q,"OLB GROUP, INC.",OLB,CIK0001314196,USD,55865.0,,,,,,,,,12968956.0,,,,,,,,,,68068.0,,210087.0,169.0,,,,,,,,,,,,,,,,,,,,169.0,,,,,,,-676.0,,,,,,0.0001,,200000000.0,7155548.0,7155548.0,715.0,,,,,14585.0,,14585.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.02,,,262934.0,,,,,,,,,,,,,,,,,,,,5609.0,31100.0,,13996.0,,,-153922.0,,,,,,,,,,,,29569.0,,,,,,,,,,,204953.0,,,,,,,,,,,318799.0,210087.0,318799.0,,,,,50000.0,,-50676.0,-148313.0,,5609.0,,,,,,,68750.0,,,167918.0,,,,,,,,,,,,,,,,,,4965.0,,,,,,,,,,,,0.01,50000000.0,,,,,,50000.0,,,,,,,,,,,,,,,,,,,-13078383.0,,,,,,,28581.0,,,,,,,,,,,,,,,,,,,,,-108712.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,7155548.0,,,,,,,,,,,,,,,,,,,
2012-06-30,2012-08-09,10-Q,"OLB GROUP, INC.",OLB,CIK0001314196,USD,44536.0,,,,,,,,,12977289.0,,,,,,,,,,68068.0,,141850.0,,,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001,,200000000.0,7155548.0,7155548.0,715.0,,,,17215.0,11430.0,,,,,,,,,,,,7785.0,,,,,,,,,,,,,,,,,,-0.02,,,326144.0,,,,,390030.0,409157.0,,,,,,,,546042.0,136885.0,91007.0,,,,,35385.0,,27198.0,,,-145005.0,,,,,,,,,,,,,,,,,,,,,,,136885.0,712.0,,,,,,,,,,387946.0,141850.0,387946.0,,,,,,,,-145717.0,,-712.0,,,,,,,68750.0,,,172203.0,,,,,,,,,,,,,,,,,,4965.0,65005.0,,,,,,,,,,,0.01,50000000.0,,,,,,,,,,,,,,,,,,,,,,,,,-13224100.0,,,,,,,38628.0,,,,,,,,,,,,,,,,,,,,,-246096.0,,,,,,,,,,,,,,,,,,,,,,,,,7155548.0,,,,,,,,,,,,,,,,,,,
2012-09-30,2012-11-14,10-Q,"OLB GROUP, INC.",OLB,CIK0001314196,USD,78517.0,,,,,,,,,13002289.0,,,,,,,,,,68817.0,,97442.0,24408.0,,,,,,,,,,,,,,,,,,,,24408.0,,24408.0,,,,,,,,,,,0.0001,,200000000.0,7155548.0,7155548.0,715.0,,,,71461.0,12310.0,,,,,,,,,,,,5685.0,,,,,,,,,,,,,,,,,,-0.03,,,385084.0,,,,,390030.0,477973.0,,,,,,,,546042.0,68069.0,91007.0,,,,,88654.0,,19121.0,,,-207100.0,,,,,,,,,,,,,,,,,,,,,,,68069.0,9424.0,,,,,,,,,,535062.0,97442.0,535062.0,,,,,,,,-216524.0,,-9424.0,,,,,,,68750.0,,,226221.0,,,,,,,,,,,,,,,,,,4965.0,65005.0,,,,,,,,,,,0.01,50000000.0,,,,,,,,,,,,,,,,,,,,,,,,,-13440624.0,,,,,,,31431.0,,,,,,,,,,,,,,,,,,,,,-437620.0,,,,,,,,,,,,,,,,,,,,,,,,,7155548.0,,,,,,,,,,,,,,,,,,,
2012-12-31,2013-04-01,10-K,"OLB GROUP, INC.",OLB,CIK0001314196,USD,85483.0,,,,,,,,,13641273.0,,,,,,,33333.0,,,273021.0,,13848.0,8883.0,,,,,,,,,,,,,,,,,,,,8883.0,,8883.0,,,,,8038.0,,,,,,0.0001,,200000000.0,10178312.0,10178312.0,1018.0,,,,,47430.0,,47430.0,180877.0,689053.0,103358.0,,,,,,,,,,,,,1371000.0,,,,1371000.0,,,,,,,,-0.11,,,,,,,,390030.0,546042.0,,,,,,,,546042.0,,91007.0,,,,5609.0,204257.0,,83078.0,,,-669200.0,,171200.0,-392300.0,136500.0,4800.0,182400.0,182400.0,,,,,233022.0,,,,,,,,,,,,42747.0,,,,,,,,,,85483.0,13848.0,85483.0,,,,,175000.0,,-166962.0,-783856.0,,-114656.0,,,,,,,275000.0,,,752278.0,,,,,,,,,,,,,,,2742000.0,,,4965.0,65005.0,,,,,,,,,,,0.01,50000000.0,,,,,100000.0,75000.0,,,,,100000.0,,,,,,,,,,,,,,-13713926.0,,,,,,,130508.0,,,,,,,,,,,,0.0,,,,,,,,,-71635.0,,,,,,,,,,,,,75000.0,,180877.0,,,,,,,,0.0,,7173207.0,,,,,,,,,,,,,,,,,,,
2013-03-31,2013-05-10,10-Q,"OLB GROUP, INC.",OLB,CIK0001314196,USD,88596.0,,,,,,,,,13666255.0,,,,,,,,,,,,6202.0,1237.0,,,,,,,,,,,,,,,,,,,,1237.0,,1237.0,,,,,-7646.0,,,,,,0.0001,,200000000.0,10344978.0,10344978.0,1035.0,,,,,10354.0,,10354.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01,,,51930.0,,,,,390030.0,546042.0,,,,,,,,546042.0,,91007.0,,,,,29778.0,,12054.0,,,-86474.0,,,,,,,,,,,,55042.0,,,,,,,,,,22408.0,,1214.0,,,,,,,,,,140526.0,6202.0,140526.0,,,,,25000.0,,-32646.0,-87688.0,,-1214.0,,,,,,,68750.0,,,98528.0,,,,,,,,,,,,,,,,,,4965.0,65005.0,,,,,,,,,,,0.01,50000000.0,,,,,,25000.0,,,,,,,,,,,,,,,,,,,-13801614.0,,,,,,,22408.0,,,,,,,,,,,,0.0,,,,,,,,,-134324.0,,,,166666.0,,,,,,,,,25000.0,,,,,,,,,,0.0,,10237571.0,,,,,,,,,,,,,,,,,,,
