end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccountsPayableRelatedPartiesCurrent,AccountsReceivableGrossCurrent,AccountsReceivableNetCurrent,AccruedLiabilitiesCurrent,AccruedPayrollTaxesCurrent,AccruedPayrollTaxesCurrentAndNoncurrent,AccruedProfessionalFeesCurrent,AccruedSalariesCurrent,AccumulatedAmortizationDeferredFinanceCosts,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapitalCommonStock,AdjustmentsForNoncashItemsIncludedInIncomeLossFromContinuingOperations,AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,AdjustmentsToAdditionalPaidInCapitalWarrantIssued,AllowanceForDoubtfulAccountsReceivableCurrent,AllowanceForLoanAndLeaseLossesRecoveriesOfBadDebts,AmortizationOfDebtDiscountPremium,Assets,AssetsCurrent,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,ChangeInUnrealizedGainLossOnFairValueHedgingInstruments1,CommitmentsAndContingencies,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ConversionOfStockAmountIssued1,ConversionOfStockSharesIssued1,ConvertibleDebt,ConvertibleDebtCurrent,ConvertibleSubordinatedDebtNoncurrent,CostOfGoodsSold,DebtInstrumentConvertibleBeneficialConversionFeature,DebtInstrumentUnamortizedDiscount,DebtInstrumentUnamortizedDiscountPremiumNet,DeferredTaxAssetsGross,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsTaxDeferredExpenseOther,DeferredTaxAssetsValuationAllowance,Depreciation,DepreciationAndAmortization,DerivativeAssetFairValueGrossLiability,DerivativeFairValueOfDerivativeLiability,DerivativeGainLossOnDerivativeNet,DerivativeInstrumentsAndHedgesLiabilitiesNoncurrent,DerivativeLiabilitiesCurrent,DueFromRelatedPartiesCurrent,DueFromRelatedPartiesNoncurrent,DueToRelatedPartiesNoncurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EmbeddedDerivativeFairValueOfEmbeddedDerivativeLiability,EmbeddedDerivativeGainLossOnEmbeddedDerivativeNet,EmployeeRelatedLiabilitiesCurrent,EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,FairValueAssetsAndLiabilitiesMeasuredOnRecurringBasisGainLossIncludedInEarnings,FairValueAssumptionsExpectedDividendRate,FairValueAssumptionsExpectedDividendRate,FairValueAssumptionsExpectedVolatilityRate,FairValueAssumptionsExpectedVolatilityRate,FairValueAssumptionsRiskFreeInterestRate,FairValueAssumptionsRiskFreeInterestRate,FairValueOptionChangesInFairValueGainLoss1,FurnitureAndFixturesGross,GainLossOnSaleOfPropertyPlantEquipment,GeneralAndAdministrativeExpense,GrossProfit,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationStateAndLocalIncomeTaxes,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInEmployeeRelatedLiabilities,IncreaseDecreaseInInventories,IncreaseDecreaseInNotesPayableRelatedParties,IncreaseDecreaseInOtherCurrentAssets,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,InterestExpense,InterestPaid,InterestPayableCurrent,InventoryFinishedGoods,InventoryNet,InventoryRawMaterials,InventoryWriteDown,LaborAndRelatedExpense,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LoansPayable,LoansPayableCurrent,LoansPayableToBank,LoansPayableToBankCurrent,LongTermLoansFromBank,LossContingencyAccrualProductLiabilityDiscount,MachineryAndEquipmentGross,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NonoperatingIncomeExpense,NotesAndLoansPayableCurrent,OperatingExpenses,OperatingIncomeLoss,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFiveYears,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesRentExpenseNet,OperatingLossCarryforwards,OtherAccruedLiabilitiesCurrent,OtherAssetsNoncurrent,OtherEmployeeRelatedLiabilitiesCurrent,OtherIncome,OtherLoansPayable,OtherLoansPayableCurrent,OtherPrepaidExpenseCurrent,PaymentsToAcquirePropertyPlantAndEquipment,PercentageOfInterestBearingDomesticDepositsToDeposits,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseAndOtherAssets,PrepaidExpenseAndOtherAssetsCurrent,PrepaidExpenseAndOtherAssetsNoncurrent,PrepaidExpenseCurrent,ProceedsFromBankDebt,ProceedsFromConvertibleDebt,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfConvertiblePreferredStock,ProceedsFromIssuanceOfDebt,ProceedsFromIssuanceOfWarrants,ProceedsFromPaymentsForLongTermLoansForRelatedParties,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfDebt,ProceedsFromRepaymentsOfNotesPayable,ProceedsFromSaleOfPropertyPlantAndEquipment,ProfessionalAndContractServicesExpense,PropertyPlantAndEquipmentNet,PropertyPlantAndEquipmentOther,ProvisionForDoubtfulAccounts,RepaymentsOfBankDebt,RepaymentsOfDebt,RepaymentsOfNotesPayable,RepaymentsOfRelatedPartyDebt,RetainedEarningsAccumulatedDeficit,SalesRevenueGoodsNet,SecurityDeposit,SellingAndMarketingExpense,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMaximum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMinimum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMaximum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMinimum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsWeightedAverageVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockIssued1,StockIssuedDuringPeriodSharesConversionOfConvertibleSecurities,StockIssuedDuringPeriodSharesIssuedForCash,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesPeriodIncreaseDecrease,StockIssuedDuringPeriodSharesShareBasedCompensation,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueIssuedForCash,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueShareBasedCompensation,StockIssuedDuringPeriodValueStockOptionsExercised,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfSharesOutstandingBasic
2010-09-30,2010-11-22,10-Q,DNA BRANDS INC,DNAX,CIK0001419995,USD,,,,,,,,,,,,,,,,,,,,,29539.0,,,,,,,,,,,,,,90549.0,,,,,,,,6797.0,,,,,,,,,,,-0.07,,,,,,,,,,,,,,,,,,,,260585.0,74602.0,-2170839.0,0.0,,,,,,,,,,,,,-567.0,,,,,,,578523.0,,,,,,,,,,,,,,-2170839.0,-567.0,,2244874.0,-2170272.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1210393.0,,,,,,,,,165151.0,,188576.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-31,2011-03-31,10-K,DNA BRANDS INC,DNAX,CIK0001419995,USD,472649.0,,,139819.0,1390533.0,,,,,,,14461846.0,,,,,,0.0,493105.0,412725.0,74604.0,63212.0,,,0.001,100000000.0,35828980.0,35828980.0,35829.0,,,,,0.0,869074.0,,,,,,,,26377.0,,,,,,,26493.0,,0.0,,-0.28,,,,,,,,,,,,,,,,,,,2502.0,999015.0,299387.0,-7468422.0,0.0,0.0,,,,146796.0,-159364.0,804546.0,,-18820.0,,,90955.0,116081.0,17520.0,,,150978.0,,,3510129.0,2954443.0,493105.0,2951266.0,,,0.0,10984.0,3177.0,,,3667630.0,-67624.0,-3536794.0,-7468422.0,-116081.0,,7651728.0,-7352341.0,,,,,,,,,,26099.0,,,,1077100.0,,41131.0,,0.001,10000000.0,0.0,0.0,0.0,,,,20831.0,0.0,0.0,2100750.0,0.0,,833020.0,-26493.0,919650.0,,,0.0,2209840.0,54281.0,,36969.0,25311.0,,,160479.0,-16959013.0,1168461.0,,906367.0,140568.0,,,,,,,,,,,,,,-2461338.0,,,,,,,,,,,,,,,
2011-03-31,2011-05-16,10-Q,DNA BRANDS INC,DNAX,CIK0001419995,USD,519446.0,,,178689.0,1598099.0,,,,,,,15344326.0,1170.0,,,,,31250.0,763120.0,718003.0,90579.0,15975.0,,,0.001,100000000.0,36693980.0,36693980.0,36694.0,,,,,469920.0,180714.0,,,,,,,,5900.0,,,,,,,23345.0,,0.0,-0.03,-0.03,-0.03,,,,,,,,,,,,,,,,,,3014.0,231557.0,85103.0,-1066677.0,0.0,0.0,,,,46797.0,-43762.0,207566.0,,-10921.0,,0.0,-216561.0,9065.0,395.0,,,161899.0,,,480335.0,3405635.0,763120.0,2933879.0,,,,7603.0,1836.0,,,790659.0,3398.0,-778082.0,-1066677.0,-9065.0,,1142715.0,-1057612.0,,,,,,,,,,,,,,808731.0,,0.0,,0.001,10000000.0,2155000.0,2155000.0,2155.0,,,,263491.0,0.0,500000.0,25000.0,538750.0,,0.0,3148.0,-268369.0,,,250.0,205468.0,45117.0,,4892.0,4722.0,,,0.0,-18025690.0,265817.0,,219455.0,0.0,,,,,,,,,,,,,,-2642515.0,,,,,,,,,,,,,,35031697.0,35031697.0
2011-06-30,2011-08-11,10-Q,DNA BRANDS INC,DNAX,CIK0001419995,USD,479432.0,,,269748.0,1523799.0,,,,,,,16466288.0,,,,,,,621705.0,581559.0,5669.0,,,,0.001,100000000.0,38144279.0,38144279.0,38144.0,,,,,508010.0,261990.0,,,,,,,,4971.0,,,,,,,28345.0,,,,-0.03,,,,,,,,,,,,,,,,,,,,240013.0,160271.0,-1113124.0,0.0,,,,,,,,,,,,,25326.0,,,,86126.0,,,435221.0,3251660.0,621705.0,2743185.0,,,,5303.0,465.0,,,,,,-1113124.0,-25326.0,,1248069.0,-1087798.0,,,,,,,,,,,,,,734651.0,,,,0.001,10000000.0,4427000.0,4427000.0,4427.0,,,,191671.0,,,,,,,,,,,,242663.0,40146.0,,,,,,,-19138814.0,422261.0,,325201.0,,,,,,,,,,,,,,,-2629955.0,,,,,,,,,,,,,,36125582.0,
2011-09-30,2011-11-14,10-Q,DNA BRANDS INC,DNAX,CIK0001419995,USD,644762.0,,,431232.0,1224609.0,,,,,,,17567960.0,,,,,,,991707.0,955578.0,4307.0,,,,0.001,100000000.0,40037950.0,40037950.0,44465.0,,,,,532689.0,251637.0,,,,,,,,4016.0,,,,,,,38706.0,,,,-0.02,,,,,,,0.0,,,,,,,,,,,,,259717.0,215700.0,-871240.0,0.0,,,,,,,,,,,,,52564.0,,,,274390.0,,,409329.0,3389336.0,991707.0,2856647.0,,,,4488.0,0.0,,,,,,-871240.0,-52564.0,,1034376.0,-818676.0,,,,,,,,,,,,,,982788.0,,,,0.001,10000000.0,0.0,0.0,,,,,206943.0,,,,,,,,,,,,97994.0,36129.0,,,,,,,-20010054.0,467337.0,,263320.0,,,,,,,,,,,,,,,-2397629.0,,,,,,,,,,,,,,38377193.0,
2011-12-31,2012-04-13,10-K,DNA BRANDS INC,DNAX,CIK0001419995,USD,702301.0,,135246.0,86410.0,1355576.0,559420.0,446460.0,20426.0,767798.0,63045.0,72129.0,17809281.0,,149807.0,185005.0,48836.0,54296.0,397000.0,372490.0,315667.0,0.0,-74604.0,,0.0,0.001,100000000.0,45425135.0,45425135.0,45425.0,,,900000.0,0.0,566045.0,800040.0,,,397000.0,3051914.0,2170359.0,881555.0,-3051914.0,18541.0,,,,,,,18247.0,18247.0,,,-0.12,,,,,,0.0,,,,,,,,,,,,9156.0,1721.0,945060.0,391648.0,-4472848.0,0.0,0.0,1700040.0,-1538660.0,-161380.0,229652.0,-887.0,-34957.0,,-28385.0,,,-9916.0,159087.0,57625.0,7932.0,131872.0,179363.0,37228.0,,1747714.0,3949645.0,372490.0,3383600.0,3178.0,-3178.0,19157.0,3178.0,0.0,,18690.0,2819580.0,10641.0,-2904825.0,-4472848.0,-159087.0,,4705409.0,-4313761.0,,,,,,,,,0.0,25199.0,,,,1303388.0,46846.0,0.0,,0.001,10000000.0,0.0,0.0,0.0,56846.0,31647.0,-25199.0,0.0,19157.0,900000.0,527150.0,1106750.0,,51218.0,8246.0,19157.0,,,2395.0,950965.0,31624.0,75907.0,54296.0,-226288.0,10983.0,,0.0,-21431861.0,1191688.0,10000.0,1043129.0,391500.0,0.0,1.0931,0.9169,,0.0175,0.0167,,,,,226076.0,1.49,,-3577155.0,-3577155.0,,,,,,,,,,,,,38080802.0,
2012-03-31,2012-05-18,10-Q,DNA BRANDS INC,DNAX,CIK0001419995,USD,589476.0,,,26752.0,1412162.0,,,,,,,18886279.0,,,,,61749.0,63620.0,374399.0,320414.0,45144.0,45144.0,,,0.001,100000000.0,46916366.0,46916366.0,46916.0,,,,524950.0,620701.0,46253.0,,,,,,,,3338.0,,,,,,,0.0,,,,-0.03,,,,,,,0.0,,,,,,,,,,,,0.0,203503.0,35956.0,-1501099.0,0.0,,,,,-112825.0,-2091.0,56586.0,,47602.0,,-500.0,-85110.0,604483.0,52314.0,,,131761.0,,,397813.0,4374164.0,374399.0,3753463.0,,,0.0,1837.0,,,,679179.0,0.0,-634035.0,-1501099.0,-604483.0,,932572.0,-896616.0,,,,,,,,,,25699.0,,,,1225038.0,,,,0.001,10000000.0,0.0,0.0,0.0,,,,116757.0,-19157.0,75000.0,0.0,6000.0,,152920.0,0.0,446600.0,,,0.0,209276.0,28286.0,,79996.0,1341.0,,,,-22932960.0,82209.0,,118642.0,0.0,0.0,,,0.0083,,,2.507,,,,,,,-3999765.0,,,,,,,,,,,,,,46166217.0,
2012-06-30,2012-08-20,10-Q,DNA BRANDS INC,DNAX,CIK0001419995,USD,819629.0,,126865.0,28850.0,1589689.0,588329.0,,12500.0,955975.0,155176.0,78804.0,19281975.0,,,,98015.0,,,452747.0,402100.0,539.0,,,0.0,,,,,48470.0,,,1499950.0,524950.0,669556.0,18239.0,,,460620.0,,7320000.0,,,2368.0,,,,,,,0.0,,,,-0.01,,,,,,,0.0,160975.0,,,,,,,,,,9156.0,,164709.0,9903.0,-585745.0,0.0,,,,,,,,,,,,,116909.0,,19375.0,84802.0,122030.0,37228.0,,302203.0,4952378.0,452747.0,4282822.0,,,0.0,464.0,,,18690.0,,,,-585745.0,-24787.0,,570861.0,-560958.0,,,,,,,,,13510.0,25698.0,795000.0,,,1348090.0,48410.0,,,,,,,0.0,,250681.0,-25698.0,217969.0,,,,,,,,,,,,174164.0,24949.0,75907.0,,,,,,-23830076.0,28142.0,10000.0,-72583.0,,,,,,,,,,,,,,,-4499631.0,,,,,,,,,,,,,,50392491.0,
2012-09-30,2012-11-19,10-Q,DNA BRANDS INC,DNAX,CIK0001419995,USD,568269.0,,35001.0,32184.0,1595561.0,606350.0,471140.0,12500.0,934085.0,245326.0,81173.0,20342927.0,,,,2817.0,,,463151.0,413299.0,0.0,,,,0.001,100000000.0,56470776.0,56470776.0,56471.0,,,1257668.0,113956.0,667605.0,18239.0,,,721433.0,,7600000.0,,,2368.0,,,,,,,0.0,,,,-0.01,,,,,,118691.0,92122.0,176585.0,,,,,,,,,,9156.0,,164709.0,9903.0,-585745.0,0.0,,,,,,,,,,,,,116909.0,,33625.0,52278.0,90470.0,38192.0,,302203.0,4479576.0,463151.0,3811971.0,,,853.0,0.0,,,18690.0,,,,-585745.0,-24787.0,,570861.0,-560958.0,,,,,,,,,9001.0,27272.0,757500.0,,,1414641.0,61819.0,,,0.001,10000000.0,0.0,0.0,0.0,317917.0,290645.0,-27272.0,246098.0,,,,,,,,,,,,174164.0,22580.0,75907.0,,,,,,-24415823.0,28142.0,10000.0,-72583.0,,,,,,,,,,,,,,,-4016425.0,,,,,,,,,,,,,,48005645.0,
2012-12-31,2013-04-16,10-K,DNA BRANDS INC,DNAX,CIK0001419995,USD,644077.0,0.0,29074.0,19347.0,1767536.0,85927.0,466437.0,601647.0,1045888.0,297842.0,83414.0,21082749.0,,574950.0,63620.0,9727.0,43118.0,524950.0,316673.0,261062.0,0.0,1.0,,,0.001,400000000.0,65476313.0,65476313.0,65476.0,,,1337668.0,222095.0,698741.0,177403.0,,,714674.0,4741120.0,3182740.0,1558650.0,-4714120.0,11285.0,11285.0,,,,,,,,0.0,,-0.09,,0.344,0.3801,0.344,0.0361,243623.0,137794.0,,,,,,,,,,-58717.0,9156.0,,689282.0,72013.0,-4444344.0,,,3378412.0,-3057708.0,-321704.0,-58224.0,42192.0,411961.0,,140663.0,,-10073.0,-171368.0,984880.0,109343.0,34074.0,38700.0,38700.0,,,1485301.0,5044653.0,316673.0,4345912.0,,,11042.0,0.0,,,18690.0,1600137.0,0.0,-1600137.0,-4444344.0,-773067.0,,3743290.0,-3671277.0,576316.0,148865.0,36673.0,92064.0,147550.0,151164.0,151901.0,,,35272.0,,74019.0,,1457539.0,88420.0,,0.667,0.001,10000000.0,0.0,0.0,0.0,238287.0,203015.0,-35272.0,127867.0,-8115.0,437668.0,327624.0,6000.0,,152920.0,,,-3176.0,,,1282929.0,20339.0,75907.0,43118.0,-679101.0,3176.0,,,-25876205.0,249416.0,22000.0,274493.0,534850.0,0.0,5.948,3.066,0.0072,0.0142,0.1616,2.419,226076.0,1.49,,226076.0,1.56,,-4727980.0,-4727980.0,,,,,,,,,,,,,50237728.0,
