end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,AccountsPayableCurrent,AccountsPayableCurrentAndNoncurrent,AccountsPayableOtherCurrent,AccountsPayableTradeCurrent,AccountsReceivableNet,AccountsReceivableNetCurrent,AccountsReceivableNetNoncurrent,AccretionExpense,AccruedLiabilitiesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossBeforeTax1,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapital,AdjustmentForAmortization,AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,AdjustmentsToAdditionalPaidInCapitalEquityComponentOfConvertibleDebt,AdjustmentsToAdditionalPaidInCapitalOther,AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationEmployeeStockPurchaseProgramRequisiteServicePeriodRecognition,AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,AdjustmentsToAdditionalPaidInCapitalWarrantIssued,AggregateIndebtedness,AllocatedShareBasedCompensationExpense,AmortizationOfAdvanceRoyalty,AmortizationOfDebtDiscountPremium,AmortizationOfIntangibleAssets,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,Assets,AssetsCurrent,BusinessDevelopment,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashPeriodIncreaseDecrease,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,ClassOfWarrantOrRightOutstanding,CommitmentsAndContingencies,CommonStockOtherSharesOutstanding,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ComprehensiveIncomeNetOfTax,ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,ConversionOfStockAmountConverted1,ConvertibleDebt,ConvertibleDebtCurrent,ConvertibleDebtNoncurrent,ConvertibleNotesPayable,ConvertibleNotesPayableCurrent,CostOfRevenue,CostOfServices,CumulativeEffectOnRetainedEarningsNetOfTax1,DebtConversionConvertedInstrumentAmount1,DebtConversionConvertedInstrumentRate,DebtInstrumentDecreaseForgiveness,DebtInstrumentFaceAmount,DebtInstrumentIncreaseDecreaseOtherNet,DebtInstrumentUnamortizedDiscount,DeferredCompensationLiabilityCurrent,DeferredCostsCurrent,DeferredFinanceCostsNet,DeferredTaxAssetsGross,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOperatingLossCarryforwardsDomestic,DeferredTaxAssetsOther,DeferredTaxAssetsOtherLossCarryforwards,DeferredTaxAssetsValuationAllowance,DeferredTaxAssetsValuationAllowanceCurrent,DepositsAssetsCurrent,DepositsAssetsNoncurrent,Depreciation,DepreciationAmortizationAndAccretionNet,DepreciationDepletionAndAmortization,DerivativeGainLossOnDerivativeNet,DerivativeLiabilities,DerivativeLiabilitiesCurrent,DerivativeLiabilitiesNoncurrent,DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,DiscontinuedOperationProvisionForLossGainOnDisposalBeforeIncomeTax,DividendsCash,DividendsPayableCurrentAndNoncurrent,DividendsPreferredStock,DueFromRelatedParties,DueToOfficersOrStockholdersCurrent,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationNondeductibleExpenseShareBasedCompensationCost,EffectiveIncomeTaxRateReconciliationOtherAdjustments,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,EmployeeBenefitsAndShareBasedCompensation,FairValueAssumptionsExpectedDividendRate,FairValueAssumptionsExpectedVolatilityRate,FairValueAssumptionsRiskFreeInterestRate,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityIssues,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityPeriodIncreaseDecrease,FairValueMeasurementWithUnobservableInputsReconciliationsRecurringBasisLiabilityValue,ForeignCurrencyTransactionGainLossBeforeTax,ForeignCurrencyTransactionLossBeforeTax,FurnitureAndFixturesGross,GainLossOnDerivativeInstrumentsNetPretax,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,GrossProfit,HealthCareOrganizationExpensesNet,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeInterestExpenseInterestIncomeIncomeTaxesExtraordinaryItemsNoncontrollingInterestsNet,IncomeTaxesPaid,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationNondeductibleExpense,IncomeTaxReconciliationOtherAdjustments,IncomeTaxReconciliationTaxExemptIncome,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities,IncreaseDecreaseInDeferredCharges,IncreaseDecreaseInDeferredPensionCosts,IncreaseDecreaseInDerivativeLiabilities,IncreaseDecreaseInDueToOfficersAndStockholders,IncreaseDecreaseInInventories,IncreaseDecreaseInOtherAccountsPayable,IncreaseDecreaseInOtherReceivables,IncreaseDecreaseInPrepaidExpense,IncreaseDecreaseInPrepaidExpensesOther,IntangibleAssetsCurrent,InterestPaid,InterestPaidNet,InventoryNet,IssuanceOfStockAndWarrantsForServicesOrClaims,LeaseOperatingExpense,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LoansPayableCurrent,LongTermLoansPayable,MachineryAndEquipmentGross,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,NotesAndLoansPayableCurrent,NotesAndLoansReceivableNetCurrent,OfficersCompensation,OperatingExpenses,OperatingLeaseCost,OperatingLeaseExpense,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeaseRightOfUseAsset,OperatingLeaseRightOfUseAssetAmortizationExpense,OperatingLeaseWeightedAverageDiscountRatePercent,OperatingLossCarryforwards,OperatingLossCarryforwardsValuationAllowance,OtherAccountsPayableAndAccruedLiabilities,OtherAdditionalCapital,OtherAssets,OtherCommitment,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentBeforeTaxPortionAttributableToParent,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,OtherComprehensiveIncomeLossBeforeTax,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,OtherComprehensiveIncomeLossNetOfTax,OtherComprehensiveIncomeLossTax,OtherExpenses,OtherGeneralAndAdministrativeExpense,OtherGeneralExpense,OtherIncome,OtherLiabilitiesCurrent,OtherNonoperatingIncome,OtherNonoperatingIncomeExpense,OtherOperatingIncomeExpenseNet,OtherReceivables,OtherReceivablesNetCurrent,OtherResearchAndDevelopmentExpense,PaymentsForLoans,PaymentsForRent,PaymentsOfDividends,PaymentsOfStockIssuanceCosts,PreferredStockDividendsIncomeStatementImpact,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseAndOtherAssets,PrepaidExpenseAndOtherAssetsCurrent,ProceedsFromBankDebt,ProceedsFromConvertibleDebt,ProceedsFromIssuanceInitialPublicOffering,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfDebt,ProceedsFromIssuanceOfLongTermDebt,ProceedsFromIssuanceOfPreferredStockAndPreferenceStock,ProceedsFromIssuanceOfPrivatePlacement,ProceedsFromIssuanceOfWarrants,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromLoans,ProceedsFromLongTermLinesOfCredit,ProceedsFromNotesPayable,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfNotesPayable,ProceedsFromShortTermDebt,ProceedsFromStockOptionsExercised,ProceedsFromWarrantExercises,ProfessionalFees,ProfitLoss,PropertyPlantAndEquipmentGross,ProvisionForDoubtfulAccounts,RelatedPartyTaxExpenseDueToAffiliatesCurrent,RelatedPartyTransactionExpensesFromTransactionsWithRelatedParty,RepaymentsOfConvertibleDebt,ResearchAndDevelopmentExpense,ResearchAndDevelopmentExpenseSoftwareExcludingAcquiredInProcessCost,RetainedEarningsAccumulatedDeficit,RevenueCoalServices,RevenueFromContractWithCustomerExcludingAssessedTax,Revenues,SalariesAndWages,SalariesWagesAndOfficersCompensation,SaleOfStockConsiderationReceivedOnTransaction,SaleOfStockNumberOfSharesIssuedInTransaction,SaleOfStockPricePerShare,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMaximum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMinimum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMaximum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMinimum,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsExercised,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsForfeituresAndExpirations,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsGranted,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExpirationsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,SharebasedCompensationArrangementBySharebasedPaymentAwardCompensationCost1,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedInPeriodFairValue1,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedWeightedAverageGrantDateFairValue,SharePrice,SharesOutstanding,StockholdersEquity,StockIssued1,StockIssuedDuringPeriodSharesConversionOfConvertibleSecurities,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesShareBasedCompensationGross,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueIssuedForCash,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValueShareBasedCompensation,TemporaryEquityForeignCurrencyTranslationAdjustments,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,AccretionAmortizationOfDiscountsAndPremiumsInvestments,AmortizationOfFinancingCosts,BusinessExitCosts1,ClassOfWarrantOrRightNumberOfSecuritiesCalledByEachWarrantOrRight,FairValueAdjustmentOfWarrants,InterestExpense,LesseeOperatingLeaseDiscountRate,LongTermLoansFromBank,OtherLoansPayableLongTerm,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockConvertibleSharesIssuable,ProceedsFromIssuanceOfRedeemablePreferredStock,ProceedsFromRepaymentsOfDebt,PropertyPlantAndEquipmentNet,RepaymentsOfShortTermDebt,UnamortizedDebtIssuanceExpense
2015-05-31,2015-07-14,10-Q,BIOTRICITY INC.,BTCY,CIK0001630113,USD,,,172450.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,28000.0,800.0,2364.0,0.0,,,,,,,,,,0.001,100000000.0,4500000.0,4500000.0,4500.0,,,,,,,,,,10400.0,,,,,,,,43500.0,27200.0,,,,,,,,,,,,,,,,,,,-238685.0,17340.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,262185.0,28000.0,,,0.0,,,,,,,,,46235.0,4500.0,,,,,,,,,,,,,124936.0,27200.0,,,,,,,,76.0,,,,,,,,,,,,,,,,0.001,1000000.0,0.0,0.0,0.0,,800.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-234185.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-31,2015-11-30,10-K,BIOTRICITY INC.,BTCY,CIK0001630113,USD,,,180650.0,180650.0,,,,,,,48000.0,,,,13300.0,0.0,,,,,,,,,,,,,18748.0,18748.0,10311.0,4410.0,,4410.0,,,,,,,,0.001,100000000.0,9000000.0,9000000.0,9000.0,,,,,,,,,,34500.0,,,,,,,,48000.0,0.0,,93056.0,0.0,93056.0,,0.0,,-93056.0,,,,,,0.0,,,,,,-90813.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,60200.0,,,18000.0,18000.0,,,,,,,,-14338.0,-14338.0,0.0,0.0,,,,,,262322.0,18748.0,,,33672.0,,,,0.0,,,,33672.0,33672.0,18000.0,,,,,,,,,,265874.0,-93056.0,,,0.0,,,,,,,,405.0,,34500.0,,,,,90813.0,,,,-16500.0,,,,,0.001,1000000.0,0.0,0.0,0.0,14338.0,14338.0,,,,,,,,,,45000.0,30061.0,,,,,,,,,,,0.0,,,,,23200.0,-265874.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-243574.0,0.0,,45000.0,,,,,,45000.0,,,,,,,,,,,,,,,,,,,,
2015-11-30,2015-12-21,10-Q,BIOTRICITY INC.,BTCY,CIK0001630113,USD,,,203125.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,-2572.0,,,,,,,,,,,,,,,,,,,,,,13050.0,,,,,,,,52500.0,0.0,,,0.0,,,0.0,,-109825.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,4500.0,,0.0,0.0,,,,,,5134.0,,0.0,0.0,,,,,,,,,,,,,,0.0,,,,46903.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9204.0,,,,,,,,,,0.0,,,,,,,,,,-47912.0,,0.0,,,,,6800.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,
2016-03-31,2016-05-16,10-Q,BIOTRICITY INC.,BTCY,CIK0001630113,USD,,516934.0,,,,295203.0,,,,73572.0,168125.0,,-79520.0,-79520.0,7982465.0,,,,,,,,,,,,,,159485.0,126485.0,,53643.0,53643.0,,,,-325787.0,0.803,454860.0,,,0.001,125000000.0,15876947.0,15876947.0,25000.0,,,,,102744.0,854751.0,102744.0,102744.0,,,,,,,,,,,,,,,944596.0,,,22238.0,,-966834.0,33000.0,,,,,,75111.0,75111.0,1179923.0,,,,,,53606.0,53606.0,-0.05,,,,,,,,,,,,,,-61518.0,-61651.0,,,,335086.0,,,,,,,,,,,-6030.0,,,,,,,43680.0,,,21656.0,,,,,,,,16530.0,,694789.0,159485.0,694789.0,,,,,225724.0,,-551511.0,-1269151.0,,,,,576620.0,,,,,,,,,,,,,,,,,-1330669.0,,-1269151.0,,,,,,2729464.0,,,,,44186.0,,,,,,,0.001,10000000.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,43680.0,-1269151.0,,,,,,241534.0,,-10497925.0,,,,,,,,,,0.0001,,,,,,,,,,,,,,,,,200500.0,0.0001,,,,,,,,0.74,,-2569979.0,,,,,,,,,,,,,24999978.0,,,,,,,,,,,,,,,,
2016-06-30,2016-08-15,10-Q,BIOTRICITY INC.,BTCY,CIK0001630113,USD,,611382.0,,,,582760.0,,,,120531.0,28622.0,,-147785.0,,7995585.0,,,,,,,,,,,,,,109670.0,,,33898.0,33898.0,,,,94638.0,0.8007,215469.0,,,0.001,125000000.0,15876947.0,15876947.0,25000.0,,-1174198.0,,,,,612592.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1072452.0,542294.0,1072452.0,,,,,,,11632.0,-0.042,,,,,,,,,,,,,,,-129591.0,,,,534468.0,,,,,,,,,,,193240.0,,,,,,,45126.0,,,,,,,,,,,,,3779343.0,109670.0,1777901.0,,,,,673205.0,,-578567.0,-1044607.0,,,,,800808.0,,,,,,,,,,,,,,,,,-1174198.0,,,,,,,,,,,,,49653.0,,,,,,,0.001,10000000.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,13000.0,,,,,45126.0,,,266370.0,,-11542487.0,,,,,,,,,,,,,,,,,,,,,,,,,,,200500.0,0.0001,,,,,,,,,,-3669673.0,,,,,,,,,,,,,24999978.0,,,,,,,,,,,,,,,,
2016-09-30,2016-11-18,10-Q,BIOTRICITY INC.,BTCY,CIK0001630113,USD,,760373.0,,,,629047.0,,,,473552.0,131326.0,,-289212.0,,11634660.0,,,,,,,,,,,,,,84056.0,,,23783.0,23783.0,,,,,,,,,0.001,125000000.0,17045964.0,17045964.0,26169.0,,-2422549.0,,,,,,723710.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1113290.0,,,,,,,,,-0.09,,,,,,,,,,,,,,,-80101.0,,,,1155016.0,,,,,,,,,,,,,,,,,,60000.0,,,,,,,,,,,,,2597373.0,84056.0,2597373.0,,,,,,,,-2342448.0,,,,,1403064.0,,,,,,,,,,,,,,,,,-2422549.0,,,,,,,,,,,,,45407.0,,,,,,,0.001,10000000.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,60000.0,,,248048.0,,-13884935.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2513317.0,,,,,,,,,,,,,25542107.0,,,,,,,,,,,,,,,,
2016-12-31,2017-03-30,10-K,BIOTRICITY INC.,BTCY,CIK0001630113,USD,,1315995.0,,,,823595.0,,,,1282087.0,337400.0,,,-264577.0,12478520.0,,,,,,,,,,,,,,67514.0,34514.0,,20659.0,20659.0,,,,-203439.0,,,,,0.001,125000000.0,17131589.0,17131589.0,26255.0,,,,,,,1308712.0,,,,,,,,,,,,,,,,1389471.0,,,40499.0,,-1429970.0,33000.0,,,,,,1511358.0,,,,,,,,,,-0.39,,,,,,,183981.0,,,,,,,-246575.0,-271210.0,,,,5741612.0,,,,,,,,,,,838182.0,,,,,,,,,,38267.0,,,,,,,,,,4136065.0,67514.0,,,,,,2180200.0,,-2383639.0,-9905501.0,,,,,7164649.0,,,,,,,,,,,,,,,,,-10127441.0,,-7280831.0,,,,,,4136065.0,,,,,3916.0,,,,,,,0.001,10000000.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,105500.0,222140.0,,,,253981.0,,,1423037.0,,-16509605.0,,,,261902.0,,,,,405058.0,,,,,,,,,,,,,-35907.0,,,,,164590.0,0.0001,,,0.0001,,,,,,,-4068551.0,,,,,,,,,,,,,51975521.0,,,,,,,,,,,,,,,,
2017-06-30,2017-08-14,10-Q,BIOTRICITY INC.,BTCY,CIK0001630113,USD,,707345.0,,,,582743.0,,,,879416.0,124602.0,,,-499874.0,3569248.0,,,,,,,,,,,,,,1241819.0,1208819.0,,1192832.0,1192832.0,,,,641895.0,,,,,0.001,125000000.0,21181061.0,21181061.0,30304.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7720.0,,,,,,4074312.0,4074312.0,,,,,,,,,-0.084,,,,,,,190491.0,,,,3569249.0,42128.0,4074312.0,,-86490.0,,,,1066659.0,,,,,,,,,,,-423015.0,,,,,,,,,,,,,,,,,,,,4781658.0,1241819.0,,,,,,1926780.0,,-1284885.0,-2303313.0,,,,,1381769.0,,,,,,,,,,,,,,,,,-2389803.0,,,,,,,,,,,,,33000.0,,,,,,,0.001,10000000.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,340543.0,,,315110.0,,483524.0,,,,150052.0,,,,,221078.0,,,,,,,,,,,,,,,,,,164590.0,0.0001,,,,,,,,,,-3539838.0,,,,,,,,,,,,,27512483.0,,,,,,,,,,,,,,,,
2017-09-30,2017-11-14,10-Q,BIOTRICITY INC.,BTCY,CIK0001630113,USD,,762804.0,,,,624613.0,,,,,138191.0,,,-583732.0,22025886.0,,,,,,,,,,,,,,667412.0,634412.0,,607149.0,607149.0,,,,,,,,,0.001,125000000.0,21607634.0,21607634.0,30731.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6722.0,,,,,,,,,,,,,,,,-0.048,,,,,,,183981.0,,,,,,,,-83858.0,,,,1041275.0,,,,-1454899.0,,,,,,,,,,,,,,,,,,,,,,,,,,,762804.0,667412.0,,,,,,,,,-1454899.0,,,,,1454899.0,,,,,,,,,,,,,,,,,-1538757.0,,,,,,,,,,,,,,,,,,,,0.001,10000000.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,304033.0,,,413624.0,,-21581903.0,,,,120052.0,,,,,,,,,,,,,,,,,,,,,,,164590.0,0.0001,,,,,,,,,,-95392.0,,,,,,,,,,,,,30590667.0,,,,,,,,,,,,,,,,
2017-12-31,2018-02-14,10-Q,BIOTRICITY INC.,BTCY,CIK0001630113,USD,,630089.0,,,,518204.0,,,,,111885.0,,,-628694.0,25594234.0,,,,,,,,,,,,,,2572935.0,2539935.0,,2482262.0,2482262.0,,2482262.0,,,,,,,0.001,125000000.0,22407274.0,22407274.0,31531.0,-2119014.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,29682.0,,,,,,,,,,,,,,,,-0.068,,,,,,,183981.0,,,,,,,,-23424.0,,,,1717666.0,,,-2095590.0,,,,,,,,,,,,,,,,,,,,,,,,,,17026.0,,630089.0,2572935.0,,,,,,,,,-2095590.0,,,,,2095590.0,,,,,,,,,,,,,,,,,-2119014.0,-23424.0,,,,,,,,,,,,,,,,,,,0.001,10000000.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,349033.0,,,377924.0,,-23655955.0,,,,165052.0,,,,,,,,,,,,,,,,,,,,,,,164590.0,0.0001,,,,,,,,,,1942846.0,,,,,,,,,,,,,30799342.0,,,,,,,,,,,,,,,,
2018-03-31,2018-07-13,10-K,BIOTRICITY INC.,BTCY,CIK0001630113,USD,756179.0,756179.0,547858.0,161481.0,547858.0,547858.0,,,,879416.0,208321.0,,,-643129.0,27161984.0,,,,,1002201.0,320351.0,3183614.0,,1200617.0,,,,,929426.0,896426.0,,843643.0,843643.0,,843643.0,414746.0,414746.0,,,,8143944.0,0.001,125000000.0,23713602.0,23713602.0,31858.0,-8853483.0,,,,,,,,,,,2436406.0,,,,,,,,,,,947166.0,,147057.0,1145549.0,1292606.0,-1032007.0,17046.0,33000.0,,,,-20588.0,,,,,,,,,,,-0.286,,,,,,4029.0,1200617.0,,,,,,,-229745.0,-229745.0,,,,5961173.0,,,-8623738.0,,,1251201.0,1068744.0,-41773.0,-2242172.0,,-400543.0,,,,,,,,,,-3678.0,,,,,,,1908481.0,,,756179.0,929426.0,,,,,,5289281.0,,-4874535.0,-8623738.0,,,,,7723734.0,,,,,,,,,4405959.0,,161481.0,,,,,,-8853483.0,-229745.0,-8623738.0,,,,,,,,,,,,,,,,320355.0,,0.001,10000000.0,1.0,1.0,1.0,,,,,,4860970.0,,,,,,,,,,,,,,428311.0,,-8623738.0,,,1855094.0,1855094.0,,1762561.0,,-26447430.0,,,,654477.0,654477.0,,,,1002201.0,,0.0,,,,,,362690.0,400235.0,4027409.0,4952376.0,,,,4147498.0,,,4418019.0,3.1436,,,,3.2306,,,,0.6,,173247.0,,,,,,4357697.0,,1908481.0,5181325.0,,,,30165638.0,,,,,,,,,,,,,,,,
