end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccruedEmployeeBenefitsCurrent,AccruedLiabilitiesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapital,AdditionalPaidInCapitalCommonStock,AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationRestrictedStockUnitsRequisiteServicePeriodRecognition,AdjustmentsToAdditionalPaidInCapitalWarrantIssued,AllocatedShareBasedCompensationExpense,Assets,AssetsCurrent,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashFDICInsuredAmount,CashUninsuredAmount,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,ClassOfWarrantOrRightOutstanding,CommitmentsAndContingencies,CommonStockDividendsShares,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockSharesSubscriptions,CommonStockValue,ConvertibleNotesPayable,ConvertiblePreferredStockSharesIssuedUponConversion,DebtorReorganizationItemsGainLossOnSettlementOfOtherClaimsNet1,DebtorReorganizationItemsOtherExpenseIncome,DeferredOfferingCosts,DeferredRevenue,DeferredRevenueNoncurrent,DeferredTaxAssetsGross,DeferredTaxAssetsInProcessResearchAndDevelopment,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOther,DeferredTaxAssetsTaxCreditCarryforwardsResearch,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,DeferredTaxAssetsValuationAllowance,DepositsAssetsCurrent,Depreciation,DividendsPayableCurrent,DividendsPreferredStock,DividendsPreferredStockStock,DueToRelatedPartiesCurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedShareBasedAwardsOtherThanOptions,EscrowDeposit,GainLossOnSalesOfLoansNet,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,IncomeTaxExpenseBenefit,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationChangeInEnactedTaxRate,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationOtherAdjustments,IncomeTaxReconciliationStateAndLocalIncomeTaxes,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInOtherAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInOtherCurrentAssets,IncreaseDecreaseInOtherNoncurrentAssets,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInPrepaidExpense,InterestExpense,InterestExpenseRelatedParty,InterestIncomeExpenseNet,InterestPaid,InterestPayableCurrent,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesSubjectToCompromise,LiabilitiesSubjectToCompromiseAccountsPayableAndAccruedLiabilities,LiabilitiesSubjectToCompromiseOtherLiabilities,LineOfCredit,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLossAttributableToParentDiluted,NotesIssued1,NotesPayableCurrent,NotesPayableRelatedPartiesClassifiedCurrent,NotesPayableToBankCurrent,NotesPayableToBankNoncurrent,OperatingExpenses,OperatingIncomeLoss,OtherAssetsCurrent,OtherAssetsNoncurrent,OtherLiabilitiesCurrent,OtherNoncashExpense,OtherNonoperatingExpense,OtherNonoperatingIncome,OtherSundryLiabilities,PaymentsOfDividends,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseAndOtherAssetsCurrent,PrepaidExpenseCurrent,ProceedsFromIssuanceOfCommonStock,ProceedsFromNotesPayable,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfRelatedPartyDebt,ProceedsFromWarrantExercises,ProfitLoss,PropertyPlantAndEquipmentGross,RelatedPartyTransactionDueFromToRelatedPartyCurrent,RepaymentsOfNotesPayable,RepaymentsOfOtherDebt,ResearchAndDevelopmentExpense,RetainedEarningsAccumulatedDeficit,Revenues,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeitedInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingAggregateIntrinsicValue,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfOutstandingOptions,SharebasedCompensationArrangementBySharebasedPaymentAwardEquityInstrumentsOtherThanOptionsAggregateIntrinsicValueNonvested,SharebasedCompensationArrangementBySharebasedPaymentAwardPurchasePriceOfCommonStockPercent,StockholdersEquity,StockholdersEquityNoteSubscriptionsReceivable,StockIssued1,StockIssuedDuringPeriodSharesRestrictedStockAwardGross,StockIssuedDuringPeriodSharesRestrictedStockAwardNetOfForfeitures,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueDividendReinvestmentPlan,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValuePurchaseOfAssets,StockIssuedDuringPeriodValueRestrictedStockAwardGross,StockIssuedDuringPeriodValueRestrictedStockAwardNetOfForfeitures,StockIssuedDuringPeriodValueStockDividend,UnrealizedGainLossOnInvestments,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic
2011-12-31,2012-04-16,10-K,"Inhibitor Therapeutics, Inc.",INTI,CIK0001042418,USD,,,,,,,,,,,,1321968.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,245443.0,3.02,,,,,,,,-369150.0,,,,,,,,,,,,,,,,
2012-09-30,2012-11-19,10-Q,"Inhibitor Therapeutics, Inc.",INTI,CIK0001042418,USD,,,,,,,,,,,,923418.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,107469.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,640287.0,,,,,,,137469.0,-137469.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13683602.0,
2012-12-31,2013-05-20,10-K,"Inhibitor Therapeutics, Inc.",INTI,CIK0001042418,USD,368613.0,191340.0,,62652.0,26279815.0,,,,,936435.0,936435.0,857702.0,-464266.0,,,,,,,,,,,100000000.0,15560504.0,15560504.0,,,,,747036.0,,,,,16047183.0,,,15994583.0,,52600.0,,,16047183.0,,0.0,,,,,0.01,0.01,0.01,,75000.0,,666667.0,560670.0,,347.0,,,,-347.0,,-34492.0,,,,,,,,,,1069219.0,936435.0,559953.0,509266.0,422316.0,63500.0,,,,-464266.0,,186366.0,186366.0,,,,,,560670.0,-560670.0,78733.0,,,,,,,,,1000000.0,,,,,,,,,,,,62652.0,,,,,-26412599.0,,,,,,,,,,,,,,245443.0,3.02,,,,,,,,-132784.0,,,,,,,,50000.0,,,,,-527.0,13646638.0,13646638.0,13646638.0
2013-03-31,2013-05-20,10-Q,"Inhibitor Therapeutics, Inc.",INTI,CIK0001042418,USD,,,,,,,,,,,,776472.0,-81230.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90545.0,,,,,,,,8237.0,,,28922.0,,,,,,,,,,,,,,,,,-81230.0,-60545.0,,,,,,,90545.0,-90545.0,,,,,,30000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15560504.0,
2013-06-30,2013-09-06,10-Q,"Inhibitor Therapeutics, Inc.",INTI,CIK0001042418,USD,,,,,,,,,,,,1112.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01,,,,,,286256.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-266904.0,,,,,,,403580.0,-403580.0,,,,,30000.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18376899.0,
2013-09-30,2013-11-14,10-Q,"Inhibitor Therapeutics, Inc.",INTI,CIK0001042418,USD,233263.0,,,,27479913.0,,,,,112.0,112.0,112.0,,,,,,,,,,,0.0001,340000000.0,18888971.0,18888971.0,,1889.0,,,,,,,,,,,,,,,,,,,,,,196588.0,,-0.07,,0.0,,,,242435.0,,,,,,,,,,,,,,,,,,550779.0,112.0,550779.0,,,,,,,,,-1292439.0,,,,68428.0,,,1292439.0,-1292439.0,,,52500.0,,,,,,0.0001,9500000.0,,,,,,,,,,,,,,,,1050004.0,-28032486.0,,,,,,,,,,,,,,,,,,,,,,,-550667.0,,,,,,,,,,,,,,,18888971.0,
2013-12-31,2014-04-15,10-K,"Inhibitor Therapeutics, Inc.",INTI,CIK0001042418,USD,287072.0,,,,27479913.0,,,,0.0,10217.0,10217.0,217.0,-857485.0,,,,2.85,,975000.0,0.0,,,0.0001,340000000.0,18888971.0,18888971.0,,1889.0,,,166676.0,117324.0,10000.0,,,756783.0,346801.0,0.0,407398.0,,2584.0,,,756783.0,,0.0,,,,366130.0,-0.1,-0.1,-0.1,0.0,,,,817316.0,0.0,691007.0,,-627319.0,,-63688.0,,46645.0,-68733.0,,,,1923.0,,,,1923.0,776053.0,10217.0,776053.0,,,,,366130.0,366130.0,-1223615.0,-1223615.0,-1835056.0,-1835056.0,68428.0,68428.0,68428.0,,,1999809.0,-1999809.0,,,52500.0,,,,,,0.0001,9500000.0,0.0,0.0,0.0,,10000.0,,,,366130.0,,,,,,,1065169.0,-28247655.0,0.0,,,,,,,,0.0,245443.0,0.0,,0.0,0.0,0.0,,0.0,3.02,0.0,,,1.0,-765836.0,,,,,0.0,,,1050004.0,,152000.0,,,,17940586.0,17940586.0,17940586.0
2014-03-31,2014-05-12,10-Q,"Inhibitor Therapeutics, Inc.",INTI,CIK0001042418,USD,355097.0,,,,27479913.0,,,,0.0,10456.0,10456.0,456.0,239.0,,,,2.85,,975000.0,0.0,,,0.0001,340000000.0,18888971.0,18888971.0,,1889.0,,,,,10000.0,,,,,,,,,,,,,,,,,474874.0,,-0.01,,0.0,,,,161605.0,,,,,,,,81317.0,,,,,9558.0,,,,2208.0,,10456.0,972780.0,,,,,,108744.0,,-108505.0,-196488.0,,,77701.0,,,,186930.0,-186930.0,,,62900.0,6666.0,,,,,0.0001,9500000.0,0.0,0.0,,,,,,,108744.0,,,,,,,25325.0,-28444143.0,0.0,,,,,,,,0.0,,0.0,,,,,,,,,,,1.0,-962324.0,,,,,,,,,,,,,,,18888971.0,
2014-06-30,2014-08-13,10-Q,"Inhibitor Therapeutics, Inc.",INTI,CIK0001042418,USD,280172.0,16296.0,,,31527255.0,,,,,300517.0,300517.0,271226.0,,,,,,,,,,,0.0001,340000000.0,41419198.0,41419198.0,-1100000.0,4142.0,,,,,,,,,,,,,,,,,,,,,,,,-0.1,,0.0,,,,185182.0,,,,,,,,,,,,,24994.0,,,,2483.0,,300517.0,453871.0,,,,,,,,,-2140658.0,,,102420.0,,,,2115664.0,-2115664.0,29291.0,,52500.0,,,,,,0.0001,9500000.0,0.0,0.0,0.0,,,,,,,,-2140658.0,,,,,1930482.0,-30584801.0,0.0,,,,,,,,,,,,,,,,,,,,,,-153354.0,1100000.0,,,,,,,,,,,,,,20622065.0,
2014-09-30,2014-10-10,10-Q,"Inhibitor Therapeutics, Inc.",INTI,CIK0001042418,USD,330952.0,6427.0,,,31844187.0,,,,333882.0,423105.0,423105.0,375865.0,,,,,,,,,,,0.0001,340000000.0,211419937.0,211419937.0,550000.0,21142.0,,,,,,,,,,,,,,,,,,,,,,,,-0.01,,,,,,571127.0,,,,,,,,,,,,,1979.0,,,,847.0,,423105.0,432646.0,,,,,,,,,-740069.0,,,41920.0,,,,738090.0,-738090.0,47240.0,,52500.0,,,,,,0.0001,9500000.0,0.0,0.0,0.0,,,,,,,,,,,,,166963.0,-31324870.0,0.0,,,,,,,,,,,,,,,,,,,,,,-9541.0,550000.0,,,,,,,,,,,,,,130115236.0,
