end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccountsReceivableNetCurrent,AccruedLiabilitiesCurrent,AccruedProfessionalFeesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapitalCommonStock,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,AdjustmentsToAdditionalPaidInCapitalWarrantIssued,AllocatedShareBasedCompensationExpense,AllowanceForDoubtfulAccountsReceivable,AllowanceForDoubtfulAccountsReceivableWriteOffs,AssetImpairmentCharges,Assets,AssetsCurrent,AssetsOfDisposalGroupIncludingDiscontinuedOperation,AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,AvailableForSaleDebtSecuritiesAmortizedCostBasis,AvailableForSaleSecuritiesCurrent,AvailableForSaleSecuritiesDebtSecurities,CapitalExpendituresIncurredButNotYetPaid,CapitalizedContractCostNet,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsAndShortTermInvestments,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ComprehensiveIncomeNetOfTax,ContractWithCustomerLiability,ContractWithCustomerLiabilityCurrent,ContractWithCustomerLiabilityNoncurrent,ContractWithCustomerLiabilityRevenueRecognized,CostOfGoodsAndServicesSold,CostOfRevenue,CumulativeEffectOfNewAccountingPrincipleInPeriodOfAdoption,CumulativeEffectOnRetainedEarningsNetOfTax1,CurrentFederalStateAndLocalTaxExpenseBenefit,CurrentStateAndLocalTaxExpenseBenefit,DeferredCompensationSharebasedArrangementsLiabilityClassifiedNoncurrent,DeferredIncomeTaxExpenseBenefit,DeferredIncomeTaxLiabilities,DeferredOfferingCosts,DeferredRevenueCurrent,DeferredRevenueNoncurrent,DeferredTaxAssetsDeferredIncome,DeferredTaxAssetsGoodwillAndIntangibleAssets,DeferredTaxAssetsGross,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsOther,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsReserves,DeferredTaxAssetsValuationAllowance,DeferredTaxLiabilitiesOther,DeferredTaxLiabilitiesPropertyPlantAndEquipment,DefinedContributionPlanAdministrativeExpenses,DepositsAssetsNoncurrent,Depreciation,DepreciationAndAmortization,DepreciationDepletionAndAmortization,DiscontinuedOperationGainLossFromDisposalOfDiscontinuedOperationBeforeIncomeTax,DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax,DisposalGroupIncludingDiscontinuedOperationAccountsNotesAndLoansReceivableNet,DisposalGroupIncludingDiscontinuedOperationAccountsPayableCurrent,DisposalGroupIncludingDiscontinuedOperationAccruedLiabilities,DisposalGroupIncludingDiscontinuedOperationAssetsNoncurrent,DisposalGroupIncludingDiscontinuedOperationCostsOfGoodsSold,DisposalGroupIncludingDiscontinuedOperationDeferredRevenue,DisposalGroupIncludingDiscontinuedOperationInterestExpense,DisposalGroupIncludingDiscontinuedOperationInventoryCurrent,DisposalGroupIncludingDiscontinuedOperationOperatingExpense,DisposalGroupIncludingDiscontinuedOperationOperatingIncomeLoss,DisposalGroupIncludingDiscontinuedOperationOtherAssets,DisposalGroupIncludingDiscontinuedOperationPrepaidAndOtherAssetsCurrent,DisposalGroupIncludingDiscontinuedOperationPropertyPlantAndEquipmentCurrent,DisposalGroupIncludingDiscontinuedOperationRevenue,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationNondeductibleExpense,EffectiveIncomeTaxRateReconciliationNondeductibleExpenseShareBasedCompensationCost,EffectiveIncomeTaxRateReconciliationOtherAdjustments,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EmployeeRelatedLiabilitiesCurrent,GainLossOnDispositionOfAssets,GainLossOnSaleOfBusiness,GainsLossesOnExtinguishmentOfDebt,GrossProfit,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,IncomeLossFromDiscontinuedOperationsNetOfTax,IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicAndDilutedShare,IncomeTaxExaminationInterestAccrued,IncomeTaxExaminationPenaltiesAccrued,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInContractWithCustomerLiability,IncreaseDecreaseInInventories,IncreaseDecreaseInOtherOperatingLiabilities,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,InterestAndDebtExpense,InterestExpense,InterestPaidNet,InventoryFinishedGoods,InventoryFinishedGoodsNetOfReserves,InventoryNet,InventoryRawMaterials,InventoryRawMaterialsNetOfReserves,InventoryWorkInProcess,InventoryWorkInProcessNetOfReserves,InvestmentIncomeInterest,IssuanceOfStockAndWarrantsForServicesOrClaims,LeaseAndRentalExpense,LesseeOperatingLeaseDiscountRate,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueAfterRollingYearFive,LesseeOperatingLeaseLiabilityPaymentsDueAfterYearFive,LesseeOperatingLeaseLiabilityPaymentsDueInRollingYearFive,LesseeOperatingLeaseLiabilityPaymentsDueInRollingYearFour,LesseeOperatingLeaseLiabilityPaymentsDueInRollingYearThree,LesseeOperatingLeaseLiabilityPaymentsDueInRollingYearTwo,LesseeOperatingLeaseLiabilityPaymentsDueNextRollingTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearFive,LesseeOperatingLeaseLiabilityPaymentsDueYearFour,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesOfDisposalGroupIncludingDiscontinuedOperation,LiabilitiesOfDisposalGroupIncludingDiscontinuedOperationCurrent,LiabilitiesOfDisposalGroupIncludingDiscontinuedOperationNoncurrent,LineOfCreditFacilityInterestRateDuringPeriod,LineOfCreditFacilityMaximumBorrowingCapacity,LongTermDebt,LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,LongTermNotesPayable,LossContingencyAccrualAtCarryingValue,LossContingencyAccrualPayments,LossContingencyRangeOfPossibleLossPortionNotAccrued,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NewAccountingPronouncementOrChangeInAccountingPrincipleCumulativeEffectOfChangeOnEquityOrNetAssets1,NonoperatingIncomeExpense,NotesPayableCurrent,NumberOfOperatingSegments,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseExpense,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeasePayments,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFiveYears,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsDueThereafter,OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,OperatingLeasesIncomeStatementLeaseRevenue,OperatingLeasesRentExpenseNet,OtherAccruedLiabilitiesCurrent,OtherAssetsNoncurrent,OtherComprehensiveIncomeLossNetOfTax,OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,OtherLiabilitiesCurrent,OtherLiabilitiesNoncurrent,OtherNonoperatingIncomeExpense,PaymentsOfStockIssuanceCosts,PaymentsToAcquireAvailableForSaleSecuritiesDebt,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PrepaidExpenseAndOtherAssetsCurrent,ProceedsFromDivestitureOfBusinesses,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfWarrants,ProceedsFromNotesPayable,ProceedsFromSaleAndMaturityOfAvailableForSaleSecurities,ProceedsFromSaleOfPropertyPlantAndEquipment,ProceedsFromStockPlans,ProceedsFromWarrantExercises,ProductWarrantyAccrualClassifiedCurrent,ProductWarrantyAccrualPayments,ProductWarrantyAccrualPreexistingIncreaseDecrease,ProductWarrantyAccrualWarrantiesIssued,ProductWarrantyExpense,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,ProvisionForDoubtfulAccounts,ResearchAndDevelopmentExpense,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,Revenues,SellingGeneralAndAdministrativeExpense,ShareBasedCompensation,SignificantChangeInUnrecognizedTaxBenefitsIsReasonablyPossibleAmountOfUnrecordedBenefit,StockholdersEquity,StockholdersEquityNoteStockSplitConversionRatio1,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,UndistributedEarningsLossAllocatedToParticipatingSecuritiesDiluted,UnrecognizedTaxBenefits,UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,EffectiveIncomeTaxRateReconciliationNondeductibleExpenseOther,EffectiveIncomeTaxRateReconciliationTaxExemptIncome,SaleOfStockNumberOfSharesIssuedInTransaction
2018-09-30,2018-11-14,10-Q,"Ra Medical Systems, Inc.",RMED,CIK0001716621,USD,3340000.0,1346000.0,1640000.0,,1108000.0,,51764000.0,1510000.0,,,1453000.0,,,,14189000.0,7779000.0,,,,,,,,,,4915000.0,,,4915000.0,,0.0001,25000000.0,8204251.0,8204251.0,1000.0,-4807000.0,,,,,1280000.0,1280000.0,,,,,,,,3600000.0,1751000.0,768000.0,,,,,,,,,,,,,45000.0,200000.0,,,,,,,,,,,,,,,,,,,-0.59,,,,,,,702000.0,,,,784000.0,-4807000.0,,,,,,,0.0,,,,,,,,,1000.0,1000.0,,193000.0,,1281000.0,1051000.0,,37000.0,,,,100000.0,,,,,,,,,,,,,,,,,7708000.0,14189000.0,6833000.0,,,,,,,,,,,,,,,,,-4807000.0,,-1000.0,,,5590000.0,-4806000.0,,,,,,,4459000.0,,432000.0,528000.0,514000.0,500000.0,2363000.0,122000.0,100000.0,,208000.0,3601000.0,,,72000.0,107000.0,,,,,,,,,237000.0,,,,,,,,,50000.0,,,,30000.0,,3917000.0,2809000.0,,224000.0,-45284000.0,2064000.0,2064000.0,5366000.0,,,6481000.0,,,,,,,,8204000.0,,,
2018-12-31,2019-03-15,10-K,"Ra Medical Systems, Inc.",RMED,CIK0001716621,USD,1125000.0,1320000.0,2809000.0,,1313000.0,,126925000.0,10346000.0,3556000.0,,13887000.0,214000.0,53000.0,,74035000.0,69233000.0,,,,,,,,831000.0,,64315000.0,56078000.0,,64315000.0,56078000.0,0.0001,300000000.0,12689251.0,12689251.0,1000.0,-30832000.0,,1723000.0,767000.0,,4206000.0,4206000.0,21000.0,,10000.0,10000.0,,,888000.0,,,,661000.0,353000.0,14759000.0,6990000.0,6464000.0,,88000.0,203000.0,13871000.0,,888000.0,,,624000.0,,,,,,,,,,,,,,,,,,,-3.34,0.21,-0.195,0.02,0.022,-0.022,0.027,1734000.0,,,,2051000.0,-30822000.0,,,,,0.0,0.0,10000.0,5000.0,699000.0,1058000.0,2485000.0,1000.0,3874000.0,-150000.0,1386000.0,,14000.0,11000.0,676000.0,676000.0,2097000.0,1333000.0,1333000.0,88000.0,88000.0,352000.0,,400000.0,,0.0,,,,,,,,,,,,,,,7330000.0,74035000.0,5950000.0,,,,0.045,300000.0,850000.0,293000.0,265000.0,292000.0,,,,,75168000.0,-582000.0,-18508000.0,-30832000.0,,338000.0,,2.0,33211000.0,-31160000.0,,,,,,,4337000.0,500000.0,445000.0,432000.0,528000.0,514000.0,1918000.0,500000.0,500000.0,,,45000.0,,,,56000.0,,3556000.0,,582000.0,0.0001,10000000.0,0.0,0.0,1501000.0,,78806000.0,,,,,,,112000.0,262000.0,,287000.0,300000.0,-30832000.0,6070000.0,4757000.0,255000.0,2776000.0,-60221000.0,6257000.0,6257000.0,30435000.0,14728000.0,0.0,66726000.0,,,,78806000.0,,0.0,0.0,9230000.0,,,
2019-03-31,2019-05-14,10-Q,"Ra Medical Systems, Inc.",RMED,CIK0001716621,USD,1411000.0,1292000.0,1061000.0,,1597000.0,,134670000.0,7745000.0,,,7229000.0,,,,69280000.0,60453000.0,,,,,,,,188000.0,400000.0,55129000.0,-9186000.0,,55129000.0,-9186000.0,0.0001,300000000.0,12836970.0,12836970.0,1000.0,-14674000.0,,1954000.0,943000.0,600000.0,1942000.0,1942000.0,21000.0,21000.0,,,,,,,,,,,,,,,,,,,,,,303000.0,,,,,,,,,,,,,,,,,,,-1.16,,,,,,,574000.0,,,,-194000.0,-14674000.0,,,,,,,,,286000.0,-4000.0,-1748000.0,53000.0,843000.0,-68000.0,107000.0,,48000.0,13000.0,131000.0,,2217000.0,1992000.0,,94000.0,,328000.0,,,0.07,4212000.0,,1918000.0,,,,,,,445000.0,432000.0,528000.0,514000.0,375000.0,1059000.0,9483000.0,69280000.0,5085000.0,,,,,,,,,,,,,,-77000.0,-165000.0,-8944000.0,-14674000.0,,280000.0,,2.0,14760000.0,-14954000.0,100000.0,3153000.0,292000.0,2861000.0,100000.0,3084000.0,,,,,,,,,200000.0,,,213000.0,,,,,,,,165000.0,0.0001,10000000.0,0.0,,1815000.0,,,,,,,,,193000.0,192000.0,,273000.0,300000.0,-14674000.0,7127000.0,5530000.0,24000.0,1531000.0,-74874000.0,1748000.0,1748000.0,13229000.0,7745000.0,,59797000.0,,,,,,,,12693000.0,,,
2019-06-30,2019-11-29,10-Q,"Ra Medical Systems, Inc.",RMED,CIK0001716621,USD,1515000.0,1454000.0,2074000.0,,1854000.0,51000.0,141839000.0,7132000.0,,,6640000.0,,,,62474000.0,53488000.0,,,51000.0,,36550000.0,36601000.0,36601000.0,,400000.0,11787000.0,,,11787000.0,,0.0001,300000000.0,13220951.0,13220951.0,1000.0,-15071000.0,,2039000.0,992000.0,600000.0,2733000.0,2733000.0,,,,,,,,,,,,,,,,,,,,,,,,400000.0,,,,,,,,,,,,,,,,,,,-1.16,,,,,,,644000.0,,,,-580000.0,-15117000.0,,,,,,,5000.0,,,,,,,,,,66000.0,,,72000.0,2344000.0,,2184000.0,,88000.0,297000.0,,,0.07,4087000.0,,,,,,,,,445000.0,432000.0,528000.0,514000.0,250000.0,1005000.0,10579000.0,62474000.0,6295000.0,,,,,,,,,,,,,,,,,-15122000.0,,231000.0,,,14768000.0,-15348000.0,100000.0,3082000.0,300000.0,2782000.0,100000.0,3002000.0,,,,,,,,,200000.0,,,217000.0,51000.0,51000.0,,,,,,,0.0001,10000000.0,0.0,,1302000.0,,,,,,,,,519000.0,,,,500000.0,,7621000.0,5767000.0,,979000.0,-89996000.0,2153000.0,2153000.0,13789000.0,,,51895000.0,,,,37000.0,,,,13000000.0,,,
2019-09-30,2019-11-29,10-Q,"Ra Medical Systems, Inc.",RMED,CIK0001716621,USD,1004000.0,1296000.0,4386000.0,,2223000.0,38000.0,149116000.0,7277000.0,,,6857000.0,,,,54002000.0,45452000.0,,,51000.0,13000.0,25926000.0,25964000.0,25964000.0,,400000.0,14512000.0,,,14512000.0,,0.0001,300000000.0,13407995.0,13407995.0,1000.0,-17431000.0,,1917000.0,1161000.0,400000.0,2425000.0,2425000.0,,,,,,,,,,,,,,,,,,,,,,,,400000.0,,,,,,,,,,,,,,,,,,,-1.3,,,,,,,622000.0,,,,-517000.0,-17415000.0,,,,,,,3000.0,,,,,,,,,,72000.0,,,168000.0,2572000.0,,2336000.0,,68000.0,245000.0,,,0.07,3962000.0,,,,,,,,,445000.0,432000.0,528000.0,514000.0,125000.0,952000.0,12261000.0,54002000.0,7982000.0,,,,,,,,,,,,,,,,,-17418000.0,,173000.0,,,17071000.0,-17588000.0,100000.0,3010000.0,309000.0,2701000.0,100000.0,2919000.0,,,,,,,,,200000.0,,,213000.0,-13000.0,-13000.0,,,,,,,0.0001,10000000.0,0.0,,1108000.0,,,,,,,,,456000.0,,,,100000.0,,7641000.0,5418000.0,,1182000.0,-107414000.0,1908000.0,1908000.0,15889000.0,,,41741000.0,,,,,,,,13370000.0,,,
2019-12-31,2020-03-11,10-K,"Ra Medical Systems, Inc.",RMED,CIK0001716621,USD,1532000.0,786000.0,2642000.0,,2109000.0,26000.0,150280000.0,23543000.0,,,21929000.0,305000.0,142000.0,,44081000.0,36000000.0,,,26000.0,,15967000.0,15993000.0,15993000.0,,200000.0,14584000.0,,30600000.0,14584000.0,-49731000.0,0.0001,300000000.0,3188679.0,3188679.0,1000.0,-56931000.0,3300000.0,2029000.0,1232000.0,1900000.0,8850000.0,8850000.0,,,15000.0,15000.0,,,1857000.0,,,,850000.0,253000.0,23148000.0,16096000.0,4821000.0,,61000.0,301000.0,21291000.0,92000.0,1026000.0,300000.0,,1400000.0,1750000.0,,,,,,,,,,,,,,,,,,-108.28,0.21,-0.13,0.004,0.095,,0.019,1163000.0,-123000.0,,,-1651000.0,-56942000.0,,,,,,,15000.0,30000.0,407000.0,-251000.0,-184000.0,417000.0,2185000.0,-283000.0,338000.0,,250000.0,49000.0,,262000.0,2777000.0,,2300000.0,,215000.0,1038000.0,,,0.07,3837000.0,,1459000.0,,,,,,514000.0,459000.0,445000.0,432000.0,528000.0,,899000.0,10931000.0,44081000.0,6814000.0,,,,,,558000.0,293000.0,,265000.0,,,,,-526000.0,-16032000.0,-33173000.0,-56957000.0,,788000.0,,2.0,56079000.0,-57730000.0,500000.0,2938000.0,318000.0,2620000.0,500000.0,2835000.0,,,,,,,,,700000.0,,,196000.0,26000.0,26000.0,,,,,36461000.0,268000.0,0.0001,10000000.0,0.0,0.0,1860000.0,,37000.0,,,20697000.0,,37000.0,,234000.0,635000.0,-28000.0,889000.0,900000.0,-56957000.0,7159000.0,5050000.0,283000.0,4530000.0,-117157000.0,7199000.0,7199000.0,51549000.0,23543000.0,0.0,33150000.0,,,,-188000.0,,0.0,0.0,526000.0,,,
2020-03-31,2020-05-14,10-Q,"Ra Medical Systems, Inc.",RMED,CIK0001716621,USD,1356000.0,684000.0,2082000.0,,2586000.0,4000.0,151327000.0,1047000.0,,,961000.0,,,,36300000.0,28689000.0,,,11000.0,7000.0,4999000.0,5003000.0,5003000.0,,300000.0,18437000.0,,23400000.0,18437000.0,3853000.0,0.0001,300000000.0,13895349.0,13895349.0,1000.0,-7723000.0,,1964000.0,1082000.0,700000.0,1584000.0,1584000.0,,,,,,,,,,,,,,,,,,,,,,,,500000.0,578000.0,,,,,,,,,,,,,,,,,,-13.98,,,,,,,471000.0,,,,-210000.0,-7701000.0,,,,,,,,,-176000.0,-87000.0,-560000.0,-215000.0,98000.0,-77000.0,-57000.0,,25000.0,9000.0,,211000.0,2773000.0,,2289000.0,,273000.0,114000.0,,,0.07,3709000.0,,,,,,,,,459000.0,445000.0,432000.0,528000.0,386000.0,849000.0,9826000.0,36300000.0,6022000.0,,,,,,,,,,,,,500000.0,-76000.0,10972000.0,-7043000.0,-7701000.0,,89000.0,,2.0,7580000.0,-7790000.0,100000.0,2860000.0,327000.0,2533000.0,100000.0,2749000.0,,,,,,,,,200000.0,,,175000.0,-22000.0,-22000.0,,,,,,28000.0,0.0001,10000000.0,0.0,,1792000.0,,,,,11000000.0,,,,242000.0,181000.0,-2000.0,87000.0,32000.0,-7701000.0,7273000.0,4687000.0,15000.0,1295000.0,-124858000.0,1374000.0,1374000.0,6285000.0,1047000.0,,26474000.0,,,,,,,,551000.0,,,
2020-06-30,2020-08-11,10-Q,"Ra Medical Systems, Inc.",RMED,CIK0001716621,USD,1870000.0,474000.0,3937000.0,,3123000.0,,161959000.0,1033000.0,,3464000.0,946000.0,,,,40691000.0,33779000.0,,,,,,,,,300000.0,29380000.0,,,29380000.0,,0.0001,300000000.0,38182623.0,38182623.0,4000.0,-10125000.0,,1859000.0,846000.0,600000.0,1167000.0,1167000.0,,,,,,,,231000.0,,800000.0,,,,,,,,,,,,,,500000.0,,,,,,,,,,,,,,,,,,,-10.71,,,,,,,429000.0,,,,-267000.0,-10121000.0,,,,,,,,,,,,,,,,,15000.0,,,153000.0,2704000.0,,2272000.0,,279000.0,10000.0,,,0.07,3580000.0,,,,,,,,,459000.0,445000.0,432000.0,528000.0,257000.0,798000.0,13707000.0,40691000.0,8304000.0,,,,,,,,,,,,,2500000.0,,,,-10121000.0,,-5000.0,,,9849000.0,-10116000.0,100000.0,2782000.0,337000.0,2445000.0,100000.0,2662000.0,,,,,,,,,100000.0,,,144000.0,-4000.0,-4000.0,,,,,,,0.0001,10000000.0,0.0,,1221000.0,,,,,,,,,251000.0,,,,8000.0,,7229000.0,4106000.0,,1953000.0,-134979000.0,900000.0,900000.0,7896000.0,,,26984000.0,,,,5284000.0,,,,945000.0,,,
2020-09-30,2020-11-16,10-Q,"Ra Medical Systems, Inc.",RMED,CIK0001716621,USD,899000.0,475000.0,4591000.0,,3608000.0,,173289000.0,964000.0,,4028000.0,872000.0,,,,43454000.0,37179000.0,,,,,,,,,200000.0,33646000.0,,,33646000.0,,0.0001,300000000.0,72468337.0,72468337.0,7000.0,-7779000.0,,1729000.0,656000.0,400000.0,568000.0,1418000.0,,,,,,,,281000.0,,,,,,,,,,,,,,,,400000.0,,,-264000.0,-264000.0,,,,,851000.0,,3000.0,,257000.0,-264000.0,,,,847000.0,-3.26,,,,,,,596000.0,,,,-500000.0,-7515000.0,-7515000.0,-3.15,-264000.0,-0.11,,,,,,,,,,,,,14000.0,,,166000.0,2592000.0,,2259000.0,,167000.0,4000.0,,,0.07,3452000.0,,987000.0,,,,,,528000.0,472000.0,459000.0,445000.0,432000.0,129000.0,751000.0,12916000.0,43454000.0,8039000.0,,,,,,,,,,,,,2700000.0,,,,-7779000.0,,-8000.0,168000.0,,7007000.0,-7507000.0,100000.0,2701000.0,346000.0,2355000.0,100000.0,2574000.0,,,,,,,,,100000.0,,,120000.0,,,,,-8000.0,,,,0.0001,10000000.0,0.0,,466000.0,,,,,,,,,227000.0,,,,15000.0,,7189000.0,3581000.0,,2312000.0,-142758000.0,68000.0,914000.0,4695000.0,,,30538000.0,,,,6341000.0,,,,2386000.0,,,
2020-12-31,2021-03-17,10-K,"Ra Medical Systems, Inc.",RMED,CIK0001716621,USD,471000.0,24000.0,4147000.0,957000.0,3126000.0,,174342000.0,4082000.0,,7492000.0,3682000.0,84000.0,263000.0,,33438000.0,27620000.0,2475000.0,1713000.0,,,,,,,200000.0,23906000.0,,,23906000.0,9322000.0,0.0001,300000.0,3189.0,3189.0,7000.0,-36071000.0,2500000.0,1801000.0,686000.0,2000000.0,2172000.0,5482000.0,,,7000.0,7000.0,,20800000.0,1521000.0,,,,642000.0,32000.0,10843000.0,3720000.0,4910000.0,448000.0,101000.0,299000.0,9322000.0,61000.0,805000.0,300000.0,,1600000.0,2365000.0,,-725000.0,-725000.0,214000.0,100000.0,201000.0,762000.0,3311000.0,2487000.0,,1341000.0,1494000.0,-725000.0,78000.0,158000.0,684000.0,4146000.0,-21.22,0.21,0.332,0.001,0.022,,0.051,2479000.0,-99000.0,,,-1913000.0,-35313000.0,-35320000.0,-20.79,-725000.0,-0.43,,,7000.0,,-961000.0,-368000.0,1706000.0,-774000.0,-352000.0,-318000.0,-642000.0,,108000.0,28000.0,,60000.0,877000.0,,547000.0,,270000.0,129000.0,,,0.07,3323000.0,,987000.0,,,,,,528000.0,472000.0,459000.0,445000.0,432000.0,,703000.0,12291000.0,33438000.0,7762000.0,2788000.0,2102000.0,686000.0,,,,,,,1579000.0,300000.0,,,21693000.0,15933000.0,-28304000.0,-36045000.0,,88000.0,421000.0,2.0,33488000.0,-35401000.0,500000.0,2620000.0,356000.0,2264000.0,500000.0,2484000.0,,,,,,,,,600000.0,,507000.0,45000.0,-26000.0,-26000.0,,,88000.0,,,67000.0,0.0001,10000.0,0.0,0.0,1100000.0,,,,2000000.0,16000000.0,,42000.0,827000.0,204000.0,53000.0,4000.0,19000.0,100000.0,-36045000.0,5653000.0,2527000.0,180000.0,8955000.0,-153202000.0,259000.0,4405000.0,24533000.0,4082000.0,0.0,21147000.0,0.04,,,11625000.0,0.0,0.0,0.0,1699000.0,0.001,,
