end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccountsReceivableGrossCurrent,AccountsReceivableNetCurrent,AccountsReceivableRelatedPartiesCurrent,AccruedIncomeTaxes,AccruedIncomeTaxesCurrent,AccruedIncomeTaxesNoncurrent,AccruedLiabilitiesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapital,AdjustmentsToAdditionalPaidInCapitalOther,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,AdjustmentsToAdditionalPaidInCapitalWarrantIssued,AdvancesOnInventoryPurchases,AllowanceForDoubtfulAccountsReceivableCurrent,AreaOfLand,AreaOfLand,Assets,AssetsCurrent,AssetsNet,BusinessCombinationConsiderationTransferred1,Capital,CapitalLeasesFutureMinimumPaymentsReceivableInFiveYears,CapitalUnits,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashEquivalentsAtCarryingValue,CashFDICInsuredAmount,ClassOfWarrantOrRightOutstanding,CommonStockCapitalSharesReservedForFutureIssuance,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ComprehensiveIncomeNetOfTax,ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,ConcentrationRiskPercentage1,ConstructionInProgressGross,ContractWithCustomerLiabilityRevenueRecognized,CostOfGoodsAndServicesSold,CostOfGoodsSold,CurrentFederalTaxExpenseBenefit,CurrentForeignTaxExpenseBenefit,CurrentIncomeTaxExpenseBenefit,CurrentStateAndLocalTaxExpenseBenefit,CustomerAdvancesCurrent,DebtSecuritiesRealizedGainLoss,DeferredFederalIncomeTaxExpenseBenefit,DeferredForeignIncomeTaxExpenseBenefit,DeferredIncomeTaxAssetsNet,DeferredIncomeTaxExpenseBenefit,DeferredIncomeTaxLiabilities,DeferredStateAndLocalIncomeTaxExpenseBenefit,DeferredTaxAssetsLiabilitiesNetNoncurrent,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,DeferredTaxAssetsValuationAllowance,DeferredTaxLiabilitiesCurrent,DeferredTaxLiabilityNotRecognizedAmountOfUnrecognizedDeferredTaxLiabilityUndistributedEarningsOfForeignSubsidiaries,DepositsAssetsNoncurrent,DepreciationAndAmortization,DepreciationDepletionAndAmortization,DividendIncomeSecuritiesOperatingTaxable,Dividends,DividendsCommonStockCash,DividendsPayableAmountPerShare,DueFromOfficersOrStockholdersCurrent,DueFromOtherRelatedPartiesCurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EffectOfExchangeRateOnCashAndCashEquivalents,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,FinanceLeaseRightOfUseAssetAmortization,GrossProfit,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncomeTaxesReceivable,IncomeTaxHolidayAggregateDollarAmount,IncomeTaxHolidayIncomeTaxBenefitsPerShare,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationForeignIncomeTaxRateDifferential,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationNondeductibleExpense,IncomeTaxReconciliationRepatriationOfForeignEarnings,IncomeTaxReconciliationStateAndLocalIncomeTaxes,IncomeTaxReconciliationTaxCredits,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableRelatedParties,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccountsReceivableRelatedParties,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInAccruedTaxesPayable,IncreaseDecreaseInCustomerAdvances,IncreaseDecreaseInDeferredIncomeTaxes,IncreaseDecreaseInDueToRelatedParties,IncreaseDecreaseInInventories,IncreaseDecreaseInOtherAccountsPayable,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInPrepaidSupplies,InterestPaid,InterestPaidNet,InventoryFinishedGoods,InventoryNet,InventoryRawMaterialsAndSupplies,InventoryWorkInProcess,LeaseAndRentalExpense,LeaseAndRentalExpense,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueAfterRollingYearFive,LesseeOperatingLeaseLiabilityPaymentsDueInRollingYearFive,LesseeOperatingLeaseLiabilityPaymentsDueInRollingYearFour,LesseeOperatingLeaseLiabilityPaymentsDueInRollingYearThree,LesseeOperatingLeaseLiabilityPaymentsDueInRollingYearTwo,LesseeOperatingLeaseLiabilityPaymentsDueNextRollingTwelveMonths,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LinesOfCreditCurrent,ManagementFeeExpense,MinorityInterest,MinorityInterestOwnershipPercentageByParent,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NetIncomeLossAttributableToNoncontrollingInterest,NetIncomeLossAvailableToCommonStockholdersBasic,NonoperatingIncomeExpense,NumberOfOperatingSegments,NumberOfOperatingSegments,NumberOfReportableSegments,NumberOfReportableSegments,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseCost,OperatingLeaseExpense,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFourAndFiveYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeaseWeightedAverageDiscountRatePercent,OtherAdditionalCapital,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,OtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentTax,OtherInventoryInTransit,OtherNonoperatingIncomeExpense,PaymentsForDeposits,PaymentsOfDividends,PaymentsOfStockIssuanceCosts,PaymentsToAcquireBusinessesNetOfCashAcquired,PaymentsToAcquireInvestments,PaymentsToAcquireOtherProductiveAssets,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockDividendRatePerDollarAmount,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseAndOtherAssetsCurrent,PrepaidExpenseCurrentAndNoncurrent,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfPrivatePlacement,ProceedsFromIssuanceOfWarrants,ProceedsFromOtherShortTermDebt,ProceedsFromPaymentsForLongTermLoansForRelatedParties,ProceedsFromRepaymentsOfRestrictedCashFinancingActivities,ProceedsFromRepaymentsOfShortTermDebt,ProceedsFromSaleOfProductiveAssets,ProceedsFromSaleOfShortTermInvestments,ProceedsFromShortTermDebt,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,ProvisionForDoubtfulAccounts,RelatedPartyTransactionPurchasesFromRelatedParty,RepaymentsOfOtherShortTermDebt,RepaymentsOfShortTermDebt,RestrictedCashAndCashEquivalentsAtCarryingValue,RestrictedCashCurrent,RestrictedCashNoncurrent,RetainedEarningsAccumulatedDeficit,RetainedEarningsAppropriated,RetainedEarningsUnappropriated,RevenueFromContractWithCustomerIncludingAssessedTax,RevenueFromRelatedParties,RevenueRemainingPerformanceObligation,Revenues,RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability,SalesRevenueGoodsNet,SellingGeneralAndAdministrativeExpense,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsExercised,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAuthorized,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingPeriodIncreaseDecreaseWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,SharebasedCompensationArrangementBySharebasedPaymentAwardCompensationCost1,ShippingHandlingAndTransportationCosts,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValueStockDividend,StockIssuedDuringPeriodValueStockOptionsExercisedNetOfTaxBenefitExpense,Supplies,UndistributedEarningsOfForeignSubsidiaries,UnrealizedGainLossOnInvestments,WeightedAverageNumberDilutedSharesOutstandingAdjustment,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic,EquityMethodInvestmentOwnershipPercentage,Goodwill,RestrictedCashAndCashEquivalentsNoncurrent
2017-09-30,2017-11-15,10-Q,"Jerash Holdings (US), Inc.",JRSH,CIK0001696558,USD,2334547.0,,12860727.0,6107017.0,,,,461737.0,4635592.0,14950.0,2742158.0,,,,,,,,,37043321.0,30321270.0,,,,,,,4852811.0,,8329092.0,,0.0,250000.0,,,0.001,15000000.0,9895000.0,9895000.0,9895.0,5797524.0,467.0,5797991.0,,222255.0,,20334639.0,20334639.0,,,,,,,,,,,,,,,,,,,,,,300540.0,,,,,0.0,0.0,0.6,0.6,0.6,0.14,,,,,,,,,7214840.0,,5752131.0,,,0.0,,,828157.0,0.09,,,,,,,,,,,,,,,,,,,,,,,1881204.0,5412339.0,1570254.0,466175.0,,313222.0,,,,,,,,,4169131.0,37043321.0,4169131.0,350546.0,,313977.0,1.0,,,,5752132.0,-1.0,5753000.0,-4612.0,,,,,1458097.0,5756743.0,,,,,,,708479.0,,0.0,29301.0,679178.0,,,,-45860.0,1494706.0,-4612.0,,,,,,,,,0.001,500000.0,0.0,0.0,0.0,1088376.0,,,,,,,,,,,,5752131.0,7659107.0,3245770.0,,0.0,,,0.0,,3476281.0,29721511.0,71699.0,,27549479.0,0.0,,,,27549479.0,1458097.0,0.0,,,,,,,,,,,,,,,272048.0,32560213.0,32874190.0,,,,,,,,,,0.0,9577172.0,9577172.0,9577172.0,,,
2017-12-31,2018-02-09,10-Q,"Jerash Holdings (US), Inc.",JRSH,CIK0001696558,USD,1472041.0,,6755128.0,90751.0,,,,534148.0,4919331.0,-38378.0,2742158.0,,,,,,,,,38943899.0,32483107.0,,,,,,,14345454.0,,17817828.0,,,250000.0,,,0.001,15000000.0,9895000.0,9895000.0,9895.0,2153849.0,-515.0,2153334.0,,230363.0,,7791407.0,7791407.0,,,,,,,,,,,,,,,,,,,,,,310953.0,,,,,0.0,0.0,0.23,0.23,0.23,0.14,,,,,,,,,3752356.0,,2207151.0,,,0.0,,,342254.0,0.04,,,,,,,,,,,,,,,,,,,,,,,3303488.0,6721888.0,3205286.0,213114.0,,319156.0,,,,,,,,,3916375.0,38943899.0,3916375.0,947655.0,,313462.0,1.0,,,,2207177.0,-26.0,2207000.0,12244.0,,,,,1557449.0,2194907.0,,,,,,,825218.0,,0.0,11079.0,814139.0,,,,53817.0,,12244.0,,,,,,,,,0.001,500000.0,0.0,0.0,0.0,1206103.0,,,,,,,,,,,,2207151.0,7677386.0,2988418.0,,0.0,,,,,3472374.0,31928688.0,71699.0,,,0.0,,11543763.0,,11543763.0,1557449.0,0.0,,,,,,,,,,,,,,,111205.0,34714062.0,35027524.0,,,,,,,3363783.0,,,0.0,9683500.0,9683500.0,9683500.0,,,
2018-03-31,2018-06-28,10-K,"Jerash Holdings (US), Inc.",JRSH,CIK0001696558,USD,4776812.0,5247090.0,5247090.0,50027.0,1400000.0,112000.0,1288000.0,1175427.0,5238992.0,-24502.0,2742158.0,,116578.0,444475.0,,,0.0,5000.0,,43268281.0,36850286.0,,,,,,,8597830.0,4943457.0,12196110.0,8063349.0,,250000.0,,,0.001,15000000.0,9895000.0,9895000.0,9895.0,10394010.0,-6993.0,10387017.0,,217494.0,,51342020.0,51342020.0,1400000.0,0.0,1400000.0,0.0,,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,,1216973.0,,,,,0.0,0.0,1.07,1.07,1.07,0.119,0.28,,,,-4797.0,,,,17953678.0,-594594.0,11803279.0,12397873.0,,1400000.0,0.0,,1800000.0,0.18,,-3760470.0,3723692.0,36778.0,1400000.0,0.0,0.0,-5472312.0,0.0,2472680.0,-2293190.0,711332.0,1400000.0,,,0.0,1151531.0,-282472.0,470441.0,1128320.0,,27292.0,6722646.0,20293392.0,11497237.0,2073509.0,,1274606.0,,,,,,,,,9211421.0,43268281.0,7923421.0,980195.0,,309604.0,,3445748.0,-541198.0,5163596.0,10410117.0,-6838.0,10410000.0,-31369.0,,,,,6119030.0,11834648.0,,,,,,,817091.0,,0.0,35925.0,781166.0,,,,16262.0,,-31369.0,0.0,0.0,,,,,877944.0,,0.001,500000.0,0.0,0.0,0.0,1533868.0,874591.0,0.0,1772845.0,0.0,,336746.0,-3120794.0,,,,980403.0,10403279.0,7841213.0,2819715.0,,0.0,,,,,3598280.0,30948006.0,71699.0,,,0.0,,69295698.0,,69295698.0,6002452.0,116578.0,0.0,,0.0,,,,,0.0,,0.0,,,,,611481.0,33747256.0,34056860.0,,,1534475.0,1534475.0,,,1128079.0,,,0.0,9735651.0,9735651.0,9735651.0,,,
2018-06-30,2018-08-13,10-Q,"Jerash Holdings (US), Inc.",JRSH,CIK0001696558,USD,1134393.0,13240000.0,13240000.0,0.0,,175000.0,1591000.0,1234796.0,5560903.0,-15692.0,14568859.0,,3205980.0,1387879.0,30.0,,0.0,5000.0,,56950438.0,50293694.0,,,,,,,12929375.0,4331545.0,16602266.0,4406156.0,,250000.0,,,0.001,15000000.0,11325000.0,11325000.0,11325.0,-876431.0,145.0,-876286.0,,605276.0,0.0,13703294.0,,,,,,,,,,,,1892000.0,,,,,,,175000.0,,,,319310.0,,,,,,,-0.08,,-0.08,0.14,,,,,-6176.0,,,,4659791.0,,-519249.0,,,366000.0,,,425539.0,0.04,,,,,,,,-3642986.0,,7986340.0,-50026.0,-428783.0,366000.0,,,,-295875.0,355199.0,-78141.0,1839199.0,42541.0,,11887924.0,20007447.0,6406349.0,1713174.0,,342343.0,,,,,,,,,11941733.0,56950438.0,10350733.0,7059533.0,,309749.0,,15006165.0,-481807.0,-10112026.0,-885241.0,-8.0,-885000.0,5580.0,,,,,5184620.0,-524829.0,342343.0,,,,,,682927.0,,0.0,17971.0,664956.0,,,,-8963.0,,5580.0,,0.0,,,,,481807.0,,0.001,500000.0,0.0,0.0,0.0,1148119.0,,8930300.0,,30.0,,0.0,-72788.0,6075835.0,,,6075835.0,-885249.0,7939480.0,2983853.0,,,,,,,3672891.0,30062765.0,71699.0,,18363085.0,,,18363085.0,0.0,,1978640.0,3205980.0,0.0,,0.0,,,0.0,989500.0,989500.0,,7.0,0.0,0.0,7.0,,,44698956.0,45008705.0,,0.0,8622121.0,,,,2968753.0,,,0.0,10822143.0,,10822143.0,,,
2018-09-30,2018-11-13,10-Q,"Jerash Holdings (US), Inc.",JRSH,CIK0001696558,USD,1715767.0,15687636.0,15687636.0,0.0,,1463000.0,1591000.0,1111544.0,5865654.0,-14875.0,14762813.0,,193954.0,,,,0.0,54000.0,,58892186.0,52346880.0,,,,,,,26779644.0,,30460952.0,,,250000.0,,,0.001,30000000.0,11325000.0,11325000.0,11325.0,4587587.0,-17.0,4587570.0,,197290.0,,25115416.0,,,,,,,,,,,,1892000.0,,,,,,,,,,,334232.0,,,,,,,0.41,,0.4,0.14,,,,,,,,,8348981.0,,6049753.0,,,1463000.0,,,936691.0,0.08,,,,,,,,,,,,,,,,,,,,,,,2672739.0,8741996.0,5393718.0,675539.0,,347286.0,,,,,,,,,9101957.0,58892186.0,7510957.0,2154756.0,,309732.0,,,,,4586770.0,-17.0,4587000.0,-6832.0,,,,,2292396.0,6056585.0,347286.0,,,,,,442275.0,,0.0,17971.0,424304.0,,,,-817.0,,-6832.0,,,,,,,,,0.001,500000.0,0.0,0.0,0.0,1065504.0,,,,,,,,,,,,4586753.0,8532362.0,2863998.0,,,,,,,3681308.0,34649535.0,71699.0,,33464397.0,,,33464397.0,,,2098442.0,193954.0,,,,,,,,1139500.0,,6.88,,,,,,49480497.0,49790229.0,,,,,,,72100.0,,,55314.0,11380314.0,,11325000.0,,,
2018-12-31,2019-02-13,10-Q,"Jerash Holdings (US), Inc.",JRSH,CIK0001696558,USD,4592699.0,13140501.0,13140501.0,0.0,,885000.0,1591000.0,1294515.0,6171949.0,-14565.0,14762813.0,,,,,,0.0,54000.0,,60191416.0,53896259.0,,,,,,,26711771.0,,30391741.0,,,250000.0,,,0.001,30000000.0,11325000.0,11325000.0,11325.0,1626524.0,-720.0,1625804.0,,197290.0,,15477534.0,,,,,,,,,,,,1892000.0,,,,,,,,,,,306433.0,,566250.0,,,,,0.14,,0.14,,,,,,,,,,3199630.0,,1047493.0,,,-578000.0,,,261372.0,0.02,,,,,,,,,,,,,,,,,,,,,,,5002343.0,12121042.0,6497773.0,620926.0,,380705.0,,,,,,,,,9341633.0,60191416.0,7750633.0,20915.0,,309012.0,,,,,1626214.0,-721.0,1626000.0,20885.0,,,,,2173022.0,1026608.0,380705.0,,,,,,749005.0,,0.0,0.0,749005.0,,,311.0,-311.0,,20885.0,,,,,,,,,0.001,500000.0,0.0,0.0,0.0,1859212.0,,,,,,,,,,,,1625493.0,8589846.0,2615187.0,,,,,,,3679970.0,35709499.0,71699.0,,,,,18677164.0,,,2173022.0,0.0,,,,,,,,1139500.0,,6.88,,,,,,50540771.0,50849783.0,,,,,,,63733.0,,,68179.0,11393179.0,,11325000.0,,,
2019-03-31,2019-06-28,10-K,"Jerash Holdings (US), Inc.",JRSH,CIK0001696558,USD,3378258.0,4020369.0,4020369.0,0.0,2567325.0,1164238.0,1403087.0,1539147.0,6467793.0,-14440.0,14956767.0,,3593888.0,1387879.0,30.0,443395.0,0.0,4800.0,,59251097.0,55350892.0,,,,,,,27182158.0,,27834468.0,15638358.0,0.0,250000.0,264410.0,,0.001,30000000.0,11325000.0,11325000.0,11325.0,5122331.0,-601.0,5121730.0,,200042.0,,66206652.0,,1302022.0,40260.0,1342322.0,40.0,,,-81461.0,0.0,81461.0,-81461.0,,0.0,81461.0,81461.0,90807.0,81461.0,90807.0,,,810172.0,,1255820.0,17416.0,1132500.0,,,,,0.46,,0.45,0.198,0.21,,,,-1747.0,,,,18777009.0,-5205168.0,6372376.0,11577544.0,6372376.0,1260861.0,175000.0,,1623717.0,0.14,52885.0,-2426493.0,1338199.0,692749.0,0.0,40.0,31307.0,-1400533.0,,-1229239.0,-50047.0,363037.0,1167322.0,,4200000.0,,770720.0,-23888.0,1404198.0,-685197.0,90867.0,90867.0,7583652.0,21074243.0,11601262.0,1889329.0,,1528500.0,,,,,,,,,8988968.0,59251097.0,7585881.0,648711.0,,309003.0,,7465954.0,-1601114.0,9775265.0,5112269.0,-754.0,5112000.0,23802.0,,,,,12428435.0,6348574.0,,1528500.0,,,,0.0,1507630.0,867837.0,176300.0,220657.0,242836.0,,,10215.0,-10215.0,,23802.0,380000.0,1132500.0,,,,,791001.0,0.1,0.001,500000.0,0.0,0.0,0.0,2630727.0,,8930300.0,0.0,30.0,,0.0,,,,,-331876.0,5111515.0,8624013.0,2356262.0,,,,,,,652310.0,34786735.0,212739.0,34786735.0,,,,84983661.0,,,8834547.0,3593888.0,,,,,,0.0,1139500.0,1139500.0,12.7,6.88,0.0,0.0,6.88,193955.0,,49953126.0,50262129.0,,0.0,8622121.0,,,,443395.0,20200000.0,,130680.0,11330310.0,,11199630.0,,,
2019-06-30,2019-08-14,10-Q,"Jerash Holdings (US), Inc.",JRSH,CIK0001696558,USD,2464672.0,13404177.0,13404177.0,,,1499238.0,1403087.0,1813500.0,6806448.0,-13629.0,14956767.0,,,,,,0.0,4800.0,,60572728.0,54348909.0,,,,,,,16121994.0,,16918870.0,-10915598.0,0.0,250000.0,,,0.001,30000000.0,11325000.0,11325000.0,11325.0,1550299.0,0.0,1550299.0,,194752.0,0.0,18014622.0,,,,,,,,,,,,,,81461.0,,,,,,,0.0,,338652.0,,566250.0,,,,,0.14,,0.14,,0.21,,,,4295.0,,,110546.0,4512703.0,,1884488.0,,,335000.0,,,1623717.0,0.14,,,,,,,,-913522.0,,9383142.0,0.0,274333.0,335000.0,,,,-602719.0,,285165.0,1345913.0,5186.0,,9514155.0,20471483.0,9291224.0,1666104.0,,,1391950.0,,158670.0,211560.0,272551.0,375908.0,373261.0,99534.0,9326550.0,60572728.0,7331218.0,68222.0,,309003.0,,-1146697.0,-1374139.0,-8399057.0,1549488.0,0.0,1549488.0,4533.0,,1.0,1.0,,2623682.0,1889021.0,542785.0,542785.0,854320.0,262075.0,592245.0,1292416.0,,,,,,0.0406,,811.0,-811.0,,4533.0,,566250.0,,,,,1374139.0,0.05,0.001,500000.0,0.0,0.0,0.0,2561853.0,,0.0,,0.0,,,,-580447.0,,,,1549488.0,10664762.0,4053066.0,,,,,,,796876.0,,212739.0,35769973.0,,,0.0,22527325.0,1292416.0,,2623682.0,0.0,,,,,,0.0,0.0,1139500.0,,6.88,0.0,0.0,0.0,193955.0,,50937175.0,51246178.0,,0.0,,,,42151.0,1789402.0,,,147363.0,11472363.0,,11325000.0,,,
2019-09-30,2019-11-12,10-Q,"Jerash Holdings (US), Inc.",JRSH,CIK0001696558,USD,1856709.0,14307200.0,14307200.0,,,610402.0,1403087.0,2167835.0,7162551.0,-10683.0,15150722.0,,193955.0,,,,0.0,4800.0,,62735318.0,55227746.0,,,,,,,23597904.0,,24394780.0,,0.0,250000.0,,,0.001,30000000.0,11325000.0,11325000.0,11325.0,3591682.0,0.0,3591682.0,,194752.0,,23308762.0,,,,,,,,,,81461.0,,,,,,,,,,,0.0,,386136.0,,566250.0,,,,,0.32,,0.31,,,,,,,,,,7302357.0,,4183423.0,,,594687.0,,,,,,,,,,,,,,,,,,,,,,,,,,,5903471.0,13050654.0,6366507.0,780676.0,,,1400430.0,80669.0,171384.0,223669.0,284084.0,387114.0,253510.0,112271.0,8269753.0,62735318.0,6227134.0,16049.0,,304992.0,,,,,3592747.0,-4011.0,3593000.0,-5059.0,,,,,3113875.0,4188482.0,402950.0,402950.0,906394.0,266862.0,639532.0,1288159.0,,,,,,0.0406,,2946.0,-2946.0,,-5059.0,,,,,,,,0.05,0.001,500000.0,0.0,0.0,0.0,3603987.0,,,,,,,,,,,,3588736.0,12308875.0,5341076.0,,,,,,,796876.0,,212739.0,38796470.0,,,0.0,30611119.0,,,2919920.0,193955.0,,,,,,,,1139500.0,,6.88,,,,,,54160573.0,54465565.0,,,,,,193955.0,668001.0,,,182071.0,11507071.0,,11325000.0,,,
2019-12-31,2020-02-13,10-Q,"Jerash Holdings (US), Inc.",JRSH,CIK0001696558,USD,4673971.0,10003638.0,10003638.0,,,999792.0,1269503.0,2067515.0,7546023.0,-9988.0,15150722.0,,,,,4948507.0,0.0,4800.0,,67142131.0,59344456.0,,,,,,,26971805.0,,27768681.0,,0.0,250000.0,,,0.001,30000000.0,11325000.0,11325000.0,11325.0,2073964.0,0.0,2073964.0,,194752.0,,20532888.0,,,,,,,,,,81344.0,,,,,,,,,,,0.0,383474.0,383474.0,,566250.0,,,,,0.18,,0.18,,,,,,,,,,4913820.0,,2329074.0,,,255805.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4329149.0,14132051.0,8996421.0,806481.0,,,1370501.0,80669.0,171384.0,223669.0,311615.0,442176.0,140988.0,107868.0,11168852.0,67142131.0,9233747.0,40719.0,,304992.0,,,,,2073269.0,0.0,2073269.0,5913.0,,,,,2590659.0,2323161.0,494335.0,494335.0,923434.0,257832.0,665602.0,1262633.0,,,,,,0.0406,,695.0,,,5913.0,,,,,,,,0.05,0.001,500000.0,0.0,0.0,0.0,3288455.0,,,,,,,,,,,,2073269.0,13008093.0,5656822.0,,,,,,,796876.0,,212739.0,40303489.0,,,0.0,25446708.0,,,2590659.0,0.0,,,,,,,,1189500.0,,6.87,,,,,,55668287.0,55973279.0,,,,,566250.0,,,,,125707.0,11450707.0,,11325000.0,,,
