end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableInterestBearingInterestRate,AccountsReceivableFairValueDisclosure,AccountsReceivableNetCurrent,AccountsReceivableNetNoncurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapitalCommonStock,AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,AdjustmentsToAdditionalPaidInCapitalOther,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AdjustmentsToAdditionalPaidInCapitalWarrantIssued,AllocatedShareBasedCompensationExpense,AllowanceForDoubtfulAccountsReceivable,AllowanceForDoubtfulAccountsReceivableNoncurrent,AllowanceForDoubtfulAccountsReceivablePeriodIncreaseDecrease,AllowanceForDoubtfulAccountsReceivableRecoveries,AllowanceForDoubtfulAccountsReceivableWriteOffs,AmortizationOfDebtDiscountPremium,AmortizationOfFinancingCosts,AreaOfRealEstateProperty,AssetImpairmentCharges,Assets,AssetsCurrent,BorrowingsUnderGuaranteedInvestmentAgreements,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,ClassOfWarrantOrRightOutstanding,CollateralizedFinancings,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ContractualObligation,ContractualObligationDueInNextTwelveMonths,ContractualObligationDueInSecondYear,ContractualObligationDueInThirdYear,ConvertibleNotesPayable,CostOfGoodsAndServicesSold,CostOfGoodsSold,CostOfRevenue,CostOfServices,CumulativeEffectOnRetainedEarningsNetOfTax1,DebtConversionConvertedInstrumentAmount1,DebtConversionOriginalDebtAmount1,DebtInstrumentCarryingAmount,DebtInstrumentConvertibleConversionPrice1,DebtInstrumentConvertibleEffectiveInterestRate,DebtInstrumentFaceAmount,DebtInstrumentIncreaseDecreaseForPeriodNet,DebtInstrumentInterestRateStatedPercentage,DebtInstrumentUnamortizedDiscount,DeferredRevenueCurrent,DeferredTaxAssetsGross,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAllowanceForDoubtfulAccounts,DeferredTaxAssetsValuationAllowance,DepositAssets,Depreciation,DepreciationDepletionAndAmortization,DueFromRelatedPartiesCurrent,DueToRelatedPartiesCurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,EffectiveIncomeTaxRateReconciliationNondeductibleExpense,EffectiveIncomeTaxRateReconciliationOtherAdjustments,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EmployeeBenefitsAndShareBasedCompensation,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,EscrowDeposit,FairValueAssumptionsExercisePrice,FairValueAssumptionsExpectedDividendRate,FairValueAssumptionsExpectedVolatilityRate,FairValueAssumptionsRiskFreeInterestRate,FinancingReceivableDeferredIncome,GainLossOnSaleOfPropertyPlantEquipment,GainsLossesOnExtinguishmentOfDebt,Goodwill,GoodwillAndIntangibleAssetImpairment,GoodwillImpairmentLoss,GrossProfit,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationChangeInEnactedTaxRate,IncomeTaxReconciliationDeductionsOther,IncomeTaxReconciliationForeignIncomeTaxRateDifferential,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationNondeductibleExpense,IncomeTaxReconciliationNondeductibleExpenseMealsAndEntertainment,IncomeTaxReconciliationNondeductibleExpenseOther,IncomeTaxReconciliationOtherAdjustments,IncomeTaxReconciliationOtherReconcilingItems,IncomeTaxReconciliationStateAndLocalIncomeTaxes,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccountsReceivableRelatedParties,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInDueFromRelatedParties,IncreaseDecreaseInDueToRelatedParties,IncreaseDecreaseInInventories,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInPrepaidExpense,IntangibleAssetsNetIncludingGoodwill,InterestExpense,InterestExpenseDebt,InterestExpenseLongTermDebtAndCapitalSecurities,InterestExpenseRelatedParty,InterestExpenseSubordinatedNotesAndDebentures,InterestPaid,InterestPaidNet,InventoryNet,InventoryWriteDown,IssuanceOfStockAndWarrantsForServicesOrClaims,LeaseCost,LegalFees,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LineOfCredit,LineOfCreditFacilityMaximumBorrowingCapacity,LinesOfCreditCurrent,LongTermDebtCurrent,LongTermDebtNoncurrent,LongTermLineOfCredit,LossContingencyAccrualAtCarryingValue,LossContingencyDamagesAwardedValue,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NonoperatingIncomeExpense,NotesPayableCurrent,NotesPayableRelatedPartiesClassifiedCurrent,NotesPayableRelatedPartiesCurrentAndNoncurrent,NotesPayableRelatedPartiesNoncurrent,NotesReceivableGross,NotesReceivableRelatedPartiesCurrent,NotesReceivableRelatedPartiesNoncurrent,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseLeaseIncome,OperatingLeaseLeaseIncomeLeasePayments,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsDueThereafter,OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,OperatingLeasesIncomeStatementLeaseRevenue,OperatingLeasesRentExpenseMinimumRentals,OperatingLossCarryforwards,OtherAssetsCurrent,OtherAssetsNoncurrent,OtherCostOfServices,OtherIncome,OtherLiabilitiesNoncurrent,OtherLongTermDebtNoncurrent,OtherNoncashExpense,OtherNonoperatingIncome,OtherSignificantNoncashTransactionValueOfConsiderationGiven1,PaymentsForRepurchaseOfCommonStock,PaymentsToAcquirePropertyPlantAndEquipment,PostconfirmationAccountsPayable,PreconfirmationAccountsPayable,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseCurrent,ProceedsFromConvertibleDebt,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfDebt,ProceedsFromIssuanceOfLongTermDebt,ProceedsFromIssuanceOfWarrants,ProceedsFromLinesOfCredit,ProceedsFromNotesPayable,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfBankOverdrafts,ProceedsFromRepaymentsOfLinesOfCredit,ProceedsFromRepaymentsOfOtherLongTermDebt,ProceedsFromStockOptionsExercised,PropertyPlantAndEquipmentAdditions,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,PropertyPlantAndEquipmentTransfersAndChanges,PropertySubjectToOrAvailableForOperatingLeaseGross,ProvisionForDoubtfulAccounts,ProvisionForLoanLossesExpensed,RelatedPartiesAmountInCostOfSales,RelatedPartyCosts,RelatedPartyTransactionRate,RepaymentsOfDebt,RepaymentsOfLinesOfCredit,RepaymentsOfLongTermDebt,RepaymentsOfNotesPayable,RepaymentsOfRelatedPartyDebt,RepaymentsOfShortTermDebt,ResearchAndDevelopmentExpense,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerIncludingAssessedTax,Revenues,SalesRevenueServicesNet,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,SharesIssuedPricePerShare,StockholdersEquity,StockIssued1,StockIssuedDuringPeriodSharesConversionOfConvertibleSecurities,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesRestrictedStockAwardGross,StockIssuedDuringPeriodSharesRestrictedStockAwardNetOfForfeitures,StockIssuedDuringPeriodSharesShareBasedCompensation,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueRestrictedStockAwardGross,StockIssuedDuringPeriodValueShareBasedCompensation,StockIssuedDuringPeriodValueStockOptionsExercised,UnamortizedDebtIssuanceExpense,UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestExpense,ValuationAllowanceDeferredTaxAssetChangeInAmount,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic,AccountsReceivableRelatedParties,AccountsReceivableSale,AllowanceForDoubtfulAccountsReceivableCurrent,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,GainLossOnSaleOfAccountsReceivable,TangibleAssetImpairmentCharges
2009-12-31,2010-03-31,10-K,"SPINE INJURY SOLUTIONS, INC.",SPIN,CIK0001066764,pure,,,,,,,,,,,,,,,,,,,,,,,,,,32789.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-20278547.0,,,,,,,,,,,,,,,,,,-270478.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-06-30,2010-08-16,10-Q,"SPINE INJURY SOLUTIONS, INC.",SPIN,CIK0001066764,pure,,,,,,,,,,,,,,,,,,,,,,,,,,13639.0,,,,,,,,,,,,,,,,,,,,,368400.0,,,,,,,,,,,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,,,,,,,417433.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270232.0,3490.0,,,,,,,,150691.0,266742.0,,,,,,,,,,,,,,,,,,,,,3490.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785833.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-09-30,2010-11-15,10-Q,"SPINE INJURY SOLUTIONS, INC.",SPIN,CIK0001066764,pure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306000.0,,,,,,,,,,,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,,,,,,,550097.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267891.0,208.0,,,,,,,,282414.0,267683.0,,,,,,,,,,,,,,,,,,,,,208.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,856097.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-31,2011-03-31,10-K,"SPINE INJURY SOLUTIONS, INC.",SPIN,CIK0001066764,pure,367497.0,,,1254618.0,1721520.0,,15658734.0,,67333.0,,,,,0.0,,,,,4771.0,,,3328271.0,1606751.0,,177203.0,177203.0,144414.0,,,,,,,0.001,50000000.0,17403396.0,17403396.0,17403.0,,,,,,,,,1425399.0,,,,200000.0,,,,,0.1,,,,,,,,,,,,23597.0,1051199.0,0.06,,0.06,,,,,,,,,,,,,,,,,,,,,,1964182.0,,,,,,,,,,,,,,-83742.0,2467639.0,,,23597.0,,,,151333.0,,8579.0,,,,,,,,,,,,1555282.0,3328271.0,1418696.0,,,,,,,,,1181904.0,,-1037490.0,1101550.0,767.0,,,,,,,,863399.0,1100783.0,,,,,,,,,,,,,,,,,,136586.0,,,9346.0,,,,,,,,,,,151333.0,,,,,200000.0,,,1217404.0,,,,,,,,,,,,,1143699.0,,,,,,235500.0,,,-13903148.0,,,3389581.0,582500.0,,,,,,,,0.0,875000.0,0.77,,,,1772989.0,,,,,,,,,223899.0,,,,582500.0,,,,,17128690.0,,17128690.0,,,,,,
2011-03-31,2011-05-16,10-Q,"SPINE INJURY SOLUTIONS, INC.",SPIN,CIK0001066764,pure,,,,,,,,,,,,,,,,,,,9504.0,,,,,,,337569.0,160366.0,,,,,,,,,,,,,,,,,,,,300600.0,,,,,,,,,,,,,,,,,,,,,,,0.02,,0.02,,,,,,,,,,,,,,,,,,,,,,538846.0,,,,,,,,,,,,,,50579.0,427085.0,,,106.0,,,,15000.0,,16490.0,,,,,,,,,,,,,,,,,,,,,,,212700.0,,-52334.0,298149.0,-9723.0,,,,,,,,230974.0,307872.0,,,,,,,,,,,,,,,,,,,,,6767.0,,,,,,,,,,,,,,,,200000.0,,,147700.0,,,,,,,,,,,,,,,,,,,135000.0,,,,,,839446.0,31625.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17403396.0,,17403396.0,,,,,,
2011-06-30,2011-08-15,10-Q,"SPINE INJURY SOLUTIONS, INC.",SPIN,CIK0001066764,pure,736109.0,,,1779894.0,2457948.0,,15796557.0,,,,,,,,,,,,,,,4678863.0,2057212.0,,177985.0,177985.0,,,,,,,,0.001,50000000.0,17403396.0,17403396.0,17403.0,,,,,,,,,521000.0,,,,,,,,,,,,,,,,,,,,,,1140999.0,0.02,0.02,0.02,,0.34,,,,,,,,,,,,,,,,,,,,732049.0,,,139915.0,,,-1333.0,-119656.0,,,-8368.0,,,-10558.0,,,,,,,,,,,24614.0,,,,,,,,,,,,2162999.0,4678863.0,1877108.0,,,,,,,,,,,,306903.0,131599.0,,,,,,,163703.0,556745.0,175304.0,,,,,,,,,,,,,,,,,,285891.0,,,156213.0,,,,,,,,,,,99333.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13298096.0,,,1253049.0,,,,,,,,,,,,,,,2515864.0,,,,,,,,,,,,,,,,,,17403396.0,,17403396.0,,,,,,
2011-09-30,2011-11-14,10-Q,"SPINE INJURY SOLUTIONS, INC.",SPIN,CIK0001066764,pure,796199.0,,,2308850.0,3188412.0,,15927522.0,,,,,,,,,,,,,,,5730063.0,2377948.0,,,5140.0,,,,,,,,0.001,50000000.0,17438396.0,17438396.0,17438.0,,,,,,,,,678200.0,,,,,,,,,,,,,,,,,,,,,,1263799.0,,0.04,,,0.34,,,,,,,,,,,,,,,,,,,,1092308.0,,,274553.0,,,,-245859.0,,,-7000.0,,,-21694.0,,,,,,,,,,,24277.0,,,,,,,,,,,,2360083.0,5730063.0,2059998.0,,,,,,,,,,,,723115.0,-19417.0,,,,,,,163703.0,349776.0,742532.0,,,,,,,,,,,,,,,,,,300085.0,,,4860.0,,,,,,,,,,,63958.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12574980.0,,,1770508.0,,,,,,,,,,,,,,,3369980.0,,,,,,,,,,,,,,,,,,17384810.0,,17384810.0,,,,,,
2011-12-31,2012-03-30,10-K,"SPINE INJURY SOLUTIONS, INC.",SPIN,CIK0001066764,pure,923665.0,,,2876848.0,2954269.0,,16318083.0,,,171585.0,,171585.0,,40000.0,,,,,163546.0,,,6315871.0,3030513.0,,54582.0,54582.0,-122621.0,,,,,,,0.001,50000000.0,17088396.0,17088396.0,17088.0,,,,,,,,,2120800.0,,,,400000.0,,,,,,85720.0,,,,0.0,2218568.0,,2218568.0,,,0.0,,1330899.0,0.08,,0.08,,0.34,,,,,,,525165.0,,,,,,,,,150562.0,,,,3091365.0,0.0,0.0,544329.0,,,,-447101.0,,,-55605.0,-2112.0,,-39511.0,706730.0,2894979.0,,,140106.0,0.0,,,-52250.0,0.0,201271.0,,,,51931.0,37726.0,,,,0.0,,0.0,2568844.0,6315871.0,2254564.0,,,,0.0,314280.0,,,,519911.0,0.0,-642532.0,1315004.0,-26142.0,,,,,,,163703.0,1750219.0,1341146.0,,,,,,,,,,,,,,,0.0,,,314280.0,,,24567.0,,36789.0,0.0,,,,,,,,99083.0,,,,,200000.0,,,642453.0,,,,77000.0,,,,,,40000.0,,,635700.0,,,,,,362753.0,,,-12588144.0,,,5212165.0,265585.0,,,,,,,,,50000.0,,,,,3747027.0,,,,,,,,,,,,,94000.0,77000.0,167386.0,,,17435830.0,,17423696.0,,,,,,
2012-03-31,2012-05-14,10-Q,"SPINE INJURY SOLUTIONS, INC.",SPIN,CIK0001066764,pure,829489.0,,,3190450.0,3220671.0,,17391723.0,,,,,54000.0,,100000.0,,,,,42102.0,,,6892815.0,3368955.0,,129630.0,129630.0,75048.0,,,,,,,0.001,50000000.0,17645882.0,17645882.0,17646.0,,,,,,,,,461400.0,,,,,,,,,,,,,,,,,,,,,,382299.0,0.03,,0.03,,0.34,,,,,,,,,,,,,,,,,,,,822495.0,0.0,,183865.0,,,,-163649.0,,,-3526.0,-15578.0,,-1112.0,-94176.0,640004.0,,,,0.0,,,-3750.0,,52390.0,,,,,,,,,,,,1590270.0,6892815.0,1211788.0,,,,,,,,,121598.0,,-46550.0,481320.0,-43924.0,50000.0,,,,,,163703.0,297251.0,525244.0,,,,,,,,,,,,,,,,,,328482.0,,,8466.0,,,,,,,,,,,48875.0,,,,,,,50000.0,128600.0,,,,,,,,,,60000.0,,,,,,,,,57002.0,,,-12106824.0,,,1283895.0,100458.0,,,,,,,,,,,,,,5302545.0,1020200.0,,,,,,,,,,,,,,139486.0,,,17595381.0,,17315066.0,,,,,,
2012-06-30,2012-08-14,10-Q,"SPINE INJURY SOLUTIONS, INC.",SPIN,CIK0001066764,pure,814061.0,,,3328540.0,3304399.0,,18169884.0,,,,,54000.0,,160000.0,,,,,,,,7751480.0,4215881.0,,,582118.0,,,,,,,,0.001,50000000.0,18050882.0,18050882.0,18051.0,,,,,453284.0,,,,385500.0,,,,400000.0,,,,,,57496.0,,,,,2344602.0,,2344602.0,,,,,396399.0,-0.02,,-0.02,,0.34,,,,,,,278110.0,,,,,,,,,,,,,533896.0,,,-114143.0,,,-4729.0,131199.0,,,-12990.0,,,663.0,,,,,,,,,,224200.0,53141.0,,14382.0,,,,,,,,,326650.0,2056248.0,7751480.0,1552964.0,,,,342504.0,503284.0,,,,,,,-385879.0,-371146.0,,,,,,163703.0,,548629.0,-14733.0,,,,,,,,,,,,,,,7000.0,,,342504.0,,,8645.0,,,,,,,,,,,29934.0,,,,,,,,,,,,,,,,,,,,,328020.0,,,,,,,,,-12492703.0,,,919396.0,,,,,,,,,,,,,,,5695232.0,,,,,,,,,,,,,,,,,,17876596.0,,17876596.0,,,,,,
2012-09-30,2012-11-13,10-Q,"SPINE INJURY SOLUTIONS, INC.",SPIN,CIK0001066764,pure,431973.0,,,3422260.0,3539972.0,,18750267.0,,,,,36000.0,,21972.0,,,,,,,,8836905.0,5070816.0,,,1221894.0,,,,,,,,0.001,50000000.0,18365882.0,18365882.0,18366.0,,,,,,,,,369296.0,,,,400000.0,,,,,,-43294.0,,,,,1734803.0,7470.0,1742273.0,,,,,363895.0,0.01,0.01,0.01,,0.34,,,,,,,242110.0,,,,,,,,,95568.0,,,,577318.0,0.0,,79923.0,,,-2021.0,-35488.0,,,-365932.0,-2021.0,,-3132.0,,,,,,,,,,219700.0,91661.0,,27900.0,,,,,,,,,0.0,2456600.0,8836905.0,1152574.0,,,,356706.0,1304026.0,,,,,,,104376.0,11140.0,,,,,,,,484082.0,93236.0,,,,,,,,,,,,,,,6417.0,,,356706.0,,,7233.0,,,,363703.0,429521.0,,,,,,342976.0,,,,,,,,,,,,,,,,,,,,,258596.0,,,,,,,,,-12388328.0,,,946614.0,,,,,,,,,,,,,,,6380305.0,,,,,,,,,,,,,,,,,-406573.0,19046500.0,,18215556.0,,,,,,
