end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccountsPayableCurrentAndNoncurrent,AccountsPayableTradeCurrent,AccountsReceivableNetCurrent,AccruedLiabilitiesCurrent,AccruedLiabilitiesCurrentAndNoncurrent,AccruedProfessionalFeesCurrentAndNoncurrent,AccruedSalariesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdjustmentOfWarrantsGrantedForServices,AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AllocatedShareBasedCompensationExpense,AmortizationOfIntangibleAssets,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,Assets,AssetsCurrent,AvailableForSaleSecuritiesCurrent,AvailableForSaleSecuritiesDebtSecurities,AvailableForSaleSecuritiesGrossRealizedGainLossNet,AvailableforsaleSecuritiesGrossRealizedGainLossExcludingOtherThanTemporaryImpairments,AvailableforsaleSecuritiesTransfersToTradingGainsLossesExcludingOtherThanTemporaryImpairments,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashFDICInsuredAmount,CashPeriodIncreaseDecrease,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,ClassOfWarrantOrRightOutstanding,CommonStockIncludingAdditionalPaidInCapital,CommonStockNoParValue,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStocksIncludingAdditionalPaidInCapital,CommonStockValue,ContractWithCustomerLiabilityCurrent,ContractWithCustomerLiabilityNoncurrent,ConversionOfStockAmountIssued1,ConversionOfStockSharesIssued1,ConvertibleDebtCurrent,ConvertibleDebtNoncurrent,ConvertiblePreferredStockConvertedToOtherSecurities,DebtConversionConvertedInstrumentAmount1,DebtConversionConvertedInstrumentSharesIssued1,DebtInstrumentConvertibleConversionPrice1,DebtSecuritiesAvailableForSaleRealizedGainLoss,DebtSecuritiesAvailableForSaleUnrealizedGainLoss,DeferredCosts,DeferredIncomeTaxLiabilities,DeferredRevenue,DeferredRevenueCurrent,DeferredRevenueNoncurrent,DeferredTaxAssetsCharitableContributionCarryforwards,DeferredTaxAssetsDeferredIncome,DeferredTaxAssetsGross,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsPropertyPlantAndEquipment,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,DeferredTaxAssetsValuationAllowance,DeferredTaxLiabilitiesOtherComprehensiveIncome,DeferredTaxLiabilitiesPropertyPlantAndEquipment,DepreciationAndAmortization,DepreciationDepletionAndAmortization,DerivativeGainLossOnDerivativeNet,DerivativeLiabilities,DerivativeLiabilitiesCurrent,DilutiveSecuritiesEffectOnBasicEarningsPerShareOther,Dividends,DividendsPayableCurrent,DividendsPreferredStock,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EmployeeRelatedLiabilitiesCurrent,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,EquityMethodInvestmentOwnershipPercentage,FairValueAdjustmentOfWarrants,FairValueOfAssetsAcquired,FiniteLivedIntangibleAssetsAccumulatedAmortization,FiniteLivedIntangibleAssetsAmortizationExpenseNextRollingTwelveMonths,FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear,FiniteLivedIntangibleAssetsAmortizationExpenseRollingYearFour,FiniteLivedIntangibleAssetsAmortizationExpenseRollingYearThree,FiniteLivedIntangibleAssetsAmortizationExpenseRollingYearTwo,FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,FiniteLivedIntangibleAssetsNet,FiniteLivedPatentsGross,GainLossRelatedToLitigationSettlement,GainsLossesOnRestructuringOfDebt,ImpairmentOfIntangibleAssetsFinitelived,IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicAndDilutedShare,IncomeTaxExpenseBenefit,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableTrade,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedInterestReceivableNet,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInAccruedSalaries,IncreaseDecreaseInContractWithCustomerLiability,IncreaseDecreaseInDeferredCharges,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInEmployeeRelatedLiabilities,IncreaseDecreaseInInterestPayableNet,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInPrepaidExpense,IncreaseDecreaseInTradingSecurities,IncrementalCommonSharesAttributableToCallOptionsAndWarrants,IncrementalCommonSharesAttributableToConversionOfDebtSecurities,IncrementalCommonSharesAttributableToConversionOfPreferredStock,IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,InterestAndOtherIncome,InterestExpense,InterestIncomeOther,InterestPaid,InterestPayableCurrent,InvestmentIncomeInterest,IssuanceOfStockAndWarrantsForServicesOrClaims,LaborAndRelatedExpense,LeaseAndRentalExpense,LegalFees,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LicenseAndMaintenanceRevenue,LitigationSettlementAmountAwardedFromOtherParty,LitigationSettlementExpense,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,NetIncomeLossAvailableToCommonStockholdersDiluted,NonoperatingIncomeExpense,OperatingExpenses,OperatingIncomeLoss,OperatingLossCarryforwards,OtherGeneralAndAdministrativeExpense,OtherResearchAndDevelopmentExpense,PaymentsOfDividends,PaymentsToAcquireMarketableSecurities,PaymentsToAcquirePropertyPlantAndEquipment,PaymentsToAcquireRestrictedCertificatesOfDeposit,PreferredStockDividendRatePercentage,PreferredStockDividendsIncomeStatementImpact,PreferredStockNoParValue,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PreferredStockValueOutstanding,PrepaidExpenseAndOtherAssetsCurrent,PrepaidExpenseCurrent,ProceedsFromConvertibleDebt,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfConvertiblePreferredStock,ProceedsFromIssuanceOfPreferredStockAndPreferenceStock,ProceedsFromSaleOfAvailableForSaleSecuritiesDebt,ProceedsFromWarrantExercises,ProfessionalAndContractServicesExpense,ProfessionalFees,ProfitLoss,PropertyPlantAndEquipmentNet,RecognitionOfDeferredRevenue,RepaymentsOfShortTermDebt,ResearchAndDevelopmentExpense,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,Revenues,RoyaltyExpense,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedWeightedAverageGrantDateFairValue,SharePrice,StockAndWarrantsIssuedDuringPeriodValuePreferredStockAndWarrants,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockIssued1,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueShareBasedCompensationGross,StockIssuedDuringPeriodValueStockDividend,StockIssuedDuringPeriodValueStockOptionsExercised,UnrealizedGainLossOnSecurities,ValuationAllowanceDeferredTaxAssetChangeInAmount,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic
2009-03-31,2009-05-15,10-Q,HEALTH DISCOVERY CORPORATION,HDVY,CIK0001141788,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13750000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-12-31,2010-03-31,10-K,HEALTH DISCOVERY CORPORATION,HDVY,CIK0001141788,USD,,,,,,,,,,,,,,,,,,,,,,,,2328912.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20625000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4287838.0,,,,,,,,,,,,
2010-06-30,2010-08-16,10-Q,HEALTH DISCOVERY CORPORATION,HDVY,CIK0001141788,USD,,,,,,,,,,,,,,65680.0,,,,,,,,,,2464146.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5959.0,,302690.0,,249315.0,,,,153506.0,,1877647.0,,,,,,,,-2922676.0,,-1871688.0,1137186.0,-983680.0,,168825.0,,,,,,,67308.0,,,,,,,,,,,,,,,,,207776.0,-2855368.0,,,,142900.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-09-30,2010-11-15,10-Q,HEALTH DISCOVERY CORPORATION,HDVY,CIK0001141788,USD,,,,,,,,,,,,,,65680.0,,,,,,,,,,4604746.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3139.0,,202500.0,,174827.0,,,,159984.0,,396779.0,,,,,,,,-1283528.0,,-393640.0,993109.0,-833125.0,,268392.0,,,,,,,56763.0,,,,,,,,,,,,,,,,,149267.0,-1226765.0,,,,132443.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-31,2011-03-31,10-K,HEALTH DISCOVERY CORPORATION,HDVY,CIK0001141788,USD,820126.0,,,334988.0,122152.0,,,,27397.0,128248.0,1236665.0,,,262719.0,,6132529.0,3802652.0,,,,,,3295630.0,3295630.0,966718.0,,,,,,,,,25593728.0,,,300000000.0,229475747.0,229475747.0,,25593728.0,,,,,,,,,,,,,51740.0,,,114035.0,831863.0,,,,,,,,,,,,270865.0,,,,,-302509.0,22760.0,,,-0.03,,,,,,,,,,1731132.0,,,,,,,,,,,2254662.0,,,,,,,,249288.0,221638.0,,-91968.0,,,41405.0,401963.0,,,157314.0,,,,,,,,159.0,,159.0,,15501.0,724811.0,1763101.0,,1012500.0,2100755.0,6132529.0,1079073.0,396176.0,,2274426.0,,5747411.0,,615405.0,,-5396098.0,-7042553.0,-7355055.0,,-2259084.0,5179645.0,-4783469.0,,929954.0,,104922.0,,6953.0,-622358.0,,312502.0,,,20625000.0,18777675.0,18777675.0,1490015.0,,172034.0,,,,,,,5852333.0,,776122.0,,23475.0,,,435249.0,-23051969.0,,,,383605.0,,,,,,,,,4031774.0,4031774.0,,,,,,,,,,,
2011-03-31,2011-05-16,10-Q,HEALTH DISCOVERY CORPORATION,HDVY,CIK0001141788,USD,,,,,,,,,,,,,,65680.0,,,,,,,,,,2830908.0,-464722.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67886.0,,,,,,,,,-0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-91518.0,-334988.0,,-83727.0,,,-1744.0,-28509.0,,,-20949.0,,,,,,,,,,,,2081.0,,326307.0,,72438.0,,,,28509.0,,,,,,,,-464722.0,-811665.0,-848706.0,,2081.0,842255.0,-813746.0,,149768.0,,,,,,,37041.0,,,,,,,,,,,,,,,,,197652.0,,,,,30410.0,,,,,28881.0,,,,,,,,,,,,,,,,,,,,229475747.0,
2011-06-30,2011-08-15,10-Q,HEALTH DISCOVERY CORPORATION,HDVY,CIK0001141788,USD,178186.0,,,,38025.0,,,,32018.0,,,,,65680.0,,4386933.0,2192727.0,,,,,,,2108372.0,,,,,,,,,,,,,300000000.0,230725747.0,230725747.0,,25594834.0,,,,,,,,,,,,,48252.0,,,114035.0,774846.0,,,,,,,,,,,,,,,,,,21245.0,,,-0.001,,,,,,,,,,1862492.0,,,,,,,,,,,2123302.0,,,483658.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2034.0,,261553.0,,33541.0,1374841.0,4386933.0,351491.0,28509.0,,,,,,,,,-209123.0,-245754.0,,485692.0,723324.0,-694815.0,,151165.0,,,,,,,36631.0,,,20625000.0,17527675.0,17527675.0,1490015.0,,84355.0,,,,,,,,,113261.0,-209123.0,22652.0,,,98124.0,-24072757.0,,,,,,,,,,,,,,3012092.0,,,,,,,,,,229892414.0,
2011-09-30,2011-11-14,10-Q,HEALTH DISCOVERY CORPORATION,HDVY,CIK0001141788,USD,210577.0,,,278.0,22250.0,,,,34539.0,,,,,65680.0,,3712425.0,1588163.0,,,,,,,1522280.0,,,,,,,,,,,,,300000000.0,230725747.0,230725747.0,,25545731.0,,,,,,,,,,,,,46508.0,,,114035.0,746337.0,,,,,,,,,,,,,,,,,,21245.0,,-0.003,-0.003,,,,,,,,,,1928171.0,,,,,,,,,,,2057623.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1439.0,,267676.0,,9137.0,1398292.0,3712425.0,368107.0,32155.0,,,,,,,,,-648855.0,-684198.0,,1439.0,682449.0,-650294.0,,169482.0,,,,,,,35343.0,,,20625000.0,17527675.0,17527675.0,1490015.0,,65605.0,,,,,,,,,159494.0,-648855.0,20131.0,,,10980.0,-24721613.0,,,,,,,,,,,,,,2314133.0,,,,,,,,,230725747.0,,230725747.0
2011-12-31,2012-03-30,10-K,HEALTH DISCOVERY CORPORATION,HDVY,CIK0001141788,USD,378154.0,,,397.0,21500.0,483658.0,,,37061.0,141366.0,89970.0,,59194.0,262719.0,30291667.0,2990389.0,936073.0,,,,,,890326.0,890326.0,-2405304.0,,,,,,,,,25508691.0,,,300000000.0,231299810.0,231299810.0,,,,,,,,,,,,,,,44764.0,10625.0,,114035.0,717829.0,,282834.0,8030158.0,8019533.0,7358650.0,,,8019533.0,,,,272384.0,,,,,-144231.0,21018.0,,,-0.012,,-0.34,0.37,-0.03,,,,,,1993851.0,,,,,,,,,,,1991943.0,,,483658.0,,,,,41686.0,-334591.0,,-100652.0,,,-6975.0,-114034.0,,,-30436.0,,,,,,,,,,,,6385.0,,1135189.0,,221113.0,1568600.0,2990389.0,534707.0,118954.0,,,-19729.0,-19729.0,,-3798.0,,-2381777.0,-2524948.0,-2669179.0,,490043.0,3133945.0,-3014991.0,,634452.0,,19729.0,,3798.0,,,144231.0,,,20625000.0,17340175.0,17340175.0,1490015.0,1490015.0,45350.0,,,,,,,,,629501.0,,17609.0,,,250971.0,-25576917.0,,,,59194.0,,,,,,,,,1421789.0,,,,,59194.0,,-30776.0,,,,230268377.0,
2012-03-31,2012-05-15,10-Q,HEALTH DISCOVERY CORPORATION,HDVY,CIK0001141788,USD,243474.0,,,,20750.0,,,,39555.0,,,,,65680.0,,5293418.0,3050820.0,2298400.0,,,,353600.0,725820.0,725820.0,-164506.0,,,,,,,,,25152797.0,,,300000000.0,231299810.0,231299810.0,,,,,,,,,,,,,,,297341.0,,,1095635.0,2407121.0,,,,,,,,,,,,68174.0,,,,,,370899.0,,,-0.003,,,,,,,,,1944800.0,2059531.0,,,,,,,,,,,1926263.0,,,,,,,,-134680.0,-397.0,,-750.0,,,252577.0,726092.0,,,-18750.0,,,,,,,,,,,,781.0,,290818.0,,31173.0,4488908.0,5293418.0,1730758.0,285629.0,,,,,,-3878.0,,-160628.0,-261385.0,-646232.0,,354381.0,901395.0,-615766.0,,184036.0,,,,3878.0,,,384847.0,,,20625000.0,17340175.0,17340175.0,,1490015.0,26600.0,,,,,,,,,293758.0,,18994.0,,,35930.0,-25838302.0,,,,28951.0,,,,,,,,,804510.0,,,,,,,,353600.0,,231299810.0,231299810.0,231299810.0
