end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccruedLiabilitiesCurrent,AccruedProfessionalFeesCurrent,AccruedRentCurrentAndNoncurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapital,AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,AdjustmentsToAdditionalPaidInCapitalWarrantIssued,AllocatedShareBasedCompensationExpense,AmortizationOfFinancingCostsAndDiscounts,AreaOfRealEstateProperty,Assets,AssetsCurrent,BusinessAcquisitionCostOfAcquiredEntityTransactionCosts,BusinessAcquisitionPercentageOfVotingInterestsAcquired,BusinessAcquisitionSharePrice,BusinessCombinationConsiderationTransferred1,BusinessCombinationConsiderationTransferredEquityInterestsIssuedAndIssuable,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedAssets,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCashAndEquivalents,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedLiabilities,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNet,CapitalExpendituresIncurredButNotYetPaid,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsAndShortTermInvestments,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,ClassOfWarrantOrRightOutstanding,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ComprehensiveIncomeNetOfTax,ConvertibleLongTermNotesPayable,ConvertibleNotesPayableCurrent,CostsAndExpenses,DebtConversionConvertedInstrumentAmount1,DebtInstrumentConvertibleBeneficialConversionFeature,DebtInstrumentConvertibleConversionPrice1,DebtInstrumentConvertibleConversionRatio1,DeferredCompensationArrangementWithIndividualCompensationExpense,DeferredCosts,DeferredCostsCurrent,DeferredFederalStateAndLocalTaxExpenseBenefit,DeferredFinanceCostsNet,DeferredForeignIncomeTaxExpenseBenefit,DeferredIncomeTaxExpenseBenefit,DeferredIncomeTaxLiabilities,DeferredOfferingCosts,DeferredTaxAssetsCharitableContributionCarryforwards,DeferredTaxAssetsGross,DeferredTaxAssetsInProcessResearchAndDevelopment,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOperatingLossCarryforwardsDomestic,DeferredTaxAssetsOperatingLossCarryforwardsForeign,DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,DeferredTaxAssetsOther,DeferredTaxAssetsTaxCreditCarryforwardsResearch,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsReserves,DeferredTaxAssetsValuationAllowance,DefinedContributionPlanEmployerDiscretionaryContributionAmount,DefinedContributionPlanEmployerMatchingContributionPercent,DefinedContributionPlanEmployerMatchingContributionPercentOfMatch,DepositsAssetsNoncurrent,Depreciation,DividendsPayableCurrentAndNoncurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,EffectiveIncomeTaxRateReconciliationNondeductibleExpenseResearchAndDevelopment,EffectiveIncomeTaxRateReconciliationOtherAdjustments,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EffectiveIncomeTaxRateReconciliationTaxCreditsResearch,EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,EmbeddedDerivativeFairValueOfEmbeddedDerivativeLiability,EmployeeRelatedLiabilitiesCurrent,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,ExtinguishmentOfDebtAmount,FairValueAssumptionsExpectedDividendRate,FairValueAssumptionsExpectedVolatilityRate,FairValueAssumptionsRiskFreeInterestRate,FairValueLiabilitiesMeasuredOnRecurringBasisChangeInUnrealizedGainLoss,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityGainLossIncludedInEarnings,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityIssues,FairValueMeasurementWithUnobservableInputsReconciliationsRecurringBasisLiabilityValue,ForeignCurrencyTransactionGainLossRealized,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,IncomeTaxExpenseBenefit,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccruedLiabilities,InterestIncomeExpenseNet,InterestOnConvertibleDebtNetOfTax,InterestPaid,InterestPaidNet,InterestPayableCurrent,LeaseAndRentalExpense,LesseeOperatingLeaseDiscountRate,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearFive,LesseeOperatingLeaseLiabilityPaymentsDueYearFour,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesAssumed1,LiabilitiesCurrent,LoansPayable,LoansPayableCurrent,LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,LongTermLoansPayable,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,NoncashMergerRelatedCosts,NoncashOrPartNoncashAcquisitionNoncashFinancialOrEquityInstrumentConsiderationSharesIssued1,NoncashOrPartNoncashAcquisitionNoncashFinancialOrEquityInstrumentConsiderationWarrantsIssued1,NotesPayableRelatedPartiesClassifiedCurrent,NumberOfOperatingSegments,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseExpense,OperatingLeaseImpairmentLoss,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeasePayments,OperatingLeasePaymentsUse,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeaseWeightedAverageDiscountRatePercent,OtherAccruedLiabilitiesCurrent,OtherAssetsCurrent,OtherAssetsNoncurrent,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,OtherExpenses,OtherIncome,OtherLiabilitiesNoncurrent,OtherNonoperatingIncomeExpense,ParticipatingSecuritiesDistributedAndUndistributedEarningsLossBasic,PaymentsOfDebtExtinguishmentCosts,PaymentsOfFinancingCosts,PaymentsOfStockIssuanceCosts,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockAccretionOfRedemptionDiscount,PreferredStockAmountOfPreferredDividendsInArrears,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PrepaidExpenseCurrent,ProceedsFromConvertibleDebt,ProceedsFromIssuanceInitialPublicOffering,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfConvertiblePreferredStock,ProceedsFromIssuanceOfLongTermDebt,ProceedsFromIssuanceOfRedeemablePreferredStock,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfDebt,ProceedsFromStockOptionsExercised,ProceedsFromWarrantExercises,ProductLiabilityContingencyLossExposureNotAccruedBestEstimate,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,RelatedPartyCosts,RelatedPartyTransactionExpensesFromTransactionsWithRelatedParty,ResearchAndDevelopmentAssetAcquiredOtherThanThroughBusinessCombinationWrittenOff,ResearchAndDevelopmentExpense,ResearchAndDevelopmentExpenseExcludingAcquiredInProcessCost,ResearchAndDevelopmentInProcess,RestrictedCashAndCashEquivalents,RestrictedCashAndInvestmentsCurrent,RestrictedCashCurrent,RetainedEarningsAccumulatedDeficit,RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability,SeveranceCosts1,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedNumberOfShares,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedOptionsForfeitedNumberOfShares,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedNumberOfShares,StockholdersEquity,StockholdersEquityNoteStockSplitConversionRatio1,StockIssued1,StockIssuedDuringPeriodSharesAcquisitions,StockIssuedDuringPeriodSharesConversionOfConvertibleSecurities,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueStockOptionsExercised,TemporaryEquityAccretionToRedemptionValue,TemporaryEquityAccretionToRedemptionValueAdjustment,TemporaryEquityCarryingAmountAttributableToParent,TemporaryEquityLiquidationPreference,TemporaryEquityParOrStatedValuePerShare,TemporaryEquitySharesAuthorized,TemporaryEquitySharesIssued,TemporaryEquitySharesOutstanding,TemporaryEquityStockIssuedDuringPeriodValueNewIssues,UnrecognizedTaxBenefits,UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestExpense,ValuationAllowancesAndReservesBalance,ValuationAllowancesAndReservesChargedToCostAndExpense,ValuationAllowancesAndReservesChargedToOtherAccounts,WarrantsAndRightsOutstanding,WeightedAverageNumberDilutedSharesOutstandingAdjustment,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic
2016-06-30,2016-09-14,10-Q,"NeuroBo Pharmaceuticals, Inc.",NRBO,CIK0001638287,USD,642000.0,2455000.0,198000.0,,,,,,,,,95000.0,,,6726000.0,6718000.0,,,,,,,,,,,,4826000.0,,,,,,,,0.001,17674419.0,3758488.0,3758488.0,12000.0,-1391000.0,,6833000.0,1840000.0,,,,,,,1730000.0,,,,,,,,,,,,,,,,,,,,,,,8000.0,,,,0.42,,0.0,,,,,,,,,243000.0,116000.0,300000.0,,,,,,,,243000.0,,,1051000.0,,-1391000.0,,0.0,,,449000.0,,,,,,,,,,,,,,,14429000.0,6726000.0,,14429000.0,,,,,,,,,,,,,-1391000.0,-1541000.0,,,,4256000.0,,1840000.0,-1840000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162000.0,,,,,,,,,,,,,,,,,,789000.0,,,,,-15967000.0,,,,,,,,,,,,,,,-15955000.0,,,,,,,,,,,,150000.0,8252000.0,,,,,,,,,,,,,,,3626825.0,
2016-09-30,2016-11-02,10-Q,"NeuroBo Pharmaceuticals, Inc.",NRBO,CIK0001638287,USD,1257000.0,679000.0,32000.0,,,,46816000.0,,,,,567000.0,,,28924000.0,28916000.0,,,,,,,,,,,,28369000.0,,,,,,,,0.001,100000000.0,9270255.0,9270255.0,17000.0,-3878000.0,,,3402000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8000.0,,0.0,,0.56,,0.0,,,,,,,,,,,11300000.0,,,,,,,,,,,1466000.0,,-3878000.0,,0.0,,,-475000.0,,,,,,,,,,,,,,,1936000.0,28924000.0,,1936000.0,,,,,,,,,,,,,-3878000.0,-3945000.0,,,,,,,-3402000.0,,,,,,,,,,,,,,,,,,,1000.0,,,-1000.0,,,,,,,,0.001,10000000.0,0.0,0.0,547000.0,,,,,,,,,,,,,,,,,,1936000.0,,,,,-19845000.0,,,,0.0,0.713,0.012,,,,,,,,,26988000.0,,,,,,,,,,,,67000.0,,,,,,,,,,,,,,,,6983667.0,
2016-12-31,2017-03-21,10-K,"NeuroBo Pharmaceuticals, Inc.",NRBO,CIK0001638287,USD,2008000.0,2113000.0,54000.0,,,,47674000.0,,,4168000.0,,1718000.0,-276000.0,,24754000.0,24746000.0,,,,,,,,,,,,24033000.0,20413000.0,,,,,,,0.001,100000000.0,9270255.0,9270255.0,17000.0,-21800000.0,,,21924000.0,,372000.0,,,,,,,,,,,0.0,12000.0,9320000.0,5254000.0,,2289000.0,2100000.0,,200000.0,,768000.0,633000.0,13000.0,9320000.0,,,,8000.0,,0.0,,-1.7899999999999998,,0.0,0.34,0.402,,,0.014,-0.047,-0.04,,,706000.0,11200000.0,,,,,850000.0,,,,,,8345000.0,,-21800000.0,,0.0,1477000.0,496000.0,127000.0,649000.0,,,,,,,,,,,,,,4122000.0,24754000.0,,4121000.0,,,,,,,,31456000.0,31456000.0,,-11043000.0,-11043000.0,-21800000.0,-22166000.0,,,,,1.0,,-21924000.0,,,,,,,,,260000.0,101000.0,58000.0,101000.0,,,,8000.0,,,,,1000.0,-3000.0,0.0,,10000.0,3963000.0,,366000.0,,0.001,10000000.0,0.0,0.0,713000.0,2651000.0,30278000.0,,,2651000.0,,2500000.0,,,,,,,,,,,13579000.0,,,,,-27059000.0,,,1718000.0,0.0,0.7145,0.012,,,,,,,,,20632000.0,,,,,,,,11445000.0,30278000.0,,366000.0,366000.0,,,,,,,,0.0,0.0,9320000.0,5937000.0,-274000.0,,0.0,,5809396.0,
2017-03-31,2017-05-10,10-Q,"NeuroBo Pharmaceuticals, Inc.",NRBO,CIK0001638287,USD,3541000.0,1002000.0,166000.0,,,,59834000.0,,,,,836000.0,,,29842000.0,29834000.0,,,,,,,,,,,,29282000.0,5249000.0,,,,10.4,993204.0,,0.001,100000000.0,10596838.0,10596838.0,18000.0,-7496000.0,,,7503000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,8000.0,,0.0,,-0.79,,0.0,,,,,,,,,,303000.0,11200000.0,,0.0,0.651,0.02,,,,,,,2223000.0,,-7496000.0,,0.0,1473000.0,-1197000.0,12000.0,,,,,,,,,,,,,,,4545000.0,29842000.0,147000.0,4543000.0,,,,,,,,11472000.0,11472000.0,,-6223000.0,-6223000.0,-7496000.0,-7496000.0,,,,,1.0,,-7503000.0,,,,,,,,,,,,,,,,,,,,,2000.0,-5000.0,0.0,,,1072000.0,,,,0.001,10000000.0,0.0,0.0,552000.0,,12541000.0,,,,,,,3000.0,,,,,,,,,5280000.0,,,,,-34555000.0,,,836000.0,0.0,0.651,0.021,,,,,,,,,25297000.0,,,,,,,,,,3000.0,,0.79,,,,,,,,,,,,,,0.0,,9521224.0,
2017-06-30,2017-08-14,10-Q,"NeuroBo Pharmaceuticals, Inc.",NRBO,CIK0001638287,USD,3464000.0,1808000.0,97000.0,,,,62769000.0,,,,,2963000.0,,,23004000.0,22974000.0,,,,,,,,,,,,22491000.0,,,,,10.4,993204.0,,0.001,100000000.0,10607361.0,10607361.0,18000.0,-10502000.0,,,10515000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,-0.99,,0.0,,,,,,,,,,1007000.0,7700000.0,,,,,,,,,,,4678000.0,,-10502000.0,,0.0,,,13000.0,,,,,,,,,,,,,,,5274000.0,23004000.0,,5272000.0,,,,,,,,,,,,,-10502000.0,-10502000.0,,,,,,,-10515000.0,,,,,,,,,,,,,,,,30000.0,,,,,2000.0,,,,,,,,,0.001,10000000.0,0.0,0.0,483000.0,,,,,,,,,,,,,,,,,,5837000.0,,,,,-45057000.0,,,,0.0,0.666,0.018,,,,5.89,,150000.0,0.0,337500.0,17730000.0,,,,,,,,,,10000.0,,0.99,,,,,,,,,,,,,,,,10603371.0,
2017-09-30,2017-11-13,10-Q,"NeuroBo Pharmaceuticals, Inc.",NRBO,CIK0001638287,USD,4332000.0,1963000.0,189000.0,,,,63659000.0,,,,156000.0,736000.0,,,26211000.0,26203000.0,,,,,,,,,,,,25340000.0,,,,,10.4,993204.0,978204.0,0.001,100000000.0,10633042.0,10633042.0,18000.0,-8671000.0,,,8539000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,-0.82,,0.0,,,,,,,,,,749000.0,7600000.0,,,,,,,,,,,2050000.0,,-8671000.0,,0.0,,,-132000.0,,,,35000.0,,,,,,,,,,,16262000.0,26211000.0,,6295000.0,,,,,,,9964000.0,,,,,,-8671000.0,-8671000.0,,,,,,,-8539000.0,,,,,,,,,,,,,,,,8000.0,,0.0,,,3000.0,,,,,,,,,0.001,10000000.0,0.0,0.0,863000.0,,,,,,,,,,,,,,,,,,6489000.0,,,,,-53728000.0,,,,0.0,0.665,0.02,,,,,,,0.0,,9949000.0,,,,,,,,,,28000.0,,0.82,,,,,,,,,,,,,,0.0,,10623601.0,
2017-12-31,2018-03-20,10-K,"NeuroBo Pharmaceuticals, Inc.",NRBO,CIK0001638287,USD,4025000.0,1010000.0,91000.0,,,,64397000.0,,,,,5273000.0,137000.0,,19017000.0,19009000.0,,,,,,,,,,,,18473000.0,-5560000.0,,50000.0,,10.4,993204.0,978204.0,0.001,100000000.0,10633042.0,10633042.0,18000.0,-40161000.0,,,39691000.0,,,,,,,,,,,,,21000.0,14000.0,16181000.0,8881000.0,,3349000.0,2800000.0,,600000.0,,1947000.0,1722000.0,,16181000.0,0.0,0.03,,8000.0,,0.0,,-3.86,,0.0,0.69,0.21,0.202,,0.005,-0.041,-0.036,,,306000.0,6900000.0,,0.0,0.651,0.02,,,,,,,11925000.0,,-40161000.0,,0.0,2007000.0,-1101000.0,-465000.0,,,291000.0,38000.0,,,,,,,,,,,15076000.0,19017000.0,,6390000.0,,1355000.0,,,,,8683000.0,21341000.0,,,-26901000.0,,-40161000.0,-33415000.0,,,,,1.0,,-39691000.0,,,,,,,,,175000.0,104000.0,,71000.0,,,25000.0,,,,,,3000.0,-5000.0,0.0,,89000.0,1287000.0,,,,0.001,10000000.0,0.0,0.0,490000.0,,12541000.0,,,10000000.0,,,,41000.0,156000.0,,,,,,,,27766000.0,,,,,-60474000.0,,,5273000.0,0.0,0.658,0.02,,,,,,,,,25000.0,,,,,,,,,,41000.0,,0.63,,,,,,,,0.0,0.0,16181000.0,6861000.0,,,0.0,,10349136.0,
2018-03-31,2018-05-08,10-Q,"NeuroBo Pharmaceuticals, Inc.",NRBO,CIK0001638287,USD,2848000.0,1054000.0,253000.0,,,,88493000.0,,,2093000.0,,1020000.0,77000.0,,34837000.0,34829000.0,,,,,,,,,,,,34461000.0,15988000.0,34461000.0,34461000.0,,10.4,993204.0,978204.0,0.001,100000000.0,14232313.0,14232313.0,22000.0,-7224000.0,,,7064000.0,,,,,,,,,1629000.0,,,,,,,,,,,,,,,,,,25000.0,0.03,,8000.0,,,,-0.58,,0.0,,,,,,,,,,293000.0,8800000.0,,0.0,0.651,0.02,,,,,,,2087000.0,,-7224000.0,,0.0,-1304000.0,27000.0,-160000.0,,,112000.0,39000.0,,,,,,,,,,,14020000.0,34837000.0,144000.0,6257000.0,10115000.0,2355000.0,2009000.0,4105000.0,1333000.0,4297000.0,7760000.0,23224000.0,,,-7236000.0,,-7224000.0,-7224000.0,,,,,,,-7064000.0,,,,,,26000.0,,,149000.0,78000.0,,71000.0,,,68000.0,,,0.0,,,3000.0,,,,,1949000.0,,,,0.001,10000000.0,0.0,0.0,300000.0,,25150000.0,,,,,,,23000.0,,,,,,,,,4977000.0,,,,,-67698000.0,,,1020000.0,0.0,0.665,0.025,,,,,,,3500.0,180348.0,20817000.0,,,,,3592858.0,,,,25150000.0,23000.0,,,,,,,,,,,,,,,,0.0,,12439591.0,
2018-06-30,2018-08-14,10-Q,"NeuroBo Pharmaceuticals, Inc.",NRBO,CIK0001638287,USD,2569000.0,994000.0,124000.0,,,,89402000.0,,,,,909000.0,,,28806000.0,28798000.0,,,,,,,,,,,,28039000.0,,28039000.0,28039000.0,,10.4,993204.0,978204.0,0.001,100000000.0,14232313.0,14232313.0,22000.0,-6678000.0,,,6534000.0,,,,,,,,,1528000.0,,,,,,,,,,,,,,,,,,29000.0,,,8000.0,,,,-0.47,,0.0,,,,,,,,,,549000.0,8100000.0,,,,,,,,,,,2574000.0,,-6678000.0,,0.0,,,-144000.0,,,,41000.0,,,,,,,,,,,13758000.0,28806000.0,,6215000.0,10192000.0,2652000.0,992000.0,4567000.0,1370000.0,4791000.0,7540000.0,,,,,,-6678000.0,-6678000.0,,,,,,,-6534000.0,,,,,,,,,124000.0,53000.0,,71000.0,,,40000.0,,,0.0,,,3000.0,,,,,,,,,0.001,10000000.0,0.0,0.0,719000.0,,,,,,,,,,,,,,,,,,3960000.0,,,,,-74376000.0,,,,0.0,0.66,0.029,,,,,,,111389.0,127062.0,15048000.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,14232313.0,
2018-09-30,2018-11-08,10-Q,"NeuroBo Pharmaceuticals, Inc.",NRBO,CIK0001638287,USD,2351000.0,1585000.0,109000.0,,,,91286000.0,,,,196000.0,1627000.0,,,24870000.0,24862000.0,,,,,,,,,,,,23806000.0,,,23806000.0,,10.4,993204.0,1014204.0,0.001,100000000.0,14265411.0,14265411.0,22000.0,-6079000.0,,,5906000.0,,,,,900000.0,,,,1543000.0,,,,9000.0,,,,,,,,,,,,,,30000.0,,,8000.0,,,,-0.43,,0.0,,,,,,,,,,368000.0,4800000.0,,,,,,,,,,,2364000.0,,-6079000.0,,0.0,,,-172000.0,,,,42000.0,,,,,,,,,,,14017000.0,24870000.0,,7617000.0,10079000.0,3681000.0,870000.0,4573000.0,1370000.0,4809000.0,6398000.0,,,,,,-6079000.0,-6079000.0,,,,,,,-5906000.0,,,,,,,26000.0,,97000.0,26000.0,,71000.0,,,14000.0,,,0.0,,,2000.0,-1000.0,,,,,,,,0.001,10000000.0,0.0,0.0,1033000.0,,,,,,,,,,,,,,,0.0,,,3542000.0,,,,,-80455000.0,,,,,,,,,,,,,307121.0,279924.0,10853000.0,,,,,,,,,,61000.0,,,,,,,,,,,,,,,4900000.0,0.0,,14259691.0,
