end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableAndOtherAccruedLiabilitiesCurrent,AccountsPayableCurrent,AccountsReceivableNetCurrent,AccountsReceivableRelatedPartiesCurrent,AccruedLiabilitiesCurrent,AdditionalPaidInCapital,AdditionalPaidInCapitalCommonStock,AdjustmentOfWarrantsGrantedForServices,AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,AdjustmentsToAdditionalPaidInCapitalWarrantIssued,AdvertisingBarterTransactionsAdvertisingBarterRevenue,AllocatedShareBasedCompensationExpense,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,AreaOfLand,Assets,AssetsCurrent,AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashEquivalentsAtCarryingValue,ClassOfWarrantOrRightNumberOfSecuritiesCalledByEachWarrantOrRight,ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ConcentrationRiskPercentage1,ContractWithCustomerLiabilityCurrent,ConversionOfStockSharesConverted1,ConvertibleDebtCurrent,ConvertibleDebtNoncurrent,ConvertibleNotesPayableCurrent,CostOfGoodsAndServicesSold,CostOfRevenue,CurrentIncomeTaxExpenseBenefit,DebtConversionConvertedInstrumentAmount1,DebtConversionConvertedInstrumentSharesIssued1,DebtConversionConvertedInstrumentWarrantsOrOptionsIssued1,DebtInstrumentCarryingAmount,DebtInstrumentConvertibleConversionPrice1,DebtInstrumentDecreaseForgiveness,DeferredRevenue,DeferredRevenueCurrent,DeferredTaxAssetsGross,DeferredTaxAssetsValuationAllowance,DirectTaxesAndLicensesCosts,DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax,DiscontinuedOperationIncomeLossFromDiscontinuedOperationDuringPhaseOutPeriodNetOfTax,DiscontinuedOperationIncomeLossFromDiscontinuedOperationNetOfTaxPerBasicAndDilutedShare,DisposalGroupIncludingDiscontinuedOperationOperatingIncomeLoss,DueFromRelatedParties,DueFromRelatedPartiesCurrent,DueToRelatedPartiesCurrent,DueToRelatedPartiesNoncurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EmployeeBenefitsAndShareBasedCompensationNoncash,EquityMethodInvestmentOwnershipPercentage,FairValueAdjustmentOfWarrants,FairValueNetAssetLiability,GainLossOnDispositionOfAssets,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,GrossProfit,IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,IncomeLossFromContinuingOperationsPerBasicShare,IncomeLossFromContinuingOperationsPerDilutedShare,IncomeLossFromDiscontinuedOperationsNetOfTax,IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,IncomeLossFromDiscontinuedOperationsNetOfTaxPerDilutedShare,IncomeTaxesPaidNet,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationDeductionsOther,IncomeTaxReconciliationNondeductibleExpenseMealsAndEntertainment,IncomeTaxReconciliationNondeductibleExpenseOther,IncomeTaxReconciliationNondeductibleExpenseShareBasedCompensationCost,IncomeTaxReconciliationOtherAdjustments,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInPrepaidExpense,InterestExpense,InterestExpenseBeneficialInterestsIssuedByConsolidatedVariableInterestEntities,InterestExpenseDebt,InterestExpenseOther,InterestPaidNet,InvestmentsInAffiliatesSubsidiariesAssociatesAndJointVentures,LaborAndRelatedExpense,LeaseAndRentalExpense,LegalFees,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LoansPayable,LongTermDebtNoncurrent,LongTermLoansPayable,LossContingencyDamagesSoughtValue,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NonoperatingIncomeExpense,NotesPayableRelatedPartiesClassifiedCurrent,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseLiability,OperatingLossCarryforwards,OtherAssetsCurrent,OtherCostAndExpenseOperating,OtherExpenses,OtherGeneralExpense,OtherLiabilitiesCurrent,OtherNoncashExpense,OtherNoncashIncomeExpense,OtherNonoperatingIncomeExpense,PaymentsForRent,PaymentsToAcquireBusinessesGross,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseCurrent,ProceedsFromCollectionOfLongtermLoansToRelatedParties,ProceedsFromConvertibleDebt,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfDebt,ProceedsFromIssuanceOfPrivatePlacement,ProceedsFromIssuanceOfWarrants,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfRelatedPartyDebt,ProceedsFromStockPlans,ProfessionalFees,ProfitLoss,RelatedPartyTransactionAmountsOfTransaction,RelatedPartyTransactionDueFromToRelatedParty,RepaymentsOfRelatedPartyDebt,ResearchAndDevelopmentExpense,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,RevenueFromRelatedParties,RevenueRecognitionSalesReturnsReserveForSalesReturns,Revenues,SalariesWagesAndOfficersCompensation,SellingAndMarketingExpense,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsExercised,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsGranted,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExpirationsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeLowerRangeLimit,ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeUpperRangeLimit,SharebasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeOutstandingOptionsWeightedAverageExercisePriceBeginningBalance1,SharePrice,StockGrantedDuringPeriodValueSharebasedCompensationGross,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockIssued1,StockIssuedDuringPeriodSharesConversionOfConvertibleSecurities,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,UnsecuredDebt,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic
2018-06-30,2018-08-06,10-Q,"Social Life Network, Inc.",WDLF,CIK0001281984,USD,,,,2096.0,,,25549256.0,,,,,,,,,19307.0,,,,14067.0,,14067.0,,,,,0.001,500000000.0,101624601.0,101624601.0,101624.0,,,,,,,1283.0,,,,,,,,,,,,,,,,,,,,,,-0.01,-0.01,-0.01,,,1.0,,,,,61859.0,56621.0,,,,,,,,,,,,,,,,,,,,,,,,,56558.0,,,80800.0,19307.0,,80800.0,,,,,,,-960168.0,,,1016789.0,-960168.0,,,,100000.0,,,,,,,,,,,,,,3144.0,,,,,,,,,,,37297.0,,,0.0,,,-25737373.0,57904.0,,,122904.0,,28072.0,100000.0,,,,,,,,16300020.0,,,,,,,0.05,0.1,,-61492.0,,,,,,,,,,,,,117923997.0,100968482.0,101623977.0
2018-09-30,2018-11-14,10-Q,"Social Life Network, Inc.",WDLF,CIK0001281984,USD,,,,2096.0,,,26178626.0,,,,,,,,,220675.0,,,,215435.0,,215434.0,,,,,0.001,500000000.0,108624601.0,108624601.0,102254.0,,,,,,,1283.0,,,,,,,,,,,,,,,,,,,,,,0.0,-0.01,0.0,,,1.0,,,,,243455.0,88717.0,,,,,,,,,,,,,,,,,,,,,,,,,196173.0,,,26400.0,220675.0,,26400.0,,,,,,,-374188.0,,,462905.0,-374188.0,,,,48683.0,,,,,,,,,0.0,5000000.0,0.0,0.0,,3144.0,,,,,,,,,,,147394.0,,,54400.0,,,-26111605.0,90000.0,,,90000.0,,23277.0,,,,,,,,,16300020.0,,,,,,,0.05,0.1,,194274.0,,,,,,,,,,,,,125124006.0,100968482.0,108823986.0
2018-12-31,2019-03-15,10-K,"Social Life Network, Inc.",WDLF,CIK0001281984,USD,,,,2096.0,,,27763019.0,,,,2624801.0,,,,2500.0,,200291.0,,195051.0,195051.0,141330.0,195051.0,141330.0,,,,0.001,500000000.0,117817319.0,117817319.0,117817.0,0.975,,6400000.0,,,,5239.0,,-1188200.0,,,,,,,,,31000.0,31000.0,,,,,,,,,,-0.04,-0.04,-0.04,,100000.0,1.0,3629801.0,,,43.0,402824.0,215353.0,,,,,,,,,,,,,,-31000.0,,,-69299.0,-6940.0,,,,,,,492502.0,36132.0,30000.0,,200291.0,,,,,,4600999.0,,-4459669.0,-4635865.0,,0.0,4851218.0,-4635865.0,,0.0,,88083.0,,,,,,,36132.0,,0.0,5000000.0,0.0,0.0,,3144.0,,,1051999.0,,,3629800.0,,,-80800.0,,344474.0,,,,80800.0,0.0,-27705545.0,220592.0,,,220592.0,,226091.0,3729801.0,,,16300000.0,16300020.0,0.05,,,16300000.0,0.05,,,,,,,,,200291.0,,,,,,,,,1487454.0,,,,123772335.0,,107472315.0
2019-03-31,2019-05-03,10-Q,"Social Life Network, Inc.",WDLF,CIK0001281984,USD,,,15817.0,4596.0,,5025.0,29189324.0,,0.0,,,2500.0,,,,,142489.0,,100241.0,100241.0,-94810.0,100241.0,-94810.0,,,,0.001,500000000.0,125358319.0,125358319.0,125358.0,,,,,,,1531.0,,,,,,,,,,,,,0.0,,,,,,,,,,-0.01,,,,,,,,,113886.0,25969.0,,-0.01,,,,,,0.0,,,,,,,,20841.0,-2500.0,-34507.0,1010.0,0.0,1010.0,,0.0,,300678.0,,30000.0,20842.0,142489.0,20842.0,,,,,382500.0,0.0,-477310.0,-1487489.0,,,1512448.0,-1486479.0,,,,,1010.0,0.0,,,,,,,0.0,5000000.0,0.0,0.0,,37652.0,,,382500.0,,,,,,,,,,,,,0.0,-29193035.0,27500.0,25000.0,0.0,27500.0,,71539.0,1026345.0,,,,,,,,,,,,,,,0.07,,0.0,121647.0,,,,3000000.0,,,,,896345.0,462500.0,,,,0.01,
2019-06-30,2019-07-30,10-Q,"Social Life Network, Inc.",WDLF,CIK0001281984,USD,,,53518.0,7597.0,,36000.0,30315369.0,,,,,0.0,,,,,75946.0,,29608.0,29608.0,,29608.0,,,,,0.001,500000000.0,130190672.0,130190672.0,130191.0,,,,,,430024.0,181934.0,,,,,,,,,,,,,,,,,,,,,,-0.01,,-0.01,,,,0.0,,,,119418.0,-50749.0,,,,,,,,,,,,,,,,,,,5024.0,,,5024.0,,,395437.0,,,243653.0,75946.0,243653.0,,,,,,,,-1420231.0,,,1326958.0,-1377707.0,,,,,42524.0,,,774988.0,42524.0,37500.0,,,0.0,5000000.0,0.0,0.0,,38741.0,,,,,,,,,,,,,,,,,-30613267.0,131185.0,0.0,,131185.0,395437.0,37115.0,542488.0,,,,,,,,,,,,,,,,,,-167707.0,,,,,,,,,,,,,223277852.0,127190672.0,125358319.0
2019-09-30,2019-11-14,10-Q,"Social Life Network, Inc.",WDLF,CIK0001281984,USD,,,25677.0,27096.0,,16450.0,30534280.0,,,,,0.0,,,,,98894.0,,17038.0,17038.0,,17038.0,,,,,0.001,500000000.0,134742858.0,134742858.0,134640.0,,,,,,677151.0,1283.0,,,,,,,,,24292.0,,,,,,,,,,,,,-0.01,,0.0,,,,0.0,,,,55795.0,16926.0,,,,,,,,,,,,,,,,,,,446228.0,,,447228.0,,,206958.0,,,813570.0,98894.0,813570.0,70000.0,,,,,,,-770329.0,,,335627.0,-318701.0,,,,,451628.0,,,65250.0,451628.0,4400.0,,,0.0,5000000.0,0.0,0.0,,54760.0,,,,,,,,,,,,,,,,,-31383596.0,18208.0,0.0,,18208.0,206958.0,7624.0,,,,,,,,,,,,,,,,,,,-714676.0,,,,,,,,,,,,,246044303.0,252394303.0,141092858.0
2019-12-31,2020-03-20,10-K,"Social Life Network, Inc.",WDLF,CIK0001281984,USD,,95120.0,15724.0,20500.0,257500.0,,31016394.0,31016394.0,,429600.0,292500.0,,1794583.0,9064853.0,,304990.0,304990.0,,6057.0,11557.0,,11557.0,-183494.0,0.0,,,0.001,10000000000.0,140777231.0,125358319.0,140791.0,0.518,29396.0,9094853.0,616179.0,616774.0,,231081.0,231081.0,-988800.0,10000.0,,8800020.0,,,,29396.0,29396.0,452600.0,452600.0,,,,,,,257500.0,10000.0,10000.0,-0.03,,0.0,,,,,,,,345290.0,251408.0,,,,,,,,,-452600.0,988800.0,1200.0,75000.0,460000.0,452600.0,,85120.0,278000.0,-20933.0,,,,,,,1052787.0,,30000.0,711298.0,304990.0,95120.0,10000.0,0.0,,,1719069.0,,-4459669.0,-3344304.0,,10000.0,3595712.0,-4635865.0,,0.0,20933.0,,,,40000.0,,,,33406.0,,0.0,300000000.0,0.0,0.0,0.0,20933.0,,616179.0,800390.0,,,292500.0,,10000.0,10000.0,,,,,,,,-31563493.0,482488.0,,,,,110552.0,2087083.0,8800020.0,1594853.0,9094853.0,9094853.0,0.07,1594853.0,,9904853.0,0.07,0.0,0.0,0.18,0.0,0.2,0.07,,,-406308.0,-406307.0,,,,,8800020.0,,10000.0,1211345.0,1350340.0,,,2179256699.0,,140777231.0
2020-03-31,2020-06-29,10-Q,"Social Life Network, Inc.",WDLF,CIK0001281984,USD,,,35067.0,47500.0,212500.0,,30895569.0,,0.0,,0.0,0.0,,,,,273670.0,,6367.0,6367.0,-5190.0,6367.0,-5190.0,5500.0,,,0.001,2500000000.0,556248107.0,556248107.0,556263.0,,,,475422.0,,,2064.0,1282.0,,,2145124840.0,,280582.0,0.0007,,20333.0,,,,0.0,-2968.0,,,-2968.0,,,27500.0,,,0.0,,0.21,,,,,,,143025.0,61218.0,-220022.0,0.0,0.0,0.0,-2968.0,0.0,0.0,0.0,,,,,,,,-102977.0,-12500.0,13631.0,28500.0,40279.0,28500.0,,28501.0,,166478.0,,,608322.0,273670.0,608322.0,,0.0,,,294647.0,0.0,-299836.0,-222990.0,68790.0,,212450.0,-151232.0,,,,,68790.0,40290.0,50000.0,,,40290.0,,,,,,,0.0,7303.0,,,294647.0,,,,,,,,,,,,,,-31786483.0,62500.0,62500.0,0.0,71563.0,,5632.0,63793.0,,,9094853.0,,,1594853.0,0.0,9904853.0,0.07,0.0,0.0,0.0,,,,0.0001,0.0,-222990.0,-334652.0,,,,,8800020.0,,,0.0,,294646.0,,2020195518.0,,556248107.0
2020-06-30,2020-08-14,10-Q,"Social Life Network, Inc.",WDLF,CIK0001281984,USD,,,77421.0,15500.0,333500.0,,30122222.0,,,,0.0,0.0,,,,370799.0,,,14935.0,15435.0,,15435.0,,0.0,,,,,,,,,,,462792.0,,,-10744.0,,,,,,332839.0,,,,13041.0,,,,,,,,,,38675.0,,0.0,,0.0,,,,0.0,,,,77815.0,59048.0,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,32062.0,,,,,,,,,805040.0,370799.0,805040.0,,0.0,,,,,,-122277.0,12631.0,,193956.0,-134908.0,,,,,,,50000.0,0.0,12630.0,44693.0,,,,,,,0.0,6864.0,,,,,,,,,,,,-100789.0,,,,,-31887273.0,69792.0,62500.0,,69792.0,113491.0,2650.0,113491.0,,,9094853.0,,,,,9904853.0,0.07,,,,,,0.07,0.0006,,-100789.0,-434241.0,,,,,,,,-334652.0,,1200.0,,8195270924.0,8195270924.0,1330794686.0
2020-09-30,2020-11-16,10-Q,"Social Life Network, Inc.",WDLF,CIK0001281984,USD,,,84882.0,76000.0,335000.0,,28111959.0,,,,0.0,0.0,,,,411466.0,,,0.0,0.0,,0.0,,0.0,,,0.001,10400000000.0,1330794686.0,1330794686.0,3456199.0,,,,370986.0,,,1756.0,,,,,,206993.0,0.0012,,,5958.0,,,,,,0.0,,,,80675.0,,0.0,,0.0,,,,0.0,,,,55527.0,67827.0,-28410.0,0.0,,,,,,,,,,,,,,,,,23320.0,,,,,,,,,758990.0,411466.0,758990.0,,0.0,,,,,,-28410.0,-16920.0,,79317.0,-11490.0,,,,,,,53378.0,0.0,16921.0,6400.0,,,0.0,300000000.0,25000000.0,25000000.0,0.0,466.0,,,,,,,,,,,,,,,,,-31915683.0,69583.0,62500.0,,69583.0,22745.0,1045.0,22745.0,,,9094853.0,,,,,9904853.0,0.07,,,,,,0.07,,,-347525.0,-347526.0,,,,,,,,-434241.0,115125.0,,31500.0,,3456183888.0,3456183888.0
