end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndOtherAccruedLiabilitiesCurrent,AccountsPayableCurrent,AccountsReceivableNet,AccountsReceivableNetCurrent,AccrualForEnvironmentalLossContingenciesPayments1,AccruedLiabilitiesAndOtherLiabilities,AccruedLiabilitiesCurrent,AccruedLiabilitiesCurrentAndNoncurrent,AdditionalPaidInCapital,AdjustmentForAmortization,AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,AdjustmentsToAdditionalPaidInCapitalWarrantIssued,AdvertisingExpense,AllowanceForDoubtfulAccountsReceivableCurrent,AllowanceForDoubtfulAccountsReceivablePeriodIncreaseDecrease,AmortizationOfDebtDiscountPremium,AmortizationOfFinancingCosts,AmortizationOfFinancingCostsAndDiscounts,AmortizationOfIntangibleAssets,AssetImpairmentCharges,Assets,AssetsCurrent,BankLoans,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentLiabilitiesLongTermDebt,CapitalizedContractCostAmortization,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,CashEquivalentsAtCarryingValue,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,ClassOfWarrantOrRightNumberOfSecuritiesCalledByEachWarrantOrRight,ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,ClassOfWarrantOrRightOutstanding,CommitmentsAndContingencies,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ConcentrationRiskPercentage1,ConversionOfStockAmountConverted1,ConversionOfStockAmountIssued1,ConversionOfStockSharesConverted1,ConversionOfStockSharesIssued1,ConvertibleDebtNoncurrent,ConvertibleLongTermNotesPayable,ConvertibleNotesPayable,ConvertibleNotesPayableCurrent,CostOfGoodsAndServicesSold,CostOfGoodsSold,CostsAndExpenses,DebtConversionConvertedInstrumentAmount1,DebtConversionConvertedInstrumentSharesIssued1,DebtConversionOriginalDebtAmount1,DebtCurrent,DebtInstrumentAnnualPrincipalPayment,DebtInstrumentConvertibleBeneficialConversionFeature,DebtInstrumentConvertibleCarryingAmountOfTheEquityComponent,DebtInstrumentConvertibleThresholdConsecutiveTradingDays1,DebtInstrumentConvertibleThresholdPercentageOfStockPriceTrigger,DebtInstrumentFaceAmount,DebtInstrumentFairValue,DebtInstrumentFeeAmount,DebtInstrumentIncreaseAccruedInterest,DebtInstrumentInterestRateEffectivePercentage,DebtInstrumentUnamortizedDiscount,DebtInstrumentUnamortizedDiscountCurrent,DebtIssuanceCostsLineOfCreditArrangementsGross,DebtLongtermAndShorttermCombinedAmount,DeferredRevenue,DeferredRevenueCurrent,DeferredTaxAssetsGross,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefits,DeferredTaxAssetsValuationAllowance,DefinedBenefitPlanOtherCosts,DepositAssets,DepositLiabilitiesAccruedInterest,Deposits,DepositsAssetsCurrent,DerivativeFairValueOfDerivativeLiabilityAmountNotOffsetAgainstCollateral,DerivativeFairValueOfDerivativeNet,DerivativeGainLossOnDerivativeNet,DerivativeGainOnDerivative,DerivativeInstrumentsAndHedgesLiabilities,DerivativeLiabilities,DerivativeLiabilitiesCurrent,DerivativeLiabilitiesNoncurrent,DerivativeLossOnDerivative,Dividends,DividendsPreferredStock,DueToOfficersOrStockholdersCurrent,DueToRelatedPartiesCurrent,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationDeductions,EffectiveIncomeTaxRateReconciliationEquityInEarningsLossesOfUnconsolidatedSubsidiary,EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,EffectiveIncomeTaxRateReconciliationOtherAdjustments,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EmbeddedDerivativeGainOnEmbeddedDerivative,ExplorationAbandonmentAndImpairmentExpense,ExtinguishmentOfDebtGainLossNetOfTax,FairValueAdjustmentOfWarrants,FinancialLiabilitiesFairValueDisclosure,FinancingInterestExpense,FiniteLivedIntangibleAssetsAccumulatedAmortization,FiniteLivedIntangibleAssetsGross,FiniteLivedIntangibleAssetsNet,GainLossOnDerivativeInstrumentsNetPretax,GainLossOnSaleOfInvestments,GainsLossesOnExtinguishmentOfDebt,ImpairmentOfIntangibleAssetsExcludingGoodwill,ImpairmentOfIntangibleAssetsFinitelived,IncomeLossFromContinuingOperations,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncomeTaxesPaidNet,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities,IncreaseDecreaseInDeferredCharges,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInDerivativeLiabilities,IncreaseDecreaseInIntangibleAssetsCurrent,IncreaseDecreaseInInventories,IncreaseDecreaseInNotesPayableRelatedPartiesCurrent,IncreaseDecreaseInOtherCurrentAssets,IndefiniteLivedIntangibleAssetsExcludingGoodwill,InducedConversionOfConvertibleDebtExpense,IntangibleAssetsCurrent,IntangibleAssetsGrossExcludingGoodwill,InterestAndDividendsPayableCurrent,InterestExpense,InterestExpenseDebt,InterestExpenseDebtExcludingAmortization,InterestExpenseOther,InterestExpenseRelatedParty,InterestIncomeExpenseNet,InterestPaid,InterestPaidDiscontinuedOperations,InterestPaidNet,InterestPayableCurrent,InterestPayableCurrentAndNoncurrent,InventoryFinishedGoods,InventoryGross,InventoryNet,InventoryRawMaterialsAndSupplies,InventoryValuationReserves,InvestmentIncomeNet,IssuanceOfStockAndWarrantsForServicesOrClaims,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LinesOfCreditCurrent,LongTermDebt,MarketingAndAdvertisingExpense,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,NetIncomeLossAvailableToCommonStockholdersDiluted,NonoperatingIncomeExpense,NotesPayable,OperatingCostsAndExpenses,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseCost,OperatingLossCarryforwards,OperatingLossCarryforwardsValuationAllowance,OtherAssets,OtherAssetsCurrent,OtherDepreciationAndAmortization,OtherExpenses,OtherGeneralAndAdministrativeExpense,OtherLiabilitiesCurrent,OtherNonoperatingExpense,OtherSellingGeneralAndAdministrativeExpense,PaymentsForProceedsFromLoansAndLeases,PaymentsForRepurchaseOfPrivatePlacement,PaymentsToAcquireIntangibleAssets,PreferredStockNoParValue,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidAdvertising,PrepaidInterest,ProceedsFromCollectionOfAdvanceToAffiliate,ProceedsFromDivestitureOfBusinessesNetOfCashDivested,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfDebt,ProceedsFromIssuanceOfPreferredStockAndPreferenceStock,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromNotesPayable,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfShortTermDebt,ProfessionalFees,ProfitLoss,ProvisionForDoubtfulAccounts,RelatedPartyDepositLiabilities,RepaymentsOfConvertibleDebt,RepaymentsOfOtherShortTermDebt,RepaymentsOfRelatedPartyDebt,RepaymentsOfShortTermDebt,RestrictedCash,RetailRelatedInventoryPackagingAndOtherSupplies,RetainedEarningsAccumulatedDeficit,Revenues,SalesRevenueNet,SellingGeneralAndAdministrativeExpense,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsExpirations,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsGranted,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsOutstandingNumber,SharebasedCompensationArrangementBySharebasedPaymentAwardEquityInstrumentsOtherThanOptionsAggregateIntrinsicValueOutstanding,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedNumberOfShares,SharesIssued,ShortTermBorrowings,StockAndWarrantsIssuedDuringPeriodValuePreferredStockAndWarrants,StockGrantedDuringPeriodValueSharebasedCompensationGross,StockholdersEquity,StockIssued1,StockIssuedDuringPeriodSharesConversionOfConvertibleSecurities,StockIssuedDuringPeriodSharesConversionOfUnits,StockIssuedDuringPeriodSharesIssuedForCash,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesOther,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueConversionOfUnits,StockIssuedDuringPeriodValueIssuedForCash,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockOptionExercisePriceIncrease,TemporaryEquityLiquidationPreference,WarrantsAndRightsOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic,AccruedProfessionalFeesCurrent,AccruedRentCurrent,AdjustmentsToAdditionalPaidInCapitalOther,AvailableforsaleSecuritiesInUnrealizedLossPositionsQualitativeDisclosureOtherPercentageOfNonperformingAssets,CommonStockNoParValue,ConvertibleDebt,ConvertiblePreferredStockSharesIssuedUponConversion,CostsAndExpensesRelatedParty,ExcessStockSharesAuthorized,ExcessStockSharesIssued,ExcessStockSharesOutstanding,InterestExpenseOtherLongTermDebt,NetIncomeLossPerOutstandingGeneralPartnershipUnitNetOfTax,NoncashContributionExpense,OtherAccruedLiabilitiesCurrentAndNoncurrent,OtherAssetsNoncurrent,ProceedsFromLinesOfCredit,RetainedEarningsAppropriated,SaleOfStockPricePerShare,SecuritiesLoanedOrSoldUnderAgreementsToRepurchaseFairValueDisclosure,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,StockIssuedDuringPeriodSharesAcquisitions,StockIssuedDuringPeriodSharesReverseStockSplits
2014-03-31,2014-05-20,10-Q,"Nightfood Holdings, Inc.",NGTF,CIK0001593001,USD,,12737.0,37.0,,,,,,61477.0,,,,,0.0,,,,,,,,30785.0,30785.0,,,,10748.0,10748.0,,,,,,,,0.0,0.001,100000000.0,20330000.0,20330000.0,20330.0,,,,,,,,,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04,,,,,,,,,,,,,,,,,,,,,,,-1036760.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,3019.0,,,,,,,,,,,,,,30785.0,207531.0,,,,,,,,,-1039779.0,,,,,,1036907.0,,,,,,20000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1030725.0,,,,,,,,,,-270358.0,147.0,,6157.0,,,,,,,3575.0,,,-188551.0,,,,,,,,,,,,,,,,,,,24287921.0,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-30,2014-09-29,10-K,"Nightfood Holdings, Inc.",NGTF,CIK0001593001,USD,,26555.0,30.0,30.0,,,0.0,,1256816.0,,,,,26891.0,0.0,,,,,,,122973.0,122973.0,14499.0,,,49028.0,49028.0,48115.0,,,,,,,0.0,0.001,100000000.0,25130560.0,25130560.0,25131.0,,,,,,,,,,,16734.0,,,,,,,,,,,,149016.0,,,,,,,14499.0,457.0,457.0,441101.0,94423.0,346678.0,441101.0,,,,,23000.0,,,,,,,,,,,,,0.0,-0.05,0.0,-0.34,0.34,,,,,,,,,,149016.0,,,,,,,,,,-1132045.0,0.0,0.0,,15648.0,7.0,10910.0,,,457.0,,,-72415.0,,-1500.0,,,,,,,,,,10911.0,12279.0,1369.0,,,,,47424.0,49415.0,49415.0,,,,,,122973.0,202250.0,,10176.0,,219692.0,,,-171577.0,,-1144325.0,-1144325.0,,,,,1134620.0,-1132045.0,,,,,1500.0,,,,37072.0,,,,,,,,,,,,,,,,,,,223000.0,,,-3308.0,1076721.0,-1144325.0,,,,,,,,1991.0,-1372074.0,2575.0,,14274.0,,,,,,,4323.0,,,-90127.0,,,,,,,,,,,223000.0,1019640.0,,,,,,23172482.0,23172482.0,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-30,2014-11-04,10-Q,"Nightfood Holdings, Inc.",NGTF,CIK0001593001,USD,,40062.0,28277.0,,,,3722.0,,1302134.0,,,,,5752.0,,,,,,,,139027.0,139027.0,,,,25517.0,25517.0,-23512.0,,,,,,,0.0,0.001,100000000.0,25312560.0,25312560.0,25313.0,0.88,,,,,,,,,,22851.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,-56327.0,0.0,0.0,,13507.0,28247.0,2750.0,,,-457.0,,,9131.0,,2188.0,,,,,,3035.0,,,,2750.0,3035.0,285.0,,,,,,3688.0,,,,,12500.0,,139027.0,233123.0,,,,47116.0,,,-70628.0,,-59362.0,,,,,,88229.0,-56327.0,,,,,81546.0,,,,,,,,,,,,,,,,,,,,33000.0,,,33000.0,,,-884.0,47702.0,,,,,,,,,,-1431436.0,31903.0,,11924.0,,,,,,,15000.0,,,-103989.0,,,,,,,,,,,,12500.0,,,,,,,25195843.0,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-31,2015-02-12,10-Q,"Nightfood Holdings, Inc.",NGTF,CIK0001593001,USD,,52478.0,53199.0,,,,,,1345460.0,,,,,37927.0,,,,,,,,130468.0,130468.0,,,,5059.0,5059.0,,,,,,,,0.0,0.001,100000000.0,25486560.0,25486560.0,25487.0,,,,,,,,,,,29280.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,15000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,-63238.0,0.0,,,,,,,,,,,,,,,,,,,2810.0,,,,2750.0,2810.0,,,,,,,4904.0,,,,,,,130468.0,248387.0,,,,,,,,,-66048.0,,,,,,94942.0,-63238.0,,,,,67307.0,,,,,,,,,,,,,,,,,,,,,,,,,,,12820.0,,,,,,,,,,-1497484.0,31704.0,,14915.0,,,,,,,3820.0,,,-126537.0,,,,,,,,,,,,,,,,,,25471495.0,25471495.0,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-31,2015-05-15,10-Q,"Nightfood Holdings, Inc.",NGTF,CIK0001593001,USD,,69001.0,53363.0,,,,18000.0,,1398622.0,,,,,14109.0,0.0,,,,,,,139385.0,139385.0,,,,20202.0,20202.0,,,,,,,,0.0,0.001,100000000.0,25700060.0,25700060.0,25700.0,,,,,,,,,,,12726.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,15000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,-77813.0,0.0,,,,,,,,,,,,,,,,,,,2860.0,,,,2690.0,2860.0,,,,,,48581.0,60694.0,,,,,,,139385.0,285684.0,,,,,,,,,-80673.0,,,,,,86420.0,-77813.0,,,,,5126.0,,,,,,,,,,,,,,,,,,,,,,,,,,,46354.0,,,,,,,,,12113.0,-1578157.0,8607.0,,13231.0,,,,,,,3903.0,,,-153835.0,,,,,,,,,,,,,,,,,,25604643.0,25604643.0,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-30,2015-09-30,10-K,"Nightfood Holdings, Inc.",NGTF,CIK0001593001,USD,,97221.0,,34528.0,,,36000.0,,1666832.0,,,,,86200.0,12923.0,,,,,,,102609.0,102609.0,10176.0,,,,16059.0,-32969.0,,,,,,,,0.001,100000000.0,26588588.0,26588588.0,26589.0,,,,,,,,,,,75835.0,,,,,,,,,,,,10176.0,,,,,,,10176.0,,,346487.0,196982.0,368944.0,346487.0,,,,,,,,,,,,,,,,,,5000.0,-0.01,0.0,-0.34,0.279,0.061,,,,,,,,,10176.0,,,,,,12923.0,,,,,,,,70666.0,47421.0,45894.0,,,-457.0,,,-25479.0,,3586.0,,,,,,,,,,9894.0,,743.0,,,,,35273.0,46936.0,46936.0,,,,65490.0,,102609.0,142228.0,,6169.0,,165177.0,,,-198146.0,,-367134.0,-367134.0,,,,,424905.0,-356496.0,,566000.0,124825.0,,5086.0,,,,36000.0,,,,,,,,,,,,,,,,164500.0,,,164500.0,,,-4323.0,213701.0,-367134.0,12923.0,,,,-5000.0,4323.0,,11662.0,-1739208.0,68409.0,,49169.0,,,,,,,4007.0,,,-45788.0,,,538068.0,,261960.0,,,,,181483.0,,65490.0,164500.0,,,,,25558832.0,25558832.0,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-30,2015-11-12,10-Q,"Nightfood Holdings, Inc.",NGTF,CIK0001593001,USD,,112313.0,,30835.0,,,54000.0,,1722608.0,,,,,52862.0,13446.0,,,,,,,54683.0,54683.0,9603.0,,,,3471.0,-12588.0,,,,,,,,0.001,100000000.0,26812588.0,26812588.0,26813.0,0.16,,,,,,,,,,27958.0,,,,,,,,,,,,,,,,,,,9603.0,,,,,,,,,,,,,,,,,,,,,,,,5000.0,-0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,15092.0,-3693.0,18000.0,,,,,,-29058.0,,-2588.0,,,,,,313.0,,,,,,313.0,,,,,17878.0,,17878.0,,,,,,54683.0,175368.0,,5548.0,,55427.0,,,-68015.0,,-136446.0,,,,,,157626.0,-136133.0,,,,,2499.0,,,,54000.0,,,,,,,,,,,,,,,,56000.0,,,,,,-573.0,56265.0,,,,,,,573.0,,,-1875654.0,21493.0,,20541.0,,,,,,,4055.0,,,-126234.0,,,,,,400000.0,,,,,,,100000.0,,,,,26663979.0,26663979.0,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-31,2016-02-09,10-Q,"Nightfood Holdings, Inc.",NGTF,CIK0001593001,USD,,100315.0,,20710.0,,,72000.0,,1925406.0,,,,,24417.0,16740.0,,,,,,,109516.0,109516.0,8619.0,,,,19818.0,,,,,,,,,0.001,100000000.0,27576838.0,27576838.0,27577.0,,,,,,,,,,,27126.0,,,,,,,,,,,,,,,,,,,8619.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.0,,,,,,,,,,,15758.0,,15758.0,,,,,,109516.0,176452.0,,4482.0,,,,,,,-148747.0,,,,,,148105.0,-148443.0,,,,,53230.0,,,,72000.0,,,,,,,,,,,,,,,,,,,,,,,78603.0,,,,,,,,,,-2024401.0,-338.0,,17959.0,,,,,,,4137.0,,,-71418.0,,,,,,,,,,,,,,,,,,27253599.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-31,2016-05-11,10-Q,"Nightfood Holdings, Inc.",NGTF,CIK0001593001,USD,,130511.0,,13274.0,,,90000.0,,2150043.0,,,,,6960.0,22363.0,,,,,,,154807.0,154807.0,7602.0,,,,4197.0,,,,,,,,,0.001,100000000.0,28177432.0,28177432.0,28177.0,,,,,,,,,,,23963.0,,,,,,,,,,,,,,,,,,,7602.0,,,,,,,,,,,,,,,,,,,,,,,14000.0,,-0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7311.0,,,7000.0,7000.0,,,,,,,129095.0,,135736.0,,,,,,154807.0,238732.0,,3381.0,,,,,,,-241127.0,,,,,,232035.0,-233816.0,,,,,1600.0,,,,90000.0,,,,,,,,,,,,,,,,,,,,,,,177546.0,,,,,,,,,6641.0,-2265526.0,-1781.0,,23566.0,,,,,,,4221.0,,,-87306.0,,,,,,,,,,,,,,,,,,27966283.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-30,2016-09-28,10-K,"Nightfood Holdings, Inc.",NGTF,CIK0001593001,USD,,165441.0,,1358.0,,,108000.0,,2263294.0,,,,,110751.0,22681.0,,,,,,,129945.0,129945.0,6513.0,,,,5481.0,-10578.0,,,,,,,,0.001,100000000.0,28501932.0,28501932.0,28502.0,0.15,,,,,,,,,,104712.0,,,,,,,,,,,,6513.0,,,,,,,6513.0,,,344107.0,344107.0,,344107.0,,,,,,,,,,,,,,,,,23000.0,1000.0,-0.03,0.0,0.34,0.202,0.138,,,,,,,,,6513.0,,,,,,,,,,,,,,68220.0,-23411.0,72000.0,,,,,,74770.0,,-3686.0,,,,,,,1267.0,,7000.0,7000.0,,1267.0,,,,,113517.0,,121706.0,,,,293875.0,,129945.0,301731.0,,2222.0,110751.0,312837.0,312837.0,,-323415.0,-323415.0,-726596.0,-726596.0,,-8267.0,,,743247.0,-718329.0,,1012000.0,149505.0,,1400.0,,,,108000.0,,73545.0,,,,,,,,,,,,19000.0,,297500.0,,,,,,,454240.0,-726596.0,9758.0,,,,3663.0,3663.0,,8189.0,-2465804.0,24918.0,24918.0,73545.0,,,,,,,4290.0,,25000.0,-174008.0,,,,,,,20000.0,,,,,293875.0,297500.0,7000.0,,,,27524987.0,,,,,,,,,,,,,,,,,,,,,,,,,
