end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccretionAmortizationOfDiscountsAndPremiumsInvestments,AccretionExpense,AccruedLiabilitiesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapital,AdditionalPaidInCapitalCommonStock,AdjustmentsToAdditionalPaidInCapitalIncreaseInCarryingAmountOfRedeemablePreferredStock,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AdjustmentsToAdditionalPaidInCapitalWarrantIssued,AllocatedShareBasedCompensationExpense,AmortizationOfDebtDiscountPremium,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,Assets,AssetsCurrent,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,AvailableForSaleDebtSecuritiesAmortizedCostBasis,AvailableForSaleSecurities,AvailableForSaleSecuritiesContinuousUnrealizedLossPositionAccumulatedLoss,AvailableForSaleSecuritiesContinuousUnrealizedLossPositionAggregateLosses,AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,AvailableForSaleSecuritiesDebtSecurities,AvailableForSaleSecuritiesDebtSecuritiesCurrent,AvailableForSaleSecuritiesDebtSecuritiesNoncurrent,AvailableForSaleSecuritiesInUnrealizedLossPositionsQualitativeDisclosureNumberOfPositionsLessThanOneYear,AvailableForSaleSecuritiesInUnrealizedLossPositionsQualitativeDisclosureNumberOfPositionsLessThanOneYear,AvailableforsaleSecuritiesInUnrealizedLossPositionsQualitativeDisclosureNumberOfPositions1,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,ClassOfWarrantOrRightOutstanding,CommonStockCapitalSharesReservedForFutureIssuance,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ComprehensiveIncomeNetOfTax,ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,ContractWithCustomerLiabilityCurrent,ConvertibleNotesPayableCurrent,DeferredRentCreditCurrent,DeferredRentCreditNoncurrent,DeferredTaxAssetsGoodwillAndIntangibleAssets,DeferredTaxAssetsInProcessResearchAndDevelopment,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccruals,DeferredTaxAssetsValuationAllowance,DeferredTaxLiabilities,DeferredTaxLiabilitiesLeasingArrangements,DepreciationDepletionAndAmortization,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EmployeeRelatedLiabilitiesCurrent,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedShareBasedAwardsOtherThanOptions,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,FairValueAdjustmentOfWarrants,GainLossOnSaleOfPropertyPlantEquipment,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,ImpairmentOfLongLivedAssetsHeldForUse,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,IncomeTaxExpenseBenefit,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationChangeInEnactedTaxRate,IncomeTaxReconciliationForeignIncomeTaxRateDifferential,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationNondeductibleExpenseShareBasedCompensationCost,IncomeTaxReconciliationOtherAdjustments,IncomeTaxReconciliationOtherReconcilingItems,IncomeTaxReconciliationStateAndLocalIncomeTaxes,IncomeTaxReconciliationTaxContingencies,IncomeTaxReconciliationTaxCreditsResearch,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInContractWithCustomerLiability,IncreaseDecreaseInOperatingLeaseLiability,IncreaseDecreaseInOtherReceivables,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseInUnrecognizedTaxBenefitsIsReasonablyPossible,InterestIncomeExpenseNonoperatingNet,InterestPaid,InterestPaidNet,InterestPayableCurrentAndNoncurrent,IssuanceOfStockAndWarrantsForServicesOrClaims,LeaseAndRentalExpense,LesseeOperatingLeaseDiscountRate,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearFour,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LoansPayableCurrent,LongTermDebtCurrent,LongTermDebtNoncurrent,LongTermInvestments,LongTermLoansFromBank,MarketableSecuritiesCurrent,MinorityInterest,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLossAttributableToNoncontrollingInterest,NetIncomeLossAvailableToCommonStockholdersBasic,NonoperatingIncomeExpense,NumberOfOperatingSegments,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseCost,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFiveYears,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsDueThereafter,OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,OperatingLeaseWeightedAverageDiscountRatePercent,OtherAccruedLiabilitiesCurrent,OtherAssetsMiscellaneousNoncurrent,OtherAssetsNoncurrent,OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,OtherLiabilitiesNoncurrent,OtherNonoperatingIncomeExpense,OtherReceivablesNetCurrent,OtherThanTemporaryImpairmentLossDebtSecuritiesAvailableForSale,OtherThanTemporaryImpairmentLossesInvestmentsAvailableforsaleSecurities,PaymentsOfStockIssuanceCosts,PaymentsToAcquireAvailableForSaleSecuritiesDebt,PaymentsToAcquireMarketableSecurities,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockParOrStatedValuePerShare,PreferredStockRedemptionAmount,PreferredStockSharesAuthorized,PreferredStockValue,PrepaidExpenseAndOtherAssetsCurrent,PrepaidExpenseCurrent,ProceedsFromConvertibleDebt,ProceedsFromIssuanceInitialPublicOffering,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfPreferredStockAndPreferenceStock,ProceedsFromIssuanceOfPrivatePlacement,ProceedsFromIssuanceOfSharesUnderIncentiveAndShareBasedCompensationPlansIncludingStockOptions,ProceedsFromNotesPayable,ProceedsFromRepaymentsOfDebt,ProceedsFromSaleAndMaturityOfAvailableForSaleSecurities,ProceedsFromSaleAndMaturityOfMarketableSecurities,ProceedsFromSaleOfPropertyPlantAndEquipment,ProceedsFromStockPlans,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,ReceivableFromShareholdersOrAffiliatesForIssuanceOfCapitalStock,RepaymentsOfBankDebt,RepaymentsOfConvertibleDebt,RepaymentsOfDebt,RepaymentsOfLongTermDebt,ResearchAndDevelopmentExpense,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodTotalFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingAggregateIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,SharebasedCompensationArrangementBySharebasedPaymentAwardEquityInstrumentsOtherThanOptionsAggregateIntrinsicValueOutstanding,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,ShortTermInvestments,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockholdersEquityNoteStockSplitConversionRatio1,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueEmployeeStockPurchasePlan,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueStockOptionsExercised,TemporaryEquityAccretionToRedemptionValueAdjustment,TemporaryEquityCarryingAmountAttributableToParent,TemporaryEquityLiquidationPreference,TemporaryEquityParOrStatedValuePerShare,TemporaryEquitySharesAuthorized,TemporaryEquitySharesIssued,TemporaryEquitySharesOutstanding,TemporaryEquityStockIssuedDuringPeriodValueNewIssues,UnrecognizedTaxBenefits,UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued,UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions,UnrecognizedTaxBenefitsIncreasesResultingFromPriorPeriodTaxPositions,WarrantsAndRightsOutstanding,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesCommonStockSubjectToRepurchaseOrCancellation,WeightedAverageNumberOfSharesOutstandingBasic,OperatingLeaseExpense
2015-03-31,2015-06-18,10-Q,aTYR PHARMA INC,LIFE,CIK0001339970,USD,3168000.0,-4000.0,,2645000.0,,,,21215000.0,,,,603000.0,128000.0,19728684.0,59905000.0,55169000.0,,,,,,,,,,,,,,54512000.0,40613000.0,,,,21064955.0,0.001,185000000.0,1029731.0,1029731.0,1000.0,-9071000.0,,,,2000000.0,300000.0,369000.0,,,,,,,,,,209000.0,,-9.39,,,,,,,-77000.0,,,2329000.0,,,,,,,,,,,,,,,,765000.0,,,,187000.0,,,,,500000.0,1411000.0,100000.0,,,,,,,,59905000.0,11545000.0,3190000.0,,,,4322000.0,0.0,,,45072000.0,,1827000.0,,-6286000.0,-9071000.0,,-9071000.0,,,8922000.0,-8922000.0,,,,,,1287000.0,,,,231000.0,610000.0,,446000.0,,,200000.0,2897000.0,,380000.0,-149000.0,,,,501000.0,,,123000.0,,,,,657000.0,,,,69000.0,46299000.0,,,,,,1950000.0,,,,,1839000.0,,795000.0,,,,6593000.0,-119222000.0,,603000.0,,0.0,1.009,0.0153,,,,,,,,,,,,,,,,,,,,,-98006000.0,,7.9541,,,,,,,,141295000.0,171898000.0,0.001,143939765.0,141654309.0,141654309.0,,,,,,242000.0,,966322.0,39439.0,,
2015-06-30,2015-08-12,10-Q,aTYR PHARMA INC,LIFE,CIK0001339970,USD,3002000.0,,,2817000.0,,-106000.0,,269725000.0,,,,816000.0,,1190110.0,153081000.0,106175000.0,,,,,,,69311000.0,,,,,,,63066000.0,,,,,3813021.0,0.001,150000000.0,23639280.0,23639280.0,24000.0,-11186000.0,,,,,305000.0,291000.0,,,,,,,,,,,,-0.74,,,,,,,,,,3396000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,100000.0,,,,,,,,153081000.0,9372000.0,3248000.0,,,44738000.0,3489000.0,,,,,,,,,-11080000.0,,-11095000.0,,,10898000.0,-10898000.0,,,,,,1140000.0,,,,231000.0,610000.0,,299000.0,,,,146000.0,-106000.0,588000.0,-182000.0,,,,,,,,,,,,3218000.0,,,,,,,,,,,,,,,,2022000.0,,,,,,7502000.0,-130302000.0,,,,0.0,,,,,,,,,,,,2395288.0,7.7,,,,,,,,,39891000.0,139341000.0,,,,,,,,,15000.0,,0.0,0.001,7285456.0,0.0,0.0,,,,,,,,14901473.0,65351.0,,
2015-09-30,2015-11-10,10-Q,aTYR PHARMA INC,LIFE,CIK0001339970,USD,1590000.0,,,3569000.0,,-68000.0,,270832000.0,,,,1050000.0,,1509249.0,141369000.0,111381000.0,,,,,85000.0,,53580000.0,,,,,,,60053000.0,,,,,3813022.0,0.001,150000000.0,23639280.0,23639280.0,24000.0,-11291000.0,,,,,310000.0,211000.0,,,,,,,,,,,,-0.48,,,,,,,,,,3574000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,100000.0,,,,,,,,141369000.0,8776000.0,3307000.0,,,28010000.0,2640000.0,,,,,,,,,-11329000.0,,-11329000.0,,,11313000.0,-11313000.0,,,,,,990000.0,,,,231000.0,610000.0,,149000.0,,,,137000.0,38000.0,585000.0,-16000.0,,,,,,,,,,,,2578000.0,,,,,,,,,,,,,,,,1841000.0,,,,,,7739000.0,-141631000.0,,,,0.0,,,,,,,,,,,,2076150.0,8.29,,,,,,,,,48750000.0,129157000.0,,,,,,,,,,,0.0,0.001,7285456.0,0.0,0.0,,,,,,,,23581001.0,58280.0,,
2015-12-31,2016-03-30,10-K,aTYR PHARMA INC,LIFE,CIK0001339970,USD,3872000.0,-789000.0,297000.0,4595000.0,3748000.0,-171000.0,,273321000.0,15000.0,4856000.0,,4856000.0,297000.0,2668613.0,129675000.0,97950000.0,,,,72300000.0,171000.0,,69327000.0,,42510000.0,29814000.0,,,,53025000.0,39126000.0,,,25970.0,3782223.0,0.001,95500000.0,23670079.0,23670079.0,24000.0,-48144000.0,,,,,315000.0,130000.0,4176000.0,14181000.0,,24869000.0,,1528000.0,48319000.0,,,869000.0,,-3.7299999999999995,,,1710000.0,,,12700000.0,-29000.0,,,13112000.0,0.0,-47490000.0,-47973000.0,-483000.0,,13415000.0,3551000.0,84000.0,-16311000.0,734000.0,112000.0,865000.0,,1070000.0,2674000.0,3944000.0,,,,666000.0,0.0,-386000.0,925000.0,,,1411000.0,400000.0,,,,,,,,129675000.0,12148000.0,3366000.0,3366000.0,1776000.0,29814000.0,1776000.0,,,,147917000.0,,-71994000.0,,-36797000.0,-64466000.0,,-47988000.0,-357000.0,,64099000.0,-47616000.0,,,,,,841000.0,610000.0,,,,231000.0,,,,2885000.0,,118000.0,-171000.0,571000.0,-386000.0,,,0.0,,109445000.0,109445000.0,664000.0,,,,,2415000.0,,,76902000.0,604000.0,75648000.0,,,,,38115000.0,38115000.0,,,,5541000.0,1793000.0,,3237000.0,2000000.0,,3237000.0,34504000.0,-158124000.0,,,0.0,,,,899931.0,4.91,1900000.0,,,406966.0,1715028.0,11.29,6684000.0,2625280.0,8.83,6684000.0,2625280.0,8.83,2.78,6.37,11.29,,5063000.0,42510000.0,115050000.0,,7.9541,197253.0,171284000.0,,1411000.0,75903000.0,535000.0,15000.0,,0.0,,,,,,5033000.0,0.0,1523000.0,2404000.0,,,15838353.0,61814.0,,
2016-03-31,2016-05-11,10-Q,aTYR PHARMA INC,LIFE,CIK0001339970,USD,5876000.0,-264000.0,,3568000.0,,-19000.0,,274638000.0,,,,1280000.0,54000.0,3786103.0,115125000.0,87623000.0,,,,,38000.0,,21079000.0,,,,,,,54099000.0,1074000.0,,,,6927216.0,0.001,150000000.0,23677303.0,23677303.0,24000.0,-15935000.0,,,,,320000.0,49000.0,,,,,,,,,,233000.0,,-0.68,,,,,,,,,,4115000.0,,,,,,,,,,,,,,,,983000.0,,,,-858000.0,,,,,,,100000.0,,,,,,,,115125000.0,13191000.0,3427000.0,,,25557000.0,896000.0,,,,-827000.0,,14392000.0,,-12491000.0,-16087000.0,,,,,16115000.0,-16115000.0,,,,,,692000.0,,,,,231000.0,,461000.0,,,,100000.0,152000.0,557000.0,28000.0,,,,,9994000.0,9994000.0,314000.0,,,,,1575000.0,,,,11000.0,,,,,,24700000.0,24700000.0,,,,,1845000.0,,838000.0,,,838000.0,12000000.0,-174211000.0,,,,,,,,,,,,314448.0,1310569.0,,,3616257.0,8.04,,,,2.06,11.28,7.21,,,31949000.0,100432000.0,,,5144.0,,,,,,,,,,,,,,,,,,,,23631133.0,44136.0,,
2016-06-30,2016-08-10,10-Q,aTYR PHARMA INC,LIFE,CIK0001339970,USD,4723000.0,,,,,19000.0,,276120000.0,,,,1373000.0,,4005667.0,100486000.0,85890000.0,,,,,,,,,40735000.0,12655000.0,,,,43191000.0,,,,,5902480.0,0.001,150000000.0,23717683.0,23717683.0,24000.0,-15345000.0,,,,,291000.0,,,,,,,,,,,,,-0.65,,,,,,,,,,4126000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,100000.0,,,,,,,,100486000.0,13917000.0,3489000.0,,,,,,,,,,,,,-15383000.0,,-15383000.0,,,15433000.0,-15433000.0,,,,,,824000.0,,,,,386000.0,,438000.0,,,,175000.0,38000.0,,50000.0,,,,,,,,,,,,1964000.0,,,,,,,,,,,,,,,,1766000.0,,,,,,11307000.0,-189594000.0,,,,,,,,,,,,,,,,3822706.0,7.5,,,,,,,,,,86569000.0,,,,,,,,,,,,,,,,,,,,,,,23672527.0,29468.0,,
2016-09-30,2016-11-14,10-Q,aTYR PHARMA INC,LIFE,CIK0001339970,USD,3565000.0,,,,,7000.0,,277371000.0,,,,1224000.0,,4420665.0,85925000.0,73647000.0,,,,,,,,,36198000.0,10329000.0,,7.0,,34332000.0,,,,,6046633.0,0.001,150000000.0,23718529.0,23718529.0,24000.0,-13831000.0,,,,,211000.0,,,,,,,,,,,,,-0.58,,,,,,,,,,3470000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,100000.0,,,,,,,,85925000.0,11936000.0,2640000.0,,,,,,,,,,,,,-13819000.0,,-13819000.0,,,13865000.0,-13865000.0,,,,,,618000.0,,,,,386000.0,,232000.0,,,,353000.0,-12000.0,,46000.0,,,,,,,,,,,,3117000.0,,,,,,,,,,,,,,,,1596000.0,,,,,,10395000.0,-203413000.0,,,,,,,,,,,,,,,,4248838.0,6.83,,,,,,,,,,73989000.0,,,,,,,,,,,,,,,,,,,,,,,23696511.0,21871.0,,
2016-12-31,2017-03-16,10-K,aTYR PHARMA INC,LIFE,CIK0001339970,USD,2606000.0,-531000.0,173000.0,5450000.0,4632000.0,-76000.0,278832000.0,278832000.0,,5029000.0,217000.0,5029000.0,173000.0,4250049.0,80524000.0,74768000.0,,,,37800000.0,,,,,33759000.0,4002000.0,,11.0,,38388000.0,-14637000.0,38388000.0,,121512.0,5131515.0,0.001,150000000.0,23744832.0,23744832.0,24000.0,-57760000.0,,,,,130000.0,,3874000.0,21624000.0,,33713000.0,,2711000.0,71149000.0,,,900000.0,,-2.9699999999999998,,0.34,1977000.0,9600000.0,,,,,-29000.0,15094000.0,0.0,-57096000.0,-57904000.0,-808000.0,-49000.0,22902000.0,,141000.0,-19687000.0,,,675000.0,,2720000.0,6800000.0,-932000.0,,,,421000.0,0.0,65000.0,225000.0,225000.0,,,500000.0,,,,,,,,80524000.0,8525000.0,,339000.0,9198000.0,,,,,4697000.0,4697000.0,33527000.0,33527000.0,-52861000.0,-52861000.0,-70421000.0,,-57855000.0,36000.0,,70467000.0,-57940000.0,,,,,,386000.0,386000.0,,,,,,,,3473000.0,,333000.0,95000.0,,65000.0,,,0.0,,28089000.0,,600000.0,0.001,,5000000.0,,2621000.0,,,,20000.0,,,,,9736000.0,62216000.0,,,143000.0,-57855000.0,6053000.0,1421000.0,,5202000.0,,5202000.0,5202000.0,42846000.0,-215979000.0,,,13000.0,,,,1419562.0,6.27,34000.0,860819.0,10.17,,2266419.0,3.34,519000.0,4014988.0,6.73,519000.0,4014988.0,6.73,1.24,,5.56,4000.0,519000.0,,62801000.0,,,15892.0,,143000.0,,,20000.0,,,,,,,,,13000000.0,0.0,6077000.0,1890000.0,,,23681019.0,25984.0,,
2017-03-31,2017-05-11,10-Q,aTYR PHARMA INC,LIFE,CIK0001339970,USD,1246000.0,-74000.0,37000.0,4160000.0,,-68000.0,,280134000.0,,,,1277000.0,-37000.0,4878731.0,65735000.0,63782000.0,,,,,20000.0,,26521000.0,,33034000.0,,,15.0,,28900000.0,-9488000.0,,,,6282612.0,0.001,150000000.0,23780976.0,23780976.0,24000.0,-13397000.0,,,,,49000.0,,,,,,,,,,,226000.0,,-0.56,,,,,,,,,,4007000.0,,,,,,,,,,,,,,,,-2792000.0,,,,-776000.0,,,,,,,200000.0,,,,,,,,65735000.0,6549000.0,,1094000.0,8480000.0,,,,,,1000.0,,4399000.0,,-13888000.0,-13405000.0,,,,,13211000.0,-13211000.0,,,,,,1749000.0,,,,293000.0,773000.0,,683000.0,,,,330000.0,8000.0,,-194000.0,,,,,11489000.0,,262000.0,,,,,1848000.0,,,,1000.0,,,,,,16150000.0,,,,,,1623000.0,,,,,,9204000.0,-229384000.0,,,,,,,,,,122894.0,6.98,,765719.0,,,4657018.0,6.16,,,,1.01,,3.29,,,,50706000.0,,,795.0,,,,,,,,,,,,,,,,,,,,23739057.0,9039.0,,
2017-06-30,2017-08-14,10-Q,aTYR PHARMA INC,LIFE,CIK0001339970,USD,2669000.0,,,4194000.0,,-57000.0,,281586000.0,,,,1183000.0,,5028464.0,61472000.0,59098000.0,,,,,,,,,21306000.0,,,9.0,,35915000.0,,,,,6258970.0,0.001,150000000.0,23837204.0,23837204.0,24000.0,-12127000.0,,,,,,,,,,,,,,,,,,-0.51,,,,,,,,,,3487000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,300000.0,,,,,,,,61472000.0,9649000.0,,2786000.0,11792000.0,,,,,,,,,,,-12138000.0,,,,,11907000.0,-11907000.0,,,,,,2071000.0,,,,420000.0,1108000.0,,543000.0,,,,371000.0,11000.0,,-231000.0,,,,,,,,,,,,1877000.0,,,,,,,,,,,,,,,,2003000.0,,,,,,8420000.0,-241522000.0,,,,,,,,,,,,,,,,4763060.0,6.03,,,,,,,,,,40031000.0,,,,,,,,,,,,,,,,,,,,,,,23810112.0,3188.0,,
