end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableCurrent,AccountsReceivableNetCurrent,AccretionAmortizationOfDiscountsAndPremiumsInvestments,AccruedAdvertisingCurrent,AccruedLiabilitiesCurrent,AccruedVacationCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapitalCommonStock,AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationRestrictedStockUnitsRequisiteServicePeriodRecognition,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,AllocatedShareBasedCompensationExpense,AmortizationOfFinancingCostsAndDiscounts,Assets,AssetsCurrent,AssetsHeldInTrustNoncurrent,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,AvailableForSaleDebtSecuritiesAmortizedCostBasis,AvailableForSaleSecuritiesDebtSecurities,BusinessAcquisitionPercentageOfVotingInterestsAcquired,CapitalExpendituresIncurredButNotYetPaid,CapitalLeaseObligationsCurrent,CapitalLeaseObligationsNoncurrent,CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,CapitalLeasesFutureMinimumPaymentsNetMinimumPayments1,CapitalLeasesFutureMinimumPaymentsPresentValueOfNetMinimumPayments,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashFDICInsuredAmount,CashUninsuredAmount,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,CommonStockCapitalSharesReservedForFutureIssuance,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ComprehensiveIncomeNetOfTax,ConstructionInProgressGross,ConvertibleDebtCurrent,CostOfRevenue,DebtConversionConvertedInstrumentSharesIssued1,DeferredCosts,DeferredCostsCurrent,DeferredRentCredit,DeferredRevenueCurrent,DeferredRevenueNoncurrent,DeferredTaxAssetsDerivativeInstruments,DeferredTaxAssetsGross,DeferredTaxAssetsInProcessResearchAndDevelopment,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOther,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,DeferredTaxAssetsValuationAllowance,DeferredTaxLiabilitiesOther,DepositsMoneyMarketDeposits,Depreciation,DepreciationAndAmortization,DerivativeLiabilitiesCurrent,DerivativeLossOnDerivative,DilutiveSecurities,DueToRelatedPartiesCurrent,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationOtherReconcilingItemsPercent,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EffectiveIncomeTaxRateReconciliationTaxCredits,EmployeeRelatedLiabilitiesCurrent,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,FairValueAdjustmentOfWarrants,FairValueLiabilitiesMeasuredOnRecurringBasisObligations,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityGainLossIncludedInEarnings,FeesAndCommissions,FinanceLeaseInterestExpense,FinanceLeaseLiability,FinanceLeaseLiabilityCurrent,FinanceLeaseLiabilityNoncurrent,FinanceLeaseLiabilityPaymentsDue,FinanceLeaseLiabilityPaymentsDueNextTwelveMonths,FinanceLeaseLiabilityPaymentsDueYearFour,FinanceLeaseLiabilityPaymentsDueYearThree,FinanceLeaseLiabilityPaymentsDueYearTwo,FinanceLeaseLiabilityPaymentsRemainderOfFiscalYear,FinanceLeaseLiabilityUndiscountedExcessAmount,FinanceLeasePrincipalPayments,FinanceLeaseRightOfUseAssetAmortization,FinanceLeaseWeightedAverageDiscountRatePercent,FurnitureAndFixturesGross,GainLossOnDispositionOfAssets1,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,GrossProfit,ImpairmentOfIntangibleAssetsExcludingGoodwill,ImpairmentOfLongLivedAssetsToBeDisposedOf,IncomeTaxExpenseBenefit,IncomeTaxesPaidNet,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInInventories,IncreaseDecreaseInOperatingLeaseLiability,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInPrepaidExpense,InterestIncomeExpenseNet,InterestIncomeExpenseNonoperatingNet,InterestPaidNet,InterestPayableCurrent,InventoryNet,InvestmentCompanyDistributableEarningsLossAccumulatedCapitalLossCarryforward,InvestmentIncomeInterest,InvestmentIncomeNonoperating,LeaseholdImprovementsGross,LesseeOperatingLeaseDiscountRate,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilityForUncertainTaxPositionsCurrent,LongTermNotesPayable,MachineryAndEquipmentGross,MarketableSecuritiesCurrent,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersDiluted,NewAccountingPronouncementOrChangeInAccountingPrincipleEffectOfAdoptionQuantification,NoncashOrPartNoncashAcquisitionFixedAssetsAcquired1,NonoperatingIncomeExpense,NotesAndLoansPayable,NumberOfOperatingSegments,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseCost,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeasePayments,OperatingLeaseRightOfUseAsset,OperatingLeaseRightOfUseAssetAmortizationExpense,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsDueThereafter,OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,OperatingLeaseWeightedAverageDiscountRatePercent,OtherAccruedLiabilitiesCurrent,OtherAssetsCurrent,OtherAssetsNoncurrent,OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,OtherNoncashIncome,OtherNonoperatingIncomeExpense,PaymentsOfDebtIssuanceCosts,PaymentsOfStockIssuanceCosts,PaymentsToAcquireBusinessesGross,PaymentsToAcquireMarketableSecurities,PaymentsToAcquirePropertyPlantAndEquipment,PaymentsToInvestInDecommissioningFund,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidAdvertising,PrepaidExpenseAndOtherAssetsCurrent,PrepaidExpenseCurrent,PrepaidInsurance,ProceedsFromConvertibleDebt,ProceedsFromIssuanceInitialPublicOffering,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfConvertiblePreferredStock,ProceedsFromIssuanceOfPreferredStockPreferenceStockAndWarrants,ProceedsFromIssuanceOfPrivatePlacement,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfNotesPayable,ProceedsFromSaleAndMaturityOfMarketableSecurities,ProceedsFromStockOptionsExercised,ProceedsFromStockPlans,ProceedsFromWarrantExercises,ProfessionalFees,ProfitLoss,PropertyPlantAndEquipmentDisposals,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,RelatedPartyTransactionDueFromToRelatedParty,RelatedPartyTransactionExpensesFromTransactionsWithRelatedParty,RepaymentsOfDebtAndCapitalLeaseObligations,RepaymentsOfRelatedPartyDebt,ResearchAndDevelopmentExpense,RestrictedCashNoncurrent,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,RevenueFromContractWithCustomerIncludingAssessedTax,RevenueRemainingPerformanceObligation,RightOfUseAssetObtainedInExchangeForFinanceLeaseLiability,RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability,SaleOfStockNumberOfSharesIssuedInTransaction,SaleOfStockPricePerShare,SecurityDeposit,SellingAndMarketingExpense,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardAcceleratedCompensationCost,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMaximum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMinimum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMaximum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMinimum,SharePrice,SharesIssuedPricePerShare,SharesSubjectToMandatoryRedemptionSettlementTermsNumberOfShares,StockholdersEquity,StockholdersEquityNoteStockSplitConversionRatio1,StockIssued1,StockIssuedDuringPeriodSharesConversionOfConvertibleSecurities,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueEmployeeStockPurchasePlan,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValueStockOptionsExercised,StockRedeemedOrCalledDuringPeriodShares,StockRedeemedOrCalledDuringPeriodValue,StockRepurchasedAndRetiredDuringPeriodValue,TemporaryEquityCarryingAmountAttributableToParent,TemporaryEquitySharesOutstanding,UnrealizedGainLossOnSecurities,VariableLeaseCost,WarrantsAndRightsOutstanding,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,DeferredIncomeTaxLiabilities,DeferredTaxAssetsDeferredIncome,FinanceLeaseLiabilityPaymentsDueYearFive,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueAfterYearFive,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearFive,LesseeOperatingLeaseLiabilityPaymentsDueYearFour,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo
2017-06-30,2017-08-14,10-Q,"DERMTECH, INC.",DMTK,CIK0001651944,USD,53986.0,,,,,,,,,,,,,,,146021746.0,843437.0,145178309.0,,,,,,,,,,,,,744837.0,719837.0,,,250000.0,,,,0.0,,5070560.0,5070560.0,5034515.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,8606.0,4236.0,-0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49488.0,,49488.0,,,,98600.0,,,,,,,14796.0,,,,5089472.0,146021746.0,58222.0,,,,,145978974.0,145978974.0,-145187500.0,-145187500.0,-71637.0,-71637.0,-31716.0,-23110.0,,,,,,22525.0,-22525.0,,,,,,,,,,,,,,,,,,,,,,,344725.0,,145187500.0,,,0.0,,0.0,0.0,0.0,,,98600.0,,,140875000.0,,,,5612500.0,140465.0,,,,,,,,,,,,,,304266.0,,,-34509.0,,,,,,,,,,,,,,,,,,10.0,,13459440.0,5000006.0,,,,,,,135329283.0,,,,135932268.0,0.0,135932268.0,13459440.0,-23987.0,,,,3645704.0,,,,,,,,,,
2017-09-30,2017-11-13,10-Q,"DERMTECH, INC.",DMTK,CIK0001651944,USD,13122.0,,,,,,,,,,,,,,,146234193.0,704794.0,145529399.0,,,,,,,,,,,,,607093.0,,,,250000.0,,,,0.0,,5078655.0,5078655.0,4788058.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,-328515.0,11095.0,-0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351090.0,,,,5055467.0,146234193.0,24217.0,,,,,,,,,,,246452.0,-82063.0,,,,,,104638.0,-104638.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,,,97701.0,,,,,,,,,,,,,,,,,,,,25000.0,,,,,211943.0,,,,,,,,,,,,,,,,,,18.0,,13451345.0,5000001.0,,,,,,,,,,,,,136178725.0,13451345.0,0.0,,,5070560.0,5070560.0,,,,,,,,,,
2017-12-31,2018-02-13,10-Q,"DERMTECH, INC.",DMTK,CIK0001651944,USD,27014.0,,,,,,,,,,,,,,,146499791.0,621356.0,145878435.0,,,,,,,,,,,,,554273.0,,1242000.0,,250000.0,,,,0.0,,5086062.0,5078655.0,4536352.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,-326418.0,11095.0,-0.01,,,,,,,,,,,,30000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360898.0,,,,5069359.0,146499791.0,38109.0,,,,,,,,,,,251706.0,-74712.0,,,,,,97330.0,-97330.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,,,67083.0,,,,,,,,,,,,,,,,,,,347635.0,25000.0,,,,,463649.0,,,,,,,,,,,,,,,,,,18.0,,13443938.0,-805000.0,,,,,,,,,,,,,136430431.0,13443938.0,-11862.0,,,5078655.0,5078655.0,,,,,,,,,,
2018-03-31,2018-06-29,10-K,"DERMTECH, INC.",DMTK,CIK0001651944,USD,30853.0,,,,,,,,,,,226000.0,,,,146893595.0,543445.0,146350150.0,,,,,,,,,,,,,449942.0,424942.0,,,250000.0,,,,0.0,,5091071.0,5091071.0,4146387.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,-1086961.0,11095.0,-0.060000000000000005,,,,,,,,,,,,90000.0,,,,,,,,,,,,,,,,,,,,,,,,26355.0,,,,,,93503.0,,,,,,,1689348.0,1208066.0,,,5073198.0,146893595.0,41948.0,,,,,145985833.0,,-145187500.0,,-373391.0,,-1424593.0,-230554.0,,,,,,387993.0,-306243.0,,,,,,,,,,,,,,,,,,,,,,,344725.0,,145187500.0,,,0.0,,0.0,0.0,0.0,,,93503.0,,,140875000.0,0.0,,,5612500.0,162255.0,,,,,,90000.0,,,,,347635.0,,,319197.0,,,853614.0,,,,,,,,,,,,,,,,,,18.0,,13438929.0,1459000.0,,,,,,,135329283.0,,,,136820396.0,0.0,136820396.0,13438929.0,-54983.0,,,,4721185.0,,,,,,,,,,
2018-06-30,2018-08-10,10-Q,"DERMTECH, INC.",DMTK,CIK0001651944,USD,98642.0,,,,,,,,,,,250000.0,,,,147405172.0,453064.0,146952108.0,,,,,,,,,,,,,385560.0,-64382.0,,,,,11.5,,0.0,,5102741.0,5102741.0,3702599.0,,,,,,,,,,,,,,,,,,,,,,,,,,-562289.0,11095.0,-0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,67789.0,,,,,,-25999.0,,,,,,,649640.0,649640.0,,,5140987.0,147405172.0,109737.0,,,,,0.0,,0.0,,-64382.0,,-2253000.0,-118501.0,,,,,,158170.0,-158170.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,0.0,,0.0,0.0,0.0,,,67504.0,,,0.0,,,,5612500.0,0.0,,,,,,30000.0,,,,,,,,0.0,,,1297402.0,,,,,,,,,,,,,,,,,,,,13427259.0,-326000.0,,,,,,,,,,,443788.0,,137264184.0,13427259.0,-47682.0,,,,5091071.0,,,,,,,,,,
2018-09-30,2018-11-14,10-Q,"DERMTECH, INC.",DMTK,CIK0001651944,USD,631667.0,,,,,,,,,,,246000.0,,200000.0,,147940218.0,311426.0,147628792.0,,,,,0.93,,,,,,,,233921.0,,1003000.0,,,,11.5,,0.0,,5164033.0,5164033.0,3700588.0,,,,687000.0,,,,,,,,,,,,,,,,,,19000.0,,,,-629188.0,11095.0,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,840000.0,-46000.0,0.0,,,,,,,,,,,,-100000.0,,,,331000.0,661182.0,,,,5674012.0,147940218.0,642762.0,,,,,,,,,,,-2210000.0,-627168.0,,,-100000.0,,,2064000.0,-2110000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,,,77505.0,,,,,,,,,,,,,,,,0.0,,,,,,,549000.0,,1299422.0,641000.0,641000.0,,,,,,,675000.0,,,0.7727,,,0.0277,,,,,13365967.0,-2285000.0,,,,,,,5000.0,,,,,,137266196.0,13365967.0,15510.0,,,,4411255.0,,,,,,,,,,
2018-12-31,2019-02-14,10-Q,"DERMTECH, INC.",DMTK,CIK0001651944,USD,712702.0,286000.0,580000.0,,,286000.0,234000.0,150000.0,,66021000.0,,912000.0,,900000.0,963000.0,5664000.0,5399000.0,148463660.0,,,,,,,,,,,,,4753000.0,,4753000.0,3511000.0,,,11.5,6601000.0,0.0001,15099554.0,4411567.0,4411567.0,1000.0,,,5019000.0,2627000.0,,,,85000.0,1552000.0,,735000.0,17951000.0,1473000.0,0.0,428000.0,15431000.0,86000.0,114000.0,17523000.0,428000.0,,76000.0,,2880000.0,351000.0,-774751.0,36094.0,-2.32,0.0,0.21,-0.205,,,0.007,480000.0,,,,,,,,,,,,,,,,,,,,34000.0,,,3515000.0,-185000.0,0.0,,,1000.0,,219000.0,,-8000.0,,-60000.0,,,-1093000.0,,164000.0,40000.0,663000.0,835712.0,,14000.0,,11019000.0,5664000.0,10503000.0,,516000.0,314000.0,,11128000.0,,-12000.0,,-7605000.0,,-9500434.0,-271185.0,,,-1444000.0,,,8706295.0,-8891295.0,,,,,,,,,,,,,,,,14000.0,5000.0,50000.0,,,-351000.0,215000.0,,,,12000.0,,0.0,,0.0,0.0,0.0,,26000.0,41181.0,2000.0,6800000.0,,,,4538000.0,,,,,5000.0,,,,-10004000.0,0.0,365000.0,215000.0,,0.0,,,2054000.0,,-71377000.0,2442000.0,2442000.0,,,,,,,2806000.0,912000.0,,,0.7825,0.723,,0.03,0.0246,,,13339563.0,-5355000.0,,,,,,,5000.0,,,,,,137769763.0,13339563.0,-851.0,,,,9574946.0,,,,,,,,,,
2019-03-31,2019-06-14,10-K,"DERMTECH, INC.",DMTK,CIK0001651944,USD,1522158.0,,,,,,,,,,,258000.0,,300000.0,1781000.0,12439724.0,81744.0,12357980.0,,,,,,4000.0,,,,,,30000.0,30487.0,-419455.0,2041000.0,-2712000.0,250000.0,,,,0.0,,5260831.0,5260831.0,3201932.0,,,,635000.0,,,,,,,,,,,,,,,,,,19000.0,,,185000.0,-201067.0,36095.0,-1.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1528000.0,-39000.0,0.0,,,,1491305.0,-302000.0,,-1000.0,,72000.0,-42246.0,364000.0,-1968000.0,,,,1500000.0,2863101.0,2863123.0,,,6589503.0,12439724.0,1558253.0,,,,,,,-6000.0,,-2706000.0,,-5156000.0,743391.0,-45000.0,,-2153000.0,36095.0,,2964000.0,-3003000.0,,,,,,,,,,,,,,,,,,,,,-185000.0,,0.0,,0.0,6000.0,,0.0,,0.0,0.0,0.0,,,51257.0,,,0.0,,,,0.0,25000.0,,,,,,120000.0,-5156000.0,0.0,,,,0.0,,0.0,572000.0,,1798072.0,596000.0,596000.0,,,,,,,864000.0,258000.0,,0.723,,,0.0251,,,,,81701.0,-10298000.0,,,,,,,,,,,944455.0,,850217.0,81701.0,59363.0,,,,4411279.0,,,,,,,,,,
2019-06-30,2019-08-13,10-Q,"DERMTECH, INC.",DMTK,CIK0001651944,USD,2353005.0,,,,,,,,,,,258000.0,,300000.0,,12493086.0,61032.0,12432054.0,,,,,,,,,,,,15000.0,15282.0,-15205.0,2122000.0,,250000.0,,,,0.0,,5274576.0,5274576.0,3340730.0,,,,686000.0,,,,,,,,,,,,,,,,,,100000.0,,,,-4237.0,,-0.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1706000.0,-72000.0,0.0,,0.0,,900406.0,,,,,,-5507.0,438000.0,-324000.0,,,,2400000.0,70854.0,70855.0,,,6781659.0,12493086.0,2469159.0,,,,,10500.0,,,,-25705.0,,-3692000.0,-143031.0,,,-364000.0,116154.0,,3256000.0,-3328000.0,,,,,,,,,,,,,,,,,,,,,-40000.0,,,,,,,0.0,,0.0,0.0,0.0,,,45750.0,,,,,,,0.0,10500.0,,,,,,30000.0,,0.0,,,,,,,518000.0,,1659278.0,614000.0,614000.0,,,,,,,1032000.0,,,0.732,,,0.0224,,,,,67956.0,-13691000.0,,,,,,,41000.0,,41000.0,,-138798.0,,711419.0,67956.0,3220.0,,,,4419781.0,,,,,,,,,,
2019-09-30,2019-11-07,10-Q,"DERMTECH, INC.",DMTK,CIK0001651944,USD,,1004000.0,814000.0,,,171000.0,350000.0,208000.0,,104889000.0,,684000.0,200000.0,700000.0,,23988000.0,23694000.0,,,,,,,,,,,,,,21437000.0,,21437000.0,,250000.0,,,5209.0,0.0001,50000000.0,11964329.0,4411567.0,1000.0,-5726000.0,,,779000.0,,,,85000.0,1457000.0,,,,,,,,,,,,,20000.0,,,,,,-0.8,,,,,,,1099000.0,500000.0,,0.0,-100000.0,,,,,,,,,,,,,,,,34000.0,,928000.0,3212000.0,-214000.0,0.0,0.0,,,,,,,,,,,-364000.0,,,44000.0,,,,32000.0,,5094000.0,23988000.0,5094000.0,,,343000.0,,,,,,,,-5726000.0,,,,433000.0,,,5945000.0,-6159000.0,,,,,,,,1476000.0,,153000.0,599000.0,582000.0,,142000.0,,46000.0,24000.0,84000.0,,,-131000.0,,,,,,,0.0001,5000000.0,,,,,1399000.0,,1281000.0,,,,,,,,,,,,,,,0.0,418000.0,210000.0,,,,,757000.0,,-85996000.0,565000.0,565000.0,,,,,,21200000.0,1976000.0,,,0.735,,,0.0168,,,,6.5,,18894000.0,,,,,,,718000.0,,,,,,,,,,,,7134642.0,,,,,,,,,,
