end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,AccountsPayableRelatedPartiesCurrent,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapital,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AllocatedShareBasedCompensationExpense,AmortizationOfDebtDiscountPremium,Assets,AssetsCurrent,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashFDICInsuredAmount,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,ClassOfWarrantOrRightNumberOfSecuritiesCalledByEachWarrantOrRight,ClassOfWarrantOrRightOutstanding,CommonStockCapitalSharesReservedForFutureIssuance,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ComprehensiveIncomeNetOfTax,CurrentFederalTaxExpenseBenefit,CurrentForeignTaxExpenseBenefit,CurrentIncomeTaxExpenseBenefit,DebtConversionConvertedInstrumentAmount1,DebtConversionConvertedInstrumentSharesIssued1,DebtInstrumentUnamortizedDiscountPremiumAndDebtIssuanceCostsNet,DebtWeightedAverageInterestRate,DeferredFederalIncomeTaxExpenseBenefit,DeferredForeignIncomeTaxExpenseBenefit,DeferredIncomeTaxExpenseBenefit,DeferredTaxAssetsGross,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsOperatingLossCarryforwardsDomestic,DeferredTaxAssetsOperatingLossCarryforwardsForeign,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,DeferredTaxAssetsValuationAllowance,DerivativeLiabilities,DividendsShareBasedCompensationCash,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationShareBasedCompensationExcessTaxBenefitAmount,EffectOfExchangeRateOnCashAndCashEquivalents,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,GainLossRelatedToLitigationSettlement,GeneralAndAdministrativeExpense,GrantsReceivable,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncomeTaxesPaidNet,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationChangeInEnactedTaxRate,IncomeTaxReconciliationDeductions,IncomeTaxReconciliationForeignIncomeTaxRateDifferential,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationStateAndLocalIncomeTaxes,IncomeTaxReconciliationTaxContingencies,IncomeTaxReconciliationTaxCreditsOther,IncomeTaxReconciliationTaxCreditsResearch,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsPayableRelatedParties,IncreaseDecreaseInDeferredLiabilities,IncreaseDecreaseInIncomeTaxesReceivable,IncreaseDecreaseInOtherAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInOtherCurrentAssets,IncreaseDecreaseInOtherDeferredLiability,IncreaseDecreaseInPrepaidExpense,IncrementalCommonSharesAttributableToContingentlyIssuableShares,IntangibleAssetsNetExcludingGoodwill,InterestExpenseOnPrepetitionLiabilitiesRecognizedInStatementOfOperations,InterestIncomeOther,InterestPaidNet,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueAfterYearFive,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearFive,LesseeOperatingLeaseLiabilityPaymentsDueYearFour,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LoansPayable,LongTermDebt,LongTermDebtMaturitiesRepaymentsOfPrincipalInRollingYearFour,LongTermDebtMaturitiesRepaymentsOfPrincipalInRollingYearThree,LongTermDebtMaturitiesRepaymentsOfPrincipalInRollingYearTwo,LongTermDebtNoncurrent,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NoncashOrPartNoncashAcquisitionIntangibleAssetsAcquired1,NonoperatingIncomeExpense,ObligationWithJointAndSeveralLiabilityArrangementAmountReceivable,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseExpense,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFiveYears,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsDueThereafter,OperatingLeaseWeightedAverageDiscountRatePercent,OperatingLossCarryforwards,OriginationOfLoanToPurchaseCommonStock,OtherAssetsNoncurrent,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossArisingDuringPeriodNetOfTax,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,OtherDeferredCostsNet,OtherLiabilitiesCurrent,OtherLongTermDebtNoncurrent,OtherNonoperatingExpense,OtherNonoperatingIncome,OtherNonoperatingIncomeExpense,OtherResearchAndDevelopmentExpense,PaymentsToAcquireIntangibleAssets,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PrepaidExpenseCurrent,ProceedsFromContributedCapital,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfDebt,ProceedsFromPrincipalRepaymentsOnLoansAndLeasesHeldForInvestment,ProceedsFromStockOptionsExercised,ProceedsFromWarrantExercises,ProfitLoss,ResearchAndDevelopmentExpense,RetainedEarningsAccumulatedDeficit,Revenues,SaleOfStockConsiderationReceivedOnTransaction,SaleOfStockConsiderationReceivedPerTransaction,SaleOfStockNumberOfSharesIssuedInTransaction,SaleOfStockPricePerShare,SecuritiesPurchasedUnderAgreementsToResellLiability,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsDiscountForPostvestingRestrictions,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendPayments,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMaximum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMinimum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMaximum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMinimum,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsExpirations,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedWeightedAverageGrantDateFairValue,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedWeightedAverageGrantDateFairValue,SharePrice,SharesIssued,SharesIssuedPricePerShare,StockholdersEquity,StockIssued1,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesOther,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValueShareBasedCompensation,StockIssuedDuringPeriodValueStockOptionsExercised,ValueAddedTaxReceivable,ValueAddedTaxReceivableCurrent,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,CapitalLeasesFutureMinimumPaymentsPresentValueOfNetMinimumPayments,CommonStockOtherSharesOutstanding,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,DemutualizationByInsuranceEntitySecuritiesIssuedGrossCashProceeds,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationOtherAdjustments,EmployeeBenefitsAndShareBasedCompensation,FairValueAdjustmentOfWarrants,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,LongTermDebtAndCapitalLeaseObligationsCurrent,OperatingLeasesFutureMinimumPaymentsDueInFourAndFiveYears,OtherIncome,OtherOperatingIncomeExpenseNet,PreferredStockPerShareAmountsOfPreferredDividendsInArrears,ProceedsFromIssuanceInitialPublicOffering,ProceedsFromOtherDebt,ResearchAndDevelopmentInProcess,StockAndWarrantsIssuedDuringPeriodValuePreferredStockAndWarrants,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,TaxAdjustmentsSettlementsAndUnusualProvisions
2018-12-31,2019-03-29,10-K,"Inmune Bio, Inc.",INMB,CIK0001711754,USD,553221.0,,270545.0,6529.0,25446196.0,5375359.0,,,17363342.0,849342.0,186204.0,186204.0,-1184507.0,250000.0,,,,,0.001,200000000.0,8719441.0,8719441.0,8719.0,-12465536.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,1667033.0,0.0,355568.0,340005.0,971460.0,1667033.0,,,-1.43,0.21,1546922.0,-25513.0,,,9085100.0,,0.0,,0.0,1487596.0,71000.0,,-4019.0,-2612404.0,-418095.0,,,,426964.0,87085.0,,485349.0,,,,-27095.0,,16514000.0,,,0.0,,,,,,,,823766.0,17363342.0,823766.0,,,,,,,900000.0,,-2058994.0,-12440023.0,,,17989.0,12440023.0,-12440023.0,,,,,,,,,,,,,,,,,-25513.0,-25513.0,-25513.0,,,,,,,,,0.001,10000000.0,0.0,0.0,15552.0,7200000.0,900000.0,,,,,,3354923.0,-13597868.0,0.0,,,,,,10001359.0,,,,0.0,,2.67,2.62,,0.0256,0.024,,,841333.0,7.8,0.0,0.0,1632000.0,,1632000.0,7.8,0.0,7.8,0.0,6.37,7.71,,,,16539576.0,,400000.0,,0.0,,4626000.0,900000.0,,,,187728.0,37382.0,8676701.0,,,,,,,,,,,,,,,,,,,,,
2019-03-31,2019-05-15,10-Q,"Inmune Bio, Inc.",INMB,CIK0001711754,USD,471640.0,,9220.0,5807.0,33671016.0,974699.0,,,23644510.0,7130510.0,,6048922.0,5862718.0,,,,,,0.001,200000000.0,9740261.0,9740261.0,9740.0,-1901767.0,,,,,,,,,,,,,,,,,,,-0.2,,,-722.0,,,1298379.0,600000.0,,0.0,,,,,,,,,,,-173975.0,-168931.0,,13516.0,,,,179209.0,,16514000.0,,10042.0,0.0,,,,,,,,780860.0,23644510.0,,,,,,,,7251142.0,,-1387702.0,-1901045.0,,,34525.0,1911087.0,-1911087.0,,,,,,,,,,,,,,,,,-722.0,-722.0,-722.0,,,,,10042.0,10042.0,,,0.001,10000000.0,0.0,0.0,275774.0,7300000.0,7251142.0,,,,,,612708.0,-15498913.0,0.0,,,,,,974699.0,,,,,,,,,,,,,994000.0,7.8,0.0,0.0,0.0,,1632000.0,7.8,0.0,5.77,0.0,,,,,,22863650.0,,,,0.0,,,,,,,,165558.0,9388645.0,,,,,,,,,,,,,,,,,,,,,
2019-06-30,2019-08-09,10-Q,"Inmune Bio, Inc.",INMB,CIK0001711754,USD,438217.0,,69891.0,-19207.0,42686569.0,974696.0,,,27529817.0,10806583.0,,9363964.0,,,,,,,0.001,200000000.0,10762473.0,10762473.0,10762.0,-417097.0,,,,,,,,,,,,,,,,,,,-0.04,,,,,,1335727.0,600000.0,,,,,,,,,,,,,,,,,,,,,,16514000.0,,36340.0,,241876.0,32508.0,0.0,54685.0,53092.0,51546.0,50045.0,692689.0,27529817.0,515638.0,,,,,,,,,,-392083.0,,,49329.0,428423.0,-428423.0,,184581.0,7530.0,177051.0,209234.0,,,,,,,,0.1,,,,-25014.0,-25014.0,-25014.0,,,,,,36340.0,,,0.001,10000000.0,0.0,0.0,200024.0,,,,,,,,634696.0,-15890996.0,0.0,,,,,,974696.0,,,,,,,,,,,,,1146667.0,7.8,,,,3182400.0,1632000.0,7.8,,,2236000.0,,,,,,26837128.0,,,,,,,4957879.0,,,,,104697.0,10150810.0,,,,,,,,,,,,,,,,,,,,,
2019-09-30,2019-11-08,10-Q,"Inmune Bio, Inc.",INMB,CIK0001711754,USD,337238.0,,162111.0,-54749.0,43661265.0,974696.0,,,25396335.0,8683119.0,,7382661.0,,,,,,,0.001,200000000.0,10762473.0,10762473.0,10762.0,-3102508.0,,,,,,,,,,,,,,,,,,,-0.28,,,,,,1916200.0,600000.0,,,,,,,,,,,,,,,,,,,,,,16514000.0,,17220.0,,241876.0,32508.0,,54685.0,53092.0,51546.0,50045.0,687019.0,25396335.0,515504.0,,,,,,,,,,-3066966.0,,,,3084186.0,-3084186.0,,187670.0,16155.0,171515.0,199216.0,,,,,,,,0.1,,,,,-35542.0,-35542.0,,,,,,17220.0,,,0.001,10000000.0,0.0,0.0,122030.0,,,,,,,,1167986.0,-18957962.0,,,,,,,974696.0,,,,,,,,,,,,,1299333.0,7.8,,,,,1632000.0,7.8,,,,,,,,,24709316.0,,,,,,,,,,,,105842.0,10762473.0,,,,,,,,,,,,,,,,,,,,,
2019-12-31,2020-03-11,10-K,"Inmune Bio, Inc.",INMB,CIK0001711754,USD,401989.0,,290102.0,-8515.0,44833703.0,4096538.0,,,24470321.0,7764778.0,6995525.0,6996000.0,6809321.0,,,,,,0.001,200000000.0,10770948.0,10770948.0,10771.0,-7693357.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,1908159.0,0.0,1314314.0,378875.0,214970.0,1908159.0,,,-0.75,,804457.0,-15044.0,,,6016056.0,850000.0,,,,241126.0,,323820.0,-22993.0,-1612444.0,-159154.0,67005.0,4622.0,353561.0,-151232.0,19557.0,,-24076.0,,,,82071.0,,16514000.0,,77688.0,,,,,,,,,860543.0,24470321.0,700379.0,,,,,,,12209021.0,,-5384656.0,-7678313.0,,,,7756001.0,-7756001.0,,168452.0,8288.0,160164.0,191543.0,,,,,,,,0.1,,,,,-15044.0,-15044.0,,,,,77688.0,77688.0,,,0.001,10000000.0,0.0,0.0,97623.0,12200000.0,12209021.0,,,,,,3281945.0,-21276181.0,,,,,,,4096538.0,,,,,,,,,,,,,1494993.0,7.69,,,1785000.0,3373650.0,3417000.0,5.77,,3.91,81257.0,3.07,,,,,23610000.0,3084000.0,,,,,,,,,,,77225.0,10272641.0,,,,,,,,,,,,,,,,,,,,,
2020-03-31,2020-05-14,10-Q,"Inmune Bio, Inc.",INMB,CIK0001711754,USD,695654.0,,102885.0,-29252.0,45721837.0,682000.0,,,23677979.0,6981299.0,5930536.0,5931000.0,-1065000.0,,,,,,0.001,200000000.0,10746948.0,10746948.0,10747.0,-2091000.0,,,,,,,,,,,,,,,,,,,-0.19,,,-21000.0,,,1299000.0,300000.0,,,,,,,,,,,,,294000.0,29000.0,,145000.0,,,300000.0,170000.0,5075199.0,16514000.0,,21854.0,,,,,,,,,1271235.0,23677979.0,1116892.0,,,,,,,-9000.0,,-1035000.0,-2070000.0,,22000.0,,2092000.0,-2092000.0,,172696.0,18353.0,154343.0,182680.0,,,,,,,,0.1,,1012000.0,,,-21000.0,-21000.0,,300000.0,,,,22000.0,,,0.001,10000000.0,0.0,0.0,266441.0,,1003000.0,,,,,-2070000.0,793000.0,-23346588.0,,,18700000.0,196000.0,,,682000.0,,,,,,,,,,,,,1659972.0,7.4,,,,,3417000.0,5.77,,,,,,,,,22408000.0,,,,,,,1002644.0,,682000.0,,,71202.0,10747300.0,,,,,,,,,,,,,,,,,,,,,
2020-06-30,2020-08-05,10-Q,"Inmune Bio, Inc.",INMB,CIK0001711754,USD,624893.0,,223562.0,10126.0,47068236.0,681000.0,,,23047545.0,6358896.0,4816561.0,4816000.0,,,,,,,0.001,200000000.0,10897630.0,10897630.0,10898.0,-2069000.0,,,,,,,,,,,,,,,,,,,-0.2,,,,,,1204000.0,300000.0,,,,,,,,,,,,,,,,,,,,,5091931.0,16514000.0,,,,,,,,,,,1362677.0,23047545.0,1217247.0,,,,,,,,,,-2108000.0,,-1000.0,,2107000.0,-2107000.0,,152380.0,6950.0,145430.0,174649.0,,,,,,,,0.1,,,,,39000.0,39000.0,,361842.0,,,,-395.0,,,0.001,10000000.0,0.0,0.0,342492.0,,,,,,,-2108000.0,903000.0,-25454392.0,,,,,,,681705.0,,,,,,,,,,,,,1824951.0,7.16,,,,2391900.0,3417000.0,5.77,,,403275.0,,,,,,21684000.0,,,,,,,664000.0,,681000.0,,,155000.0,10800708.0,,,,,,,,,,,,,,,,,,,,,
2020-09-30,2020-11-05,10-Q,"Inmune Bio, Inc.",INMB,CIK0001711754,USD,1191086.0,,9132.0,-37735.0,71351634.0,1045656.0,,,42816446.0,26137058.0,24311153.0,24311000.0,,,,,,,0.001,200000000.0,13447948.0,13447948.0,13448.0,-4764000.0,,,,,,,,,,,,,,,,,,,-0.36,,,,,,2457000.0,300000.0,,,,,,,,,,,,,,,110878.0,,,,,,,16514000.0,,,,,,,,,,,1610153.0,42816446.0,1474110.0,,,,,,,,,,-4717000.0,,103000.0,,4820000.0,-4820000.0,,156226.0,20183.0,136043.0,165388.0,,,,,,,,0.1,,,,,-47000.0,-47000.0,,253709.0,,,,102484.0,,,0.001,10000000.0,0.0,0.0,216871.0,,,,,,,-4717000.0,2363000.0,-30171054.0,,,,,,,1045656.0,,,,,,,,,,,,,1989931.0,6.96,,,,15520320.0,3457000.0,5.82,,,6667156.0,,,,,,41206000.0,,,,,,,23240000.0,,1046000.0,,,143657.0,12926539.0,,,,,,,,,,,,,,,,,,,,,
2020-12-31,2021-03-04,10-K,"Inmune Bio, Inc.",INMB,CIK0001711754,USD,1518000.0,,34000.0,11000.0,72105000.0,3112004.0,2755000.0,,40656000.0,23986000.0,21966883.0,21967000.0,14971000.0,,,,,,0.001,200000000.0,13481283.0,13481283.0,13000.0,-12079000.0,,,,,,,,,,,3547000.0,,2202080.0,782000.0,563000.0,3547000.0,,,-1.01,,598630.0,19000.0,13308000.0,,6321000.0,200000.0,,,,1638000.0,-2541000.0,,-61000.0,-2540824.0,-411000.0,32945.0,1056.0,742218.0,1116000.0,-40000.0,177704.0,1118000.0,,,,122000.0,,16514000.0,,,,,,,,,,,1902000.0,40656000.0,1776000.0,,,,,,,23895000.0,,-8943000.0,-12099000.0,,129000.0,,12239000.0,-12228000.0,52000.0,168000.0,34000.0,126000.0,156000.0,,,,,,,,0.1,10500000.0,1012000.0,,,20000.0,20000.0,,190000.0,,,128517.0,128517.0,,,0.001,10000000.0,0.0,0.0,220000.0,,24907000.0,,,,,-12099000.0,5918000.0,-33375000.0,11000.0,,18700000.0,178600.0,,,3112000.0,,,,,0.94,,,,,,,,2232910.0,6.69,,,40000.0,39405000.0,3457000.0,5.82,,10.38,23511588.0,,,,3457000.0,,38754000.0,,,,,,,24907781.0,,3112000.0,,,113000.0,11988492.0,,,2202000.0,3500000.0,,,,599000.0,,,160000.0,,-1000.0,129000.0,0.001,,,742000.0,,38754000.0,33000.0
2021-03-31,2021-05-05,10-Q,"Inmune Bio, Inc.",INMB,CIK0001711754,USD,1572000.0,,10000.0,12000.0,101466000.0,899000.0,0.9,,65874000.0,49213000.0,,45340000.0,23373000.0,,,11875.0,19792.0,,0.001,200000000.0,14932638.0,14932638.0,15000.0,-4555000.0,,,,,,,,,,,,,,,,,,,-0.32,,,1000.0,7.3,,2061000.0,100000.0,,,,,,,,,,,,,54000.0,-24000.0,,504000.0,,,,1294000.0,5781596.0,16514000.0,,,,,,,,,,,2312000.0,65874000.0,2196000.0,,,,,,,28464000.0,,-5092000.0,-4556000.0,,-8000.0,,4552000.0,-4548000.0,,139000.0,23000.0,116000.0,147000.0,,,,,,,,0.1,,,,,1000.0,1000.0,,591000.0,,,,-8000.0,,,0.001,10000000.0,0.0,0.0,1514000.0,,28446000.0,,,,18000.0,-4556000.0,2491000.0,-37931000.0,4000.0,90000000.0,,713192.0,,,899000.0,,,,,,,,,,,,3655549.0,2415889.0,6.54,,,198549.0,20945000.0,,6.85,,24.82,12906000.0,,,,,21.73,63562000.0,,,,,,,28446000.0,,899000.0,18000.0,,154000.0,14322659.0,,,,,,,,,,,,,,,,,,,,,
