end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesNoncurrent,AccountsPayableAndOtherAccruedLiabilitiesCurrent,AccountsPayableCurrent,AccountsPayableCurrentAndNoncurrent,AccountsPayableRelatedPartiesCurrent,AccountsPayableRelatedPartiesCurrentAndNoncurrent,AccountsReceivableNetCurrent,AccountsReceivableRelatedParties,AccruedLiabilitiesCurrent,AccruedPayrollTaxesCurrent,AccruedProfessionalFeesCurrent,AccruedProfessionalFeesCurrentAndNoncurrent,AccruedRentCurrent,AccruedRentCurrentAndNoncurrent,AccumulatedCapitalizedInterestCosts,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipmentPeriodIncreaseDecrease,AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AcquisitionCosts,AdditionalPaidInCapital,AdditionsToOtherAssetsAmount,AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,AdjustmentsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,AdvancesFairValueDisclosure,AdvancesToAffiliate,AllowanceForNotesAndLoansReceivableCurrent,AmountOfDeferredCostsRelatedToLongTermContracts,AssetRetirementObligationCashPaidToSettle,Assets,AssetsCurrent,AssetsNoncurrent,AssetsNoncurrentOtherThanNoncurrentInvestmentsAndPropertyPlantAndEquipment,BusinessCombinationAcquisitionRelatedCosts,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentAssetsPrepaidExpenseAndOtherAssets,CapitalizedComputerSoftwareAccumulatedAmortization,CapitalizedComputerSoftwareAdditions,CapitalizedComputerSoftwarePeriodIncreaseDecrease,CapitalizedSoftwareDevelopmentCostsForSoftwareSoldToCustomers,CapitalLeaseObligationsIncurred,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsFairValueDisclosure,CashAndDueFromBanks,CashCashEquivalentsAndShortTermInvestments,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashEquivalentsAtCarryingValue,CashPeriodIncreaseDecrease,CashPeriodIncreaseDecreaseExcludingExchangeRateEffect,CommitmentsAndContingencies,CommonStockDividendsPerShareCashPaid,CommonStockHeldInTrust,CommonStockOtherSharesOutstanding,CommonStockOtherValueOutstanding,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockSharesSubscriptions,CommonStocksIncludingAdditionalPaidInCapitalNetOfDiscount,CommonStockValue,CommonStockValueOutstanding,ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,ConstructionAndDevelopmentCosts,ConversionOfStockAmountIssued1,ConvertibleNotesPayableCurrent,CostDepreciationAmortizationAndDepletion,CostOfGoodsAndServicesSold,CostsIncurredDevelopmentCosts,CurrentIncomeTaxExpenseBenefit,CurrentStateAndLocalTaxExpenseBenefit,CustomerAdvancesAndDepositsCurrent,CustomerDepositsCurrent,DebtDefaultShorttermDebtAmount,DeferredCosts,DeferredCostsAndOtherAssets,DeferredSetUpCostsNoncurrent,DeferredTaxAssetsInvestments,DeferredTaxAssetsNet,DeferredTaxAssetsNetCurrent,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsValuationAllowance,DeferredTaxAssetsValuationAllowanceNoncurrent,DeferredTaxLiabilitiesDeferredExpenseCapitalizedResearchAndDevelopmentCosts,DefinedContributionPlanCostRecognized,Depreciation,DepreciationAndAmortization,DepreciationExpenseOnReclassifiedAssets,DepreciationNonproduction,DevelopmentCostsCumulative,DevelopmentInProcess,DisposalGroupIncludingDiscontinuedOperationPrepaidAndOtherAssets,DueFromOfficersOrStockholders,DueFromRelatedPartiesCurrent,DueFromRelatedPartiesNoncurrent,DueToRelatedPartiesCurrent,EarningsPerShareBasicAndDiluted,EmployeeRelatedLiabilitiesCurrent,EquipmentExpense,EquityMethodInvestmentSummarizedFinancialInformationCurrentAssets,ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,ExplorationAbandonmentAndImpairmentExpense,FeesAndCommissions,FiniteLivedIntangibleAssetOffMarketLeaseFavorableGross,FiniteLivedIntangibleAssetsForeignCurrencyTranslationGainLoss,FiniteLivedIntangibleAssetsGross,FiniteLivedIntangibleAssetsTranslationAndPurchaseAccountingAdjustments,ForeignCurrencyTransactionGainLossUnrealized,ForeignEarningsRepatriated,FurnitureAndFixturesGross,GainLossOnSalesOfLoansNet,GeneralAndAdministrativeExpense,GoodwillForeignCurrencyTranslationGainLoss,GrossProfit,IncomeLossFromContinuingOperations,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,IncomeLossFromDiscontinuedOperationsNetOfTax,IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,IncomeLossFromEquityMethodInvestments,IncomeLossFromEquityMethodInvestmentsNetOfDividendsOrDistributions,IncomeTaxExpenseBenefit,IncomeTaxesPaidNet,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedInvestmentIncomeReceivable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInAccruedSalaries,IncreaseDecreaseInAccruedTaxesPayable,IncreaseDecreaseInCustomerAdvances,IncreaseDecreaseInDeferredCharges,IncreaseDecreaseInDepositOtherAssets,IncreaseDecreaseInIncomeTaxesReceivable,IncreaseDecreaseInInterestPayableNet,IncreaseDecreaseInNotesPayableRelatedParties,IncreaseDecreaseInOtherReceivables,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInPrepaidExpense,IncreaseDecreaseInPrepaidReinsurancePremiums,IncreaseDecreaseInPrepaidRent,IncreaseDecreaseInPrepaidTaxes,IntangibleAssetsCurrent,IntangibleAssetsNetExcludingGoodwill,InterestAndDividendIncomeOperating,InterestAndDividendIncomeSecuritiesAvailableForSale,InterestCostsCapitalized,InterestExpenseLesseeAssetsUnderCapitalLease,InterestIncomeExpenseNet,InventoryFinishedGoods,LeaseAndRentalExpense,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LineOfCredit,LoansAndLeasesReceivableAllowance,LoansAndLeasesReceivableNetReportedAmount,LoansAndLeasesReceivableRelatedPartiesPeriodIncreaseDecrease,LoansAndLeasesReceivableRelatedPartiesProceeds,LoansPayableCurrent,LoansPayableFairValueDisclosure,LoansReceivableFairValueDisclosure,LoansReceivableNet,LongTermInvestmentsAndReceivablesNet,LongTermNotesPayable,MachineryAndEquipmentGross,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLossAllocatedToLimitedPartners,NetIncomeLossAvailableToCommonStockholdersBasic,NetInvestmentIncome,NoncashProjectAbandonmentCosts,NoncurrentAssets,NoninterestIncome,NotesPayableCurrent,NotesPayableRelatedPartiesClassifiedCurrent,NotesPayableToBankCurrent,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseLiabilityCurrent,OperatingLeaseRightOfUseAsset,OperatingLeasesRentExpenseContingentRentals,OperatingLossCarryforwards,OtherAccruedLiabilitiesCurrent,OtherAssetsCurrent,OtherAssetsNoncurrent,OtherBorrowings,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossArisingDuringPeriodNetOfTax,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,OtherIntangibleAssetsNet,OtherLiabilitiesCurrent,OtherLiabilitiesNoncurrent,OtherNoncashIncomeExpense,OtherNonoperatingIncomeExpense,OtherOperatingIncomeExpenseNet,OtherReceivables,OtherShortTermInvestments,PartnersCapitalAccountContributions,PaymentsForCapitalImprovements,PaymentsForProceedsFromLoansAndLeases,PaymentsForProceedsFromOtherInvestingActivities,PaymentsForProceedsFromProductiveAssets,PaymentsForRepurchaseOfEquity,PaymentsForSoftware,PaymentsToAcquireBusinessesNetOfCashAcquired,PaymentsToAcquireInProcessResearchAndDevelopment,PaymentsToAcquireLoansReceivable,PaymentsToAcquireOtherPropertyPlantAndEquipment,PaymentsToAcquireProjects,PaymentsToDevelopSoftware,PreferredStockIncludingAdditionalPaidInCapitalNetOfDiscount,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseAndOtherAssets,PrepaidExpenseAndOtherAssetsCurrent,PrepaidExpenseCurrent,PrepaidExpenseCurrentAndNoncurrent,PrepaidRent,PrepaidTaxes,ProceedsFromContributionsFromAffiliates,ProceedsFromCustomers,ProceedsFromIssuanceOfCommonStock,ProceedsFromLoans,ProceedsFromSaleOfLoansReceivable,ProceedsFromSaleOfPropertyPlantAndEquipment,ProceedsFromStockPlans,ProfessionalAndContractServicesExpense,ProfessionalFees,ProfitLoss,PropertyPlantAndEquipmentCollectionsNotCapitalized,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,PropertyPlantAndEquipmentOther,PropertyPlantAndEquipmentOtherAccumulatedDepreciation,PropertyPlantAndEquipmentOwnedGross,PublicUtilitiesPropertyPlantAndEquipmentAccumulatedDepreciation,PublicUtilitiesPropertyPlantAndEquipmentVehicles,RealEstateInvestmentPropertyAccumulatedDepreciation,ReceivableFromShareholdersOrAffiliatesForIssuanceOfCapitalStock,ReceivablesNetCurrent,RecognitionOfDeferredRevenue,RecordedUnconditionalPurchaseObligation,RelatedPartyTransactionPurchasesFromRelatedParty,RentalIncomeNonoperating,ResearchAndDevelopmentExpense,ResearchAndDevelopmentInProcess,RetainageDeposit,RetainedEarningsAccumulatedDeficit,RetainedInterestFairValueDisclosure,SalesCommissionsAndFees,SharesIssued,SharesIssuedPricePerShare,SharesOutstanding,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockholdersEquityNoteSubscriptionsReceivable,StockIssuedDuringPeriodSharesConversionOfConvertibleSecurities,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesPurchaseOfAssets,StockIssuedDuringPeriodSharesReverseStockSplits,StockIssuedDuringPeriodSharesStockSplits,StockIssuedDuringPeriodValueEmployeeStockPurchasePlan,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValuePurchaseOfAssets,SubsidiaryOrEquityMethodInvesteeCumulativeProceedsReceivedOnAllTransactions,TradingLiabilities,TreasuryStockCommonShares,TreasuryStockCommonValue,ValuationAllowanceDeferredTaxAssetChangeInAmount,WarrantsAndRightsOutstanding,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,PreferredStockShareSubscriptions,PreferredStockValueOutstanding
2018-06-30,2018-07-25,10-Q,TREND INNOVATIONS HOLDING INC.,TREN,CIK0001740797,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,1301.61,,,2018.41,3213.24,3213.24,,,,,,,,,1195.0,,,,,,,-4496.0,,,,,,,,75000000.0,4000.0,4000000.0,,,0.001,,,,,,,,,,0.0,,,,,,,,0.0,-1301.61,,1301.61,,,,0.0,,,,,,,,,,,0.0,6150.0,,,,,,,,,,,,,,6198.0,,0.0,,,,-6198.0,,,-6241.0,,,107.0,,,,,,,,-55.0,,,,,593.0,0.0,-657.3,,,,,,0.0,,,,,,6150.0,3213.24,6150.0,,,,,,,,,,,,,,1100.0,,,-5596.0,,-6198.13,-6198.0,,,,,0.0,,,1194.83,6198.0,,,,,,,63.3,55.11,,,,,,6150.0,,,,,,,,,1100.0,,,,,,,,,,,,,,,,,,,1900.0,,,,,0.0,,,,,,,,-6198.13,,,,,,,,,,,,,,,,,,,-6936.76,,,,,,-2936.76,,,,,,,,,,,,,,,,,3763441.0,,,
2018-09-30,2018-11-14,10-Q,TREND INNOVATIONS HOLDING INC.,TREN,CIK0001740797,USD,,,,,,,,,,,4500.0,3120.0,,,,,,,,,24338.0,,,,,,,,,44548.0,8475.0,10973.0,1500.0,,,,,,,,8475.0,,,8475.0,,8475.0,,,,,,,5014080.0,,,75000000.0,5014.0,5014080.0,,,0.001,,,,,,,,,,,,,,,,,,,,,,,10261.0,,,472.0,,,6420.0,10261.0,,,,,,0.0,,,,,,,,,,,,,1500.0,0.0,20344.0,,0.0,,,,-26716.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,190.0,65755.0,63995.0,53023.0,,,,,,,65755.0,,,65755.0,63995.0,,,,,,,,-24132.0,-26716.0,,,,,,,,,26716.0,,,,,,65755.0,64.0,55.0,,,,,,65755.0,30389.0,,,,,,,,,,,,,,,,,,,,,,,,,,,44429.0,,,,,,,,,,,,4710.0,,,,,,,,,,,,,,,,,0.0,,,-31112.0,,,,,,-1760.0,,,,,,,,,,,,,,,,,2234536.0,,,
2018-12-31,2019-01-17,10-Q,TREND INNOVATIONS HOLDING INC.,TREN,CIK0001740797,USD,,,,,62.0,,,,,,,,,,,,,,,,24338.0,,,,,,,,,46287.0,37955.0,,,,,,,,,,1291.0,1291.0,,1291.0,,,,,,,,,,,,75000000.0,5014.0,5014080.0,,,0.001,,,,,,,0.0,,,,,,,,,,,,,,,,,,,2165.0,,,,10261.0,,,,,,0.0,67055.0,,,,,,,,,,,,1500.0,,9225.0,,0.0,,,,-19573.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.0,67055.0,46287.0,67055.0,,,67055.0,,,,,,,,,,,,,,,,-19008.0,,,,,,0.0,,,,19573.0,,,,,,,36664.0,55.0,,,,,,67055.0,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,,36547.0,,,,,,,,,,,,7994.0,-19573.0,,,,,,,,,,,,,,,,0.0,,,-50120.0,,,,,,-20768.0,,,,,,,,,,,,,,,,,5014080.0,,,
2019-03-31,2019-07-15,10-K,TREND INNOVATIONS HOLDING INC.,TREN,CIK0001740797,USD,,,6000.0,6000.0,,,,,0.0,,10875.0,,,,,175.0,,,,,24338.0,24338.0,,,,,,,-55.0,30523.0,25465.0,1325.0,,,,,,,8361.0,0.0,102.0,102.0,,,102.0,,,-5589.0,,,0.025,,,5014080.0,,75000000.0,5014.0,5014080.0,,,0.001,5014080.0,,6420.0,,,,0.0,-8361.0,,0.0,6000.0,6000.0,,0.0,,,8361.0,0.0,-16582.0,,16582.0,,,,4802.0,4802.0,,,,0.0,,,,,,0.0,68135.0,0.0,,-16427.0,,1500.0,0.0,,,,,,1500.0,,78225.0,,0.0,,-78225.0,,-78225.0,,,,,,6000.0,0.0,,0.0,,,6000.0,,-55.0,0.0,,,,659.0,-23346.0,659.0,,,,3733.0,,,0.0,,,,1416.0,30523.0,-49612.0,30523.0,80135.0,102.0,,0.0,,,68135.0,68135.0,,,1325.0,78964.0,0.0,88437.0,-9861.0,0.0,-84165.0,,-107069.0,,,,,0.0,0.0,0.0,,102.0,78225.0,-78225.0,,,12156.0,-78964.0,,55.0,0.0,0.0,,,,,80135.0,,,,,0.0,0.0,,24338.0,63085.0,,-1500.0,,,0.0,,63085.0,,0.0,,,,,,,,62.0,62.0,25308.0,0.0,,,,6000.0,,,0.0,,1014.0,5170.0,33021.0,-78225.0,,,,,,,-175.0,,-4628.0,,0.0,0.0,,,62.0,0.0,-8361.0,,-78964.0,55.0,0.0,,,5014080.0,-49612.0,,,,25352.0,,,,,25352.0,,,0.0,,,16427.0,,4637288.0,,,
2019-06-30,2019-10-15,10-Q,TREND INNOVATIONS HOLDING INC.,TREN,CIK0001740797,USD,,,6000.0,,,,,,,,,,,,,250.0,,,,,24338.0,,,,,,,,,12714.0,239.0,1250.0,,,,,,,,0.0,239.0,,,,,,239.0,137.0,,,,,,5014080.0,,75000000.0,5014.0,5014080.0,,,0.001,,,,,,,0.0,,,0.0,,0.0,,,,,,,,,,,,,2165.0,75.0,,6717.0,8361.0,8361.0,,,,,,0.0,74155.0,250.0,1500.0,,,,,,,,,,1500.0,,20696.0,,6000.0,-14696.0,,,-14696.0,0.0,,-14696.0,,,-81.0,0.0,,0.0,,,-6000.0,,0.0,0.0,,,0.0,62.0,12667.0,,,,,1644.0,,6000.0,,,,,237.0,15847.0,-64308.0,,80155.0,,,,,,,,,,15847.0,,,6020.0,0.0,,-5883.0,,-41886.0,-14696.0,,,,,6000.0,,,239.0,20696.0,,,,,,,12953.0,55.0,,,,,,80155.0,,0.0,,,,,,,6020.0,,,,,,,6020.0,,0.0,,,,,,,,80.0,,12579.0,12579.0,,,,-6000.0,,,0.0,,,,9003.0,-14696.0,,,,,,,-6717.0,,,,,,,,,,,,-93660.0,,6000.0,,,,-91498.0,,,,,,,,,,,,,,,,,5014080.0,,,
2019-09-30,2019-11-13,10-Q,TREND INNOVATIONS HOLDING INC.,TREN,CIK0001740797,USD,,,26400.0,,,,,,,,,,,,89283.0,8117.0,,,,,24338.0,,,,,,,97400.0,,,99254.0,1175.0,,,,,,,,,701.0,701.0,,,701.0,,,,,,,,,5014080.0,,75000000.0,5014.0,5014080.0,,,0.001,,,,,,,0.0,,,0.0,0.0,,,,,,,,,,,,,,,9835.0,,,8361.0,97400.0,,,,,,0.0,,,1500.0,,,,,,,,,,1500.0,0.0,3229.0,,0.0,-30993.0,,,-30993.0,,,,,,,,,,,,,,,,,,,,,,,,,89283.0,0.0,,,,,,369.0,99254.0,-122491.0,,221745.0,,,,,,195345.0,,,,,,,,,,,,-30993.0,-30993.0,,,,,0.0,,,,30993.0,,,,,,,8796.0,55.0,-8361.0,0.0,,-30993.0,,221745.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,8040.0,,,,,,,,,,,,17560.0,-30993.0,,325.0,,,,,325.0,,8361.0,,,,,,,0.0,,,-151843.0,,0.0,,,,-122491.0,,,,,,,5014080.0,,,5014080.0,,,,,,,5014080.0,,,
2019-12-31,2020-02-04,10-Q,TREND INNOVATIONS HOLDING INC.,TREN,CIK0001740797,USD,,,3800.0,,,,,124590.0,,,,,,,,400.0,,,,,24338.0,,,,,,,,,166259.0,8672.0,,,,,,,,,,498.0,498.0,498.0,,,,,,,,,,,5014080.0,,75000000.0,5014.0,5014080.0,,,0.001,,,,,,,0.0,,,0.0,,0.0,,,,,,,,,,,,,,8192.0,,,,8361.0,,,,,,0.0,219795.0,,,,,,320.0,,,,,,1500.0,,121.0,,0.0,-10165.0,,,-10165.0,,,,,,,,,,,,,,,,,,,,,,,,,156167.0,,,,,,,237.0,166259.0,-132656.0,298915.0,,,,,,,,,,,1100.0,,,,,,,,,,,,,320.0,0.0,75000.0,,,10165.0,,,,,,,55.0,,,0.0,,-10165.0,,,,,0.0,,,320.0,,,,,,,,,,,,,,,,,,,,,79.0,8040.0,75000.0,,,,,,,,,,,1615.0,-10165.0,,,,,400.0,1500.0,-8361.0,,-16233.0,,,,,,,0.0,,,-162008.0,,0.0,,,,-132656.0,,,,,,,,,,,,,,,,,5014080.0,,,
2020-03-31,2020-08-13,10-K,TREND INNOVATIONS HOLDING INC.,TREN,CIK0001740797,USD,0.0,,50817.0,,,,,,13547.0,,,,80.0,,,,36940.0,0.0,,97400.0,28288.0,,,,135917.0,124590.0,,,0.0,419971.0,148363.0,51033.0,56588.0,28799.0,,,,-149000.0,8361.0,320.0,27301.0,27301.0,27301.0,,,,27301.0,27199.0,27199.0,,,,,1064080.0,,250000000.0,1064080.0,1064080.0,,,1064.0,,,,,,39102.0,461116.0,27040.0,2504.0,0.0,,2746.0,,1955.0,,,,0.0,-14078.0,14078.0,14078.0,14078.0,,,36940.0,39102.0,5555.0,,,97400.0,6420.0,,,0.0,,0.0,241227.0,1315.0,,2504.0,,,,,,,,81519.0,1500.0,,229350.0,,-256334.0,69593.0,,0.0,-69593.0,,,,,,191298.0,-3852.0,,9771.0,,-4056.0,-19091.0,-1955.0,,-4056.0,,,,61.0,72285.0,,61.0,,,218300.0,,,-97400.0,320.0,717450.0,,1065.0,-37686.0,419971.0,457657.0,457657.0,,,80977.0,-80976.0,167855.0,0.0,,,,,67038.0,55088.0,167855.0,-271374.0,-149000.0,130718.0,,-69593.0,,,-69593.0,,,717450.0,149000.0,,,325927.0,69593.0,,,,67038.0,,0.0,2275.0,-320.0,,,,0.0,457657.0,,,,,29574.0,320.0,,0.0,,,1315.0,,,28799.0,,167855.0,,-114.0,,,0.001,5000000.0,0.0,0.0,,,,9243.0,,,1099.0,,717450.0,,19091.0,-80976.0,114.0,0.0,20150.0,29370.0,-69593.0,,,,,,,5555.0,,36461.0,,1099.0,-1955.0,,,,27040.0,,,-67038.0,55.0,717450.0,,,,-37686.0,,,,,,,,,,,81519.0,-114.0,,,2504.0,,1017495.0,1017495.0,,
2020-06-30,2020-08-20,10-Q,TREND INNOVATIONS HOLDING INC.,TREN,CIK0001740797,USD,,,63015.0,,,82.0,,,2082.0,,,,480.0,,,,11567.0,,,,3070.0,,,-2396.0,,124590.0,,,,491323.0,248266.0,28513.0,33768.0,,,64933.0,,,8361.0,480.0,12825.0,12825.0,,,12825.0,,12825.0,-14476.0,-14476.0,,,,,,,75000000.0,26282.0,26281600.0,,,0.001,23281600.0,51077.0,,,,14459.0,214582.0,,,0.0,,35424.0,,1854.0,,,,,,,,,,,11567.0,14459.0,,,,97400.0,,,,,,0.0,227931.0,22821.0,,,,,,,,2396.0,,,1500.0,,19538.0,-2396.0,84631.0,48681.0,,0.0,,-16777.0,,,,,12198.0,-64066.0,,-420.0,,-15724.0,32677.0,101.0,,1053.0,,,-24697.0,-1.0,-50445.0,,-1.0,,,206433.0,,,,,299213.0,,237.0,,13391.0,491323.0,477932.0,,,81722.0,-745.0,13296.0,,,,,,,32268.0,-13296.0,22821.0,,-24001.0,,48681.0,,48681.0,48681.0,,,299213.0,149000.0,,,35950.0,48681.0,,,,,,5777.0,8111.0,-480.0,,,,,477932.0,,101.0,,,93640.0,480.0,,,,,-220.0,,,,,-13296.0,,-220.0,,,,,,,,,,59689.0,,,,,299213.0,,,23952.0,,,,1716.0,51077.0,,,,,,,5255.0,,48328.0,,0.0,,,,,,,,-15961.0,55.0,299213.0,5014080.0,,,13391.0,13391.0,13391.0,,,,,,25217520.0,,,,-335.0,,,,,26281600.0,26281600.0,,
2020-09-30,2020-11-13,10-Q,TREND INNOVATIONS HOLDING INC.,TREN,CIK0001740797,USD,,1143682.0,270923.0,,,85.0,63629.0,,1167.0,72554.0,,,,,,12015.0,,10598.0,-11392.0,,293.0,,,,,,,,,816269.0,620293.0,27554.0,35199.0,,,56817.0,,,8361.0,,16667.0,16667.0,,,16667.0,,16667.0,,,,,,,26281600.0,0.001,250000000.0,26281600.0,26281600.0,,,26282.0,26281600.0,-58664.0,,,60000.0,14048.0,267211.0,,,0.0,,23516.0,,1936.0,1938.0,1938.0,,,,,,,,1172.0,,14048.0,,,97400.0,97400.0,,,,,207918.0,0.0,244969.0,,,,,,,,149000.0,8202.0,,,1500.0,,10514.0,-8202.0,87392.0,-50462.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,170833.0,194567.0,,,,,354603.0,,250.0,73227.0,816269.0,1143682.0,,,,291363.0,,,6921.0,,,,,,33699.0,,,,,,50462.0,,,,,,354603.0,149000.0,149000.0,,37018.0,-50462.0,,,,,,,2176.0,-240.0,8202.0,,58664.0,83928.0,606625.0,,,88.0,88.0,141210.0,-240.0,1172.0,,,,,,,,,,,,,,0.001,5000000.0,0.0,0.0,3950.0,,,203628.0,,,1309.0,,354603.0,,,,,,,12206.0,50462.0,23205.0,,1500.0,,,,7645.0,33720.0,60194.0,327413.0,,,,,,,,375199.0,369330.0,55.0,-354603.0,5014080.0,,,73227.0,,73227.0,,,,,,,,,,-495.0,,,,,26281600.0,26281600.0,,
2020-12-31,2021-02-18,10-Q,TREND INNOVATIONS HOLDING INC.,TREN,CIK0001740797,USD,23808.0,54881.0,444502.0,,,,,,1143.0,,,,,,48700.0,10156.0,,20367.0,,,335.0,,,,124590.0,,,,,634232.0,384321.0,26259.0,,,,,,,8361.0,,29514.0,29514.0,,,,,29514.0,,,,,,,,,250000000.0,3950.0,26281600.0,,,26282.0,26281600.0,407394.0,,,,14124.0,500976.0,,,0.0,,59601.0,,2006.0,,,,,,,,,,,,14124.0,,,8361.0,97400.0,,,,7184.0,,0.0,261161.0,,,,,,,,,9812.0,,,1500.0,,47661.0,-9769.0,346194.0,417163.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,182700.0,,,,,154782.0,,308.0,-334124.0,634232.0,968356.0,,,,162880.0,,,29141.0,,134754.0,,,,34915.0,,,,,,-417163.0,,,,,,154782.0,149000.0,,,70960.0,417163.0,,,,,,,40952.0,0.0,9769.0,9812.0,-407394.0,38946.0,968356.0,,,-9.0,9.0,6365.0,0.0,,,,,,,,,,,,,,,,5000000.0,,,,,,54881.0,,,452.0,,154782.0,,,,,,,8867.0,-417163.0,,,,1500.0,,,10156.0,,72061.0,,,,,,,,,,-385058.0,0.0,-154782.0,5014080.0,,,-334124.0,,-334124.0,,,,,,,,,,-123045.0,,,,,26281600.0,26281600.0,5000000.0,
