end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableAndAccruedLiabilitiesNoncurrent,AccountsPayableRelatedPartiesCurrent,AccruedPayrollTaxesCurrent,AdditionalPaidInCapital,AdditionalPaidInCapitalCommonStock,AdjustmentOfWarrantsGrantedForServices,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AdjustmentsToAdditionalPaidInCapitalWarrantIssued,AllocatedShareBasedCompensationExpense,AllowanceForDoubtfulAccountsReceivableCurrent,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,Assets,AssetsCurrent,BridgeLoan,CapitalLeasesFutureMinimumPaymentsDueCurrent,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,ClassOfWarrantOrRightOutstanding,CommonStockCapitalSharesReservedForFutureIssuance,CommonStockDividendsPerShareDeclared,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ConversionOfStockAmountConverted1,ConversionOfStockSharesConverted1,ConversionOfStockSharesIssued1,DebtConversionOriginalDebtAmount1,DebtInstrumentCarryingAmount,DebtInstrumentFeeAmount,DebtInstrumentUnamortizedDiscount,DebtIssuanceCostsIncurredDuringNoncashOrPartialNoncashTransaction,DeferredIncomeTaxLiabilities,DeferredOfferingCosts,DeferredRentCreditNoncurrent,DeferredTaxAssetsGoodwillAndIntangibleAssets,DeferredTaxAssetsGross,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOther,DeferredTaxAssetsTaxCreditCarryforwardsResearch,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,DeferredTaxAssetsValuationAllowance,DefinedBenefitPlanContributionsByEmployer,DefinedContributionPlanEmployerDiscretionaryContributionAmount,DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,DividendsCommonStockCash,DueToOfficersOrStockholdersCurrentAndNoncurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,EffectiveIncomeTaxRateReconciliationDeductions,EffectiveIncomeTaxRateReconciliationOtherReconcilingItemsPercent,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EffectiveIncomeTaxRateReconciliationTaxCreditsOther,EffectiveIncomeTaxRateReconciliationTaxCreditsResearch,EmployeeRelatedLiabilitiesCurrent,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,EquityIssuancePerShareAmount,FairValueAdjustmentOfWarrants,FairValueAssetsLevel1ToLevel2TransfersAmount,FairValueAssetsLevel2ToLevel1TransfersAmount,FairValueAssumptionsExpectedDividendRate,FairValueAssumptionsExpectedVolatilityRate,FairValueAssumptionsRiskFreeInterestRate,FairValueLiabilitiesLevel1ToLevel2TransfersAmount,FairValueLiabilitiesLevel2ToLevel1TransfersAmount,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityIssues,FairValueMeasurementWithUnobservableInputsReconciliationsRecurringBasisLiabilityValue,FinancialLiabilitiesFairValueDisclosure,GeneralAndAdministrativeExpense,IncomeTaxExaminationPenaltiesAndInterestAccrued,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInDeferredCharges,IncreaseDecreaseInInventories,IncreaseDecreaseInOtherNoncurrentAssets,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInPrepaidExpense,IncrementalCommonSharesAttributableToCallOptionsAndWarrants,InterestExpense,InterestExpenseLongTermDebt,InterestExpenseOther,InterestIncomeExpenseNonoperatingNet,InterestIncomeOther,InterestPaid,InterestReceivable,InventoryFinishedGoods,InventoryNet,InventoryRawMaterials,InvestmentIncomeNonoperating,LeaseAndRentalExpense,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LineOfCreditFacilityAmountOutstanding,LineOfCreditFacilityCurrentBorrowingCapacity,LineOfCreditFacilityIncreaseAccruedInterest,LineOfCreditFacilityInterestRateDuringPeriod,LineOfCreditFacilityMaximumBorrowingCapacity,LoansAssumed1,LongTermDebt,LongTermDebtCurrent,LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,LongTermDebtNoncurrent,LongTermNotesPayable,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersDiluted,NoncashOrPartNoncashAcquisitionNoncashFinancialOrEquityInstrumentConsiderationWarrantsIssued1,NonoperatingIncomeExpense,NumberOfOperatingSegments,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLossCarryforwards,OtherAssetsCurrent,OtherAssetsNoncurrent,OtherLiabilitiesCurrent,OtherLiabilitiesNoncurrent,OtherNoncashExpense,PaidInKindInterest,PaymentsForRepurchaseOfInitialPublicOffering,PaymentsForUnderwritingExpense,PaymentsOfLoanCosts,PaymentsOfStockIssuanceCosts,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PrepaidExpenseCurrent,ProceedsFromBankDebt,ProceedsFromConvertibleDebt,ProceedsFromIssuanceInitialPublicOffering,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfPreferredStockAndPreferenceStock,ProceedsFromIssuanceOfSharesUnderIncentiveAndShareBasedCompensationPlans,ProceedsFromIssuanceOfUnsecuredDebt,ProceedsFromLinesOfCredit,ProceedsFromStockOptionsExercised,ReceivablesNetCurrent,RepaymentsOfBankDebt,RepaymentsOfLinesOfCredit,ResearchAndDevelopmentExpense,ResearchAndDevelopmentExpenseExcludingAcquiredInProcessCost,ResearchAndDevelopmentInProcess,RestrictedStockValueSharesIssuedNetOfTaxWithholdings,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,RevenueFromGrants,SellingGeneralAndAdministrativeExpense,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMaximum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMinimum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMaximum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMinimum,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAuthorized,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGrantDateIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingAggregateIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedNumberOfShares,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedWeightedAverageGrantDateFairValue,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedNumberOfShares,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedWeightedAverageGrantDateFairValue,SharebasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeExercisableOptionsWeightedAverageExercisePrice1,StockholdersEquity,StockholdersEquityNoteStockSplitConversionRatio1,StockIssuedDuringPeriodSharesConversionOfConvertibleSecurities,StockIssuedDuringPeriodSharesEmployeeStockPurchasePlans,StockIssuedDuringPeriodSharesPeriodIncreaseDecrease,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueEmployeeStockPurchasePlan,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueStockOptionsExercised,UnrecognizedTaxBenefits,UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestExpense,UnrecognizedTaxBenefitsIncreasesResultingFromPriorPeriodTaxPositions,UnrecognizedTaxBenefitsPeriodIncreaseDecrease,UnrecognizedTaxBenefitsThatWouldImpactEffectiveTaxRate,WarrantsAndRightsOutstanding,WarrantsNotSettleableInCashFairValueDisclosure,WeightedAverageNumberDilutedSharesOutstandingAdjustment,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesCommonStockSubjectToRepurchaseOrCancellation,WeightedAverageNumberOfSharesOutstandingBasic,InventoryValuationReserves,InventoryWriteDown,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,OperatingLeaseExpense,ValuationAllowanceDeferredTaxAssetChangeInAmount
2013-09-30,2013-11-13,10-Q,Evoke Pharma Inc,EVOK,CIK0001403708,USD,1176226.0,,,,40296800.0,,,,,,,337250.0,23738053.0,23738053.0,,,23738053.0,,,,,,,,0.0001,50000000.0,5781752.0,5781752.0,578.0,,,,,3000000.0,,51762.0,,,,,,,,,,,,,,21074770.0,,355000.0,,-0.41,,,,,,,,,,,390981.0,833751.0,,-39000.0,,,,,,,,,,,406862.0,,,,,,,,,,,,39940.0,,629.0,,,,,,,,4515445.0,23738053.0,2637009.0,,,0.0,34125.0,,,,2948238.0,1069802.0,,,,1878436.0,,,,,,-485904.0,,,-311.0,,485593.0,-485593.0,,,,,,,,,,,,,,,,,,0.0001,5000000.0,0.0,0.0,,,,,,,,,,,,,,78731.0,78731.0,,,,,,,7629.0,,0.0,0.71,,,0.0175,,,30000.0,,,,,,,,,,,,,,,,,,,,,,19222608.0,,,,,,,,,,,,,,,,,,,1190212.0,101875.0,,,,,,
2013-12-31,2014-03-25,10-K,Evoke Pharma Inc,EVOK,CIK0001403708,USD,284915.0,,0.0,,43874119.0,43874119.0,470000.0,145966.0,187000.0,145966.0,,730750.0,24986458.0,24430953.0,,,24196691.0,24080678.0,,18.2,,106000.0,769250.0,0.0,0.0001,50000000.0,6096752.0,6096752.0,610.0,18225166.0,,,,3000000.0,,45947.0,,,,6830.0,147000.0,437000.0,,290000.0,931000.0,67000.0,437000.0,0.0,,22691468.0,,,,-1.47,,0.0,0.34,-0.025,,-0.395,-0.021,0.058,-0.395,0.043,557399.0,3055000.0,12.0,82000.0,,,0.0,0.71,0.0144,,,49000.0,,0.0,2589207.0,0.0,327905.0,,-6830.0,,555505.0,234262.0,,,159885.0,144570.0,159885.0,,7248.0,128875.0,,,,,7248.0,8886.0,3803197.0,24986458.0,2284906.0,,,,,,,,2954053.0,1442592.0,1572285.0,,1572285.0,1511461.0,,27120948.0,27120948.0,-3040270.0,-3040270.0,-4453163.0,,49000.0,-234637.0,1.0,2601828.0,-2601828.0,,,,169002.0,75603.0,93399.0,8400000.0,,555505.0,,6830.0,23261.0,23261.0,,2344875.0,,1514177.0,0.0001,5000000.0,0.0,0.0,234262.0,2000000.0,,28980000.0,25120948.0,,,,2000000.0,,,,,1593403.0,1593403.0,,,-22691468.0,,,,145966.0,,,,0.794,0.708,,0.018,0.0175,,,90540.0,0.39,0.0,7.45,501500.0,6.33,869490.0,624750.0,7.61,869490.0,624750.0,7.61,,9.39,638881.0,534210.0,8.84,230500.0,,,21183261.0,,,,,,18225166.0,,25120948.0,,,,,,0.0,,,,,8339242.0,103750.0,,,,,,
2014-03-31,2014-05-13,10-Q,Evoke Pharma Inc,EVOK,CIK0001403708,USD,1115853.0,,,,44097429.0,,,,,223310.0,,732090.0,22567250.0,22011745.0,,,21835498.0,-2361193.0,,,,,,,0.0001,50000000.0,6099547.0,6099547.0,610.0,,,,,,,,,,,15518.0,,,,,,,,,,25646952.0,,,,-0.49,,,,,,,,,,,385499.0,2903000.0,,,,,,,,,,,,,1070479.0,,659038.0,,-8688.0,,,-58015.0,-58015.0,,36944.0,,36944.0,,4055.0,32495.0,,,,,4055.0,,4116163.0,22567250.0,2943944.0,,,,,,,,,1442592.0,,,,1156701.0,,-360576.0,-360576.0,-2000617.0,-2000617.0,-2955484.0,,,-32889.0,,2922595.0,-2922595.0,,,,,,,,,555505.0,,,5816.0,5816.0,,,,,,,,,176247.0,,,,,,,,,,,360576.0,360576.0,1852116.0,1852116.0,,,,,,,223310.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18451087.0,,,,,,,,,,,,,,,,,,,6002936.0,94375.0,,,,,,
2014-06-30,2014-08-13,10-Q,Evoke Pharma Inc,EVOK,CIK0001403708,USD,1299561.0,,,,44362639.0,,,,,,,788771.0,17023161.0,16934702.0,,,16045799.0,,,,,,,,0.0001,50000000.0,6099547.0,6099547.0,610.0,,,,,,,,,,,16889.0,,,,,,,,,,,,,,-0.59,,,,,,,,,,,537454.0,2900000.0,,,,,,,,,,,,,616888.0,,,,,,,,,,58390.0,,58390.0,,3215.0,,,,,,3215.0,,1853904.0,17023161.0,1837015.0,,,,,,,,,,,,,,,,,,,-3547040.0,,,-55175.0,,3491865.0,-3491865.0,,,,,,,,,88459.0,,,,,,,,,,,,,888903.0,,,,,,,,,,,,,2874977.0,2874977.0,,,-29193992.0,,,,265210.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15169257.0,,,,,,,,,,,,,,,,,,,6027672.0,71875.0,,,,,,
2014-09-30,2014-11-13,10-Q,Evoke Pharma Inc,EVOK,CIK0001403708,USD,1049369.0,,,,44709474.0,,,,,,,832036.0,13390920.0,13308367.0,,,12176682.0,,,,,,,,0.0001,50000000.0,6112091.0,6112091.0,611.0,,,,,,,,,,,14714.0,,,,,,,,,,,,,,-0.63,,,,,,,,,,,636098.0,2600000.0,,,,,,,,,,,,,732800.0,,,,,,,,,,5906.0,,5906.0,,1725.0,,,,,,1725.0,,1700181.0,13390920.0,1685467.0,,,,,,,,,,,,,,,,,,,-3825354.0,,,-4181.0,,3821173.0,-3821173.0,,,,,,,,,82553.0,,,,,,,,,,,,,1131685.0,,,,,,,,,,,,,3088373.0,3088373.0,,,-33019346.0,,,,303961.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,11690739.0,,,,,,,,,,,,,,,,,,,6054250.0,49375.0,,,,,,
2014-12-31,2015-03-04,10-K,Evoke Pharma Inc,EVOK,CIK0001403708,USD,1011629.0,,22000.0,,,45127202.0,,1102087.0,,1102087.0,,885633.0,15233079.0,15225082.0,,,14155809.0,-10040882.0,,16.73,,118881.0,1043457.0,,0.0001,50000000.0,6112091.0,6112091.0,611.0,,,,,4500000.0,,108122.0,,,138000.0,12313.0,317000.0,645000.0,13200000.0,,1600000.0,223000.0,645000.0,,20000.0,,0.0,,,-2.68,,0.0,0.34,0.016,,,,0.058,-0.412,,697245.0,2323000.0,12.0,,,,0.0,0.7719,0.0217,,,,,,3896191.0,0.0,866560.0,,-5483.0,,,287503.0,,,107834.0,489815.0,,,,58790.0,,,,,10187.0,81086.0,6044415.0,15233079.0,1847993.0,,,,,,,,,126806.0,436375.0,2119935.0,2433505.0,4196422.0,,,1460190.0,,-11501072.0,-16167484.0,,,-97647.0,1.0,13150034.0,-13150034.0,,,,,93399.0,,,137812.0,7997.0,12313.0,,,59982.0,,,82685.0,,0.0001,5000000.0,0.0,0.0,931461.0,,,,42875.0,,,,4500000.0,,,,3000000.0,,12168243.0,,,-35939149.0,,,,1102087.0,,,,,,,,,,188370.0,259081.0,5.47,33810.0,,64000.0,4.76,649000.0,683500.0,7.67,649000.0,683500.0,7.67,0.29,7.65,631231.0,424419.0,9.02,173791.0,7.96,,9188664.0,,,7294.0,,5250.0,,41353.0,,1522.0,,,,,,,108122.0,,,12098401.0,70625.0,,,,,,
2015-03-31,2015-05-14,10-Q,Evoke Pharma Inc,EVOK,CIK0001403708,USD,1353147.0,,,111000.0,,45892601.0,,,,371600.0,,1150703.0,12621229.0,12574112.0,,,11692360.0,-2463449.0,,,,,,,0.0001,50000000.0,6198967.0,6198967.0,620.0,,,,,,,,137812.0,,,,,,,,,,,,,,,,,-0.58,,,,,,,,,,,424597.0,3200000.0,,,,,0.0,0.7719,0.0217,,,,,,1025261.0,,68870.0,,3298.0,,,-73333.0,,,77048.0,,,,,41250.0,,,,,1522.0,,6187905.0,12621229.0,2499689.0,,,,,,,,,712930.0,,,,3688216.0,,,531620.0,,-2995069.0,-3520748.0,,,-75526.0,,3445222.0,-3445222.0,,,,,,,,23624.0,47117.0,9015.0,,,15174.0,,,,,,,,,858128.0,,,,531620.0,,,,,,,,,,2419961.0,,,-39459897.0,,,,371600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6433324.0,,,23288.0,,,,,,,,,,,,,,,,6103783.0,45000.0,,,,,,
2015-06-30,2015-08-13,10-Q,Evoke Pharma Inc,EVOK,CIK0001403708,USD,1372821.0,,,111000.0,,47012041.0,,,,,,1208589.0,10607701.0,10607701.0,,,9883088.0,,,,,,,,0.0001,50000000.0,6306130.0,6306130.0,631.0,,,,,,,,,,,,,,,,,,,,,,,,,-0.52,,,,,,,,,,,563753.0,3000000.0,,,,,,,,,,,,,976418.0,,,,,,,,,,77736.0,,,,,,,,,,1129.0,,6296089.0,10607701.0,3194319.0,,,,,,,,,1251806.0,,,,3101770.0,,,,,,-3241163.0,,,-76607.0,,3164556.0,-3164556.0,,,,,,,,7997.0,,5939.0,,,,,,,,,,,,716616.0,,,,,,,,,,,,,,2188138.0,,,-42701060.0,,,,384538.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4311612.0,,,,,,,,,,,,,,,,,,,6212803.0,45000.0,,,,,,
2015-09-30,2015-11-12,10-Q,Evoke Pharma Inc,EVOK,CIK0001403708,USD,1337570.0,,,170000.0,,50743478.0,,,,,,1207087.0,11682680.0,11674683.0,,,10738817.0,,,,,,,,0.0001,50000000.0,7085504.0,7085504.0,709.0,,,,,,,,,,,,,,,,,,,,,,,,,-0.42,,,,,,,,,,,665548.0,2700000.0,,,,,,,,,,,,,819703.0,,,,,,,,,,78424.0,,,-77954.0,,,,,,,470.0,,6374953.0,11682680.0,2006204.0,,,,,,,,,,,,,4368749.0,,,,,,-2735400.0,,,-77954.0,,2657446.0,-2657446.0,,,,,,,,,7997.0,3086.0,,,,,,,,,,,,935866.0,,,,,,,,,,,,,,1837743.0,,,-45436460.0,,,,371675.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,5307727.0,,,,,,,,,,,,,,,,,,,6494845.0,45000.0,,,,,,
2015-12-31,2016-03-10,10-K,Evoke Pharma Inc,EVOK,CIK0001403708,USD,927606.0,,,170000.0,,51524821.0,,1504356.0,,,,1224199.0,9532428.0,9524431.0,,,8691155.0,-5464654.0,,16.73,,118881.0,1276765.0,,0.0001,50000000.0,7201774.0,7201774.0,720.0,,,,,4500000.0,46911.0,73978.0,137812.0,,138000.0,,276000.0,830000.0,17400000.0,,2100000.0,430000.0,830000.0,,7700.0,,0.0,,,-2.24,,0.0,0.34,-0.02,,,,0.06,,,760782.0,2300000.0,,,,,,,,,,,,,4506936.0,0.0,-20486.0,,12313.0,,,-98185.0,,,,510526.0,,-303160.0,,230313.0,,,,,,81000.0,6067499.0,9532428.0,1834440.0,,,,,,,,,146052.0,457687.0,2119935.0,2432904.0,4233059.0,,,5031184.0,,-10495838.0,-14745615.0,,,-303160.0,1.0,11818303.0,-11818303.0,,,,,113000.0,,,,7997.0,,,,55883.0,,,,,0.0001,5000000.0,0.0,0.0,833276.0,,,,5031184.0,,,,,,,,,,9862446.0,,,-48060612.0,,,,1504356.0,,,,,,,,,,78854.0,530079.0,6.8,,,354000.0,4.03,342200.0,1037500.0,7.19,342200.0,1037500.0,7.19,,6.25,342200.0,507421.0,7.6,270998.0,8.07,,3464929.0,,,41176.0,,,,169800.0,4723572.0,,,,,,,,,,,13608957.0,45000.0,,,,,,
