end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccountsReceivableNetCurrent,AccruedLiabilitiesCurrent,AccruedMarketingCostsCurrent,AccruedSalariesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapital,AdditionalPaidInCapitalCommonStock,AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,AdjustmentsToAdditionalPaidInCapitalEquityComponentOfConvertibleDebt,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AdjustmentsToAdditionalPaidInCapitalWarrantIssued,AdvertisingExpense,AllocatedShareBasedCompensationExpense,AmortizationOfDebtDiscountPremium,AmortizationOfFinancingCosts,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,Assets,AssetsCurrent,AssetsNoncurrent,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,AvailableForSaleDebtSecuritiesAmortizedCostBasis,AvailableForSaleSecuritiesDebtSecuritiesCurrent,CapitalExpendituresIncurredButNotYetPaid,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsFairValueDisclosure,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,ClassOfWarrantOrRightOutstanding,CommonStockCapitalSharesReservedForFutureIssuance,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ComprehensiveIncomeNetOfTax,ContractWithCustomerLiabilityCurrent,ConvertibleDebt,ConvertibleDebtNoncurrent,CostOfRevenue,CumulativeEffectOfNewAccountingPrincipleInPeriodOfAdoption,CurrentIncomeTaxExpenseBenefit,CurrentStateAndLocalTaxExpenseBenefit,DebtInstrumentCarryingAmount,DebtInstrumentConvertibleConversionPrice1,DebtInstrumentFaceAmount,DebtInstrumentInterestRateDuringPeriod,DebtInstrumentUnamortizedDiscountPremiumAndDebtIssuanceCostsNet,DebtSecuritiesAvailableForSaleAllowanceForCreditLoss,DebtSecuritiesUnrealizedGainLossExcludingOtherThanTemporaryImpairment,DeferredFinanceCostsNet,DeferredIncomeTaxLiabilities,DeferredOfferingCosts,DeferredTaxAssetsGross,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccruals,DeferredTaxAssetsValuationAllowance,DeferredTaxLiabilitiesLeasingArrangements,DeferredTaxLiabilitiesOther,DefinedContributionPlanEmployerMatchingContributionPercentOfMatch,DepreciationAndAmortization,DepreciationDepletionAndAmortization,DerivativeCapPrice,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EmployeeServiceShareBasedCompensationAllocationOfRecognizedPeriodCostsCapitalizedAmount,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,FairValueAssetsLevel1ToLevel2TransfersAmount,FairValueAssetsLevel2ToLevel1TransfersAmount,FairValueLiabilitiesLevel1ToLevel2TransfersAmount,FairValueLiabilitiesLevel2ToLevel1TransfersAmount,FairValueMeasurementWithUnobservableInputsReconciliationLiabilityTransfersIntoLevel3,FairValueMeasurementWithUnobservableInputsReconciliationLiabilityTransfersOutOfLevel3,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetTransfersIntoLevel3,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetTransfersOutOfLevel3,GainLossOnDispositionOfAssets,GainLossOnSaleOfPropertyPlantEquipment,GrossProfit,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeTaxesPaidNet,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationNondeductibleExpense,IncomeTaxReconciliationStateAndLocalIncomeTaxes,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInInventories,IncreaseDecreaseInOtherAccruedLiabilities,IncreaseDecreaseInOtherCurrentAssets,IncreaseDecreaseInOtherNoncurrentLiabilities,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,InterestExpense,InterestExpenseDebt,InterestExpenseDebtExcludingAmortization,InterestExpenseLesseeAssetsUnderCapitalLease,InterestPaidNet,InterestPayableCurrent,InventoryNet,InventoryValuationReserves,InvestmentIncomeInterest,IssuanceOfStockAndWarrantsForServicesOrClaims,LeaseAndRentalExpense,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueAfterYearFive,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearFive,LesseeOperatingLeaseLiabilityPaymentsDueYearFour,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,LettersOfCreditOutstandingAmount,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LitigationSettlementExpense,LongTermDebtCurrent,LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,LongTermDebtMaturitiesRepaymentsOfPrincipalRemainderOfFiscalYear,LongTermDebtNoncurrent,LossContingencyAccrualCarryingValueCurrent,MarketingExpense,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,NumberOfOperatingSegments,NumberOfOperatingSegments,NumberOfReportableSegments,NumberOfReportableSegments,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseCost,OperatingLeaseExpense,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFiveYears,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsDueThereafter,OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,OperatingLeaseWeightedAverageDiscountRatePercent,OtherAssetsNoncurrent,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,OtherLiabilitiesCurrent,OtherLiabilitiesNoncurrent,OtherNonoperatingExpense,OtherNonoperatingIncomeExpense,OtherOperatingActivitiesCashFlowStatement,OtherSundryLiabilitiesCurrent,PaymentsForSoftware,PaymentsOfDebtIssuanceCosts,PaymentsOfStockIssuanceCosts,PaymentsRelatedToTaxWithholdingForShareBasedCompensation,PaymentsToAcquireInvestments,PaymentsToAcquirePropertyPlantAndEquipment,PaymentsToAcquireShortTermInvestments,PrepaidExpenseAndOtherAssetsCurrent,ProceedsFromConvertibleDebt,ProceedsFromIssuanceInitialPublicOffering,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfConvertiblePreferredStock,ProceedsFromIssuanceOfRedeemableConvertiblePreferredStock,ProceedsFromMaturitiesPrepaymentsAndCallsOfShorttermInvestments,ProceedsFromSaleOfShortTermInvestments,ProceedsFromStockOptionsExercised,ProceedsFromStockPlans,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,ProvisionForDoubtfulAccounts,PurchaseObligation,PurchaseObligationDueInNextTwelveMonths,PurchaseObligationDueInSecondYear,PurchaseObligationDueInThirdYear,RepaymentsOfDebt,RestrictedCash,RestrictedCashNoncurrent,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability,SellingGeneralAndAdministrativeExpense,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMaximum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMinimum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMaximum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMinimum,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAuthorized,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardSharesPurchasedForAward,SharePrice,StockholdersEquity,StockIssuedDuringPeriodValueEmployeeStockPurchasePlan,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueShareBasedCompensation,StockIssuedDuringPeriodValueStockOptionsExercised,TaxesPayableCurrent,TemporaryEquityAccretionToRedemptionValueAdjustment,TemporaryEquityCarryingAmountAttributableToParent,TemporaryEquityLiquidationPreference,TemporaryEquitySharesAuthorized,TemporaryEquitySharesIssued,TemporaryEquitySharesOutstanding,UnamortizedDebtIssuanceExpense,UnrealizedGainLossOnInvestments,UnrecognizedTaxBenefits,UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued,UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestExpense,ValuationAllowanceDeferredTaxAssetChangeInAmount,VariableLeaseCost,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic,CommitmentsAndContingencies,CurrentFederalTaxExpenseBenefit,DeferredFederalIncomeTaxExpenseBenefit,DeferredIncomeTaxExpenseBenefit,DeferredStateAndLocalIncomeTaxExpenseBenefit,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,DefinedContributionPlanCostRecognized,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,IncomeTaxReconciliationNondeductibleExpenseShareBasedCompensationCost,IncomeTaxReconciliationOtherAdjustments,IncreaseDecreaseInOperatingLeaseLiability,LitigationReserveCurrent,PreferredStockSharesAuthorized,PurchaseObligationDueInFifthYear,PurchaseObligationDueInFourthYear,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,StockIssuedDuringPeriodSharesConversionOfConvertibleSecurities
2019-06-30,2019-08-14,10-Q,"TheRealReal, Inc.",REAL,CIK0001573221,USD,4469000.0,9517000.0,33404000.0,6558000.0,8833000.0,25420000.0,5000.0,1729000.0,1729000.0,,,1287000.0,,,1287000.0,,,,158130000.0,99430000.0,58700000.0,5000.0,,13367000.0,13372000.0,,53314000.0,53314000.0,,65014000.0,,,,0.0,155649887.0,9701266.0,9701266.0,1000.0,-26873000.0,3943000.0,,,26159000.0,,,,,,,,,,,,,,,,,,,,,,3200000.0,,,,-2.83,,,,0.0,0.0,0.0,0.0,,,,,,,46050000.0,-26816000.0,59000.0,,,,,,,,,,,,,380000.0,400000.0,,,,,12664000.0,1200000.0,610000.0,,4600000.0,,,,,,,,,,11700000.0,96922000.0,158130000.0,86846000.0,,6498000.0,,,,,,,,,11715000.0,,,,-26875000.0,-26875000.0,,,,,71390000.0,-25340000.0,,4600000.0,,,,,128804000.0,,13693000.0,14941000.0,17718000.0,17753000.0,56145000.0,8554000.0,,6573000.0,2000.0,5372000.0,10076000.0,1706000.0,-1706000.0,,,,,,,,,,10563000.0,,,,,,,,,,,65847000.0,40427000.0,,,,,,,11700000.0,11700000.0,-307857000.0,72209000.0,,25355000.0,,,,,,,,,,,-306122000.0,,,,423000.0,3170000.0,,367330000.0,381197000.0,115185867.0,114960357.0,114960357.0,,2000.0,,,,,,,9494447.0,,,,,,,,,,,,,,,,,,,
2019-09-30,2019-11-05,10-Q,"TheRealReal, Inc.",REAL,CIK0001573221,USD,5666000.0,8935000.0,39870000.0,4963000.0,8134000.0,28944000.0,1000.0,690365000.0,,,,2520000.0,,,2520000.0,,,,453370000.0,406137000.0,,1000.0,,5289000.0,5290000.0,,364995000.0,364995000.0,,364995000.0,,0.0,,0.0,500000000.0,85759021.0,85759021.0,1000.0,-25278000.0,3582000.0,,,29288000.0,,,,,,,,,,,,,,,,,,,,,,3500000.0,,,,-0.3,,,,0.0,0.0,0.0,0.0,,,,,,,52228000.0,-25282000.0,-8000.0,,,,,,,,,,,,,60000.0,100000.0,,,,,13846000.0,1400000.0,1902000.0,,4800000.0,,,,,,,,,,0.0,96134000.0,453370000.0,88084000.0,,,,,,,,,,,13390000.0,,,,-25274000.0,-25274000.0,,,,,79233000.0,-27005000.0,,4800000.0,,,,,140431000.0,,15539000.0,16733000.0,19455000.0,19439000.0,64537000.0,4728000.0,,1518000.0,-4000.0,3391000.0,8050000.0,119000.0,-119000.0,,,,,,,,,,13071000.0,,,,,,,,,,,74659000.0,45715000.0,,,,,,,,,-333131000.0,81516000.0,,28436000.0,,,,,,,,,,,357236000.0,,315422000.0,,674000.0,4703000.0,,,,,,,,-4000.0,,,,,,,84634956.0,,,,,,,,,,,,,,,,,,,
2019-12-31,2020-03-11,10-K,"TheRealReal, Inc.",REAL,CIK0001573221,USD,11159000.0,7779000.0,52820000.0,6830000.0,11626000.0,32793000.0,7000.0,693426000.0,,-3355000.0,,7711000.0,,40500000.0,,,,9961573.0,465247000.0,406756000.0,,14000.0,7000.0,208804000.0,208811000.0,,154446000.0,154446000.0,154446000.0,154446000.0,108819000.0,0.0,17231166.0,0.0,500000000.0,85872320.0,85872320.0,1000.0,-98397000.0,4767000.0,,,114831000.0,,199000.0,199000.0,,,,,,,0.0,,1602000.0,300000.0,90052000.0,1602000.0,78875000.0,8430000.0,88450000.0,,1602000.0,0.25,13400000.0,13408000.0,,-2.14,-2.14,-2.14,0.0,19400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,201523000.0,-98230000.0,199000.0,102000.0,24212000.0,-20272000.0,679000.0,-5170000.0,6010000.0,1579000.0,11561000.0,10686000.0,1026000.0,2762000.0,4108000.0,616000.0,300000.0,,0.0,553000.0,,21916000.0,,4593000.0,,18100000.0,,,,,,,,,,,128002000.0,465247000.0,118546000.0,0.0,,,,,,,,,,47734000.0,378665000.0,-215356000.0,-54490000.0,-98429000.0,-101784000.0,1.0,,1.0,,301628000.0,-100105000.0,,18100000.0,,,,,165671000.0,20530000.0,17957000.0,18307000.0,19610000.0,22059000.0,67208000.0,,,2660000.0,32000.0,3127000.0,9456000.0,2102000.0,-2102000.0,,,9267000.0,,,130000.0,,24761000.0,220609000.0,13804000.0,,315541000.0,0.0,26283000.0,43492000.0,39281000.0,,,,-98429000.0,88624000.0,55831000.0,1371000.0,7052000.0,3911000.0,2334000.0,807000.0,9250000.0,0.0,,-356189000.0,316354000.0,,110663000.0,7711000.0,0.478,0.442,0.026,0.019,1750000.0,,8.6,,,337245000.0,,315518000.0,,2696000.0,6132000.0,3355000.0,,,,,,,32000.0,0.0,0.0,0.0,22800000.0,,47478544.0,47478544.0,47478544.0,,0.0,0.0,0.0,0.0,,,500000.0,,750000.0,0.0,0.0,,,,,0.0,
2020-03-31,2020-05-07,10-Q,"TheRealReal, Inc.",REAL,CIK0001573221,USD,9916000.0,3089000.0,33489000.0,8728000.0,8745000.0,36463000.0,321000.0,699249000.0,,,,3410000.0,,,3410000.0,,,9741022.0,529540000.0,342532000.0,,526000.0,225000.0,168291000.0,168592000.0,2266000.0,134662000.0,134662000.0,,134662000.0,-19784000.0,0.0,,0.0,500000000.0,86850694.0,86850694.0,1000.0,-38189000.0,3690000.0,,,29042000.0,,,,,,,,,,,,,,,,,,,,,,4100000.0,4145000.0,,,-0.44,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,48986000.0,-38503000.0,,,,,,,-2206000.0,-4235000.0,1106000.0,-8865000.0,365000.0,-412000.0,-2356000.0,20000.0,0.0,,,4000.0,,24916000.0,,1286000.0,,,173461000.0,71506000.0,,19678000.0,20087000.0,21464000.0,24123000.0,16603000.0,39078000.0,,222767000.0,529540000.0,101555000.0,,,,,,,,,,,12922000.0,2413000.0,32774000.0,-54971000.0,-38503000.0,-38503000.0,,,,,88763000.0,-39777000.0,6000000.0,,134383000.0,14209000.0,120174000.0,124346000.0,,,,,,,,,0.068,3025000.0,314000.0,2348000.0,1038000.0,,8000.0,-184000.0,,1480000.0,,,,,6486000.0,73280000.0,11273000.0,,,,,,114020000.0,,2564000.0,,-38503000.0,96100000.0,59637000.0,455000.0,,,,,,,,-392798000.0,78028000.0,18122000.0,35104000.0,3410000.0,,,,,,,,,,304879000.0,,,-151000.0,2564000.0,3984000.0,,,,,,,,314000.0,,,,,900000.0,,86588796.0,,,,,,,,,,,,,,,,,,,
2020-06-30,2020-08-07,10-Q,"TheRealReal, Inc.",REAL,CIK0001573221,USD,5989000.0,6312000.0,34883000.0,7509000.0,8460000.0,40506000.0,401000.0,703189000.0,,,19020000.0,6129000.0,,,6129000.0,,,,634060000.0,452249000.0,,400000.0,,105534000.0,105934000.0,,304348000.0,304348000.0,304348000.0,304348000.0,,0.0,,0.0,500000000.0,87348241.0,87348241.0,1000.0,-42910000.0,2293000.0,,146958000.0,21620000.0,,,,198362000.0,,172500000.0,,25862000.0,,,6700000.0,,,,,,,,,,,4600000.0,,,-0.49,-0.49,-0.49,0.0,,0.0,0.0,0.0,0.0,,,,,,,35671000.0,-42935000.0,55000.0,,,,,,,,,,,,,384000.0,,,,,,20705000.0,,616000.0,,,168590000.0,,24198000.0,,19758000.0,20165000.0,21540000.0,11158000.0,37937000.0,,366159000.0,634060000.0,102553000.0,0.0,,5175000.0,175088000.0,5175000.0,5175000.0,5175000.0,2574000.0,,,9639000.0,,,,-42990000.0,-42990000.0,,,,,78741000.0,-43070000.0,6200000.0,,130653000.0,15045000.0,115608000.0,118798000.0,,,,,,,,,0.07,3013000.0,80000.0,3266000.0,1040000.0,,-97000.0,,,,,,,,,,14950000.0,,,,,,,,,,,100506000.0,60000000.0,,,,,,,,,-435690000.0,57291000.0,,32559000.0,,,,,,,,,,,265909000.0,,,-453000.0,1790000.0,6647000.0,,,,,,,5900000.0,80000.0,,,,,1000000.0,87064384.0,87064384.0,87064384.0,,,,,,,,,,,,,,,,,,
2020-09-30,2020-11-10,10-Q,"TheRealReal, Inc.",REAL,CIK0001573221,USD,5410000.0,4559000.0,44490000.0,10297000.0,14043000.0,38605000.0,107000.0,713195000.0,,,,7372000.0,,,7372000.0,974000.0,294000.0,,616275000.0,437298000.0,,107000.0,,52049000.0,52156000.0,,343092000.0,343092000.0,343092000.0,343092000.0,,0.0,,0.0,500000000.0,88532457.0,88532457.0,1000.0,-43854000.0,1960000.0,,148057000.0,28268000.0,,,,198362000.0,,172500000.0,0.064,25862000.0,,,6700000.0,,,,,,,,,,,4900000.0,,,-0.5,-0.49,-0.5,0.0,,0.0,0.0,0.0,0.0,,,,,,,49529000.0,-43577000.0,-17000.0,,,,,,,,,,,,,2406000.0,0.0,1496000.0,,,1496000.0,19236000.0,,448000.0,,,162658000.0,,24205000.0,,19759000.0,20168000.0,21548000.0,5054000.0,35715000.0,,381967000.0,616275000.0,120930000.0,0.0,,5175000.0,175088000.0,5175000.0,5175000.0,5175000.0,2574000.0,,,15186000.0,,,,-43560000.0,-43560000.0,,,,,91148000.0,-41619000.0,6200000.0,,126943000.0,15263000.0,111680000.0,115013000.0,,,,,,,,,0.07,2020000.0,-294000.0,4293000.0,1300000.0,,0.0,,,,,,,,,,18255000.0,,,,,,,,,,,100549000.0,61944000.0,,,,,,,,,-478995000.0,77797000.0,,35384000.0,,,,,,,,,,,232061000.0,,,-147000.0,2781000.0,5446000.0,,,,,,,5900000.0,-294000.0,,,,,1100000.0,87869321.0,87869321.0,87869321.0,,,,,,,,,,,,,,,,,,
2020-12-31,2021-03-01,10-K,"TheRealReal, Inc.",REAL,CIK0001573221,USD,14346000.0,7213000.0,57053000.0,8253000.0,13406000.0,41947000.0,11000.0,723302000.0,,,19020000.0,24322000.0,,45800000.0,,,,20728286.0,605109000.0,421469000.0,,11000.0,0.0,4006000.0,4017000.0,,350846000.0,350846000.0,350846000.0,350846000.0,196400000.0,0.0,20534859.0,1e-05,500000000.0,89301664.0,89301664.0,1000.0,-175828000.0,1617000.0,,149188000.0,112382000.0,,101000.0,101000.0,195788000.0,,172500000.0,,23288000.0,0.0,0.0,,34335000.0,,177549000.0,34335000.0,129333000.0,6008000.0,143214000.0,32028000.0,2307000.0,0.25,18800000.0,18845000.0,,-2.01,-2.01,-2.01,0.0,9900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-280000.0,,187567000.0,-175731000.0,101000.0,90000.0,52834000.0,-36559000.0,402000.0,-10315000.0,2800000.0,337000.0,20405000.0,7994000.0,-548000.0,-166000.0,3443000.0,5264000.0,0.0,,,11000.0,216000.0,42321000.0,,2518000.0,,,166275000.0,57458000.0,23030000.0,21300000.0,20759000.0,21168000.0,22560000.0,,36192000.0,,413816000.0,605109000.0,148260000.0,1110000.0,,5175000.0,175088000.0,5175000.0,5175000.0,5175000.0,,,0.0,54813000.0,152815000.0,178004000.0,-134419000.0,-175832000.0,-175832000.0,1.0,,1.0,,360383000.0,-172816000.0,24700000.0,,130083000.0,14999000.0,115084000.0,118136000.0,,,,,,,,,0.066,2050000.0,4000.0,4691000.0,1284000.0,169000.0,-169000.0,,5161000.0,8678000.0,,,,,18253000.0,73280000.0,17072000.0,,0.0,972000.0,0.0,0.0,278215000.0,,,,-175832000.0,105401000.0,63454000.0,903000.0,5562000.0,2569000.0,2420000.0,573000.0,0.0,0.0,,-532021000.0,299949000.0,23853000.0,140652000.0,24322000.0,,,,,,0.0,,,,191293000.0,972000.0,,,8859000.0,6870000.0,0.0,,,,,,,4000.0,0.0,0.0,0.0,54800000.0,3900000.0,87587409.0,87587409.0,87587409.0,0.0,0.0,0.0,0.0,0.0,0.0,3147000.0,800000.0,,-6261000.0,0.0,-12752000.0,2537000.0,,,,,
2021-03-31,2021-05-10,10-Q,"TheRealReal, Inc.",REAL,CIK0001573221,USD,9260000.0,5994000.0,54484000.0,9947000.0,16786000.0,47339000.0,,797918000.0,,,93031000.0,11278000.0,,,10919000.0,,,30399762.0,830746000.0,618622000.0,,,,,,2434000.0,547859000.0,547859000.0,,547859000.0,197013000.0,,,1e-05,500000000.0,90675268.0,90675268.0,1000.0,-56004000.0,2008000.0,,336112000.0,40479000.0,,,,,,287500000.0,,,0.0,0.0,,,,,,,,,,,,5400000.0,5435000.0,,,-0.62,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,58338000.0,-55965000.0,28000.0,,,,,,-5072000.0,-1219000.0,7181000.0,-547000.0,106000.0,257000.0,-1769000.0,3296000.0,,,,7000.0,1685000.0,49502000.0,,87000.0,,,199158000.0,,26796000.0,,25810000.0,25134000.0,25388000.0,17216000.0,43108000.0,,620841000.0,830746000.0,142413000.0,,,,,,,,,,,15561000.0,249151000.0,-4330000.0,-47808000.0,-55993000.0,-55993000.0,,,,,111111000.0,-52773000.0,7300000.0,,156050000.0,15275000.0,140775000.0,143331000.0,,,,,,,,,0.066,2156000.0,-11000.0,5084000.0,1541000.0,,17000.0,5000.0,,2405000.0,,,,,5925000.0,,15267000.0,278844000.0,,,,,4000000.0,,3973000.0,,-55993000.0,113976000.0,66637000.0,,,,,,,0.0,,-588014000.0,98817000.0,29950000.0,43616000.0,10919000.0,,,,,,,,,,209905000.0,,,0.0,3973000.0,7246000.0,,,,,,,,-11000.0,,,,,1300000.0,,90044082.0,,,,,,,,,,,,,,,,,,,
2021-06-30,2021-08-09,10-Q,"TheRealReal, Inc.",REAL,CIK0001573221,USD,13533000.0,5808000.0,55035000.0,10303000.0,17486000.0,44592000.0,0.0,813015000.0,,,,13219000.0,,,12813000.0,,,,796501000.0,574168000.0,,,,,0.0,,491648000.0,491648000.0,491648000.0,,,,,1e-05,500000000.0,91459505.0,91459505.0,1000.0,-70723000.0,2017000.0,,340194000.0,41499000.0,,,,,,,,,0.0,,,,,,,,,,,,,6400000.0,,,-0.78,,-0.78,400000.0,,,,,,,,,,,,63413000.0,-70696000.0,27000.0,,,,,,,,,,,,,6006000.0,,,,,1110000.0,59078000.0,,107000.0,,,195924000.0,,27525000.0,,26391000.0,25832000.0,26154000.0,10896000.0,40895000.0,,642222000.0,796501000.0,160847000.0,11000000.0,,,,,,,,,11000000.0,13109000.0,,,,-70723000.0,-70723000.0,,,,,128210000.0,-64797000.0,7600000.0,,155029000.0,15610000.0,139419000.0,141360000.0,,,,,,,,,0.065,2816000.0,,76669000.0,1762000.0,,0.0,,5433000.0,,,,,,,,17634000.0,,,,,,,,,,,122749000.0,78157000.0,,,,,,,,,-658737000.0,104912000.0,,44264000.0,,,,,,,,,98355.0,,154279000.0,1092000.0,,0.0,786000.0,7150000.0,,,,,,,,0.0,,,,,1300000.0,91062220.0,,91062220.0,,,,,,,,,,,,,,,,,,
2021-09-30,2021-11-08,10-Q,"TheRealReal, Inc.",REAL,CIK0001573221,USD,8246000.0,6770000.0,60366000.0,12377000.0,20914000.0,48779000.0,0.0,826649000.0,,,,12948000.0,,,12592000.0,,,,771411000.0,537774000.0,,,,,0.0,,444809000.0,444809000.0,444809000.0,,,,,1e-05,500000000.0,92289799.0,92289799.0,1000.0,-57196000.0,2511000.0,,344245000.0,47739000.0,,,,,,,,,0.0,,,,,,,,,,,,,6000000.0,,,-0.62,,-0.62,400000.0,,,,,,,,,,,,71099000.0,-57168000.0,28000.0,,,,,,,,,,,,,6072000.0,,,,,1741000.0,63876000.0,,55000.0,,,202145000.0,,28114000.0,,28184000.0,27571000.0,27839000.0,3935000.0,41129000.0,,660694000.0,771411000.0,168762000.0,500000.0,,,,,,,,,11500000.0,15708000.0,,,,-57196000.0,-57196000.0,,,,,122255000.0,-51156000.0,7500000.0,,161016000.0,15229000.0,145787000.0,146852000.0,,,,,,,,,0.064,2857000.0,,84921000.0,1900000.0,,5000.0,,3856000.0,,,,,,,,22319000.0,,,,,,,,,,,132707000.0,83928000.0,,,,,,,,,-715933000.0,118838000.0,,44912000.0,,,,,,,,,,,110717000.0,,,-7000.0,693000.0,8093000.0,,,,,,,,0.0,,,,,1300000.0,91859603.0,,91859603.0,,,,,,,,,,,,,,,,,,
