end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsReceivableNetCurrent,AdditionalPaidInCapital,AdjustmentsToAdditionalPaidInCapitalOther,AdvertisingExpense,AllocatedShareBasedCompensationExpense,AllowanceForDoubtfulAccountsReceivableCurrent,AllowanceForLoanAndLeaseLossRecoveryOfBadDebts,AmortizationOfDebtDiscountPremium,AmortizationOfFinancingCosts,AmortizationOfFinancingCostsAndDiscounts,Assets,AssetsCurrent,AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,CapitalizedComputerSoftwareImpairments1,CapitalizedComputerSoftwareNet,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashFDICInsuredAmount,CashProvidedByUsedInFinancingActivitiesDiscontinuedOperations,CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ConversionOfStockAmountConverted1,ConversionOfStockAmountIssued1,ConvertibleLongTermNotesPayable,ConvertibleNotesPayable,ConvertibleNotesPayableCurrent,CostOfGoodsAndServicesSold,CostOfRevenue,DebtConversionConvertedInstrumentAmount1,DebtConversionConvertedInstrumentRate,DebtConversionConvertedInstrumentSharesIssued1,DebtConversionOriginalDebtAmount1,DebtInstrumentConvertibleBeneficialConversionFeature,DebtInstrumentConvertibleConversionPrice1,DebtInstrumentConvertibleThresholdPercentageOfStockPriceTrigger,DebtInstrumentFaceAmount,DebtInstrumentInterestRateDuringPeriod,DebtInstrumentInterestRateEffectivePercentage,DebtInstrumentInterestRateStatedPercentage,DebtInstrumentInterestRateStatedPercentageRateRangeMaximum,DebtInstrumentInterestRateStatedPercentageRateRangeMinimum,DebtInstrumentUnamortizedDiscount,DebtInstrumentUnamortizedDiscountPremiumNet,DebtWeightedAverageInterestRate,DeferredFinanceCostsGross,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsValuationAllowance,Depreciation,DepreciationDepletionAndAmortization,DerivativeAssetsLiabilitiesAtFairValueNet,DerivativeGainLossOnDerivativeNet,DerivativeGainOnDerivative,DerivativeInstrumentsInHedgesLiabilitiesAtFairValue,DerivativeLiabilities,DerivativeLiabilitiesCurrent,DerivativeLossOnDerivative,DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax,DiscontinuedOperationIncomeLossFromDiscontinuedOperationDuringPhaseOutPeriodNetOfTax,DisposalGroupIncludingDiscontinuedOperationCostsOfGoodsSold,DisposalGroupIncludingDiscontinuedOperationOperatingExpense,DisposalGroupIncludingDiscontinuedOperationOperatingIncomeLoss,DisposalGroupIncludingDiscontinuedOperationRevenue,DueFromRelatedPartiesCurrent,DueToRelatedPartiesCurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationDeductions,EquityMethodInvestmentDividendsOrDistributions,EquityMethodInvestmentOwnershipPercentage,EquityMethodInvestments,FairValueAssumptionsExpectedDividendRate,FairValueAssumptionsExpectedVolatilityRate,FairValueAssumptionsRiskFreeInterestRate,FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisUnobservableInputsReconciliationGainLossIncludedInEarnings,FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisWithUnobservableInputs,GainLossOnInvestments,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,GrossProfit,IncomeLossFromContinuingOperations,IncomeLossFromDiscontinuedOperationsNetOfTax,IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,IncomeLossFromEquityMethodInvestments,IncomeTaxesPaidNet,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsPayableTrade,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInDueFromRelatedParties,IncreaseDecreaseInDueToRelatedParties,IncreaseDecreaseInInventories,IncreaseDecreaseInOtherCurrentAssets,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInPrepaidExpense,IncreaseDecreaseInReceivables,InterestExpense,InterestExpenseDebt,InterestExpenseDebtExcludingAmortization,InterestExpenseOther,InterestExpenseShortTermBorrowings,InterestIncomeOther,InterestPaid,InterestPaidNet,InterestPayableCurrent,InventoryNet,InvestmentIncomeNet,InvestmentIncomeNonoperating,LeaseAndRentalExpense,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesFairValueDisclosure,LiabilitiesOfDisposalGroupIncludingDiscontinuedOperationCurrent,LitigationSettlementExpense,LoansPayableCurrent,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NonoperatingIncomeExpense,NotesPayable,NotesPayableRelatedPartiesClassifiedCurrent,OfficersCompensation,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseExpense,OperatingLeasePayments,OperatingLeasesRentExpenseNet,OperatingLossCarryforwards,OtherAssetsCurrent,OtherNonoperatingIncomeExpense,PaymentsForLoans,PaymentsForProceedsFromInvestments,PaymentsForRent,PaymentsToAcquireInvestments,PaymentsToAcquireMachineryAndEquipment,PaymentsToAcquireProductiveAssets,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseAndOtherAssetsCurrent,PrepaidExpenseCurrent,ProceedsFromContributedCapital,ProceedsFromContributionsFromAffiliates,ProceedsFromConvertibleDebt,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfDebt,ProceedsFromIssuanceOfPreferredStockPreferenceStockAndWarrants,ProceedsFromIssuanceOfWarrants,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromNotesPayable,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfBankOverdrafts,ProceedsFromRepaymentsOfNotesPayable,ProceedsFromShortTermDebt,ProfessionalFees,PropertyPlantAndEquipmentNet,ProvisionForDoubtfulAccounts,RecapitalizationCosts,RelatedPartyTransactionDueFromToRelatedParty,RepaymentsOfConvertibleDebt,RepaymentsOfNotesPayable,RepaymentsOfRelatedPartyDebt,RepaymentsOfShortTermDebt,ResearchAndDevelopmentExpenseSoftwareExcludingAcquiredInProcessCost,RestructuringCosts,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,Revenues,SalariesAndWages,SalesCommissionsAndFees,SalesRevenueNet,SellingGeneralAndAdministrativeExpense,SettlementLiabilitiesCurrent,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMaximum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMinimum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMaximum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMinimum,SharesIssuedPricePerShare,ShortTermBankLoansAndNotesPayable,ShortTermBorrowings,ShortTermDebtRefinancedAmount,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockIssued1,StockIssuedDuringPeriodSharesConversionOfUnits,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesRestrictedStockAwardGross,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueConversionOfUnits,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockRepurchasedAndRetiredDuringPeriodShares,StockRepurchasedAndRetiredDuringPeriodValue,StraightLineRentAdjustments,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic
2014-09-30,2014-11-28,10-Q,"Resonate Blends, Inc.",KOAN,CIK0000897078,USD,226029.0,7297.0,38141.0,,,,,,26376.0,,,12082.0,10340.0,,,,43.0,,,,,,,,0.0001,250000000.0,67082130.0,67082130.0,6708.0,,,9950.0,191429.0,154175.0,61392.0,61392.0,,,,,,,,,,,0.08,,,131029.0,,,,,,,,,,,,,,,,,,,,,3000.0,11750.0,0.0,0.0,0.0,,,,,,,,,,,,,,15869.0,,,,,,,,,,,,,,,,-19299.0,,,19299.0,,,,,,,,,,452646.0,12082.0,442696.0,,,,50742.0,,,,,,-216561.0,,,,,186755.0,-170886.0,,,19153.0,,,-45675.0,,,,,,,,0.0001,10000000.0,,,,,,,,,,,,,,,,,,,,1742.0,,,1750.0,,,,,,,-485413.0,,,,,77261.0,186755.0,,,,,1650000.0,0.11,,,,,,,,,,-440564.0,-440654.0,,,,,,,,,,,,,,,67082130.0,,67082130.0
2014-12-31,2015-04-15,10-K,"Resonate Blends, Inc.",KOAN,CIK0000897078,USD,249534.0,4169.0,227000.0,,,,0.0,0.0,80828.0,,,14585.0,12830.0,,,,4797.0,3381.0,,,,,,,0.0001,250000000.0,77437130.0,77437130.0,7734.0,34380.0,,,157048.0,132518.0,,153755.0,,,,,,,,157049.0,,,,,,-24530.0,,0.12,,217904.0,-217904.0,423.0,,,,,,,,,,,,,,,3864.0,11750.0,,-0.01,,,,,,,,,,,,,,,188497.0,,,,,,,106156.0,154.0,,,,,,,,,,,134229.0,2691.0,,41803.0,,,,,,2000.0,402433.0,14585.0,402433.0,,,,8631.0,154759.0,,-2178.0,-149200.0,,-456453.0,,,,100000.0,426760.0,-238263.0,,,6800.0,,,-218190.0,,,,,,,2178.0,0.0001,10000000.0,4000000.0,4000000.0,,,,,,55000.0,44542.0,55217.0,,,44542.0,,,,,,,1755.0,,,,,,,-55217.0,,120000.0,-622582.0,,,,,342252.0,426760.0,,120000.0,,,,,,,,,,0.1,,,,-387848.0,,,,,200000.0,,,,,,20000.0,,,,,,68831896.0,68831896.0
2015-03-31,2015-05-20,10-Q,"Resonate Blends, Inc.",KOAN,CIK0000897078,USD,232375.0,3320.0,227000.0,,,,0.0,0.0,9542.0,,0.0,21431.0,19857.0,,,,12673.0,7876.0,,,,,,,0.0001,250000000.0,77437130.0,77437130.0,7734.0,,,,201048.0,186060.0,,8890.0,,,,,,,,,,,,0.23,0.2,-14988.0,,,,,,181.0,,,,,,,,,,,,,,,3864.0,11750.0,,0.0,,,,,,,,,,,,,,,73388.0,,,,,,,-17159.0,-849.0,,,,,,,,0.0,,,6459.0,841.0,,12673.0,,,,,,2000.0,449751.0,21431.0,449751.0,,,,19566.0,54935.0,,0.0,-47059.0,,-40472.0,,,,,97859.0,-24471.0,,,6800.0,,,-16001.0,,,,,,,,0.0001,10000000.0,,,,,,,,64000.0,,,,,,,,,,28825.0,,1574.0,,,,20000.0,,,17890.0,,,-663054.0,,,,,82278.0,97859.0,,,,,,,,,,,,,19556.0,,,-428320.0,,,,,,,,,,,,,,,,,,77337130.0
2015-06-30,2015-08-19,10-Q,"Resonate Blends, Inc.",KOAN,CIK0000897078,USD,168950.0,3402.0,280572.0,,,,0.0,,36704.0,,,17896.0,16501.0,,,,9235.0,,,,,,,,0.0001,750000000.0,78237130.0,78237130.0,7824.0,,,2359.0,367977.0,208445.0,,18806.0,,,,,,,,,,,,,,-157173.0,,,,,,,,,-128945.0,,,271343.0,,,,,,,,,3864.0,11750.0,,0.0,,,,,,,,,,,,,-128945.0,,55539.0,,,,,,,,,,,,,,,,,,,13682.0,,,,,,,,,,671146.0,17896.0,668787.0,,,,8299.0,,,,,,-278992.0,,,,,155200.0,-99661.0,,,6800.0,,,-179331.0,,,,,,,,0.0001,10000000.0,4000000.0,4000000.0,400.0,,,,,,,,,,,,,,,,,1395.0,,,,,,,,,,-942046.0,,,,,74345.0,155200.0,,,,,,,,,,,,,8299.0,,,-653250.0,,,,,,,,,,,,,,,,,,77520646.0
2015-09-30,2016-02-11,10-Q,"Resonate Blends, Inc.",KOAN,CIK0000897078,USD,211907.0,3938.0,2998617.0,,,,0.0,,97241.0,,,16364.0,14969.0,,,,7167.0,,,,,,,,0.0001,250000000.0,106543534.0,106543534.0,10645.0,,,3667.0,456408.0,188281.0,,73494.0,,,,,,,,,,,,,,-264460.0,,,,,,,,,-701805.0,,,,1156892.0,,,,,,,,3864.0,11750.0,,-0.01,,,,,,,,,,,,,,,6795.0,,,,,,,,,,,,,,,,,,,15199.0,,,,,,,,,,1572497.0,16364.0,1568830.0,,,,,,,,,,-923749.0,,,,,116299.0,-109504.0,,,5156.0,,,-814245.0,,,,,,,,0.0001,10000000.0,4000000.0,4000000.0,400.0,,,,,,,,,,,,,,,,,1395.0,,,,,,,,,,-4565795.0,,,,,80289.0,116299.0,,,,,,,,,,,,,,,,-1556133.0,,,,,,,,,,,,,,,,,,89868530.0
2015-12-31,2016-05-31,10-K,"Resonate Blends, Inc.",KOAN,CIK0000897078,USD,180537.0,3062.0,3064821.0,,,,0.0,0.0,228784.0,,,65223.0,64192.0,,,,61130.0,56333.0,,,,,,,0.0001,250000000.0,199404940.0,199404940.0,10955.0,,,,501369.0,323773.0,116339.0,116339.0,37403.0,,,,,,,,,,,,,-177596.0,0.0,,,1461983.0,-1461983.0,724.0,,,-259558.0,,,,551646.0,,,,,,,,,11750.0,,-0.04,,0.35,,,0.5,,0.0,2.7397,0.0044,-632295.0,551646.0,,,,201129.0,,,,,,,-68997.0,-1107.0,,3864.0,,,,,,,,,58725.0,22695.0,,2691.0,,,,,,2000.0,1166141.0,65223.0,1166141.0,551646.0,,36363.0,98435.0,437805.0,,,-381472.0,,-3554512.0,,,,100000.0,3208574.0,-3007445.0,,,21483.0,4177094.0,,-547067.0,,,,,,,,0.0001,9933333.0,0.0,0.0,400.0,,,,,442000.0,,,,,,,,,,143737.0,,1031.0,,,,93455.0,,,54477.0,,,-4177094.0,,116339.0,,,317468.0,3208574.0,,2748000.0,,,,,,,,,,,,,,-1100918.0,,,,18000000.0,,,,,,2700000.0,,56859.0,19476.0,-20000.0,,,,82255992.0
2016-03-31,2016-06-16,10-Q,"Resonate Blends, Inc.",KOAN,CIK0000897078,USD,267210.0,3853.0,4473037.0,,,,0.0,0.0,127348.0,,15693.0,497750.0,41431.0,,,,37578.0,-23552.0,,,,,,,0.0001,250000000.0,117682660.0,117682660.0,11759.0,,,,560127.0,409879.0,,17676.0,45494.0,,8139872.0,,,,,,,,,,,150248.0,84307.0,,,,,181.0,,903531.0,-918770.0,,,,666885.0,,,,,,,,,11750.0,,82255992.0,,,,-10149.0,0.2,455469.0,0.0,3.1068,0.0059,368062.0,666885.0,,,,70734.0,,,,5616.0,,,86673.0,790.0,,,,,,,,1447.0,,,66679.0,,,20907.0,,,,5616.0,5616.0,2000.0,1419565.0,497750.0,1419565.0,666885.0,,,63841.0,69656.0,,10149.0,-103357.0,,-1229923.0,,,,78599.0,193475.0,-122741.0,,,5268.0,,,-1112797.0,,-10149.0,,,,,,0.0001,9933333.0,4000000.0,4000000.0,400.0,,,,,100000.0,,,,,,,,,,0.0,,850.0,0.0,,,-4250.0,,,34594.0,,,-5407017.0,,88410.0,,,88410.0,114876.0,,,,,,,,,,,,,,,,-921815.0,,460002.0,,,,,,,,,,,,,,,,-0.01
2016-06-30,2016-08-03,10-Q,"Resonate Blends, Inc.",KOAN,CIK0000897078,USD,280054.0,3757.0,4581153.0,,,,0.0,,112357.0,,,505631.0,57016.0,,,,53259.0,,,,,,,,0.0001,250000000.0,120993394.0,120993394.0,12090.0,,,,684126.0,469036.0,,32843.0,,,,,,,,,,,,,,215090.0,,,,,,,,967031.0,-42593.0,,,,809978.0,,,,,,,,,11750.0,,0.0,,,,,,447946.0,,,,,809978.0,,,,70606.0,,,,,,,,,,,,,,,,,,,43438.0,,,,,,,,6663.0,,1624418.0,505631.0,1624418.0,809978.0,,,53601.0,,,,,,-305420.0,,,,,184301.0,-113695.0,,,,,,-198388.0,,,,,,,,0.0001,9933333.0,4000000.0,4000000.0,400.0,,,,,,,,,,,,,,,,,669.0,,,,,,,,,,-5712437.0,,103449.0,,,103449.0,184301.0,,,,,,,,,,,,,,,,-1118787.0,,,,,,,,,,,,,,,,,,122472460.0
2016-09-30,2016-11-15,10-Q,"Resonate Blends, Inc.",KOAN,CIK0000897078,USD,230335.0,3757.0,5931659.0,,,,0.0,,183608.0,,,561073.0,112529.0,,,,75961.0,,,,,,,,0.0001,250000000.0,152902168.0,152902168.0,15281.0,,,,501369.0,398273.0,,13560.0,,,,,,,,,,,,,,289233.0,,,,,,,,1405616.0,-85072.0,,,,694215.0,,,,,,,,,11750.0,,-0.01,,,,,,447875.0,,,,,694215.0,,-242016.0,,116383.0,,,,,,,,,,,,,,,,,,,23478.0,,,,,,,,-71.0,,1363725.0,561073.0,1363725.0,694215.0,,,29152.0,,,,,,-1037560.0,,,,,619698.0,-503315.0,,,,,,-534174.0,,,,,,,,0.0001,9933333.0,4000000.0,4000000.0,400.0,,32811.0,,,,,,,,,,,,,,,669.0,,,,,,,,,,-6749998.0,,129943.0,,,129943.0,619698.0,,,,,,,,,,,,,,,,-802652.0,,,,,,,,,,,,,,,,,122472460.0,122472460.0
2016-12-31,2017-04-24,10-K,"Resonate Blends, Inc.",KOAN,CIK0000897078,USD,291731.0,3757.0,6258265.0,-35277.0,4598.0,,0.0,0.0,610951.0,,,458124.0,3757.0,,,,,-61130.0,,,,,,,0.0001,250000000.0,199403.0,199403.0,20.0,,,,637259.0,535464.0,103085.0,103085.0,,,35359380.0,,,,,,,,,,,-101595.0,,,,2583438.0,2583438.0,725.0,,1405616.0,-1377637.0,,857795.0,,857795.0,,,,,,,,,11750.0,,-25.18,,0.34,,-24335.0,0.49,454062.0,0.0,3.2288,,-185444.0,857795.0,,-300016.0,,355186.0,,,,18395.0,,141705.0,46705.0,696.0,,,,,,,,,,,143093.0,25515.0,,,,25515.0,,18395.0,18395.0,2000.0,1700452.0,458124.0,1700452.0,870921.0,,,3712.0,347818.0,,24335.0,-433283.0,,-3323926.0,,,,81846.0,1265810.0,-910624.0,,,23972.0,4652866.0,,-2431697.0,,-24335.0,,,,-24335.0,,0.0001,5933333.0,4000000.0,4000000.0,400.0,,,35277.0,,468550.0,,,,,,,,,,31200.0,,305.0,0.0,,,61287.0,,,125922.0,,,-7501020.0,,458271.0,,,,1183964.0,,478700.0,,,,,,,,,,,,,,-1242328.0,,,141260000.0,8000.0,141260.0,,,,635299.0,478700.0,635299.0,635299.0,,,,,132006.0,132005849.0
