end,filed,form,Name,Ticker,CIK,Currency,AccountsAndOtherReceivablesNetCurrent,AccountsPayableAndOtherAccruedLiabilitiesCurrent,AccountsPayableCurrent,AccountsPayableRelatedPartiesCurrent,AccountsReceivableNet,AccruedInsuranceCurrent,AccruedLiabilitiesCurrent,AccruedPayrollTaxesCurrent,AccruedProfessionalFeesCurrent,AccruedRentCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapitalCommonStock,AdjustmentsToAdditionalPaidInCapitalOther,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,AdjustmentsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,AdvertisingExpense,AllocatedShareBasedCompensationExpense,AmortizationOfDebtDiscountPremium,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,AreaOfLand,Assets,AssetsCurrent,CapitalExpendituresIncurredButNotYetPaid,CapitalizedContractCostNetCurrent,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashEquivalentsAtCarryingValue,CashFDICInsuredAmount,CashUninsuredAmount,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,CommitmentsAndContingencies,CommonStockDiscountOnShares,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockSharesSubscriptions,CommonStockValue,ConcentrationRiskPercentage1,ContractWithCustomerAssetNet,ContractWithCustomerLiability,ContractWithCustomerLiabilityCurrent,ContractWithCustomerLiabilityRevenueRecognized,ConversionOfStockAmountConverted1,ConversionOfStockAmountIssued1,ConvertibleDebtFairValueDisclosures,ConvertiblePreferredStockSharesIssuedUponConversion,ConvertiblePreferredStockSharesReservedForFutureIssuance,CostOfGoodsAndServicesSold,CostOfRevenue,CurrentFederalTaxExpenseBenefit,CurrentStateAndLocalTaxExpenseBenefit,CustomerRefundLiabilityCurrent,DebtInstrumentConvertibleBeneficialConversionFeature,DebtInstrumentDecreaseForgiveness,DebtInstrumentFaceAmount,DebtInstrumentInterestRateEffectivePercentage,DebtInstrumentUnamortizedDiscountCurrent,DebtInstrumentUnamortizedDiscountNoncurrent,DebtIssuanceCostsIncurredDuringNoncashOrPartialNoncashTransaction,DeferredCosts,DeferredCostsCurrent,DeferredFederalIncomeTaxExpenseBenefit,DeferredOfferingCosts,DeferredRevenueCurrent,DeferredStateAndLocalIncomeTaxExpenseBenefit,DeferredTaxAssetsGross,DeferredTaxAssetsInventory,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOperatingLossCarryforwardsNotSubjectToExpiration,DeferredTaxAssetsOperatingLossCarryforwardsSubjectToExpiration,DeferredTaxAssetsTaxCreditCarryforwardsResearch,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccruals,DeferredTaxAssetsValuationAllowance,DepositsAssetsNoncurrent,Depreciation,DepreciationAndAmortization,DueFromOtherRelatedPartiesCurrent,DueFromRelatedPartiesCurrent,DueToOtherRelatedPartiesClassifiedCurrent,DueToRelatedPartiesCurrent,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,EffectiveIncomeTaxRateReconciliationDeductions,EffectiveIncomeTaxRateReconciliationPriorYearIncomeTaxes,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EffectiveIncomeTaxRateReconciliationTaxCreditsResearch,EmployeeRelatedLiabilitiesCurrent,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,EquityMethodInvestmentOwnershipPercentage,ForeignCurrencyTransactionGainLossBeforeTax,GeneralAndAdministrativeExpense,GrossProfit,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationChangeInEnactedTaxRate,IncreaseDecreaseDueFromOtherRelatedParties,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableRelatedParties,IncreaseDecreaseInAccountsPayableTrade,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedInterestReceivableNet,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInContractWithCustomerLiability,IncreaseDecreaseInDeferredCharges,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInDueFromRelatedParties,IncreaseDecreaseInDueToOtherRelatedPartiesCurrent,IncreaseDecreaseInInventories,IncreaseDecreaseInOperatingLeaseLiability,IncreaseDecreaseInOtherAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInOtherCurrentAssets,IncreaseDecreaseInOtherReceivables,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInPrepaidExpense,IncreaseDecreaseInSecurityDeposits,InterestExpense,InterestExpenseRelatedParty,InterestIncomeExpenseNonoperatingNet,InterestIncomeRelatedParty,InterestPaid,InterestPaidNet,InterestReceivableCurrent,InventoryNet,InventoryWriteDown,InvestmentIncomeInterest,LeaseAndRentalExpense,LegalFees,LesseeOperatingLeaseDiscountRate,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LicenseCosts,LineOfCreditFacilityIncreaseAccruedInterest,LineOfCreditFacilityMaximumBorrowingCapacity,LineOfCreditFacilityPeriodicPaymentInterest,LinesOfCreditCurrent,LoansPayableCurrent,LongTermLoansPayable,MarketableSecuritiesCurrent,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,NonoperatingIncomeExpense,NotesPayableCurrent,NotesReceivableRelatedPartiesCurrent,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseExpense,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeasePayments,OperatingLeaseRightOfUseAsset,OperatingLossCarryforwards,OriginationOfNotesReceivableFromRelatedParties,OtherAccruedLiabilitiesCurrent,OtherAssetsCurrent,OtherIncome,OtherLiabilitiesNoncurrent,OtherNoncashExpense,OtherNonoperatingExpense,OtherPrepaidExpenseCurrent,OtherResearchAndDevelopmentExpense,PaymentsOfDebtIssuanceCosts,PaymentsOfFinancingCosts,PaymentsOfStockIssuanceCosts,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseAndOtherAssetsCurrent,PrepaidExpenseCurrent,ProceedsFromContributedCapital,ProceedsFromConvertibleDebt,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfConvertiblePreferredStock,ProceedsFromIssuanceOfDebt,ProceedsFromIssuanceOfPreferredStockAndPreferenceStock,ProceedsFromIssuanceOfPreferredStockPreferenceStockAndWarrants,ProceedsFromIssuanceOfWarrants,ProceedsFromLinesOfCredit,ProceedsFromNotesPayable,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfLinesOfCredit,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,PropertySubjectToOrAvailableForOperatingLeaseNumberOfUnits,ProvisionForDoubtfulAccounts,RepaymentOfNotesReceivableFromRelatedParties,RepaymentsOfLinesOfCredit,RepaymentsOfNotesPayable,ResearchAndDevelopmentExpense,RestrictedStockSharesIssuedNetOfSharesForTaxWithholdings,RestrictedStockValueSharesIssuedNetOfTaxWithholdings,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,Revenues,RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability,RoyaltyExpense,SaleOfStockNumberOfSharesIssuedInTransaction,SaleOfStockPricePerShare,SalesAndExciseTaxPayableCurrentAndNoncurrent,SellingGeneralAndAdministrativeExpense,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExpirationsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedWeightedAverageGrantDateFairValue,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedNumberOfShares,SharePrice,StockholdersEquity,StockIssued1,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueRestrictedStockAwardGross,StockRedeemedOrCalledDuringPeriodValue,ValuationAllowanceDeferredTaxAssetChangeInAmount,WarrantsAndRightsOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic,AccountsPayableRelatedPartiesCurrentAndNoncurrent,AccruedAdvertisingCurrent,AmortizationOfIntangibleAssets,EarningsPerShareBasic,EarningsPerShareDiluted,FinitelivedIntangibleAssetsAcquired1,ImpairmentOfIntangibleAssetsFinitelived,IntangibleAssetsNetExcludingGoodwill,MandatorilyRedeemablePreferredStockFairValueDisclosure,PaymentsToAcquireIntangibleAssets,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeituresWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardSharesIssuedInPeriod,WeightedAverageNumberOfDilutedSharesOutstanding
2015-12-31,2016-07-15,10-K,"KULR TECHNOLOGY GROUP,Â INC.",KULR,CIK0001662684,USD,,,,,,,3750.0,,3750.0,,,312.0,,,,,,,,,,,0.0,,,138753.0,,,,,,,,,,2000.0,0.0001,100000000.0,20000000.0,20000000.0,,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3750.0,0.0,3750.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0001,20000000.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,-4062.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-30748.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-31,2016-05-23,10-Q,"KULR TECHNOLOGY GROUP,Â INC.",KULR,CIK0001662684,USD,,,,,,,,,,,,,,,,1400.0,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,-1400.0,0.0,0.0,,,,,,,,0.0,250.0,,,,0.0,,,,,,,,0.0,0.0,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,-1400.0,,,,,1400.0,-1400.0,,,,,,,,0.0,,,,,1150.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,20000000.0,,,,,,,,,,,,,,,,,
2016-06-30,2016-08-15,10-Q,"KULR TECHNOLOGY GROUP,Â INC.",KULR,CIK0001662684,USD,,,,,,,,,,,,,,,,,,,,,,,,,,161445.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,5166.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,115670.0,-1566.0,-203333.0,200.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,652.0,,,,,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-203533.0,,665.0,,,202432.0,-203998.0,,,,,,,,,,,,,,,,84679.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2083.0,,,,,3600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45133471.0,4866529.0,,,,,,,,,,,,,,,,
2016-09-30,2016-11-16,10-Q,"KULR TECHNOLOGY GROUP,Â INC.",KULR,CIK0001662684,USD,,,,,,,1000.0,,1000.0,,,9419.0,,,,,,,,,,,380.0,,,50300.0,,,,,,,,,,2060.0,0.0001,100000000.0,24400000.0,24400000.0,,2440.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,92358.0,0.0,-197335.0,200.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,750.0,,,,,,6.0,,,,,,,,,,,380.0,1000.0,,,,,,,,,,,,,,,-197535.0,,756.0,,,198091.0,-198091.0,,,,,,,,,,,,,,,,91643.0,,,,,0.0001,20000000.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,14090.0,,,-10419.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-620.0,,,,,,,,,,,,48279363.0,1720637.0,,,,,,,,,,,,,,,,
2016-12-31,2017-03-30,10-K,"KULR TECHNOLOGY GROUP,Â INC.",KULR,CIK0001662684,USD,30000.0,72445.0,,,6900.0,,13494.0,36422.0,18000.0,,1367.0,1661649.0,,35915.0,,227662.0,,,,,,164525.0,164063.0,,,9087.0,-129666.0,,,,,0.0,,,,2060.0,0.0001,100000000.0,50000000.0,50000000.0,40000.0,5000.0,,,,,,,,,,,,7749.0,0.0,800.0,,,,,,,,,,,-277950.0,,,-49850.0,756400.0,,0.0,722500.0,,,0.0,33900.0,,756400.0,,656.0,,2000.0,26034.0,359241.0,7701.0,-0.02,0.001,0.34,0.399,0.0,0.001,,0.059,,,,,,,-849.0,-821528.0,800.0,0.0,327800.0,,0.0,,,,3600.0,2152.0,9744.0,,,,6034.0,241633.0,-7405.0,,-44677.0,-4826.0,0.0,,12344.0,,0.0,0.0,,2152.0,0.0,0.0,2152.0,12932.0,,25.0,53822.0,,,,,,,,,237494.0,164525.0,431686.0,,,,,,,,0.0,550000.0,244380.0,-85000.0,,-594666.0,-31199.0,-822328.0,,2177.0,,85000.0,822856.0,-823705.0,,,,,,,1800000.0,85000.0,2252.0,3648.0,,224000.0,9107.0,,,395322.0,,,,0.0,0.0001,20000000.0,0.0,0.0,0.0,,12344.0,224000.0,,550000.0,,,,,,,,,,1829.0,462.0,,,0.0,,,29404.0,,,-1933810.0,,6900.0,,,,,,398130.0,35915.0,,,,,,,,,,,,,,,,,,,,-267161.0,0.0,1000000.0,,,,150000.0,400000.0,,0.0,327800.0,,42987756.0,,,,,,,,,,,,,,,,,
2017-03-31,2017-05-22,10-Q,"KULR TECHNOLOGY GROUP,Â INC.",KULR,CIK0001662684,USD,,,,,,,9984.0,,9984.0,,,2553165.0,,,,68911.0,,,,,,,2372208.0,,,50174.0,41087.0,,,,,,,,,2060.0,0.0001,100000000.0,26944000.0,26944000.0,,2694.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.0,,,35634.0,,,0.0,,,,,,,,,,,,,,0.0,-227624.0,200.0,0.0,,,,,,,-6900.0,733.0,-3510.0,,,,9600.0,16035.0,,,26553.0,,,,-7992.0,-8728.0,,2319.0,,734.0,0.0,0.0,2139.0,,,0.0,,,,,,,,,,9984.0,2372208.0,9984.0,,,,,,,,8728.0,,2260000.0,200000.0,-200000.0,-158913.0,-204257.0,-227824.0,,-1585.0,,200000.0,226039.0,-226039.0,,,,,,,,200000.0,,,,0.0,0.0,,,131115.0,,,,,0.0001,20000000.0,0.0,0.0,0.0,,56783.0,,,2260000.0,,,,,,,,200000.0,,,,,,,,,13180.0,,,-191575.0,,0.0,,,,,,81744.0,12011.0,,,,,,,,,,,,,,,,,,,,2362224.0,224000.0,,,,,,,,,,,49029168.0,,,,,,,,,,,,,,,,,
2017-06-30,2017-08-18,10-Q,"KULR TECHNOLOGY GROUP,Â INC.",KULR,CIK0001662684,USD,0.0,263119.0,,,10900.0,,,46189.0,99654.0,,,4581236.0,,,,,,,,,,2476111.0,2454486.0,,,2213059.0,,,,,,,,,,,0.0001,100000000.0,77440000.0,77440000.0,,7744.0,,,,,,,,,,,,56195.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,476420.0,0.0,-0.01,,,,,,,,,,651869.0,,,332218.0,-45295.0,-690574.0,200.0,,,,,,,,,,,,,,,,,,,,,,,,,7274.0,,603.0,,,0.0,12932.0,,0.0,,,,,,,,,,,2476111.0,739539.0,,,,,,,,,,,,,,,-690774.0,,-6671.0,,0.0,638808.0,-684103.0,,,,,,,,,8387.0,8727.0,,,,6671.0,,269942.0,,,,,0.0001,20000000.0,0.0,0.0,0.0,,208868.0,,,,,,,,,,,,,,21625.0,,,,,,36448.0,,,-2852408.0,,10900.0,,,,,,332418.0,,,,,,,,,,,,,,,,,,,,,1736572.0,,,,,,,,32000.0,,,,52570582.0,783196.0,,,,,,,,,,,,,,,,
2017-09-30,2017-11-17,10-Q,"KULR TECHNOLOGY GROUP,Â INC.",KULR,CIK0001662684,USD,0.0,299726.0,,,26006.0,,,12742.0,116667.0,,,4768259.0,,,,,,,,,,1891110.0,1857751.0,,,1653492.0,,,,,250000.0,1225642.0,,,,,0.0001,100000000.0,77440000.0,77440000.0,,7744.0,,,,,0.0,,,,,,,52384.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,507041.0,0.0,-0.01,,,,,,,,,,464846.0,,,605273.0,-37278.0,-839052.0,200.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,142.0,0.0,,,0.0,28083.0,,142.0,,,,,,,,,,,1891110.0,806767.0,,,,,,,,,,,,,,,-839252.0,,142.0,,0.0,802116.0,-839394.0,,,,,,,,,23884.0,8727.0,,,,,,38767.0,,,,,0.0001,20000000.0,0.0,0.0,0.0,,141443.0,,,,,,,,,,,,,,33359.0,,,,,,157876.0,,,-3691660.0,,15106.0,,,,,,605473.0,,,,,,,,,,,,,,,,,,,,,1084343.0,,,,,,,,32000.0,,,,76843759.0,596241.0,,,,,,,,,,,,,,,,
2017-12-31,2018-04-17,10-K,"KULR TECHNOLOGY GROUP,Â INC.",KULR,CIK0001662684,USD,0.0,188942.0,37024.0,,151802.0,,,14223.0,67933.0,0.0,10164.0,5090282.0,135000.0,598204.0,,1418751.0,65085.0,,,,,1220016.0,1176523.0,,,895761.0,886674.0,895761.0,,,250000.0,611450.0,,,,,0.0001,500000000.0,77440000.0,77440000.0,,7744.0,,,,,0.0,0.0,,,,,,156609.0,0.0,0.0,,,135000.0,,,,,0.0,,,-393945.0,0.0,0.0,-175455.0,1325800.0,,0.0,1062400.0,,,79000.0,184400.0,0.0,1325800.0,,8797.0,,0.0,,254344.0,,-0.04,0.0,0.34,0.208,0.217,0.004,0.0,-0.06,-0.029,,277823.0,,,,78975.0,-2423710.0,0.0,2400.0,569400.0,600000.0,-2000.0,0.0,,,144902.0,-2152.0,,,,,,2603.0,835.0,,140323.0,-861377.0,-30000.0,,80968.0,0.0,2963.0,9593.0,-10964.0,1336.0,,2962.0,0.0,13767.0,,256.0,58743.0,,,,,,,,,,1220016.0,480310.0,,,,,,,,,0.0,,1892433.0,,-1005759.0,,-2424510.0,,-10964.0,,0.0,2492521.0,-2413546.0,,,,,,,3900000.0,0.0,7471.0,8727.0,,,,,,439824.0,,,,51828.0,0.0001,20000000.0,0.0,0.0,0.0,,106466.0,,0.0,0.0,,,,,,,,85000.0,,53657.0,43493.0,,,85000.0,,,361231.0,,,-4358320.0,,235584.0,,,,,,1691466.0,598204.0,,,,,,,,,,0.0,0.0,,,,,,,,,739706.0,,,,,,,,32000.0,,569400.0,,63981416.0,,,,,,,,,,,,,,,,,
2018-03-31,2018-05-15,10-Q,"KULR TECHNOLOGY GROUP,Â INC.",KULR,CIK0001662684,USD,,316138.0,,,185027.0,,,12883.0,189366.0,,,5273239.0,,182957.0,,355475.0,,,,,,735964.0,698092.0,,,425391.0,-470370.0,,,425391.0,250000.0,91754.0,,,,,0.0001,100000000.0,77440000.0,77440000.0,,7744.0,,,,,0.0,,,,,,,149947.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,5621.0,,,,244407.0,,-0.01,,,,,,,,,,94867.0,,,,78093.0,-746844.0,400.0,2400.0,,,,137407.0,,,33225.0,0.0,,,,,,-38190.0,-17957.0,,31662.0,0.0,,,-51286.0,,,65.0,-14.0,0.0,,65.0,,13767.0,0.0,51.0,,,,,,,,,,,735964.0,560545.0,12000.0,,,,,,,,0.0,,0.0,,-470370.0,,-825845.0,,-14.0,,,903924.0,-825831.0,15161.0,,,,,,,,47334.0,8727.0,,,,,,0.0,,,,,0.0001,20000000.0,0.0,0.0,0.0,,65180.0,,,0.0,,,,,,,,0.0,,,37872.0,,,,,,119684.0,,,-5105564.0,,228040.0,,,,,,784240.0,182957.0,,,,,,,,,,,,,,,,,,,,96818.0,,,,,,,,,,,,77219168.0,,,,,,,,,,,,,,,,,
2018-06-30,2018-08-14,10-Q,"KULR TECHNOLOGY GROUP,Â INC.",KULR,CIK0001662684,USD,,434950.0,,,118940.0,,,8224.0,222345.0,,,5398074.0,,124835.0,,,,,,,,364449.0,291130.0,,,108031.0,,,,,250000.0,0.0,,,,,0.0001,100000000.0,77440000.0,77440000.0,,7744.0,,0.0,161909.0,,0.0,,,,,,,33470.0,,,,,,,,,,,,,,30000.0,161909.0,,,,,,,,,,,,,,,,,190559.0,,-0.01,,,,,,,,,,0.0,,,,137621.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-219.0,,,,,13767.0,,,,,,,,,,,,,364449.0,787418.0,,,,,,,,,,,,,,,-644622.0,,-219.0,,,782024.0,-644403.0,31505.0,,,,,,,,121572.0,8727.0,,,,219.0,,0.0,,,,,0.0001,20000000.0,0.0,0.0,0.0,,41665.0,,,,,,,,,,,,,,43319.0,,,,,,119006.0,,,-5828787.0,,171091.0,,,,,,663018.0,,,,,,,,,,,,,,,,,,,,,-422969.0,,,,,,,,,,,,77385972.0,,,,,,,,,,,,,,,,,
