end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableCurrent,AccountsReceivableNetCurrent,AccruedLiabilitiesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,AdditionalPaidInCapital,AdjustmentForAmortization,AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,AssetImpairmentCharges,Assets,AssetsCurrent,AssetsNoncurrent,BankOverdrafts,BusinessAcquisitionEquityInterestIssuedOrIssuableValueAssigned,BusinessAcquisitionEquityInterestsIssuedOrIssuableNumberOfSharesIssued,BusinessCombinationAcquisitionRelatedCosts,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNet,CapitalizedComputerSoftwareGross,Cash,CashAcquiredFromAcquisition,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,ClassOfWarrantOrRightOutstanding,CommitmentsAndContingencies,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ComprehensiveIncomeNetOfTax,ConvertibleLongTermNotesPayable,ConvertibleNotesPayableCurrent,CostOfGoodsSold,DebtInstrumentConvertibleConversionPrice1,DebtInstrumentConvertibleConversionRatio1,DeferredRevenue,DeferredTaxAssetsGross,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefits,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAllowanceForDoubtfulAccounts,DeferredTaxAssetsValuationAllowance,DepositsAssetsCurrent,Depreciation,DepreciationAndAmortization,DepreciationNonproduction,DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,DueFromAffiliateNoncurrent,DueFromAffiliates,DueFromOtherRelatedPartiesCurrent,DueFromRelatedPartiesCurrent,DueToAffiliateCurrent,DueToAffiliateNoncurrent,DueToEmployeesCurrent,DueToOfficersOrStockholdersCurrent,DueToOfficersOrStockholdersNoncurrent,DueToOtherRelatedPartiesClassifiedCurrent,DueToRelatedPartiesCurrent,DueToRelatedPartiesCurrentAndNoncurrent,DueToRelatedPartiesNoncurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,EmployeeRelatedLiabilitiesCurrent,EquityMethodInvestmentOwnershipPercentage,FinanceLeasePrincipalPayments,ForeignCurrencyTransactionGainLossBeforeTax,FurnitureAndFixturesGross,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,Goodwill,GoodwillAndIntangibleAssetImpairment,GoodwillImpairmentLoss,GrossProfit,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationChangeInEnactedTaxRate,IncomeTaxReconciliationForeignIncomeTaxRateDifferential,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationNondeductibleExpense,IncomeTaxReconciliationStateAndLocalIncomeTaxes,IncreaseDecreaseDueFromAffiliates,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInDepositOtherAssets,IncreaseDecreaseInDeposits,IncreaseDecreaseInDueFromRelatedParties,IncreaseDecreaseInDueToAffiliates,IncreaseDecreaseInDueToOfficersAndStockholders,IncreaseDecreaseInDueToRelatedParties,IncreaseDecreaseInEmployeeRelatedLiabilities,IncreaseDecreaseInOtherCurrentAssets,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInPrepaidExpense,IncreaseDecreaseOfRestrictedInvestments,InterestExpense,InterestIncomeOther,InterestPaid,InventoryNet,InvestmentsInAffiliatesSubsidiariesAssociatesAndJointVentures,InvestmentsInAndAdvancesToAffiliatesAtFairValue,IssuanceOfStockAndWarrantsForServicesOrClaims,LeaseAndRentalExpense,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LoansPayable,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NonoperatingIncomeExpense,NotesAssumed1,NotesPayableCurrent,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeaseRightOfUseAsset,OperatingLossCarryforwards,OtherAccruedLiabilitiesCurrent,OtherAssetsCurrent,OtherAssetsNoncurrent,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,OtherNonoperatingIncomeExpense,OtherReceivablesNetCurrent,PaymentsToAcquireBusinessesNetOfCashAcquired,PaymentsToAcquirePropertyPlantAndEquipment,PaymentsToAcquireSoftware,PaymentsToFundLongtermLoansToRelatedParties,PensionAndOtherPostretirementDefinedBenefitPlansLiabilitiesNoncurrent,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpense,PrepaidExpenseCurrent,PrepaidExpenseNoncurrent,ProceedsFromBankDebt,ProceedsFromContributionsFromAffiliates,ProceedsFromConvertibleDebt,ProceedsFromIssuanceOfCommonStock,ProceedsFromLoans,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfBankOverdrafts,ProceedsFromRepaymentsOfRelatedPartyDebt,ProceedsFromShortTermDebt,ProfessionalFees,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,RepaymentsOfRelatedPartyDebt,ResearchAndDevelopmentExpense,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,Revenues,SaleOfStockPricePerShare,SellingGeneralAndAdministrativeExpense,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendPayments,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeLowerRangeLimit,ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfOutstandingOptions,SharePrice,SharesIssuedPricePerShare,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockIssued1,StockIssuedDuringPeriodSharesAcquisitions,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesPurchaseOfAssets,StockIssuedDuringPeriodSharesRestrictedStockAwardGross,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueIssuedForNoncashConsiderations,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,WeightedAverageNumberDilutedSharesOutstandingAdjustment,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic
2007-12-31,2010-11-12,10-K,"WORLD HEALTH ENERGY HOLDINGS, INC.",WHEN,CIK0000943535,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0047,17000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-835204.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2420440.0,,,,,,,30000.0,37800.0,269700.0,,-153296.0,,,
2008-03-31,2010-11-12,10-Q,"WORLD HEALTH ENERGY HOLDINGS, INC.",WHEN,CIK0000943535,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2445.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-12-31,2010-11-15,10-K,"WORLD HEALTH ENERGY HOLDINGS, INC.",WHEN,CIK0000943535,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16351.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2436791.0,,,,,,,,,,,,,,
2009-06-30,2010-11-15,10-Q,"WORLD HEALTH ENERGY HOLDINGS, INC.",WHEN,CIK0000943535,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,880000000.0,880000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-12-31,2010-11-15,10-K,"WORLD HEALTH ENERGY HOLDINGS, INC.",WHEN,CIK0000943535,USD,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419570.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,452337.0,,,,,,,300000.0,,,,,,,
2010-06-30,2010-11-15,10-Q,"WORLD HEALTH ENERGY HOLDINGS, INC.",WHEN,CIK0000943535,USD,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1810000000.0
2010-09-30,2010-11-24,10-Q,"WORLD HEALTH ENERGY HOLDINGS, INC.",WHEN,CIK0000943535,USD,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-29500.0,,,,,29500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17500.0,,,,,,,0.0,,12000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1810000000.0
2010-12-31,2011-04-01,10-K,"WORLD HEALTH ENERGY HOLDINGS, INC.",WHEN,CIK0000943535,USD,,30901.0,,8300.0,4353.0,,28780947.0,,,,48317273.0,0.0,48317273.0,,41352783.0,,,,,0.0,,,0.0,,,,,0.0007,4500000000.0,4257994016.0,4257994016.0,2980596.0,,,,0.0,,,,,,,,,,,,,-24915404.0,155938.0,,,,62027.0,,,1623.0,0.0,,12000.0,,,0.0,,,,,,,,0.0,,,,,,,47830000.0,0.0,0.0,0.0,,,,,,,,-32000.0,19765.0,,,,,,,,,0.0,,,,,0.0,,,,,331335.0,,,125.0,114851.0,48317273.0,114851.0,0.0,0.0,63650.0,,0.0,,-63650.0,,-115415.0,,,0.0,115415.0,-115415.0,,,,,,,,,,,,,0.0,,,,0.0007,10000000.0,5000000.0,5000000.0,3500.0,0.0,0.0,,,62027.0,,,,1623.0,,,,39200.0,4353.0,0.0,,,-24915404.0,,0.0,,76215.0,,,,,,,,,,,,,,,48202422.0,-136451.0,6509216.0,,,,,,6512216.0,,,,,,,2427028629.0
2011-03-31,2011-05-16,10-Q,"WORLD HEALTH ENERGY HOLDINGS, INC.",WHEN,CIK0000943535,USD,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0.0,14000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,14228.0,,0.0,,-14228.0,,-28228.0,,,,28228.0,28228.0,,,,,,,,,,,,,,,,,,,,,,,,,,14228.0,,,,,,,,12000.0,,,,,,,0.0,,16228.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,4257994016.0
2011-06-30,2011-08-22,10-Q,"WORLD HEALTH ENERGY HOLDINGS, INC.",WHEN,CIK0000943535,USD,,64693.0,,8300.0,-4353.0,,28780947.0,,,,48317545.0,272.0,48317273.0,,41352783.0,,,,,272.0,,272.0,,,,,,0.0007,4500000000.0,4257994016.0,4257994016.0,2980596.0,,,,0.0,,,,,,,,,,,,,-24973032.0,155938.0,,,,97835.0,,,1923.0,0.0,,,,,0.0,0.0,,,,,,,0.0,,,,,,22901.0,47830000.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,331335.0,,,,172751.0,48317545.0,172751.0,0.0,0.0,,,,,,,-29401.0,,,0.0,29401.0,-29401.0,,,,,,,,,,,,,,,,,0.0007,10000000.0,5000000.0,5000000.0,3500.0,0.0,,,,,,,,,,,,6500.0,4353.0,0.0,,,,,0.0,,22901.0,,,,,,,,,,,,,,,48144794.0,6791510.0,,,,,,,,,,,,,4257994016.0,4257994016.0
2011-09-30,2011-11-21,10-Q,"WORLD HEALTH ENERGY HOLDINGS, INC.",WHEN,CIK0000943535,USD,,77984.0,,8300.0,-4353.0,,28780947.0,,,,487485.0,212.0,487273.0,,41352783.0,,,,,212.0,,212.0,,,,,,0.0007,4500000000.0,4257994016.0,4257994016.0,2980596.0,,,,0.0,,,,,,,,,,,,,-72823465.0,155938.0,,,,105217.0,,,1623.0,0.0,,,,,-0.01,0.01,,,,,,,0.0,,,,,,18933.0,0.0,,47830000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,331335.0,,,,193124.0,487485.0,193124.0,0.0,0.0,,,,,,,-47850433.0,,,0.0,20433.0,-20433.0,,,,,,,,,,,,,,,,,0.0007,10000000.0,5000000.0,5000000.0,3500.0,,0.0,,,,,,,,,,,1500.0,4353.0,0.0,,,,,0.0,,18933.0,,,,,,,,,,,,,,,294361.0,-41058923.0,,,,,,,,,,,,,4257994016.0,4257994016.0
2011-12-31,2012-04-02,10-K,"WORLD HEALTH ENERGY HOLDINGS, INC.",WHEN,CIK0000943535,USD,45188.0,36888.0,,8300.0,4353.0,,22298995.0,,,,212.0,212.0,0.0,,41352783.0,15553005984.0,,,,212.0,,212.0,212.0,,,,21600.0,0.0007,4500000000.0,4257994016.0,4257994016.0,2965481.0,,,,0.0,,,,,,,,,,,,,,0.0,155938.0,,,181414.0,14545.0,40888.0,1623.0,28000.0,96358.0,58000.0,,-58000.0,0.01,0.0,0.0,-0.34,-0.3796,,-0.0396,,,,,,4353.0,,82245.0,0.0,48317273.0,47830000.0,0.0,,,,,,,,-155938.0,5987.0,5987.0,,,,,,24000.0,,46000.0,,,,,-331335.0,,,,0.0,0.0,331335.0,,,,212.0,226602.0,,,59764.0,,0.0,,-81552.0,,-111539.0,,,,111539.0,-48428812.0,,,,,26000000.0,,,,,,,,0.0,,,,0.0007,10000000.0,2500000.0,2500000.0,1750.0,,,,,59764.0,,,,0.0,,81764.0,,29294.0,4353.0,0.0,,,-25514216.0,,0.0,,82245.0,,,,,,,,,,,,,,,-247990.0,-247990.0,0.0,,,,,,,,,,,,4257994016.0,4257994016.0
