end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccruedLiabilitiesCurrent,AccruedProfessionalFeesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapitalCommonStock,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AllocatedShareBasedCompensationExpense,AmortizationOfDebtDiscountPremium,AmortizationOfFinancingCostsAndDiscounts,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,AssetRetirementObligation,Assets,AssetsCurrent,AssetsFairValueDisclosure,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,AvailableForSaleDebtSecuritiesAmortizedCostBasis,AvailableForSaleSecuritiesDebtSecurities,CapitalExpendituresIncurredButNotYetPaid,CashAndCashEquivalentsAtCarryingValue,CashCashEquivalentsAndShortTermInvestments,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,CommonStockCapitalSharesReservedForFutureIssuance,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ComprehensiveIncomeNetOfTax,ContractWithCustomerLiabilityCurrent,ContractWithCustomerLiabilityNoncurrent,ConversionOfStockAmountConverted1,ConvertibleNotesPayable,ConvertiblePreferredStockSharesIssuedUponConversion,DebtInstrumentUnamortizedDiscount,DeferredIncomeTaxLiabilities,DeferredOfferingCosts,DeferredTaxAssetsDeferredIncome,DeferredTaxAssetsGross,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOther,DeferredTaxAssetsTaxCreditCarryforwards,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefits,DeferredTaxAssetsValuationAllowance,DepreciationAndAmortization,DepreciationDepletionAndAmortization,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationShareBasedCompensationExcessTaxBenefitAmount,EmployeeRelatedLiabilitiesCurrent,FairValueAdjustmentOfWarrants,FairValueAssetsLevel1ToLevel2TransfersAmount,FairValueAssetsMeasuredOnRecurringBasisChangeInUnrealizedGainLoss,FairValueMeasuredOnRecurringBasisGainLossIncludedInEarnings,FinancialLiabilitiesFairValueDisclosure,GeneralAndAdministrativeExpense,ImpairmentOfInvestments,ImpairmentOfLongLivedAssetsHeldForUse,IncomeTaxExaminationPenaltiesAndInterestAccrued,IncomeTaxExpenseBenefit,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationOtherAdjustments,IncomeTaxReconciliationStateAndLocalIncomeTaxes,IncomeTaxReconciliationTaxCredits,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInContractWithCustomerLiability,IncreaseDecreaseInOtherNoncurrentLiabilities,IncreaseDecreaseInOtherOperatingAssets,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,InterestExpense,InvestmentIncomeAmortizationOfDiscount,InvestmentIncomeInterest,InvestmentIncomeNetAmortizationOfDiscountAndPremium,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueAfterYearFive,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearFive,LesseeOperatingLeaseLiabilityPaymentsDueYearFour,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilityForUncertainTaxPositionsNoncurrent,LitigationSettlementAmountAwardedToOtherParty,LitigationSettlementExpense,LossContingencyAccrualProvision,LossContingencyDamagesAwardedValue,LossContingencyDamagesPaidValue,LossContingencyLossInPeriod,MarketableSecuritiesCurrent,MarketableSecuritiesNoncurrent,MarketableSecuritiesUnrealizedGainLoss,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NotesIssued1,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseExpense,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFiveYears,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsDueThereafter,OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,OperatingLeasesRentExpenseNet,OperatingLeaseWeightedAverageDiscountRatePercent,OtherAccruedLiabilitiesCurrent,OtherAssetsNoncurrent,OtherComprehensiveIncomeLossNetOfTax,OtherLiabilitiesNoncurrent,OtherNonoperatingExpense,OtherNonoperatingIncomeExpense,PaymentsOfStockIssuanceCosts,PaymentsToAcquireMarketableSecurities,PaymentsToAcquirePropertyPlantAndEquipment,PrepaidExpenseAndOtherAssetsCurrent,ProceedsFromIssuanceInitialPublicOffering,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfConvertiblePreferredStock,ProceedsFromIssuanceOfRedeemableConvertiblePreferredStock,ProceedsFromSaleAndMaturityOfMarketableSecurities,ProceedsFromSaleOfNotesReceivable,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,ResearchAndDevelopmentExpense,RestrictedCash,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,Revenues,RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue,StockholdersEquity,StockholdersEquityNoteSpinoffTransaction,StockholdersEquityNoteSubscriptionsReceivable,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueStockOptionsExercised,TemporaryEquityCarryingAmountAttributableToParent,TemporaryEquityLiquidationPreference,TemporaryEquitySharesAuthorized,TenantImprovements,UnrecognizedTaxBenefits,UnrecognizedTaxBenefitsDecreasesResultingFromPriorPeriodTaxPositions,UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestExpense,UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions,ValuationAllowancesAndReservesPeriodIncreaseDecrease,VariableLeaseCost,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,DefinedContributionPlanMaximumAnnualContributionsPerEmployeeAmount,DefinedContributionPlanMaximumAnnualContributionsPerEmployeePercent
2018-12-31,2019-03-14,10-K,"Harpoon Therapeutics, Inc.",HARP,CIK0001708493,USD,4357000.0,3341000.0,333000.0,1014000.0,,9111000.0,672000.0,672000.0,,0.0,20679449.0,0.0,102580000.0,90223000.0,60396000.0,,,,,28000.0,89493000.0,,89960000.0,60537000.0,20811843.0,0.0001,114000000.0,1383221.0,1383221.0,1000.0,-27366000.0,4250000.0,7792000.0,,0.0,16618448.0,0.0,108000.0,3000000.0,3370000.0,14281000.0,0.0,108000.0,10351000.0,469000.0,,91000.0,14173000.0,700000.0,644000.0,-33.8,0.21,87000.0,1593000.0,,0.0,0.0,0.0,0.0,8321000.0,,0.0,0.0,0.0,6497000.0,-5747000.0,47000.0,-2686000.0,1802000.0,2555000.0,,1048000.0,-4250000.0,78000.0,,507000.0,,,543000.0,,,,,,,,,,,26482000.0,102580000.0,11948000.0,0.0,,,,,,,,,,88326000.0,-663000.0,-27126000.0,-37095000.0,,43406000.0,-37593000.0,1200000.0,,,,,22265000.0,1308000.0,2731000.0,2647000.0,2566000.0,2762000.0,10251000.0,1308000.0,1200000.0,,202000.0,3575000.0,,6742000.0,45000.0,-8000.0,1660000.0,,663000.0,730000.0,,,89828000.0,89828000.0,,,-27366000.0,4012000.0,2998000.0,35085000.0,467000.0,-62591000.0,5813000.0,5813000.0,,672000.0,0.0,100000.0,-53479000.0,,,,,,122000.0,129577000.0,130178000.0,82000000.0,5784000.0,3438000.0,,0.0,3016000.0,6500000.0,200000.0,2260674.0,,
2019-03-31,2019-05-09,10-Q,"Harpoon Therapeutics, Inc.",HARP,CIK0001708493,USD,3411000.0,3664000.0,1503000.0,1311000.0,26000.0,209735000.0,369000.0,369000.0,,,3538205.0,,166932000.0,140653000.0,146161000.0,28000.0,2000.0,101862000.0,101888000.0,23000.0,95926000.0,147600000.0,96393000.0,6433000.0,,0.0001,150000000.0,24351948.0,24351948.0,3000.0,-13553000.0,4250000.0,6729000.0,129577000.0,,,,,0.0,,,,,,,,,,300000.0,297000.0,-1.01,,,778000.0,,0.0,,,0.0,5832000.0,0.0,0.0,,,,,,,,-771000.0,,323000.0,-1063000.0,,-2969000.0,1350000.0,,45000.0,576000.0,45000.0,22049000.0,10251000.0,,2731000.0,2647000.0,2566000.0,2746000.0,1108000.0,6765000.0,33338000.0,166932000.0,11897000.0,,,,,,,,42646000.0,8978000.0,26000.0,70507000.0,-51649000.0,-12425000.0,-13579000.0,,15214000.0,-14151000.0,700000.0,15284000.0,572000.0,14712000.0,8116000.0,,,,,,,,,,0.0894,285000.0,605000.0,26000.0,,4000.0,-4000.0,10122000.0,51577000.0,72000.0,2081000.0,70473000.0,,,,,,-13579000.0,6813000.0,5502000.0,9382000.0,467000.0,-76170000.0,1063000.0,,8404000.0,369000.0,,,133595000.0,,,129577000.0,,70647000.0,25000.0,,,,3078000.0,,,0.0,,,100000.0,13475222.0,,
2019-06-30,2019-08-05,10-Q,"Harpoon Therapeutics, Inc.",HARP,CIK0001708493,USD,4519000.0,4876000.0,1010000.0,1611000.0,110000.0,210347000.0,467000.0,467000.0,,,,,157016000.0,137322000.0,132124000.0,110000.0,,102533000.0,102643000.0,,52094000.0,133900000.0,52561000.0,,,0.0001,150000000.0,24557526.0,24557526.0,3000.0,-11733000.0,4250000.0,5667000.0,,,,,,0.0,,,,,,,,,,300000.0,,-0.49,,,1205000.0,,0.0,,,0.0,3734000.0,0.0,,,,,,,,,,,,,,,,,,840000.0,,21634000.0,10251000.0,,2731000.0,2647000.0,2566000.0,2487000.0,952000.0,6403000.0,34543000.0,157016000.0,14507000.0,,,,,,,,81790000.0,,84000.0,,,,-11817000.0,,13705000.0,-12642000.0,900000.0,15231000.0,862000.0,14369000.0,7454000.0,,,,,,,,,,0.0894,1624000.0,467000.0,84000.0,,15000.0,-15000.0,,,,3438000.0,,,,,,,,13384000.0,11773000.0,9971000.0,467000.0,-87987000.0,1063000.0,,,,,,122474000.0,,,,,,136000.0,,,,,,,,,,100000.0,24294211.0,,
2019-09-30,2019-11-06,10-Q,"Harpoon Therapeutics, Inc.",HARP,CIK0001708493,USD,3900000.0,7719000.0,2663000.0,1414000.0,85000.0,211038000.0,592000.0,592000.0,,,,0.0,142388000.0,122991000.0,119321000.0,85000.0,,103139000.0,103224000.0,,56764000.0,121200000.0,57231000.0,,,0.0001,150000000.0,24613803.0,24613803.0,3000.0,-15932000.0,4080000.0,4420000.0,,,,,,0.0,,,,,,,,,,500000.0,,-0.65,,,1695000.0,,0.0,,,0.0,8493000.0,,,,,,,,,,,,,,,,,,,728000.0,,21109000.0,10251000.0,,2731000.0,2647000.0,2566000.0,2487000.0,427000.0,6071000.0,35157000.0,142388000.0,16686000.0,,,,,,,,64463000.0,,-25000.0,,,,-15907000.0,,18026000.0,-16609000.0,900000.0,15038000.0,987000.0,14051000.0,7106000.0,,,,,,,,,,0.0895,1345000.0,521000.0,-25000.0,,26000.0,-26000.0,,,,1764000.0,,,,,,,,13184000.0,11770000.0,9533000.0,467000.0,-103895000.0,1417000.0,,,,,,107231000.0,,,,,,89000.0,,,,,,,,,,100000.0,24457402.0,,
2019-12-31,2020-03-12,10-K,"Harpoon Therapeutics, Inc.",HARP,CIK0001708493,USD,2594000.0,7495000.0,684000.0,1914000.0,41000.0,212339000.0,2071000.0,2071000.0,,,3052834.0,0.0,176604000.0,150617000.0,103440000.0,30000.0,27000.0,144499000.0,144502000.0,16000.0,88736000.0,155100000.0,89203000.0,-757000.0,,0.0001,150000000.0,24904848.0,24904848.0,3000.0,-69842000.0,11207000.0,46144000.0,129577000.0,,16618448.0,,,,2239000.0,34201000.0,0.0,2088000.0,26730000.0,674000.0,,368000.0,32113000.0,1600000.0,900000.0,-3.14,0.21,-490000.0,2575000.0,,0.0,,,0.0,26724000.0,0.0,0.0,0.0,0.0,16059000.0,-11584000.0,27000.0,-4599000.0,587000.0,-1761000.0,,4288000.0,45309000.0,,-3042000.0,1814000.0,,541000.0,3208000.0,,20681000.0,7433000.0,,2817000.0,2731000.0,2647000.0,2566000.0,2487000.0,5737000.0,82384000.0,176604000.0,22513000.0,0.0,,0.0,,,,,59337000.0,7056000.0,-1000.0,71449000.0,-69315000.0,-2891000.0,-69841000.0,,81022000.0,-73011000.0,2500000.0,14944000.0,1217000.0,13727000.0,7015000.0,,,,,,,,,,0.0895,343000.0,533000.0,41000.0,,42000.0,4000.0,10122000.0,141816000.0,3516000.0,2544000.0,70646000.0,70646000.0,,,76017000.0,,-55572000.0,13297000.0,11383000.0,54298000.0,467000.0,-118163000.0,8011000.0,,8405000.0,2071000.0,0.0,,94220000.0,,,129576000.0,,70647000.0,803000.0,,,,,5844000.0,250000.0,0.0,2656000.0,17900000.0,400000.0,46353355.0,,
2020-03-31,2020-05-06,10-Q,"Harpoon Therapeutics, Inc.",HARP,CIK0001708493,USD,1545000.0,7131000.0,755000.0,2417000.0,471000.0,213535000.0,847000.0,846000.0,,,3748805.0,0.0,162496000.0,128697000.0,136452000.0,527000.0,57000.0,135982000.0,136452000.0,90000.0,36168000.0,138200000.0,36635000.0,-52568000.0,,0.0001,150000000.0,24938574.0,24938574.0,3000.0,-12122000.0,13874000.0,41994000.0,,,,,,,,,,,,,,,,500000.0,503000.0,-0.51,,,1069000.0,,0.0,,,0.0,3913000.0,0.0,0.0,,,,,,,,-1090000.0,,-573000.0,-1482000.0,,-12000.0,3055000.0,,,584000.0,-60000.0,20068000.0,7433000.0,,2817000.0,2731000.0,2647000.0,2566000.0,1874000.0,5410000.0,79202000.0,162496000.0,23814000.0,,,,0.0,,,,86929000.0,15143000.0,430000.0,265000.0,-35316000.0,-17517000.0,-12552000.0,,16432000.0,-13135000.0,600000.0,14658000.0,1264000.0,13394000.0,6917000.0,,,,,,,,,,0.0895,235000.0,763000.0,430000.0,,1000.0,-1000.0,75000.0,46503000.0,5000.0,5600000.0,,,,,11192000.0,,-12552000.0,13393000.0,10976000.0,12519000.0,467000.0,-130715000.0,3297000.0,,,847000.0,,,83294000.0,,,,,,340000.0,,,,,,,0.0,,,200000.0,24825367.0,,
2020-06-30,2020-08-05,10-Q,"Harpoon Therapeutics, Inc.",HARP,CIK0001708493,USD,1586000.0,9056000.0,815000.0,2929000.0,242000.0,215068000.0,1178000.0,1178000.0,,,,0.0,197122000.0,174784000.0,173743000.0,338000.0,96000.0,173501000.0,173743000.0,,34738000.0,175400000.0,35205000.0,,,0.0001,150000000.0,25092148.0,25092148.0,3000.0,-12921000.0,27092000.0,73113000.0,,,,,,,,,,,,,,,,500000.0,,-0.51,,,2223000.0,,0.0,,,0.0,3945000.0,,,,,,,,,,,,,,,,,,,415000.0,,19457000.0,7433000.0,,2817000.0,2731000.0,2647000.0,2566000.0,1263000.0,5088000.0,125216000.0,197122000.0,39046000.0,,,0.0,,,,,136882000.0,3829000.0,-229000.0,,,,-12692000.0,,15869000.0,-13107000.0,600000.0,14369000.0,1312000.0,13057000.0,6813000.0,,,,,,,,,,0.0895,97000.0,868000.0,,,0.0,,,,,3164000.0,,,,,,,,13757000.0,10828000.0,11924000.0,467000.0,-143407000.0,2762000.0,,,,,,71906000.0,,,,,,347000.0,,,,,,,,,,200000.0,24961183.0,,
2020-09-30,2020-11-04,10-Q,"Harpoon Therapeutics, Inc.",HARP,CIK0001708493,USD,1779000.0,10435000.0,884000.0,3459000.0,127000.0,217326000.0,1504000.0,1504000.0,,,,0.0,183321000.0,157724000.0,159352000.0,134000.0,6000.0,159224000.0,159352000.0,,22651000.0,162300000.0,23118000.0,,,0.0001,150000000.0,25266603.0,25266603.0,3000.0,-13422000.0,31637000.0,64675000.0,,,,,,,,,,,,,,,,500000.0,,-0.53,,,2804000.0,,0.0,,,0.0,4428000.0,,,,,,,,,,,,,,,,,,,299000.0,,18827000.0,7434000.0,2566000.0,,2818000.0,2731000.0,2647000.0,631000.0,4774000.0,122579000.0,183321000.0,45214000.0,,,0.0,,,,,132156000.0,7514000.0,-115000.0,,,,-13307000.0,,17485000.0,-13592000.0,600000.0,14053000.0,1363000.0,12690000.0,6702000.0,,,,,,,,,,0.0895,202000.0,888000.0,,,14000.0,-14000.0,,,,2917000.0,,,,,,,,13952000.0,10493000.0,13057000.0,467000.0,-156714000.0,3893000.0,,,,,,60742000.0,,,,,,748000.0,,,,,,,,,,200000.0,25081680.0,,
2020-12-31,2021-03-10,10-K,"Harpoon Therapeutics, Inc.",HARP,CIK0001708493,USD,1572000.0,13845000.0,790000.0,3996000.0,3000.0,221904000.0,4860000.0,4860000.0,,,3662598.0,0.0,171592000.0,129754000.0,144502000.0,30000.0,27000.0,144499000.0,144502000.0,204000.0,21170000.0,150000000.0,21637000.0,-67566000.0,,0.0001,150000000.0,25553172.0,25553172.0,3000.0,-61427000.0,31299000.0,57522000.0,,,16618448.0,,,600000.0,13274000.0,46519000.0,0.0,1865000.0,28198000.0,927000.0,,329000.0,44654000.0,2100000.0,2082000.0,-2.44,0.21,321000.0,3860000.0,,0.0,,,0.0,20134000.0,0.0,0.0,0.0,0.0,12540000.0,-10481000.0,299000.0,-4231000.0,1552000.0,-1228000.0,,6151000.0,31470000.0,,359000.0,1179000.0,,,1600000.0,,17983000.0,4525000.0,2355000.0,2908000.0,2817000.0,2731000.0,2647000.0,,4468000.0,117753000.0,171592000.0,47918000.0,0.0,,0.0,,,147000000.0,0.0,104860000.0,23946000.0,-162000.0,4676000.0,-63626000.0,-8616000.0,-61265000.0,,87764000.0,-62828000.0,1700000.0,13515000.0,1202000.0,12313000.0,6583000.0,,,,,,,,,,0.0895,131000.0,1121000.0,-38000.0,,26000.0,-11000.0,,202182000.0,683000.0,3724000.0,3032000.0,3032000.0,,,139239000.0,,-49908000.0,14184000.0,10188000.0,67630000.0,467000.0,-168071000.0,24936000.0,,,4860000.0,0.0,,53839000.0,,,,,,1644000.0,,,,,9521000.0,295000.0,0.0,3972000.0,12500000.0,700000.0,50285713.0,300.0,
2021-03-31,2021-05-06,10-Q,"Harpoon Therapeutics, Inc.",HARP,CIK0001708493,USD,2641000.0,63198000.0,845000.0,4545000.0,-17000.0,332188000.0,2136000.0,2136000.0,,,4467104.0,0.0,261317000.0,234281000.0,234395000.0,24000.0,41000.0,234412000.0,234395000.0,,71335000.0,239400000.0,71802000.0,50165000.0,,0.0001,150000000.0,32438733.0,32438733.0,4000.0,-61744000.0,30841000.0,48973000.0,,,,,,,,,,,,,,,,500000.0,549000.0,-1.95,,,2346000.0,,0.0,,,0.0,4604000.0,0.0,0.0,,,,,,,,1070000.0,,49359000.0,-9007000.0,,-316000.0,1143000.0,,,94000.0,,17353000.0,4279000.0,2654000.0,,2916000.0,2825000.0,2738000.0,1941000.0,4069000.0,158937000.0,261317000.0,98163000.0,,,49954000.0,,,,,158078000.0,9989000.0,-20000.0,108142000.0,-39900000.0,-18077000.0,-61724000.0,,70774000.0,-61767000.0,600000.0,13284000.0,1483000.0,11801000.0,6558000.0,,,,,,,,,,0.0895,105000.0,805000.0,,,51000.0,,,82956000.0,45000.0,4868000.0,,107581000.0,,,43101000.0,,-61724000.0,14229000.0,9684000.0,16216000.0,467000.0,-229795000.0,9007000.0,,,2136000.0,,,102380000.0,,,,,,561000.0,,,,,,,0.0,,,200000.0,31578636.0,,
