end,filed,form,Name,Ticker,CIK,Currency,AccountsAndOtherReceivablesNetCurrent,AccountsPayableAndOtherAccruedLiabilitiesCurrent,AccountsPayableCurrent,AccountsPayableRelatedPartiesCurrent,AccountsReceivableGrossCurrent,AccountsReceivableNetCurrent,AccumulatedAmortizationDeferredFinanceCosts,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapital,AdditionalPaidInCapitalCommonStock,AllowanceForDoubtfulAccountsReceivableCurrent,Assets,AssetsCurrent,CapitalExpendituresIncurredButNotYetPaid,CapitalLeaseObligations,CapitalLeaseObligationsCurrent,CapitalLeaseObligationsNoncurrent,CapitalLeasesFutureMinimumPaymentsDue,CapitalLeasesFutureMinimumPaymentsDueCurrent,CapitalLeasesFutureMinimumPaymentsDueInThreeYears,CapitalLeasesFutureMinimumPaymentsDueInTwoYears,CapitalLeasesFutureMinimumPaymentsDueThereafter,CapitalLeasesNetInvestmentInDirectFinancingLeases,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ComprehensiveIncomeNetOfTax,ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,ConstructionInProgressGross,ConvertibleDebt,ConvertibleDebtCurrent,ConvertibleNotesPayableCurrent,CostOfGoodsAndServicesSoldAmortization,CostOfGoodsAndServicesSoldDepreciation,CostOfGoodsAndServicesSoldDepreciationAndAmortization,CostOfGoodsSold,DeferredCosts,DeferredCostsCurrent,DeferredIncomeTaxExpenseBenefit,DeferredIncomeTaxLiabilitiesNet,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsPropertyPlantAndEquipment,DeferredTaxLiabilitiesCurrent,DeferredTaxLiabilitiesNoncurrent,DepositLiabilityCurrent,Deposits,DepositsAssetsCurrent,DepositsAssetsNoncurrent,Depreciation,DepreciationAndAmortization,DerivativeAssetsLiabilitiesAtFairValueNet,DueFromRelatedParties,DueFromRelatedPartiesCurrent,DueToRelatedPartiesCurrent,DueToRelatedPartiesCurrentAndNoncurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationDeductions,EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,EffectOfExchangeRateOnCashAndCashEquivalentsContinuingOperations,EmployeeRelatedLiabilitiesCurrent,FairValueAdjustmentOfWarrants,FinanceLeaseLiabilityCurrent,FinanceLeaseLiabilityNoncurrent,FinanceLeasePrincipalPayments,FinanceLeaseRightOfUseAsset,FinanceLeaseRightOfUseAssetAccumulatedAmortization,FinanceLeaseRightOfUseAssetAmortization,GainLossOnDispositionOfAssets1,GainLossOnSaleOfPropertyPlantEquipment,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefitContinuingOperationsDiscontinuedOperationsExtraordinaryItems,IncomeTaxesPaid,IncomeTaxesPaidNet,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableTrade,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInDeferredCharges,IncreaseDecreaseInDeposits,IncreaseDecreaseInDueFromRelatedParties,IncreaseDecreaseInDueToRelatedParties,IncreaseDecreaseInInventories,IncreaseDecreaseInNotesPayableCurrent,IncreaseDecreaseInOtherCurrentLiabilities,IncreaseDecreaseInOtherReceivables,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncrementalCommonSharesAttributableToCallOptionsAndWarrants,InterestExpense,InterestExpenseDebt,InterestExpenseOther,InterestPaid,InterestPaidNet,InventoryNet,LeaseAndRentalExpense,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LitigationReserveNoncurrent,LossContingencyDamagesSoughtValue,LossContingencyEstimateOfPossibleLoss,MarketingAndAdvertisingExpense,MarketRiskBenefitChangeInFairValueGainLoss,MinorityInterest,MinorityInterestOwnershipPercentageByNoncontrollingOwners,MinorityInterestOwnershipPercentageByParent,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLossAttributableToNoncontrollingInterest,NetIncomeLossAvailableToCommonStockholdersBasic,NoncontrollingInterestIncreaseFromSubsidiaryEquityIssuance,NotesPayableCurrent,OperatingCostsAndExpenses,OperatingIncomeLoss,OperatingLeaseExpense,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeasePayments,OperatingLeasePaymentsUse,OperatingLeaseRightOfUseAsset,OperatingLeaseRightOfUseAssetAmortizationExpense,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFiveYears,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsDueThereafter,OtherAmortizationOfDeferredCharges,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToNoncontrollingInterest,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,OtherComprehensiveIncomeOtherNetOfTax,OtherLiabilitiesCurrent,OtherLongTermDebtNoncurrent,OtherMinorityInterests,OtherNonoperatingIncome,OtherNonoperatingIncomeExpense,OtherOperatingIncomeExpenseNet,OtherReceivablesNetCurrent,PaymentsForConstructionInProcess,PaymentsForProceedsFromInvestments,PaymentsToAcquireOtherProductiveAssets,PaymentsToAcquireProductiveAssets,PaymentsToAcquirePropertyPlantAndEquipment,PrepaidExpenseCurrent,PrepaidRent,PrepaidRent,ProceedsFromConvertibleDebt,ProceedsFromDerivativeInstrumentFinancingActivities,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfDebt,ProceedsFromIssuanceOfWarrants,ProceedsFromLongTermCapitalLeaseObligations,ProceedsFromOtherDebt,ProceedsFromOtherEquity,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfRelatedPartyDebt,ProceedsFromRepaymentsOfShortTermDebt,ProceedsFromSaleOfProductiveAssets,ProceedsFromSaleOfPropertyPlantAndEquipment,ProceedsFromShortTermDebt,ProceedsFromWarrantExercises,ProfessionalFees,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,PropertyPlantAndEquipmentOtherNet,PropertyPlantAndEquipmentOwnedAccumulatedDepreciation,RelatedPartyTransactionPurchasesFromRelatedParty,RepaymentsOfAdvancesForConstruction,RepaymentsOfLongTermCapitalLeaseObligations,RepaymentsOfLongTermDebt,RepaymentsOfRelatedPartyDebt,RepaymentsOfShortTermDebt,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerIncludingAssessedTax,Revenues,SalariesWagesAndOfficersCompensation,SalesRevenueGoodsNet,SalesRevenueNet,SalesRevenueServicesNet,SecurityDeposit,SecurityDeposit,ShippingHandlingAndTransportationCosts,ShortTermBorrowings,ShortTermDebtPercentageBearingFixedInterestRate,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueNewIssues,SuppliesExpense,TaxesPayableCurrent,UtilitiesCosts,WarrantsAndRightsOutstanding,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic
2014-09-30,2014-12-12,10-Q,JRSIS HEALTH CARE CORPORATION,JRSS,CIK0001597892,USD,,,,,,,,,,,,,,,,,,,,,,,,,,1111056.0,,,,,,,,164690.0,75255.0,239945.0,,,,,,,,392506.0,,,,,,,,,,,,,,37793.0,,,,,,,,0.012,,,,,,,,,,,,,,,,,238891.0,,710.0,,,,,,,,,,,,,,,,,,165867.0,0.0,,,,,41622.0,,,,,,,115.0,,,,,,,,,,,163365.0,74816.0,,,,1127146.0,238888.0,,,,,,,,,,,,,,,,-439.0,1325.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,10875.0,238181.0,,,,,,,,,,,,,,307238.0,651220.0,1366034.0,714814.0,,,5420.0,,,,,,,29156.0,,11776.0,,,13589000.0,
2014-12-31,2015-03-31,10-K,JRSIS HEALTH CARE CORPORATION,JRSS,CIK0001597892,USD,,,291097.0,1297036.0,688885.0,661665.0,,532727.0,-14055.0,14045.0,,954686.0,27220.0,23869235.0,2860358.0,269765.0,,807478.0,15903211.0,16710689.0,807478.0,736771.0,829630.0,14336810.0,1007743.0,1046485.0,415197.0,,0.001,100000000.0,13604000.0,13604000.0,13604.0,601680.0,325370.0,927050.0,0.0,,,,,,,1735300.0,0.0,0.0,,,,,,,,6526.0,,92630.0,677013.0,175303.0,,,,185391.0,1300198.0,,0.0453,0.0453,0.0453,0.25,,,,3764.0,30808.0,,,,,,,,15363.0,,943262.0,,2157.0,,2157.0,,,216686.0,,392318.0,,-2625.0,0.0,178700.0,83033.0,,7003.0,,-20982.0,0.0,1011476.0,1644.0,1007743.0,1007743.0,,180630.0,153568.0,18878995.0,23869235.0,2975784.0,,0.0,0.0,2651.0,,2996434.0,,,,2537376.0,,-4180126.0,,2054183.0,611494.0,329611.0,,,,5061647.0,917963.0,,,,,,,,,,,,,,,,4241.0,-9814.0,-14055.0,,,68400.0,,,25299.0,,,1755.0,,651816.0,651816.0,,3593370.0,691802.0,,,,,918290.0,,,,1626490.0,0.0,1161940.0,1114145.0,,65060.0,,471682.0,,156444.0,941105.0,20864591.0,20331864.0,,,601031.0,,1593231.0,,,-471682.0,1011471.0,,,1176798.0,2937981.0,5979610.0,3041629.0,,,35348.0,471277.0,0.0784,1993806.0,4990240.0,918290.0,,100998.0,,62367.0,,13494129.0,13494129.0,13494129.0
2015-03-31,2015-05-12,10-Q,JRSIS HEALTH CARE CORPORATION,JRSS,CIK0001597892,USD,,,284257.0,434939.0,1103452.0,1076085.0,,-683941.0,,36185.0,,1132423.0,27367.0,24954400.0,3030649.0,,,1190520.0,16808126.0,17998646.0,1166640.0,1713406.0,1831378.0,13287222.0,275955.0,476489.0,-569996.0,,0.001,100000000.0,13915000.0,13915000.0,13915.0,346178.0,156953.0,503131.0,,,,,,,,709801.0,,,,,,,,,,6475.0,,150966.0,786197.0,193835.0,,,,80713.0,434939.0,,0.0237,0.0237,0.0237,0.25,,,,3941.0,34789.0,,,,,,,,12540.0,,472036.0,,0.0,,0.0,,,-8371.0,,409272.0,,-86.0,-104998.0,-104241.0,103044.0,,5291.0,,87925.0,0.0,289169.0,9288.0,286568.0,286568.0,,285046.0,0.0,19282981.0,24954400.0,2474855.0,,,,0.0,,3153387.0,,0.82,,137767.0,,-1048953.0,,337249.0,324038.0,147998.0,346178.0,702508.0,,1968226.0,459496.0,,,,,,,,,,,,,,,,-8955.0,22140.0,,,,50065.0,,,12540.0,,,3562.0,0.0,278953.0,278953.0,,815570.0,957788.0,,,,,178048.0,,,,1108977.0,,,-784454.0,,45570.0,,,,18462.0,472036.0,21821495.0,21137554.0,,,219648.0,,355553.0,,784454.0,9251.0,1335509.0,,,380649.0,1135846.0,2427722.0,1291876.0,,,7301.0,473810.0,0.0784,2518032.0,5671419.0,,,31766.0,,191648.0,,13659289.0,13659289.0,13659289.0
2015-06-30,2015-08-14,10-Q,JRSIS HEALTH CARE CORPORATION,JRSS,CIK0001597892,USD,,,264333.0,,1587564.0,1560145.0,,-890703.0,,43846.0,,1132423.0,27419.0,26812054.0,2889808.0,,,1494074.0,18229262.0,19723336.0,1305577.0,1453718.0,1533032.0,15431009.0,,501286.0,,,0.001,100000000.0,13915000.0,13915000.0,13915.0,369697.0,170681.0,540378.0,,,,,,,,778697.0,111635.0,29122.0,,,,,,,,7224.0,,57949.0,824119.0,205486.0,,,,80772.0,62323.0,,,0.026,,,,,,,39367.0,,,,,,,,,,530183.0,,774.0,,,,,,,,,,,,,,,,,,298417.0,9477.0,,,,338482.0,0.0,20600257.0,26812054.0,2370995.0,,,,0.0,,3324068.0,,,,,,,,,362036.0,167373.0,,,,2181085.0,530130.0,,,,,,,,,,,,,,,,-3308.0,7661.0,,,,28949.0,,,53.0,,,3323.0,,,,,,318729.0,,,,,,,,,,,,,,,,,,106557.0,529409.0,23877195.0,22986492.0,,,,,,,,,1697545.0,,,441967.0,1265846.0,2711215.0,1445369.0,,,8111.0,474725.0,0.0784,2887729.0,6211797.0,,,68924.0,,100110.0,,,13915000.0,
2015-09-30,2015-11-16,10-Q,JRSIS HEALTH CARE CORPORATION,JRSS,CIK0001597892,USD,,,348329.0,,1677018.0,1650697.0,,1081740.0,,-145311.0,,1132423.0,26321.0,26499140.0,2732449.0,,,1685564.0,17343972.0,19029536.0,142207.0,1645510.0,1699390.0,15542429.0,,471680.0,,,0.001,100000000.0,13915000.0,13915000.0,13915.0,207614.0,118274.0,325888.0,,,,,,,,836741.0,184477.0,46119.0,,,,,,,,6819.0,,55627.0,822106.0,230606.0,,,,79539.0,51096.0,,,0.0288,,,,,,,41399.0,,,,,,,,,,596989.0,,925.0,,,,,,,,,,,,,,,,,,316151.0,9265.0,,,,394726.0,0.0,19961455.0,26499140.0,2617483.0,,,,0.0,,3442342.0,,,,,,,,,396771.0,199293.0,,,,2327519.0,600381.0,,,,,,,,,,,,,,,,-81019.0,189157.0,,,,28573.0,,,,-3392.0,,3347.0,,,,,,30714.0,,,,,,,,,,,,,,,,,,4929.0,596064.0,23841848.0,22760108.0,,,,,,,,,2094316.0,,,491110.0,1388861.0,2927900.0,1539039.0,,,9193.0,455703.0,0.0784,3095343.0,6537685.0,,,136260.0,,62851.0,,,13788872.0,
2015-12-31,2016-03-29,10-K,JRSIS HEALTH CARE CORPORATION,JRSS,CIK0001597892,USD,,,352789.0,,2035271.0,2009469.0,,1298014.0,,-260669.0,,1132423.0,25802.0,27735819.0,4207639.0,0.0,,1881200.0,17863608.0,19744808.0,1881200.0,1178922.0,1849799.0,14834887.0,,352153.0,-694332.0,,0.001,100000000.0,13915000.0,13915000.0,13915.0,1515999.0,727258.0,2243257.0,,,,,,,,3331264.0,252138.0,63034.0,,,,,,,,6666.0,,0.0,828131.0,871948.0,,,,1080236.0,97328.0,,,0.1293,,0.25,,,,-28634.0,44376.0,,,,,,,,12370.0,,2638784.0,,2604.0,,2604.0,2604.0,,80102.0,,1440617.0,,501.0,939964.0,-812162.0,341698.0,,754322.0,,-491212.0,,1244185.0,33967.0,1244185.0,1244185.0,1244185.0,499080.0,0.0,20324274.0,27735819.0,2460666.0,0.0,0.0,0.0,0.0,,3723692.0,,,,1335318.0,,-4532655.0,,2531639.0,1790713.0,845467.0,1790713.0,,,9242940.0,2629463.0,,,,,,,,,,,,,,,,118209.0,-274714.0,-392923.0,,,78307.0,0.0,,9321.0,9321.0,,2125.0,,-576189.0,,,5153796.0,201542.0,,,,,178048.0,,,,4872018.0,,0.0,-1099730.0,-465579.0,44952.0,,,,200904.0,2636180.0,23745925.0,22447911.0,,,1114018.0,,2149439.0,,,465579.0,2802184.0,,,1876362.0,5503971.0,11872403.0,6368432.0,,,36013.0,0.0,0.0784,3687853.0,7411545.0,178048.0,,351353.0,,491209.0,,,13850244.0,
2016-03-31,2016-05-16,10-Q,JRSIS HEALTH CARE CORPORATION,JRSS,CIK0001597892,USD,,,480188.0,,2586604.0,2560632.0,,1550217.0,,-230173.0,,1132423.0,25972.0,29590360.0,6093782.0,,,1912800.0,17766570.0,19679370.0,1698459.0,1186664.0,1861946.0,14932301.0,,414043.0,61890.0,,0.001,100000000.0,13915000.0,13915000.0,13915.0,970797.0,441535.0,1412332.0,,,,,,,,1106181.0,239802.0,59950.0,,,,,,,,7882.0,,,833569.0,240285.0,,,,1169758.0,68774.0,,,0.0676,,0.25,,,,-7620.0,53590.0,,,,,,,,0.0,,1361438.0,,864.0,,864.0,864.0,,123340.0,,530474.0,,1155.0,81600.0,-83095.0,56309.0,,25675.0,,-10793.0,,343818.0,5701.0,343818.0,352406.0,352406.0,559462.0,,20766483.0,29590360.0,2999913.0,,0.0,,43921.0,,4165227.0,,,,-101388.0,,-1183264.0,,1354162.0,940301.0,420273.0,940301.0,,,3048462.0,1360169.0,,,,,,,,,,,,,,,,-21262.0,30496.0,,,,27021.0,,,1269.0,1269.0,,3333.0,,1112691.0,,,70573.0,1326604.0,,,,,0.0,,,,0.0,,,0.0,437694.0,0.0,,,,4423.0,1360574.0,23973424.0,22423207.0,,,502048.0,,539082.0,,,-437694.0,3742485.0,,,682590.0,1925675.0,4408631.0,2482956.0,,,9571.0,449658.0,0.0609,4658650.0,8823877.0,,,81806.0,,146107.0,,,13915000.0,
2016-06-30,2016-08-15,10-Q,JRSIS HEALTH CARE CORPORATION,JRSS,CIK0001597892,USD,,,321434.0,,2343601.0,2318391.0,,1757150.0,,-428712.0,,1132423.0,25210.0,30366152.0,6133995.0,,,1188357.0,17719076.0,18907433.0,1574635.0,1151846.0,2099133.0,14081819.0,,854542.0,,,0.001,100000000.0,13915000.0,13915000.0,13915.0,596215.0,269576.0,865791.0,,,,,,,,1105998.0,206076.0,67905.0,,,,,,,,6246.0,,,884364.0,256734.0,,,,1056574.0,319152.0,,,0.0571,,,,,,,48889.0,,,,,,,,,,1153263.0,,1442.0,,,,,,,,,,,,,,,,,,347394.0,6910.0,,,,612237.0,,20676484.0,30366152.0,2347458.0,609950.0,,,33186.0,,4434803.0,,,,,,,,,794754.0,357067.0,,,,3142462.0,1149775.0,,,,,,,,,,,,,,,,87491.0,-198539.0,,,,26916.0,,,3488.0,3488.0,,3235.0,,,,,,1221111.0,,,,,,,,,,,,,,,,,,102498.0,1151821.0,24898867.0,23141717.0,,,,,,,,,4537239.0,,,702653.0,1871324.0,4292237.0,2420913.0,,,11825.0,436464.0,0.0609,5254865.0,9689668.0,,,68432.0,,86224.0,,,13915000.0,
2016-09-30,2016-11-14,10-Q,JRSIS HEALTH CARE CORPORATION,JRSS,CIK0001597892,USD,,,912583.0,,2420195.0,2395083.0,,2032080.0,,-455838.0,,1132423.0,25112.0,31374198.0,5925210.0,,,2174016.0,16307291.0,18481307.0,1310344.0,1460508.0,2090976.0,13619479.0,,597022.0,,,0.001,100000000.0,13915000.0,13915000.0,13915.0,785934.0,344420.0,1130354.0,,,,,,,,1161959.0,188365.0,67641.0,,,,,,,,5988.0,,,880927.0,282302.0,,,,1577383.0,34728.0,,,0.0584,,,,,,,50311.0,,,,,,,,,,1169876.0,,866.0,,,,,,,,,,,,,,,,,,339737.0,6775.0,,,,814696.0,0.0,20554176.0,31374198.0,3639305.0,,,,15868.0,,4779222.0,,,,,,,,,813060.0,355950.0,,,,3086511.0,1170733.0,,,,,,,,,,,,,,,,-11530.0,27126.0,,,,26911.0,607580.0,,,-857.0,,3223.0,,,,,,470162.0,,,,,,,,,,,,,,,,,,19351.0,1169010.0,26411776.0,24379696.0,,,,,,,,,5350300.0,,,720860.0,1846898.0,4257244.0,2410346.0,,,17374.0,434768.0,0.0609,6040800.0,10820022.0,,,70142.0,,76027.0,,,13915000.0,
2016-12-31,2017-03-29,10-K,JRSIS HEALTH CARE CORPORATION,JRSS,CIK0001597892,USD,,,743660.0,,3359619.0,3335500.0,,2247649.0,,-786055.0,,1132423.0,24119.0,31702590.0,7417633.0,,,2313038.0,16222992.0,18536030.0,2313038.0,1473960.0,1666127.0,13082905.0,,890662.0,538509.0,,0.001,100000000.0,14835000.0,14835000.0,13915.0,2946482.0,1328827.0,4275309.0,0.0,,,,,,,4882316.0,164676.0,64967.0,,,,,,,,5751.0,,0.0,846101.0,1081123.0,,,,1804987.0,25329.0,,,0.2495,,0.25,,,,-60962.0,52072.0,,,,,,,,0.0,,5024044.0,,4059.0,,,4059.0,,432616.0,,1523067.0,,-502.0,827802.0,70865.0,349866.0,,-128648.0,,173064.0,,1384826.0,26212.0,1384826.0,,1384826.0,801240.0,0.0,20015736.0,31702590.0,3217823.0,,0.0,0.0,119156.0,,5052519.0,,,-776198.0,-776198.0,-3610797.0,-3610797.0,4986466.0,4986466.0,3471868.0,1548117.0,3471868.0,,,13095635.0,5023110.0,,,,,,,,,,,,,,,,219290.0,-525386.0,-744676.0,,,77973.0,574921.0,,,934.0,,1555.0,0.0,135261.0,,,3475536.0,518722.0,,,,,0.0,,,2521933.0,2521933.0,,,0.0,0.0,0.0,,,,140059.0,5019985.0,25521829.0,23274180.0,,,772914.0,,3298131.0,,,,6274052.0,,,2861888.0,7998195.0,18118745.0,10120550.0,,,56605.0,0.0,0.0609,6634335.0,11686854.0,,,378691.0,,443054.0,,,13915000.0,
