end,filed,form,Name,Ticker,CIK,Currency,AccountsNotesAndLoansReceivableNetCurrent,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableCurrent,AccountsPayableInterestBearingCurrent,AccountsPayableInterestBearingInterestRate,AccountsPayableOtherCurrent,AccountsPayableRelatedPartiesCurrent,AccountsReceivableNetCurrent,AccruedInvestmentIncomeReceivable,AccruedLiabilitiesCurrent,AccruedRoyaltiesCurrent,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapital,AdjustmentForAmortization,AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,AdjustmentsToAdditionalPaidInCapitalOther,AggregateIndebtedness,AllowanceForDoubtfulAccountsReceivable,AmortizationOfDebtDiscountPremium,AssetImpairmentCharges,Assets,AssetsCurrent,AssetsNoncurrent,AvailableForSaleEquitySecuritiesGrossUnrealizedLoss,AvailableForSaleSecurities,AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,AvailableForSaleSecuritiesGrossRealizedGainLossNet,AvailableForSaleSecuritiesGrossRealizedGains,BankOverdrafts,BankruptcyClaimsAmountOfFiledClaimsLikelyToBeDenied,BorrowedFunds,BusinessAcquisitionCostOfAcquiredEntityCashPaid,BusinessAcquisitionCostOfAcquiredEntityOtherNoncashConsideration,BusinessAcquisitionEquityInterestIssuedOrIssuableValueAssigned,BusinessAcquisitionPercentageOfVotingInterestsAcquired,BusinessAcquisitionPurchasePriceAllocationCurrentAssetsAssetToBeDisposedOf,BusinessAcquisitionPurchasePriceAllocationCurrentLiabilitiesLongTermDebt,BusinessAcquisitionPurchasePriceAllocationCurrentLiabilitiesOtherLiabilities,BusinessAcquisitionPurchasePriceAllocationNotesPayableAndLongTermDebt,BusinessCombinationStepAcquisitionEquityInterestInAcquireePercentage,Cash,CashAcquiredFromAcquisition,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashPeriodIncreaseDecrease,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockSharesSubscribedButUnissued,CommonStockValue,CommonStockValueOutstanding,ComprehensiveIncomeNetOfTax,ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,ConversionOfStockSharesIssued1,ConvertibleDebt,ConvertibleDebtCurrent,ConvertibleDebtFairValueDisclosures,ConvertibleNotesPayable,ConvertibleNotesPayableCurrent,ConvertiblePreferredStockParStatedValuePerShare,ConvertiblePreferredStockSharesAuthorized,ConvertiblePreferredStockSharesIssued,ConvertiblePreferredStockSharesIssuedUponConversion,ConvertiblePreferredStockSharesOutstanding,CostOfRevenue,CostsAndExpenses,DebtConversionConvertedInstrumentAmount1,DebtConversionConvertedInstrumentSharesIssued1,DebtConversionOriginalDebtInterestRateOfDebt,DebtCurrent,DebtInstrumentCarryingAmount,DebtInstrumentConvertibleBeneficialConversionFeature,DebtInstrumentDecreaseForgiveness,DebtInstrumentFaceAmount,DebtInstrumentIncreaseAccruedInterest,DebtInstrumentIncreaseDecreaseForPeriodNet,DebtInstrumentIncreaseDecreaseOtherNet,DebtInstrumentInterestRateAtPeriodEnd,DebtInstrumentInterestRateDuringPeriod,DebtInstrumentInterestRateEffectivePercentage,DebtInstrumentInterestRateStatedPercentage,DebtInstrumentPeriodicPayment,DeconsolidationGainOrLossAmount,DeferredRentReceivablesNet,DeferredTaxAssetsGross,DeferredTaxAssetsNet,DeferredTaxAssetsNetCurrent,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOperatingLossCarryforwardsDomestic,DeferredTaxAssetsOther,DeferredTaxAssetsValuationAllowance,DeferredTaxLiabilitiesDeferredExpenseDeferredPolicyAcquisitionCost,DepositsAssets,Depreciation,DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax,DiscontinuedOperationIncomeLossFromDiscontinuedOperationNetOfTaxPerBasicAndDilutedShare,DisposalGroupIncludingDiscontinuedOperationGrossProfitLoss,DisposalGroupIncludingDiscontinuedOperationPropertyPlantAndEquipmentNet,Dividends,DividendsCash,DividendsPreferredStock,DividendsPreferredStockStock,DueFromAffiliateCurrent,DueFromAffiliates,DueFromEmployeesCurrent,DueFromOfficersOrStockholders,DueToAffiliateCurrent,DueToAffiliateCurrentAndNoncurrent,DueToOfficersOrStockholdersCurrent,DueToOfficersOrStockholdersCurrentAndNoncurrent,DueToOtherRelatedPartiesCurrentAndNoncurrent,DueToOtherRelatedPartiesNoncurrent,DueToRelatedPartiesCurrent,DueToRelatedPartiesCurrentAndNoncurrent,DueToRelatedPartiesNoncurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EmployeeBenefitsAndShareBasedCompensation,EquityMethodInvestmentOwnershipPercentage,ExtinguishmentOfDebtAmount,FairValueInputsProbabilityOfDefault,FairValueOptionChangesInFairValueGainLoss1,FinancialServicesLiabilities,FiniteLivedIntangibleAssetAcquiredInPlaceLeases,FiniteLivedIntangibleAssetsNet,GainLossOnDispositionOfAssets,GainLossOnDispositionOfAssets1,GainLossOnSaleOfBusiness,GainLossOnSaleOfPropertyPlantEquipment,GainsLossesOnExtinguishmentOfDebt,GainsLossesOnExtinguishmentOfDebtBeforeWriteOffOfDeferredDebtIssuanceCost,GeneralAndAdministrativeExpense,Goodwill,GoodwillAndIntangibleAssetImpairment,GoodwillImpairedAccumulatedImpairmentLoss,GoodwillImpairmentLoss,GoodwillOtherChanges,GoodwillPeriodIncreaseDecrease,GrossProfit,ImpairmentOfIntangibleAssetsFinitelived,IncomeLossFromContinuingOperations,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,IncomeLossFromDiscontinuedOperationsNetOfTax,IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToNoncontrollingInterest,IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicAndDilutedShare,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncomeTaxesPaidNet,IncreaseDecreaseDueFromAffiliates,IncreaseDecreaseDueFromOtherRelatedParties,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedInterestReceivableNet,IncreaseDecreaseInAccruedInvestmentIncomeReceivable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInDeposits,IncreaseDecreaseInDueFromEmployeeCurrent,IncreaseDecreaseInDueToAffiliates,IncreaseDecreaseInIntangibleAssetsCurrent,IncreaseDecreaseInInventories,IncreaseDecreaseInNotesPayableCurrent,IncreaseDecreaseInNotesPayableRelatedParties,IncreaseDecreaseInNotesReceivableCurrent,IncreaseDecreaseInNotesReceivables,IncreaseDecreaseInOtherAccruedLiabilities,IncreaseDecreaseInOtherCurrentLiabilities,IncreaseDecreaseInOtherNoncurrentAssets,IncreaseDecreaseInPrepaidExpense,IncrementalCommonSharesAttributableToConversionOfDebtSecurities,IntangibleAssetsNetExcludingGoodwill,InterestAndDividendIncomeOperating,InterestExpense,InterestExpenseDebtExcludingAmortization,InterestIncomeExpenseNet,InterestIncomeOperating,InterestIncomeOther,InterestPaid,InterestPaidNet,InterestPayableCurrent,InterestPayableCurrentAndNoncurrent,InterestReceivable,InventoryNet,IssuanceOfStockAndWarrantsForServicesOrClaims,LeaseAndRentalExpense,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LineOfCredit,LinesOfCreditCurrent,LoansPayableCurrent,LongTermLineOfCredit,LongTermNotesPayable,MinorityInterest,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,NoncashOrPartNoncashAcquisitionDebtAssumed1,NoncashOrPartNoncashAcquisitionInterestAcquired1,NoncashOrPartNoncashAcquisitionOtherLiabilitiesAssumed1,NoncontrollingInterestIncreaseFromSubsidiaryEquityIssuance,NonoperatingGainsLosses,NonoperatingIncomeExpense,NotesAndLoansPayable,NotesAndLoansPayableCurrent,NotesPayable,NotesPayableCurrent,NotesPayableFairValueDisclosure,NotesPayableRelatedPartiesNoncurrent,OperatingIncomeLoss,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesRentExpenseNet,OperatingLossCarryforwards,OtherAdditionalCapital,OtherCommitment,OtherCommitmentDueInNextTwelveMonths,OtherComprehensiveIncomeLossBeforeReclassificationsTax,OtherComprehensiveIncomeLossBeforeTax,OtherComprehensiveIncomeOtherNetOfTax,OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodBeforeTax,OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,OtherExpenses,OtherGeneralAndAdministrativeExpense,OtherGeneralExpense,OtherIncome,OtherLiabilities,OtherLiabilitiesCurrent,OtherLoansPayable,OtherNoncashExpense,OtherNonoperatingGainsLosses,OtherNonoperatingIncomeExpense,OtherOwnershipInterestsUnitsAuthorized,OtherPreferredStockDividendsAndAdjustments,OtherSalesRevenueNet,OtherTaxCarryforwardDeferredTaxAsset,ParticipatingSecuritiesDistributedAndUndistributedEarningsLossBasic,PaymentOfFinancingAndStockIssuanceCosts,PaymentsForLeasingCosts,PaymentsOfDebtExtinguishmentCosts,PaymentsToAcquireShortTermInvestments,PreferredStockAdditionalSeriesParOrStatedValuePerShare,PreferredStockAdditionalSeriesSharesAuthorized,PreferredStockAdditionalSeriesSharesIssued,PreferredStockAdditionalSeriesSharesOutstanding,PreferredStockAdditionalSeriesValue,PreferredStockDividendsAndOtherAdjustments,PreferredStockDividendsShares,PreferredStockLiquidationPreference,PreferredStockParOrStatedValuePerShare,PreferredStockRedemptionAmount,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseCurrent,PrepaidExpenseNoncurrent,ProceedsFromContributedCapital,ProceedsFromConvertibleDebt,ProceedsFromDivestitureOfBusinesses,ProceedsFromDivestitureOfBusinessesNetOfCashDivested,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfPreferredStockAndPreferenceStock,ProceedsFromLicenseFeesReceived,ProceedsFromNotesPayable,ProceedsFromOtherDebt,ProceedsFromOtherOperatingActivities,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfBankOverdrafts,ProceedsFromRepaymentsOfDebt,ProfessionalAndContractServicesExpense,ProfessionalFees,ProfitLoss,PropertyPlantAndEquipmentDisposals,PropertyPlantAndEquipmentFairValueDisclosure,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentGrossPeriodIncreaseDecrease,PropertyPlantAndEquipmentNet,PropertyPlantAndEquipmentOther,PropertyPlantAndEquipmentTransfersAndChanges,RedeemableConvertiblePreferredStockValueExcludingAdditionalPaidInCapital,RelatedPartyTaxExpenseDueToAffiliatesCurrent,RelatedPartyTransactionDueFromToRelatedParty,RentalIncomeNonoperating,RentalProperties,ResearchAndDevelopmentExpense,RestrictedStockExpense,RestrictedStockSharesIssuedNetOfSharesForTaxWithholdings,RestrictedStockValueSharesIssuedNetOfTaxWithholdings,RetainedEarningsAccumulatedDeficit,Revenues,RoyaltyExpense,SaleOfStockConsiderationReceivedOnTransaction,SaleOfStockConsiderationReceivedPerTransaction,SaleOfStockNumberOfSharesIssuedInTransaction,SalesRevenueNet,SalesRevenueServicesNet,SalvageAndSubrogationRecoveriesValue,ShareBasedCompensation,ShareBasedGoodsAndNonemployeeServicesTransactionCashFlowEffects,ShareBasedGoodsAndNonemployeeServicesTransactionExpense,ShareBasedGoodsAndNonemployeeServicesTransactionStockholdersEquity,SharesIssued,ShortTermDebtPercentageBearingFixedInterestRate,ShortTermDebtWeightedAverageInterestRate,StockDividendsShares,StockGrantedDuringPeriodValueSharebasedCompensation,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockholdersEquityNoteStockSplitConversionRatio1,StockholdersEquityQualifiedForNetCapital,StockIssued1,StockIssuedDuringPeriodSharesConversionOfUnits,StockIssuedDuringPeriodSharesIssuedForCash,StockIssuedDuringPeriodSharesIssuedForNoncashConsideration,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesOther,StockIssuedDuringPeriodSharesPurchaseOfAssets,StockIssuedDuringPeriodSharesShareBasedCompensationGross,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueConversionOfUnits,StockIssuedDuringPeriodValueEmployeeBenefitPlan,StockIssuedDuringPeriodValueIssuedForCash,StockIssuedDuringPeriodValueIssuedForNoncashConsiderations,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValuePurchaseOfAssets,StockIssuedDuringPeriodValueRestrictedStockAwardGross,StockIssuedDuringPeriodValueShareBasedCompensation,StockIssuedDuringPeriodValueShareBasedCompensationGross,StockRepurchasedAndRetiredDuringPeriodValue,StockRepurchasedDuringPeriodValue,StockRepurchaseProgramNumberOfSharesAuthorizedToBeRepurchased,ValuationAllowanceAmount,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic
2009-08-31,2009-11-17,10-K,"ENTEST GROUP, INC.",ETNI,CIK0001449447,USD,,,,,,,,,,,,,,,,485.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-245515.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200000.0,,,,,,79695.0,,,,,,,,,,,,,,,100000.0,,,,,,0.0,,,,,,,,,
2010-08-31,2010-11-16,10-K,"ENTEST GROUP, INC.",ETNI,CIK0001449447,USD,,,,,,,,,,,,,,,,14619.0,,,,,,,,,,,,,,,,,,,,,,,,,,,206.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-544891.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-220742.0,,,,,,,,,,,,,,,50000.0,,,,,,,4560.0,,,,,,,,
2010-11-30,2011-01-13,10-Q,"ENTEST GROUP, INC.",ETNI,CIK0001449447,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100835.0,,100626.0,,,,,,,,,,,,,,,,,,,,,,,237668.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01,,,,,,,,,,,,,,,,,,,149954.0,,,,,,,,,,-243526.0,,,,,,,,,5099.0,,,,,76777.0,-20000.0,,10000.0,,,12566.0,,,,,,,-2690.0,,,,,-5858.0,,,,,,,,,,,12452.0,,,,,,,,,,,284966.0,,-184340.0,-243526.0,,,,,,,,,,,,,,-237668.0,,,,,,,,,,,,,,,,,,,,,-5858.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23976.0,,,,,,,,,,,,,,,51286.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-02-28,2011-04-13,10-Q,"ENTEST GROUP, INC.",ETNI,CIK0001449447,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12771.0,,,,,,,,,,,,,,,,,,,,,,,,14492.0,403384.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.02,,,,,,,,,,,,,,,,,,,270831.0,,,,,,,70311.0,,,-341471.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8401.0,,,,,,,,,,,,27168.0,,,,,,,,,,,,,,-341471.0,,,,,,,,,,,,,,-333073.0,,,,,,,,,,,,,,,2.0,,,,,,-8399.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62883.0,,,,,,,,,,,,,,,42502.0,,,,,84803.0,,,,,,84803.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-05-31,2011-07-13,10-Q,"ENTEST GROUP, INC.",ETNI,CIK0001449447,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55936.0,,,,,,,,,,,,,,,,,,,,,,,,39040.0,257643.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01,,,,,,,,,,,,,,,,,,,178139.0,,,,,,,71415.0,,,-191570.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5439.0,,,,,,,,,,,,34488.0,,,,,,,,,,,,,,-191570.0,-191570.0,,,,,,,,,,,,,-186228.0,,,,,,,,,,,,,,,97.0,,,,,,-5342.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33872.0,,,,,,,,,,,,,,,11144.0,,,,,110455.0,,,,,110455.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20434036.0,
2011-08-31,2011-11-03,10-K,"ENTEST GROUP, INC.",ETNI,CIK0001449447,USD,,,27564.0,,,,,3135.0,,67206.0,,,1619330.0,505.0,,259058.0,,0.0,-16428.0,,555992.0,121571.0,10300.0,,,,,,,,,,,,,,,,,,43901.0,,43901.0,,43695.0,0.001,1000000000.0,223492927.0,223492927.0,,20838.0,,,,,,,,,,42430.0,,,,,,89405.0,1170786.0,341167.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5591.0,2615.0,,,,,,,2000.0,0.0,,4349.0,,8000.0,,,,,,,,,,-0.05,,,,,55399.0,,,,,,,,,,,,,,793609.0,405000.0,,,,,-195000.0,259736.0,,,-951783.0,,,,0.0,,,,,6222.0,,-3135.0,,,-60889.0,1059.0,-2953.0,8000.0,-2299.0,-7986.0,516085.0,,,,,,,10100.0,,1828.0,,-24404.0,,,,,,,,,,7986.0,,108596.0,384254.0,555992.0,305111.0,79143.0,,,,,79143.0,,892442.0,-22884.0,-825863.0,-954398.0,-951783.0,,,,,,,,,,159911.0,,,-911050.0,,,,,,,,,,,,,,10000.0,99.0,,,,,,-40733.0,,,,,,,,,,0.001,100000.0,5000.0,5000.0,5.0,,,,0.001,,5000000.0,0.0,0.0,0.0,62200.0,10300.0,,,,,,,,,,,,,,159518.0,,-951783.0,,,,-22884.0,17293.0,,,,,,,,109063.0,,,,-1742597.0,349141.0,,,,,349141.0,,,,122007.0,,122041.0,,,,,,171738.0,,,,,,,,,,,,210000.0,,303399.0,217600.0,,,,391167.0,,,303399.0,,,,,,,19895368.0,
2011-11-30,2012-01-11,10-Q,"ENTEST GROUP, INC.",ETNI,CIK0001449447,USD,,,39472.0,,,,,2268.0,,96954.0,,,2358845.0,194.0,,,,,48495.0,,1222585.0,100754.0,,,,,,,,,,,,,,,,,,,13651.0,,13651.0,,-30250.0,0.001,70000000.0,23543817.0,23543817.0,,23540.0,,,,,,,,,,103791.0,,,,,,22543.0,145547.0,134.0,,,,,0.0,,,,,,,0.15,,,,,,,,,,,,,,,2096.0,,,,,,,,,59500.0,,4349.0,,8000.0,,,,,,,,,,-0.01,,,,,0.0,,,,,,,700000.0,,,,,0.0,,77017.0,405000.0,,,,,0.0,85390.0,0.0,-201132.0,-201132.0,4766.0,,,0.0,,,-59500.0,0.0,11908.0,,867.0,,,29748.0,0.0,0.0,0.0,0.0,0.0,91086.0,8400.0,,,,,0.0,59500.0,,1634.0,,7102.0,-7102.0,,,,,,,,,7986.0,,12528.0,504996.0,1222585.0,448746.0,56250.0,,,,,56250.0,,98720.0,0.0,-131736.0,-201132.0,-196366.0,,,,,,,,,,200529.0,,,-145547.0,,,,,,,,,,,,0.0,0.0,,12.0,,,,,,-55585.0,,,563.0,,,,,,,0.001,100000.0,5000.0,5000.0,5.0,,,,0.001,,5000000.0,,,,13000.0,,,,,,,,,,,,,,,50204.0,,,,,,0.0,15197.0,,,,,,,,5798.0,,,,-1938963.0,107933.0,,,,,0.0,107370.0,,0.0,22583.0,,,,,,,,717589.0,,,,700000.0,,,,,,,,0.0,,,,,,,12000.0,,,,,,,,,,21396629.0,
2012-02-29,2012-03-28,10-Q,"ENTEST GROUP, INC.",ETNI,CIK0001449447,USD,,,77797.0,,,,,2268.0,,64535.0,,,2505826.0,,,,,,-119618.0,,594803.0,175264.0,,,,,,,,,,,,,,,,,,,87921.0,,87921.0,,,0.001,500000000.0,25782996.0,25782996.0,,25782.0,,,,,,,,,,206494.0,,,,,,26313.0,220442.0,,,0.15,,,,,,3051.0,,25956.0,,0.15,,,,,,,,,,,,,,,,,,,,,,,,59740.0,,4349.0,,8000.0,,,,,,,,,,-0.04,,,,,,,,,,,,,,,,,,,100134.0,405000.0,,,,,,77951.0,-683333.0,-887373.0,-887373.0,1084.0,,,,,,,,,,,,,,,,,,,,7550.0,,,,,,,,1439.0,,-8375.0,,,,,,,,,,7986.0,,33988.0,614280.0,594803.0,571069.0,43211.0,,,,,43211.0,,,,,-886289.0,-886289.0,,,,,,,,,,214243.0,,,-220442.0,,,,,,,,,,,,,,,86750.0,,,,,,-666931.0,,,2930.0,,,,,,,0.001,100000.0,5000.0,5000.0,5.0,,,,0.001,,5000000.0,,,,13000.0,,,,,,,,,,,,,,,86320.0,,,,,,,13100.0,,,,,,,,,,,,-2825252.0,0.0,,,,,,101334.0,,,,,,,,,,,-19477.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24373484.0,
2012-05-31,2012-07-16,10-Q,"ENTEST GROUP, INC.",ETNI,CIK0001449447,USD,,,67194.0,,,,,2268.0,,90319.0,,,2703177.0,,,,,,19405.0,,521485.0,103673.0,661.0,,,,,,,,,,,,,,,,,,14659.0,,14659.0,,,0.001,1000000000.0,200117287.0,200117287.0,,200114.0,,,,,,,,,,62483.0,1.0,200000.0,75000.0,,75000.0,25242.0,252521.0,,,,,,-32142.0,,,,,,,0.15,,,,,,,,,,,,,,661.0,,,,,,,,,,52940.0,,4349.0,,8000.0,,,,,,,,,,-0.003,,,,,,,,,,,,,,,,,,,97494.0,405000.0,,,,,,76234.0,,-419793.0,-387651.0,9271.0,,,,,,,,,,,,,,,,,,,,13625.0,,,,,,,,1246.0,,7697.0,,,,,,,,,,16457.0,,8988.0,501600.0,521485.0,461389.0,40211.0,,,,,40211.0,,,,,-378380.0,-410522.0,,,,,,,,,,233393.0,,,-252521.0,,,,,,,,,,,,,,,,,,,,,-135130.0,,,2299.0,,,,,,,0.001,100000.0,5000.0,5000.0,5.0,,,,0.001,,5000000.0,,,,13000.0,,,,,,,,,,,,,,,146039.0,,,,,,,10905.0,,,75000.0,,,,,,,,,-3235774.0,0.0,,,,,101476.0,,,,,-17720.0,,,,,,,19885.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119459306.0,
2012-08-31,2013-02-01,10-K,"ENTEST GROUP, INC.",ETNI,CIK0001449447,USD,,79000.0,74574.0,13500.0,0.1,,30174.0,2268.0,,119726.0,,,3030642.0,776.0,32142.0,,30180.0,0.0,-380480.0,,527827.0,111792.0,1151.0,,,,,,,,,,,,,,,,,,42737.0,,42737.0,,-1164.0,0.001,2000000000.0,561856768.0,561856768.0,,223493.0,,,,,,,105500.0,,59000.0,121495.0,,,,,,119299.0,812382.0,369059.0,113695700.0,,,,-32142.0,,,,,,,,,0.15,,,,1250503.0,0.0,0.0,4363727.0,,0.0,-1250503.0,13647.0,1151.0,8461.0,-3739.0,,-3739.0,,-32142.0,,75000.0,,39140.0,,4349.0,34895.0,8000.0,,30180.0,,,,32508.0,,36469.0,,-0.02,,,0.34,1.0,48681.0,,,,,40000.0,,,,,,,-18647.0,,374098.0,405000.0,,,,,,306953.0,-683333.0,-1917966.0,-1885824.0,-3739.0,,,0.0,,,-39140.0,,47010.0,,867.0,,,52520.0,-1151.0,,,,-2312.0,470901.0,,,,,,16667.0,59500.0,,1052.0,,-29400.0,,,,,,,,,,10298.0,,64492.0,585626.0,527827.0,549157.0,36469.0,200000.0,,40000.0,,36469.0,,926584.0,0.0,-924009.0,-1885824.0,-1921705.0,,,,,,,,389862.0,261831.0,225362.0,,36469.0,-812382.0,,,1483667.0,274162.0,,,,,,,,,,58491.0,94949.0,,,,,,-1073442.0,,,6916.0,3664302.0,,,,,,,,,,,,,,0.0001,,5000000.0,0.0,0.0,0.0,13000.0,0.0,,197500.0,,,,0.0,,,261475.0,,,,,367994.0,,-1885824.0,,,,0.0,8832.0,,,,,34895.0,,,5798.0,,,58491.0,-3664302.0,419336.0,,,,,0.0,,,,181540.0,-23868.0,,,,,75000.0,,-57799.0,,,,700000.0,,,6274726.0,3272000.0,,2500000.0,,,,,,23868.0,171750.0,,369059.0,700000.0,0.0,,,-86687.0,-8187.0,,,,94990042.0,
