end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,AccountsPayableCurrentAndNoncurrent,AccruedLiabilitiesCurrentAndNoncurrent,AccumulatedAmortizationOfCurrentDeferredFinanceCosts,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapital,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,AdjustmentsToAdditionalPaidInCapitalStockIssuedOwnshareLendingArrangementIssuanceCosts,AmortizationOfAboveAndBelowMarketLeases,AmortizationOfFinancingCostsAndDiscounts,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,Assets,BelowMarketLeaseAccumulatedAmortization,BelowMarketLeaseGross,BelowMarketLeaseNet,BusinessAcquisitionProFormaIncomeLossFromContinuingOperationsBeforeChangesInAccountingAndExtraordinaryItemsNetOfTaxPerShareBasic,BusinessAcquisitionProFormaIncomeLossFromContinuingOperationsBeforeChangesInAccountingAndExtraordinaryItemsNetOfTaxPerShareDiluted,BusinessAcquisitionsProFormaNetIncomeLoss,BusinessAcquisitionsProFormaRevenue,BusinessCombinationConsiderationTransferred1,BusinessCombinationProFormaInformationEarningsOrLossOfAcquireeSinceAcquisitionDateActual,BusinessCombinationProFormaInformationRevenueOfAcquireeSinceAcquisitionDateActual,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedAssets,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedBuildings,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedFinancialLiabilities,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedIntangibles,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedLand,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedLiabilities,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNet,Cash,CashAndCashEquivalentsAtCarryingValue,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashFlowHedgeGainLossToBeReclassifiedWithinTwelveMonths,CommonStockDividendsPerShareDeclared,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ComprehensiveIncomeNetOfTax,ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,ConversionOfStockAmountConverted1,CostOfGoodsAndServicesSold,CostsAndExpenses,CumulativeEffectOfNewAccountingPrincipleInPeriodOfAdoption,DebtInstrumentCarryingAmount,DebtInstrumentFairValue,DebtInstrumentInterestRateStatedPercentage,DebtInstrumentUnamortizedDiscountPremiumAndDebtIssuanceCostsNet,DebtInstrumentUnamortizedPremium,DebtIssuanceCostsLineOfCreditArrangementsNet,DeferredCostsAndOtherAssets,DeferredCostsLeasingAccumulatedAmortization,DeferredCostsLeasingNet,DeferredOfferingCosts,DeferredRentReceivablesNet,DeferredTaxAssetsDerivativeInstruments,DeferredTaxLiabilitiesDerivatives,DepositAssets,DepreciationAndAmortization,DerivativeAssets,DerivativeFairValueOfDerivativeAsset,DerivativeLiabilities,DistributionMadeToLimitedPartnerCashDistributionsDeclared,Dividends,DividendsCash,DividendsCommonStock,DividendsCommonStockCash,DividendsPayableCurrentAndNoncurrent,DueToOtherRelatedPartiesCurrentAndNoncurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EquityMethodInvestmentDividendsOrDistributions,EquityMethodInvestmentOwnershipPercentage,EquityMethodInvestments,FinanceLeaseRightOfUseAsset,FiniteLivedIntangibleAssetsAccumulatedAmortization,FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear,FiniteLivedIntangibleAssetsAmortizationExpenseRollingYearFive,FiniteLivedIntangibleAssetsAmortizationExpenseRollingYearFour,FiniteLivedIntangibleAssetsAmortizationExpenseRollingYearThree,FiniteLivedIntangibleAssetsAmortizationExpenseRollingYearTwo,FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,FiniteLivedIntangibleAssetsGross,FiniteLivedIntangibleAssetsNet,GainLossOnContractTermination,GainLossOnSaleOfProperties,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,IncomeLossBeforeGainOrLossOnSaleOfPropertiesExtraordinaryItemsAndCumulativeEffectsOfAccountingChanges,IncomeLossFromContinuingOperations,IncomeLossFromEquityMethodInvestments,IncomeTaxesPaid,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInDepositOtherAssets,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInRestrictedCash,InterestExpense,InterestPaidNet,InterestPayableCurrentAndNoncurrent,InterestRateDerivativeLiabilitiesAtFairValue,InvestmentBuildingAndBuildingImprovements,LandAndLandImprovements,LesseeOperatingLeaseDiscountRate,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearFive,LesseeOperatingLeaseLiabilityPaymentsDueYearFour,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear,LessorOperatingLeasePaymentsToBeReceivedFiveYears,LessorOperatingLeasePaymentsToBeReceivedFourYears,LessorOperatingLeasePaymentsToBeReceivedNextTwelveMonths,LessorOperatingLeasePaymentsToBeReceivedRemainderOfFiscalYear,LessorOperatingLeasePaymentsToBeReceivedThereafter,LessorOperatingLeasePaymentsToBeReceivedThreeYears,LessorOperatingLeasePaymentsToBeReceivedTwoYears,Liabilities,LiabilitiesAndStockholdersEquity,LimitedLiabilityCompanyLLCOrLimitedPartnershipLPManagingMemberOrGeneralPartnerOwnershipInterest,LimitedLiabilityCompanyLLCOrLimitedPartnershipLPMembersOrLimitedPartnersOwnershipInterest,LoansAndLeasesReceivableNetReportedAmount,LongTermDebt,LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,LongTermDebtMaturitiesRepaymentsOfPrincipalRemainderOfFiscalYear,ManagementFeeExpense,ManagementFeePayable,MinorityInterest,MinorityInterestDecreaseFromDistributionsToNoncontrollingInterestHolders,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NetIncomeLossAttributableToNoncontrollingInterest,NetIncomeLossAttributableToParentDiluted,NetIncomeLossAvailableToCommonStockholdersBasic,NetIncomeLossAvailableToCommonStockholdersDiluted,NetInvestmentInLease,NewAccountingPronouncementOrChangeInAccountingPrincipleEffectOfAdoptionQuantification,NoncashOrPartNoncashAcquisitionDebtAssumed1,NoncashOrPartNoncashAcquisitionFixedAssetsAcquired1,NoncontrollingInterestIncreaseFromBusinessCombination,NoncontrollingInterestIncreaseFromSubsidiaryEquityIssuance,NumberOfBusinessesAcquired,NumberOfOperatingSegments,NumberOfReportableSegments,NumberOfReportableSegments,OperatingIncomeLoss,OperatingLeaseLeaseIncome,OperatingLeaseLiability,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsReceivableCurrent,OperatingLeasesFutureMinimumPaymentsReceivableInFiveYears,OperatingLeasesFutureMinimumPaymentsReceivableInFourYears,OperatingLeasesFutureMinimumPaymentsReceivableInThreeYears,OperatingLeasesFutureMinimumPaymentsReceivableInTwoYears,OperatingLeasesFutureMinimumPaymentsReceivableRemainderOfFiscalYear,OperatingLeasesIncomeStatementLeaseRevenue,OtherAssets,OtherComprehensiveIncomeLossCashFlowHedgeGainLossBeforeReclassificationAfterTax,OtherComprehensiveIncomeLossCashFlowHedgeGainLossReclassificationAfterTax,OtherComprehensiveIncomeLossDerivativeExcludedComponentIncreaseDecreaseAfterAdjustmentsAndTax,OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesNetOfTax,OtherComprehensiveIncomeLossNetOfTax,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToNoncontrollingInterest,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIOnDerivativesNetOfTax,OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodNetOfTax,OtherDeferredCostsNet,OtherExpenses,OtherIncome,OtherLiabilities,OtherOperatingActivitiesCashFlowStatement,PaymentsForProceedsFromOtherInvestingActivities,PaymentsOfDebtExtinguishmentCosts,PaymentsOfDividends,PaymentsOfFinancingCosts,PaymentsToAcquireEquityMethodInvestments,PaymentsToAcquireRealEstate,PaymentsToMinorityShareholders,PercentageRent,PledgedAssetsNotSeparatelyReportedRealEstate,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfLongTermDebt,ProceedsFromMinorityShareholders,ProceedsFromPaymentsForOtherFinancingActivities,ProceedsFromSaleOfRealEstateHeldforinvestment,ProfitLoss,RealEstateAccumulatedDepreciation,RealEstateAndAccumulatedDepreciationCarryingAmountOfBuildingsAndImprovements,RealEstateAndAccumulatedDepreciationCarryingAmountOfLand,RealEstateAndAccumulatedDepreciationCostsCapitalizedSubsequentToAcquisitionImprovements,RealEstateAndAccumulatedDepreciationInitialCostOfBuildingsAndImprovements,RealEstateAndAccumulatedDepreciationInitialCostOfLand,RealEstateGrossAtCarryingValue,RealEstateInvestmentPropertyAccumulatedDepreciation,RealEstateInvestmentPropertyAtCost,RealEstateInvestmentPropertyNet,RealEstateOtherAcquisitions,RepaymentsOfDebt,RepaymentsOfSecuredDebt,RestrictedCash,RetainedEarningsAccumulatedDeficit,Revenues,SalesTypeAndDirectFinancingLeasesLeaseReceivable,SalesTypeAndDirectFinancingLeasesLeaseReceivablePaymentsToBeReceived,SalesTypeAndDirectFinancingLeasesLeaseReceivablePaymentsToBeReceivedFiveYears,SalesTypeAndDirectFinancingLeasesLeaseReceivablePaymentsToBeReceivedFourYears,SalesTypeAndDirectFinancingLeasesLeaseReceivablePaymentsToBeReceivedNextTwelveMonths,SalesTypeAndDirectFinancingLeasesLeaseReceivablePaymentsToBeReceivedRemainderOfFiscalYear,SalesTypeAndDirectFinancingLeasesLeaseReceivablePaymentsToBeReceivedThereafter,SalesTypeAndDirectFinancingLeasesLeaseReceivablePaymentsToBeReceivedThreeYears,SalesTypeAndDirectFinancingLeasesLeaseReceivablePaymentsToBeReceivedTwoYears,SalesTypeAndDirectFinancingLeasesLeaseReceivableUndiscountedExcessAmount,SalesTypeAndDirectFinancingLeasesProfitLoss,SalesTypeLeaseInterestIncome,SalesTypeLeaseNetInvestmentInLease,SalesTypeLeaseNetInvestmentInLeasePurchase,SalesTypeLeaseUnguaranteedResidualAsset,SECScheduleIIIRealEstateAccumulatedDepreciationDepreciationExpense,ShareBasedCompensation,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueNewIssues,StraightLineRent,TenantReimbursements,WeightedAverageNumberDilutedSharesOutstandingAdjustment,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic,WeightedAverageNumberOfSharesRestrictedStock,FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,ProceedsFromIssuanceOrSaleOfEquity,RealEstateOtherDeductions
2017-06-30,2017-07-27,10-Q,SafeholdÂ Inc.,SAFE,CIK0001688852,USD,5945000.0,3743000.0,1403000.0,,,,,,,,,,,,,58268000.0,0.17,0.17,-368000.0,6150000.0,,1900000.0,4200000.0,540793000.0,192396000.0,227415000.0,132775000.0,214448000.0,285793000.0,255000000.0,,,,,,,,,,,18190000.0,,,,,,,,,227000000.0,,,,406000.0,2840000.0,3974000.0,,0.0,,,,,,,,,,,,,,,,,,-0.25,,,,,,,,2639000.0,5278000.0,5278000.0,5278000.0,5278000.0,,,,,131696000.0,,,,,,-1604000.0,,,,,,,,,,,192396000.0,214448000.0,,,,,,,,,,,,,,,,,,,,227406000.0,,,,,,,,,,,,,-1604000.0,0.0,,,,,,,,,,2.0,1.0,,,,,,,,19494000.0,19426000.0,19366000.0,19311000.0,9634000.0,,1134000.0,,,,,,,,,-100000.0,,,,799000.0,,,,,,,,,,,,,,,,-1604000.0,,,,,,,,1251000.0,,405593000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6293000.0,,,,,,,
2017-09-30,2017-10-26,10-Q,SafeholdÂ Inc.,SAFE,CIK0001688852,USD,6783000.0,1567000.0,444000.0,200000.0,,,,,,200000.0,,,,,,58114000.0,,,-721000.0,6256000.0,,,,540793000.0,192396000.0,227415000.0,132775000.0,214448000.0,285793000.0,255000000.0,91327000.0,,94303000.0,,,,,,,,18190000.0,,,,,,,,,227000000.0,,,,396000.0,2617000.0,3337000.0,,39000.0,,,,,,,,,,,,,,,2848000.0,600000.0,,-0.04,,,,,,,,1344000.0,5376000.0,5376000.0,5376000.0,5376000.0,,,,,140069000.0,,,,,,-721000.0,,,,,,,,,574000.0,,192396000.0,220749000.0,,,,,,,,,,,,,,,,,,,,227396000.0,,,,,,,,,,,,,-721000.0,0.0,,,,,,,,,,,,,,,,,,,20434000.0,20348000.0,20270000.0,20197000.0,5039000.0,,,,,,,,,,,-100000.0,681000.0,,,1350000.0,,,,,,,,,,,,,,,,-721000.0,,,,,,,,2752000.0,,410393000.0,,,,2976000.0,,,,,,,,,,,,,,,,,,,,,,,,,100000.0,,,18190000.0,,,,,,,
2017-12-31,2018-02-20,10-K,SafeholdÂ Inc.,SAFE,CIK0001688852,USD,7545000.0,1347000.0,1285000.0,500000.0,80000.0,364919000.0,,,,,,,728513000.0,,,57959000.0,0.07,,-803000.0,25828000.0,,,,540793000.0,192396000.0,227415000.0,132775000.0,214448000.0,285793000.0,255000000.0,168214000.0,168214000.0,169870000.0,,,,0.3066,0.01,400000000.0,18190000.0,18190000.0,182000.0,,,,,,,,308000000.0,308700000.0,,926000.0,,2490000.0,6929000.0,,92000.0,,4097000.0,1042000.0,904000.0,2855000.0,,1042000.0,1042000.0,904000.0,,,,,,2728000.0,100000.0,,,,,,,,,5376000.0,,5376000.0,5376000.0,5376000.0,5376000.0,,,,,138725000.0,,,,,,,,,,,,,,,660000.0,,192396000.0,220749000.0,,,,,,,,,,,,,,,372578000.0,728513000.0,,,,307074000.0,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,2.0,,,,,,,,20197000.0,20513000.0,20434000.0,20348000.0,20270000.0,,,,,,,,,,,,,450000.0,,,621000.0,,,,,,,,,,,,,,,,,4253000.0,,,,,,413145000.0,4253000.0,413145000.0,408892000.0,,,,1656000.0,-9246000.0,,,,,,,,,,,,,,,,,,,355935000.0,355935000.0,,,,,,,,,,,,,,
2018-03-31,2018-04-26,10-Q,SafeholdÂ Inc.,SAFE,CIK0001688852,USD,7585000.0,1347000.0,948000.0,700000.0,,,,,,469000.0,347000.0,,,,,57804000.0,,,,,,,,540793000.0,192396000.0,227415000.0,132775000.0,214448000.0,285793000.0,255000000.0,,83177000.0,84134000.0,,-85736000.0,,0.15,,,,18190000.0,,7410000.0,23000.0,7433000.0,,354000.0,7950000.0,,308000000.0,302000000.0,,822000.0,,2340000.0,11007000.0,,119000.0,,,,,3710000.0,2270000.0,4363000.0,,531000.0,0.0,2728000.0,2728000.0,2700000.0,,2728000.0,100000.0,0.2,0.2,0.2,,,,,,,4383000.0,5843000.0,5843000.0,5843000.0,5843000.0,,,,,183606000.0,,0.0,,2032000.0,3743000.0,,,,287000.0,853000.0,767000.0,,3255000.0,,993000.0,,192396000.0,264080000.0,,,,,,,,,,,,,,,,,,,,307178000.0,,,,,,,,,,-1103000.0,-89589000.0,4956000.0,3720000.0,23000.0,,3720000.0,3720000.0,,,0.0,,,1750000.0,2.0,,,,,,,,,24468000.0,24340000.0,24205000.0,24079000.0,17986000.0,11280000.0,,,,,41000.0,3690000.0,-3649000.0,,-24000.0,3625000.0,475000.0,39000.0,413000.0,1038000.0,1265000.0,-120000.0,,2728000.0,125000.0,,88856000.0,0.0,,,,0.0,1750000.0,,,3743000.0,,,,,,,,5754000.0,,450722000.0,,,0.0,957000.0,,11693000.0,,,,,,,,,,,,0.0,,,,,0.0,,363656000.0,,,,,0.0,18190000.0,18190000.0,18190000.0,,,,,,
2018-06-30,2018-07-26,10-Q,SafeholdÂ Inc.,SAFE,CIK0001688852,USD,7401000.0,244000.0,1882000.0,1000000.0,6101000.0,369612000.0,765000.0,,1347000.0,200000.0,,,740698000.0,,,57649000.0,,,,,,,,540793000.0,192396000.0,227415000.0,132775000.0,214448000.0,285793000.0,255000000.0,35805000.0,35805000.0,36762000.0,,,,0.15,0.01,400000000.0,18230000.0,18230000.0,182000.0,4033000.0,59000.0,4092000.0,,398000.0,9812000.0,,308000000.0,301000000.0,,724000.0,,2267000.0,18369000.0,,220000.0,,10699000.0,,,8000000.0,2275000.0,6395000.0,,266000.0,,2735000.0,,,,2735000.0,40000.0,0.09,0.09,0.09,,,,,,,3000000.0,6000000.0,6000000.0,6000000.0,6000000.0,,,,,197665000.0,1500000.0,,,3292000.0,1762000.0,,,,,,,,3376000.0,,1069000.0,,192396000.0,292062000.0,,,,,,,,,,,,,,,372326000.0,740698000.0,,,,307276000.0,,,,,,,,1805000.0,27000.0,,,,1703000.0,59000.0,,1703000.0,1703000.0,,,,,,,,,,,,,,,,26573000.0,26405000.0,26233000.0,26069000.0,12979000.0,9861000.0,,,,,0.0,2330000.0,-2331000.0,,47000.0,2377000.0,1487000.0,471000.0,1713000.0,1205000.0,,,,,,,,,,,,,,,,1762000.0,,,,,,,,7255000.0,484458000.0,477203000.0,,,,957000.0,-9328000.0,11574000.0,,,,,,,,,,,,0.0,,,,,,366567000.0,368373000.0,,,,,,18191000.0,18191000.0,18191000.0,,,,,,
2018-09-30,2018-10-25,10-Q,SafeholdÂ Inc.,SAFE,CIK0001688852,USD,9247000.0,0.0,2765000.0,1300000.0,8978000.0,369625000.0,13000.0,,,200000.0,,,808995000.0,,,57776000.0,,,,,,,,540793000.0,192396000.0,227415000.0,132775000.0,214448000.0,285793000.0,255000000.0,19248000.0,19248000.0,20005000.0,,,,0.15,0.01,400000000.0,18230000.0,18230000.0,182000.0,4886000.0,60000.0,4946000.0,,456000.0,9575000.0,,372000000.0,360400000.0,,625000.0,,2760000.0,25460000.0,,437000.0,,15878000.0,,,11900000.0,2290000.0,9127000.0,,107000.0,,2735000.0,,,,2735000.0,400000.0,0.11,0.11,0.11,,,,,,,1718000.0,6872000.0,6872000.0,6872000.0,6872000.0,,,,,221090000.0,,,0.0,2779000.0,2069000.0,,0.0,,,,,,3747000.0,,1162000.0,,192396000.0,342922000.0,,,,,,,,,,,,,,,438398000.0,808995000.0,,,,371375000.0,,,,,,,919000.0,1865000.0,,,,,2009000.0,60000.0,,2009000.0,2009000.0,,,,,,,,,,,,11567000.0,,,,28435000.0,28232000.0,28025000.0,27827000.0,6928000.0,,,,,,0.0,2877000.0,-2877000.0,,77000.0,2954000.0,1236000.0,303000.0,77000.0,1559000.0,,,,,,,,,,,,,,,,2069000.0,,,,,,,,8756000.0,535318000.0,526562000.0,,,,757000.0,-10053000.0,11644000.0,,,,,,,,,,,,0.0,,,,,,368732000.0,370597000.0,,,,,,18230000.0,18230000.0,18230000.0,,,,,,
2018-12-31,2019-02-14,10-K,SafeholdÂ Inc.,SAFE,CIK0001688852,USD,20800000.0,0.0,3596000.0,1700000.0,-6876000.0,370530000.0,873000.0,1347000.0,,2518000.0,1612000.0,,979743000.0,1040000.0,58660000.0,57620000.0,,,,,,,,540793000.0,192396000.0,227415000.0,132775000.0,214448000.0,285793000.0,255000000.0,,16418000.0,24425000.0,-145445000.0,,300000.0,0.6,0.01,400000000.0,18276000.0,18276000.0,183000.0,4784000.0,196000.0,4980000.0,0.0,1600000.0,37788000.0,,546693000.0,537800000.0,,2728000.0,,2295000.0,9983000.0,,481000.0,,23138000.0,2991000.0,10092000.0,1800000.0,9142000.0,2991000.0,2991000.0,10092000.0,,10939000.0,2741000.0,,,2741000.0,400000.0,0.64,0.88,0.64,0.0,,0.0,0.0,10023000.0,7312000.0,,7312000.0,7312000.0,7312000.0,7312000.0,,,,272554000.0,262531000.0,1500000.0,,0.0,10662000.0,11936000.0,,0.0,,3219000.0,,1163000.0,,15389000.0,12817000.0,1663000.0,,192396000.0,477527000.0,,,,,,,,,,,,,,,622385000.0,979743000.0,,,,543965000.0,,,,,,3643000.0,920000.0,2007000.0,47000.0,225532000.0,-384505000.0,13528000.0,16048000.0,196000.0,,11740000.0,,0.0,,0.0,0.0,,1750000.0,,,,,11936000.0,47400000.0,0.0,0.0,34260000.0,35739000.0,35262000.0,34925000.0,34586000.0,,,,-6745000.0,252000.0,41000.0,41000.0,-6956000.0,6997000.0,,252000.0,-6745000.0,2416000.0,995000.0,2324000.0,1788000.0,789000.0,-1392000.0,0.0,10927000.0,2289000.0,0.0,385897000.0,47000.0,3600000.0,,0.0,312353000.0,1750000.0,0.0,,16298000.0,10257000.0,192396000.0,477527000.0,0.0,192396000.0,477527000.0,669923000.0,10257000.0,669923000.0,659666000.0,256778000.0,,74500000.0,8007000.0,-8486000.0,64537000.0,0.0,,,,,,,,,,,0.0,0.0,,,6004000.0,873000.0,355351000.0,357358000.0,,919000.0,19041000.0,,,18218000.0,36479000.0,18218000.0,0.0,,,,,
2019-03-31,2019-04-25,10-Q,SafeholdÂ Inc.,SAFE,CIK0001688852,USD,30238000.0,,1474000.0,2100000.0,-10793000.0,372093000.0,1019000.0,,,608000.0,518000.0,,1125952000.0,1200000.0,58805000.0,57605000.0,,,,,,,,,,,,,,,,9040000.0,24475000.0,,50000.0,200000.0,0.15,0.01,400000000.0,18322000.0,18321961.0,183000.0,-90000.0,-57000.0,-147000.0,,812000.0,10683000.0,,439193000.0,440400000.0,,2494000.0,,2295000.0,42984000.0,,479000.0,,31938000.0,,,500000.0,2343000.0,961000.0,,13311000.0,1875000.0,2752000.0,2752000.0,,,2752000.0,500000.0,0.36,,0.36,0.0,,,,9936000.0,,4806000.0,6408000.0,6408000.0,6408000.0,6408000.0,,,,246855000.0,236919000.0,,299000.0,,2982000.0,11137000.0,,0.0,,-7342000.0,-1300000.0,3282000.0,,4521000.0,,1524000.0,,193232000.0,479630000.0,0.055,,36590000.0,36188000.0,35851000.0,35512000.0,26417000.0,,,,,,,,524542000.0,1125952000.0,,,,436699000.0,,,,,,1512000.0,1512000.0,244546000.0,1039000.0,123888000.0,-120574000.0,-3264000.0,6619000.0,4518000.0,11090000.0,6619000.0,11090000.0,128538000.0,,10194000.0,,,248846000.0,,,,1.0,11137000.0,20516000.0,5938000.0,30486000.0,,,,,,,20516000.0,,-11062000.0,222000.0,,0.0,-11284000.0,11284000.0,,222000.0,-11062000.0,4673000.0,25000.0,382000.0,1852000.0,242000.0,250000.0,,2741000.0,471000.0,,3239000.0,1039000.0,,,0.0,52000000.0,250000000.0,-3600000.0,,11137000.0,,,,,,,,11764000.0,672862000.0,661098000.0,,,169500000.0,15435000.0,-4619000.0,21820000.0,128538000.0,,5800000.0,5612000.0,,3707000.0,1533507000.0,5107000.0,5017000.0,,,922000.0,128538000.0,128239000.0,,,99000.0,356864000.0,601410000.0,,,8800000.0,,12361000.0,30657000.0,,18296000.0,,,,,,
2019-06-30,2019-07-26,10-Q,SafeholdÂ Inc.,SAFE,CIK0001688852,USD,37600000.0,,1867000.0,2500000.0,-30341000.0,626793000.0,2731000.0,,,,,5219780.0,1233265000.0,1359000.0,59015000.0,57656000.0,,,,,,,,,,,,,,,,73004000.0,93479000.0,,,,0.156,0.01,400000000.0,30938000.0,30938000.0,309000.0,-8575000.0,2336000.0,-6239000.0,,645000.0,13738000.0,,553693000.0,582100000.0,,8748000.0,,1645000.0,40531000.0,,477000.0,,40719000.0,,,5000000.0,2343000.0,32000.0,,19348000.0,,4830000.0,,,,4834000.0,600000.0,0.18,,0.18,,,,,11538000.0,,3208000.0,6416000.0,6416000.0,6416000.0,6416000.0,,,,246995000.0,235457000.0,,,,4474000.0,5942000.0,,0.0,,,,,,5986000.0,,1750000.0,,193232000.0,483271000.0,0.055,,36703000.0,36301000.0,35964000.0,35625000.0,17685000.0,,,,,,,,640201000.0,1233265000.0,,,,544945000.0,,,,,,,1539000.0,1229000.0,8000.0,,,,4523000.0,1419000.0,4523000.0,4523000.0,4523000.0,159847000.0,,,,,,,,,,5942000.0,17196000.0,5909000.0,30211000.0,,,,,,,17196000.0,,-12168000.0,13000.0,,0.0,-12181000.0,12181000.0,,13000.0,-12168000.0,3166000.0,290000.0,604000.0,2353000.0,,,,,,,,,,,,,,,,5942000.0,,,,,,,,13271000.0,676503000.0,663232000.0,,,,20475000.0,-4926000.0,19680000.0,159847000.0,,8881000.0,8633000.0,,3085000.0,2389360000.0,8069000.0,7330000.0,,,1880000.0,159847000.0,,,,,591835000.0,593064000.0,0.0,,,,,25640000.0,,25640000.0,0.0,,,,,
2019-09-30,2019-10-24,10-Q,SafeholdÂ Inc.,SAFE,CIK0001688852,USD,42975000.0,,2409000.0,2900000.0,-39284000.0,888457000.0,261850000.0,,,,,,1637162000.0,1521000.0,59015000.0,57494000.0,,,,,,,,,,,,,,,,13539000.0,36788000.0,,,,0.156,0.01,400000000.0,40444000.0,40444000.0,404000.0,-3511000.0,49000.0,-3462000.0,,625000.0,14059000.0,,702393000.0,705100000.0,0.0343,10826000.0,,1659000.0,73213000.0,,475000.0,,49498000.0,,,32497000.0,2345000.0,312000.0,307000.0,20096000.0,,6315000.0,,,,6322000.0,600000.0,0.15,,0.15,,0.548,21410000.0,,13161000.0,,1668000.0,6672000.0,6672000.0,6672000.0,6672000.0,,,,257664000.0,244503000.0,,,-2011000.0,3096000.0,8251000.0,,-759000.0,,,,,,7708000.0,,3260000.0,,193232000.0,494670000.0,0.055,,37203000.0,36801000.0,36424000.0,36057000.0,8960000.0,,,,,,,,792036000.0,1637162000.0,,,,691567000.0,,,,,,,1920000.0,1358000.0,11000.0,,,,5432000.0,49000.0,5432000.0,5432000.0,5432000.0,465289000.0,,,,,,,,,,8251000.0,17132000.0,5881000.0,29935000.0,,,,,,,,,-9132000.0,-189000.0,,0.0,-8943000.0,8943000.0,,,,8335000.0,285000.0,1146000.0,3087000.0,,,,,,,,,,,,,,,,5481000.0,,,,,,,,14779000.0,687902000.0,673123000.0,,,,23249000.0,-5809000.0,22310000.0,538627000.0,5465813000.0,17684000.0,17375000.0,,3921000.0,5393675000.0,16751000.0,16407000.0,,,4032000.0,465289000.0,,463251000.0,,,843768000.0,845126000.0,,261850000.0,,,,36111000.0,,36111000.0,0.0,,,,,
