end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableOtherCurrent,AccountsReceivableNetCurrent,AccountsReceivableNetNoncurrent,AccrualForTaxesOtherThanIncomeTaxesCurrentAndNoncurrent,AccruedEmployeeBenefitsCurrent,AccruedIncomeTaxes,AccruedPayrollTaxesCurrent,AccruedSalariesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapital,AdditionalPaidInCapitalCommonStock,AdjustmentsToAdditionalPaidInCapitalOther,AdvancesOnInventoryPurchases,AllowanceForDoubtfulAccountsReceivable,AmortizationOfIntangibleAssets,Assets,AssetsCurrent,AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsAtCarryingValueIncludingDiscontinuedOperations,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,CashFDICInsuredAmount,CashProvidedByUsedInFinancingActivitiesDiscontinuedOperations,CashProvidedByUsedInInvestingActivitiesDiscontinuedOperations,CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,CashUninsuredAmount,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ComprehensiveIncomeNetOfTax,ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,ConstructionInProgressExpendituresIncurredButNotYetPaid,ConstructionInProgressGross,CostOfGoodsAndServicesSold,CostOfGoodsSold,CostOfGoodsSoldDepreciation,CostOfRevenue,CurrentFederalTaxExpenseBenefit,CurrentForeignTaxExpenseBenefit,CurrentIncomeTaxExpenseBenefit,CustomerAdvancesCurrent,DeferredForeignIncomeTaxExpenseBenefit,DeferredIncomeTaxAssetsNet,DeferredIncomeTaxExpenseBenefit,DeferredIncomeTaxesAndTaxCredits,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsNetNoncurrent,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAllowanceForDoubtfulAccounts,DeferredTaxAssetsValuationAllowance,DepositsAssetsNoncurrent,Depreciation,DepreciationAndAmortization,DepreciationDepletionAndAmortization,DilutiveSecurities,DiscontinuedOperationIncomeLossFromDiscontinuedOperationNetOfTaxPerBasicAndDilutedShare,DisposalGroupIncludingDiscontinuedOperationAssetsNoncurrent,DisposalGroupIncludingDiscontinuedOperationCashAndCashEquivalents,DueFromEmployeesCurrent,DueToRelatedPartiesCurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,EffectiveIncomeTaxRateReconciliationTaxSettlements,EffectOfExchangeRateOnCashAndCashEquivalents,EffectOfExchangeRateOnCashAndCashEquivalentsContinuingOperations,EffectOfExchangeRateOnCashAndCashEquivalentsDiscontinuedOperations,EquityMethodInvestmentOwnershipPercentage,ExciseAndSalesTaxes,FiniteLivedIntangibleAssetsAccumulatedAmortization,FiniteLivedIntangibleAssetsNet,ForeignCurrencyTransactionGainLossBeforeTax,GainLossOnDispositionOfAssets,GainLossOnInvestments,GrossProfit,IncomeLossFromContinuingOperations,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,IncomeLossFromDiscontinuedOperationsNetOfTax,IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToNoncontrollingInterest,IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicAndDilutedShare,IncomeTaxExaminationPenaltiesAccrued,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationNondeductibleExpense,IncomeTaxReconciliationNondeductibleExpenseOther,IncomeTaxReconciliationTaxExemptIncome,IncomeTaxReconciliationTaxSettlementsForeign,IncreaseDecreaseInAccountsAndNotesReceivable,IncreaseDecreaseInAccountsAndOtherReceivables,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsPayableRelatedParties,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedInterestReceivableNet,IncreaseDecreaseInAccruedTaxesPayable,IncreaseDecreaseInCustomerAdvances,IncreaseDecreaseInCustomerAdvancesAndDeposits,IncreaseDecreaseInDueFromRelatedParties,IncreaseDecreaseInDueToRelatedParties,IncreaseDecreaseInInventories,IncreaseDecreaseInNotesReceivableCurrent,IncreaseDecreaseInOtherAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInOtherEmployeeRelatedLiabilities,IncreaseDecreaseInOtherReceivables,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInPrepaidExpense,IntangibleAssetsNetExcludingGoodwill,InterestAndDebtExpense,InterestExpense,InterestIncomeOperating,InterestPaid,InterestPaidNet,InterestReceivableCurrent,InventoryFinishedGoods,InventoryNet,InventoryNetOfAllowancesCustomerAdvancesAndProgressBillings,InventoryRawMaterials,InventoryRawMaterialsAndSupplies,InventoryValuationReserves,InventoryWorkInProcess,InvestmentIncomeInterest,InvestmentIncomeNonoperating,LeaseAndRentalExpense,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesOfDisposalGroupIncludingDiscontinuedOperationCurrent,MinorityInterest,NetCashProvidedByUsedInDiscontinuedOperations,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLossAttributableToNoncontrollingInterest,NetIncomeLossAvailableToCommonStockholdersBasic,NonoperatingIncomeExpense,NotesAndLoansReceivableNetCurrent,NumberOfOperatingSegments,NumberOfReportableSegments,NumberOfReportableSegments,OperatingExpenses,OperatingIncomeLoss,OperatingLossCarryforwards,OtherAccountsPayableAndAccruedLiabilities,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossArisingDuringPeriodNetOfTax,OtherComprehensiveIncomeLossBeforeTaxPortionAttributableToNoncontrollingInterest,OtherComprehensiveIncomeLossBeforeTaxPortionAttributableToParent,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,OtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentTax,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,OtherComprehensiveIncomeLossTaxPortionAttributableToNoncontrollingInterest,OtherIncome,OtherInventorySupplies,OtherLiabilities,OtherNonoperatingIncome,OtherNonoperatingIncomeExpense,OtherPrepaidExpenseCurrent,OtherReceivablesGrossCurrent,OtherReceivablesNetCurrent,PaymentsForConstructionInProcess,PaymentsForProceedsFromShortTermInvestments,PaymentsToAcquireIntangibleAssets,PaymentsToAcquireNotesReceivable,PaymentsToAcquirePropertyPlantAndEquipment,PaymentsToAcquireShortTermInvestments,PrepaidExpenseCurrent,PrepaidExpenseCurrentAndNoncurrent,PrepaidExpenseNoncurrent,PrepaidTaxes,ProceedsFromContributedCapital,ProceedsFromDivestitureOfInterestInSubsidiariesAndAffiliates,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfRelatedPartyDebt,ProceedsFromSaleOfEquityMethodInvestments,ProceedsFromSaleOfEquityMethodInvestments,ProceedsFromSaleOfOtherAssets1,ProceedsFromSaleOfPropertyPlantAndEquipment,ProceedsFromSaleOfShortTermInvestments,ProceedsFromShortTermDebt,ProfitLoss,PropertyPlantAndEquipmentNet,PropertyPlantAndEquipmentTransfersAndChanges,ProvisionForDoubtfulAccounts,RepaymentsOfRelatedPartyDebt,RepaymentsOfShortTermDebt,ResearchAndDevelopmentExpense,RetainedEarningsAccumulatedDeficit,RetainedEarningsAppropriated,Revenues,SalesAndExciseTaxPayableCurrent,SalesAndExciseTaxPayableCurrentAndNoncurrent,SalesRevenueGoodsNet,SellingGeneralAndAdministrativeExpense,ShareBasedCompensation,ShortTermBorrowings,ShortTermBorrowings,ShortTermDebtInterestRateIncrease,ShortTermInvestments,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValueShareBasedCompensation,Supplies,TaxesPayableCurrent,TaxesPayableCurrentAndNoncurrent,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic,AccountsReceivableNet,WeightedAverageNumberDilutedSharesOutstandingAdjustment
2009-06-30,2009-10-27,10-K,"CHINA HEALTH INDUSTRIES HOLDINGS, INC.",CHHE,CIK0001309057,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4302396.0,,,,,,,,,,,
2010-06-30,2010-09-28,10-K,"CHINA HEALTH INDUSTRIES HOLDINGS, INC.",CHHE,CIK0001309057,USD,,,,,,,,,,,,,,,,,,,,,13344531.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13254171.0,,,,,,,,,,,,,328317.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17909949.0,,,4750.0,,,,,,,,
2010-09-30,2010-11-15,10-Q,"CHINA HEALTH INDUSTRIES HOLDINGS, INC.",CHHE,CIK0001309057,USD,,,,,,,,,,,,,,,,,,,,,14132435.0,,787904.0,,,,,,,,,,,,2760907.0,,,,,,5985295.0,,,,,,,,,,,,,,,,,,19697.0,19697.0,,,,,,,,0.04,,,,,,,192124.0,,,,,,,,,,5632098.0,3613581.0,,3651768.0,,,,,,,,1115414.0,2408152.0,,,,,,,,50976.0,,-1642452.0,,,,,,,,,142873.0,,,,,,48242.0,,,1168.0,,0.0,,,,,,,,,,39355.0,,,,,,,,2601.0,,-79497.0,,672676.0,,2536354.0,,,38187.0,,,,,2018517.0,,,,,224553.0,,,,,,,,,,,,,,,,,,79497.0,0.0,,,,,,,,2601.0,,,,,,,,,,,,,,,,,,,,11617393.0,1998820.0,,,,,,,,,,,,,,,,,
2010-12-31,2011-02-14,10-Q,"CHINA HEALTH INDUSTRIES HOLDINGS, INC.",CHHE,CIK0001309057,USD,,,,,,,,,,,,,,,,,,,,,19716525.0,,,,,,,,,,,,,,3840356.0,,,,,,6708036.0,,,,,,,,,,,,,,,,,,20099.0,,,,,,,,,0.06,,,,,,,,,,,,,,,,,6655057.0,5373816.0,5411930.0,,,,,,,,,1548022.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1168.0,,,,,,,,,,,,39282.0,,,,,,,,,,,,,,3863908.0,,,38114.0,,,,,1281241.0,,,,,-23552.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34115.0,,,,,,13363093.0,1227027.0,,,,,,,,,,,,,,,,,
2011-03-31,2011-05-23,10-Q,"CHINA HEALTH INDUSTRIES HOLDINGS, INC.",CHHE,CIK0001309057,USD,,,,,,,,,,,,,,,,,,,,,22439486.0,,,,,,,,,,,,,,6128721.0,,,,,,8918379.0,,,,,,,,,,,,,,,,,,20958.0,,,,,,,,,0.07,,,,,,,,,,,,,,,,,7763345.0,6069680.0,6131390.0,,,,,,,,,1730671.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1195.0,,,,,,,,,,,,62905.0,,,,,,,,,,,,,,4400719.0,,,61710.0,,,,,1693665.0,,,,,1728002.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602860.0,,,,,,16681724.0,1069847.0,,,,,,,,,,,,,,,,,
2011-06-30,2011-09-28,10-K,"CHINA HEALTH INDUSTRIES HOLDINGS, INC.",CHHE,CIK0001309057,USD,,,8506933.0,,,24272.0,,50046.0,1352906.0,266795.0,2010981.0,,1462227.0,,,,19132.0,42382244.0,37123930.0,,23744820.0,,10400289.0,,4318.0,,,,23740502.0,0.0001,300000000.0,62239737.0,62239737.0,6224.0,19095358.0,,,,1856.0,,33335334.0,24955.0,,,,5924501.0,,,,0.0,,,,,,,3249014.0,64448.0,46578.0,83580.0,,,,,2955.0,432924.0,0.284,0.284,0.284,,0.25,,,,948446.0,,,,,120418.0,860163.0,,,,29444644.0,23397976.0,23598496.0,,,,,,,,,5924501.0,6911670.0,9579.0,,,6898.0,23598496.0,,8293101.0,,,776956.0,,,,,,,,,530537.0,,,,,,171415.0,860163.0,,27317.0,,0.0,,25992.0,154770.0,738207.0,,,328127.0,0.0,191506.0,227837.0,,25763.0,42382244.0,5349620.0,,,,110504.0,,-3134.0,,9344473.0,,17673995.0,,17673995.0,200520.0,3126340.0,,,,6046668.0,,,906208.0,,1421363.0,,,,,,,,,,,,,3094.0,3126340.0,0.0,,0.0,,3134.0,,1007630.0,,,,,,110504.0,,,,,,,,,1147281.0,,,0.0,,0.0,33514513.0,38679.0,,998420.0,,62779978.0,6000090.0,,,,,,37032624.0,,,,106702.0,2657582.0,,62239737.0,62239737.0,62239737.0,,
2011-09-30,2011-11-14,10-Q,"CHINA HEALTH INDUSTRIES HOLDINGS, INC.",CHHE,CIK0001309057,USD,,,13582429.0,,,,,,1236166.0,,2544165.0,,1469327.0,,,,4940.0,50688640.0,44941817.0,,26343592.0,,2598772.0,,,,,,,0.0001,300000000.0,62239737.0,62239737.0,6224.0,5848082.0,,,,,,12970066.0,11589.0,,,,,,,,,,,,,,,3292568.0,21348.0,14699.0,26288.0,,,,,,811669.0,,0.0854,,,,,,,331936.0,,,,,,,,,,9223460.0,7245588.0,7311626.0,7311626.0,,,,,,,,1996728.0,4076657.0,,,,,,,4975798.0,4975798.0,,1994894.0,,,,,,,,,158714.0,,,,,,-124199.0,866726.0,,7100.0,,0.0,,,,907750.0,,,,,,73138.0,,3763.0,50688640.0,7800834.0,,,,378429.0,,-444460.0,,2332867.0,,5314898.0,,,66038.0,3211838.0,,,,1977872.0,,,1466093.0,,533184.0,,,,,,,,,,,,,,,378429.0,,,0.0,66031.0,,896208.0,,,,,,378429.0,,,,,,,,,,,,0.0,,0.0,38829411.0,,,,,22193526.0,1963173.0,,,,,,42887806.0,,,,,4286906.0,,,62239737.0,,,
2011-12-31,2012-02-14,10-Q,"CHINA HEALTH INDUSTRIES HOLDINGS, INC.",CHHE,CIK0001309057,USD,,,17528687.0,,,,,,1183772.0,,3176102.0,,1475923.0,,,,,55996483.0,50095681.0,,27608798.0,,,,,,,,,0.0001,300000000.0,62239737.0,62239737.0,6224.0,5810468.0,,,,,,14401135.0,,,,,,,,,,,,,,,,3336564.0,,15862.0,,,,,,,433783.0,,0.0832,,,,,,,,,,,,,,,,,9572477.0,7150221.0,7220404.0,,,,,,,,,2041873.0,,,,,,,,,,,,,,,,,,,,,,,,,,,873272.0,,6595.0,,,,,,957958.0,,,,,,76778.0,,,55996483.0,7291613.0,,,,,,,,,,5178531.0,,,70183.0,3217862.0,,,,2422256.0,,,2256807.0,,631937.0,,,,,,,,,,,,,,,,,,,,,782376.0,,,,,,,,,,,,,,,,,,,,120024.0,44007942.0,,,,,23973612.0,2286370.0,,,,,,48704870.0,,,,,3417251.0,,,62239737.0,,,
2012-03-31,2012-05-21,10-Q,"CHINA HEALTH INDUSTRIES HOLDINGS, INC.",CHHE,CIK0001309057,USD,,,6041781.0,,,,,,528640.0,,3169729.0,,1482829.0,,,,,54238081.0,48365875.0,,37737887.0,,,,,,,,,0.0001,300000000.0,62239737.0,62239737.0,6224.0,3625052.0,,,,481233.0,,6406449.0,,,,,,,,,,,,,,,,3336352.0,,51414.0,,,,,,,433789.0,,0.0583,,,,,,,,,,,,,,,,,4844054.0,4105639.0,4181592.0,,,,,,,,,550167.0,,,,,,,,,,,,,,,,,,,,,,,,,,,868182.0,,6907.0,,,,,,715793.0,,,,,,82860.0,,,54238081.0,1901254.0,,,,,,,,,,3631425.0,,,75953.0,3192555.0,,,,738415.0,,,17284.0,,-6373.0,,,,,,,,,,,,,,,,,,,,,677859.0,,,,,,,,,,,,,,,,,,,,120152.0,47639366.0,,,,,11250503.0,566849.0,,,,,,52336827.0,,,,,921541.0,,,62239737.0,,,
2013-06-30,2013-10-15,10-K,"CHINA HEALTH INDUSTRIES HOLDINGS, INC.",CHHE,CIK0001309057,USD,542699.0,136855.0,136414.0,,,36468.0,,6559.0,185096.0,1279635.0,3636312.0,,27317.0,,171598.0,9979.0,167945.0,41703397.0,30480379.0,,28868533.0,,98375.0,,0.0,,,,28868533.0,0.0001,300000000.0,62239737.0,62239737.0,6224.0,47911.0,-174.0,,0.0,2345026.0,,7732283.0,132681.0,,,,23932.0,200761.0,,,0.0,,0.0,,148498.0,0.0,148498.0,0.0,244066.0,279330.0,412011.0,,,,,12334.0,2138454.0,-0.02,-0.02,-0.02,0.25,0.25,1.0,,,995059.0,,,,,444742.0,6316925.0,,,,1263370.0,-1348442.0,-1222784.0,,,,,,,,,23932.0,23932.0,0.0,,,0.0,-528991.0,,13798863.0,,,65325.0,,-2191291.0,,-232480.0,,-57342.0,,,-152539.0,0.0,,,-99.0,,-3857625.0,6316925.0,,121703.0,,121703.0,,0.0,343463.0,1004642.0,,430282.0,430282.0,0.0,230897.0,247642.0,,15337.0,41703397.0,4600001.0,,316.0,,421759.0,,-6495269.0,,5176826.0,,-1246528.0,-188.0,-1246528.0,125658.0,34413.0,,,,2611812.0,,,679554.0,,1294453.0,,,,,47737.0,,,0.0,,,-281.0,,12653.0,108029.0,1634745.0,,4805401.0,,55123.0,,156750.0,156750.0,,,,,1064595.0,,,,,,,0.0,-1246716.0,2561067.0,,0.0,4326.0,638510.0,444945.0,33394548.0,38679.0,8995653.0,213317.0,,8995653.0,1887537.0,,,1140548.0,,,37103080.0,37103396.0,,,65126.0,255588.0,,62239737.0,62239737.0,62239737.0,,
