end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccountsPayableRelatedPartiesCurrent,AccretionAmortizationOfDiscountsAndPremiumsInvestments,AccruedLiabilitiesCurrent,AccruedProfessionalFeesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapitalCommonStock,AdjustmentOfWarrantsGrantedForServices,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,AdjustmentsToAdditionalPaidInCapitalWarrantIssued,AllocatedShareBasedCompensationExpense,AmortizationOfDebtDiscountPremium,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,AociBeforeTaxAttributableToParent,Assets,AssetsCurrent,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,AvailableForSaleDebtSecuritiesAmortizedCostBasis,AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearAmortizedCost,AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,AvailableForSaleSecuritiesDebtSecuritiesCurrent,CapitalExpendituresIncurredButNotYetPaid,CapitalLeaseObligations,CashAndCashEquivalentsAtCarryingValue,CashCashEquivalentsAndShortTermInvestments,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ComprehensiveIncomeNetOfTax,ConvertibleLongTermNotesPayable,DebtConversionConvertedInstrumentAmount1,DebtInstrumentDecreaseForgiveness,DebtInstrumentIncreaseAccruedInterest,DeferredIncomeTaxLiabilities,DeferredOfferingCosts,DeferredRentCreditCurrent,DeferredRentCreditNoncurrent,DeferredTaxAssetsGross,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsTaxCreditCarryforwards,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,DeferredTaxAssetsValuationAllowance,DeferredTaxLiabilitiesPropertyPlantAndEquipment,DefinedContributionPlanCostRecognized,Depreciation,DepreciationDepletionAndAmortization,DerivativeGainLossOnDerivativeNet,DerivativeLiabilities,DerivativeLiabilitiesCurrent,DividendsCommonStockCash,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,EffectiveIncomeTaxRateReconciliationNondeductibleExpenseShareBasedCompensationCost,EffectiveIncomeTaxRateReconciliationOtherAdjustments,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EffectiveIncomeTaxRateReconciliationTaxCredits,EmployeeRelatedLiabilitiesCurrent,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,FairValueAssetsLevel1ToLevel2TransfersAmount,FairValueAssetsLevel2ToLevel1TransfersAmount,FairValueLiabilitiesLevel1ToLevel2TransfersAmount,FairValueLiabilitiesLevel2ToLevel1TransfersAmount,FairValueMeasurementWithUnobservableInputsReconciliationLiabilityTransfersIntoLevel3,FairValueMeasurementWithUnobservableInputsReconciliationLiabilityTransfersOutOfLevel3,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetTransfersIntoLevel3,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetTransfersOutOfLevel3,GainLossOnDispositionOfAssets1,GeneralAndAdministrativeExpense,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInDeferredCharges,IncreaseDecreaseInDeferredLiabilities,IncreaseDecreaseInOperatingLeaseLiability,IncreaseDecreaseInOtherNoncurrentAssets,IncreaseDecreaseInOtherNoncurrentLiabilities,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,InterestIncomeExpenseNonoperatingNet,InvestmentIncomeNet,InvestmentsFairValueDisclosure,LeaseCost,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearFour,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,LessorOperatingLeasePaymentsToBeReceived,LessorOperatingLeasePaymentsToBeReceivedNextTwelveMonths,LessorOperatingLeasePaymentsToBeReceivedRemainderOfFiscalYear,LessorOperatingLeasePaymentsToBeReceivedTwoYears,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LitigationReserve,MarketableSecurities,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,NonoperatingIncomeExpense,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseCost,OperatingLeaseImpairmentLoss,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeasePayments,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,OperatingLeasesRentExpenseNet,OperatingLeaseWeightedAverageDiscountRatePercent,OtherAccruedLiabilitiesCurrent,OtherAssetsCurrent,OtherAssetsNoncurrent,OtherComprehensiveIncomeAvailableforsaleSecuritiesAdjustmentBeforeTaxPortionAttributableToParent,OtherComprehensiveIncomeAvailableforsaleSecuritiesAdjustmentNetOfTaxPortionAttributableToParent,OtherComprehensiveIncomeLossBeforeTaxPortionAttributableToParent,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,OtherLiabilitiesNoncurrent,PaymentsOfStockIssuanceCosts,PaymentsToAcquireAvailableForSaleSecuritiesDebt,PaymentsToAcquireInvestments,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesOutstanding,PrepaidExpenseAndOtherAssetsCurrent,PrepaidExpenseAndOtherAssetsNoncurrent,PrepaidExpenseCurrent,PrepaidInsurance,ProceedsFromConvertibleDebt,ProceedsFromMaturitiesPrepaymentsAndCallsOfAvailableForSaleSecurities,ProceedsFromSaleOfAvailableForSaleSecuritiesDebt,ProceedsFromStockOptionsExercised,ProceedsFromWarrantExercises,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,ResearchAndDevelopmentExpense,RestrictedCash,RestrictedCashNoncurrent,RetainedEarningsAccumulatedDeficit,RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability,SecurityDeposit,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMaximum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMinimum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMaximum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMinimum,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingAggregateIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,ShortTermInvestments,StockholdersEquity,StockholdersEquityNoteStockSplitConversionRatio1,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueStockOptionsExercised,SubleaseIncome,TemporaryEquityCarryingAmountAttributableToParent,UnrecognizedTaxBenefits,UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued,ValuationAllowanceDeferredTaxAssetChangeInAmount,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,DeferredTaxAssetsLiabilitiesNet,IncreaseDecreaseInAccountsReceivable,PreferredStockSharesIssued,PreferredStockValue,ReceivablesNetCurrent,RevenueFromContractWithCustomerIncludingAssessedTax,ShortTermLeaseCost
2019-06-30,2019-08-08,10-Q,"Karuna Therapeutics, Inc.",KRTX,CIK0001771917,USD,960000.0,8000.0,,1260000.0,530000.0,,71000.0,11640000.0,,6841000.0,,,6841000.0,522000.0,,,79357000.0,79048000.0,71000.0,,64733000.0,,,64733000.0,64804000.0,64804000.0,,0.0,10495000.0,75300000.0,10618000.0,,0.0001,20779200.0,164122.0,164122.0,,-15069000.0,,,,,,2032000.0,,,,,,,,,,,,,,,,-146.02,,,,,,,,,540000.0,7900000.0,,,,,,,,,,8286000.0,-15140000.0,,,,,,,,,,,452000.0,64804000.0,,,,,,,,,,,,,2454000.0,79357000.0,2275000.0,0.0,,,,,-15140000.0,-15140000.0,-70000.0,15070000.0,-15070000.0,,,,,,,,1852000.0,,343000.0,510000.0,503000.0,496000.0,,,45000.0,63000.0,,71000.0,71000.0,71000.0,71000.0,,,,,,,,,1717000.0,,1654000.0,,,,,,,,,186000.0,6784000.0,123000.0,,-58700000.0,,,,,,,,,2776727.0,7.8,,,53571000.0,4702906.0,8.63,53571000.0,4702906.0,8.63,,,,33939000.0,,-46989000.0,,,,4000.0,,,,,,103684.0,,,,,,,
2019-09-30,2019-11-07,10-Q,"Karuna Therapeutics, Inc.",KRTX,CIK0001771917,USD,158000.0,10000.0,,1319000.0,229000.0,,50000.0,230216000.0,,1642000.0,2400.0,,1642000.0,,,,164227000.0,163928000.0,50000.0,,107411000.0,,,107411000.0,107461000.0,107461000.0,,0.0,54144000.0,161600000.0,54267000.0,,0.0001,150000000.0,23412754.0,23412754.0,2000.0,-9059000.0,,,,,,,,,,,,,,,,,,,0.0,,,-0.39,,,,,,,,,839000.0,6100000.0,,,,,,,,,,4103000.0,-9038000.0,,,,,,,,,,,858000.0,107461000.0,,,,,,,,,,,,,1697000.0,164227000.0,1533000.0,0.0,,,,,-9038000.0,,858000.0,9896000.0,-9896000.0,,,,,,,,1728000.0,,214000.0,512000.0,504000.0,498000.0,,,53000.0,223000.0,,-21000.0,-21000.0,-21000.0,-21000.0,,,,,,0.0001,10000000.0,0.0,2323000.0,,359000.0,1741000.0,,,,,,,,176000.0,5793000.0,123000.0,,-67738000.0,,,,,,,,,3111295.0,8.0,,,36423000.0,4671906.0,8.58,36423000.0,4671906.0,8.58,,,,26147000.0,,162530000.0,,,93044000.0,,,,,,,22907349.0,,,,,,,
2019-12-31,2020-03-24,10-K,"Karuna Therapeutics, Inc.",KRTX,CIK0001771917,USD,547000.0,51000.0,824000.0,2353000.0,142000.0,57000.0,5000.0,465420000.0,,12568000.0,,58000.0,12568000.0,945000.0,4614544.0,5000.0,393024000.0,392706000.0,5000.0,,180463000.0,,,180463000.0,180468000.0,180468000.0,,0.0,208929000.0,389400000.0,209052000.0,200025000.0,0.0001,150000000.0,26012754.0,26012754.0,3000.0,-43952000.0,0.0,7102000.0,,,27000.0,,,,21366000.0,14145000.0,3028000.0,3613000.0,21339000.0,27000.0,,100000.0,58000.0,-135000.0,0.0,0.0,0.0,-3.68,0.0,0.21,-0.324,0.0,0.0,0.003,0.067,0.049,1823000.0,6000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20869000.0,-43957000.0,0.0,278000.0,1815000.0,,106000.0,0.0,0.0,0.0,1600000.0,11000.0,2517000.0,180468000.0,441000.0,,,,,,,,,,,,3108000.0,393024000.0,2958000.0,0.0,180468000.0,405283000.0,-174335000.0,-30923000.0,-43957000.0,,1448000.0,45405000.0,-45405000.0,441000.0,0.0,,,,,,1605000.0,506000.0,86000.0,86000.0,514000.0,,400000.0,,44000.0,485000.0,,5000.0,5000.0,5000.0,5000.0,,0.0,231718000.0,231718000.0,115000.0,0.0001,10000000.0,0.0,3309000.0,,694000.0,2130000.0,3128000.0,50000000.0,7498000.0,4000.0,58000.0,-43957000.0,252000.0,195000.0,24536000.0,123000.0,123000.0,-75512000.0,,,12568000.0,0.0,0.4822,0.4354,0.0244,0.0159,3123519.0,8.39,290010.0,2633146.0,306395000.0,4614544.0,8.94,306395000.0,4614544.0,8.94,0.11,2.7,12.03,209130000.0,180468000.0,389916000.0,,38961.0,,4000.0,0.0,,,,14200000.0,11958152.0,,0.0,,,,,0.0
2020-03-31,2020-05-07,10-Q,"Karuna Therapeutics, Inc.",KRTX,CIK0001771917,USD,603000.0,0.0,21000.0,1425000.0,267000.0,,,467537000.0,,1634000.0,34000.0,,1634000.0,,4974356.0,1571000.0,389718000.0,386668000.0,1571000.0,,191275000.0,,,191275000.0,192846000.0,192846000.0,121000.0,,190645000.0,383500000.0,190802000.0,-18250000.0,0.0001,150000000.0,26094892.0,26094892.0,3000.0,-7092000.0,,,,,,,,,,,,,,,,,21000.0,,0.0,,0.0,-0.33,,,,,,,,,572000.0,31900000.0,,,,,,,,,,5635000.0,-8658000.0,,24000.0,-1051000.0,,,,,,-132000.0,,1397000.0,192846000.0,155000.0,3072000.0,,804000.0,860000.0,845000.0,563000.0,323000.0,,,,,4777000.0,389718000.0,2652000.0,0.0,,517000.0,-10426000.0,-8341000.0,-8658000.0,,1397000.0,10055000.0,-10055000.0,155000.0,,2749000.0,624000.0,2125000.0,136000.0,2522000.0,,,,,,,,0.0616,188000.0,317000.0,,1566000.0,,1566000.0,,,,70350000.0,70350000.0,76000.0,0.0001,10000000.0,0.0,3177000.0,,1810000.0,1050000.0,,60000000.0,,517000.0,,-8658000.0,,371000.0,4420000.0,157000.0,,-84170000.0,2851000.0,,1634000.0,,,,,,3247651.0,8.43,49000.0,490950.0,282841000.0,4974356.0,17.79,282841000.0,4974356.0,17.79,6.29,16.0,98.88,206439000.0,,384941000.0,,82138.0,,517000.0,,,,,,26042434.0,,,,,,,
2020-06-30,2020-08-05,10-Q,"Karuna Therapeutics, Inc.",KRTX,CIK0001771917,USD,773000.0,0.0,,2622000.0,338000.0,,,472119000.0,,3226000.0,,,3226000.0,,,897000.0,377816000.0,374856000.0,897000.0,,232815000.0,,,232815000.0,233712000.0,233712000.0,,,133873000.0,367600000.0,134030000.0,,0.0001,150000000.0,26580533.0,26580533.0,3000.0,-17720000.0,,,,,,338000.0,,,,,,,,,,,,,0.0,,,-0.65,,,,,,,,,1090000.0,41600000.0,,,,,,,,,,7006000.0,-17046000.0,,,,,,,,,,,779000.0,,,2901000.0,,804000.0,860000.0,845000.0,392000.0,283000.0,,,,,6013000.0,377816000.0,4069000.0,0.0,,,,,-17046000.0,,779000.0,17825000.0,-17825000.0,,,2618000.0,674000.0,1944000.0,,2370000.0,,,,,,,,0.0616,158000.0,255000.0,,-674000.0,,-674000.0,,,,,,,0.0001,10000000.0,0.0,6933000.0,,,23000.0,,,,,,,,433000.0,10819000.0,157000.0,,-101216000.0,,,,,,,,,2999686.0,9.73,,,420877000.0,4767515.0,23.18,420877000.0,4767515.0,23.18,,,,305172000.0,233712000.0,371803000.0,,,,1356000.0,,,,,,26186493.0,,,,,,,
2020-09-30,2020-11-05,10-Q,"Karuna Therapeutics, Inc.",KRTX,CIK0001771917,USD,1145000.0,0.0,,3147000.0,273000.0,,,476943000.0,,4144000.0,,,4144000.0,,,370000.0,364436000.0,361220000.0,,,,,,,,,,,44787000.0,,44944000.0,,0.0001,150000000.0,26787816.0,26787816.0,3000.0,-19368000.0,,,,,,405000.0,,,,,,,,,,,,,0.0,,,-0.71,,,,,,,,,1559000.0,43200000.0,,,,,,,,,,6944000.0,-18841000.0,0.0,,,,,,,,,,688000.0,,,3174000.0,982000.0,,949000.0,1001000.0,242000.0,289000.0,,,,,7177000.0,364436000.0,5119000.0,0.0,300110000.0,,,,-18841000.0,,688000.0,19529000.0,-19529000.0,,,2885000.0,827000.0,2058000.0,,2604000.0,,,,,,,,0.0621,187000.0,262000.0,,-527000.0,,-527000.0,,,,,,,0.0001,10000000.0,0.0,15918000.0,,,3165000.0,,,,,,,,455000.0,12585000.0,157000.0,,-120057000.0,,,,,,,,,2965410.0,10.2,,,255625000.0,4676732.0,25.71,255625000.0,4676732.0,25.71,,,,199073000.0,,357259000.0,,,,680000.0,0.0,,,,,26663968.0,,,,,,,
2020-12-31,2021-02-25,10-K,"Karuna Therapeutics, Inc.",KRTX,CIK0001771917,USD,865000.0,0.0,-642000.0,5144000.0,458000.0,202000.0,,482955000.0,,13471000.0,,,13471000.0,0.0,4612790.0,39000.0,347625000.0,344599000.0,,,,56000.0,17000.0,,,,,,53048000.0,,53205000.0,-155847000.0,0.0001,150000000.0,26988458.0,26988458.0,3000.0,-68520000.0,0.0,0.0,,,655000.0,405000.0,,,60218000.0,47349000.0,5613000.0,5923000.0,59563000.0,22000.0,200000.0,100000.0,145000.0,0.0,0.0,0.0,0.0,-2.59,0.0,0.21,-0.557,,0.213,-0.001,0.103,0.032,2654000.0,46100000.0,,,,,,,,,-20000.0,28408000.0,-68511000.0,43000.0,318000.0,2791000.0,,0.0,-574000.0,0.0,0.0,18555000.0,0.0,3305000.0,,791000.0,2932000.0,982000.0,,949000.0,1001000.0,,246000.0,,,,,8694000.0,347625000.0,6853000.0,0.0,269282000.0,3659000.0,-89650000.0,-69856000.0,-68554000.0,,3305000.0,71816000.0,-71816000.0,791000.0,0.0,2686000.0,844000.0,1841000.0,733000.0,2420000.0,,,,,,,,0.0621,203000.0,1088000.0,0.0,34000.0,,34000.0,,0.0,405000.0,,344213000.0,419000.0,0.0001,10000000.0,0.0,21864000.0,,,2116000.0,0.0,254982000.0,,4098000.0,0.0,-68554000.0,651000.0,449000.0,43408000.0,,157000.0,-144066000.0,3259000.0,,13471000.0,0.0,0.6128,0.5573,0.0149,0.0035,2858905.0,10.48,56000.0,1029950.0,336740000.0,4612790.0,28.63,336740000.0,4612790.0,28.63,4.2,21.77,93.33,260485000.0,,338931000.0,,975704.0,,4098000.0,0.0,,0.0,0.0,38200000.0,26446006.0,0.0,0.0,,0.0,0.0,,0.0
2021-03-31,2021-05-06,10-Q,"Karuna Therapeutics, Inc.",KRTX,CIK0001771917,USD,1298000.0,,-221000.0,4433000.0,375000.0,,,759465000.0,,5822000.0,,,5822000.0,,,9000.0,593264000.0,590018000.0,,,,,,,,,,,353685000.0,,353946000.0,300741000.0,0.0001,150000000.0,29441168.0,29441168.0,3000.0,-30527000.0,,,,,,405000.0,35000.0,,,,,,,,200000.0,,112000.0,,,,0.0,-1.1,,,,,,,,,1047000.0,86000000.0,,,,,,,,,,9777000.0,-30497000.0,,322000.0,-754000.0,-35000.0,,,1006000.0,104000.0,-3546000.0,,143000.0,,207000.0,2688000.0,1001000.0,,,949000.0,738000.0,208000.0,,,,,8350000.0,593264000.0,6628000.0,0.0,217610000.0,270823000.0,51097000.0,-21179000.0,-30497000.0,,-534000.0,29963000.0,-29963000.0,207000.0,677000.0,2480000.0,862000.0,1618000.0,244000.0,1576000.0,,,,,,,,0.0621,256000.0,535000.0,1006000.0,-30000.0,,-30000.0,,104000.0,98000.0,,80856000.0,47000.0,0.0001,10000000.0,0.0,18318000.0,600000.0,,1053000.0,,132000000.0,,671000.0,,-30497000.0,,403000.0,20186000.0,,261000.0,-174563000.0,,400000.0,5822000.0,,,,,,3099022.0,14.12,28625.0,644625.0,415257000.0,5171914.0,41.21,415257000.0,5171914.0,41.21,11.8,38.73,128.5,328828000.0,,584914000.0,,56876.0,270017000.0,671000.0,,,,,,27786538.0,,,,,,,
2021-06-30,2021-08-05,10-Q,"Karuna Therapeutics, Inc.",KRTX,CIK0001771917,USD,1966000.0,,,6345000.0,588000.0,,,769319000.0,,7466000.0,,,7466000.0,,,-5000.0,577188000.0,567098000.0,,,,,,,,,,,345649000.0,,345910000.0,,0.0001,150000000.0,29543810.0,29543810.0,3000.0,-34430000.0,,,,,,405000.0,35000.0,,,,,,,,,,,,,,,-1.17,,,,,,,,,2068000.0,84000000.0,,,,,,,,,,10384000.0,-34416000.0,,,,,,,,,,,106000.0,,,9414000.0,2547000.0,1622000.0,1597000.0,2520000.0,1128000.0,1014000.0,272000.0,108000.0,54000.0,110000.0,16850000.0,577188000.0,10309000.0,0.0,197979000.0,,,,-34416000.0,,115000.0,34531000.0,-34531000.0,,,8400000.0,1963000.0,6437000.0,,7327000.0,,,,,,,,0.0591,948000.0,783000.0,729000.0,-14000.0,,-14000.0,,104000.0,,,,,0.0001,10000000.0,0.0,23065000.0,300000.0,,46000.0,,,,,,,,1773000.0,24147000.0,,261000.0,-208979000.0,,400000.0,,,,,,,3223617.0,17.66,,,377238000.0,5149172.0,42.91,377238000.0,5149172.0,42.91,,,,310539000.0,,560338000.0,,,,2388000.0,9000.0,,,,,29482511.0,,,,,,,
2021-09-30,2021-11-04,10-Q,"Karuna Therapeutics, Inc.",KRTX,CIK0001771917,USD,1989000.0,,,11658000.0,663000.0,,,778271000.0,,8203000.0,,,8203000.0,,,-35000.0,540098000.0,529442000.0,,,,31000.0,66000.0,,,,,,252221000.0,,252482000.0,,0.0001,150000000.0,29606005.0,29606005.0,3000.0,-50962000.0,,,,,,405000.0,,100000.0,,,,,,,,,,,,,,-1.72,,,,,,,,,4041000.0,85500000.0,,,,,,,,,,12393000.0,-50932000.0,0.0,,,,,,,,,,114000.0,,,8913000.0,2547000.0,1622000.0,1597000.0,2520000.0,627000.0,894000.0,1163000.0,528000.0,96000.0,539000.0,21770000.0,540098000.0,15779000.0,0.0,246682000.0,,,,-50932000.0,,236000.0,51168000.0,-51168000.0,,,8019000.0,2132000.0,5887000.0,,6906000.0,,,,,,,,0.059,662000.0,697000.0,508000.0,-30000.0,,-30000.0,,104000.0,,,,,0.0001,10000000.0,0.0,30134000.0,100000.0,,3598000.0,,,,,,,,2981000.0,38775000.0,,261000.0,-259911000.0,,400000.0,,,,,,,3361643.0,18.91,,,408369000.0,5231877.0,45.36,408369000.0,5231877.0,45.36,,,,347644000.0,,518328000.0,,,,749000.0,122000.0,,,,,29572289.0,,,,,,,
