end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableAndAccruedLiabilitiesFairValueDisclosure,AccountsPayableAndOtherAccruedLiabilities,AccountsPayableCurrentAndNoncurrent,AccountsPayableInterestBearingInterestRate,AccountsPayableRelatedPartiesCurrentAndNoncurrent,AccountsReceivableFairValueDisclosure,AccruedLiabilitiesAndOtherLiabilities,AccruedLiabilitiesCurrent,AccruedProfessionalFeesCurrent,AccruedProfessionalFeesCurrentAndNoncurrent,AccruedRentCurrentAndNoncurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapital,AdjustmentsToAdditionalPaidInCapitalOther,AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,AdjustmentsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,AdministrativeFeesAmountPaid,AdvertisingExpense,AllocatedShareBasedCompensationExpense,AllowanceForLoanAndLeaseLossesProvisionForLossNet,AmortizationOfDebtDiscountPremium,AmortizationOfDeferredCharges,AmortizationOfFinancingCosts,AmortizationOfFinancingCostsAndDiscounts,AmortizationOfIntangibleAssets,Assets,AssetsCurrent,AssetsNoncurrentOtherThanNoncurrentInvestmentsAndPropertyPlantAndEquipment,AvailableForSaleSecuritiesIncomeTaxExpenseOnChangeInUnrealizedHoldingGainOrLoss,BusinessAcquisitionPurchasePriceAllocationNotesPayableAndLongTermDebt,CapitalLeasesFutureMinimumSubleaseRentals,Cash,CashAcquiredFromAcquisition,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashPeriodIncreaseDecrease,ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,ClassOfWarrantOrRightOutstanding,CommonStockCapitalSharesReservedForFutureIssuance,CommonStockDividendsShares,CommonStockOtherSharesOutstanding,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockSharesSubscribedButUnissuedValue,CommonStockSharesSubscriptions,CommonStockValue,CommonStockValueOutstanding,CommunicationsAndInformationTechnology,CompensationAndBenefitsTrust,ConvertibleDebt,ConvertibleDebtNoncurrent,ConvertibleNotesPayable,ConvertibleNotesPayableCurrent,CostOfServicesLicensesAndMaintenanceAgreements,DebtConversionConvertedInstrumentSharesIssued1,DebtConversionConvertedInstrumentWarrantsOrOptionsIssued1,DebtInstrumentCarryingAmount,DebtInstrumentConvertibleCarryingAmountOfTheEquityComponent,DebtInstrumentConvertibleConversionPrice1,DebtInstrumentConvertibleIfConvertedValueInExcessOfPrincipal,DebtInstrumentDecreaseForgiveness,DebtInstrumentInterestRateEffectivePercentage,DebtInstrumentInterestRateStatedPercentage,DebtorReorganizationItemsWriteOffOfDeferredFinancingCostsAndDebtDiscounts,DebtRelatedCommitmentFeesAndDebtIssuanceCosts,DeferredCompensationCashBasedArrangementsLiabilityCurrent,DeferredCompensationLiabilityCurrent,DeferredFinanceCostsCurrentNet,DeferredFinanceCostsNoncurrentNet,DeferredTaxAssetsOperatingLossCarryforwards,DepositLiabilitiesAccruedInterest,Depreciation,DepreciationAndAmortization,DerivativeFairValueOfDerivativeNet,DerivativeGainLossOnDerivativeNet,DerivativeGainOnDerivative,DerivativeLiabilities,DerivativeLiabilitiesCurrent,DerivativeLiabilitiesNoncurrent,DerivativeLiabilityFairValueNet1,DueToRelatedPartiesCurrent,DueToRelatedPartiesCurrentAndNoncurrent,EarningsPerShareBasicAndDiluted,EmployeeBenefitsAndShareBasedCompensation,EmployeeRelatedLiabilitiesCurrent,EquipmentExpense,EquityFairValueDisclosure,EquityMethodInvestmentOwnershipPercentage,ExcessStockSharesIssued,FairValueInputsLossSeverity,FairValueOfAssetsAcquired,FiniteLivedIntangibleAssetsAccumulatedAmortization,GainLossOnDerivativeInstrumentsNetPretax,GainLossOnSaleOfDebtInvestments,GainLossRelatedToLitigationSettlement,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,GrossProfit,ImpairmentOfIntangibleAssetsFinitelived,IncomeLossFromContinuingOperations,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,IncomeTaxExpenseBenefit,IncomeTaxesPaidNet,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsPayableRelatedParties,IncreaseDecreaseInAccruedInterestReceivableNet,IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities,IncreaseDecreaseInBookOverdrafts,IncreaseDecreaseInCustomerAdvances,IncreaseDecreaseInDeferredCharges,IncreaseDecreaseInDerivativeAssetsAndLiabilities,IncreaseDecreaseInDerivativeLiabilities,IncreaseDecreaseInDueToRelatedPartiesCurrent,IncreaseDecreaseInFairValueOfUnhedgedDerivativeInstruments,IncreaseDecreaseInNotesPayableRelatedPartiesCurrent,IncreaseDecreaseInOperatingCapital,IncreaseDecreaseInOtherAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInOtherCurrentAssets,IncreaseDecreaseInOtherOperatingAssets,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInPrepaidExpense,InterestExpense,InterestExpenseRelatedParty,InterestExpenseSubordinatedNotesAndDebentures,InterestExpenseTradingLiabilities,InterestPaid,IssuanceOfStockAndWarrantsForServicesOrClaims,LeaseAndRentalExpense,LegalFees,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesAssumed1,LiabilitiesCurrent,LiabilityForUnpaidClaimsAndClaimsAdjustmentExpenseReportedClaimsAmount,LongDurationContractsAssumptionsByProductAndGuaranteeVolatilityRate,LongLivedAssetsHeldForSaleProceedsFromSale,LongTermDebtAndCapitalLeaseObligations,LongTermDebtCurrent,ManagementFeePayable,MarketValueOfStockDividendsOutstandingOverThirtyDays,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NoncashMergerRelatedCosts,NoncashOrPartNoncashAcquisitionFixedAssetsAcquired1,NonoperatingIncomeExpense,NotesAndLoansPayableCurrent,NotesAssumed1,NotesIssued1,NotesPayable,NotesPayableCurrent,NotesPayableRelatedPartiesClassifiedCurrent,NotesPayableRelatedPartiesCurrent,NotesPayableRelatedPartiesCurrentAndNoncurrent,OfficersCompensation,OperatingCostsAndExpenses,OperatingExpenses,OperatingIncomeLoss,OperatingLeasesRentExpenseContingentRentals,OperatingLeasesRentExpenseNet,OperatingLeasesRentExpenseSubleaseRentals1,OperatingLossCarryforwardsValuationAllowance,OtherAssetsNotAllowed,OtherExpenses,OtherGeneralAndAdministrativeExpense,OtherIncome,OtherLiabilitiesCurrent,OtherNoncashExpense,OtherNonoperatingIncomeExpense,OtherOperatingActivitiesCashFlowStatement,OtherOperatingIncomeExpenseNet,OwnshareLendingArrangementSharesIssued,OwnshareLendingArrangementSharesOutstanding,PartnersCapitalIncludingPortionAttributableToNoncontrollingInterest,PaymentsForAdvanceToAffiliate,PaymentsForPurchaseOfOtherAssets,PaymentsForRepurchaseOfTrustPreferredSecurities,PaymentsOfFinancingCosts,PaymentsToAcquireIntangibleAssets,PaymentsToAcquireNotesReceivable,PaymentsToDevelopSoftware,PreferredStockDividendsShares,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseCurrent,PrepaidExpenseCurrentAndNoncurrent,ProceedsFromCollectionOfAdvanceToAffiliate,ProceedsFromCollectionOfLoansReceivable,ProceedsFromConvertibleDebt,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfMediumTermNotes,ProceedsFromIssuanceOfPreferredStockAndPreferenceStock,ProceedsFromIssuanceOfWarrants,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromNotesPayable,ProceedsFromPaymentsForDepositsAppliedToDebtRetirements,ProceedsFromRelatedPartyDebt,ProceedsFromSaleOfNotesReceivable,ProceedsFromSecuredNotesPayable,ProfessionalAndContractServicesExpense,ProfessionalFees,ProfitLoss,PropertyPlantAndEquipmentNet,ReceivableWithImputedInterestDiscount,RepaymentsOfNotesPayable,RepaymentsOfRelatedPartyDebt,ResearchAndDevelopmentExpense,ResearchAndDevelopmentExpenseExcludingAcquiredInProcessCost,ResearchAndDevelopmentExpenseSoftwareExcludingAcquiredInProcessCost,RetainedEarningsAccumulatedDeficit,Revenues,SalariesAndWages,SalariesWagesAndOfficersCompensation,SaleOfStockPricePerShare,SalesRevenueGoodsNetPercentage,SecurityDeposit,SecurityOwnedAndPledgedAsCollateralFairValue,SellingGeneralAndAdministrativeExpense,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,SharebasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeExercisableOptionsWeightedAverageExercisePrice1,SharePrice,SharesIssued,ShortTermDebtPercentageBearingFixedInterestRate,StockAndWarrantsIssuedDuringPeriodValuePreferredStockAndWarrants,StockGrantedDuringPeriodValueSharebasedCompensation,StockholdersEquity,StockIssued1,StockIssuedDuringPeriodSharesConversionOfConvertibleSecurities,StockIssuedDuringPeriodSharesPeriodIncreaseDecrease,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueConversionOfConvertibleSecuritiesNetOfAdjustments,StockIssuedDuringPeriodValueConversionOfUnits,StockIssuedDuringPeriodValueIssuedForNoncashConsiderations,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValuePurchaseOfAssets,StockIssuedDuringPeriodValueShareBasedCompensation,StockIssuedDuringPeriodValueStockDividend,StockOptionPlanExpense,TechnologyServicesCosts,TemporaryEquityParOrStatedValuePerShare,TemporaryEquityRedemptionPricePerShare,TemporaryEquitySharesIssued,UnamortizedDebtIssuanceExpense,ValuationAllowanceAmount,WarrantsAndRightsOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesIssuedBasic,WeightedAverageNumberOfSharesOutstandingBasic
2010-04-30,2010-08-13,10-K,"BORN, INC.",BRRN,CIK0001397795,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-07-31,2010-09-14,10-Q,"BORN, INC.",BRRN,CIK0001397795,USD,,,,,,,,,,,,,,,,,,,,122500.0,,0.0,,0.0,,0.0,,,,,,,,,22.0,-222.0,,,,,,,,,,,,,,,,,,,,,,946741.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01,,,,,,,,,,0.0,,,0.0,10385.0,,0.0,,,-272007.0,,0.0,0.0,61695.0,58227.0,,,,,0.0,,,,,,,,,0.0,,,-4697.0,-1092.0,,,1050.0,0.0,,,,,,,,,,,,,,11030.0,0.0,-11252.0,,0.0,,-5789.0,,,,,,,,,,,266218.0,-266218.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,11030.0,,,,73333.0,-272007.0,,,0.0,0.0,,,,,0.0,60000.0,,,,,,,122500.0,,,,,,,,,,,156737.0,,,,,,,,,,,,,,,,,,,,,,57374209.0
2010-10-31,2010-12-14,10-Q,"BORN, INC.",BRRN,CIK0001397795,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01,,,,,,,,,,0.0,,,,45.0,,,,,-45.0,,0.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,45.0,-45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-45.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-01-31,2011-03-17,10-Q,"BORN, INC.",BRRN,CIK0001397795,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2165.0,,,-22112.0,-22112.0,,-0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-22112.0,,,,,,,,,,,,,33612.0,,,,4300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4900.0,,,,,,,,,9247.0,,11500.0,13000.0,30000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1876071769.0,
2011-04-30,2011-08-09,10-K,"BORN, INC.",BRRN,CIK0001397795,USD,186752.0,,,,,,,,,,,,,1069457.0,,,,,,,,,,,,,87.0,87.0,,,,,5883.0,,5883.0,55.0,,,,,,1693481423.0,0.001,2500000000.0,182590346.0,182590346.0,,,1693481.0,-291085.0,66514.0,,,,,200970.0,,,,,,,,,,,,,,,1065.0,0.0,,,,,,,,,115455.0,,,122514.0,,-0.01,,,0.0,,,,,,100000.0,,,,,8755.0,,,,,-119269.0,,,0.0,,,,,,,,,,122514.0,,,,,,,,,,,,,0.0,,16000.0,,291172.0,87.0,,,,,,,,,,-3190.0,,3245.0,-119269.0,,,,,,,,66674.0,168658.0,,,,,139169.0,-119269.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.001,10000000.0,,,,88666.0,,,,0.0,0.0,,,,,,,36487.0,,,,7900.0,-119269.0,,,,39677.0,,,,-3299085.0,19900.0,40000.0,,,,,,,,,,,,,,,,,-291085.0,,,,,,,,,,,,,,,,,,,,,,,
2011-07-31,2011-09-14,10-Q,"BORN, INC.",BRRN,CIK0001397795,USD,1944.0,112392.0,,,,,,,,,,,,1069457.0,,,,,2100.0,0.0,,17827.0,,1309.0,,0.0,5883.0,5883.0,,,,,5883.0,,5883.0,5883.0,,,,,,1693481423.0,,2500000000.0,,25000000.0,,,25000.0,1693481.0,,,,,,0.0,,128601.0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,0.0,,,112392.0,,-0.01,,,,,,,,,191667.0,-151667.0,,,19337.0,8947.0,,0.0,-97306.0,-98418.0,-314548.0,-0.01,0.0,0.0,1111.0,14359.0,,,-2147.0,,0.0,,,,,,,,,-28500.0,,,-1111.0,-2011.0,,,0.0,0.0,,,374784.0,5883.0,,,,,,,,,,88830.0,0.0,-82947.0,-98418.0,0.0,,-158289.0,,,,100000.0,100000.0,106679.0,160448.0,160448.0,,108106.0,156259.0,-156259.0,,12000.0,12000.0,,,-1111.0,,,,,,,,,,,,,,-3000.0,0.0,,,,0.001,10000.0,0.0,0.0,0.0,163068.0,30970.0,,,65000.0,0.0,,,,,0.0,,9500.0,,100000.0,6500.0,91179.0,-314548.0,,,-9023.0,0.0,50659.0,,50659.0,-3376901.0,10800.0,30000.0,,,,,,,0.0,,,,,,,,,,-368901.0,135093.0,,0.0,,,,0.0,,,,,,,,,,,,,,,1997011344.0,303529921.0
2011-10-31,2011-12-19,10-Q,"BORN, INC.",BRRN,CIK0001397795,USD,159451.0,,,,,,,,,,,,,-579376.0,,,,,,,,,,,,,23196.0,23196.0,,,,,370.0,,370.0,,,,,,,,0.001,2500000000.0,2035577266.0,2035577266.0,245062.0,,2035577.0,,111680.0,,,,,204596.0,,,,,,,,,,,,,,,8426.0,,,,,,,-68712.0,,,265455.0,,,960771.0,,-0.01,,,,,,,,,,68712.0,,,,10323.0,,,-269887.0,-263166.0,-263166.0,-0.01,0.0,,,,,,,,,,,,,,,,,,,,-59781.0,-2210.0,,,,,12000.0,,1962000.0,23196.0,,,,,,,,,,,,,-263166.0,,,6721.0,,,,,103700.0,,268027.0,,,274787.0,274787.0,-269887.0,,12000.0,,,,6721.0,,,,,,,,,,,,,,,,,111680.0,,0.001,10000000.0,,,0.0,14400.0,,,,,,,,,,,,,,,84984.0,84984.0,-263166.0,,,,,,,111680.0,-3640067.0,4900.0,55800.0,,,,,,,,,,,,,,,,,-1938804.0,,,,,,,,,,,,,,,,,,,,,,1738003813.0,
2012-01-31,2012-03-21,10-Q,"BORN, INC.",BRRN,CIK0001397795,USD,154963.0,1079277.0,,,,,252216.0,,,,,,,646343.0,,735000.0,,,,,,,,,,,186590.0,186590.0,,,,,164453.0,,164453.0,,,,,,,2161592112.0,0.001,2500000000.0,,,,,,2161592.0,,,,,224689.0,,,,,,,,,,,,,,,,8537.0,,,,,,,13806.0,,252216.0,,,,,,-0.01,,,,,,,,,,,,,,64878.0,,,-1028069.0,-1142526.0,,-0.01,,,,,,,,,,,,,,,,,,,,,-100651.0,-1233.0,,,,,,,2025203.0,186590.0,,,,,,,,,,,,,-1142526.0,,,,,,,120200.0,,,,193858.0,,1028069.0,,,,12398.0,,,13600.0,-114457.0,,,,,,,-114457.0,,,,,,,,,,,,0.001,10000.0,0.0,0.0,,,,,,,,,,,,,,,,,6101.0,,,,,,,,,153892.0,-4782610.0,,55800.0,40800.0,,,,,1028069.0,,,,,,,,,,,,,,,,,,,,,,735000.0,,,,,,,,,,2103184062.0,2103184062.0,
2012-07-31,2012-09-19,10-Q,"BORN, INC.",BRRN,CIK0001397795,USD,845134.0,699389.0,23000.0,,,,,,,53225.0,13923.0,,2713.0,1707694.0,,,,,2000.0,,848.0,66306.0,,,5819.0,,32917.0,16579.0,,,,,5420.0,,5420.0,-46101.0,,,91000000.0,140000000.0,,2214556789.0,0.001,2500000000.0,120062.0,,,,2214556.0,,,,,,211412.0,,,,,70000.0,,,39500.0,,,0.08,,,,,6873.0,,1471000.0,,1533.0,,102427.0,119033.0,,448689.0,160656.0,,,,543150.0,,,,,,,,0.22,,,,,65000.0,,47360.0,,,-348640.0,-553485.0,,-0.01,,,12443.0,162875.0,1100.0,,,,,81724.0,58229.0,,,,,,,,,,-81912.0,-3900.0,81724.0,119033.0,,,,5000.0,2519432.0,32917.0,,,,,,,,19321.0,,107100.0,,-153201.0,-553485.0,,,,,150000.0,,120950.0,,,,193858.0,,357640.0,,,,26480.0,,579574.0,4286.0,-204845.0,,,,,,4275.0,,,,,,,,-5000.0,,-3200.0,,,0.001,10000000.0,,,,163068.0,30790.0,,,,,70000.0,,,20000.0,1600.0,,,70000.0,25300.0,3000.0,,,15338.0,70000.0,-1600.0,,162314.0,162314.0,190314.0,-6528827.0,9000.0,90486.0,15000.0,,,1000.0,,,,,,10500000.0,,,,,,28000.0,-2486515.0,,,40600.0,,,100000.0,100000.0,40600.0,20000.0,,,,,,0.008,,,,-579574.0,,,2203806923.0,
2012-10-31,2012-12-26,10-Q,"BORN, INC.",BRRN,CIK0001397795,USD,860476.0,860278.0,23000.0,,,,348518.0,,,,27500.0,,4295.0,2553975.0,,,,10417.0,,,2500.0,,,,,,22485.0,6548.0,,,,,75.0,,75.0,,,,168500000.0,140000000.0,,2237379471.0,0.001,2500000000.0,120062.0,,,,2237379.0,,,,,,226301.0,,,,,,,,,,,,,,15000.0,,2187.0,,1711000.0,,,,,14583.0,29982.0,348518.0,173634.0,,174884.0,,624380.0,,,,,,,,,,,,,,,45894.0,,,-917551.0,-1023180.0,,-0.01,,,,,,,,,,196478.0,71207.0,,,,,,,,,,-87147.0,-3899.0,,,,,,,2663075.0,22485.0,,,,,,,,30081.0,,,,,-1023180.0,,,,,150000.0,,175950.0,,,,190303.0,15000.0,929551.0,,,4000.0,14733.0,12000.0,667290.0,4286.0,-105629.0,,,32427.0,,,,,62805755.0,168500000.0,,,,,,,,90862.0,,0.001,10000000.0,,,,160448.0,29855.0,,,,,,,,,,,,,,8752.0,,,14937.0,,,,,90862.0,90862.0,-7552006.0,12000.0,769310.0,40800.0,,,1000.0,,,,,,10500000.0,,,,,,,-2640590.0,,,,,,,,,,,,,,,0.0057,,,,-667290.0,,,2227117524.0,
