end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableCurrent,AccruedLiabilitiesCurrent,AccumulatedAmortizationDeferredFinanceCosts,AdditionalPaidInCapital,AdjustmentOfWarrantsGrantedForServices,AmortizationOfDebtDiscountPremium,AmortizationOfFinancingCosts,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,Assets,AssetsCurrent,AssetsNoncurrent,CapitalLeasesNetInvestmentInDirectFinancingLeasesAccumulatedAmortization,Cash,CashAndCashEquivalentsPeriodIncreaseDecrease,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,ClassOfWarrantOrRightOutstanding,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ConversionOfStockAmountConverted1,ConversionOfStockSharesConverted1,ConversionOfStockSharesIssued1,ConvertibleDebt,ConvertibleDebtCurrent,ConvertibleLongTermNotesPayable,ConvertibleNotesPayable,ConvertibleNotesPayableCurrent,CostOfGoodsAndServicesSold,CostOfGoodsSold,CostOfRevenue,DebtAndCapitalLeaseObligations,DebtConversionConvertedInstrumentAmount1,DebtConversionConvertedInstrumentSharesIssued1,DebtConversionOriginalDebtAmount1,DebtInstrumentCarryingAmount,DebtInstrumentConvertibleBeneficialConversionFeature,DebtInstrumentDecreaseForgiveness,DebtInstrumentInterestRateDuringPeriod,DeferredFinanceCostsCurrentNet,DeferredPolicyAcquisitionCostAmortizationExpenseOther,DeferredRevenueCurrent,DeferredTaxAssetsGross,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsValuationAllowance,DepositLiabilitiesAccruedInterest,Depreciation,DerivativeGainLossOnDerivativeNet,DerivativeGainOnDerivative,DerivativeInstrumentsGainLossRecognizedInOtherComprehensiveIncomeEffectivePortionNet,DerivativeLiabilitiesCurrent,DerivativeLossOnDerivative,DueToRelatedPartiesCurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,FairValueAssumptionsExpectedDividendRate,FairValueAssumptionsRiskFreeInterestRate,GainsLossesOnExtinguishmentOfDebt,GoodwillImpairmentLoss,GrossProfit,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxesPaid,IncomeTaxesPaidNet,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsPayableRelatedParties,IncreaseDecreaseInAccruedInterestReceivableNet,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInInventories,IncreaseDecreaseInPrepaidExpense,InterestAndDebtExpense,InterestExpense,InterestExpenseDebt,InterestOnConvertibleDebtNetOfTax,InterestPaid,InterestPaidNet,InterestPayableCurrentAndNoncurrent,InventoryNet,IssuanceOfStockAndWarrantsForServicesOrClaims,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LongTermNotesPayable,MachineryAndEquipmentGross,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,NetIncomeLossAvailableToCommonStockholdersDiluted,NonoperatingIncomeExpense,NotesAssumed1,NotesIssued1,NotesPayable,NotesPayableCurrent,NotesPayableRelatedPartiesClassifiedCurrent,NotesPayableRelatedPartiesCurrentAndNoncurrent,OperatingExpenses,OperatingIncomeLoss,OperatingLossCarryforwards,OtherNonoperatingIncome,PaidInKindInterest,PaymentOfFinancingAndStockIssuanceCosts,PaymentsOfDividends,PaymentsOfFinancingCosts,PaymentsToAcquireMachineryAndEquipment,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockDividendsIncomeStatementImpact,PrepaidExpenseCurrent,ProceedsFromContributedCapital,ProceedsFromConvertibleDebt,ProceedsFromIssuanceOfPreferredStockAndPreferenceStock,ProceedsFromRelatedPartyDebt,ProceedsFromSaleOfOtherProductiveAssets,ProceedsFromStockPlans,PropertyPlantAndEquipmentNet,RepaymentsOfConvertibleDebt,ResearchAndDevelopmentExpense,RetainedEarningsAccumulatedDeficit,RevenueFromRelatedParties,Revenues,SalesRevenueGoodsNet,SalesRevenueNet,SellingGeneralAndAdministrativeExpense,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingAggregateIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,SharesIssuedPricePerShare,StockAndWarrantsIssuedDuringPeriodValuePreferredStockAndWarrants,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockIssued1,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesShareBasedCompensationForfeited,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueShareBasedCompensation,StockIssuedDuringPeriodValueShareBasedCompensationGross,WeightedAverageBasicSharesOutstandingProForma,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic,IncreaseDecreaseInPrepaidInterest,ProceedsFromNotesPayable,UnrealizedGainLossOnSecurities
2014-08-31,2014-11-10,10-Q,NATEâ€™S FOOD CO.,NHMD,CIK0001409446,USD,,,,,-6239.0,,,,,2083.0,,,,2083.0,1933.0,,,,0.0001,300000000.0,61800000.0,61800000.0,6180.0,,,,,,,,,,,,72195.0,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,68020.0,68020.0,,,,,,,,,,,,,,,,76520.0,2083.0,,,,,5000.0,,,,-3067.0,-3067.0,-71087.0,,,,,,4325.0,,72195.0,,71087.0,,,,,,,,,,,,,,,5000.0,,,,,67195.0,-74587.0,,,,,3892.0,,,,,,,,,,,,,,,,,,-74437.0,,,,,,,,,,,,61800000.0,,,,
2014-11-30,2015-01-20,10-Q,NATEâ€™S FOOD CO.,NHMD,CIK0001409446,USD,,,,,555417.0,,,,,40209.0,,,,40209.0,,,,,0.0001,300000000.0,71300000.0,71300000.0,7130.0,,,,,,,,,,,,77976.0,,,,,,,,,,30000.0,,,,,,,,,,,,,-0.01,,,,,,,,746.0,,,,,,,,,,,,,,,,,,,,,,,124372.0,40209.0,,,,,,,,,,,-598726.0,-668907.0,-668907.0,,,,,,94372.0,,599472.0,-598726.0,,,,,,,,,,,,,,,,,,,14345.0,-673313.0,746.0,,,746.0,585127.0,,,,,,,,,,,,,,,,,,-84163.0,,,,,,,,,,,,66514286.0,,,,
2015-02-28,2015-04-14,10-Q,NATEâ€™S FOOD CO.,NHMD,CIK0001409446,USD,,3000.0,,,849827.0,,,,,1328.0,,,,1328.0,,,,,0.0001,300000000.0,71300000.0,71300000.0,7720.0,,,,,,,,,,,,,,,,,,,,,,29250.0,,,,,,,,,,,,,-0.01,,,,,,,,750.0,,,,,,,,,,,,,,,,,,,,,,,173758.0,1328.0,,,,,,,,,,,-383268.0,-383268.0,-383268.0,,,,,,141508.0,,384018.0,-383268.0,,,,,,,,,,,,,,,,,,,23693.0,-1056580.0,750.0,,,750.0,360325.0,,,,,,,,,,,,,,,,,,-172430.0,,,,,,,,,,,,66514286.0,,,,
2015-05-31,2015-09-21,10-K,NATEâ€™S FOOD CO.,NHMD,CIK0001409446,USD,3000.0,3000.0,11083.0,,849827.0,,9795.0,,,85113.0,109.0,85004.0,,109.0,-41.0,,,,0.0001,500000000.0,77200000.0,77200000.0,7720.0,,,15400000.0,110000.0,,9795.0,9795.0,,,,,,,,,-100205.0,,,0.0,,,29250.0,,,,,,-3914.0,,,221040.0,111040.0,141508.0,,-0.02,,-0.35,0.35,0.0,0.0058,,,3996.0,,,,-81682.0,81682.0,120727.0,120727.0,,,11083.0,29250.0,,,9795.0,20878.0,,,,,,,857000.0,415676.0,85113.0,405881.0,9795.0,,85004.0,157281.0,157281.0,-85004.0,-85004.0,-72318.0,-72318.0,-1211213.0,-1238213.0,-1238213.0,-131918.0,,117727.0,,,141508.0,,1083291.0,-1079295.0,233378.0,,,,,,85004.0,85004.0,,,,110000.0,27000.0,20281.0,750.0,27000.0,85004.0,,105232.0,-1214713.0,3996.0,,30000.0,3996.0,978059.0,,,,,,,,,,,,,,,,,,-330563.0,-330563.0,,,,,,,857000.0,857000.0,,,70292055.0,,,,
2015-08-31,2015-10-20,10-Q,NATEâ€™S FOOD CO.,NHMD,CIK0001409446,USD,18758.0,,16641.0,1783.0,877689.0,,35976.0,1783.0,,219118.0,35046.0,184072.0,,18029.0,17920.0,,,,0.0001,300000000.0,77200000.0,77200000.0,7720.0,,,,,,,23658.0,1831.0,,12800.0,,,,,,,,,,12217.0,,8182.0,,,,,,-1993.0,-1993.0,,403164.0,23624.0,,0.0,0.0,0.0,,,,,,,8268.0,,,,,,,15759.0,,,5558.0,-21068.0,-4800.0,,,41534.0,,,,,,4800.0,59862.0,615242.0,219118.0,591584.0,,,184072.0,127500.0,127500.0,,-99068.0,,-10512.0,-125423.0,-125423.0,,-65158.0,,,,,143008.0,,68533.0,-60265.0,,,,,,14000.0,,99068.0,,,,140000.0,,1500.0,,,,,1850.0,-1340136.0,21068.0,,,21068.0,66683.0,,,,,,,,,,,,,,,,,,-396124.0,,,,,,,,,59862.0,,77200000.0,77200000.0,77200000.0,,,
2015-11-30,2016-01-21,10-Q,NATEâ€™S FOOD CO.,NHMD,CIK0001409446,USD,28232.0,,17869.0,9909.0,1050311.0,,,,,477740.0,103930.0,373810.0,,47051.0,,0.0029,,17241380.0,0.0001,500000000.0,96672463.0,96672463.0,9667.0,,,,,,,15506.0,114727.0,,4800.0,,,,,,,,,,36879.0,,,,,,,9880.0,,,,459193.0,254763.0,,0.0,0.0,0.0,,,,,-16778.0,,658.0,,,,,,,,,,,,,,,72637.0,,,,,,,,1028535.0,477740.0,813029.0,,200000.0,,,,,,,,-410941.0,-410941.0,,-327400.0,,,310532.0,110532.0,82476.0,,84199.0,-83541.0,,,,,,,,,,20000.0,,,,,,,373810.0,,1532.0,-1670147.0,8182.0,,,658.0,72787.0,,,,,,,,,,,52000.0,0.0059,,,,,,-550795.0,,,,,,,,,,,299080483.0,81594107.0,299080483.0,,,
2016-02-29,2016-06-28,10-Q,NATEâ€™S FOOD CO.,NHMD,CIK0001409446,USD,86220.0,,32404.0,21420.0,1485400.0,,,,,443286.0,48091.0,395195.0,,2723.0,,0.0009,13400000.0,11285091.0,0.0001,500000000.0,186355310.0,186355310.0,18636.0,,,,,,,,184100.0,,,,,,,,,,,,25368.0,,,,,,,,,,,549495.0,359753.0,,-0.01,-0.01,-0.01,,,,,,,,,,,,,,,,,,,,,,159901.0,,,,,6114.0,,,1258227.0,443286.0,1058227.0,,200000.0,,,,,,,,-708585.0,-708585.0,,-519654.0,,,310532.0,110532.0,95476.0,,188931.0,-188931.0,,,,,,,,,,20000.0,,,,,,,395195.0,,,-2378732.0,,,,,188931.0,,,,,,,,,,,32000.0,0.0028,,,,0.0001,,-814941.0,,,,,,,,,,,127049874.0,127049874.0,127049874.0,,,
2016-05-31,2016-10-06,10-K,NATEâ€™S FOOD CO.,NHMD,CIK0001409446,USD,53098.0,,120714.0,29292.0,1394099.0,28000000.0,381696.0,29292.0,,395720.0,525.0,395195.0,-15459.0,525.0,416.0,,13400000.0,,0.001,1500000000.0,251908891.0,251908891.0,251909.0,800.0,128758891.0,24500000.0,214915.0,,,192619.0,192619.0,,15691.0,,,-207834.0,128758891.0,207834.0,-22296.0,207834.0,,,17496.0,,,145762.0,,145762.0,,,1892141.0,-1892141.0,,2039179.0,2022262.0,175508.0,-0.02,-0.02,-0.02,-0.35,0.35,0.0,,-16778.0,,13559.0,,,,-1024816.0,1024816.0,,50098.0,,,120631.0,-29250.0,,30000.0,,543842.0,6830.0,,12140.0,,6114.0,,155112.0,2815659.0,395720.0,2631118.0,184541.0,184541.0,,,254500.0,,-132479.0,,-121605.0,-2910446.0,-2911238.0,,-2582882.0,800.0,,250000.0,50000.0,375508.0,184541.0,341123.0,-327564.0,416462.0,,12222.0,,773.0,24500.0,,132479.0,792.0,,,255000.0,,34000.0,,,395195.0,10000.0,1850.0,-4125951.0,29250.0,,,,339273.0,155112.0,,,,4062633.0,0.0025,,24706891.0,4062633.0,0.0025,42000.0,0.0128,0.0019,,0.0128,0.0001,82516.0,-2419939.0,-2419939.0,1340.0,28000000.0,3500000.0,20644258.0,207835.0,,155112.0,,400552692.0,130632676.0,130632676.0,130632676.0,,,
2016-08-31,2016-10-24,10-Q,NATEâ€™S FOOD CO.,NHMD,CIK0001409446,USD,70703.0,,47170.0,,2181824.0,28000000.0,40308.0,,,387311.0,1996.0,385315.0,-12654.0,1996.0,1471.0,,,,0.0001,500000000.0,278266510.0,278266510.0,27827.0,540.0,20957619.0,,66366.0,,,27943.0,27943.0,,,,,-63341.0,,,-38423.0,,,,,2805.0,,,,,,9880.0,-291906.0,1691649.0,-1399743.0,158942.0,-1668865.0,240526.0,0.01,,0.0,,,0.0,,-16778.0,,2734.0,1511277.0,,,,,,25623.0,,63341.0,-61877.0,,,,,112938.0,543842.0,,134506.0,,,,,732630.0,387311.0,545284.0,187346.0,187346.0,,,145125.0,,,,-143654.0,1511277.0,1510743.0,,1557217.0,,,200000.0,,179994.0,,48674.0,-45940.0,,1290.0,,24500.0,,,,,534.0,,,,235000.0,57000.0,,,385315.0,146875.0,,-2615208.0,,,,2734.0,38794.0,,,,,2477215.0,0.0041,-1585418.0,,2477215.0,0.0025,16000.0,0.0088,,0.0025,,,,-345319.0,,,,3500000.0,,207835.0,95000.0,,,,563862781.0,,267939823.0,,,
2016-11-30,2017-01-23,10-Q,NATEâ€™S FOOD CO.,NHMD,CIK0001409446,USD,98794.0,,37866.0,,2469012.0,,,,,404767.0,29332.0,375435.0,-9879.0,29332.0,,,,,0.0001,500000000.0,331721856.0,331721856.0,33172.0,,,,85500.0,,,15033.0,15033.0,,4800.0,,,,,,-70467.0,,,,,,,,,,,9880.0,,,,285748.0,254763.0,240932.0,0.0,,0.0,,,,,16778.0,,658.0,,,,,,,,,,,,,,,72637.0,,,,,,,,868494.0,404767.0,868494.0,,,,,,,,,,-410941.0,-410941.0,,-327400.0,,,200000.0,190121.0,,,84199.0,-83541.0,,,,,,,,,792.0,,,,,,,,375435.0,,1532.0,-3026149.0,8182.0,,,658.0,72787.0,,,,,11285091.0,0.0009,,,11285091.0,0.0009,26000.0,0.0032,,,,,,-463727.0,,,,,,,,,,,299080483.0,,299080483.0,,,
