end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccountsReceivableNetCurrent,AccruedLiabilitiesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapital,AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,AdjustmentsToAdditionalPaidInCapitalIncomeTaxDeficiencyFromShareBasedCompensation,AdjustmentsToAdditionalPaidInCapitalMarkToMarket,AdjustmentsToAdditionalPaidInCapitalOther,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AdjustmentsToAdditionalPaidInCapitalWarrantIssued,AdvertisingExpense,AllocatedShareBasedCompensationExpense,AllowanceForDoubtfulAccountsReceivableCurrent,AmortizationOfDebtDiscountPremium,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,AssetImpairmentCharges,Assets,AssetsCurrent,BusinessAcquisitionProFormaEarningsPerShareBasic,BusinessAcquisitionsProFormaIncomeLossFromContinuingOperationsBeforeChangesInAccountingAndExtraordinaryItemsNetOfTax,BusinessAcquisitionsProFormaNetIncomeLoss,BusinessAcquisitionsProFormaRevenue,BusinessCombinationContingentConsiderationAsset,BusinessCombinationContingentConsiderationLiabilityCurrent,BusinessCombinationLiabilitiesArisingFromContingenciesAmountRecognized,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCashAndEquivalents,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentAssetsOther,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentAssetsReceivables,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentLiabilitiesAccountsPayable,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentLiabilitiesOther,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedInventory,BusinessCombinationRecognizedIdentifiableAssetsAcquiredGoodwillAndLiabilitiesAssumedNet,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,CommonStockDividendsShares,CommonStockOtherSharesOutstanding,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockSharesSubscribedButUnissued,CommonStockSharesSubscriptions,CommonStockValue,ContractualObligation,ConversionOfStockAmountIssued1,ConversionOfStockSharesIssued1,ConvertibleDebtCurrent,ConvertibleLongTermNotesPayable,ConvertibleNotesPayable,ConvertibleNotesPayableCurrent,CostOfRevenue,DebtAndEquitySecuritiesRealizedGainLoss,DebtConversionConvertedInstrumentAmount1,DebtConversionConvertedInstrumentSharesIssued1,DebtCurrent,DebtInstrumentCarryingAmount,DebtInstrumentConvertibleBeneficialConversionFeature,DebtInstrumentInterestRateEffectivePercentage,DebtInstrumentUnamortizedDiscount,DebtInstrumentUnamortizedDiscountCurrent,DebtInstrumentUnamortizedDiscountNoncurrent,DebtInstrumentUnamortizedDiscountPremiumNet,DebtSecuritiesTradingGainLoss,DebtSecuritiesTradingRealizedGainLoss,DebtSecuritiesTradingRealizedLoss,DebtSecuritiesTradingUnrealizedGain,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsValuationAllowance,DeferredTaxAssetsValuationAllowanceNoncurrent,DepositsAssets,Depreciation,DepreciationDepletionAndAmortization,DerivativeGainLossOnDerivativeNet,DerivativeInstrumentsAndHedges,DerivativeLiabilities,DerivativeLiabilitiesCurrent,DerivativeLiabilitiesNoncurrent,DerivativeLossOnDerivative,DueToOfficersOrStockholdersCurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EmployeeRelatedLiabilitiesCurrent,EquityMethodInvestmentOwnershipPercentage,FairValueAdjustmentOfWarrants,FinanceLeaseRightOfUseAsset,GainLossOnDispositionOfAssets1,GainLossOnInvestments,GainsLossesOnExtinguishmentOfDebt,GainsLossesOnRestructuringOfDebt,GeneralAndAdministrativeExpense,Goodwill,GrossProfit,ImpairmentOfInvestments,IncomeLossFromContinuingOperations,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,IncomeLossFromEquityMethodInvestments,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInDeferredCompensation,IncreaseDecreaseInEmployeeRelatedLiabilities,IncreaseDecreaseInInterestPayableNet,IncreaseDecreaseInInventories,IncreaseDecreaseInNotesReceivables,IncreaseDecreaseInOperatingLiabilities,IncreaseDecreaseInOtherCurrentAssets,IncreaseDecreaseInOtherCurrentLiabilities,IncreaseDecreaseInOtherNoncurrentAssets,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInPrepaidExpense,IncreaseDecreaseInSecurityDeposits,IncrementalCommonSharesAttributableToCallOptionsAndWarrants,IncrementalCommonSharesAttributableToConversionOfDebtSecurities,IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,InterestExpense,InterestIncomeExpenseNet,InterestPaidNet,InterestPayableCurrent,InterestReceivable,InventoryNet,InvestmentOwnedAtCost,InvestmentRelatedLiabilities,Investments,IssuanceOfStockAndWarrantsForServicesOrClaims,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LoansPayable,LoansPayableCurrent,LongTermDebt,LongTermInvestments,LossContingencyAccrualCarryingValueCurrent,NetCashProvidedByUsedInContinuingOperations,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NoninterestExpense,NonoperatingIncomeExpense,NotesAndLoansPayable,NotesIssued1,NotesPayable,NotesPayableRelatedPartiesClassifiedCurrent,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseExpense,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeasePayments,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsDueThereafter,OperatingLossCarryforwards,OtherAssetsCurrent,OtherLiabilities,OtherLiabilitiesCurrent,OtherNoncashExpense,OtherShortTermBorrowings,PaidInKindInterest,PaymentsToAcquireInterestInJointVenture,PaymentsToAcquireInvestments,PaymentsToAcquireOtherInvestments,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidInsurance,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfWarrants,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromLoans,ProceedsFromNotesPayable,ProceedsFromRealEstateAndRealEstateJointVentures,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfDebt,ProceedsFromSaleOfEquityMethodInvestments,ProceedsFromSaleOfTradingSecuritiesHeldforinvestment,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,PropertyPlantAndEquipmentOtherNet,ProvisionForDoubtfulAccounts,RealizedGainLossOnMarketableSecuritiesCostMethodInvestmentsAndOtherInvestments,ReceivablesNetCurrent,RepaymentsOfNotesPayable,RepaymentsOfRelatedPartyDebt,RetainedEarningsAccumulatedDeficit,RevenueFromRelatedParties,Revenues,SalariesAndWages,SaleOfStockPricePerShare,SalesRevenueNet,SecurityDeposit,SellingAndMarketingExpense,SellingGeneralAndAdministrativeExpense,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriodIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsPeriodIncreaseDecrease,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsExercised,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableAggregateIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingAggregateIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingNumber,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,SharebasedCompensationArrangementBySharebasedPaymentAwardEquityInstrumentsOtherThanOptionsAggregateIntrinsicValueOutstanding,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedInPeriodFairValue1,SharePrice,SharesIssued,ShortTermBorrowings,ShortTermInvestments,StockholdersEquity,StockIssued1,StockIssuedDuringPeriodSharesConversionOfConvertibleSecurities,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesOther,StockIssuedDuringPeriodSharesPurchaseOfAssets,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueConversionOfConvertibleSecuritiesNetOfAdjustments,StockIssuedDuringPeriodValueConversionOfUnits,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValuePurchaseOfAssets,TradingSecuritiesRealizedGainLoss,TradingSecuritiesRealizedLoss,TradingSecuritiesUnrealizedHoldingGainLoss,TransferToInvestments,UnrealizedGainLossOnDerivatives,UnrecognizedTaxBenefits,ValuationAllowancesAndReservesPeriodIncreaseDecrease,WarrantsAndRightsOutstanding,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic
2017-06-30,2017-08-21,10-Q,"MARIJUANA COMPANY OF AMERICA, INC.",MCOA,CIK0001078799,USD,334747.0,10662.0,,647.0,25207766.0,,,,,,,10419.0,,0.0,,,1500000.0,1465165.0,160952.0,,,,,,,,,,,,,,,,9630.0,,,,,,,0.001,5000000000.0,1975075786.0,1975075786.0,,25000.0,1975075.0,1500000.0,,,,,614347.0,25814.0,8809.0,,,,3005.0,,,,85297.0,612663.0,,,,,,,,,,,,405.0,,10079.0,,,1508993.0,,,615668.0,,-0.001,,,,,,,,,,,,2321.0,,,-2622587.0,,,,,,,,,,,,,,,,,,,,,,,761500.0,,,1820.0,,140660.0,,45000.0,1300000.0,,,,,1465165.0,4394379.0,,,,,,,,,,,,-2622587.0,,-2251421.0,,,1321.0,3005.0,373487.0,-371166.0,,,,,,,,,,,,,,,,925000.0,,,,,,0.001,50000000.0,10000000.0,10000.0,,,,,,,,,,,,,4860.0,4213.0,,,,,,,-30147055.0,,11130.0,,,11130.0,,,373082.0,,,,,,,,,,583333333.0,0.005,,,1000000000.0,0.005,9041667.0,15500000.0,,,,,,,,,50000.0,,-2929214.0,,,,,,,,,,,,,,,,,,,,,,,,1978926336.0,
2017-09-30,2017-11-14,10-Q,"MARIJUANA COMPANY OF AMERICA, INC.",MCOA,CIK0001078799,USD,313835.0,11900.0,,1402.0,27559857.0,,,,,,,43474.0,,0.0,,,,1112336.0,161319.0,,,,,,,,,,,,,,,,,,,,0.0335,,,0.001,5000000000.0,2035847197.0,2035847197.0,,,2035847.0,1500000.0,,,,77105.0,165620.0,88515.0,1941.0,,,,277863.0,673611.0,,,22681.0,107597.0,400395.0,507991.0,,,,,,,,,2500.0,755.0,,-863472.0,,,632322.0,451295.0,,54277.0,,0.0,,97500.0,,,,,-375000.0,,,,,986.0,,,-3884747.0,,,,,,,,,,,,,,,,,,,,,,,1946394.0,-1946394.0,,12598.0,,149419.0,,,935775.0,,,,5538435.0,1112336.0,5010035.0,528400.0,,,,,,,,,,,-3884747.0,,-3184866.0,300544.0,,246267.0,277863.0,700867.0,-699881.0,,,,,,,,,,,,,,,,625000.0,,,,,,0.001,50000000.0,,10000.0,,,,,,,,,,,,,14144.0,12742.0,,,,,,,-34031802.0,,2927.0,,,2927.0,,,700112.0,,,,,,,,,,666666667.0,0.005,,,1000000000.0,0.005,19000000.0,28500000.0,,,,,,,,,,,-4426099.0,,,,,,,,,,,,,,,,,,,,,,1462401.0,,1989607407.0,
2017-12-31,2018-04-17,10-K,"MARIJUANA COMPANY OF AMERICA, INC.",MCOA,CIK0001078799,USD,306561.0,4862.0,40155.0,2576.0,30456888.0,,,,2201041.0,810750.0,,77552.0,,0.0,1042999.0,1010000000.0,2292500.0,1129958.0,418413.0,,,,,,,,,,,,,,,,249831.0,102345.0,,,0.0588,,,0.001,5000000000.0,2103464006.0,2103464006.0,,,2103464.0,,,,,172856.0,567411.0,394555.0,14294.0,,616095.0,,1500000.0,1800031.0,,,,924340.0,308280.0,1232620.0,,,,,,41560772.0,,41560772.0,,2576.0,,-4329743.0,,,1934097.0,697278.0,,,,-0.017,,,0.495,3407900.0,,,-61298.0,347221.0,,,,12536.0,2292500.0,,-33441920.0,,,,22419.0,,-4262.0,,,-10210.0,,80245.0,,,,,,,,-2500.0,,,,5842802.0,-5842802.0,,40155.0,,163720.0,,,695477.0,,,,11447710.0,1129958.0,10577576.0,870134.0,,,2067411.0,695477.0,,,2175007.0,-1176919.0,-895743.0,,-33441920.0,,-12179122.0,,,,542573.0,21275334.0,-21262798.0,,,,,,,,,,,42888104.0,,,,599390.0,,1343933.0,,1160775.0,,16144.0,0.001,50000000.0,10000000.0,10000.0,,,,85000.0,,1576500.0,,513507.0,,,,,16144.0,13568.0,,,,,,,-42888104.0,0.0,26830.0,,,26830.0,2500.0,,21272758.0,19879333.0,,,,,,,,,750000000.0,0.005,,,16666667.0,0.3,40350000.0,15400000.0,,,,,,,,,,,-10317752.0,616095.0,,,,,,,84000.0,84000.0,,19068583.0,85000.0,,,,,,,,,9446184.0,5859635.0,,1929424081.0,
2018-03-31,2018-05-21,10-Q,"MARIJUANA COMPANY OF AMERICA, INC.",MCOA,CIK0001078799,USD,283686.0,3713.0,,3970.0,31810586.0,,,,627439.0,-364499.0,691850.0,55745.0,,0.0,502682.0,,,1079409.0,402728.0,,,,,,,,,,,,,,,,170085.0,-79746.0,,,,,,0.001,5000000000.0,2139307875.0,2139307875.0,,,2139308.0,,,,,101898.0,687441.0,585543.0,10446.0,,382652.0,,,1857378.0,,,,496835.0,673102.0,-1166937.0,,,,,,,,,,1393.0,,5056686.0,,,1207898.0,876561.0,,,0.002,0.002,0.001,195000.0,,,,,-37673.0,156389.0,,,,8564.0,,-290308.0,4150798.0,,,,17329.0,,-1149.0,,,195000.0,,-65210.0,,,,,,,,,74022722.0,83878457.0,833333333.0,730746.0,-730746.0,,80358.0,,228930.0,,,657804.0,,,,5856821.0,1079409.0,4878362.0,978459.0,,,,,,-493250.0,421706.0,-4202.0,-497250.0,,4150798.0,,4445106.0,,,,564279.0,302872.0,-294308.0,,,,,,,,,,,,,,,,,187861.0,,,,4202.0,0.001,50000000.0,,10000.0,,,,,,400000.0,,21706.0,,,,,20347.0,16377.0,,,,,,,-38737305.0,,19010.0,,,,2500.0,,301479.0,-312400.0,,,,,,,,,833333333.0,0.005,,,1000000000.0,0.005,17916667.0,21500000.0,,,,,,,,,,,-4777412.0,,,,,,,,382652.0,382652.0,,52100.0,,,,,,,,,,,1961598.0,3113338017.0,2122103506.0,2122103506.0
2018-06-30,2018-08-17,10-Q,"MARIJUANA COMPANY OF AMERICA, INC.",MCOA,CIK0001078799,USD,305105.0,4790.0,,5394.0,33865599.0,,,,,,,15000.0,,0.0,,,296761.0,1134715.0,395162.0,,,,,,1676870.0,,,,,,,,,,54370.0,,,,,,,0.001,5000000000.0,2241490270.0,2241490270.0,,190000.0,2241490.0,,,,,,1075145.0,1075145.0,4164.0,,,,,2211440.0,,,,1136295.0,0.0,1136295.0,,,,,,,,,,1525.0,,-3470957.0,,,4941822.0,,,,,-0.206,,195000.0,,,,,-11043.0,,,,,24271.0,,,-7645404.0,,,,,,,,,,,,,,,,,,,,,,,1350633.0,,,91851.0,,336002.0,,,722200.0,,,,11210336.0,1134715.0,11210336.0,,,,,,,,,,,,-7645404.0,,-6806264.0,,,,82085.0,863411.0,-839140.0,,,,,,,,,,,,,,,,,,,,,,0.001,50000000.0,,10000.0,,,,,,,,,,,,,20347.0,14853.0,,,,,,,-46382710.0,,28435.0,,,,2500.0,,861886.0,,,,,,,,,,916666667.0,0.005,,,1000000000.0,0.005,30616667.0,33400000.0,,,,,,,,,,,-10075621.0,,,,,,,,,,,,,,,,,,,,,,2842458.0,,37054791.0,
2018-09-30,2018-11-19,10-Q,"MARIJUANA COMPANY OF AMERICA, INC.",MCOA,CIK0001078799,USD,558286.0,2154.0,,7018.0,39907194.0,,,,,,,273219.0,,0.0,,,,2694929.0,2059399.0,,,,,,,,,,,,,,,,67492.0,,,,,,,0.001,5000000000.0,2406567025.0,2406567025.0,,190000.0,2406567.0,,,,,,1349445.0,1349445.0,28437.0,,,,,1939764.0,,,,590319.0,0.0,590319.0,,,,,,,,,,1524.0,,3072345.0,,,1441548.0,,,,,0.06,,195014.0,,,,,-107982.0,-61906.0,-1343161.0,,,61839.0,,,2144126.0,,,,,,,,,,,,,,,,,,,,,,,1422231.0,,,48705.0,,564753.0,,,616785.0,,,,4414752.0,2694929.0,4414752.0,,,,,,,,,,,,2144126.0,,2812065.0,,,,173175.0,729778.0,-667939.0,,,,,,,,,,,,,,,,,,,,,,0.001,50000000.0,,10000.0,,,,,,,,,,,,,23263.0,16245.0,,,,,,,-44238584.0,9269.0,90276.0,,,,2500.0,,728254.0,,,,,,,,,,995437956.0,0.005,,,1000000000.0,0.005,21003074.0,21100000.0,,,,,,,,,,1425000.0,-1719823.0,,,,,,,,,,,,,,,,,1175000.0,,,,,648579.0,,38150788.0,
2018-12-31,2019-04-15,10-K,"MARIJUANA COMPANY OF AMERICA, INC.",MCOA,CIK0001078799,USD,416444.0,46376.0,216946.0,7917.0,50707103.0,,,2010426.0,,450000.0,,569832.0,737305.0,0.0,1146549.0,248066664.0,933195.0,1919782.0,1496775.0,,,,,,,,,,,,,,,359577.0,359577.0,109746.0,359577.0,,,,,0.001,5000000000.0,42687301.0,42687301.0,,90000.0,42687.0,,,,1132668.0,,1132669.0,1132668.0,81250.0,,804279.0,,289742.0,2028849.0,,,0.0,896180.0,0.0,-896180.0,560000.0,,,,,53983895.0,,53983895.0,,5341.0,1151890.0,1443249.0,,,2256631.0,,,,,-0.29,,454316.0,,,,,-90859.0,94933.0,-1343161.0,,,170885.0,933195.0,,-11095791.0,-90859.0,,,394003.0,649316.0,43073.0,99316.0,,649316.0,,23269.0,,1676870.0,,1676870.0,,,,,,,,6828939.0,,,,,186989.0,,,408077.0,737305.0,,,5053887.0,1919782.0,5053887.0,,,,1422410.0,408077.0,,,3181553.0,-686458.0,-2385349.0,,-11095791.0,,-7280842.0,,,,287140.0,3985834.0,-3814949.0,,,,,,,,,,,53983895.0,93833.0,,,6885654.0,,6885654.0,,682255.0,4203.0,682255.0,0.001,50000000.0,,10000.0,,90000.0,,421237.0,,2541470.0,,218846.0,218846.0,,,,20347.0,12430.0,,1559.0,,,,,-53983895.0,11683.0,252135.0,,,,2500.0,,3980493.0,,,,,,,,,,1000000000.0,0.005,,,16666667.0,0.3,15400000.0,15400000.0,0.0,,,,,245001.0,,,,810000.0,-3134104.0,804279.0,,,,,,,12353168.0,12166976.0,,718100.0,152000.0,,,,,560000.0,,,,,,,37924703.0,
2019-03-31,2019-05-20,10-Q,"MARIJUANA COMPANY OF AMERICA, INC.",MCOA,CIK0001078799,USD,433450.0,77494.0,187991.0,9512.0,49574330.0,,,462714.0,,,,141339.0,,0.0,495438.0,,12000.0,2143188.0,1650046.0,,,,,,,,,,,,,,,,509462.0,149885.0,,,,,,0.001,5000000000.0,2687790776.0,2687790776.0,,,2687791.0,,,,,,1536271.0,1536271.0,39878.0,,,,128522.0,2927889.0,,,,1391618.0,,-1391618.0,,,,,,,,,,1696.0,1696.0,-2687449.0,,,4961666.0,,,,,-0.11,,442659.0,,,,,-59541.0,,,327979.0,,74932.0,12000.0,,-4232377.0,,,,69278.0,24781.0,31118.0,36438.0,,-11657.0,,44677.0,,,62591.0,,,,62591.0,,,,,436282.0,,,,,231666.0,,,477576.0,254200.0,,,8087340.0,2143188.0,8087340.0,,,,1664793.0,,,,649575.0,-292592.0,-207098.0,,-4232377.0,,-3318272.0,,,,396781.0,989037.0,-914105.0,,,,,,,,,,,,156424.0,,,,,436282.0,,290260.0,,2332.0,0.001,50000000.0,,10000.0,,,,,,649575.0,,,,,,,22578.0,13066.0,,,,,,,-58216272.0,1539.0,114810.0,130000.0,,,2500.0,,429012.0,100350.0,,,,,,,,,,,-1000000000.0,,,,,,,,0.005,,,,,,,675000.0,-5944151.0,,,,,,,,636712.0,462714.0,,153850.0,129056.0,40000.0,,,,-135000.0,,,,,,,38779190.0,
2019-06-30,2019-08-19,10-Q,"MARIJUANA COMPANY OF AMERICA, INC.",MCOA,CIK0001078799,USD,609730.0,38359.0,268448.0,11207.0,55764341.0,,,,,,,249777.0,,0.0,,,,4456276.0,978508.0,,,,,,,,,,,,,,,,102627.0,,102627.0,,,,,0.001,5000000000.0,47314625.0,47314625.0,,,47315.0,,,,,,2149170.0,2149170.0,29139.0,,,,1778872.0,3222890.0,,,,1073720.0,,-1073720.0,,,,,,,,,,1695.0,,2207299.0,,,2211570.0,,,,,-0.01,,180000.0,,,,,-171284.0,0.0,,335264.0,,179441.0,,,-419624.0,,0.0,,,,,,,,,,,,,,,,,,,,,1005970.0,,,,,249458.0,,,,,,,7269343.0,4456276.0,7269343.0,,,,3928042.0,3463526.0,,,,,,,-419624.0,,880045.0,,,,71553.0,1479110.0,-1299669.0,,,,,,,,,,,,63064.0,,,,,,,,,,0.001,50000000.0,,10000.0,,,,,,,,,,,,,22949.0,11742.0,,,,,,,-58635896.0,6809.0,208580.0,90000.0,,,2500.0,,656751.0,395400.0,,,,,,,,,,,,,,,,,,,,,,,,,,525000.0,-2813066.0,,,,,,,,,,,,,,,,0.0,-150000.0,,,,,,,46170199.0,
2019-09-30,2019-11-19,10-Q,"MARIJUANA COMPANY OF AMERICA, INC.",MCOA,CIK0001078799,USD,751109.0,62973.0,271948.0,12903.0,57304027.0,,,,,,,159428.0,,0.0,,,,4329281.0,544083.0,,,,,,,,,,,,,,,,44821.0,,,,,,,0.001,5000000000.0,52029238.0,52029238.0,,,52029.0,,,,,,2688555.0,2688555.0,90843.0,,,,1633872.0,3526890.0,,,,838335.0,,-838335.0,,,24698.0,,,,,,,1696.0,,-1668112.0,,,5118562.0,,,,,-0.13,,270000.0,,,,,122864.0,-612034.0,,295113.0,,138528.0,,,-6226622.0,,0.0,,,,,,,,,,,,,,,,,,,,,1559720.0,,,,,204041.0,,,,,,,11825715.0,4329281.0,11825715.0,,,,4322427.0,3772652.0,956251.0,,,,,,-6226622.0,,-5601999.0,,,,90418.0,763151.0,-624623.0,,,,,,,,,,,,111540.0,,,,,,,,,,0.001,50000000.0,,10000.0,,,,,,,,,,,,,22949.0,10046.0,,,,,,,-64862517.0,4015.0,229371.0,90000.0,,,2500.0,,376342.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,120708.0,-7496433.0,,,,,,,,,,,,,,,,24698.0,-362625.0,,,0.0,,,,49686994.0,
