end,filed,form,Name,Ticker,CIK,Currency,AccountsAndOtherReceivablesNetCurrent,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableCurrent,AccountsPayableOtherCurrent,AccountsPayableOtherCurrentAndNoncurrent,AccountsPayableTradeCurrent,AccountsReceivableNet,AccountsReceivableNetCurrent,AccruedLiabilitiesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapital,AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,AdjustmentsToAdditionalPaidInCapitalWarrantIssued,AdvancesOnInventoryPurchases,AllowanceForDoubtfulAccountsReceivableCurrent,AllowanceForDoubtfulOtherReceivablesCurrent,AmortizationOfIntangibleAssets,AssetImpairmentCharges,Assets,AssetsCurrent,BankAcceptancesExecutedAndOutstanding,BuildingsAndImprovementsGross,CapitalExpendituresIncurredButNotYetPaid,CapitalLeaseObligations,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashEquivalentsAtCarryingValue,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ComprehensiveIncomeNetOfTax,ConstructionInProgressGross,ConstructionLoan,ConstructionLoan,ConstructionLoanNoncurrent,ContractWithCustomerLiabilityCurrent,CostOfRevenue,CurrentFederalTaxExpenseBenefit,CurrentIncomeTaxExpenseBenefit,CustomerAdvancesAndDeposits,CustomerAdvancesCurrent,CustomersLiabilityForAcceptancesNet,DebtInstrumentFaceAmount,DebtInstrumentFaceAmount,DebtInstrumentInterestRateEffectivePercentage,DebtInstrumentPeriodicPayment,DeferredFederalIncomeTaxExpenseBenefit,DeferredForeignIncomeTaxExpenseBenefit,DeferredIncomeTaxAssetsNet,DeferredIncomeTaxExpenseBenefit,DeferredIncomeTaxesAndTaxCredits,DeferredIncomeTaxLiabilitiesNet,DeferredRentCreditCurrent,DeferredRevenue,DeferredRevenueAdditions,DeferredTaxAssetsGross,DeferredTaxAssetsGrossNoncurrent,DeferredTaxAssetsInventory,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsNetCurrent,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOperatingLossCarryforwardsForeign,DeferredTaxAssetsOther,DeferredTaxAssetsTaxCreditCarryforwards,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,DeferredTaxAssetsTaxDeferredExpenseOther,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAllowanceForDoubtfulAccounts,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsImpairmentLosses,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsProvisionForLoanLosses,DeferredTaxAssetsValuationAllowance,DeferredTaxLiabilities,DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsIntangibleAssets,DeferredTaxLiabilitiesNoncurrent,DefinedBenefitPlanAccumulatedBenefitObligation,Depreciation,DepreciationAndAmortization,DepreciationDepletionAndAmortization,DerivativeLiabilitiesNoncurrent,DueFromOtherRelatedParties,DueFromRelatedParties,DueToOtherRelatedPartiesClassifiedCurrent,DueToRelatedPartiesCurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectOfExchangeRateOnCashAndCashEquivalents,EquityMethodInvestmentOwnershipPercentage,FairValueNetAssetLiability,FairValueOptionChangesInFairValueGainLoss1,FiniteLivedIntangibleAssetsAccumulatedAmortization,FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,FiniteLivedIntangibleAssetsAmortizationExpenseNextRollingTwelveMonths,FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,FiniteLivedIntangibleAssetsAmortizationExpenseRollingAfterYearFive,FiniteLivedIntangibleAssetsAmortizationExpenseRollingYearFive,FiniteLivedIntangibleAssetsAmortizationExpenseRollingYearFour,FiniteLivedIntangibleAssetsAmortizationExpenseRollingYearThree,FiniteLivedIntangibleAssetsAmortizationExpenseRollingYearTwo,FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,FiniteLivedIntangibleAssetsGross,FiniteLivedIntangibleAssetsNet,FinitelivedIntangibleAssetsAcquired1,ForeignCurrencyTransactionGainLossBeforeTax,FurnitureAndFixturesGross,GainLossOnSaleOfDerivatives,GeneralAndAdministrativeExpense,GoodwillAndIntangibleAssetImpairment,GoodwillImpairmentLoss,GovernmentContractReceivable,GrossProfit,ImpairmentOfIntangibleAssetsExcludingGoodwill,ImpairmentOfIntangibleAssetsFinitelived,IncomeLossBeforeCumulativeEffectOfChangeInAccountingPrinciple,IncomeLossFromContinuingOperations,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeLossFromContinuingOperationsPerBasicShare,IncomeLossFromContinuingOperationsPerDilutedShare,IncomeTaxExpenseBenefit,IncomeTaxesPaidNet,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationChangeInEnactedTaxRate,IncomeTaxReconciliationEquityInEarningsLossesOfUnconsolidatedSubsidiary,IncomeTaxReconciliationForeignIncomeTaxRateDifferential,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationPriorYearIncomeTaxes,IncomeTaxReconciliationTaxCredits,IncomeTaxReconciliationTaxHolidays,IncreaseDecreaseInAccountsAndOtherReceivables,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsPayableTrade,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInAccruedTaxesPayable,IncreaseDecreaseInContractWithCustomerLiability,IncreaseDecreaseInCustomerAdvances,IncreaseDecreaseInDeferredIncomeTaxes,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInDepositOtherAssets,IncreaseDecreaseInIncomeTaxes,IncreaseDecreaseInInventories,IncreaseDecreaseInInventoryForLongTermContractsOrPrograms,IncreaseDecreaseInOtherAccountsPayable,IncreaseDecreaseInOtherAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInOtherReceivables,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInPrepaidExpense,IncreaseDecreaseInPrepaidSupplies,IndefiniteLivedIntangibleAssetsPeriodIncreaseDecrease,IntangibleAssetsNetExcludingGoodwill,InterestAndDebtExpense,InterestExpense,InterestExpenseRelatedParty,InterestPaid,InterestPaidNet,InventoryFinishedGoods,InventoryGross,InventoryNet,InventoryRawMaterials,InventoryValuationReserves,InventoryWorkInProcess,InventoryWriteDown,InvestmentIncomeInterest,LandAndLandImprovements,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueYearFour,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,LessorOperatingLeasePaymentsToBeReceived,LessorOperatingLeasePaymentsToBeReceivedThreeYears,LessorOperatingLeasePaymentsToBeReceivedTwoYears,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LineOfCredit,LineOfCreditFacilityMaximumBorrowingCapacity,LineOfCreditFacilityMaximumBorrowingCapacity,LinesOfCreditCurrent,LongTermConstructionLoanCurrent,LongTermDebt,LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,LongTermLineOfCredit,LongtermConstructionLoanCurrentAndNoncurrent,LossFromCatastrophes,MachineryAndEquipmentGross,MarketableSecuritiesUnrealizedGainLoss,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NonoperatingIncomeExpense,NotesAndLoansPayable,NotesPayable,NotesPayableCurrent,NotesPayableRelatedPartiesClassifiedCurrent,NotesPayableRelatedPartiesNoncurrent,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseCost,OperatingLeaseLeaseIncome,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeaseWeightedAverageDiscountRatePercent,OperatingLossCarryforwards,OperatingLossCarryforwardsValuationAllowance,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,OtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentTax,OtherComprehensiveIncomeLossNetOfTax,OtherComprehensiveIncomeLossTax,OtherExpenses,OtherLiabilities,OtherLiabilitiesCurrent,OtherLoansPayable,OtherLoansPayable,OtherNotesPayable,OtherOperatingActivitiesCashFlowStatement,OtherReceivablesNetCurrent,OtherRestrictedAssetsCurrent,OtherTaxExpenseBenefit,PaymentsForConstructionInProcess,PaymentsOfDividendsPreferredStockAndPreferenceStock,PaymentsToAcquireIntangibleAssets,PaymentsToAcquireMarketableSecurities,PaymentsToAcquirePropertyPlantAndEquipment,PreconfirmationAccumulatedOtherComprehensiveIncomeLoss,PreferredStockNoParValue,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseCurrent,PrepaidExpenseCurrentAndNoncurrent,PrepaymentFeesOnAdvancesNet,ProceedsFromConstructionLoansPayable,ProceedsFromLinesOfCredit,ProceedsFromLoans,ProceedsFromNotesPayable,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfRelatedPartyDebt,ProceedsFromSaleAndMaturityOfMarketableSecurities,ProceedsFromShortTermDebt,ProceedsFromWarrantExercises,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,PropertyPlantAndEquipmentOtherNet,ProvisionForDoubtfulAccounts,ReceivablesNetCurrent,ReceivableWithImputedInterestNetAmount,RepaymentsOfConstructionLoansPayable,RepaymentsOfLinesOfCredit,RepaymentsOfNotesPayable,RepaymentsOfRelatedPartyDebt,ResearchAndDevelopmentExpense,RestrictedCash,RestrictedCashAndCashEquivalents,RestrictedCashAndCashEquivalentsAtCarryingValue,RestrictedCashCurrent,RetainedEarningsAccumulatedDeficit,RevenueFromGrants,Revenues,RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability,SellingExpense,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShortTermBankLoansAndNotesPayable,ShortTermBankLoansAndNotesPayable,StatutoryAccountingPracticesStatutoryNetIncomeAmount,StockholdersEquity,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValueShareBasedCompensation,StockOptionExercisePriceIncrease,StockOptionPlanExpense,Supplies,TaxBenefitFromStockOptionsExercised,TaxesPayableCurrent,TradeReceivablesHeldForSaleNet,UndistributedEarnings,UnrecognizedTaxBenefitsResultingInNetOperatingLossCarryforward,ValuationAllowanceDeferredTaxAssetChangeInAmount,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesIssuedBasic,WeightedAverageNumberOfSharesOutstandingBasic
2009-12-31,2010-03-04,10-K,"CHINA PHARMA HOLDINGS, INC.",CPHI,CIK0001106644,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,3634753.0,,,,,,,,42308350.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87872949.0,,,,,,,,,,,,,,,,,,
2010-06-30,2010-08-09,10-Q,"CHINA PHARMA HOLDINGS, INC.",CPHI,CIK0001106644,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,4528115.0,,,,,,,,,,6486507.0,,,,,,9587417.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14,,0.14,,,,,,,,,,,,,,,,,,,,,,,,,807005.0,894507.0,,,,7043937.0,,,6716673.0,,760775.0,,,,-633419.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-51631.0,,,,,,,,,,,5401.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6083254.0,,,,,,,1553702.0,5955898.0,,,,,,,,,,,,,,403253.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37615.0,,,,,,,,,,,,,,16631354.0,,621580.0,,,,,,,,,,,,,,,,,,,,,,,,,
2010-09-30,2010-11-10,10-Q,"CHINA PHARMA HOLDINGS, INC.",CPHI,CIK0001106644,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,4561432.0,,,,,,,,,,7689189.0,,,,,,11055254.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14,,0.14,,,,,,,,,,,,,,,,,,,,,,,,,429687.0,873157.0,,,,7625136.0,,,6588665.0,,393167.0,6588665.0,,,-674051.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-37667.0,,,,,,,,,,,1147.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5914614.0,,,,,,,1429638.0,6195498.0,,,,,,,,,,,,,,1774575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5914614.0,,,,107186.0,,,,,,,,,,,,,,18680390.0,,449295.0,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-31,2011-03-03,10-K,"CHINA PHARMA HOLDINGS, INC.",CPHI,CIK0001106644,USD,,,4937781.0,92077.0,,,,61947737.0,98206.0,3436182.0,9624269.0,23252476.0,207423.0,116993.0,,3317017.0,,,,131750941.0,91934357.0,,,100160.0,,,3692086.0,57333.0,,,3692086.0,0.001,95000000.0,,43404557.0,43405.0,27135809.0,,,,,,44105447.0,,,,1208988.0,0.0,,,,,-123177.0,,,,,,,,,,,,,528684.0,,,,,,,,,,,,,71673.0,,,,1505195.0,934260.0,,,,303644.0,0.54,,0.54,,,126843.0,,,,2342081.0,,,,,,,,,,,,,,,,,,1588888.0,3039450.0,,,,30282733.0,,,26100785.0,,1436043.0,,,,-2686438.0,2839548.0,,,,,,,,,,895001.0,,,-9231358.0,74063.0,785383.0,,132572.0,,,,,-5530989.0,,-30183.0,,,,,,,3547763.0,,-168258.0,,168258.0,,,,20388935.0,,,,,15413.0,,,,,,,,,,13813767.0,131750941.0,12807834.0,,,,,,,,,,,,,,,,,2663384.0,,-10518381.0,,7785487.0,,23414347.0,,,,3781119.0,,,6087500.0,24664742.0,,,,,,,,,,,,,,3721462.0,,,,,,,,,,,,65019.0,,,,,,,-63852.0,,,0.001,5000000.0,,,0.0,,,,,,,3687996.0,227903.0,,,,2583000.0,23414347.0,,6372487.0,,505224.0,,,,,-3835515.0,,,,,,,85017024.0,,74388180.0,,2542826.0,345416.0,,,,,,117937174.0,,,2583000.0,,21000.0,,,,,2386019.0,,,,,,,,
2011-03-31,2011-05-10,10-Q,"CHINA PHARMA HOLDINGS, INC.",CPHI,CIK0001106644,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,3803645.0,111559.0,,,,,,,,,6241660.0,,,,,,11249946.0,,,,,,,,,,,,,-1414.0,,,,,,,,,,,,,,,,,,,,,,,,,,,441993.0,,,,,,0.12,,0.12,,,34393.0,,,,,,,,,,,,,,,,,,,,,,677498.0,916945.0,,,,6869611.0,,,,,5957002.0,,,,-853380.0,385546.0,,,,,,,,,,-1261422.0,,,-1464957.0,194444.0,184552.0,,574632.0,,,,,-2525349.0,,44932.0,,-72955.0,,,,,,,-61214.0,,58170.0,,,,,,,,,1961.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67919.0,,-1372229.0,,1386476.0,,5103622.0,618245.0,,,,,,1530854.0,5338757.0,,,,,,,,,,,,,,1138038.0,,,,,,,,,,,,,,,,,,,-60949.0,,,,,,,,,,,,,,,67919.0,,,,,5103622.0,,,,9428.0,,,,,,,,,,,,,,18119557.0,,604481.0,41898.0,,,,,,,,,,,,,,,,,,,,,,,,
2011-06-30,2011-08-10,10-Q,"CHINA PHARMA HOLDINGS, INC.",CPHI,CIK0001106644,USD,,,2767403.0,368412.0,,,,66144994.0,82130.0,3181610.0,12472258.0,23334316.0,,,,3276642.0,,,,143439197.0,100976173.0,,,,,,4687657.0,,,,,0.001,95000000.0,,43529557.0,43530.0,6779021.0,,,,,,12318868.0,,,,1392699.0,237415.0,,,,,,,,,,,,,,,,,,524290.0,,,,,,,,,,,,,73323.0,,,,,0.0,,,,491563.0,0.12,,0.12,,,,,,,2872652.0,,,,,,,,,,,,,,,,,,256762.0,986949.0,,,,7281984.0,,,5957960.0,,5957960.0,,,,-888890.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30788187.0,,-61222.0,,,,,,23977442.0,,,,,2454.0,,,,,,,,,,12399377.0,143439197.0,12326054.0,,,,,,,,,,,,,,,,,,,,,,,5069070.0,197994.0,,,3868173.0,,,1667465.0,5759966.0,,,,,,,,,,,,,,1709951.0,,,,,,,,,,,,82240.0,,,,,,,,,,0.001,5000000.0,,,0.0,,,,,,,,,,,,,5069070.0,,6265741.0,,-118704.0,,,,,,,,,,,,95189716.0,,19600852.0,,799220.0,,,,,,,131039820.0,,,,,,,,,,3355674.0,,,,,,,,
2011-09-30,2011-11-10,10-Q,"CHINA PHARMA HOLDINGS, INC.",CPHI,CIK0001106644,USD,,,3121805.0,413696.0,,,,68715909.0,136684.0,3436182.0,14029237.0,23391425.0,,,,3221726.0,,,,150943437.0,106171314.0,,,,,,4852740.0,,,,4852740.0,0.001,95000000.0,,43529557.0,43530.0,6531862.0,,,,,,13472804.0,,,,1667848.0,132170.0,,,,,,,,,,,,,,,274157.0,,,518906.0,,,,,,,,,,,,,114772.0,,,,,0.0,,,,651563.0,0.11,,0.11,,,,,,,2876612.0,,,,,,,,,,,,,,,,,,0.0,621336.0,,,,7514921.0,,,3836688.0,,5902728.0,5902728.0,,,-927845.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3219074.0,,-62438.0,,,,,,26621902.0,,,,,1241.0,,,,,,,,,,13314646.0,150943437.0,13199874.0,,,,,,,,,,,,,,,,,,,,,,,3291785.0,-61197.0,,,3913263.0,,,1551964.0,5963925.0,,,,,,,,,,,,,,1556979.0,,,,,,,,,,,,64037.0,,,,,,,,,,0.001,5000000.0,,,0.0,,,,,,,,,,,,,4974883.0,,6209618.0,,-76187.0,,,,,,,,,,,,100164599.0,,20987725.0,,1006815.0,,,,,,,137628791.0,,,,,,,,,,3295015.0,,,,,43529557.0,,43529557.0,
2011-12-31,2012-03-14,10-K,"CHINA PHARMA HOLDINGS, INC.",CPHI,CIK0001106644,USD,,,3112385.0,822448.0,,3112385.0,,69695556.0,184017.0,3391124.0,14704367.0,23448534.0,76991.0,,,3536405.0,,,,156390991.0,110608686.0,,2397286.0,143151.0,,4050854.0,4050854.0,358768.0,,,83512.0,0.001,95000000.0,43529557.0,43529557.0,43530.0,24349740.0,351571.0,,,,,52178680.0,,3458568.0,,1784474.0,83512.0,,,,,-16213.0,,,37281.0,,,,,,,,,,566226.0,618236.0,,,,172911.0,,,,,-791147.0,128909.0,,128909.0,,,1174822.0,1174822.0,,,,,861563.0,0.44,,0.44,,,151670.0,,,,3041804.0,,,,,,,,,,,,,,,,,204552.0,934260.0,3716397.0,0.0,,,28988059.0,0.0,0.0,22711997.0,,22711997.0,,,,-3442355.0,4532592.0,-166200.0,,,,3442355.0,,5677999.0,,-11392154.0,-1928259.0,,-1928259.0,-11392154.0,758783.0,591470.0,,518718.0,,,,,-2925143.0,,13327.0,,,,,,,3082671.0,,-255198.0,,248018.0,,5457833.0,30378658.0,30378658.0,24920825.0,,,0.0,7208.0,,,,,,,,,,13907894.0,156390991.0,13778985.0,,,,,,,,,,,,,,,,,595670.0,,-5625896.0,,5237324.0,,19269642.0,686270.0,,,3931745.0,,,7264004.0,22025727.0,,,,,,,,,,,,,,5080098.0,,,,,,,,,,,,55039.0,,,,,,,-352362.0,,,0.001,5000000.0,0.0,0.0,0.0,,,,,,,0.0,595670.0,,,,,19269642.0,,6334817.0,,108085.0,69695556.0,,,,,,,,,,,104286666.0,,81166739.0,,3439522.0,196183.0,,,,,,142483097.0,,,,119192.0,,,,,,3082353.0,,,,,43479899.0,,43479899.0,
2012-03-31,2012-05-14,10-Q,"CHINA PHARMA HOLDINGS, INC.",CPHI,CIK0001106644,USD,,,5853875.0,890698.0,,,,73546111.0,145212.0,3624697.0,15570941.0,23505022.0,,,,3876469.0,,,,163624173.0,117119832.0,,,,,3319806.0,3319806.0,-731048.0,,,,0.001,95000000.0,43529557.0,43529557.0,43530.0,2398842.0,,,,,,10782384.0,,564893.0,,2015380.0,365285.0,,,,,-34312.0,,,-34312.0,,,,,,,,,,617753.0,,,,,,,,,,,,,143407.0,,,365223.0,365223.0,,,,,861563.0,0.06,,0.06,,,-52736.0,,,,3213631.0,,,,,,,,,,,,,,,,,,0.0,676402.0,,,,5304347.0,,,,,3336940.0,,,,-530581.0,274587.0,,,,,,,,,,2725945.0,,2725945.0,-4141146.0,11517.0,443684.0,,219942.0,,,,,-3351458.0,,54337.0,,-20247.0,,,,,2949625.0,,-77537.0,,75567.0,,,,34323345.0,,,,0.0,690.0,,,,,,,,,,17411655.0,163624173.0,17268248.0,,,,,,,,,,,,,,,,,0.0,,-1079692.0,,401380.0,,2806359.0,-76847.0,,,3956642.0,,,1890560.0,3413787.0,,,,,,,,,,,,,,-407517.0,,,,,-76847.0,,,,,,,75604.0,,,,,,,-7926.0,,,0.001,5000000.0,,,0.0,,,,,,,,0.0,,,,,2806359.0,,6170744.0,,320098.0,,,,,,,,,,,,107093025.0,,16086731.0,,894060.0,56489.0,,,,,,146212518.0,,,,,,,,,,3544878.0,,,,,43529557.0,,43529557.0,
2012-06-30,2012-08-14,10-Q,"CHINA PHARMA HOLDINGS, INC.",CPHI,CIK0001106644,USD,,,,922849.0,,4904523.0,,71360940.0,161761.0,3839492.0,15677252.0,23590204.0,,,,4107021.0,,,,164886022.0,118173623.0,,,,,,4871551.0,,,,,0.001,95000000.0,43579557.0,43579557.0,43580.0,1866229.0,,,,,,10460047.0,,394254.0,,2196244.0,460276.0,,,,,-21322.0,,,,,,,,,,,,,653266.0,,,,,,,,,,,,,157192.0,,,,,,,,,1154567.0,0.04,,0.04,,,,,,,3368430.0,,,,,,,,,,,,,,,,,,0.0,812741.0,,,,4138356.0,,,,,2132850.0,,,,-372932.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2798916.0,,-78472.0,,,,,,36399386.0,,,,0.0,791.0,,,,,,,,,,16722043.0,164886022.0,16564851.0,,,,,,,,,,,,,,,,,,,,,,,,-77681.0,,,3959267.0,,,1927825.0,2210531.0,,,,,,,,,,,,,,106311.0,,,,,-77681.0,,,,,,,81958.0,,,,,,,,,,0.0,5000000.0,0.0,0.0,0.0,,,,,,,,,,,,,1759918.0,,6022326.0,,233139.0,,,,,,,,,,,,108852943.0,,14598403.0,,881945.0,,,,,,,148163979.0,,,,,,,,,,3265640.0,,,,,43571590.0,,43571590.0,
