end,filed,form,Name,Ticker,CIK,Currency,AccountsAndOtherReceivablesNetCurrent,AccountsPayableCurrent,AccretionAmortizationOfDiscountsAndPremiumsInvestments,AccruedLiabilitiesCurrent,AccruedProfessionalFeesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapitalCommonStock,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AllocatedShareBasedCompensationExpense,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,AreaOfLand,Assets,AssetsCurrent,AvailableForSaleSecuritiesDebtMaturitiesNextRollingTwelveMonthsFairValue,AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,AvailableForSaleSecuritiesDebtSecurities,AvailableForSaleSecuritiesDebtSecuritiesCurrent,AvailableForSaleSecuritiesDebtSecuritiesNoncurrent,AvailableForSaleSecuritiesGrossRealizedGainLossNet,AvailableForSaleSecuritiesGrossRealizedLosses,CapitalExpendituresIncurredButNotYetPaid,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsFairValueDisclosure,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CommitmentsAndContingencies,CommonStockCapitalSharesReservedForFutureIssuance,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ComprehensiveIncomeNetOfTax,ConversionOfStockAmountIssued1,CurrentForeignTaxExpenseBenefit,DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPosition12MonthsOrLonger,DeferredIncomeTaxLiabilities,DeferredTaxAssetsGross,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOther,DeferredTaxAssetsTaxCreditCarryforwards,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccruals,DeferredTaxAssetsValuationAllowance,DeferredTaxLiabilitiesLeasingArrangements,DepreciationDepletionAndAmortization,DerivativeLiabilitiesCurrent,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EffectiveIncomeTaxRateReconciliationTaxCredits,EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,EmployeeRelatedLiabilitiesCurrent,FairValueAssetsLevel1ToLevel2TransfersAmount,FairValueAssetsLevel2ToLevel1TransfersAmount,FairValueLiabilitiesLevel1ToLevel2TransfersAmount,FairValueLiabilitiesLevel2ToLevel1TransfersAmount,FairValueMeasurementWithUnobservableInputsReconciliationLiabilityTransfersIntoLevel3,FairValueMeasurementWithUnobservableInputsReconciliationLiabilityTransfersOutOfLevel3,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetTransfersIntoLevel3,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetTransfersOutOfLevel3,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityPurchasesSalesIssuancesSettlements,FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisUnobservableInputsReconciliationIssues,GeneralAndAdministrativeExpense,HeldToMaturitySecuritiesFairValue,ImpairmentOfLongLivedAssetsToBeDisposedOf,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncreaseDecreaseInOtherOperatingAssets,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IntangibleAssetsNetExcludingGoodwill,InvestmentIncomeInterest,Investments,LesseeOperatingLeaseDiscountRate,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueAfterYearFive,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearFive,LesseeOperatingLeaseLiabilityPaymentsDueYearFour,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LongTermInvestments,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NumberOfOperatingSegments,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseExpense,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeasePayments,OperatingLeaseRightOfUseAsset,OperatingLeaseWeightedAverageDiscountRatePercent,OtherAssetsNoncurrent,OtherComprehensiveIncomeAvailableforsaleSecuritiesAdjustmentNetOfTaxPortionAttributableToParent,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,OtherComprehensiveIncomeLossBeforeTaxPortionAttributableToParent,OtherLiabilitiesNoncurrent,OtherNonoperatingIncomeExpense,OtherThanTemporaryImpairmentLossDebtSecuritiesAvailableForSale,PaymentOfFinancingAndStockIssuanceCosts,PaymentsForProceedsFromInvestments,PaymentsForTenantImprovements,PaymentsToAcquireInProcessResearchAndDevelopment,PaymentsToAcquireInvestments,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockLiquidationPreferenceValue,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseAndOtherAssetsCurrent,ProceedsFromIssuanceInitialPublicOffering,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfPreferredStockAndPreferenceStock,ProceedsFromIssuanceOfPrivatePlacement,ProceedsFromIssuanceOfRedeemableConvertiblePreferredStock,ProceedsFromIssuanceOfSharesUnderIncentiveAndShareBasedCompensationPlansIncludingStockOptions,ProceedsFromMaturitiesPrepaymentsAndCallsOfAvailableForSaleSecurities,ProceedsFromRelatedPartyDebt,ProfitLoss,PropertyPlantAndEquipmentNet,ReclassificationsOfTemporaryToPermanentEquity,ResearchAndDevelopmentExpense,ResearchAndDevelopmentExpenseExcludingAcquiredInProcessCost,ResearchAndDevelopmentInProcess,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability,ShareBasedCompensation,ShareBasedGoodsAndNonemployeeServicesTransactionModificationOfTermsIncrementalCompensationCost,ShortTermInvestments,ShortTermLeaseCommitmentAmount,StockholdersEquity,StockholdersEquityNoteStockSplitConversionRatio1,StockIssuedDuringPeriodValueEmployeeStockPurchasePlan,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueStockOptionsExercised,TenantImprovements,TreasuryStockCommonShares,UndistributedEarningsOfForeignSubsidiaries,UnrecognizedTaxBenefits,UnrecognizedTaxBenefitsDecreasesResultingFromPriorPeriodTaxPositions,UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued,UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions,UnrecognizedTaxBenefitsThatWouldImpactEffectiveTaxRate,ValuationAllowanceDeferredTaxAssetChangeInAmount,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,AccountsReceivableNetCurrent,AdvertisingExpense,EffectiveIncomeTaxRateReconciliationOtherReconcilingItemsPercent,FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisWithUnobservableInputs,FiniteLivedIntangibleAssetsAccumulatedAmortization,FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,FiniteLivedIntangibleAssetsGross,FiniteLivedIntangibleAssetsNet,IncreaseDecreaseInInventories,IncreaseDecreaseInOperatingLeaseLiability,InventoryFinishedGoods,InventoryNet,InventoryRawMaterialsAndSupplies,InventoryWorkInProcess,RestrictedCashAndCashEquivalents,RestrictedCashEquivalents,Revenues
2019-06-30,2019-08-28,10-Q,"Mirum Pharmaceuticals, Inc.",MIRM,CIK0001759425,USD,,2348000.0,,8539000.0,922000.0,43000.0,28000.0,1893000.0,1641000.0,1641000.0,,,104266000.0,84858000.0,,,,42375000.0,16108000.0,0.0,,,41817000.0,31651000.0,41817000.0,,,18148373.0,0.0001,180000000.0,1161718.0,705273.0,1000.0,-13529000.0,,,,,,,,,,,,,,,,-5.31,,,,,,,759000.0,0.0,0.0,0.0,0.0,,,,,,,2445000.0,,,,-13557000.0,,0.0,,,,,468000.0,,0.08,1727000.0,,,252000.0,460000.0,448000.0,436000.0,116000.0,266000.0,12390000.0,104266000.0,11108000.0,16108000.0,,,,-13557000.0,,14034000.0,-14034000.0,100000.0,1461000.0,221000.0,1240000.0,0.0,969000.0,,1871000.0,46000.0,-18000.0,28000.0,42000.0,9000.0,0.0,,,,,,,,,,,,,666000.0,,,,,,,,,,460000.0,,11589000.0,11589000.0,,-36862000.0,,,,,42375000.0,,-34940000.0,,,,,400000.0,456445.0,,,,,,,,2551822.0,,,,,,,,,,,,,,,,,,,,,,
2019-09-30,2019-11-06,10-Q,"Mirum Pharmaceuticals, Inc.",MIRM,CIK0001759425,USD,,2665000.0,,7912000.0,1099000.0,100000.0,98000.0,198052000.0,2144000.0,2144000.0,,,158273000.0,129317000.0,,95445000.0,122745000.0,95445000.0,27300000.0,0.0,,,30814000.0,28716000.0,30814000.0,,0.0,4979255.0,0.0001,200000000.0,22989987.0,22566940.0,2000.0,-15017000.0,,,,,,,,,,,,,,,,-0.84,,,,,,,1294000.0,0.0,0.0,0.0,0.0,,,,,,,3708000.0,,,,-15087000.0,,0.0,,,,,785000.0,,0.08,1683000.0,,,215000.0,461000.0,448000.0,436000.0,108000.0,227000.0,12070000.0,158273000.0,10909000.0,27300000.0,,,,-15087000.0,,15867000.0,-15867000.0,100000.0,1456000.0,332000.0,1124000.0,,941000.0,,84000.0,77000.0,-7000.0,70000.0,37000.0,-5000.0,0.0,,,,,,,0.0,0.0001,10000000.0,0.0,0.0,0.0,3058000.0,,,,,,,,,,631000.0,6990000.0,12159000.0,12159000.0,,-51949000.0,,,,,95445000.0,400000.0,146203000.0,,,67200000.0,,,,,,,,,,,17996065.0,,,,,,,,,,,,,,,,,,,,,,
2019-12-31,2020-03-12,10-K,"Mirum Pharmaceuticals, Inc.",MIRM,CIK0001759425,USD,,3351000.0,326000.0,9328000.0,777000.0,100000.0,129000.0,200119000.0,6070000.0,6070000.0,3756461.0,,146712000.0,119363000.0,,104690000.0,127982000.0,104690000.0,23292000.0,0.0,,,11970000.0,10621000.0,11970000.0,-39993000.0,0.0,4979255.0,0.0001,200000000.0,22989987.0,22600338.0,2000.0,-52424000.0,119826000.0,21000.0,0.0,696000.0,19524000.0,0.0,9486000.0,0.0,4378000.0,989000.0,364000.0,18828000.0,468000.0,139000.0,0.0,-4.58,-0.0003,0.21,-0.2595,-0.0162,0.0732,-27000.0,2216000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,11752000.0,,,-52654000.0,-52532000.0,122000.0,21000.0,21000.0,160000.0,2691000.0,,2232000.0,,,4505000.0,230000.0,674000.0,928000.0,918000.0,890000.0,865000.0,,857000.0,16363000.0,146712000.0,13076000.0,23292000.0,127177000.0,-127781000.0,-39362000.0,-52553000.0,1.0,54743000.0,-54743000.0,300000.0,3648000.0,397000.0,3251000.0,170000.0,2361000.0,0.08,324000.0,156000.0,-27000.0,129000.0,36000.0,-21000.0,0.0,0.0,,1231000.0,0.0,152000000.0,281000.0,0.0,0.0001,10000000.0,0.0,0.0,0.0,2703000.0,67200000.0,0.0,59977000.0,0.0,,0.0,24500000.0,0.0,-52553000.0,1372000.0,6990000.0,,42991000.0,0.0,-69901000.0,,3700000.0,6070000.0,,104690000.0,,130349000.0,,,67200000.0,,,,0.0,1490000.0,20000.0,0.0,1394000.0,1500000.0,13600000.0,11486367.0,,,,,,,,,,,,,,,,,,,,,,
2020-03-31,2020-05-07,10-Q,"Mirum Pharmaceuticals, Inc.",MIRM,CIK0001759425,USD,,3265000.0,52000.0,9772000.0,812000.0,,-24000.0,247350000.0,2573000.0,2573000.0,4793113.0,,172803000.0,162436000.0,,85863000.0,94026000.0,87496000.0,6530000.0,0.0,,,72035000.0,70659000.0,72035000.0,60065000.0,0.0,7108653.0,0.0001,200000000.0,25389987.0,25033736.0,3000.0,-21463000.0,,,0.0,,,,,,,,,,,73000.0,,-0.86,,,,,,-4000.0,1202000.0,,,,,,,,,0.0,0.0,4692000.0,,,,-21306000.0,,4000.0,,0.0,158000.0,,749000.0,,,4398000.0,,,928000.0,918000.0,890000.0,865000.0,567000.0,784000.0,16685000.0,172803000.0,13548000.0,6530000.0,44659000.0,33761000.0,-18351000.0,-21310000.0,,22032000.0,-22032000.0,200000.0,3614000.0,511000.0,3103000.0,107000.0,2280000.0,0.08,160000.0,-149000.0,-4000.0,-153000.0,34000.0,-23000.0,0.0,,,0.0,,0.0,98000.0,0.0,0.0001,10000000.0,0.0,0.0,0.0,2905000.0,44659000.0,44659000.0,,,,0.0,29500000.0,,-21310000.0,1397000.0,,,17340000.0,,-91211000.0,,0.0,2573000.0,,87496000.0,,156118000.0,,,44659000.0,,,,,,,,,,,24704651.0,,,,,,,,,,,,,,,,,,,,,,
2020-06-30,2020-08-06,10-Q,"Mirum Pharmaceuticals, Inc.",MIRM,CIK0001759425,USD,,3024000.0,,13026000.0,918000.0,,318000.0,250349000.0,2974000.0,2974000.0,,,155766000.0,152075000.0,,65398000.0,66294000.0,66294000.0,,0.0,,,83042000.0,81283000.0,83042000.0,,0.0,7104450.0,0.0001,200000000.0,25394190.0,25071337.0,3000.0,-22909000.0,,,0.0,,,,,,,,,,,,,-0.93,,,,,,,2386000.0,,,,,,,,,,0.0,5042000.0,,,,-23248000.0,,3000.0,,,,,405000.0,,,4188000.0,,865000.0,230000.0,928000.0,918000.0,890000.0,357000.0,711000.0,19558000.0,155766000.0,16580000.0,0.0,,,,-23251000.0,,23597000.0,-23597000.0,200000.0,3477000.0,530000.0,2947000.0,,2107000.0,0.08,161000.0,339000.0,3000.0,342000.0,31000.0,-56000.0,0.0,,,,,,,0.0,0.0001,10000000.0,0.0,0.0,0.0,2739000.0,,,,,,,,,,1423000.0,,,18555000.0,,-114462000.0,0.0,,,,66294000.0,,136208000.0,,,,25000.0,,,,,,,,,,25056123.0,,,,,,,,,,,,,,,,,,,,,,
2020-09-30,2020-11-12,10-Q,"Mirum Pharmaceuticals, Inc.",MIRM,CIK0001759425,USD,,5177000.0,,12999000.0,1334000.0,,172000.0,256048000.0,3428000.0,3428000.0,,,141865000.0,138151000.0,,84680000.0,84971000.0,84971000.0,,0.0,,,48778000.0,46243000.0,48778000.0,,0.0,7097008.0,0.0001,200000000.0,25500340.0,25210885.0,3000.0,-21652000.0,,,0.0,,,,,,,,,,,,,-0.86,,,,,,,3608000.0,,,,,,,,,,0.0,5732000.0,,,,-21509000.0,,-3000.0,,,,,237000.0,,,4050000.0,,866000.0,230000.0,929000.0,920000.0,892000.0,213000.0,646000.0,21610000.0,141865000.0,18792000.0,0.0,,,,-21506000.0,,21716000.0,-21716000.0,200000.0,3404000.0,616000.0,2788000.0,,2029000.0,0.08,336000.0,-151000.0,5000.0,-146000.0,30000.0,-30000.0,0.0,,,,,,,0.0,0.0001,10000000.0,0.0,0.0,0.0,4402000.0,,,,,,,,,,1349000.0,,,15984000.0,,-135968000.0,0.0,,,,84971000.0,,120255000.0,,,,27000.0,,,,,,,,,,25132916.0,,,,,,,,,,,,,,,,,,,,,,
2020-12-31,2021-03-09,10-K,"Mirum Pharmaceuticals, Inc.",MIRM,CIK0001759425,USD,0.0,3151000.0,72000.0,13411000.0,2157000.0,300000.0,83000.0,345180000.0,12554000.0,12554000.0,5903227.0,,240864000.0,236350000.0,,,,89734000.0,,0.0,,,142086000.0,139779000.0,142086000.0,130116000.0,0.0,8343673.0,0.0001,200000000.0,30032600.0,29776544.0,3000.0,-103316000.0,0.0,6000000.0,0.0,569000.0,47218000.0,0.0,26122000.0,,11294000.0,2769000.0,812000.0,46649000.0,385000.0,305000.0,1264000.0,-4.09,-0.0001,0.21,-0.2696,0.0042,0.0642,29000.0,4801000.0,,,,,,,,,0.0,0.0,22691000.0,,0.0,-103371000.0,-103264000.0,107000.0,6000.0,11000.0,-954000.0,1827000.0,0.0,1559000.0,,,3844000.0,,869000.0,230000.0,930000.0,922000.0,893000.0,,581000.0,68769000.0,240864000.0,18462000.0,0.0,181288000.0,37874000.0,-89075000.0,-103270000.0,1.0,104296000.0,-104296000.0,600000.0,3263000.0,636000.0,2627000.0,576000.0,1949000.0,0.08,1272000.0,-75000.0,29000.0,-46000.0,29000.0,-192000.0,0.0,158000.0,,0.0,,74562000.0,225000.0,0.0,0.0001,10000000.0,0.0,0.0,0.0,4530000.0,121087000.0,,0.0,10000000.0,,784000.0,85900000.0,,-103270000.0,1293000.0,,,81605000.0,,-173171000.0,,0.0,12554000.0,,89734000.0,,172095000.0,,456000.0,,328000.0,,,0.0,3933000.0,17000.0,0.0,2460000.0,3600000.0,27800000.0,25251968.0,0.0,600000.0,0.0,1264000.0,,,,,,,,,,0.0,-385000.0,,0.0,,,,0.0,0.0
2021-03-31,2021-05-06,10-Q,"Mirum Pharmaceuticals, Inc.",MIRM,CIK0001759425,USD,,5658000.0,-6000.0,27781000.0,2822000.0,,0.0,357583000.0,5285000.0,5285000.0,6746081.0,,222241000.0,217755000.0,,,,122436000.0,,0.0,,,90677000.0,89221000.0,90677000.0,-51409000.0,0.0,9570594.0,0.0001,200000000.0,30420789.0,30198129.0,3000.0,-50615000.0,,,0.0,,,,,,,,,,,90000.0,930000.0,-1.68,,,,,,-9000.0,3039000.0,,,,,,,,,334000.0,-334000.0,9479000.0,,,,-50527000.0,,5000.0,,160000.0,112000.0,,149000.0,,,3622000.0,,891000.0,,230000.0,928000.0,920000.0,653000.0,517000.0,88358000.0,222241000.0,35022000.0,,6594000.0,-32784000.0,-25210000.0,-50532000.0,1.0,47613000.0,-47613000.0,200000.0,3105000.0,653000.0,2452000.0,212000.0,1854000.0,0.08,1426000.0,-74000.0,-9000.0,-83000.0,24000.0,-16000.0,0.0,,,,,83381000.0,3000.0,,0.0001,10000000.0,0.0,0.0,0.0,4642000.0,6914000.0,,,,,80000.0,48600000.0,,-50532000.0,1206000.0,,,38134000.0,,-223703000.0,,,5285000.0,300000.0,122436000.0,,133883000.0,,,7038000.0,80000.0,,,,,,,,,,30105017.0,,,,,,,,,,,,,,,,,,,,,,
2021-06-30,2021-08-05,10-Q,"Mirum Pharmaceuticals, Inc.",MIRM,CIK0001759425,USD,,5380000.0,,20775000.0,3459000.0,,-13000.0,363344000.0,4823000.0,4823000.0,,,247668000.0,228366000.0,131913000.0,,,131913000.0,14990000.0,0.0,,,91938000.0,84081000.0,91938000.0,,,9484950.0,0.0001,200000000.0,30506433.0,30317173.0,3000.0,-43907000.0,,,0.0,,,,,,,,,,,,2202000.0,-1.45,,,,,,,4530000.0,,,,,,,,,,1272000.0,13353000.0,146903000.0,,,-43883000.0,,11000.0,,,,,80000.0,,,3398000.0,,888000.0,,232000.0,925000.0,916000.0,437000.0,456000.0,151931000.0,247668000.0,29028000.0,14990000.0,,,,-43894000.0,,48401000.0,-37401000.0,200000.0,2942000.0,671000.0,2271000.0,,1758000.0,0.08,1427000.0,-16000.0,3000.0,-13000.0,22000.0,-514000.0,,,65000000.0,,,,,,0.0001,10000000.0,0.0,0.0,,4515000.0,,,,,,,,,,1127000.0,,,35048000.0,,-267597000.0,11000000.0,,,,131913000.0,,95737000.0,,643000.0,,295000.0,,,,,,,,,,30274749.0,,,,,,,,,,,,,,,,,,,,,,
2021-09-30,2021-11-15,10-Q,"Mirum Pharmaceuticals, Inc.",MIRM,CIK0001759425,USD,400000.0,5003000.0,,43847000.0,4462000.0,,-6000.0,371104000.0,7415000.0,7415000.0,,,235167000.0,196805000.0,134190000.0,,,134190000.0,14997000.0,0.0,,,55844000.0,52509000.0,55844000.0,,,9429216.0,0.0001,200000000.0,30562167.0,30406303.0,3000.0,-47101000.0,,,0.0,,,,,,,,,,,,847000.0,-1.55,,,,,,,6715000.0,,,,,,,,,,-1355000.0,17353000.0,149187000.0,,,-47099000.0,,9000.0,,,,19000000.0,72000.0,,,3178000.0,,888000.0,,230000.0,925000.0,916000.0,219000.0,400000.0,178771000.0,235167000.0,50387000.0,14997000.0,,,,-47108000.0,,47824000.0,-42824000.0,200000.0,2778000.0,690000.0,2088000.0,,1664000.0,0.08,1641000.0,7000.0,0.0,7000.0,19000.0,-35000.0,,,,,,,,,0.0001,10000000.0,0.0,0.0,0.0,6371000.0,,,,,,,,,,1060000.0,,,30471000.0,,-314705000.0,5000000.0,,,,134190000.0,,56396000.0,,,,345000.0,,,,,,,,,,30367727.0,,,,,,,,,,,,,,,,,,,,,,
