end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableCurrent,AccountsReceivableNetCurrent,AccountsReceivableNetNoncurrent,AccretionExpense,AccruedEmployeeBenefitsCurrent,AccruedLiabilitiesCurrent,AccruedProfessionalFeesCurrent,AccruedRentCurrent,AccruedRoyaltiesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapital,AdditionalPaidInCapitalCommonStock,AdjustmentForAmortization,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationAndExerciseOfStockOptions,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,AllocatedShareBasedCompensationExpense,AllowanceForDoubtfulAccountsReceivable,AmortizationOfIntangibleAssets,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,Assets,AssetsCurrent,AssetsFairValueAdjustment,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedAssets,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCashAndEquivalents,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentLiabilitiesAccountsPayable,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentLiabilitiesOther,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedIntangibleAssetsOtherThanGoodwill,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedLiabilities,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedPropertyPlantAndEquipment,BusinessCombinationRecognizedIdentifiableAssetsAcquiredGoodwillAndLiabilitiesAssumedNet,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashPeriodIncreaseDecrease,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,ClassOfWarrantOrRightOutstanding,CommitmentsAndContingencies,CommonStockCapitalSharesReservedForFutureIssuance,CommonStockNoParValue,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockSharesSubscriptions,CommonStockValue,ComprehensiveIncomeNetOfTax,ContractWithCustomerAssetNet,ContractWithCustomerLiability,ContractWithCustomerLiabilityCurrent,ContractWithCustomerLiabilityNoncurrent,ConvertibleDebtCurrent,CostOfGoodsAndServicesSold,DebtInstrumentConvertibleBeneficialConversionFeature,DeferredCompensationShareBasedArrangementsLiabilityCurrent,DeferredRentCreditCurrent,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOperatingLossCarryforwardsDomestic,DeferredTaxAssetsOther,DeferredTaxAssetsTaxCreditCarryforwards,DeferredTaxAssetsTaxCreditCarryforwardsResearch,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,DeferredTaxAssetsValuationAllowance,Depreciation,DerivativeGainLossOnDerivativeNet,DerivativeLiabilitiesCurrent,DerivativeLiabilitiesNoncurrent,DilutiveSecurities,DividendsCommonStock,DueToRelatedPartiesCurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectOfExchangeRateOnCashAndCashEquivalents,EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,FairValueAdjustmentOfWarrants,FiniteLivedIntangibleAssetsAccumulatedAmortization,FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear,FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,FiniteLivedIntangibleAssetsGross,FiniteLivedIntangibleAssetsNet,ForeignCurrencyTransactionGainLossBeforeTax,ForeignCurrencyTransactionGainLossUnrealized,GainLossOnSaleOfPropertyPlantEquipment,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,Goodwill,GoodwillForeignCurrencyTranslationGainLoss,GoodwillPurchaseAccountingAdjustments,GrossProfit,ImpairmentOfIntangibleAssetsFinitelived,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationChangeInEnactedTaxRate,IncomeTaxReconciliationForeignIncomeTaxRateDifferential,IncomeTaxReconciliationNondeductibleExpenseShareBasedCompensationCost,IncomeTaxReconciliationPriorYearIncomeTaxes,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsPayableTrade,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInContractWithCustomerLiability,IncreaseDecreaseInDeferredCharges,IncreaseDecreaseInInventories,IncreaseDecreaseInOtherCurrentAssets,IncreaseDecreaseInOtherOperatingAssets,IncreaseDecreaseInOtherReceivables,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInPrepaidExpense,IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,IntangibleAssetsNetExcludingGoodwill,InterestAndOtherIncome,InterestExpense,InterestPaid,InterestPaidNet,InventoryFinishedGoods,InventoryGross,InventoryNet,InventoryRawMaterials,InventoryValuationReserves,InventoryWorkInProcess,InventoryWriteDown,LandSubjectToGroundLeases,LegalFees,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearFive,LesseeOperatingLeaseLiabilityPaymentsDueYearFour,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilityForUncertainTaxPositionsCurrent,LitigationReserveCurrent,LossContingencyDamagesSoughtValue,MarketingAndAdvertisingExpense,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,NetIncomeLossAvailableToCommonStockholdersDiluted,NoncashOrPartNoncashAcquisitionNetNonmonetaryAssetsAcquiredLiabilitiesAssumed1,NonoperatingIncomeExpense,NotesPayableCurrent,NumberOfOperatingSegments,NumberOfReportableSegments,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseCost,OperatingLeaseExpense,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeasePayments,OperatingLeaseRightOfUseAsset,OperatingLeaseRightOfUseAssetAmortizationExpense,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFiveYears,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsDueThereafter,OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,OperatingLeasesRentExpenseNet,OperatingLeaseWeightedAverageDiscountRatePercent,OtherAccruedLiabilitiesCurrent,OtherAssets,OtherAssetsCurrent,OtherAssetsNoncurrent,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,OtherNonoperatingIncome,OtherNonoperatingIncomeExpense,OtherReceivablesNetCurrent,PaymentsForProceedsFromLoansAndLeases,PaymentsForProceedsFromShortTermInvestments,PaymentsOfStockIssuanceCosts,PaymentsToAcquireBusinessesNetOfCashAcquired,PaymentsToAcquirePropertyPlantAndEquipment,PaymentsToDevelopSoftware,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PrepaidExpenseAndOtherAssetsCurrent,PrepaidExpenseCurrent,ProceedsFromConvertibleDebt,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfPrivatePlacement,ProceedsFromIssuanceOfWarrants,ProceedsFromNotesPayable,ProceedsFromSaleOfPropertyPlantAndEquipment,ProceedsFromSaleOfShortTermInvestments,ProceedsFromWarrantExercises,ProceedsFromWarrantExercises,ProfessionalFees,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,ProvisionForDoubtfulAccounts,RepaymentsOfNotesPayable,ResearchAndDevelopmentExpense,RestructuringReserveCurrent,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,RevenueFromContractWithCustomerExcludingAssessedTax,SalariesAndWages,SaleOfStockPricePerShare,SellingGeneralAndAdministrativeExpense,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExpirationsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,SharebasedCompensationArrangementBySharebasedPaymentAwardCompensationCost1,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,ShortTermInvestments,StockholdersEquity,StockholdersEquityNoteStockSplitConversionRatio1,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueRestrictedStockAwardGross,StockIssuedDuringPeriodValueShareBasedCompensation,StockIssuedDuringPeriodValueStockOptionsExercised,TravelAndEntertainmentExpense,WarrantsAndRightsOutstanding,WeightedAverageNumberDilutedSharesOutstandingAdjustment,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic,DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,OperatingLossCarryforwards,StockIssuedDuringPeriodValueIssuedForServices
2015-03-31,2015-06-29,10-K,"HELIUS MEDICAL TECHNOLOGIES, INC.",HSDT,CIK0001610853,USD,1197804.0,,8833.0,,,,,,,,,-971640.0,2434552.0,,,,,,,,,,1216347.0,1216347.0,,,,,,,,,,,418893.0,402925.0,,,,,,,,,,,63104788.0,63104788.0,39545.0,16358093.0,-10809957.0,,,,,0.0,,176488.0,,,,,,,,,,,-739375.0,,1581444.0,,,,-0.17,-0.17,-0.17,,-380518.0,,,,,,,,,,,,,865916.0,598929.0,,0.0,5308371.0,,,,,,,,,,,0.0,,,,,,,979040.0,979040.0,8945.0,,,,,,,,,110873.0,,,20074.0,176488.0,11144.0,,,,,,,,,,1478766.0,,,,,,,,,2779248.0,1216347.0,1197804.0,,,,774400.0,7482728.0,,-378000.0,,-6321285.0,,-9838317.0,,,,-29873.0,0.0,,,,-9808444.0,,,,,,,,,,,,,,,,,,,,,0.0,,-971640.0,-971640.0,,,,0.0,378000.0,-379806.0,,,,,,,,,410621.0,632076.0,6637203.0,39545.0,,0.0,,,,0.0,14136.0,,,,,0.0,4500073.0,,-19423451.0,,,993400.0,,,2340876.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,378000.0,-1562901.0,,,1000100.0,,,,,272338.0,,,57048406.0,57048406.0,57048406.0,,,
2015-06-30,2015-08-14,10-Q,"HELIUS MEDICAL TECHNOLOGIES, INC.",HSDT,CIK0001610853,USD,1583499.0,,24231.0,,,,,,,,,-931014.0,2053907.0,,,,,,,,,,1430339.0,1430339.0,,,,,,,,,,,971863.0,552970.0,,,,,,,,,,,,64303924.0,0.0,18296368.0,-2513741.0,,,,,,,,,,,,,,,,,,512784.0,,2255499.0,,,,,-0.04,,,-73714.0,,,,,,,,,,,,,-81425.0,-115638.0,,,1464849.0,,,,,,,,,,,0.0,,,,,,,382844.0,,15264.0,,,,,,,,,22205.0,,,0.0,53.0,0.0,,,,,,,,,,293736.0,,,,,,,,,3838998.0,1430339.0,1583499.0,,,,308213.0,2394684.0,,378000.0,,-2146000.0,,-2554367.0,,,,431306.0,,,,2985673.0,-2985673.0,,,,,,,,,,,,,,,,,,,,,,,40626.0,40626.0,,,,,-378000.0,124877.0,,,,,,,,,434245.0,0.0,2519561.0,,495954.0,,,,,0.0,0.0,,,,,,1520824.0,,-21827920.0,,,492427.0,,,460138.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-2408659.0,,,,,,,11926.0,95867.0,,,,63722378.0,,,,
2015-09-30,2015-11-16,10-Q,"HELIUS MEDICAL TECHNOLOGIES, INC.",HSDT,CIK0001610853,USD,1140904.0,,115672.0,,,,,,,,,-1498533.0,1823730.0,,,,,,,,,,719108.0,719108.0,,,,,,,,,,,192256.0,,,,,,,,,,,,,64524320.0,0.0,18576905.0,1217893.0,,,,,,,,,,,,,,,,,,1894305.0,,397763.0,,,,0.03,0.02,0.03,,,,,,,,,,,,,,,588978.0,,,,724141.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27801.0,0.0,,,,,,,,,,,205310.0,,,,,,,,,1859514.0,719108.0,1461751.0,,,,240368.0,,,,,,,1785412.0,,,,2511084.0,200000.0,,,725672.0,-725672.0,,,,,,,,,,,,,,,,,,,,,,,-567519.0,,,,,,,,,,,,,,,,411180.0,,,,,,,,,,,,,,,,1531.0,,-20042508.0,,,174351.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-1140406.0,,,,,,,,31803.0,,,69121373.0,64408500.0,64408500.0,,,
2015-12-31,2016-02-16,10-Q,"HELIUS MEDICAL TECHNOLOGIES, INC.",HSDT,CIK0001610853,USD,1413579.0,,121586.0,,,,,,,,,-1862329.0,2155199.0,,,,,,,,,,5255498.0,5255498.0,,,,,,,,,,4350000.0,4350350.0,,,,,,,,,,,,,66637653.0,0.0,20125864.0,-2796231.0,,,,,,,,,,,,,,,,,,-293698.0,,898128.0,,,,-0.04,,-0.04,,,,,,,,,,,,,,,337593.0,,,268334.0,30369.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122101.0,26108.0,,,,,,,,,,,761752.0,,,,,,,,,7311707.0,5255498.0,6413579.0,,,,161594.0,,,,,,,-2432435.0,,,,408222.0,,,,,-2840657.0,,,,,,,,,,,,,,,,,,,,,,,-363796.0,,,,,,,,,,,,,,,,783562.0,,,,,,,,,,,,,,,,1291605.0,,-22474943.0,,,315049.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-2056209.0,,,,,,,,118155.0,,,64958069.0,,64958069.0,,,
2016-03-31,2016-06-28,10-K,"HELIUS MEDICAL TECHNOLOGIES, INC.",HSDT,CIK0001610853,USD,2181154.0,,399106.0,,34131.0,,,,,,,-999398.0,2940539.0,2940539.0,,,2030514.0,141100.0,2030514.0,,,18848369.0,4040722.0,4040722.0,,,,,,,,,,2644000.0,2643937.0,518631.0,,,,,,0.0,,,,,72193209.0,72193209.0,0.0,24347930.0,-9876959.0,,,,,,,,,,4915000.0,,609000.0,,,1725000.0,7249000.0,,2052015.0,1725760.0,1725760.0,0.0,,,-0.15000000000000002,,-0.16999999999999998,0.34,69590.0,,,-275235.0,,,,,,,,,,-882716.0,-659766.0,,268334.0,7605155.0,,,,,,-5132611.0,-6882812.0,-1749201.0,-6881812.0,,0.0,4791000.0,-147000.0,100000.0,419000.0,-2164000.0,,847413.0,,660979.0,,,,,,,,-201341.0,91644.0,,,103330.0,46920.0,1651.0,,,,,,,,,,,,,,,,,,,4056914.0,4040722.0,4056914.0,,,,,9691336.0,9691336.0,378000.0,378000.0,-7937412.0,-9620295.0,-10712132.0,-10712132.0,-11868134.0,,1520552.0,,,,12232684.0,-12232684.0,,,,,,,,,,,,,,,,,,,,,495415.0,,835173.0,835173.0,,-20411.0,,,-378000.0,141000.0,,,,,,,,997679.0,502264.0,2000000.0,7777910.0,,,200000.0,,378000.0,,54426.0,,,,,,200000.0,4627529.0,,-26305263.0,,,,,,2030514.0,,,,,,19832.0,,,,,,,1581000.0,,1335072.0,5.4,,,,,,,,,,,,0.0,-15000.0,,,1731667.0,,,,42500.0,,,0.0,138853453.0,,138349473.0,,,
2016-06-30,2016-08-15,10-Q,"HELIUS MEDICAL TECHNOLOGIES, INC.",HSDT,CIK0001610853,USD,1036766.0,,532359.0,,,,,,,,,-1092940.0,4669135.0,,,,,,277000.0,,,,9096151.0,9096151.0,,,,,,,,,,7973000.0,7973437.0,5329500.0,,,,,,,,,,,84323934.0,84323934.0,,30569600.0,-3178000.0,,,,,,,,,,,,,,,,,,-1309000.0,3303277.0,,,,,,0.04,,,-93543.0,,,,,,,,,,,,,219000.0,0.0,,,1450000.0,,,,,,,,,,,0.0,,,,,,,-648973.0,,133253.0,,,,,,,,,88091.0,,,110000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,4340043.0,9096151.0,4340043.0,,,,,7791672.0,,0.0,,-2368629.0,,-3084000.0,,,,-980000.0,,,,2104000.0,-2104000.0,,,,,,,,,,,,,,,,,,,,,0.0,,-94000.0,-93542.0,,,,,0.0,1508919.0,,,,,,,,,590355.0,,7902912.0,,,,,,,1397679.0,,,,,,,654000.0,,-29389687.0,,,,,,276730.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4756108.0,,,,,,,,,,,,81003020.0,,,,
2016-09-30,2016-11-14,10-Q,"HELIUS MEDICAL TECHNOLOGIES, INC.",HSDT,CIK0001610853,USD,1446415.0,,170095.0,,,,,,,,,-1265575.0,5085499.0,,,,,,648000.0,,,,6801989.0,6801989.0,,,,,,,,,,6173000.0,6172564.0,,,,,,,0.0,,,,,,84534684.0,,30897064.0,-3159000.0,,,,,,,,,,,,,,,,,,288000.0,3014902.0,,,,,-0.04,-0.04,-0.04,,,,,,,,,,,,,,,115000.0,,,,1980000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,,,,,,,,,,,,,,,,,,,,,4461317.0,6801989.0,4461317.0,,,,,,,,,,,-2987000.0,,,,404000.0,,,,3391000.0,-3391000.0,,,,,,,,,,,,,,,,,,,,,0.0,,-172000.0,,,,,,,,,,,,,,,,459330.0,,,,,,,,,,,,,,,,1411000.0,,-32376316.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2340672.0,,,,,,,,,,,85004192.0,,84366692.0,,,
2017-03-31,2017-05-16,10-Q,"HELIUS MEDICAL TECHNOLOGIES, INC.",HSDT,CIK0001610853,USD,4518237.0,,574602.0,,,,,,,,,-1732165.0,,6001261.0,,,241517.0,1239005.0,242000.0,,,,8599075.0,8580798.0,,,,,,,,,,7666000.0,7666164.0,4997509.0,,,4997000.0,,,,,,,,91246676.0,91246676.0,,38844767.0,-5682000.0,,,,,,,,,,,,,,,,,0.0,-516000.0,4989801.0,,0.0,0.0,,-0.32,,-0.32,,-115000.0,,977415.0,354.0,,,,,,,,,,-128000.0,-110000.0,,,2006000.0,,,,,,,,,,,,,,,,,1605000.0,2228268.0,,350000.0,623000.0,,,,,18000.0,,-85632.0,-86000.0,,,,,,,,,,,,,,10444.0,,,,,,,,,,9508038.0,8599075.0,9508038.0,,,,,,7976000.0,,0.0,,-2864000.0,-5678000.0,-5678000.0,-5678000.0,,-644000.0,,1.0,,5034000.0,-5034000.0,,,,,,,,,1198400.0,,239664.0,232680.0,225900.0,219252.0,246852.0,34052.0,,,,,,18277.0,-4000.0,-4532.0,,,,,,1239000.0,,0.0,,,,,,340032.0,,,9187000.0,,,,,,,,,,,,,,3028000.0,,-44022826.0,,,,,,242000.0,,6994168.0,1.17,,0.0,100000.0,,,,,0.0,,9693250.0,,9785000.0,1.21,,0.6,,,,,,,,7475376.0,,,-908963.0,,60000.0,,9186708.0,,,,,,0.0,17573966.0,,17573966.0,,,
2017-06-30,2017-08-11,10-Q,"HELIUS MEDICAL TECHNOLOGIES, INC.",HSDT,CIK0001610853,USD,,3826000.0,1288000.0,,,,395000.0,,,,,-1078000.0,,6136000.0,,,,,548000.0,,,,8629000.0,8496000.0,,,,,,,,,,6859000.0,,,,,,,,,,,,,95887913.0,95887913.0,,45086000.0,-5025000.0,,,,,,,,,,,,,,,,,0.0,1024000.0,3966000.0,,,,,-0.31,0.06,-0.31,,,,5400000.0,,,,,,,,,,,-723000.0,,,,1685000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8187000.0,8629000.0,8187000.0,,,,,,,,,,,-5679000.0,-5679000.0,-5679000.0,,301000.0,,,,5980000.0,-5980000.0,,,,,,,,,1198000.0,,240000.0,233000.0,226000.0,219000.0,246000.0,34000.0,,,,,,18000.0,654000.0,,,,,,,,,,,,,,,349000.0,,,,,,,,,,,,,,115000.0,,,4295000.0,,-49702000.0,,,,,,,,6472979.0,1.17,,,,,,,,,,8419.0,,13014177.0,1.48,,,,,,,,,,6451.0,,,442000.0,,,,,,,,,,,18304636.0,91523180.0,18304636.0,,,
2017-09-30,2017-11-09,10-Q,"HELIUS MEDICAL TECHNOLOGIES, INC.",HSDT,CIK0001610853,USD,,3637000.0,755000.0,,,,340000.0,,,,,188000.0,,6386000.0,,,,,674000.0,,,,3754000.0,3562000.0,,,,,,,,,,2617000.0,,,,,,,,,,,0.0,,96410413.0,96410413.0,,45917000.0,-11672000.0,,,,,,,,,,,,,,,,,7000.0,-5960000.0,9926000.0,,,,,-0.67,-0.13,-0.67,,,,7500000.0,,,,,,,,,,,-1008000.0,,,,2172000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13903000.0,3754000.0,13903000.0,,,,,,,,,,,-12938000.0,-12938000.0,-12938000.0,,-6968000.0,,,,5970000.0,-5970000.0,,,,,,,,,1274000.0,,260000.0,253000.0,246000.0,231000.0,279000.0,5000.0,,,,,,18000.0,1266000.0,,,,,,,,,,,,,,,190000.0,,,,,,,,,,,,,,174000.0,,,3798000.0,,-62640000.0,,,,,,,,7256311.0,1.22,,,,,,,,,,26468000.0,,13214177.0,1.54,,,,,,,,,,16850000.0,,,-10149000.0,,,,,,,,,,,19225057.0,,19225057.0,,,
