end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableCurrent,AccountsPayableCurrentAndNoncurrent,AccountsReceivableNet,AccountsReceivableNetCurrent,AccruedLiabilitiesCurrent,AccumulatedAmortizationOfOtherDeferredCosts,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapital,AdjustmentForAmortization,AdjustmentsToAdditionalPaidInCapitalOther,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AllowanceForDoubtfulAccountsReceivableCurrent,AmortizationOfDebtDiscountPremium,Assets,AssetsCurrent,AssetsNoncurrent,CapitalizedComputerSoftwareGross,CapitalizedComputerSoftwareNet,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,ClassOfWarrantOrRightOutstanding,CommonStockCapitalSharesReservedForFutureIssuance,CommonStockNoParValue,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ConcentrationRiskPercentage1,ConversionOfStockAmountIssued1,ConversionOfStockSharesConverted1,ConvertibleDebtCurrent,ConvertibleDebtFairValueDisclosures,ConvertibleNotesPayable,CostOfGoodsAndServicesSold,CostOfGoodsSold,CostsAndExpenses,DebtConversionConvertedInstrumentSharesIssued1,DebtInstrumentFaceAmount,DebtInstrumentIncreaseAccruedInterest,DebtInstrumentInterestRateStatedPercentage,DebtInstrumentUnamortizedDiscount,DecreaseInRestrictedCash,DeferredFinanceCostsNet,DeferredRevenueRevenueRecognized1,DeferredTaxAssetsGross,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsValuationAllowance,DeferredTaxAssetsValuationAllowanceCurrent,Depreciation,DerivativeGainLossOnDerivativeNet,DerivativeGainOnDerivative,DerivativeLiabilitiesCurrent,DividendsSharebasedCompensationStock,DueToOfficersOrStockholdersCurrent,DueToRelatedPartiesCurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EmbeddedDerivativeFairValueOfEmbeddedDerivativeLiability,EmployeeBenefitsAndShareBasedCompensation,EmployeeBenefitsAndShareBasedCompensationNoncash,FiniteLivedIntangibleAssetsAccumulatedAmortization,GainLossOnSalesOfAssetsAndAssetImpairmentCharges,GainsLossesOnExtinguishmentOfDebt,GainsLossesOnRestructuringOfDebt,GeneralAndAdministrativeExpense,Goodwill,GrossProfit,IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,IncomeTaxesPaid,IncomeTaxesPaidNet,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsPayableTrade,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccountsReceivableRelatedParties,IncreaseDecreaseInAccruedInterestReceivableNet,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInInterestPayableNet,IncreaseDecreaseInInventories,IncreaseDecreaseInRestrictedCash,IncrementalCommonSharesAttributableToConversionOfDebtSecurities,IntangibleAssetsNetExcludingGoodwill,InterestExpense,InterestExpenseDebt,InterestIncomeOperating,InterestPaid,InterestPayableCurrent,InventoryNet,InventoryWriteDown,InvestmentIncomeInterest,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LoansPayable,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,NetIncomeLossIncludingPortionAttributableToNonredeemableNoncontrollingInterest,NonoperatingIncomeExpense,NotesPayable,NotesPayableRelatedPartiesClassifiedCurrent,NotesReduction,OperatingExpenses,OperatingIncomeLoss,OperatingLossCarryforwards,OperatingLossCarryforwardsValuationAllowance,OtherAssets,OtherAssetsNoncurrent,OtherGeneralAndAdministrativeExpense,OtherIncome,OtherNoncashIncomeExpense,OtherShortTermBorrowings,PaymentsForProceedsFromProductiveAssets,PaymentsOfLoanCosts,PaymentsToAcquireOtherProductiveAssets,PaymentsToAcquirePropertyPlantAndEquipment,PaymentsToDevelopSoftware,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaymentFeesOnAdvancesNet,ProceedsFromConvertibleDebt,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfConvertiblePreferredStock,ProceedsFromIssuanceOfPreferredStockAndPreferenceStock,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromMinorityShareholders,ProceedsFromNotesPayable,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfNotesPayable,ProfessionalFees,ProfitLoss,PromotionalAllowances,PropertyPlantAndEquipmentNet,ProvisionForDoubtfulAccounts,RelatedPartyDepositLiabilities,RepaymentsOfDebt,RepaymentsOfNotesPayable,RepaymentsOfOtherDebt,RepaymentsOfRelatedPartyDebt,RestrictedCashAndCashEquivalents,RestrictedCashAndCashEquivalentsAtCarryingValue,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,Revenues,SalesRevenueNet,SettlementOfAssetRetirementObligationsThroughNoncashPaymentsAmount,ShareBasedCompensation,SharesIssued,SharesIssuedPricePerShare,SharesOutstanding,ShortTermBorrowings,ShortTermDebtWeightedAverageInterestRateOverTime,StockGrantedDuringPeriodValueSharebasedCompensationGross,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockholdersEquityOther,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesShareBasedCompensationGross,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueConversionOfConvertibleSecuritiesNetOfAdjustments,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValueShareBasedCompensationGross,TemporaryEquityValueExcludingAdditionalPaidInCapital,TravelAndEntertainmentExpense,UnsecuredDebtCurrent,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesIssuedBasic,WeightedAverageNumberOfSharesOutstandingBasic
2015-01-31,2015-03-24,10-Q,LORD GLOBAL CORP,LRDG,CIK0001569568,USD,,1110.0,,49.0,,,,,0.0,,,,,,7496.0,5688.0,,,5500.0,2308.0,2308.0,,,,,,,0.001,250000000.0,207490000.0,207490000.0,207490.0,,,,,,,,0.0,,,,,,,,,,,0.0,113762.0,113762.0,5442.0,,,,,,,40157.0,,0.0,,,,,,-3692.0,,,,1498.0,,267.0,,,,,,,,,,,,,,,,4840.0,,,,39598.0,3331.0,,0.0,565383.0,7496.0,565383.0,,,,,,-6074.0,,,,,484518.0,,1498.0,-1231.0,5442.0,,1808.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,267.0,267.0,,0.0,,,,,,,-557887.0,,,,,,,,,,,,,,,207490000.0,,207490000.0
2015-04-30,2015-06-17,10-Q,LORD GLOBAL CORP,LRDG,CIK0001569568,USD,,190.0,,460.0,,,,,,,,,,,28233.0,26887.0,,,,317.0,317.0,,,,,,,0.001,250000000.0,207490000.0,207490000.0,207490.0,,,,,,,,320.0,,,,,,,,,,,,,,,,,,,,,40639.0,,0.0,,,,,,,,,,1899.0,,643.0,0.0,,,,,,,,,,,,,,1346.0,4840.0,,,,44438.0,3168.0,,0.0,592715.0,28233.0,592715.0,,,,,,-6596.0,-6596.0,,,,484518.0,,2399.0,-1756.0,,,,,,4840.0,,,,,,,,,,,,,,,,,,,,,,,500.0,,,,,,,,,,,22942.0,-771972.0,,963.0,,,,,,,,,,-564482.0,,,,,,,,,,,,,,,207490000.0,207490000.0,207490000.0
2015-07-31,2015-11-24,10-K,LORD GLOBAL CORP,LRDG,CIK0001569568,USD,,,0.0,0.0,,49278.0,-4616.0,,0.0,,,,,,27210.0,26326.0,,,5500.0,221.0,221.0,-1156.0,,,,,0.001,,250000000.0,207490000.0,207490000.0,207490.0,,,,,,,,191.0,,,,,,,7.0,,,,0.0,,125835.0,125835.0,,,,,,,,,0.0,,,,,,,,,,5855.0,,1197.0,,0.0,,0.0,,,139.0,,,19360.0,,169.0,,,,19361.0,,,0.0,,3168.0,,1.0,616441.0,27210.0,616441.0,,,22633.0,,-23789.0,-45298.0,-45298.0,,,,,,27135.0,-25938.0,125835.0,,884.0,,,,-19360.0,,,,,,,,,,,,0.0,,0.0,,,,22633.0,0.0,,,4304.0,-45298.0,,,,484518.0,,,,,22937.0,,-796721.0,,1388.0,1388.0,,0.0,,,,,,,-589231.0,-589231.0,,,,,,,,,,,,,,,,207490000.0
2015-10-31,2015-12-21,10-Q,LORD GLOBAL CORP,LRDG,CIK0001569568,USD,,,,,,54119.0,-5078.0,,,,,,,,29893.0,29471.0,,,5500.0,431.0,431.0,210.0,,,,,0.001,,250000000.0,207490000.0,207490000.0,207490.0,,,,,,,,166.0,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,2263.0,,,,,0.0,0.0,,,0.0,,,4840.0,,-2209.0,,,,4840.0,,,0.0,,5377.0,,,633334.0,29893.0,633334.0,,,11326.0,,-11116.0,-14209.0,,,,,,,10563.0,-9369.0,,,422.0,,,,,,,,,,,,,,,,,,,,,,11326.0,,,,8300.0,-14209.0,,,,484518.0,,,,,23663.0,,-810931.0,,1194.0,1360.0,,0.0,,,,,,,-603441.0,,,,,,,,,,,,,,,,,207940000.0
2016-01-31,2016-03-21,10-Q,LORD GLOBAL CORP,LRDG,CIK0001569568,USD,,,2765.0,,,58959.0,-5500.0,,,,,,,,29233.0,29233.0,,,5500.0,193.0,193.0,,,,,,0.001,,250000000.0,207490000.0,207490000.0,207490.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,2366.0,,256.0,,,,,,,,,,,,,,,,-4840.0,,,,,5377.0,,1.0,643938.0,29233.0,643938.0,,,,,,-8914.0,,,,,,,4331.0,-4075.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1965.0,,,,,484518.0,,,,,23663.0,,-822195.0,,256.0,256.0,,0.0,,,,,,,-614705.0,,,,,,,,,,,,,,,207490000.0,,207490000.0
2016-04-30,2016-06-14,10-Q,LORD GLOBAL CORP,LRDG,CIK0001569568,USD,,,,,,63799.0,-5500.0,,,,,,,,26679.0,26679.0,,,5500.0,19163.0,21303.0,,,,,,0.001,,250000000.0,207490000.0,207490000.0,207490.0,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,1525.0,,339.0,,,,,,,,,,,,,,,,4840.0,,1.0,,,5377.0,,1.0,629658.0,26679.0,629658.0,,,,,,-19573.0,-45047.0,,,,,,15073.0,-14734.0,,,0.0,,5925.0,,,,,,,,,,,,,,,,,,,,,,,,5925.0,,,,,484518.0,,,,,0.0,,-841769.0,,339.0,,,,,,,,,,-602979.0,,,,,,,,,,,,7623.0,,,207490000.0,207490000.0,207490000.0
2016-07-31,2016-12-09,10-K,LORD GLOBAL CORP,LRDG,CIK0001569568,USD,0.0,0.0,,,0.0,68640.0,-5500.0,5500.0,369273.0,884.0,,,,0.0,6746.0,6746.0,0.0,5500.0,5500.0,652.0,652.0,431.0,,,,,0.001,0.001,400000000.0,208717000.0,208717000.0,208717.0,,0.0,,0.0,,0.0,,166.0,,,,,,,7.0,,,,0.0,345362.0,-345362.0,345362.0,,,,0.0,,,17681.0,,0.0,,,,,250000.0,,,,0.0,17008.0,,,,0.0,,24582.0,,24582.0,0.0,0.0,-19362.0,19362.0,,2926.0,-7.0,,,19359.0,,,0.0,,6094.0,,2.0,570839.0,6746.0,570839.0,,,53884.0,0.0,-53453.0,-345362.0,-345362.0,-345362.0,-19359.0,,484518.0,0.0,328239.0,-326003.0,134691.0,-134691.0,0.0,0.0,281909.0,,-19359.0,17681.0,,,,0.0,,,,,,,-8877.0,,60500.0,0.0,,,2261.0,,2261.0,,281909.0,-345362.0,,0.0,,484518.0,,,8877.0,0.0,0.0,,-1142083.0,,2236.0,,60000.0,500000.0,,,,,,,-564093.0,-564093.0,0.0,,,,,250000.0,120500.0,,,,29322.0,484518.0,,207694500.0,,207694500.0
2016-10-31,2016-12-15,10-Q,LORD GLOBAL CORP,LRDG,CIK0001569568,USD,,,,,,73480.0,-5500.0,,619273.0,,,,,0.0,7380.0,7380.0,,,5500.0,510.0,510.0,-142.0,,,,,0.001,,250000000.0,208717000.0,208717000.0,208717.0,,0.0,,,,,,449.0,,,,,,,,,,,,,,,,,,,250000.0,,,0.0,0.0,,,,,250000.0,,,,0.0,252841.0,,,,0.0,0.0,,,0.0,,0.0,-4840.0,4840.0,,777.0,,,,4840.0,,,0.0,,6870.0,,,581248.0,7380.0,581248.0,,,5570.0,0.0,-5712.0,-259775.0,-259775.0,,-4840.0,,,,256236.0,-254935.0,,,0.0,,3075.0,,,,,,,0.0,,,,,,,,,,0.0,,,5570.0,,5570.0,,3075.0,-259775.0,,,,484518.0,,,0.0,,,,-1401858.0,,1301.0,1301.0,,250000.0,,,,,,,-573868.0,,0.0,,,,,,,,,,320.0,,,208717000.0,,208717000.0
2017-01-31,2017-03-16,10-Q,LORD GLOBAL CORP,LRDG,CIK0001569568,USD,,625.0,,,,78320.0,-5500.0,,1360673.0,,,,,,36614.0,36614.0,,,5500.0,29231.0,29231.0,,,,,,0.001,,400000000.0,217317000.0,217317000.0,217317.0,,,,,,62500.0,,0.0,,,,,,,,,,,,,,,,,,,,,30691.0,,0.0,,,,,,,,,,1390.0,,269.0,,,,,,,,,,,,,,,,4841.0,,,,,7383.0,,0.0,644506.0,36614.0,644506.0,,,,,,-784024.0,-784024.0,,-4841.0,,472370.0,,779452.0,-779183.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,768160.0,,,,,,,,,,,,-2185882.0,,269.0,,,750000.0,,,,,,,-607892.0,,,,,,,,,,,,9902.0,,,215613703.0,,215613703.0
2017-04-30,2017-06-19,10-Q,LORD GLOBAL CORP,LRDG,CIK0001569568,USD,13761.0,,,,,83161.0,,5500.0,1360673.0,,,,,,34381.0,33400.0,981.0,5500.0,,,23992.0,,,,,,,0.001,400000000.0,217317000.0,217317000.0,217317.0,,,,125000.0,,,0.0,,,,,,,111791.0,,20000.0,,,,,,,,,,,,,,,0.0,,,105000.0,,,,,,,18357.0,,1448.0,,,,,,,,,,,,,,,,4840.0,,0.0,,,9408.0,,,740404.0,34381.0,740404.0,,,,,,-98131.0,-98131.0,,-4840.0,,,,94739.0,-93291.0,,,,0.0,36477.0,,,46112.0,,,,,,,,,,,,,,,,,,,,,36477.0,,,981.0,,,,,,,,,-2284013.0,,1448.0,,,,,,,,,,,-706023.0,,,,,,,,,,,39905.0,472370.0,,217317000.0,,
