end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccruedLiabilitiesCurrent,AccruedProfessionalFeesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapitalCommonStock,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,AllocatedShareBasedCompensationExpense,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,Assets,AssetsCurrent,AssetsFairValueDisclosure,AvailableForSaleSecurities,AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,AvailableForSaleSecuritiesAmortizedCost,AvailableForSaleSecuritiesChangeInNetUnrealizedHoldingGainLoss,AvailableForSaleSecuritiesCurrent,AvailableForSaleSecuritiesInUnrealizedLossPositionsQualitativeDisclosureNumberOfPositionsLessThanOneYear,CapitalExpendituresIncurredButNotYetPaid,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,CommonStockCapitalSharesReservedForFutureIssuance,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ComprehensiveIncomeNetOfTax,CostsAndExpenses,DebtConversionConvertedInstrumentAmount1,DebtInstrumentCarryingAmount,DebtInstrumentUnamortizedDiscount,DebtIssuanceCostsIncurredDuringNoncashOrPartialNoncashTransaction,DeferredCosts,DeferredIncomeTaxLiabilities,DeferredTaxAssetsGoodwillAndIntangibleAssets,DeferredTaxAssetsGross,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOther,DeferredTaxAssetsTaxCreditCarryforwardsResearch,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,DeferredTaxAssetsValuationAllowance,DefinedContributionPlanEmployerDiscretionaryContributionAmount,DefinedContributionPlanEmployerMatchingContributionPercent,DefinedContributionPlanEmployerMatchingContributionPercentOfMatch,DefinedContributionPlanMaximumAnnualContributionsPerEmployeePercent,Depreciation,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,EffectiveIncomeTaxRateReconciliationNondeductibleExpenseShareBasedCompensationCost,EffectiveIncomeTaxRateReconciliationOtherAdjustments,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EffectiveIncomeTaxRateReconciliationTaxCredits,EmployeeRelatedLiabilitiesCurrent,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,FairValueAdjustmentOfWarrants,FinanceLeaseLiability,FinanceLeaseRightOfUseAsset,FinancialLiabilitiesFairValueDisclosure,GainLossOnSaleOfPropertyPlantEquipment,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,ImpairmentOfLongLivedAssetsHeldForUse,IncomeTaxExpenseBenefit,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInOtherAccruedLiabilities,IncreaseDecreaseInOtherOperatingAssets,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,InterestPaid,InterestPaidNet,InterestPayableCurrent,InterestPayableCurrentAndNoncurrent,InvestmentIncomeAmortizationOfPremium,InvestmentIncomeNet,Investments,LeaseCost,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LoansPayableCurrent,LongTermDebt,LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,LongTermDebtMaturitiesRepaymentsOfPrincipalRemainderOfFiscalYear,LongTermLoansPayable,MoneyMarketFundsAtCarryingValue,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,NonoperatingIncomeExpense,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseExpense,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeasePayments,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesRentExpenseNet,OperatingLeaseWeightedAverageDiscountRatePercent,OtherAccruedLiabilitiesCurrent,OtherAssetsNoncurrent,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentBeforeTax,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,OtherLiabilitiesNoncurrent,OtherNonoperatingExpense,OtherNonoperatingIncomeExpense,PaidInKindInterest,PaymentsForRepurchaseOfInitialPublicOffering,PaymentsForRestructuring,PaymentsOfDebtIssuanceCosts,PaymentsOfStockIssuanceCosts,PaymentsToAcquireInvestments,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockAccretionOfRedemptionDiscount,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PrepaidExpenseAndOtherAssetsCurrent,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfLongTermDebt,ProceedsFromNotesPayable,ProceedsFromPaymentsForOtherFinancingActivities,ProceedsFromSaleMaturityAndCollectionsOfInvestments,ProceedsFromSaleOfPropertyPlantAndEquipment,ProceedsFromStockOptionsExercised,ProceedsFromStockPlans,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,RepaymentsOfLongTermCapitalLeaseObligations,RepaymentsOfLongTermDebt,ResearchAndDevelopmentExpense,RestructuringAndRelatedCostNumberOfPositionsEliminatedPeriodPercent,RestructuringCharges,RestructuringReserve,RestructuringReserveCurrent,RetainedEarningsAccumulatedDeficit,RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMaximum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMinimum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMaximum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMinimum,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,SharesSubjectToMandatoryRedemptionSettlementTermsAmountNoncurrent,ShortTermInvestments,StockholdersEquity,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueEmployeeStockPurchasePlan,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueRestrictedStockAwardNetOfForfeitures,StockIssuedDuringPeriodValueStockOptionsExercised,TemporaryEquityAccretionToRedemptionValueAdjustment,TemporaryEquitySharesOutstanding,UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued,ValuationAllowanceDeferredTaxAssetChangeInAmount,ValuationAllowancesAndReservesPeriodIncreaseDecrease,WeightedAverageNumberOfShareOutstandingBasicAndDiluted
2017-09-30,2017-12-14,10-Q,"ALLENA PHARMACEUTICALS, INC.",ALNA,CIK0001624658,USD,1913000.0,2159000.0,290000.0,,,1279000.0,,,99000.0,15517144.0,36263000.0,34451000.0,32935000.0,,,,,,,,,,33874000.0,,33874000.0,,,,16111178.0,0.001,75000000.0,1349492.0,1349492.0,1000.0,-4670000.0,4362000.0,,,,,1589000.0,,,,,,,,,,,,,,,-3.49,,,,,,,,929000.0,,,,,460000.0,,,1413000.0,,,,,,,,,,40000.0,,,-146000.0,0.0,,14484000.0,36263000.0,7138000.0,3066000.0,,,,,,,,6620000.0,,,,,,,,-4670000.0,-4687000.0,-308000.0,4362000.0,-4362000.0,,,,,,,,,,,,,12000.0,89000.0,,,,266000.0,,-162000.0,,,,,,,,,,,,,577000.0,,,,,,,,,,,134000.0,,,2949000.0,,,,,-75280000.0,,,,,,,,,460000.0,,-74000000.0,,,,,,17000.0,,,,,1343429.0
2017-12-31,2018-03-27,10-K,"ALLENA PHARMACEUTICALS, INC.",ALNA,CIK0001624658,USD,1724000.0,1949000.0,420000.0,181000.0,,164807000.0,517000.0,,517000.0,1517164.0,96249000.0,96033000.0,93745000.0,,,,,2000.0,,,,749000.0,94494000.0,69244000.0,94494000.0,69244000.0,11.06,9040.0,3753669.0,0.001,125000000.0,20694658.0,20694658.0,20000.0,-21650000.0,27521000.0,,,281000.0,,,,24000.0,26316000.0,,21190000.0,300000.0,4732000.0,70000.0,26316000.0,,,,,73000.0,-5.279999999999999,0.34,0.013,-0.427,-0.005,,0.048,0.05,1132000.0,1800000.0,257000.0,,,,,,5431000.0,0.0,0.0,199000.0,228000.0,,89000.0,984000.0,452000.0,452000.0,40000.0,1407000.0,33000.0,-443000.0,0.0,,13379000.0,96249000.0,7543000.0,3870000.0,11074000.0,4377000.0,,,2512000.0,4185000.0,,5516000.0,93745000.0,66892000.0,66892000.0,23417000.0,,-21065000.0,-21065000.0,-28327000.0,-21708000.0,-700000.0,27521000.0,-27521000.0,,,,,,,1199000.0,458000.0,362000.0,379000.0,400000.0,,111000.0,89000.0,2000.0,,,320000.0,,-257000.0,351000.0,,,,,1247000.0,57000.0,58000.0,,,,,1539000.0,67197000.0,,,,24721000.0,,28000.0,,-21650000.0,308000.0,127000.0,,333000.0,15519000.0,,,,,-81957000.0,,517000.0,,,,,276000.0,,,,82870000.0,95785000.0,,66999000.0,,28000.0,58000.0,,0.0,,-300000.0,4520337.0
2018-03-31,2018-05-08,10-Q,"ALLENA PHARMACEUTICALS, INC.",ALNA,CIK0001624658,USD,2154000.0,1222000.0,358000.0,,,165225000.0,404000.0,13000.0,404000.0,2052964.0,87568000.0,87344000.0,85736000.0,,,,,,,,,,86382000.0,-8112000.0,86382000.0,-8112000.0,11.06,9040.0,4374273.0,0.001,125000000.0,20695556.0,20695556.0,20000.0,-7880000.0,7973000.0,,,,,,,,,,,,,,,,,,,19000.0,-0.38,,,,,,,,560000.0,,,,,,,,2042000.0,,,529000.0,-616000.0,3000.0,42000.0,-612000.0,,,38000.0,,,100000.0,,,12160000.0,87568000.0,7246000.0,3870000.0,,,,,,,,4537000.0,,-1185000.0,-1185000.0,-31000.0,-31000.0,-6896000.0,-6896000.0,-7880000.0,-7880000.0,93000.0,7973000.0,-7973000.0,,,,,,,,,,,100000.0,,9000.0,96000.0,,,,377000.0,7000.0,-7000.0,75000.0,186000.0,,,186000.0,,31000.0,,,,,,962000.0,,,,,,,1000.0,,-7880000.0,,128000.0,,1000000.0,5931000.0,,,,,-89837000.0,,404000.0,,,,,,,,,75408000.0,,,,,1000.0,,,,,,20695386.0
2018-06-30,2018-08-07,10-Q,"ALLENA PHARMACEUTICALS, INC.",ALNA,CIK0001624658,USD,899000.0,1826000.0,345000.0,,,165817000.0,512000.0,,512000.0,,80064000.0,79764000.0,68349000.0,,,,,,,,,,78853000.0,,78853000.0,,11.06,9040.0,4320751.0,0.001,125000000.0,20752167.0,20752167.0,21000.0,-8647000.0,,,,,,,,,,,,,,,,,,,,,-0.42,,,,,,,,871000.0,,,,,,,-617000.0,2275000.0,,,,,,,,,,,,,118000.0,,,12710000.0,80064000.0,2725000.0,,,,,,,,,9979000.0,,,,,,,,-8647000.0,-8647000.0,-512000.0,8135000.0,-8135000.0,,,,,,,,,,,100000.0,,60000.0,96000.0,,,,6000.0,13000.0,-13000.0,,,,,,,,,,,,,911000.0,,,,,,,,,,,204000.0,,,5860000.0,,,,,-98484000.0,,,,,,,,,,,67354000.0,,,,,81000.0,,,,,,20733043.0
2018-09-30,2018-11-07,10-Q,"ALLENA PHARMACEUTICALS, INC.",ALNA,CIK0001624658,USD,1779000.0,,237000.0,,,166418000.0,595000.0,,595000.0,,73397000.0,72737000.0,63782000.0,,,,,,,,,,70559000.0,,70559000.0,,11.06,9040.0,4729963.0,0.001,125000000.0,20756185.0,20756185.0,21000.0,-9510000.0,,,,,,,,,,,,,,,,,,,,,-0.46,,,,,,,,1422000.0,,,,,,,,2389000.0,,,,,,,,,,,,,180000.0,,,14952000.0,73397000.0,4938000.0,,,,,,,,,9977000.0,,,,,,,,-9510000.0,-9510000.0,195000.0,9705000.0,-9705000.0,,,,,,,,,,,100000.0,,100000.0,191000.0,,,,37000.0,,15000.0,,,,,,,,,,,,,2178000.0,,,,,,,,,,,469000.0,,,7316000.0,,,,,-107994000.0,,,,,,,,,,,58445000.0,,,,,6000.0,,,,,,20753215.0
2018-12-31,2019-03-07,10-K,"ALLENA PHARMACEUTICALS, INC.",ALNA,CIK0001624658,USD,2138000.0,3625000.0,299000.0,259000.0,,167040000.0,2049000.0,12000.0,2049000.0,2150567.0,65229000.0,64469000.0,61415000.0,,,,,,,,72000.0,228000.0,61643000.0,,61643000.0,-32851000.0,11.06,9040.0,4677123.0,0.001,125000000.0,20809025.0,20809025.0,21000.0,-35648000.0,,,,20000.0,,,,21000.0,36945000.0,,30294000.0,418000.0,5843000.0,369000.0,36945000.0,,,,1.0,78000.0,-2.18,0.21,-0.298,,-0.005,,0.062,0.031,1690000.0,,,,,,,-617000.0,9217000.0,0.0,0.0,441000.0,1764000.0,20000.0,34000.0,1287000.0,906000.0,906000.0,46000.0,1261000.0,,575000.0,,,15773000.0,65229000.0,5763000.0,,11261000.0,550000.0,,2032000.0,4229000.0,4450000.0,,9980000.0,61415000.0,-694000.0,,-318000.0,,-31839000.0,,-45259000.0,-35648000.0,-55000.0,45373000.0,-45373000.0,,,,,,,1056000.0,487000.0,30000.0,539000.0,500000.0,,76000.0,246000.0,,,,30000.0,,-13000.0,161000.0,,,33000.0,,,318000.0,,0.001,5000000.0,0.0,0.0,2826000.0,,10000000.0,10000000.0,-33000.0,,,139000.0,34000.0,-35648000.0,773000.0,514000.0,,10492000.0,26376000.0,,,,,-117605000.0,,2049000.0,,,,,1200000.0,,,,49456000.0,,34000.0,,,139000.0,,,0.0,,10600000.0,20741226.0
2019-03-31,2019-05-08,10-Q,"ALLENA PHARMACEUTICALS, INC.",ALNA,CIK0001624658,USD,2600000.0,2670000.0,359000.0,,,167682000.0,629000.0,,629000.0,2965766.0,54813000.0,53071000.0,51655000.0,,,,,,,,,,51755000.0,,51755000.0,-9888000.0,,,5502445.0,0.001,125000000.0,20816064.0,20816064.0,21000.0,-11419000.0,,,,,,,,,,,,,,,,,,,,40000.0,-0.55,,,,,,,,866000.0,,,,,,,,2431000.0,,,534000.0,-962000.0,,144000.0,-1510000.0,,,47000.0,,,151000.0,,100000.0,16134000.0,54813000.0,6775000.0,992000.0,,,,,,,,8982000.0,,6000.0,,-84000.0,,-9810000.0,,-11419000.0,-11419000.0,140000.0,11559000.0,-11559000.0,125000.0,,513000.0,361000.0,132000.0,866000.0,,,,,,0.055,142000.0,390000.0,,,,16000.0,11000.0,-11000.0,2000.0,,,,,,84000.0,,0.001,5000000.0,0.0,0.0,1316000.0,,,,-7000.0,,,13000.0,,-11419000.0,,486000.0,,,9128000.0,,,,,-129024000.0,992000.0,629000.0,,,,,,,,,38679000.0,,,,,13000.0,,,,,,20814715.0
2019-06-30,2019-08-07,10-Q,"ALLENA PHARMACEUTICALS, INC.",ALNA,CIK0001624658,USD,2283000.0,2887000.0,345000.0,,,177947000.0,772000.0,,772000.0,,53582000.0,52249000.0,48115000.0,,,,,,,,,,48523000.0,,48523000.0,,,,5488436.0,0.001,125000000.0,23462165.0,23462165.0,23000.0,-11273000.0,,,,,,,,,,,,,,,,,,,,,-0.54,,,,,,,,1191000.0,,,,,,,,2746000.0,,,,,,,,,,46000.0,,,78000.0,,300000.0,15909000.0,53582000.0,7684000.0,1992000.0,,,,,,,,7984000.0,,,,,,,,-11273000.0,-11273000.0,62000.0,11335000.0,-11335000.0,,,522000.0,233000.0,,745000.0,,,,,,0.055,45000.0,123000.0,,,,8000.0,16000.0,-16000.0,,,,,,,,,0.001,5000000.0,0.0,0.0,3726000.0,,,,,,,,,,,465000.0,,,8589000.0,,,,,-140297000.0,,,,,,,,,,,37673000.0,,49000.0,9446000.0,,,,,,,,20903298.0
2019-09-30,2019-11-13,10-Q,"ALLENA PHARMACEUTICALS, INC.",ALNA,CIK0001624658,USD,3600000.0,3367000.0,276000.0,,,178753000.0,810000.0,,810000.0,,42767000.0,41579000.0,39419000.0,,,,,,,,,,39419000.0,,39419000.0,,,,5484936.0,0.001,125000000.0,23465665.0,23465665.0,23000.0,-13288000.0,,,,,,,,,,,,,,,,,,,,,-0.57,,,,,,,,1986000.0,,,,,,,,2532000.0,,,,,,,,,,43000.0,,,53000.0,,100000.0,17576000.0,42767000.0,10488000.0,2992000.0,,,,,,,,6986000.0,,,,,,,,-13288000.0,-13288000.0,50000.0,13338000.0,-13338000.0,,,529000.0,102000.0,,622000.0,,,,,,0.055,112000.0,123000.0,,,,,,-3000.0,,,,,,,,,0.001,5000000.0,0.0,0.0,2160000.0,,,,,,,,,,,443000.0,,,10806000.0,,,,,-153585000.0,,,,,,,,,,,25191000.0,,,-10000.0,,6000.0,,,,,,23464828.0
2019-12-31,2020-03-16,10-K,"ALLENA PHARMACEUTICALS, INC.",ALNA,CIK0001624658,USD,3048000.0,3370000.0,229000.0,423000.0,,182117000.0,2989000.0,,2989000.0,4442381.0,34108000.0,33035000.0,29592000.0,,,,,,,,,415000.0,30007000.0,,30007000.0,-31636000.0,11.06,9040.0,5459348.0,0.001,125000000.0,24735009.0,24735009.0,25000.0,-47339000.0,,,,21000.0,,,138000.0,19000.0,51938000.0,138000.0,42549000.0,281000.0,8138000.0,811000.0,51800000.0,300000.0,,,1.0,163000.0,-2.5999999999999996,0.21,-0.314,,-0.006,,0.061,0.049,1250000.0,,,,,,,,9676000.0,0.0,0.0,972000.0,,,-123000.0,202000.0,,543000.0,43000.0,645000.0,,270000.0,,500000.0,16910000.0,34108000.0,10908000.0,3992000.0,10646000.0,4409000.0,,,2029000.0,4208000.0,,5988000.0,29592000.0,12118000.0,,-122000.0,,-43632000.0,,-58698000.0,-47339000.0,186000.0,58818000.0,-58818000.0,486000.0,,498000.0,14000.0,,549000.0,,,,,,0.055,82000.0,123000.0,,,,,,-84000.0,8000.0,,232000.0,,,,122000.0,,0.001,5000000.0,0.0,0.0,3028000.0,,,,-29000.0,,,36000.0,76000.0,-47339000.0,824000.0,401000.0,,,37244000.0,,605000.0,373000.0,373000.0,-164944000.0,992000.0,2989000.0,0.83,0.8,0.026,0.014,58000.0,,,,17198000.0,,76000.0,11980000.0,,36000.0,,,0.0,14855000.0,14900000.0,22180868.0
