end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccountsReceivableNetCurrent,AccretionAmortizationOfDiscountsAndPremiumsInvestments,AccruedProfessionalFeesCurrent,AccruedRentCurrent,AccumulatedAmortizationDeferredFinanceCosts,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapitalCommonStock,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AdjustmentsToAdditionalPaidInCapitalWarrantIssued,AllocatedShareBasedCompensationExpense,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,Assets,AssetsCurrent,AvailableForSaleSecurities,AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,AvailableForSaleSecuritiesAmortizedCost,AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAccumulatedLoss,AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,AvailableForSaleSecuritiesGrossRealizedGainLossNet,AvailableForSaleSecuritiesInUnrealizedLossPositionsQualitativeDisclosureNumberOfPositionsLessThanOneYear,AvailableForSaleSecuritiesInUnrealizedLossPositionsQualitativeDisclosureNumberOfPositionsLessThanOneYear,AvailableforsaleSecuritiesInUnrealizedLossPositionsQualitativeDisclosureNumberOfPositions1,AvailableforsaleSecuritiesInUnrealizedLossPositionsQualitativeDisclosureNumberOfPositionsGreaterThanOrEqualToOneYear,CapitalExpendituresIncurredButNotYetPaid,CapitalLeaseObligationsCurrent,CapitalLeaseObligationsIncurred,CapitalLeaseObligationsNoncurrent,CapitalLeasesFutureMinimumPaymentsDue,CapitalLeasesFutureMinimumPaymentsDueCurrent,CapitalLeasesFutureMinimumPaymentsDueInFiveYears,CapitalLeasesFutureMinimumPaymentsDueInFourYears,CapitalLeasesFutureMinimumPaymentsDueInThreeYears,CapitalLeasesFutureMinimumPaymentsDueInTwoYears,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsFairValueDisclosure,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsAndShortTermInvestments,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashEquivalentsAtCarryingValue,ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ComprehensiveIncomeNetOfTax,ContractsRevenue,ContractWithCustomerAssetNetCurrent,ContractWithCustomerLiability,ContractWithCustomerLiabilityCurrent,ContractWithCustomerLiabilityNoncurrent,ConversionOfStockAmountIssued1,ConvertiblePreferredStockSharesIssuedUponConversion,CurrentIncomeTaxExpenseBenefit,DebtInstrumentUnamortizedDiscount,DebtIssuanceCostsIncurredDuringNoncashOrPartialNoncashTransaction,DeferredCompensationShareBasedArrangementsLiabilityCurrent,DeferredIncomeTaxLiabilities,DeferredRevenueCurrent,DeferredTaxAssetsDeferredIncome,DeferredTaxAssetsGoodwillAndIntangibleAssets,DeferredTaxAssetsGross,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOther,DeferredTaxAssetsTaxCreditCarryforwards,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,DeferredTaxAssetsValuationAllowance,DeferredTaxLiabilitiesPropertyPlantAndEquipment,DefinedContributionPlanCostRecognized,DefinedContributionPlanEmployerDiscretionaryContributionAmount,DefinedContributionPlanEmployerMatchingContributionPercent,DefinedContributionPlanEmployerMatchingContributionPercentOfMatch,DefinedContributionPlanMaximumAnnualContributionsPerEmployeePercent,DepreciationDepletionAndAmortization,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,EffectiveIncomeTaxRateReconciliationNondeductibleExpense,EffectiveIncomeTaxRateReconciliationOtherAdjustments,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EffectiveIncomeTaxRateReconciliationTaxCreditsResearch,EmployeeRelatedLiabilitiesCurrent,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,FairValueAdjustmentOfWarrants,FinanceLeaseInterestExpense,FinanceLeaseLiability,FinanceLeaseLiabilityCurrent,FinanceLeaseLiabilityNoncurrent,FinanceLeaseLiabilityPaymentsDue,FinanceLeaseLiabilityPaymentsDueInNextRollingTwelveMonths,FinanceLeaseLiabilityPaymentsDueInRollingYearFive,FinanceLeaseLiabilityPaymentsDueInRollingYearFour,FinanceLeaseLiabilityPaymentsDueInRollingYearThree,FinanceLeaseLiabilityPaymentsDueInRollingYearTwo,FinanceLeaseLiabilityPaymentsDueNextTwelveMonths,FinanceLeaseLiabilityPaymentsDueYearThree,FinanceLeaseLiabilityPaymentsDueYearTwo,FinanceLeaseLiabilityPaymentsRemainderOfFiscalYear,FinanceLeaseLiabilityUndiscountedExcessAmount,FinanceLeasePrincipalPayments,FinanceLeaseRightOfUseAsset,FinanceLeaseRightOfUseAssetAmortization,FinanceLeaseWeightedAverageDiscountRatePercent,GainLossOnDispositionOfAssets1,GainLossOnTerminationOfLease,GeneralAndAdministrativeExpense,ImpairmentOfLongLivedAssetsHeldForUse,IncentiveFromLessor,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInContractWithCustomerAsset,IncreaseDecreaseInContractWithCustomerLiability,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInOtherNoncurrentAssets,IncreaseDecreaseInRestrictedCashForOperatingActivities,InterestExpense,InterestPaid,InterestPaidNet,InvestmentIncomeInterest,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearFour,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,LettersOfCreditOutstandingAmount,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilityForUncertainTaxPositionsCurrent,LongTermDebt,LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,LongTermDebtNoncurrent,MarketableSecuritiesCurrent,MarketableSecuritiesGainLossExcludingOtherThanTemporaryImpairments,MarketableSecuritiesNoncurrent,NetCashProvidedByUsedInContinuingOperations,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,NumberOfOperatingSegments,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseCost,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeasePayments,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFiveYears,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsDueThereafter,OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,OperatingLeasesRentExpenseNet,OperatingLeaseWeightedAverageDiscountRatePercent,OperatingLossCarryforwards,OtherAssetsNoncurrent,OtherComprehensiveIncomeAvailableforsaleSecuritiesAdjustmentNetOfTaxPortionAttributableToParent,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,OtherComprehensiveIncomeLossNetOfTax,OtherNonoperatingIncomeExpense,PaymentsOfStockIssuanceCosts,PaymentsToAcquireMarketableSecurities,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockDividendsAndOtherAdjustments,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PrepaidExpenseAndOtherAssetsCurrent,ProceedsFromDebtNetOfIssuanceCosts,ProceedsFromIssuanceInitialPublicOffering,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfConvertiblePreferredStock,ProceedsFromIssuanceOfPrivatePlacement,ProceedsFromIssuanceOfSharesUnderIncentiveAndShareBasedCompensationPlansIncludingStockOptions,ProceedsFromSaleAndMaturityOfMarketableSecurities,ProceedsFromSaleOfPropertyPlantAndEquipment,ProceedsFromStockOptionsExercised,ProceedsFromStockPlans,ProceedsFromWarrantExercises,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,RepaymentsOfDebtAndCapitalLeaseObligations,RepaymentsOfLongTermCapitalLeaseObligations,ResearchAndDevelopmentExpense,RestrictedCashAndCashEquivalents,RestrictedCashAndCashEquivalentsAtCarryingValue,RestrictedCashAndCashEquivalentsNoncurrent,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,Revenues,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableAggregateIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingNumber,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,StockholdersEquity,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueEmployeeStockPurchasePlan,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueShareBasedCompensationGross,StockIssuedDuringPeriodValueStockOptionsExercised,UnrecognizedTaxBenefits,UnrecognizedTaxBenefitsIncomeTaxPenaltiesAccrued,UnrecognizedTaxBenefitsInterestOnIncomeTaxesAccrued,ValuationAllowanceDeferredTaxAssetChangeInAmount,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPosition12MonthsOrLongerAccumulatedLoss,DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPositionLessThan12MonthsNumberOfPositions,DebtSecuritiesAvailableForSaleRealizedGainLoss
2016-06-30,2016-08-15,10-Q,"SYROS PHARMACEUTICALS,Â INC.",SYRS,CIK0001556263,USD,1645000.0,,,767000.0,,,,,7706000.0,,,1148000.0,,60946000.0,52153000.0,,,,,,,,,,,,,,163000.0,,138000.0,,,,,,,50116000.0,,,,,,,,0.001,78886062.0,2684688.0,2684688.0,3000.0,-12021000.0,,,,,,,,,,,5000.0,,,,,,,,,,,,,,,,,,,-5.42,,,,,,,,,1172000.0,8100000.0,,,,,,,,,,,,,,,,,,,,,,,2540000.0,,1263000.0,,,,,,,,,,,,,,,,,,,,,,,60946000.0,6149000.0,,,,,,,,,,,,,,,,,,,-12021000.0,-13844000.0,,12065000.0,-12065000.0,,,,,,,,,,,,,,,200000.0,,,3537000.0,,,,44000.0,,,,1823000.0,,,,,2037000.0,,,,,,,,,,,,,,4773000.0,,,9525000.0,,,483000.0,-76122000.0,,,,,,,,,,,,,,,,,,,,,-68413000.0,,,,,,,,,,2553146.0,,,,
2016-09-30,2016-11-14,10-Q,"SYROS PHARMACEUTICALS,Â INC.",SYRS,CIK0001556263,USD,4039000.0,,,391000.0,34000.0,,,,181049000.0,,,1694000.0,,100410000.0,94881000.0,,,,,,,,,,,,,,165000.0,,96000.0,,,,,,,93494000.0,,,,,,,,0.001,200000000.0,23369663.0,23369663.0,23000.0,-14169000.0,,,,,,,,,,,6000.0,,,,,,,,,,,,,,,,,,,-0.65,,,,,,,,,1550000.0,9300000.0,,,,,,,,,,,,,,,,,,,,,,,2633000.0,,1185000.0,,,,,,,,,,,,,,,,,,,,,,,100410000.0,8348000.0,,,,,,,,,,,,,,,,,,,-14169000.0,-14290000.0,,14217000.0,-14217000.0,,,,,,,,,,,,,,,200000.0,,,443000.0,,,,48000.0,,,,121000.0,0.001,10000000.0,0.0,0.0,1387000.0,,,,,,,,,,,,,,4603000.0,,,11584000.0,,,483000.0,-90291000.0,,,,,,,,,,,,,,,,,,,,,90781000.0,,,,,,,,,,22012743.0,,,,
2016-12-31,2017-03-20,10-K,"SYROS PHARMACEUTICALS,Â INC.",SYRS,CIK0001556263,USD,2415000.0,867000.0,-6000.0,819000.0,90000.0,,2175000.0,-9000.0,181844000.0,4234000.0,,4234000.0,2548320.0,91323000.0,85508000.0,,,9000.0,,,,25000.0,0.0,10.0,,,,349000.0,168000.0,17000.0,53000.0,232000.0,177000.0,,2000.0,5000.0,48000.0,58588000.0,,22679000.0,83593000.0,59071000.0,22679000.0,,,0.001,200000000.0,23380888.0,23380888.0,23000.0,-47752000.0,634000.0,,,,,82013000.0,,2000.0,,,5000.0,88000.0,550000.0,,197000.0,39712000.0,88000.0,33846000.0,1605000.0,3350000.0,247000.0,39624000.0,88000.0,,0.0,,,,1273000.0,-4.52,0.0,0.34,-0.3881,,-0.0283,-0.0008,0.0479,0.0293,1911000.0,8800000.0,,,,,,,,,,,,,,,,,,,,,-4000.0,,13382000.0,0.0,1101000.0,2000.0,,-404000.0,317000.0,3685000.0,,,,482000.0,,,19000.0,19000.0,,,,,,,,,500000.0,91323000.0,9567000.0,0.0,,,,,,,,25005000.0,,,22679000.0,90557000.0,90557000.0,-27342000.0,-27342000.0,-40536000.0,-40536000.0,-58665000.0,-62389000.0,1.0,59642000.0,-59008000.0,,,,,,,4995000.0,1252000.0,,1130000.0,1325000.0,1288000.0,,,900000.0,,1000000.0,482000.0,-9000.0,-9000.0,-47752000.0,300000.0,2996000.0,25020000.0,2322000.0,3681000.0,0.001,10000000.0,0.0,0.0,1048000.0,,53480000.0,50484000.0,39813000.0,,395000.0,,,400000.0,,,-47743000.0,7025000.0,4850000.0,,135000.0,46260000.0,500000.0,,483000.0,-101256000.0,,317000.0,4234000.0,,,,,2400000.0,,,,14898000.0,2543435.0,6.44,,,,,,,80602000.0,,,49882000.0,395000.0,,0.0,,,18500000.0,36071148.0,,,,
2017-03-31,2017-05-15,10-Q,"SYROS PHARMACEUTICALS,Â INC.",SYRS,CIK0001556263,USD,2377000.0,551000.0,-7000.0,631000.0,41000.0,,,-13000.0,182897000.0,,,884000.0,3162111.0,78023000.0,72505000.0,,,13000.0,,,,22500000.0,0.0,9.0,,,0.0,14000.0,171000.0,,9000.0,,,,,,,47999000.0,,,70494000.0,48482000.0,-10589000.0,,,0.001,200000000.0,23432728.0,23432728.0,23000.0,-11519000.0,1101000.0,,,,,,,,,,4000.0,,,,,,,,,,,,,,,,,,365000.0,-0.49,,,,,,,,,831000.0,13000000.0,,,,,,,,,,,,,,,,,,,,,,,3086000.0,,1013000.0,,,220000.0,-316000.0,-2074000.0,,,-550000.0,-18000.0,,,3000.0,3000.0,,,,,,,,,,78023000.0,6865000.0,,,,,,,,,22495000.0,,,-10589000.0,128000.0,128000.0,2103000.0,2103000.0,-12820000.0,-12820000.0,-11515000.0,-11515000.0,1.0,12714000.0,-11613000.0,,,,,,,,,,,,,,,200000.0,,,489000.0,-4000.0,,,98000.0,,,396000.0,,0.001,10000000.0,0.0,0.0,1460000.0,,,169000.0,,,169000.0,2499000.0,,,,,,,4546000.0,,41000.0,9628000.0,,,483000.0,-112771000.0,,1101000.0,884000.0,,,,,500000.0,,,,,,,,,,,,,70136000.0,,,,,,,,,,23393448.0,,,,
2017-06-30,2017-08-09,10-Q,"SYROS PHARMACEUTICALS,Â INC.",SYRS,CIK0001556263,USD,1348000.0,,,642000.0,43000.0,,,-6000.0,217200000.0,,,1156000.0,,99031000.0,93190000.0,,,6000.0,,,,10000000.0,0.0,4.0,,,0.0,,130000.0,,8000.0,,,,,,,79531000.0,,,91521000.0,80014000.0,,,,0.001,200000000.0,26231703.0,26231703.0,26000.0,-13361000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.52,,,,,,,,,1340000.0,,,,,,,,,,,,,,,,,,,,,,,,3472000.0,,926000.0,,,,,,,,,,,,,,,,,,,,,,500000.0,99031000.0,7016000.0,,,,,,,,,11990000.0,,,,,,,,,,-13368000.0,-13368000.0,,13513000.0,-13513000.0,,,,,,,,,,,,,,,200000.0,,,850000.0,7000.0,,,145000.0,,,,,0.001,10000000.0,0.0,0.0,1669000.0,,,,,,,,,,,,,,4508000.0,,,10041000.0,,,483000.0,-126139000.0,,,,,,786794.0,4.52,,,,,22880000.0,3044093.0,8.57,22880000.0,8.57,3044093.0,,,9105000.0,91081000.0,,,,,,,,,,25584147.0,,,,
2017-09-30,2017-11-08,10-Q,"SYROS PHARMACEUTICALS,Â INC.",SYRS,CIK0001556263,USD,1846000.0,,,850000.0,20000.0,,,-10000.0,218540000.0,,,1108000.0,,88677000.0,83167000.0,,,10000.0,,,,32300000.0,,13.0,,,0.0,,89000.0,,7000.0,,,,,,,42149000.0,,,81948000.0,42632000.0,,,,0.001,200000000.0,26292451.0,26292451.0,26000.0,-13829000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.53,,,,,,,,,2116000.0,,,,,,,,,,,,,,,,,,,,,,,,3593000.0,,839000.0,,,,,,,,,,,,,,,,,,,,,,,88677000.0,9239000.0,,,,,,,,,39799000.0,,,,,,,,,,-13825000.0,-13825000.0,,14040000.0,-14040000.0,,,,,,,,,,,,,,,200000.0,,,1093000.0,-4000.0,,,215000.0,,,,,0.001,10000000.0,0.0,0.0,1026000.0,,,,,,,,,,,,,,4127000.0,,,10447000.0,500000.0,193000.0,290000.0,-139964000.0,,,,,,860612.0,5.44,,,,,16544000.0,2771115.0,8.82,16544000.0,8.82,2771115.0,,,8018000.0,78592000.0,,,,,,,,,,26259216.0,,,,
2017-12-31,2018-03-12,10-K,"SYROS PHARMACEUTICALS,Â INC.",SYRS,CIK0001556263,USD,2283000.0,,102000.0,1225000.0,134000.0,,3700000.0,-42000.0,220606000.0,4419000.0,,4419000.0,2846668.0,78488000.0,73159000.0,72049000.0,,42000.0,72091000.0,,,39800000.0,0.0,17.0,,,0.0,143000.0,47000.0,,6000.0,55000.0,48000.0,,,2000.0,5000.0,32205000.0,,-26383000.0,72049000.0,32688000.0,-26383000.0,,,0.001,200000000.0,26423375.0,26423375.0,26000.0,-54043000.0,1101000.0,,0.0,,,,,7000.0,,,,,,,56000.0,47576000.0,,37411000.0,1237000.0,7573000.0,1059000.0,47576000.0,,,300000.0,1.0,0.01,0.5,1527000.0,-2.71,-0.0001,0.34,-0.1402,-0.3179,-0.0157,0.0066,0.0535,0.0736,2494000.0,,,,,,,,,,,,,,,,,,,,,,,,17631000.0,0.0,745000.0,7000.0,,141000.0,-867000.0,3533000.0,,-550000.0,-550000.0,365000.0,,,,9000.0,,,,,,,,,,78488000.0,12413000.0,,,,,,,,,39844000.0,,,,33937000.0,,-15591000.0,,-44729000.0,,-54000000.0,-69312000.0,1.0,71307000.0,-70206000.0,,,,,,,3743000.0,1288000.0,,,1130000.0,1325000.0,,,900000.0,,,1101000.0,-33000.0,,,894000.0,,41770000.0,821000.0,,0.001,10000000.0,0.0,0.0,917000.0,,,32306000.0,,,1799000.0,27000000.0,,1800000.0,,,-54010000.0,7638000.0,3938000.0,168000.0,168000.0,53676000.0,500000.0,193000.0,290000.0,-155266000.0,,1101000.0,4419000.0,,,858927.0,6.06,4600000.0,619755.0,7.22,1368000.0,5713000.0,2846668.0,9.25,5713000.0,9.25,2846668.0,4.03,11.87,3827000.0,65324000.0,445012.0,,32547000.0,1799000.0,,0.0,0.0,0.0,8000000.0,51723395.0,,,,
2018-03-31,2018-05-10,10-Q,"SYROS PHARMACEUTICALS,Â INC.",SYRS,CIK0001556263,USD,1717000.0,,69000.0,1121000.0,43000.0,,,-34000.0,274230000.0,1696000.0,,1696000.0,3753025.0,128100000.0,123370000.0,,,34000.0,,,,27400000.0,0.0,11.0,,,0.0,6000.0,4000.0,,5000.0,,,,,,,94334000.0,,,121741000.0,94817000.0,62129000.0,,,0.001,200000000.0,32236427.0,32236427.0,32000.0,-14455000.0,,,11882000.0,10272000.0,1610000.0,,,,,,,,,,,,,,,,,,,,,,,,388000.0,-0.48,,,,,,,,,1134000.0,,,,,,,,,,,,,,,,,,,,,,,,4075000.0,,649000.0,,,-562000.0,,-669000.0,,11882000.0,,-3000.0,,,,1000.0,,,,,,,,,,128100000.0,21337000.0,,,,,,,,,27407000.0,,,,52167000.0,,12362000.0,,-2400000.0,,-14463000.0,-14463000.0,1.0,15191000.0,-14821000.0,,,,,,,,,,,,,,,200000.0,,,875000.0,8000.0,,,358000.0,,2486000.0,152000.0,,0.001,10000000.0,0.0,0.0,1436000.0,,,51969000.0,,,242000.0,15000000.0,,,,,-14463000.0,,3565000.0,44000.0,44000.0,11116000.0,500000.0,193000.0,290000.0,-169729000.0,400000.0,370000.0,1696000.0,,,1128846.0,7.29,700000.0,120211.0,10.14,1101550.0,12930000.0,3753025.0,9.74,,,,3.23,10.61,6556000.0,104499000.0,74982.0,,,,242000.0,,,,,30335164.0,,,,
2018-06-30,2018-08-07,10-Q,"SYROS PHARMACEUTICALS,Â INC.",SYRS,CIK0001556263,USD,1263000.0,,,363000.0,84000.0,,,-7000.0,292461000.0,1744000.0,,1744000.0,,131379000.0,126951000.0,,,7000.0,,,,10000000.0,0.0,4.0,,,0.0,,9000.0,,27000.0,,,,,,,114386000.0,,,124366000.0,114676000.0,,,,0.001,200000000.0,33621055.0,33621055.0,34000.0,-14020000.0,,,11507000.0,7098000.0,4409000.0,,,,,,,,,,,,,,,,,,,,,,,,,-0.43,,,,,,,,,1512000.0,,,,,,,,,,,,,,,,,,,,,,,,3841000.0,,552000.0,,,,,,,,,,,,,,,,,,,,,,,131379000.0,17679000.0,,,,,,,,,9980000.0,,,,,,,,,,-14047000.0,-14047000.0,,14923000.0,-14548000.0,,,,,,,,,,,,,,,200000.0,,,863000.0,27000.0,,,501000.0,,,,,0.001,10000000.0,0.0,0.0,2585000.0,,,,,,,,,,,,,,3275000.0,,,11082000.0,300000.0,,290000.0,-183776000.0,400000.0,375000.0,,,,1254628.0,7.75,,,,,5718000.0,3858146.0,9.86,,,,,,4299000.0,108712000.0,,,,,245000.0,,,,,32892712.0,,,,
2018-09-30,2018-11-01,10-Q,"SYROS PHARMACEUTICALS,Â INC.",SYRS,CIK0001556263,USD,2671000.0,,,695000.0,93000.0,,,-13000.0,294329000.0,1538000.0,,1537000.0,,120634000.0,115544000.0,,,13000.0,,,,69700000.0,0.0,14.0,,,0.0,,9000.0,,24000.0,,,,,,,43524000.0,,,113231000.0,44452000.0,,,,0.001,200000000.0,33654485.0,33645485.0,34000.0,-15743000.0,,,11095000.0,7075000.0,4020000.0,,,,,,,,,,,,,,,,,,,,,,,,,-0.47,,,,,,,,,2461000.0,,,,,,,,,,,,,,,,,,,,,,,,3876000.0,,456000.0,,,,,,,,,,,,,,,,,,,,,,,120634000.0,21297000.0,,,,,,,,,69707000.0,,,,,,,,,,-15737000.0,-15737000.0,,16732000.0,-16320000.0,,,,,,,,,,,,,,,,,,892000.0,-6000.0,,,583000.0,,,,,0.001,10000000.0,0.0,0.0,1675000.0,,,,,,,,,,,,,,3908000.0,,,12856000.0,900000.0,638000.0,290000.0,-199513000.0,400000.0,412000.0,,,,1354815.0,7.5,,,,,9358000.0,3711150.0,9.8,,,,,,6505000.0,94837000.0,,,,,,,,,,33653479.0,,,,
